pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_进口果
2022-07-21,10.5,202,3,7,-0.3294084822245302,-0.9441875088341994,10.5,9.45,8.75,11.636363636363637,9.129166666666666,True,True
2022-07-22,10.5,203,4,7,-0.3456123126707333,-0.9383773917408642,10.5,9.625,8.75,11.772727272727273,9.1875,True,True
2022-07-23,10.5,204,5,7,-0.3617137307297674,-0.9322892131745134,10.5,9.8,8.75,11.909090909090908,9.245833333333334,True,True
2022-07-24,10.5,205,6,7,-0.37770796520396466,-0.9259247771938499,10.5,9.975,8.75,12.045454545454545,9.304166666666667,True,True
2022-07-25,10.5,206,0,7,-0.39359027665646645,-0.9192859697186105,10.5,10.15,8.75,12.181818181818182,9.3625,True,True
2022-07-26,10.5,207,1,7,-0.4093559588156211,-0.9123747579707274,10.5,10.325,8.75,12.318181818181818,9.420833333333333,True,True
2022-07-27,10.5,208,2,7,-0.42500033996955394,-0.9051931898913975,10.5,10.5,8.75,12.454545454545455,9.479166666666666,True,True
2022-07-28,10.5,209,3,7,-0.4405187843504952,-0.8977433935342336,10.5,10.5,8.75,12.59090909090909,9.5375,True,True
2022-07-29,10.5,210,4,7,-0.455906693508459,-0.8900275764346766,10.5,10.5,8.75,12.727272727272727,9.595833333333333,True,True
2022-07-30,10.5,211,5,7,-0.47115950767386394,-0.8820480249558535,10.5,10.5,8.75,12.863636363636363,9.654166666666667,True,True
2022-07-31,10.5,212,6,7,-0.4862727071086902,-0.8738071036110807,10.5,10.5,8.75,13.0,9.7125,True,True
2022-08-01,10.445,213,0,8,-0.5012418134457756,-0.8653072543632061,10.5,10.5,8.75,13.0,9.769,True,True
2022-08-02,10.39,214,1,8,-0.5160623910158526,-0.8565509959010037,10.445,10.5,8.75,13.0,9.823666666666666,True,True
2022-08-03,10.335,215,2,8,-0.5307300481619331,-0.8475409228928312,10.39,10.5,8.75,13.0,9.8765,True,True
2022-08-04,10.28,216,3,8,-0.5452404385406507,-0.8382797052177745,10.335,10.5,8.75,13.0,9.9275,True,True
2022-08-05,10.225,217,4,8,-0.5595892624101763,-0.828770087174504,10.28,10.5,8.75,13.0,9.976666666666667,True,True
2022-08-06,10.17,218,5,8,-0.5737722679043243,-0.8190148866680802,10.225,10.5,8.75,13.0,10.024,True,True
2022-08-07,10.115,219,6,8,-0.5877852522924734,-0.8090169943749472,10.17,10.5,8.75,13.0,10.0695,True,True
2022-08-08,10.06,220,0,8,-0.6016240632249227,-0.7987793728863648,10.115,10.445,8.75,13.0,10.113166666666666,True,True
2022-08-09,10.005,221,1,8,-0.6152845999633277,-0.7883050558305253,10.06,10.39,8.75,13.0,10.155,True,True
2022-08-10,9.95,222,2,8,-0.6287628145958345,-0.7775971469736268,10.005,10.335,8.925,13.0,10.189166666666667,True,True
2022-08-11,9.895,223,3,8,-0.6420547132365636,-0.7666588193001592,9.95,10.28,9.1,12.7,10.215666666666667,True,True
2022-08-12,9.84,224,4,8,-0.655156357209085,-0.7554933140726804,9.895,10.225,9.275,12.4,10.234499999999999,True,True
2022-08-13,9.785,225,5,8,-0.6680638642135333,-0.7441039398713608,9.84,10.17,9.45,12.1,10.245666666666667,True,True
2022-08-14,9.73,226,6,8,-0.6807734094770159,-0.7324940716135792,9.785,10.115,9.625,11.8,10.249166666666667,True,True
2022-08-15,9.675,227,0,8,-0.6932812268869771,-0.7206671495538615,9.73,10.06,9.8,11.5,10.245,True,True
2022-08-16,9.620000000000001,228,1,8,-0.7055836101071774,-0.70862667826446,9.675,10.005,9.975,11.2,10.233166666666667,True,True
2022-08-17,9.565000000000001,229,2,8,-0.7176769136759615,-0.6963762255968726,9.620000000000001,9.95,10.15,10.9,10.213666666666665,True,True
2022-08-18,9.51,230,3,8,-0.7295575540864876,-0.6839194216246105,9.565000000000001,9.895,10.325,10.6,10.1865,True,True
2022-08-19,9.455,231,4,8,-0.7412220108485957,-0.6712599575675315,9.51,9.84,10.5,10.3,10.151666666666667,True,True
2022-08-20,9.4,232,5,8,-0.7526668275320083,-0.6584015846980489,9.455,9.785,10.5,10.0,10.115,True,True
2022-08-21,9.376190476190477,233,6,8,-0.7638886127905429,-0.64534811322955,9.4,9.73,10.5,10.0,10.077539682539683,True,True
2022-08-22,9.352380952380953,234,0,8,-0.7748840413670406,-0.6321034111873488,9.376190476190477,9.675,10.5,10.0,10.039285714285715,True,True
2022-08-23,9.32857142857143,235,1,8,-0.7856498550787144,-0.6186714032625032,9.352380952380953,9.620000000000001,10.5,10.0,10.000238095238096,True,True
2022-08-24,9.304761904761905,236,2,8,-0.7961828637826154,-0.6050560696488494,9.32857142857143,9.565000000000001,10.5,10.0,9.960396825396826,True,True
2022-08-25,9.280952380952382,237,3,8,-0.8064799463209447,-0.5912614448635782,9.304761904761905,9.51,10.5,10.0,9.919761904761906,True,True
2022-08-26,9.257142857142858,238,4,8,-0.8165380514459157,-0.5772916165517278,9.280952380952382,9.455,10.5,10.0,9.878333333333334,True,True
2022-08-27,9.233333333333334,239,5,8,-0.8263541987239094,-0.5631507242749187,9.257142857142858,9.4,10.5,10.0,9.83611111111111,True,True
2022-08-28,9.20952380952381,240,6,8,-0.8359254794186365,-0.5488429582847199,9.233333333333334,9.376190476190477,10.5,10.0,9.793095238095239,True,True
2022-08-29,9.185714285714287,241,0,8,-0.8452490573530634,-0.5343725582809785,9.20952380952381,9.352380952380953,10.5,10.0,9.749285714285715,True,True
2022-08-30,9.161904761904763,242,1,8,-0.8543221697498269,-0.5197438121555157,9.185714285714287,9.32857142857143,10.5,10.0,9.70468253968254,True,True
2022-08-31,9.13809523809524,243,2,8,-0.8631421280499115,-0.5049610547215202,9.161904761904763,9.304761904761905,10.445,10.0,9.661119047619048,True,True
2022-09-01,9.114285714285714,244,3,9,-0.8717063187093217,-0.4900286664290594,9.13809523809524,9.280952380952382,10.39,10.0,9.61859523809524,True,True
2022-09-02,9.09047619047619,245,4,9,-0.8800122039735356,-0.4749510720670502,9.114285714285714,9.257142857142858,10.335,10.0,9.577111111111112,True,True
2022-09-03,9.066666666666666,246,5,9,-0.888057322629493,-0.4597327394521046,9.09047619047619,9.233333333333334,10.28,10.0,9.536666666666667,True,True
2022-09-04,9.042857142857143,247,6,9,-0.8958392907349089,-0.4443781781046134,9.066666666666666,9.20952380952381,10.225,10.0,9.497261904761904,True,True
2022-09-05,9.019047619047619,248,0,9,-0.9033558023246842,-0.4288919379124841,9.042857142857143,9.185714285714287,10.17,10.0,9.458896825396828,True,True
2022-09-06,8.995238095238095,249,1,9,-0.9106046300942162,-0.41327860778290443,9.019047619047619,9.161904761904763,10.115,10.0,9.421571428571431,True,True
2022-09-07,8.971428571428572,250,2,9,-0.9175836260593934,-0.3975428142825566,8.995238095238095,9.13809523809524,10.06,10.0,9.385285714285715,True,True
2022-09-08,8.947619047619048,251,3,9,-0.9242907221930934,-0.3816892202666586,8.971428571428572,9.114285714285714,10.005,10.0,9.350039682539684,True,True
2022-09-09,8.923809523809524,252,4,9,-0.9307239310379793,-0.3657225234972692,8.947619047619048,9.09047619047619,9.95,10.0,9.315833333333332,True,True
2022-09-10,8.9,253,5,9,-0.9368813462954315,-0.34964745525122826,8.923809523809524,9.066666666666666,9.895,10.0,9.282666666666668,True,True
2022-09-11,8.906666666666666,254,6,9,-0.9427611433904206,-0.33346877891818705,8.9,9.042857142857143,9.84,9.9,9.251555555555557,True,True
2022-09-12,8.913333333333334,255,0,9,-0.9483615800121716,-0.31719128858910595,8.906666666666666,9.019047619047619,9.785,9.8,9.2225,True,True
2022-09-13,8.92,256,1,9,-0.9536809966304455,-0.300819807635668,8.913333333333334,8.995238095238095,9.73,9.7,9.195500000000001,True,True
2022-09-14,8.926666666666668,257,2,9,-0.9587178169872964,-0.2843591872810036,8.92,8.971428571428572,9.675,9.6,9.170555555555556,True,True
2022-09-15,8.933333333333334,258,3,9,-0.9634705485641486,-0.26781430516217486,8.926666666666668,8.947619047619048,9.620000000000001,9.5,9.147666666666668,True,True
2022-09-16,8.94,259,4,9,-0.9679377830240642,-0.25119006388481957,8.933333333333334,8.923809523809524,9.565000000000001,9.4,9.126833333333334,True,True
2022-09-17,8.946666666666667,260,5,9,-0.9721181966290612,-0.23449138957041052,8.94,8.9,9.51,9.3,9.108055555555556,True,True
2022-09-18,8.953333333333333,261,6,9,-0.9760105506323682,-0.21772323039653224,8.946666666666667,8.906666666666666,9.455,9.2,9.091333333333333,True,True
2022-09-19,8.96,262,0,9,-0.9796136916454901,-0.20089055513063528,8.953333333333333,8.913333333333334,9.4,9.1,9.076666666666666,True,True
2022-09-20,8.966666666666667,263,1,9,-0.9829265519799822,-0.18399835165767986,8.96,8.92,9.376190476190477,9.0,9.063015873015873,True,True
2022-09-21,8.973333333333333,264,2,9,-0.9859481499638303,-0.1670516255021195,8.966666666666667,8.926666666666668,9.352380952380953,8.9,9.050380952380952,True,True
2022-09-22,8.98,265,3,9,-0.9886775902323404,-0.15005539834465262,8.973333333333333,8.933333333333334,9.32857142857143,8.8,9.038761904761905,True,True
2022-09-23,8.986666666666666,266,4,9,-0.9911140639934546,-0.13301470653419636,8.98,8.94,9.304761904761905,8.7,9.028158730158731,True,True
2022-09-24,8.993333333333334,267,5,9,-0.9932568492674143,-0.11593459959550066,8.986666666666666,8.946666666666667,9.280952380952382,8.6,9.018571428571429,True,True
