pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_26头-30头,specInfo_21头-24头,specInfo_26头-30头/活,specInfo_21头-24头/活,specInfo_22头-24头,specInfo_17头-22头,specInfo_20头-23头,prodPcat_虾类,prodPcat_虾蟹类,prodPcat_其他类
2022-11-11,24.5,315,4,11,-0.7583058084785625,0.6518989958787125,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-11,42.5,315,4,11,-0.7583058084785625,0.6518989958787125,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-11,45.0,315,4,11,-0.7583058084785625,0.6518989958787125,45.0,45.0,45.0,28.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-11,25.5,315,4,11,-0.7583058084785625,0.6518989958787125,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-11,27.5,315,4,11,-0.7583058084785625,0.6518989958787125,29.5,29.0,33.5,26.5,30.208333333333332,True,False,False,False,False,False,False,False,True,False
2022-11-11,24.75,315,4,11,-0.7583058084785625,0.6518989958787125,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-11,27.25,315,4,11,-0.7583058084785625,0.6518989958787125,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-11,42.0,315,4,11,-0.7583058084785625,0.6518989958787125,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-11,29.5,315,4,11,-0.7583058084785625,0.6518989958787125,31.5,32.0,36.5,28.5,32.925,False,True,False,False,False,False,False,False,True,False
2022-11-11,45.5,315,4,11,-0.7583058084785625,0.6518989958787125,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-11,24.0,315,4,11,-0.7583058084785625,0.6518989958787125,24.0,24.0,24.0,24.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-12,27.25,316,5,11,-0.7469720876965551,0.6648553979642866,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-12,42.5,316,5,11,-0.7469720876965551,0.6648553979642866,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-12,24.5,316,5,11,-0.7469720876965551,0.6648553979642866,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-12,25.5,316,5,11,-0.7469720876965551,0.6648553979642866,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-12,24.0,316,5,11,-0.7469720876965551,0.6648553979642866,24.0,24.0,24.0,24.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-12,42.0,316,5,11,-0.7469720876965551,0.6648553979642866,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-12,30.0,316,5,11,-0.7469720876965551,0.6648553979642866,27.5,29.0,30.0,26.5,30.208333333333332,True,False,False,False,False,False,False,False,True,False
2022-11-12,32.0,316,5,11,-0.7469720876965551,0.6648553979642866,29.5,31.5,32.5,28.5,32.90833333333333,False,True,False,False,False,False,False,False,True,False
2022-11-12,24.75,316,5,11,-0.7469720876965551,0.6648553979642866,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-12,45.0,316,5,11,-0.7469720876965551,0.6648553979642866,45.0,45.0,45.0,27.5,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-12,45.5,316,5,11,-0.7469720876965551,0.6648553979642866,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-13,45.0,317,6,11,-0.7354170229639858,0.6776147890466887,45.0,45.0,45.0,27.5,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-13,30.5,317,6,11,-0.7354170229639858,0.6776147890466887,32.0,33.5,33.5,28.5,32.80833333333333,False,True,False,False,False,False,False,False,True,False
2022-11-13,24.0,317,6,11,-0.7354170229639858,0.6776147890466887,24.0,24.0,24.0,26.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-13,42.0,317,6,11,-0.7354170229639858,0.6776147890466887,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-13,42.5,317,6,11,-0.7354170229639858,0.6776147890466887,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-13,45.5,317,6,11,-0.7354170229639858,0.6776147890466887,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-13,24.75,317,6,11,-0.7354170229639858,0.6776147890466887,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-13,27.25,317,6,11,-0.7354170229639858,0.6776147890466887,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-13,29.5,317,6,11,-0.7354170229639858,0.6776147890466887,30.0,31.0,30.5,26.5,30.175,True,False,False,False,False,False,False,False,True,False
2022-11-13,25.5,317,6,11,-0.7354170229639858,0.6776147890466887,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-13,24.5,317,6,11,-0.7354170229639858,0.6776147890466887,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-14,42.5,318,0,11,-0.7236440382959124,0.690173388242972,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-14,24.75,318,0,11,-0.7236440382959124,0.690173388242972,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-14,24.0,318,0,11,-0.7236440382959124,0.690173388242972,24.0,24.0,24.0,25.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-14,25.5,318,0,11,-0.7236440382959124,0.690173388242972,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-14,28.5,318,0,11,-0.7236440382959124,0.690173388242972,30.5,33.5,33.5,28.5,32.641666666666666,False,True,False,False,False,False,False,False,True,False
2022-11-14,26.5,318,0,11,-0.7236440382959124,0.690173388242972,29.5,31.0,30.5,26.5,30.041666666666668,True,False,False,False,False,False,False,False,True,False
2022-11-14,45.0,318,0,11,-0.7236440382959124,0.690173388242972,45.0,45.0,45.0,27.5,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-14,45.5,318,0,11,-0.7236440382959124,0.690173388242972,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-14,27.25,318,0,11,-0.7236440382959124,0.690173388242972,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-14,24.5,318,0,11,-0.7236440382959124,0.690173388242972,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-14,42.0,318,0,11,-0.7236440382959124,0.690173388242972,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-15,24.5,319,1,11,-0.711656622281775,0.7025274741691566,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-15,42.0,319,1,11,-0.711656622281775,0.7025274741691566,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-15,24.0,319,1,11,-0.711656622281775,0.7025274741691566,24.0,24.0,24.0,24.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-15,45.5,319,1,11,-0.711656622281775,0.7025274741691566,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-15,28.5,319,1,11,-0.711656622281775,0.7025274741691566,28.5,30.25,39.0,28.5,32.291666666666664,False,True,False,False,False,False,False,False,True,False
2022-11-15,26.5,319,1,11,-0.711656622281775,0.7025274741691566,26.5,28.5,35.5,26.5,29.741666666666667,True,False,False,False,False,False,False,False,True,False
2022-11-15,45.0,319,1,11,-0.711656622281775,0.7025274741691566,45.0,45.0,45.0,26.5,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-15,25.5,319,1,11,-0.711656622281775,0.7025274741691566,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-15,42.5,319,1,11,-0.711656622281775,0.7025274741691566,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-15,24.75,319,1,11,-0.711656622281775,0.7025274741691566,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-15,27.25,319,1,11,-0.711656622281775,0.7025274741691566,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-16,42.0,320,2,11,-0.6994583270516471,0.7146733860429608,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-16,45.5,320,2,11,-0.6994583270516471,0.7146733860429608,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-16,27.25,320,2,11,-0.6994583270516471,0.7146733860429608,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-16,24.75,320,2,11,-0.6994583270516471,0.7146733860429608,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-16,28.0,320,2,11,-0.6994583270516471,0.7146733860429608,28.5,28.5,35.5,28.5,32.041666666666664,False,True,False,False,False,False,False,False,True,False
2022-11-16,24.0,320,2,11,-0.6994583270516471,0.7146733860429608,24.0,24.0,24.0,24.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-16,25.5,320,2,11,-0.6994583270516471,0.7146733860429608,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-16,24.5,320,2,11,-0.6994583270516471,0.7146733860429608,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-16,42.5,320,2,11,-0.6994583270516471,0.7146733860429608,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-16,45.0,320,2,11,-0.6994583270516471,0.7146733860429608,45.0,45.0,45.0,26.5,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-16,26.5,320,2,11,-0.6994583270516471,0.7146733860429608,26.5,26.5,31.0,26.5,29.591666666666665,True,False,False,False,False,False,False,False,True,False
2022-11-17,24.75,321,3,11,-0.6870527672236675,0.7266075247685652,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-17,28.5,321,3,11,-0.6870527672236675,0.7266075247685652,28.0,31.5,34.5,28.5,31.841666666666665,False,True,False,False,False,False,False,False,True,False
2022-11-17,25.5,321,3,11,-0.6870527672236675,0.7266075247685652,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-17,42.5,321,3,11,-0.6870527672236675,0.7266075247685652,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-17,45.0,321,3,11,-0.6870527672236675,0.7266075247685652,45.0,45.0,45.0,26.5,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-17,24.0,321,3,11,-0.6870527672236675,0.7266075247685652,24.0,24.0,24.0,24.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-17,26.5,321,3,11,-0.6870527672236675,0.7266075247685652,26.5,29.5,30.5,26.5,29.458333333333332,True,False,False,False,False,False,False,False,True,False
2022-11-17,24.5,321,3,11,-0.6870527672236675,0.7266075247685652,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-17,42.0,321,3,11,-0.6870527672236675,0.7266075247685652,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-17,27.25,321,3,11,-0.6870527672236675,0.7266075247685652,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-17,45.5,321,3,11,-0.6870527672236675,0.7266075247685652,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-18,26.75,322,4,11,-0.6744436188329457,0.7383263540031063,26.5,27.5,30.0,26.5,29.35,True,False,False,False,False,False,False,False,True,False
2022-11-18,24.5,322,4,11,-0.6744436188329457,0.7383263540031063,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-18,25.5,322,4,11,-0.6744436188329457,0.7383263540031063,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-18,24.75,322,4,11,-0.6744436188329457,0.7383263540031063,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-18,45.5,322,4,11,-0.6744436188329457,0.7383263540031063,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-18,27.25,322,4,11,-0.6744436188329457,0.7383263540031063,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-18,42.0,322,4,11,-0.6744436188329457,0.7383263540031063,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-18,24.0,322,4,11,-0.6744436188329457,0.7383263540031063,24.0,24.0,24.0,24.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-18,28.75,322,4,11,-0.6744436188329457,0.7383263540031063,28.5,29.5,33.5,28.5,31.683333333333334,False,True,False,False,False,False,False,False,True,False
2022-11-18,42.5,322,4,11,-0.6744436188329457,0.7383263540031063,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-18,45.0,322,4,11,-0.6744436188329457,0.7383263540031063,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-19,42.0,323,5,11,-0.661634618242279,0.749826401204568,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-19,24.0,323,5,11,-0.661634618242279,0.749826401204568,24.0,24.0,24.0,26.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-19,24.5,323,5,11,-0.661634618242279,0.749826401204568,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-19,26.75,323,5,11,-0.661634618242279,0.749826401204568,26.75,30.0,29.5,26.5,29.258333333333333,True,False,False,False,False,False,False,False,True,False
2022-11-19,27.25,323,5,11,-0.661634618242279,0.749826401204568,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-19,42.5,323,5,11,-0.661634618242279,0.749826401204568,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-19,28.5,323,5,11,-0.661634618242279,0.749826401204568,28.75,32.0,32.5,28.5,31.55,False,True,False,False,False,False,False,False,True,False
2022-11-19,24.75,323,5,11,-0.661634618242279,0.749826401204568,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-19,45.5,323,5,11,-0.661634618242279,0.749826401204568,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-19,25.5,323,5,11,-0.661634618242279,0.749826401204568,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-19,45.0,323,5,11,-0.661634618242279,0.749826401204568,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-20,25.5,324,6,11,-0.6486295610349818,0.7611042586607742,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-20,24.0,324,6,11,-0.6486295610349818,0.7611042586607742,24.0,24.0,24.0,25.5,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-20,26.75,324,6,11,-0.6486295610349818,0.7611042586607742,26.75,29.5,29.5,26.5,29.166666666666668,True,False,False,False,False,False,False,False,True,False
2022-11-20,24.75,324,6,11,-0.6486295610349818,0.7611042586607742,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-20,45.5,324,6,11,-0.6486295610349818,0.7611042586607742,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-20,27.25,324,6,11,-0.6486295610349818,0.7611042586607742,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-20,24.5,324,6,11,-0.6486295610349818,0.7611042586607742,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-20,42.5,324,6,11,-0.6486295610349818,0.7611042586607742,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-20,45.0,324,6,11,-0.6486295610349818,0.7611042586607742,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-20,42.0,324,6,11,-0.6486295610349818,0.7611042586607742,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-20,28.25,324,6,11,-0.6486295610349818,0.7611042586607742,28.5,30.5,32.5,28.5,31.408333333333335,False,True,False,False,False,False,False,False,True,False
2022-11-21,27.25,325,0,11,-0.6354323008901775,0.7721565844991641,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-21,24.5,325,0,11,-0.6354323008901775,0.7721565844991641,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-21,42.5,325,0,11,-0.6354323008901775,0.7721565844991641,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-21,25.5,325,0,11,-0.6354323008901775,0.7721565844991641,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-21,24.0,325,0,11,-0.6354323008901775,0.7721565844991641,24.0,24.0,24.0,25.0,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-21,45.0,325,0,11,-0.6354323008901775,0.7721565844991641,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-21,42.0,325,0,11,-0.6354323008901775,0.7721565844991641,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-21,28.0,325,0,11,-0.6354323008901775,0.7721565844991641,28.25,28.5,33.5,28.5,31.225,False,True,False,False,False,False,False,False,True,False
2022-11-21,45.5,325,0,11,-0.6354323008901775,0.7721565844991641,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-21,24.75,325,0,11,-0.6354323008901775,0.7721565844991641,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-21,26.75,325,0,11,-0.6354323008901775,0.7721565844991641,26.75,26.5,30.75,26.5,29.033333333333335,True,False,False,False,False,False,False,False,True,False
2022-11-22,24.75,326,1,11,-0.622046748440868,0.7829801036770624,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-22,25.5,326,1,11,-0.622046748440868,0.7829801036770624,26.75,26.5,32.0,26.5,28.816666666666666,True,False,False,False,False,False,False,False,True,False
2022-11-22,24.0,326,1,11,-0.622046748440868,0.7829801036770624,24.0,24.0,24.0,24.75,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-22,27.25,326,1,11,-0.622046748440868,0.7829801036770624,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-22,25.5,326,1,11,-0.622046748440868,0.7829801036770624,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-22,45.0,326,1,11,-0.622046748440868,0.7829801036770624,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-22,45.5,326,1,11,-0.622046748440868,0.7829801036770624,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-22,42.5,326,1,11,-0.622046748440868,0.7829801036770624,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-22,27.5,326,1,11,-0.622046748440868,0.7829801036770624,28.0,28.5,34.5,28.5,30.991666666666667,False,True,False,False,False,False,False,False,True,False
2022-11-22,24.5,326,1,11,-0.622046748440868,0.7829801036770624,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-22,42.0,326,1,11,-0.622046748440868,0.7829801036770624,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-23,24.0,327,2,11,-0.6084768701151264,0.7935716089521472,24.0,24.0,24.0,24.5,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-23,25.5,327,2,11,-0.6084768701151264,0.7935716089521472,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-23,45.0,327,2,11,-0.6084768701151264,0.7935716089521472,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-23,42.5,327,2,11,-0.6084768701151264,0.7935716089521472,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-23,42.0,327,2,11,-0.6084768701151264,0.7935716089521472,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-23,24.75,327,2,11,-0.6084768701151264,0.7935716089521472,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-23,27.25,327,2,11,-0.6084768701151264,0.7935716089521472,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-23,24.5,327,2,11,-0.6084768701151264,0.7935716089521472,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-23,29.25,327,2,11,-0.6084768701151264,0.7935716089521472,25.5,26.5,32.0,26.5,28.725,True,False,False,False,False,False,False,False,True,False
2022-11-23,30.25,327,2,11,-0.6084768701151264,0.7935716089521472,27.5,28.0,34.5,28.5,30.85,False,True,False,False,False,False,False,False,True,False
2022-11-23,45.5,327,2,11,-0.6084768701151264,0.7935716089521472,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-24,25.5,328,3,11,-0.594726686960764,0.8039279618328208,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-24,24.0,328,3,11,-0.594726686960764,0.8039279618328208,24.0,24.0,24.0,24.5,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-24,29.25,328,3,11,-0.594726686960764,0.8039279618328208,29.25,26.5,31.0,26.5,28.666666666666668,True,False,False,False,False,False,False,False,True,False
2022-11-24,45.5,328,3,11,-0.594726686960764,0.8039279618328208,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-24,24.5,328,3,11,-0.594726686960764,0.8039279618328208,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-24,27.25,328,3,11,-0.594726686960764,0.8039279618328208,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-24,30.0,328,3,11,-0.594726686960764,0.8039279618328208,30.25,28.5,34.0,28.5,30.716666666666665,False,True,False,False,False,False,False,False,True,False
2022-11-24,42.5,328,3,11,-0.594726686960764,0.8039279618328208,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-24,24.75,328,3,11,-0.594726686960764,0.8039279618328208,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-24,45.0,328,3,11,-0.594726686960764,0.8039279618328208,45.0,45.0,45.0,26.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-24,42.0,328,3,11,-0.594726686960764,0.8039279618328208,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-25,24.5,329,4,11,-0.5808002734538013,0.8140460935082175,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-25,27.25,329,4,11,-0.5808002734538013,0.8140460935082175,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-25,27.75,329,4,11,-0.5808002734538013,0.8140460935082175,29.25,26.75,30.5,26.5,28.575,True,False,False,False,False,False,False,False,True,False
2022-11-25,42.5,329,4,11,-0.5808002734538013,0.8140460935082175,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-25,25.5,329,4,11,-0.5808002734538013,0.8140460935082175,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-25,29.25,329,4,11,-0.5808002734538013,0.8140460935082175,30.0,28.75,34.0,28.5,30.558333333333334,False,True,False,False,False,False,False,False,True,False
2022-11-25,24.75,329,4,11,-0.5808002734538013,0.8140460935082175,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-25,42.0,329,4,11,-0.5808002734538013,0.8140460935082175,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-25,45.5,329,4,11,-0.5808002734538013,0.8140460935082175,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-25,45.0,329,4,11,-0.5808002734538013,0.8140460935082175,45.0,45.0,45.0,27.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-25,24.0,329,4,11,-0.5808002734538013,0.8140460935082175,24.0,24.0,24.0,24.5,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-26,45.5,330,5,11,-0.5667017562911184,0.8239230057575536,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-26,26.875,330,5,11,-0.5667017562911184,0.8239230057575536,27.75,26.75,30.0,26.5,28.470833333333335,True,False,False,False,False,False,False,False,True,False
2022-11-26,24.5,330,5,11,-0.5667017562911184,0.8239230057575536,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-26,42.5,330,5,11,-0.5667017562911184,0.8239230057575536,42.5,42.5,42.5,42.5,42.5,False,False,True,False,False,False,False,False,True,False
2022-11-26,42.0,330,5,11,-0.5667017562911184,0.8239230057575536,42.0,42.0,42.0,45.0,42.0,False,False,False,False,False,True,False,False,False,True
2022-11-26,45.0,330,5,11,-0.5667017562911184,0.8239230057575536,45.0,45.0,45.0,27.0,45.0,False,False,False,False,True,False,False,False,False,True
2022-11-26,27.25,330,5,11,-0.5667017562911184,0.8239230057575536,27.25,27.25,27.25,27.25,27.25,False,True,False,False,False,False,False,True,False,False
2022-11-26,28.375,330,5,11,-0.5667017562911184,0.8239230057575536,29.25,28.5,32.5,28.5,30.420833333333334,False,True,False,False,False,False,False,False,True,False
2022-11-26,24.0,330,5,11,-0.5667017562911184,0.8239230057575536,24.0,24.0,24.0,24.5,24.0,True,False,False,False,False,False,False,False,False,True
2022-11-26,25.5,330,5,11,-0.5667017562911184,0.8239230057575536,25.5,25.5,25.5,36.5,25.5,False,False,False,False,False,False,True,False,False,True
2022-11-26,24.75,330,5,11,-0.5667017562911184,0.8239230057575536,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-27,24.5,331,6,11,-0.5524353131676203,0.8335557718385695,24.5,24.5,24.5,24.5,24.5,True,False,False,False,False,False,False,True,False,False
2022-11-27,45.5,331,6,11,-0.5524353131676203,0.8335557718385695,45.5,45.5,45.5,45.5,45.5,False,False,False,True,False,False,False,False,True,False
2022-11-27,24.75,331,6,11,-0.5524353131676203,0.8335557718385695,24.75,24.75,24.75,25.5,24.75,False,True,False,False,False,False,False,False,False,True
2022-11-27,26.0,331,6,11,-0.5524353131676203,0.8335557718385695,26.875,26.75,30.0,26.5,28.3375,True,False,False,False,False,False,False,False,True,False
2022-11-27,27.5,331,6,11,-0.5524353131676203,0.8335557718385695,28.375,28.25,32.5,28.5,30.254166666666666,False,True,False,False,False,False,False,False,True,False
