pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_750g-1000g,specInfo_>1000g,prodPcat_淡水鱼
2023-04-04,6.25,94,1,4,0.9988797155850336,-0.04732138832243185,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-04,5.75,94,1,4,0.9988797155850336,-0.04732138832243185,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-05,6.25,95,2,4,0.9979171608653922,-0.06450844944931623,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-05,5.75,95,2,4,0.9979171608653922,-0.06450844944931623,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-06,5.75,96,3,4,0.9966589017541702,-0.08167639533042241,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-06,6.25,96,3,4,0.9966589017541702,-0.08167639533042241,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-07,5.75,97,4,4,0.9951053111006976,-0.09882013873287143,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-07,6.25,97,4,4,0.9951053111006976,-0.09882013873287143,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-08,5.75,98,5,4,0.9932568492674143,-0.11593459959550041,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-08,6.25,98,5,4,0.9932568492674143,-0.11593459959550041,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-09,6.25,99,6,4,0.9911140639934547,-0.1330147065341959,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-09,5.75,99,6,4,0.9911140639934547,-0.1330147065341959,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-10,5.75,100,0,4,0.9886775902323405,-0.1500553983446526,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-10,6.25,100,0,4,0.9886775902323405,-0.1500553983446526,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-11,6.25,101,1,4,0.9859481499638304,-0.16705162550211924,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-11,5.75,101,1,4,0.9859481499638304,-0.16705162550211924,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-12,6.25,102,2,4,0.9829265519799822,-0.18399835165768005,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-12,5.75,102,2,4,0.9829265519799822,-0.18399835165768005,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-13,6.25,103,3,4,0.9796136916454901,-0.20089055513063506,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-13,5.75,103,3,4,0.9796136916454901,-0.20089055513063506,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-14,5.75,104,4,4,0.9760105506323683,-0.21772323039653177,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-14,6.25,104,4,4,0.9760105506323683,-0.21772323039653177,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-15,5.75,105,5,4,0.9721181966290613,-0.23449138957040985,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-15,6.25,105,5,4,0.9721181966290613,-0.23449138957040985,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-16,5.75,106,6,4,0.9679377830240642,-0.25119006388481935,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-16,6.25,106,6,4,0.9679377830240642,-0.25119006388481935,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-17,6.25,107,0,4,0.9634705485641488,-0.2678143051621742,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-17,5.75,107,0,4,0.9634705485641488,-0.2678143051621742,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-18,5.75,108,1,4,0.9587178169872964,-0.2843591872810034,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-18,6.25,108,1,4,0.9587178169872964,-0.2843591872810034,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-19,5.75,109,2,4,0.9536809966304457,-0.30081980763566735,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-19,6.25,109,2,4,0.9536809966304457,-0.30081980763566735,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-20,6.25,110,3,4,0.9483615800121715,-0.3171912885891061,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-20,5.75,110,3,4,0.9483615800121715,-0.3171912885891061,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-21,5.75,111,4,4,0.9427611433904207,-0.3334687789181868,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-21,6.25,111,4,4,0.9427611433904207,-0.3334687789181868,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-22,5.75,112,5,4,0.9368813462954315,-0.3496474552512284,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-22,6.25,112,5,4,0.9368813462954315,-0.3496474552512284,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-23,5.75,113,6,4,0.9307239310379795,-0.36572252349726897,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-23,6.25,113,6,4,0.9307239310379795,-0.36572252349726897,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-24,5.75,114,0,4,0.9242907221930933,-0.3816892202666588,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-24,6.25,114,0,4,0.9242907221930933,-0.3816892202666588,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-25,6.25,115,1,4,0.9175836260593937,-0.39754281428255595,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-04-25,5.75,115,1,4,0.9175836260593937,-0.39754281428255595,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-26,6.25,116,2,4,0.9106046300942162,-0.4132786077829042,6.25,6.25,6.25,7.0,6.25,False,True,True
2023-04-26,5.75,116,2,4,0.9106046300942162,-0.4132786077829042,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-27,6.25,117,3,4,0.9033558023246845,-0.4288919379124835,6.25,6.25,6.25,7.0,6.25,False,True,True
2023-04-27,5.75,117,3,4,0.9033558023246845,-0.4288919379124835,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-28,5.75,118,4,4,0.895839290734909,-0.4443781781046132,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-28,6.25,118,4,4,0.895839290734909,-0.4443781781046132,6.25,6.25,6.25,7.0,6.25,False,True,True
2023-04-29,5.75,119,5,4,0.8880573226294932,-0.45973273945210397,5.75,5.75,5.75,6.75,5.75,True,False,True
2023-04-29,6.25,119,5,4,0.8880573226294932,-0.45973273945210397,6.25,6.25,6.25,7.0,6.25,False,True,True
2023-04-30,5.75,120,6,4,0.8800122039735357,-0.47495107206704995,5.75,5.75,5.75,7.0,5.75,True,False,True
2023-04-30,6.25,120,6,4,0.8800122039735357,-0.47495107206704995,6.25,6.25,6.25,7.125,6.25,False,True,True
2023-05-01,5.75,121,0,5,0.8717063187093218,-0.4900286664290592,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-01,6.25,121,0,5,0.8717063187093218,-0.4900286664290592,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-02,6.25,122,1,5,0.8631421280499114,-0.5049610547215204,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-02,5.75,122,1,5,0.8631421280499114,-0.5049610547215204,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-03,6.25,123,2,5,0.854322169749827,-0.5197438121555155,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-03,5.75,123,2,5,0.854322169749827,-0.5197438121555155,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-04,6.25,124,3,5,0.8452490573530633,-0.5343725582809786,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-04,5.75,124,3,5,0.8452490573530633,-0.5343725582809786,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-05,5.75,125,4,5,0.8359254794186372,-0.548842958284719,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-05,6.25,125,4,5,0.8359254794186372,-0.548842958284719,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-06,5.75,126,5,5,0.8263541987239096,-0.5631507242749186,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-06,6.25,126,5,5,0.8263541987239096,-0.5631507242749186,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-07,5.75,127,6,5,0.8165380514459161,-0.5772916165517272,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-07,6.25,127,6,5,0.8165380514459161,-0.5772916165517272,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-08,6.25,128,0,5,0.8064799463209448,-0.5912614448635781,6.25,6.25,6.25,7.25,6.25,False,True,True
2023-05-08,5.75,128,0,5,0.8064799463209448,-0.5912614448635781,5.75,5.75,5.75,7.25,5.75,True,False,True
2023-05-09,6.5,129,1,5,0.7961828637826158,-0.6050560696488488,6.25,6.25,6.25,6.75,6.258333333333334,False,True,True
2023-05-09,6.5,129,1,5,0.7961828637826158,-0.6050560696488488,5.75,5.75,5.75,6.75,5.775,True,False,True
2023-05-10,6.55,130,2,5,0.7856498550787147,-0.6186714032625031,6.5,6.25,6.25,6.75,6.2683333333333335,False,True,True
2023-05-10,6.5,130,2,5,0.7856498550787147,-0.6186714032625031,6.5,5.75,5.75,6.75,5.8,True,False,True
2023-05-11,6.5,131,3,5,0.7748840413670407,-0.6321034111873487,6.55,6.25,6.25,6.75,6.276666666666667,False,True,True
2023-05-11,6.5,131,3,5,0.7748840413670407,-0.6321034111873487,6.5,5.75,5.75,6.75,5.825,True,False,True
2023-05-12,6.75,132,4,5,0.7638886127905428,-0.6453481132295501,6.5,6.25,6.25,6.75,6.293333333333334,False,True,True
2023-05-12,6.75,132,4,5,0.7638886127905428,-0.6453481132295501,6.5,5.75,5.75,6.75,5.858333333333333,True,False,True
2023-05-13,6.75,133,5,5,0.7526668275320085,-0.6584015846980488,6.75,5.75,5.75,6.75,5.891666666666667,True,False,True
2023-05-13,6.75,133,5,5,0.7526668275320085,-0.6584015846980488,6.75,6.25,6.25,6.75,6.3100000000000005,False,True,True
2023-05-14,6.75,134,6,5,0.7412220108485958,-0.6712599575675313,6.75,5.75,5.75,6.875,5.925,True,False,True
2023-05-14,6.75,134,6,5,0.7412220108485958,-0.6712599575675313,6.75,6.25,6.25,6.875,6.326666666666667,False,True,True
2023-05-15,6.75,135,0,5,0.7295575540864875,-0.6839194216246106,6.75,6.25,6.25,7.0,6.343333333333334,False,True,True
2023-05-15,6.75,135,0,5,0.7295575540864875,-0.6839194216246106,6.75,5.75,5.75,7.0,5.958333333333333,True,False,True
2023-05-16,6.25,136,1,5,0.717676913675962,-0.6963762255968722,6.75,6.5,5.75,7.25,5.975,True,False,True
2023-05-16,6.25,136,1,5,0.717676913675962,-0.6963762255968722,6.75,6.5,6.25,7.25,6.343333333333334,False,True,True
2023-05-17,6.25,137,2,5,0.705583610107178,-0.7086266782644596,6.25,6.55,6.25,7.25,6.343333333333334,False,True,True
2023-05-17,6.25,137,2,5,0.705583610107178,-0.7086266782644596,6.25,6.5,5.75,7.25,5.991666666666666,True,False,True
2023-05-18,6.25,138,3,5,0.6932812268869777,-0.7206671495538609,6.25,6.5,6.25,7.25,6.343333333333334,False,True,True
2023-05-18,6.25,138,3,5,0.6932812268869777,-0.7206671495538609,6.25,6.5,5.75,7.25,6.008333333333334,True,False,True
2023-05-19,7.25,139,4,5,0.6807734094770161,-0.7324940716135789,6.25,6.75,6.25,7.25,6.376666666666667,False,True,True
2023-05-19,6.75,139,4,5,0.6807734094770161,-0.7324940716135789,6.25,6.75,5.75,7.25,6.041666666666667,True,False,True
2023-05-20,7.0,140,5,5,0.6680638642135335,-0.7441039398713607,6.75,6.75,5.75,7.25,6.083333333333333,True,False,True
2023-05-20,7.25,140,5,5,0.6680638642135335,-0.7441039398713607,7.25,6.75,6.25,7.25,6.41,False,True,True
2023-05-21,7.25,141,6,5,0.6551563572090853,-0.7554933140726803,7.25,6.75,6.25,7.25,6.443333333333333,False,True,True
2023-05-21,7.25,141,6,5,0.6551563572090853,-0.7554933140726803,7.0,6.75,5.75,7.25,6.133333333333334,True,False,True
2023-05-22,7.25,142,0,5,0.6420547132365637,-0.766658819300159,7.25,6.75,5.75,7.25,6.183333333333334,True,False,True
2023-05-22,7.25,142,0,5,0.6420547132365637,-0.766658819300159,7.25,6.75,6.25,7.25,6.4766666666666675,False,True,True
2023-05-23,7.25,143,1,5,0.6287628145958344,-0.7775971469736269,7.25,6.25,5.75,7.25,6.233333333333333,True,False,True
2023-05-23,7.25,143,1,5,0.6287628145958344,-0.7775971469736269,7.25,6.25,6.25,7.25,6.510000000000001,False,True,True
2023-05-24,7.25,144,2,5,0.6152845999633276,-0.7883050558305255,7.25,6.25,6.25,7.25,6.543333333333334,False,True,True
2023-05-24,7.25,144,2,5,0.6152845999633276,-0.7883050558305255,7.25,6.25,5.75,7.25,6.283333333333333,True,False,True
2023-05-25,7.5,145,3,5,0.6016240632249226,-0.7987793728863649,7.25,6.25,6.25,7.25,6.585,False,True,True
2023-05-25,7.5,145,3,5,0.6016240632249226,-0.7987793728863649,7.25,6.25,5.75,7.25,6.341666666666667,True,False,True
2023-05-26,7.25,146,4,5,0.5877852522924732,-0.8090169943749473,7.5,6.75,5.75,7.25,6.391666666666667,True,False,True
2023-05-26,7.25,146,4,5,0.5877852522924732,-0.8090169943749473,7.5,7.25,6.25,7.25,6.618333333333334,False,True,True
2023-05-27,7.25,147,5,5,0.5737722679043246,-0.8190148866680801,7.25,7.25,6.25,7.25,6.651666666666667,False,True,True
2023-05-27,7.25,147,5,5,0.5737722679043246,-0.8190148866680801,7.25,7.0,5.75,7.25,6.441666666666666,True,False,True
2023-05-28,7.25,148,6,5,0.5595892624101765,-0.8287700871745038,7.25,7.25,5.75,7.25,6.491666666666666,True,False,True
2023-05-28,7.25,148,6,5,0.5595892624101765,-0.8287700871745038,7.25,7.25,6.25,7.25,6.6850000000000005,False,True,True
2023-05-29,7.5,149,0,5,0.545240438540651,-0.8382797052177744,7.25,7.25,5.75,7.25,6.55,True,False,True
2023-05-29,7.5,149,0,5,0.545240438540651,-0.8382797052177744,7.25,7.25,6.25,7.25,6.7266666666666675,False,True,True
2023-05-30,7.5,150,1,5,0.5307300481619334,-0.8475409228928311,7.5,7.25,5.75,7.25,6.608333333333333,True,False,True
2023-05-30,7.5,150,1,5,0.5307300481619334,-0.8475409228928311,7.5,7.25,6.25,7.25,6.7683333333333335,False,True,True
2023-05-31,7.25,151,2,5,0.5160623910158528,-0.8565509959010036,7.5,7.25,5.75,7.25,6.658333333333333,True,False,True
2023-05-31,7.25,151,2,5,0.5160623910158528,-0.8565509959010036,7.5,7.25,6.25,7.25,6.801666666666667,False,True,True
2023-06-01,7.25,152,3,6,0.5012418134457758,-0.865307254363206,7.25,7.5,5.75,7.25,6.708333333333333,True,False,True
2023-06-01,7.25,152,3,6,0.5012418134457758,-0.865307254363206,7.25,7.5,6.25,7.25,6.835,False,True,True
2023-06-02,7.25,153,4,6,0.48627270710868997,-0.8738071036110808,7.25,7.25,5.75,6.75,6.758333333333334,True,False,True
2023-06-02,7.25,153,4,6,0.48627270710868997,-0.8738071036110808,7.25,7.25,6.25,6.75,6.868333333333334,False,True,True
2023-06-03,7.25,154,5,6,0.4711595076738638,-0.8820480249558537,7.25,7.25,6.25,6.75,6.901666666666667,False,True,True
2023-06-03,7.0,154,5,6,0.4711595076738638,-0.8820480249558537,7.25,7.25,5.75,6.75,6.8,True,False,True
2023-06-04,7.25,155,6,6,0.4559066935084588,-0.8900275764346767,7.25,7.25,6.25,6.75,6.9350000000000005,False,True,True
2023-06-04,6.75,155,6,6,0.4559066935084588,-0.8900275764346767,7.0,7.25,5.75,6.75,6.833333333333333,True,False,True
2023-06-05,6.75,156,0,6,0.440518784350495,-0.8977433935342337,6.75,7.5,5.75,6.75,6.866666666666666,True,False,True
2023-06-05,7.25,156,0,6,0.440518784350495,-0.8977433935342337,7.25,7.5,6.25,6.75,6.968333333333334,False,True,True
2023-06-06,7.25,157,1,6,0.42500033996955416,-0.9051931898913974,7.25,7.5,6.25,6.75,7.001666666666667,False,True,True
2023-06-06,6.75,157,1,6,0.42500033996955416,-0.9051931898913974,6.75,7.5,5.75,6.75,6.9,True,False,True
2023-06-07,6.75,158,2,6,0.4093559588156213,-0.9123747579707273,6.75,7.25,5.75,6.75,6.933333333333334,True,False,True
2023-06-07,7.25,158,2,6,0.4093559588156213,-0.9123747579707273,7.25,7.25,6.25,6.75,7.035,False,True,True
2023-06-08,6.75,159,3,6,0.39359027665646673,-0.9192859697186104,6.75,7.25,6.5,6.75,6.941666666666666,True,False,True
2023-06-08,7.25,159,3,6,0.39359027665646673,-0.9192859697186104,7.25,7.25,6.5,6.75,7.0600000000000005,False,True,True
2023-06-09,6.75,160,4,6,0.3777079652039649,-0.9259247771938498,6.75,7.25,6.5,6.75,6.95,True,False,True
2023-06-09,7.25,160,4,6,0.3777079652039649,-0.9259247771938498,7.25,7.25,6.55,6.75,7.083333333333333,False,True,True
2023-06-10,6.75,161,5,6,0.36171373072976765,-0.9322892131745133,6.75,7.0,6.5,6.75,6.958333333333333,True,False,True
2023-06-10,7.25,161,5,6,0.36171373072976765,-0.9322892131745133,7.25,7.25,6.5,6.75,7.108333333333333,False,True,True
2023-06-11,6.75,162,6,6,0.3456123126707335,-0.9383773917408641,6.75,6.75,6.75,6.75,6.958333333333333,True,False,True
2023-06-11,7.25,162,6,6,0.3456123126707335,-0.9383773917408641,7.25,7.25,6.75,6.75,7.125,False,True,True
2023-06-12,7.25,163,0,6,0.3294084822245304,-0.9441875088341993,7.25,7.25,6.75,6.75,7.141666666666667,False,True,True
2023-06-12,6.75,163,0,6,0.3294084822245304,-0.9441875088341993,6.75,6.75,6.75,6.75,6.958333333333333,True,False,True
2023-06-13,6.9,164,1,6,0.3131070409358269,-0.9497178427914316,6.75,6.75,6.75,6.75,6.963333333333334,True,False,True
2023-06-13,7.25,164,1,6,0.3131070409358269,-0.9497178427914316,7.25,7.25,6.75,6.75,7.158333333333333,False,True,True
2023-06-14,7.25,165,2,6,0.29671281927349075,-0.9549667548552551,7.25,7.25,6.75,6.75,7.175,False,True,True
2023-06-14,6.9,165,2,6,0.29671281927349075,-0.9549667548552551,6.9,6.75,6.75,6.75,6.968333333333334,True,False,True
2023-06-15,7.25,166,3,6,0.28023067519921585,-0.9599326896597447,7.25,7.25,6.25,6.75,7.208333333333333,False,True,True
2023-06-15,6.75,166,3,6,0.28023067519921585,-0.9599326896597447,6.9,6.75,6.25,6.75,6.985,True,False,True
2023-06-16,7.25,167,4,6,0.26366549272800704,-0.9646141756912435,7.25,7.25,6.25,6.75,7.241666666666666,False,True,True
2023-06-16,6.75,167,4,6,0.26366549272800704,-0.9646141756912435,6.75,6.75,6.25,6.75,7.001666666666667,True,False,True
2023-06-17,6.75,168,5,6,0.24702218048093552,-0.9690098257244062,6.75,6.75,6.25,6.75,7.0183333333333335,True,False,True
2023-06-17,7.25,168,5,6,0.24702218048093552,-0.9690098257244062,7.25,7.25,6.25,6.75,7.275,False,True,True
2023-06-18,6.75,169,6,6,0.23030567023061221,-0.9731183372332619,6.75,6.75,6.75,6.75,7.0183333333333335,True,False,True
2023-06-18,7.25,169,6,6,0.23030567023061221,-0.9731183372332619,7.25,7.25,7.25,6.75,7.275,False,True,True
2023-06-19,6.75,170,0,6,0.21352091543979612,-0.9769384927771817,6.75,6.75,7.0,6.75,7.010000000000001,True,False,True
2023-06-19,7.25,170,0,6,0.21352091543979612,-0.9769384927771817,7.25,7.25,7.25,6.75,7.275,False,True,True
2023-06-20,7.25,171,1,6,0.19667288979357647,-0.980469160361632,7.25,7.25,7.25,6.75,7.275,False,True,True
2023-06-20,6.75,171,1,6,0.19667288979357647,-0.980469160361632,6.75,6.9,7.25,6.75,6.993333333333334,True,False,True
2023-06-21,7.25,172,2,6,0.1797665857255624,-0.9837092937736097,7.25,7.25,7.25,6.75,7.275,False,True,True
2023-06-21,6.75,172,2,6,0.1797665857255624,-0.9837092937736097,6.75,6.9,7.25,6.75,6.9766666666666675,True,False,True
2023-06-22,6.75,173,3,6,0.16280701293851715,-0.986657932891657,6.75,6.75,7.25,6.75,6.96,True,False,True
2023-06-22,7.25,173,3,6,0.16280701293851715,-0.986657932891657,7.25,7.25,7.25,6.75,7.275,False,True,True
2023-06-23,7.0,174,4,6,0.1457991969198751,-0.9893142039703663,7.25,7.25,7.25,6.75,7.266666666666667,False,True,True
2023-06-23,6.75,174,4,6,0.1457991969198751,-0.9893142039703663,6.75,6.75,7.25,6.75,6.943333333333333,True,False,True
2023-06-24,6.75,175,5,6,0.12874817745258132,-0.99167731989929,6.75,6.75,7.5,6.75,6.918333333333334,True,False,True
2023-06-24,7.0,175,5,6,0.12874817745258132,-0.99167731989929,7.0,7.25,7.5,6.75,7.25,False,True,True
2023-06-25,6.75,176,6,6,0.11165900712169512,-0.993746580436178,6.75,6.75,7.25,6.75,6.901666666666667,True,False,True
2023-06-25,7.0,176,6,6,0.11165900712169512,-0.993746580436178,7.0,7.25,7.25,6.75,7.241666666666666,False,True,True
2023-06-26,6.75,177,0,6,0.09453674981719912,-0.9955213724144752,6.75,6.75,7.25,6.75,6.885000000000001,True,False,True
2023-06-26,7.0,177,0,6,0.09453674981719912,-0.9955213724144752,7.0,7.25,7.25,6.75,7.233333333333333,False,True,True
2023-06-27,6.75,178,1,6,0.07738647923346301,-0.9970011699250151,6.75,6.75,7.25,6.75,6.868333333333334,True,False,True
2023-06-27,7.0,178,1,6,0.07738647923346301,-0.9970011699250151,7.0,7.25,7.25,6.75,7.225,False,True,True
2023-06-28,7.0,179,2,6,0.06021327736579302,-0.9981855344718586,7.0,7.25,7.5,6.75,7.208333333333333,False,True,True
2023-06-28,6.75,179,2,6,0.06021327736579302,-0.9981855344718586,6.75,6.75,7.5,6.75,6.843333333333334,True,False,True
2023-06-29,7.0,180,3,6,0.04302223300453059,-0.99907411510223,7.0,7.25,7.5,6.75,7.191666666666666,False,True,True
2023-06-29,6.75,180,3,6,0.04302223300453059,-0.99907411510223,6.75,6.75,7.5,6.75,6.818333333333333,True,False,True
2023-06-30,6.75,181,4,6,0.02581844022713308,-0.9996666485105112,6.75,6.75,7.25,6.5,6.801666666666667,True,False,True
2023-06-30,7.0,181,4,6,0.02581844022713308,-0.9996666485105112,7.0,7.0,7.25,6.5,7.183333333333334,False,True,True
2023-07-01,7.0,182,5,7,0.008606996888688698,-0.9999629591162655,7.0,7.0,7.25,6.5,7.175,False,True,True
2023-07-01,6.75,182,5,7,0.008606996888688698,-0.9999629591162655,6.75,6.75,7.25,6.5,6.785,True,False,True
2023-07-02,6.75,183,6,7,-0.008606996888688009,-0.9999629591162655,6.75,6.75,7.25,6.5,6.7683333333333335,True,False,True
2023-07-02,7.0,183,6,7,-0.008606996888688009,-0.9999629591162655,7.0,7.0,7.25,6.5,7.166666666666667,False,True,True
2023-07-03,6.75,184,0,7,-0.02581844022713239,-0.9996666485105112,6.75,6.75,7.0,6.5,6.760000000000001,True,False,True
2023-07-03,7.0,184,0,7,-0.02581844022713239,-0.9996666485105112,7.0,7.0,7.25,6.5,7.158333333333333,False,True,True
2023-07-04,6.75,185,1,7,-0.04302223300453034,-0.99907411510223,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-04,7.0,185,1,7,-0.04302223300453034,-0.99907411510223,7.0,7.0,7.25,6.5,7.15,False,True,True
2023-07-05,7.0,186,2,7,-0.060213277365792774,-0.9981855344718586,7.0,7.0,7.25,6.5,7.141666666666667,False,True,True
2023-07-05,6.75,186,2,7,-0.060213277365792774,-0.9981855344718586,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-06,7.0,187,3,7,-0.07738647923346322,-0.9970011699250151,7.0,7.0,7.25,6.5,7.133333333333334,False,True,True
2023-07-06,6.75,187,3,7,-0.07738647923346322,-0.9970011699250151,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-07,7.0,188,4,7,-0.09453674981719933,-0.9955213724144752,7.0,7.0,7.25,6.5,7.125,False,True,True
2023-07-07,6.75,188,4,7,-0.09453674981719933,-0.9955213724144752,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-08,6.75,189,5,7,-0.11165900712169444,-0.9937465804361781,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-08,7.0,189,5,7,-0.11165900712169444,-0.9937465804361781,7.0,7.0,7.25,6.5,7.116666666666666,False,True,True
2023-07-09,6.75,190,6,7,-0.12874817745258066,-0.99167731989929,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-09,7.0,190,6,7,-0.12874817745258066,-0.99167731989929,7.0,7.0,7.25,6.5,7.108333333333333,False,True,True
2023-07-10,7.0,191,0,7,-0.14579919691987442,-0.9893142039703664,7.0,7.0,7.25,6.5,7.1,False,True,True
2023-07-10,6.75,191,0,7,-0.14579919691987442,-0.9893142039703664,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-11,6.75,192,1,7,-0.16280701293851646,-0.9866579328916572,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-11,7.0,192,1,7,-0.16280701293851646,-0.9866579328916572,7.0,7.0,7.25,6.5,7.091666666666667,False,True,True
2023-07-12,6.75,193,2,7,-0.17976658572556214,-0.9837092937736098,6.75,6.75,6.75,6.5,6.760000000000001,True,False,True
2023-07-12,7.0,193,2,7,-0.17976658572556214,-0.9837092937736098,7.0,7.0,7.25,6.5,7.083333333333333,False,True,True
2023-07-13,6.75,194,3,7,-0.19667288979357622,-0.9804691603616321,6.75,6.75,6.9,6.5,6.755,True,False,True
2023-07-13,7.0,194,3,7,-0.19667288979357622,-0.9804691603616321,7.0,7.0,7.25,6.5,7.075,False,True,True
2023-07-14,7.0,195,4,7,-0.2135209154397959,-0.9769384927771817,7.0,7.0,7.25,6.5,7.066666666666666,False,True,True
2023-07-14,6.75,195,4,7,-0.2135209154397959,-0.9769384927771817,6.75,6.75,6.9,6.5,6.75,True,False,True
2023-07-15,6.75,196,5,7,-0.23030567023061196,-0.973118337233262,6.75,6.75,6.75,6.25,6.75,True,False,True
2023-07-15,7.0,196,5,7,-0.23030567023061196,-0.973118337233262,7.0,7.0,7.25,6.5,7.058333333333334,False,True,True
2023-07-16,7.0,197,6,7,-0.24702218048093527,-0.9690098257244063,7.0,7.0,7.25,6.5,7.05,False,True,True
2023-07-16,6.75,197,6,7,-0.24702218048093527,-0.9690098257244063,6.75,6.75,6.75,6.25,6.75,True,False,True
2023-07-17,7.0,198,0,7,-0.2636654927280072,-0.9646141756912435,7.0,7.0,7.25,6.5,7.041666666666667,False,True,True
2023-07-17,6.75,198,0,7,-0.2636654927280072,-0.9646141756912435,6.75,6.75,6.75,6.25,6.75,True,False,True
2023-07-18,7.0,199,1,7,-0.2802306751992161,-0.9599326896597445,7.0,7.0,7.25,6.5,7.033333333333333,False,True,True
2023-07-18,6.75,199,1,7,-0.2802306751992161,-0.9599326896597445,6.75,6.75,6.75,6.25,6.75,True,False,True
2023-07-19,6.75,200,2,7,-0.2967128192734901,-0.9549667548552553,6.75,6.75,6.75,6.25,6.75,True,False,True
2023-07-19,7.0,200,2,7,-0.2967128192734901,-0.9549667548552553,7.0,7.0,7.25,6.5,7.025,False,True,True
2023-07-20,6.75,201,3,7,-0.3131070409358267,-0.9497178427914317,6.75,6.75,6.75,6.25,6.75,True,False,True
2023-07-20,7.0,201,3,7,-0.3131070409358267,-0.9497178427914317,7.0,7.0,7.25,6.5,7.016666666666667,False,True,True
