pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_羊肉类
2022-10-14,35.0,287,4,10,-0.9741004551724206,0.22611568550828803,35.0,35.0,36.0,35.5,35.016666666666666,True,True
2022-10-15,35.0,288,5,10,-0.970063921851507,0.2428497220959358,35.0,35.0,35.0,35.5,35.016666666666666,True,True
2022-10-16,35.0,289,6,10,-0.965739937654855,0.25951179706979943,35.0,35.0,35.0,35.5,35.016666666666666,True,True
2022-10-17,35.0,290,0,10,-0.9611297838723007,0.27609697309746883,35.0,35.0,35.0,35.5,35.016666666666666,True,True
2022-10-18,35.0,291,1,10,-0.9562348265919058,0.2926003356333479,35.0,35.0,35.0,35.5,35.016666666666666,True,True
2022-10-19,35.0,292,2,10,-0.9510565162951536,0.30901699437494723,35.0,35.0,35.0,35.5,35.016666666666666,True,True
2022-10-20,35.0,293,3,10,-0.9455963874271428,0.3253420847119795,35.0,35.0,35.0,35.5,35.016666666666666,True,True
2022-10-21,35.0,294,4,10,-0.9398560579418953,0.341570769167856,35.0,35.0,34.833333333333336,35.5,35.02222222222222,True,True
2022-10-22,35.0,295,5,10,-0.9338372288229252,0.35769823883312546,35.0,35.0,34.666666666666664,35.5,35.03333333333333,True,True
2022-10-23,35.0,296,6,10,-0.9275416835791965,0.3737197147904692,35.0,35.0,34.5,35.5,35.05,True,True
2022-10-24,35.0,297,0,10,-0.9209712877166347,0.38963044953078774,35.0,35.0,34.5,35.5,35.06666666666667,True,True
2022-10-25,35.0,298,1,10,-0.9141279881853337,0.4054257283599973,35.0,35.0,34.5,35.5,35.083333333333336,True,True
2022-10-26,35.0,299,2,10,-0.9070138128026362,0.42110087079608916,35.0,35.0,34.5,35.5,35.1,True,True
2022-10-27,35.0,300,3,10,-0.8996308696522434,0.4366512319560638,35.0,35.0,35.0,35.5,35.1,True,True
2022-10-28,36.0,301,4,10,-0.8919813464595487,0.45207220393230374,35.0,35.0,35.5,35.5,35.11666666666667,True,True
2022-10-29,36.0,302,5,10,-0.8840675099433637,0.46735921715800205,36.0,35.0,35.5,35.5,35.13333333333333,True,True
2022-10-30,36.0,303,6,10,-0.8758917051442433,0.48250774176121763,36.0,35.0,35.5,35.5,35.15,True,True
2022-10-31,36.0,304,0,10,-0.8674563547295971,0.4975132889071803,36.0,35.0,35.5,35.5,35.166666666666664,True,True
2022-11-01,36.0,305,1,11,-0.858763958275803,0.5123714121284235,36.0,35.0,35.5,35.5,35.18333333333333,True,True
2022-11-02,36.0,306,2,11,-0.8498170915275277,0.5270777086423724,36.0,35.0,35.5,35.5,35.2,True,True
