pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_1000g-1250g,specInfo_<750g,prodPcat_虾蟹类,prodPcat_其他类
2023-07-23,475.0,204,6,7,-0.3617137307297674,-0.9322892131745134,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-24,475.0,205,0,7,-0.37770796520396466,-0.9259247771938499,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-24,460.0,205,0,7,-0.37770796520396466,-0.9259247771938499,460.0,450.0,450.0,450.0,451.6666666666667,True,False,True,False
2023-07-25,460.0,206,1,7,-0.39359027665646645,-0.9192859697186105,460.0,450.0,450.0,450.0,452.0,True,False,True,False
2023-07-25,475.0,206,1,7,-0.39359027665646645,-0.9192859697186105,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-26,475.0,207,2,7,-0.4093559588156211,-0.9123747579707274,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-26,460.0,207,2,7,-0.4093559588156211,-0.9123747579707274,460.0,450.0,450.0,450.0,452.3333333333333,True,False,True,False
2023-07-27,460.0,208,3,7,-0.42500033996955394,-0.9051931898913975,460.0,460.0,450.0,450.0,452.6666666666667,True,False,True,False
2023-07-27,475.0,208,3,7,-0.42500033996955394,-0.9051931898913975,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-28,475.0,209,4,7,-0.4405187843504952,-0.8977433935342336,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-28,460.0,209,4,7,-0.4405187843504952,-0.8977433935342336,460.0,460.0,450.0,450.0,453.0,True,False,True,False
2023-07-29,475.0,210,5,7,-0.455906693508459,-0.8900275764346766,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-29,460.0,210,5,7,-0.455906693508459,-0.8900275764346766,460.0,460.0,450.0,450.0,453.3333333333333,True,False,True,False
2023-07-30,475.0,211,6,7,-0.47115950767386394,-0.8820480249558535,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-07-30,460.0,211,6,7,-0.47115950767386394,-0.8820480249558535,460.0,460.0,450.0,450.0,453.6666666666667,True,False,True,False
2023-07-31,460.0,212,0,7,-0.4862727071086902,-0.8738071036110807,460.0,460.0,450.0,450.0,454.0,True,False,True,False
2023-07-31,475.0,212,0,7,-0.4862727071086902,-0.8738071036110807,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-01,475.0,213,1,8,-0.5012418134457756,-0.8653072543632061,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-01,460.0,213,1,8,-0.5012418134457756,-0.8653072543632061,460.0,460.0,450.0,450.0,454.3333333333333,True,False,True,False
2023-08-02,475.0,214,2,8,-0.5160623910158526,-0.8565509959010037,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-02,460.0,214,2,8,-0.5160623910158526,-0.8565509959010037,460.0,460.0,450.0,450.0,454.6666666666667,True,False,True,False
2023-08-03,475.0,215,3,8,-0.5307300481619331,-0.8475409228928312,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-03,460.0,215,3,8,-0.5307300481619331,-0.8475409228928312,460.0,460.0,450.0,450.0,455.0,True,False,True,False
2023-08-04,460.0,216,4,8,-0.5452404385406507,-0.8382797052177745,460.0,460.0,450.0,450.0,455.3333333333333,True,False,True,False
2023-08-04,475.0,216,4,8,-0.5452404385406507,-0.8382797052177745,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-05,475.0,217,5,8,-0.5595892624101763,-0.828770087174504,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-05,460.0,217,5,8,-0.5595892624101763,-0.828770087174504,460.0,460.0,450.0,450.0,455.6666666666667,True,False,True,False
2023-08-06,475.0,218,6,8,-0.5737722679043243,-0.8190148866680802,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-06,460.0,218,6,8,-0.5737722679043243,-0.8190148866680802,460.0,460.0,450.0,450.0,456.0,True,False,True,False
2023-08-07,475.0,219,0,8,-0.5877852522924734,-0.8090169943749472,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-07,460.0,219,0,8,-0.5877852522924734,-0.8090169943749472,460.0,460.0,450.0,450.0,456.3333333333333,True,False,True,False
2023-08-08,475.0,220,1,8,-0.6016240632249227,-0.7987793728863648,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-08,460.0,220,1,8,-0.6016240632249227,-0.7987793728863648,460.0,460.0,450.0,450.0,456.6666666666667,True,False,True,False
2023-08-09,475.0,221,2,8,-0.6152845999633277,-0.7883050558305253,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-09,460.0,221,2,8,-0.6152845999633277,-0.7883050558305253,460.0,460.0,450.0,450.0,457.0,True,False,True,False
2023-08-10,475.0,222,3,8,-0.6287628145958345,-0.7775971469736268,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-10,460.0,222,3,8,-0.6287628145958345,-0.7775971469736268,460.0,460.0,450.0,450.0,457.3333333333333,True,False,True,False
2023-08-11,475.0,223,4,8,-0.6420547132365636,-0.7666588193001592,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-11,455.0,223,4,8,-0.6420547132365636,-0.7666588193001592,460.0,460.0,450.0,450.0,457.5,True,False,True,False
2023-08-12,455.0,224,5,8,-0.655156357209085,-0.7554933140726804,455.0,460.0,450.0,450.0,457.6666666666667,True,False,True,False
2023-08-12,475.0,224,5,8,-0.655156357209085,-0.7554933140726804,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-13,475.0,225,6,8,-0.6680638642135333,-0.7441039398713608,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-13,455.0,225,6,8,-0.6680638642135333,-0.7441039398713608,455.0,460.0,450.0,450.0,457.8333333333333,True,False,True,False
2023-08-14,475.0,226,0,8,-0.6807734094770159,-0.7324940716135792,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-14,455.0,226,0,8,-0.6807734094770159,-0.7324940716135792,455.0,460.0,450.0,450.0,458.0,True,False,True,False
2023-08-15,475.0,227,1,8,-0.6932812268869771,-0.7206671495538615,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-15,455.0,227,1,8,-0.6932812268869771,-0.7206671495538615,455.0,460.0,450.0,450.0,458.1666666666667,True,False,True,False
2023-08-16,475.0,228,2,8,-0.7055836101071774,-0.70862667826446,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2023-08-16,455.0,228,2,8,-0.7055836101071774,-0.70862667826446,455.0,460.0,450.0,450.0,458.3333333333333,True,False,True,False
2023-08-17,455.0,229,3,8,-0.7176769136759615,-0.6963762255968726,455.0,460.0,450.0,450.0,458.5,True,False,True,False
2023-08-17,475.0,229,3,8,-0.7176769136759615,-0.6963762255968726,475.0,475.0,475.0,475.0,475.0,False,True,False,True
