pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜
2022-08-04,14.9,216,3,8,-0.5452404385406507,-0.8382797052177745,14.8,14.704545454545455,16.25,15.5,14.9125,True,True
2022-08-05,15.0,217,4,8,-0.5595892624101763,-0.828770087174504,14.9,14.636363636363637,15.9,15.5,14.882499999999999,True,True
2022-08-06,15.1,218,5,8,-0.5737722679043243,-0.8190148866680802,15.0,14.568181818181818,15.55,15.5,14.867500000000001,True,True
2022-08-07,15.2,219,6,8,-0.5877852522924734,-0.8090169943749472,15.1,14.5,15.2,15.5,14.8675,True,True
2022-08-08,15.3,220,0,8,-0.6016240632249227,-0.7987793728863648,15.2,14.6,14.85,15.5,14.8825,True,True
2022-08-09,15.4,221,1,8,-0.6152845999633277,-0.7883050558305253,15.3,14.7,14.5,15.5,14.9125,True,True
2022-08-10,15.5,222,2,8,-0.6287628145958345,-0.7775971469736268,15.4,14.8,14.575,15.5,14.943333333333333,True,True
2022-08-11,15.5,223,3,8,-0.6420547132365636,-0.7666588193001592,15.5,14.9,14.65,15.5,14.971666666666666,True,True
2022-08-12,15.5,224,4,8,-0.655156357209085,-0.7554933140726804,15.5,15.0,14.725,15.5,14.9975,True,True
2022-08-13,15.5,225,5,8,-0.6680638642135333,-0.7441039398713608,15.5,15.1,14.8,15.5,15.020833333333334,True,True
2022-08-14,15.5,226,6,8,-0.6807734094770159,-0.7324940716135792,15.5,15.2,14.875,15.5,15.041666666666666,True,True
2022-08-15,15.5,227,0,8,-0.6932812268869771,-0.7206671495538615,15.5,15.3,14.95,15.5,15.06,True,True
2022-08-16,15.5,228,1,8,-0.7055836101071774,-0.70862667826446,15.5,15.4,15.025,15.5,15.075833333333332,True,True
2022-08-17,15.5,229,2,8,-0.7176769136759615,-0.6963762255968726,15.5,15.5,15.1,15.5,15.089166666666667,True,True
2022-08-18,15.5,230,3,8,-0.7295575540864876,-0.6839194216246105,15.5,15.5,15.175,15.5,15.1,True,True
2022-08-19,15.5,231,4,8,-0.7412220108485957,-0.6712599575675315,15.5,15.5,15.25,15.5,15.108333333333333,True,True
2022-08-20,15.5,232,5,8,-0.7526668275320083,-0.6584015846980489,15.5,15.5,15.181818181818182,15.5,15.118939393939394,True,True
2022-08-21,15.681818181818182,233,6,8,-0.7638886127905429,-0.64534811322955,15.5,15.5,15.113636363636363,15.681818181818182,15.137878787878787,True,True
2022-08-22,15.863636363636363,234,0,8,-0.7748840413670406,-0.6321034111873488,15.681818181818182,15.5,15.045454545454545,15.863636363636363,15.165151515151514,True,True
2022-08-23,16.045454545454547,235,1,8,-0.7856498550787144,-0.6186714032625032,15.863636363636363,15.5,14.977272727272727,16.045454545454547,15.200757575757576,True,True
2022-08-24,16.227272727272727,236,2,8,-0.7961828637826154,-0.6050560696488494,16.045454545454547,15.5,14.909090909090908,16.227272727272727,15.24469696969697,True,True
