pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2023-01-26,2.35,26,3,1,0.4327755925504312,0.901501684131884,2.35,2.35,2.35,1.83,2.35,True,True
2023-01-27,2.35,27,4,1,0.4482293417404106,0.893918596519257,2.35,2.35,2.35,1.83,2.35,True,True
2023-01-28,2.35,28,5,1,0.4635502709028509,0.886070621534138,2.35,2.35,2.35,1.83,2.35,True,True
2023-01-29,2.35,29,6,1,0.47873384011578846,0.8779600847008882,2.35,2.35,2.35,1.83,2.35,True,True
2023-01-30,2.35,30,0,1,0.49377555015997715,0.869589389346611,2.35,2.35,2.35,1.83,2.35,True,True
2023-01-31,2.35,31,1,1,0.5086709438521044,0.8609610158889943,2.35,2.35,2.35,1.83,2.35,True,True
2023-02-01,2.35,32,2,2,0.5234156073655503,0.8520775211013093,2.35,2.35,2.35,1.827,2.35,True,True
2023-02-02,2.35,33,3,2,0.5380051715382996,0.8429415373547828,2.35,2.35,2.35,1.824,2.35,True,True
2023-02-03,2.35,34,4,2,0.5524353131676196,0.8335557718385699,2.35,2.35,2.35,1.8210000000000002,2.35,True,True
2023-02-04,2.35,35,5,2,0.5667017562911176,0.8239230057575542,2.35,2.35,2.35,1.818,2.35,True,True
2023-02-05,2.35,36,6,2,0.5808002734538009,0.8140460935082178,2.35,2.35,2.35,1.815,2.35,True,True
2023-02-06,2.35,37,0,2,0.5947266869607634,0.8039279618328213,2.35,2.35,2.35,1.812,2.35,True,True
2023-02-07,2.35,38,1,2,0.6084768701151261,0.7935716089521474,2.35,2.35,2.35,1.8090000000000002,2.35,True,True
2023-02-08,2.35,39,2,2,0.6220467484408675,0.7829801036770629,2.35,2.35,2.35,1.806,2.35,True,True
2023-02-09,2.35,40,3,2,0.6354323008901774,0.7721565844991642,2.35,2.35,2.35,1.803,2.35,True,True
2023-02-10,2.35,41,4,2,0.6486295610349814,0.7611042586607747,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-11,2.35,42,5,2,0.6616346182422783,0.7498264012045686,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-12,2.35,43,6,2,0.6744436188329455,0.7383263540031065,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-13,2.35,44,0,2,0.6870527672236669,0.7266075247685656,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-14,2.35,45,1,2,0.699458327051647,0.7146733860429609,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-15,2.35,46,2,2,0.7116566222817746,0.7025274741691571,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-16,2.35,47,3,2,0.7236440382959124,0.6901733882429719,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-17,2.35,48,4,2,0.7354170229639855,0.6776147890466889,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-18,2.35,49,5,2,0.7469720876965552,0.6648553979642865,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-19,2.35,50,6,2,0.7583058084785624,0.6518989958787126,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-20,2.35,51,0,2,0.7694148268839378,0.6387494220515272,2.35,2.35,2.35,1.8,2.35,True,True
2023-02-21,2.35,52,1,2,0.7802958510707755,0.6254105729852463,2.35,2.35,2.35,1.8094444444444444,2.35,True,True
2023-02-22,2.35,53,2,2,0.7909456567567772,0.6118864012687243,2.35,2.35,2.35,1.818888888888889,2.35,True,True
2023-02-23,2.35,54,3,2,0.8013610881746766,0.5981809144059165,2.35,2.35,2.35,1.8283333333333334,2.35,True,True
2023-02-24,2.35,55,4,2,0.8115390590073611,0.5842981736283684,2.35,2.35,2.35,1.8377777777777777,2.35,True,True
2023-02-25,2.35,56,5,2,0.8214765533024142,0.5702422926917871,2.35,2.35,2.35,1.8472222222222223,2.35,True,True
2023-02-26,2.35,57,6,2,0.8311706263658079,0.5560174366570446,2.35,2.35,2.35,1.8566666666666667,2.35,True,True
2023-02-27,2.35,58,0,2,0.8406184056344782,0.5416278206559814,2.35,2.35,2.35,1.866111111111111,2.35,True,True
2023-02-28,2.35,59,1,2,0.8498170915275278,0.5270777086423722,2.35,2.35,2.35,1.8755555555555556,2.35,True,True
2023-03-01,2.309,60,2,3,0.8587639582758029,0.5123714121284237,2.35,2.35,2.35,1.885,2.3486333333333334,True,True
2023-03-02,2.2680000000000002,61,3,3,0.8674563547295969,0.49751328890718066,2.309,2.35,2.35,1.8944444444444444,2.3459000000000003,True,True
2023-03-03,2.227,62,4,3,0.8758917051442429,0.48250774176121847,2.2680000000000002,2.35,2.35,1.903888888888889,2.3418,True,True
2023-03-04,2.186,63,5,3,0.8840675099433636,0.4673592171580022,2.227,2.35,2.35,1.9133333333333333,2.3363333333333336,True,True
2023-03-05,2.145,64,6,3,0.8919813464595485,0.45207220393230435,2.186,2.35,2.35,1.9227777777777777,2.3295,True,True
2023-03-06,2.104,65,0,3,0.8996308696522433,0.43665123195606403,2.145,2.35,2.35,1.9322222222222223,2.3213000000000004,True,True
2023-03-07,2.063,66,1,3,0.9070138128026359,0.4211008707960896,2.104,2.35,2.35,1.9416666666666667,2.3117333333333336,True,True
2023-03-08,2.022,67,2,3,0.9141279881853337,0.40542572835999735,2.063,2.309,2.35,1.951111111111111,2.3008,True,True
2023-03-09,1.9809999999999999,68,3,3,0.9209712877166346,0.38963044953078796,2.022,2.2680000000000002,2.35,1.9605555555555556,2.2885,True,True
2023-03-10,1.94,69,4,3,0.9275416835791966,0.37371971479046906,1.9809999999999999,2.227,2.35,1.97,2.2748333333333335,True,True
2023-03-11,1.933,70,5,3,0.9338372288229252,0.35769823883312546,1.94,2.186,2.35,1.968,2.2609333333333335,True,True
2023-03-12,1.926,71,6,3,0.9398560579418954,0.3415707691678556,1.933,2.145,2.35,1.966,2.2468000000000004,True,True
2023-03-13,1.919,72,0,3,0.9455963874271426,0.3253420847119801,1.926,2.104,2.35,1.964,2.2324333333333333,True,True
2023-03-14,1.912,73,1,3,0.9510565162951535,0.30901699437494745,1.919,2.063,2.35,1.962,2.2178333333333335,True,True
2023-03-15,1.905,74,2,3,0.9562348265919056,0.29260033563334836,1.912,2.022,2.35,1.96,2.2030000000000003,True,True
2023-03-16,1.8980000000000001,75,3,3,0.9611297838723007,0.27609697309746883,1.905,1.9809999999999999,2.35,1.958,2.1879333333333335,True,True
2023-03-17,1.891,76,4,3,0.9657399376548549,0.2595117970697999,1.8980000000000001,1.94,2.35,1.956,2.172633333333333,True,True
2023-03-18,1.8840000000000001,77,5,3,0.9700639218515071,0.2428497220959356,1.891,1.933,2.35,1.954,2.1571,True,True
