pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_200g,specInfo_150g,prodPcat_贝壳类,prodPcat_其他类
2023-04-02,10.0,92,6,4,0.9999166586547379,-0.01291029607500882,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-02,12.0,92,6,4,0.9999166586547379,-0.01291029607500882,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-03,10.0,93,0,4,0.9995462806873573,-0.030120304846908114,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-03,11.0,93,0,4,0.9995462806873573,-0.030120304846908114,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-03,12.0,93,0,4,0.9995462806873573,-0.030120304846908114,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-03,11.0,93,0,4,0.9995462806873573,-0.030120304846908114,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-04,10.0,94,1,4,0.9988797155850336,-0.04732138832243185,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-04,11.0,94,1,4,0.9988797155850336,-0.04732138832243185,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-04,12.0,94,1,4,0.9988797155850336,-0.04732138832243185,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-04,11.0,94,1,4,0.9988797155850336,-0.04732138832243185,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-05,12.0,95,2,4,0.9979171608653922,-0.06450844944931623,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-05,11.0,95,2,4,0.9979171608653922,-0.06450844944931623,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-05,11.0,95,2,4,0.9979171608653922,-0.06450844944931623,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-05,10.0,95,2,4,0.9979171608653922,-0.06450844944931623,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-06,11.0,96,3,4,0.9966589017541702,-0.08167639533042241,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-06,11.0,96,3,4,0.9966589017541702,-0.08167639533042241,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-06,12.0,96,3,4,0.9966589017541702,-0.08167639533042241,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-06,10.0,96,3,4,0.9966589017541702,-0.08167639533042241,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-07,11.0,97,4,4,0.9951053111006976,-0.09882013873287143,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-07,10.0,97,4,4,0.9951053111006976,-0.09882013873287143,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-07,11.0,97,4,4,0.9951053111006976,-0.09882013873287143,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-07,12.0,97,4,4,0.9951053111006976,-0.09882013873287143,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-08,10.0,98,5,4,0.9932568492674143,-0.11593459959550041,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-08,11.0,98,5,4,0.9932568492674143,-0.11593459959550041,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-08,11.0,98,5,4,0.9932568492674143,-0.11593459959550041,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-08,12.0,98,5,4,0.9932568492674143,-0.11593459959550041,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-09,12.0,99,6,4,0.9911140639934547,-0.1330147065341959,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-09,11.0,99,6,4,0.9911140639934547,-0.1330147065341959,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-09,11.0,99,6,4,0.9911140639934547,-0.1330147065341959,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-09,10.0,99,6,4,0.9911140639934547,-0.1330147065341959,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-10,11.0,100,0,4,0.9886775902323405,-0.1500553983446526,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-10,12.0,100,0,4,0.9886775902323405,-0.1500553983446526,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-10,10.0,100,0,4,0.9886775902323405,-0.1500553983446526,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-10,11.0,100,0,4,0.9886775902323405,-0.1500553983446526,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-11,11.0,101,1,4,0.9859481499638304,-0.16705162550211924,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-11,11.0,101,1,4,0.9859481499638304,-0.16705162550211924,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-11,12.0,101,1,4,0.9859481499638304,-0.16705162550211924,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-11,10.0,101,1,4,0.9859481499638304,-0.16705162550211924,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-12,11.0,102,2,4,0.9829265519799822,-0.18399835165768005,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-12,12.0,102,2,4,0.9829265519799822,-0.18399835165768005,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-12,10.0,102,2,4,0.9829265519799822,-0.18399835165768005,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-12,11.0,102,2,4,0.9829265519799822,-0.18399835165768005,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-13,12.0,103,3,4,0.9796136916454901,-0.20089055513063506,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-13,10.0,103,3,4,0.9796136916454901,-0.20089055513063506,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-13,11.0,103,3,4,0.9796136916454901,-0.20089055513063506,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-13,11.0,103,3,4,0.9796136916454901,-0.20089055513063506,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-14,12.0,104,4,4,0.9760105506323683,-0.21772323039653177,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-14,10.0,104,4,4,0.9760105506323683,-0.21772323039653177,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-14,11.0,104,4,4,0.9760105506323683,-0.21772323039653177,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-14,11.0,104,4,4,0.9760105506323683,-0.21772323039653177,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-15,11.0,105,5,4,0.9721181966290613,-0.23449138957040985,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-15,12.0,105,5,4,0.9721181966290613,-0.23449138957040985,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-15,10.0,105,5,4,0.9721181966290613,-0.23449138957040985,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-15,11.0,105,5,4,0.9721181966290613,-0.23449138957040985,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-16,11.0,106,6,4,0.9679377830240642,-0.25119006388481935,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-16,10.0,106,6,4,0.9679377830240642,-0.25119006388481935,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-16,11.0,106,6,4,0.9679377830240642,-0.25119006388481935,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-16,12.0,106,6,4,0.9679377830240642,-0.25119006388481935,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-17,10.0,107,0,4,0.9634705485641488,-0.2678143051621742,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-17,11.0,107,0,4,0.9634705485641488,-0.2678143051621742,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-17,12.0,107,0,4,0.9634705485641488,-0.2678143051621742,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-17,11.0,107,0,4,0.9634705485641488,-0.2678143051621742,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-18,10.0,108,1,4,0.9587178169872964,-0.2843591872810034,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-18,11.0,108,1,4,0.9587178169872964,-0.2843591872810034,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-18,11.0,108,1,4,0.9587178169872964,-0.2843591872810034,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-18,12.0,108,1,4,0.9587178169872964,-0.2843591872810034,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-19,11.0,109,2,4,0.9536809966304457,-0.30081980763566735,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-19,12.0,109,2,4,0.9536809966304457,-0.30081980763566735,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-19,10.0,109,2,4,0.9536809966304457,-0.30081980763566735,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-19,11.0,109,2,4,0.9536809966304457,-0.30081980763566735,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-20,11.0,110,3,4,0.9483615800121715,-0.3171912885891061,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-20,10.0,110,3,4,0.9483615800121715,-0.3171912885891061,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-20,11.0,110,3,4,0.9483615800121715,-0.3171912885891061,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-20,12.0,110,3,4,0.9483615800121715,-0.3171912885891061,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-21,10.0,111,4,4,0.9427611433904207,-0.3334687789181868,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-21,11.0,111,4,4,0.9427611433904207,-0.3334687789181868,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-21,11.0,111,4,4,0.9427611433904207,-0.3334687789181868,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-21,12.0,111,4,4,0.9427611433904207,-0.3334687789181868,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-22,11.0,112,5,4,0.9368813462954315,-0.3496474552512284,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-22,12.0,112,5,4,0.9368813462954315,-0.3496474552512284,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-22,11.0,112,5,4,0.9368813462954315,-0.3496474552512284,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-22,10.0,112,5,4,0.9368813462954315,-0.3496474552512284,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-23,10.0,113,6,4,0.9307239310379795,-0.36572252349726897,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-23,11.0,113,6,4,0.9307239310379795,-0.36572252349726897,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-23,11.0,113,6,4,0.9307239310379795,-0.36572252349726897,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-23,12.0,113,6,4,0.9307239310379795,-0.36572252349726897,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-24,11.0,114,0,4,0.9242907221930933,-0.3816892202666588,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-24,12.0,114,0,4,0.9242907221930933,-0.3816892202666588,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-24,10.0,114,0,4,0.9242907221930933,-0.3816892202666588,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-24,11.0,114,0,4,0.9242907221930933,-0.3816892202666588,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-25,12.0,115,1,4,0.9175836260593937,-0.39754281428255595,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-25,11.0,115,1,4,0.9175836260593937,-0.39754281428255595,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-25,10.0,115,1,4,0.9175836260593937,-0.39754281428255595,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-25,11.0,115,1,4,0.9175836260593937,-0.39754281428255595,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-26,12.0,116,2,4,0.9106046300942162,-0.4132786077829042,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-26,11.0,116,2,4,0.9106046300942162,-0.4132786077829042,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-26,10.0,116,2,4,0.9106046300942162,-0.4132786077829042,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-26,11.0,116,2,4,0.9106046300942162,-0.4132786077829042,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-27,10.0,117,3,4,0.9033558023246845,-0.4288919379124835,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-27,11.0,117,3,4,0.9033558023246845,-0.4288919379124835,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-27,11.0,117,3,4,0.9033558023246845,-0.4288919379124835,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-27,12.0,117,3,4,0.9033558023246845,-0.4288919379124835,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-28,10.0,118,4,4,0.895839290734909,-0.4443781781046132,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-28,11.0,118,4,4,0.895839290734909,-0.4443781781046132,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-28,12.0,118,4,4,0.895839290734909,-0.4443781781046132,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-28,11.0,118,4,4,0.895839290734909,-0.4443781781046132,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-29,11.0,119,5,4,0.8880573226294932,-0.45973273945210397,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-29,10.0,119,5,4,0.8880573226294932,-0.45973273945210397,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-04-29,11.0,119,5,4,0.8880573226294932,-0.45973273945210397,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-29,12.0,119,5,4,0.8880573226294932,-0.45973273945210397,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-30,11.0,120,6,4,0.8800122039735357,-0.47495107206704995,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-04-30,12.0,120,6,4,0.8800122039735357,-0.47495107206704995,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-04-30,11.0,120,6,4,0.8800122039735357,-0.47495107206704995,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-04-30,10.0,120,6,4,0.8800122039735357,-0.47495107206704995,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-01,12.0,121,0,5,0.8717063187093218,-0.4900286664290592,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-01,11.0,121,0,5,0.8717063187093218,-0.4900286664290592,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-01,10.0,121,0,5,0.8717063187093218,-0.4900286664290592,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-01,11.0,121,0,5,0.8717063187093218,-0.4900286664290592,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-02,10.0,122,1,5,0.8631421280499114,-0.5049610547215204,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-02,11.0,122,1,5,0.8631421280499114,-0.5049610547215204,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-02,12.0,122,1,5,0.8631421280499114,-0.5049610547215204,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-02,11.0,122,1,5,0.8631421280499114,-0.5049610547215204,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-03,10.0,123,2,5,0.854322169749827,-0.5197438121555155,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-03,12.0,123,2,5,0.854322169749827,-0.5197438121555155,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-03,11.0,123,2,5,0.854322169749827,-0.5197438121555155,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-03,11.0,123,2,5,0.854322169749827,-0.5197438121555155,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-04,10.0,124,3,5,0.8452490573530633,-0.5343725582809786,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-04,11.0,124,3,5,0.8452490573530633,-0.5343725582809786,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-04,12.0,124,3,5,0.8452490573530633,-0.5343725582809786,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-04,11.0,124,3,5,0.8452490573530633,-0.5343725582809786,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-05,11.0,125,4,5,0.8359254794186372,-0.548842958284719,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-05,12.0,125,4,5,0.8359254794186372,-0.548842958284719,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-05,11.0,125,4,5,0.8359254794186372,-0.548842958284719,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-05,10.0,125,4,5,0.8359254794186372,-0.548842958284719,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-06,11.0,126,5,5,0.8263541987239096,-0.5631507242749186,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-06,10.0,126,5,5,0.8263541987239096,-0.5631507242749186,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-06,11.0,126,5,5,0.8263541987239096,-0.5631507242749186,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-06,12.0,126,5,5,0.8263541987239096,-0.5631507242749186,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-07,10.0,127,6,5,0.8165380514459161,-0.5772916165517272,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-07,11.0,127,6,5,0.8165380514459161,-0.5772916165517272,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-07,12.0,127,6,5,0.8165380514459161,-0.5772916165517272,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-07,11.0,127,6,5,0.8165380514459161,-0.5772916165517272,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-08,12.0,128,0,5,0.8064799463209448,-0.5912614448635781,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-08,11.0,128,0,5,0.8064799463209448,-0.5912614448635781,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-08,10.0,128,0,5,0.8064799463209448,-0.5912614448635781,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-08,11.0,128,0,5,0.8064799463209448,-0.5912614448635781,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-09,12.0,129,1,5,0.7961828637826158,-0.6050560696488488,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-09,11.0,129,1,5,0.7961828637826158,-0.6050560696488488,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-09,10.0,129,1,5,0.7961828637826158,-0.6050560696488488,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-09,11.0,129,1,5,0.7961828637826158,-0.6050560696488488,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-10,11.0,130,2,5,0.7856498550787147,-0.6186714032625031,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-10,12.0,130,2,5,0.7856498550787147,-0.6186714032625031,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-10,10.0,130,2,5,0.7856498550787147,-0.6186714032625031,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-10,11.0,130,2,5,0.7856498550787147,-0.6186714032625031,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-11,11.0,131,3,5,0.7748840413670407,-0.6321034111873487,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-11,11.0,131,3,5,0.7748840413670407,-0.6321034111873487,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-11,12.0,131,3,5,0.7748840413670407,-0.6321034111873487,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-11,10.0,131,3,5,0.7748840413670407,-0.6321034111873487,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-12,12.0,132,4,5,0.7638886127905428,-0.6453481132295501,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-12,11.0,132,4,5,0.7638886127905428,-0.6453481132295501,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-12,10.0,132,4,5,0.7638886127905428,-0.6453481132295501,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-12,11.0,132,4,5,0.7638886127905428,-0.6453481132295501,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-13,10.0,133,5,5,0.7526668275320085,-0.6584015846980488,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-13,12.0,133,5,5,0.7526668275320085,-0.6584015846980488,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-13,11.0,133,5,5,0.7526668275320085,-0.6584015846980488,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-13,11.0,133,5,5,0.7526668275320085,-0.6584015846980488,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-14,11.0,134,6,5,0.7412220108485958,-0.6712599575675313,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-14,11.0,134,6,5,0.7412220108485958,-0.6712599575675313,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-14,10.0,134,6,5,0.7412220108485958,-0.6712599575675313,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-14,12.0,134,6,5,0.7412220108485958,-0.6712599575675313,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-15,11.0,135,0,5,0.7295575540864875,-0.6839194216246106,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-15,10.0,135,0,5,0.7295575540864875,-0.6839194216246106,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-15,11.0,135,0,5,0.7295575540864875,-0.6839194216246106,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-15,12.0,135,0,5,0.7295575540864875,-0.6839194216246106,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-16,11.0,136,1,5,0.717676913675962,-0.6963762255968722,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-16,10.0,136,1,5,0.717676913675962,-0.6963762255968722,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-16,11.0,136,1,5,0.717676913675962,-0.6963762255968722,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-16,12.0,136,1,5,0.717676913675962,-0.6963762255968722,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-17,10.0,137,2,5,0.705583610107178,-0.7086266782644596,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-17,11.0,137,2,5,0.705583610107178,-0.7086266782644596,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-17,12.0,137,2,5,0.705583610107178,-0.7086266782644596,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-17,11.0,137,2,5,0.705583610107178,-0.7086266782644596,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-18,10.0,138,3,5,0.6932812268869777,-0.7206671495538609,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-18,12.0,138,3,5,0.6932812268869777,-0.7206671495538609,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-18,11.0,138,3,5,0.6932812268869777,-0.7206671495538609,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-18,11.0,138,3,5,0.6932812268869777,-0.7206671495538609,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-19,10.0,139,4,5,0.6807734094770161,-0.7324940716135789,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-19,12.0,139,4,5,0.6807734094770161,-0.7324940716135789,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-19,11.0,139,4,5,0.6807734094770161,-0.7324940716135789,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-19,11.0,139,4,5,0.6807734094770161,-0.7324940716135789,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-20,11.0,140,5,5,0.6680638642135335,-0.7441039398713607,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-20,11.0,140,5,5,0.6680638642135335,-0.7441039398713607,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-20,10.0,140,5,5,0.6680638642135335,-0.7441039398713607,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-20,12.0,140,5,5,0.6680638642135335,-0.7441039398713607,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-21,10.0,141,6,5,0.6551563572090853,-0.7554933140726803,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-21,12.0,141,6,5,0.6551563572090853,-0.7554933140726803,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-21,11.0,141,6,5,0.6551563572090853,-0.7554933140726803,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-21,11.0,141,6,5,0.6551563572090853,-0.7554933140726803,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-22,10.0,142,0,5,0.6420547132365637,-0.766658819300159,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-22,12.0,142,0,5,0.6420547132365637,-0.766658819300159,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-22,11.0,142,0,5,0.6420547132365637,-0.766658819300159,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-22,11.0,142,0,5,0.6420547132365637,-0.766658819300159,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-23,11.0,143,1,5,0.6287628145958344,-0.7775971469736269,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-23,12.0,143,1,5,0.6287628145958344,-0.7775971469736269,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-23,11.0,143,1,5,0.6287628145958344,-0.7775971469736269,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-23,10.0,143,1,5,0.6287628145958344,-0.7775971469736269,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-24,11.0,144,2,5,0.6152845999633276,-0.7883050558305255,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-24,10.0,144,2,5,0.6152845999633276,-0.7883050558305255,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-24,12.0,144,2,5,0.6152845999633276,-0.7883050558305255,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-24,11.0,144,2,5,0.6152845999633276,-0.7883050558305255,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-25,12.0,145,3,5,0.6016240632249226,-0.7987793728863649,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-25,11.0,145,3,5,0.6016240632249226,-0.7987793728863649,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-25,10.0,145,3,5,0.6016240632249226,-0.7987793728863649,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-25,11.0,145,3,5,0.6016240632249226,-0.7987793728863649,11.0,11.0,11.0,12.0,11.0,True,False,True,False
2023-05-26,10.0,146,4,5,0.5877852522924732,-0.8090169943749473,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-26,12.0,146,4,5,0.5877852522924732,-0.8090169943749473,11.0,11.0,11.0,12.0,11.033333333333333,True,False,True,False
2023-05-26,11.0,146,4,5,0.5877852522924732,-0.8090169943749473,11.0,11.0,11.0,12.0,11.0,False,True,False,True
