pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_>1500g,specInfo_<1500g,prodPcat_淡水鱼
2022-12-14,12.5,348,2,12,-0.2884824328806098,0.9574851883550389,12.5,12.5,13.0,11.5,12.808333333333334,False,False,True,True
2022-12-14,15.0,348,2,12,-0.2884824328806098,0.9574851883550389,15.0,15.0,15.5,14.5,15.270833333333334,False,True,False,True
2022-12-15,11.5,349,3,12,-0.27195815753410524,0.9623090774541487,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-15,12.5,349,3,12,-0.27195815753410524,0.9623090774541487,12.5,12.5,13.0,11.5,12.791666666666666,False,False,True,True
2022-12-15,15.0,349,3,12,-0.27195815753410524,0.9623090774541487,15.0,15.0,15.5,14.5,15.254166666666666,False,True,False,True
2022-12-16,11.5,350,4,12,-0.2553532951161881,0.9668478136052773,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-16,12.5,350,4,12,-0.2553532951161881,0.9668478136052773,12.5,12.5,13.0,11.5,12.775,False,False,True,True
2022-12-16,15.0,350,4,12,-0.2553532951161881,0.9668478136052773,15.0,15.0,15.5,14.5,15.2375,False,True,False,True
2022-12-17,12.5,351,5,12,-0.23867276600594997,0.9711000518829505,12.5,12.5,13.0,11.5,12.758333333333333,False,False,True,True
2022-12-17,15.0,351,5,12,-0.23867276600594997,0.9711000518829505,15.0,15.0,15.5,14.5,15.220833333333333,False,True,False,True
2022-12-17,11.5,351,5,12,-0.23867276600594997,0.9711000518829505,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-18,15.0,352,6,12,-0.22192151300416674,0.9750645322571945,15.0,15.0,15.5,14.5,15.204166666666667,False,True,False,True
2022-12-18,11.5,352,6,12,-0.22192151300416674,0.9750645322571945,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-18,12.5,352,6,12,-0.22192151300416674,0.9750645322571945,12.5,12.5,13.0,11.5,12.741666666666667,False,False,True,True
2022-12-19,15.0,353,0,12,-0.20510449986861926,0.9787400799669153,15.0,15.0,15.5,14.5,15.1875,False,True,False,True
2022-12-19,11.5,353,0,12,-0.20510449986861926,0.9787400799669153,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-19,12.5,353,0,12,-0.20510449986861926,0.9787400799669153,12.5,12.5,13.0,11.5,12.725,False,False,True,True
2022-12-20,15.0,354,1,12,-0.1882267098432439,0.9821256058680006,15.0,15.0,15.5,14.5,15.170833333333333,False,True,False,True
2022-12-20,12.5,354,1,12,-0.1882267098432439,0.9821256058680006,12.5,12.5,13.0,11.5,12.708333333333334,False,False,True,True
2022-12-20,11.5,354,1,12,-0.1882267098432439,0.9821256058680006,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-21,12.5,355,2,12,-0.1712931441814778,0.9852201067560606,12.5,12.5,13.0,11.5,12.691666666666666,False,False,True,True
2022-12-21,14.5,355,2,12,-0.1712931441814778,0.9852201067560606,15.0,15.0,15.5,14.5,15.1375,False,True,False,True
2022-12-21,11.5,355,2,12,-0.1712931441814778,0.9852201067560606,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-22,12.5,356,3,12,-0.154308820664281,0.9880226656636976,12.5,12.5,13.0,11.5,12.675,False,False,True,True
2022-12-22,14.0,356,3,12,-0.154308820664281,0.9880226656636976,14.5,15.0,15.5,14.5,15.0875,False,True,False,True
2022-12-22,11.5,356,3,12,-0.154308820664281,0.9880226656636976,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-23,14.0,357,4,12,-0.13727877211326517,0.9905324521322227,14.0,15.0,15.5,14.5,15.0375,False,True,False,True
2022-12-23,11.5,357,4,12,-0.13727877211326517,0.9905324521322227,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-23,12.5,357,4,12,-0.13727877211326517,0.9905324521322227,12.5,12.5,13.0,11.5,12.658333333333333,False,False,True,True
2022-12-24,11.5,358,5,12,-0.12020804489935275,0.9927487224577402,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-24,12.5,358,5,12,-0.12020804489935275,0.9927487224577402,12.5,12.5,13.0,11.5,12.641666666666667,False,False,True,True
2022-12-24,14.0,358,5,12,-0.12020804489935275,0.9927487224577402,14.0,15.0,15.5,14.5,14.9875,False,True,False,True
2022-12-25,11.5,359,6,12,-0.10310169744743544,0.9946708199115211,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-25,12.5,359,6,12,-0.10310169744743544,0.9946708199115211,12.5,12.5,13.0,11.5,12.625,False,False,True,True
2022-12-25,14.0,359,6,12,-0.10310169744743544,0.9946708199115211,14.0,15.0,15.5,14.5,14.9375,False,True,False,True
2022-12-26,12.5,360,0,12,-0.0859647987374467,0.9962981749346077,12.5,12.5,13.0,11.5,12.608333333333333,False,False,True,True
2022-12-26,14.0,360,0,12,-0.0859647987374467,0.9962981749346077,14.0,15.0,15.5,14.5,14.8875,False,True,False,True
2022-12-26,11.5,360,0,12,-0.0859647987374467,0.9962981749346077,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-27,14.0,361,1,12,-0.06880242680232064,0.9976303053065857,14.0,15.0,15.5,14.5,14.8375,False,True,False,True
2022-12-27,11.5,361,1,12,-0.06880242680232064,0.9976303053065857,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-27,12.5,361,1,12,-0.06880242680232064,0.9976303053065857,12.5,12.5,13.0,11.5,12.591666666666667,False,False,True,True
2022-12-28,14.0,362,2,12,-0.05161966722325418,0.9986668162884759,14.0,14.5,15.5,14.5,14.7875,False,True,False,True
2022-12-28,11.5,362,2,12,-0.05161966722325418,0.9986668162884759,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-28,12.5,362,2,12,-0.05161966722325418,0.9986668162884759,12.5,12.5,13.0,11.5,12.575,False,False,True,True
2022-12-29,11.5,363,3,12,-0.034421611622745804,0.9994074007397048,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-29,12.5,363,3,12,-0.034421611622745804,0.9994074007397048,12.5,12.5,13.0,10.5,12.558333333333334,False,False,True,True
2022-12-29,14.0,363,3,12,-0.034421611622745804,0.9994074007397048,14.0,14.0,15.25,14.5,14.745833333333334,False,True,False,True
2022-12-30,12.5,364,4,12,-0.01721335615583528,0.9998518392091162,12.5,12.5,13.0,10.5,12.541666666666666,False,False,True,True
2022-12-30,14.0,364,4,12,-0.01721335615583528,0.9998518392091162,14.0,14.0,15.25,14.5,14.704166666666667,False,True,False,True
2022-12-30,11.5,364,4,12,-0.01721335615583528,0.9998518392091162,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2022-12-31,12.5,365,5,12,6.432490598706546e-16,1.0,12.5,12.5,13.0,10.5,12.525,False,False,True,True
2022-12-31,14.0,365,5,12,6.432490598706546e-16,1.0,14.0,14.0,15.25,14.5,14.6625,False,True,False,True
2022-12-31,11.5,365,5,12,6.432490598706546e-16,1.0,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-01,12.5,1,6,1,0.017213356155834685,0.9998518392091162,12.5,12.5,13.0,10.5,12.508333333333333,False,False,True,True
2023-01-01,11.5,1,6,1,0.017213356155834685,0.9998518392091162,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-01,14.0,1,6,1,0.017213356155834685,0.9998518392091162,14.0,14.0,15.25,14.5,14.620833333333334,False,True,False,True
2023-01-02,11.5,2,0,1,0.03442161162274574,0.9994074007397048,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-02,12.5,2,0,1,0.03442161162274574,0.9994074007397048,12.5,12.5,12.75,10.5,12.5,False,False,True,True
2023-01-02,14.0,2,0,1,0.03442161162274574,0.9994074007397048,14.0,14.0,15.125,14.5,14.583333333333334,False,True,False,True
2023-01-03,11.5,3,1,1,0.051619667223253764,0.998666816288476,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-03,12.5,3,1,1,0.051619667223253764,0.998666816288476,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-03,14.0,3,1,1,0.051619667223253764,0.998666816288476,14.0,14.0,15.0,14.5,14.55,False,True,False,True
2023-01-04,12.5,4,2,1,0.06880242680231986,0.9976303053065857,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-04,14.0,4,2,1,0.06880242680231986,0.9976303053065857,14.0,14.0,15.0,14.5,14.516666666666667,False,True,False,True
2023-01-04,11.5,4,2,1,0.06880242680231986,0.9976303053065857,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-05,14.0,5,3,1,0.08596479873744647,0.9962981749346078,14.0,14.0,15.0,14.5,14.483333333333333,False,True,False,True
2023-01-05,11.5,5,3,1,0.08596479873744647,0.9962981749346078,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-05,12.5,5,3,1,0.08596479873744647,0.9962981749346078,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-06,14.0,6,4,1,0.10310169744743485,0.9946708199115211,14.0,14.0,15.0,14.5,14.45,False,True,False,True
2023-01-06,11.5,6,4,1,0.10310169744743485,0.9946708199115211,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-06,12.5,6,4,1,0.10310169744743485,0.9946708199115211,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-07,14.0,7,5,1,0.1202080448993527,0.9927487224577402,14.0,14.0,15.0,14.5,14.416666666666666,False,True,False,True
2023-01-07,12.5,7,5,1,0.1202080448993527,0.9927487224577402,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-07,11.5,7,5,1,0.1202080448993527,0.9927487224577402,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-08,12.5,8,6,1,0.13727877211326478,0.9905324521322229,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-08,14.0,8,6,1,0.13727877211326478,0.9905324521322229,14.0,14.0,15.0,14.5,14.383333333333333,False,True,False,True
2023-01-08,11.5,8,6,1,0.13727877211326478,0.9905324521322229,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-09,12.5,9,0,1,0.15430882066428117,0.9880226656636976,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-09,14.0,9,0,1,0.15430882066428117,0.9880226656636976,14.0,14.0,15.0,14.5,14.35,False,True,False,True
2023-01-09,11.5,9,0,1,0.15430882066428117,0.9880226656636976,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-10,14.0,10,1,1,0.1712931441814776,0.9852201067560606,14.0,14.0,15.0,14.5,14.316666666666666,False,True,False,True
2023-01-10,11.5,10,1,1,0.1712931441814776,0.9852201067560606,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-10,12.5,10,1,1,0.1712931441814776,0.9852201067560606,12.5,12.5,12.5,10.5,12.5,False,False,True,True
2023-01-11,11.5,11,2,1,0.1882267098432442,0.9821256058680006,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-11,12.0,11,2,1,0.1882267098432442,0.9821256058680006,12.5,12.5,12.5,10.5,12.483333333333333,False,False,True,True
2023-01-11,14.0,11,2,1,0.1882267098432442,0.9821256058680006,14.0,14.0,15.0,14.5,14.283333333333333,False,True,False,True
2023-01-12,11.5,12,3,1,0.2051044998686192,0.9787400799669153,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-12,11.5,12,3,1,0.2051044998686192,0.9787400799669153,12.0,12.5,12.5,10.5,12.45,False,False,True,True
2023-01-12,13.5,12,3,1,0.2051044998686192,0.9787400799669153,14.0,14.0,15.0,14.5,14.233333333333333,False,True,False,True
2023-01-13,11.5,13,4,1,0.2219215130041655,0.9750645322571948,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-13,13.5,13,4,1,0.2219215130041655,0.9750645322571948,13.5,14.0,15.0,14.5,14.183333333333334,False,True,False,True
2023-01-13,11.5,13,4,1,0.2219215130041655,0.9750645322571948,11.5,12.5,12.5,10.5,12.416666666666666,False,False,True,True
2023-01-14,13.5,14,5,1,0.2386727660059501,0.9711000518829505,13.5,14.0,15.0,14.5,14.133333333333333,False,True,False,True
2023-01-14,11.5,14,5,1,0.2386727660059501,0.9711000518829505,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-14,11.5,14,5,1,0.2386727660059501,0.9711000518829505,11.5,12.5,12.5,10.5,12.383333333333333,False,False,True,True
2023-01-15,13.5,15,6,1,0.255353295116187,0.9668478136052775,13.5,14.0,15.0,14.5,14.083333333333334,False,True,False,True
2023-01-15,11.5,15,6,1,0.255353295116187,0.9668478136052775,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-15,11.5,15,6,1,0.255353295116187,0.9668478136052775,11.5,12.5,12.5,10.5,12.35,False,False,True,True
2023-01-16,11.5,16,0,1,0.2719581575341055,0.9623090774541486,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-16,11.5,16,0,1,0.2719581575341055,0.9623090774541486,11.5,12.5,12.5,10.5,12.316666666666666,False,False,True,True
2023-01-16,13.5,16,0,1,0.2719581575341055,0.9623090774541486,13.5,14.0,15.0,14.5,14.033333333333333,False,True,False,True
2023-01-17,11.5,17,1,1,0.288482432880609,0.9574851883550393,11.5,12.5,12.5,10.5,12.283333333333333,False,False,True,True
2023-01-17,13.5,17,1,1,0.288482432880609,0.9574851883550393,13.5,14.0,15.0,14.5,13.983333333333333,False,True,False,True
2023-01-17,11.5,17,1,1,0.288482432880609,0.9574851883550393,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-18,11.5,18,2,1,0.30492122465628907,0.9523775757303974,11.5,12.0,12.5,10.5,12.25,False,False,True,True
2023-01-18,13.5,18,2,1,0.30492122465628907,0.9523775757303974,13.5,14.0,15.0,14.5,13.933333333333334,False,True,False,True
2023-01-18,11.5,18,2,1,0.30492122465628907,0.9523775757303974,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-19,13.5,19,3,1,0.3212696616923644,0.9469877530760753,13.5,13.5,15.0,14.5,13.883333333333333,False,True,False,True
2023-01-19,11.5,19,3,1,0.3212696616923644,0.9469877530760753,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-19,11.5,19,3,1,0.3212696616923644,0.9469877530760753,11.5,11.5,12.5,10.5,12.216666666666667,False,False,True,True
2023-01-20,11.5,20,4,1,0.3375228995941133,0.9413173175128471,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-20,11.5,20,4,1,0.3375228995941133,0.9413173175128471,11.5,11.5,12.5,10.5,12.183333333333334,False,False,True,True
2023-01-20,13.5,20,4,1,0.3375228995941133,0.9413173175128471,13.5,13.5,14.5,14.5,13.85,False,True,False,True
2023-01-21,11.5,21,5,1,0.3536761221763716,0.9353679493131483,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-21,11.5,21,5,1,0.3536761221763716,0.9353679493131483,11.5,11.5,12.5,10.5,12.15,False,False,True,True
2023-01-21,13.5,21,5,1,0.3536761221763716,0.9353679493131483,13.5,13.5,14.0,14.5,13.833333333333334,False,True,False,True
2023-01-22,11.5,22,6,1,0.3697245428906731,0.9291414114031743,11.5,11.5,12.5,11.0,12.116666666666667,False,False,True,True
2023-01-22,13.5,22,6,1,0.3697245428906731,0.9291414114031743,13.5,13.5,14.0,15.0,13.816666666666666,False,True,False,True
2023-01-22,11.5,22,6,1,0.3697245428906731,0.9291414114031743,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-23,13.5,23,0,1,0.38566340624360707,0.9226395488404876,13.5,13.5,14.0,15.5,13.8,False,True,False,True
2023-01-23,11.5,23,0,1,0.38566340624360707,0.9226395488404876,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-23,11.5,23,0,1,0.38566340624360707,0.9226395488404876,11.5,11.5,12.5,11.5,12.083333333333334,False,False,True,True
2023-01-24,13.5,24,1,1,0.401487989205973,0.9158642882672872,13.5,13.5,14.0,15.5,13.783333333333333,False,True,False,True
2023-01-24,11.5,24,1,1,0.401487989205973,0.9158642882672872,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-24,11.5,24,1,1,0.401487989205973,0.9158642882672872,11.5,11.5,12.5,11.75,12.05,False,False,True,True
2023-01-25,13.5,25,2,1,0.4171936026123168,0.9088176373395029,13.5,13.5,14.0,16.0,13.766666666666667,False,True,False,True
2023-01-25,11.5,25,2,1,0.4171936026123168,0.9088176373395029,11.5,11.5,12.5,12.0,12.016666666666667,False,False,True,True
2023-01-25,11.5,25,2,1,0.4171936026123168,0.9088176373395029,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-26,11.5,26,3,1,0.4327755925504312,0.901501684131884,11.5,11.5,12.5,12.0,11.983333333333333,False,False,True,True
2023-01-26,13.5,26,3,1,0.4327755925504312,0.901501684131884,13.5,13.5,14.0,16.0,13.75,False,True,False,True
2023-01-26,11.5,26,3,1,0.4327755925504312,0.901501684131884,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-27,11.5,27,4,1,0.4482293417404106,0.893918596519257,11.5,11.5,12.5,12.0,11.95,False,False,True,True
2023-01-27,13.5,27,4,1,0.4482293417404106,0.893918596519257,13.5,13.5,14.0,16.0,13.733333333333333,False,True,False,True
2023-01-27,11.5,27,4,1,0.4482293417404106,0.893918596519257,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-28,13.5,28,5,1,0.4635502709028509,0.886070621534138,13.5,13.5,14.0,17.5,13.716666666666667,False,True,False,True
2023-01-28,11.5,28,5,1,0.4635502709028509,0.886070621534138,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-28,11.5,28,5,1,0.4635502709028509,0.886070621534138,11.5,11.5,12.5,12.5,11.916666666666666,False,False,True,True
2023-01-29,11.5,29,6,1,0.47873384011578846,0.8779600847008882,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-29,11.5,29,6,1,0.47873384011578846,0.8779600847008882,11.5,11.5,12.5,12.5,11.883333333333333,False,False,True,True
2023-01-29,13.5,29,6,1,0.47873384011578846,0.8779600847008882,13.5,13.5,14.0,17.5,13.7,False,True,False,True
2023-01-30,11.5,30,0,1,0.49377555015997715,0.869589389346611,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-01-30,11.5,30,0,1,0.49377555015997715,0.869589389346611,11.5,11.5,12.5,12.5,11.85,False,False,True,True
2023-01-30,13.5,30,0,1,0.49377555015997715,0.869589389346611,13.5,13.5,14.0,17.5,13.683333333333334,False,True,False,True
2023-01-31,11.5,31,1,1,0.5086709438521044,0.8609610158889943,11.5,11.5,12.5,12.8125,11.816666666666666,False,False,True,True
2023-01-31,13.5,31,1,1,0.5086709438521044,0.8609610158889943,13.5,13.5,14.0,17.6875,13.666666666666666,False,True,False,True
2023-01-31,11.5,31,1,1,0.5086709438521044,0.8609610158889943,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-01,13.5,32,2,2,0.5234156073655503,0.8520775211013093,13.5,13.5,14.0,17.875,13.65,False,True,False,True
2023-02-01,11.5,32,2,2,0.5234156073655503,0.8520775211013093,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-01,11.5,32,2,2,0.5234156073655503,0.8520775211013093,11.5,11.5,12.5,13.125,11.783333333333333,False,False,True,True
2023-02-02,13.5,33,3,2,0.5380051715382996,0.8429415373547828,13.5,13.5,14.0,18.0625,13.633333333333333,False,True,False,True
2023-02-02,11.5,33,3,2,0.5380051715382996,0.8429415373547828,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-02,11.5,33,3,2,0.5380051715382996,0.8429415373547828,11.5,11.5,12.5,13.4375,11.75,False,False,True,True
2023-02-03,13.5,34,4,2,0.5524353131676196,0.8335557718385699,13.5,13.5,14.0,18.25,13.616666666666667,False,True,False,True
2023-02-03,11.5,34,4,2,0.5524353131676196,0.8335557718385699,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-03,11.5,34,4,2,0.5524353131676196,0.8335557718385699,11.5,11.5,12.5,13.75,11.716666666666667,False,False,True,True
2023-02-04,11.5,35,5,2,0.5667017562911176,0.8239230057575542,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-04,11.5,35,5,2,0.5667017562911176,0.8239230057575542,11.5,11.5,12.5,14.0625,11.683333333333334,False,False,True,True
2023-02-04,13.5,35,5,2,0.5667017562911176,0.8239230057575542,13.5,13.5,14.0,18.4375,13.6,False,True,False,True
2023-02-05,11.5,36,6,2,0.5808002734538009,0.8140460935082178,11.5,11.5,12.5,14.375,11.65,False,False,True,True
2023-02-05,13.5,36,6,2,0.5808002734538009,0.8140460935082178,13.5,13.5,14.0,18.625,13.583333333333334,False,True,False,True
2023-02-05,11.5,36,6,2,0.5808002734538009,0.8140460935082178,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-06,11.5,37,0,2,0.5947266869607634,0.8039279618328213,11.5,11.5,12.5,14.6875,11.616666666666667,False,False,True,True
2023-02-06,13.5,37,0,2,0.5947266869607634,0.8039279618328213,13.5,13.5,14.0,18.8125,13.566666666666666,False,True,False,True
2023-02-06,11.5,37,0,2,0.5947266869607634,0.8039279618328213,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-07,11.5,38,1,2,0.6084768701151261,0.7935716089521474,11.5,11.5,12.5,15.0,11.583333333333334,False,False,True,True
2023-02-07,11.5,38,1,2,0.6084768701151261,0.7935716089521474,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-07,13.5,38,1,2,0.6084768701151261,0.7935716089521474,13.5,13.5,14.0,19.0,13.55,False,True,False,True
2023-02-08,11.5,39,2,2,0.6220467484408675,0.7829801036770629,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-08,11.5,39,2,2,0.6220467484408675,0.7829801036770629,11.5,11.5,12.5,11.5,11.55,False,False,True,True
2023-02-08,13.5,39,2,2,0.6220467484408675,0.7829801036770629,13.5,13.5,14.0,16.75,13.533333333333333,False,True,False,True
2023-02-09,11.5,40,3,2,0.6354323008901774,0.7721565844991642,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-09,11.5,40,3,2,0.6354323008901774,0.7721565844991642,11.5,11.5,12.5,11.5,11.516666666666667,False,False,True,True
2023-02-09,13.5,40,3,2,0.6354323008901774,0.7721565844991642,13.5,13.5,14.0,16.75,13.516666666666667,False,True,False,True
2023-02-10,11.5,41,4,2,0.6486295610349814,0.7611042586607747,11.5,11.5,12.0,11.5,11.5,False,False,True,True
2023-02-10,13.5,41,4,2,0.6486295610349814,0.7611042586607747,13.5,13.5,14.0,16.75,13.5,False,True,False,True
2023-02-10,11.5,41,4,2,0.6486295610349814,0.7611042586607747,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-11,13.5,42,5,2,0.6616346182422783,0.7498264012045686,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-11,11.5,42,5,2,0.6616346182422783,0.7498264012045686,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-11,11.5,42,5,2,0.6616346182422783,0.7498264012045686,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-12,13.5,43,6,2,0.6744436188329455,0.7383263540031065,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-12,11.5,43,6,2,0.6744436188329455,0.7383263540031065,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-12,11.5,43,6,2,0.6744436188329455,0.7383263540031065,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-13,11.5,44,0,2,0.6870527672236669,0.7266075247685656,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-13,11.5,44,0,2,0.6870527672236669,0.7266075247685656,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-13,13.5,44,0,2,0.6870527672236669,0.7266075247685656,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-14,11.5,45,1,2,0.699458327051647,0.7146733860429609,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-14,13.5,45,1,2,0.699458327051647,0.7146733860429609,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-14,11.5,45,1,2,0.699458327051647,0.7146733860429609,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-15,11.5,46,2,2,0.7116566222817746,0.7025274741691571,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-15,13.5,46,2,2,0.7116566222817746,0.7025274741691571,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-15,11.5,46,2,2,0.7116566222817746,0.7025274741691571,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-16,13.5,47,3,2,0.7236440382959124,0.6901733882429719,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-16,11.5,47,3,2,0.7236440382959124,0.6901733882429719,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-16,11.5,47,3,2,0.7236440382959124,0.6901733882429719,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-17,11.5,48,4,2,0.7354170229639855,0.6776147890466889,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-17,11.5,48,4,2,0.7354170229639855,0.6776147890466889,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-17,13.5,48,4,2,0.7354170229639855,0.6776147890466889,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-18,11.5,49,5,2,0.7469720876965552,0.6648553979642865,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-18,11.5,49,5,2,0.7469720876965552,0.6648553979642865,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-18,13.5,49,5,2,0.7469720876965552,0.6648553979642865,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-19,11.5,50,6,2,0.7583058084785624,0.6518989958787126,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-19,13.5,50,6,2,0.7583058084785624,0.6518989958787126,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-19,11.5,50,6,2,0.7583058084785624,0.6518989958787126,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-20,13.5,51,0,2,0.7694148268839378,0.6387494220515272,13.5,13.5,13.5,16.75,13.5,False,True,False,True
2023-02-20,11.5,51,0,2,0.7694148268839378,0.6387494220515272,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-20,11.5,51,0,2,0.7694148268839378,0.6387494220515272,11.5,11.5,11.5,11.5,11.5,False,False,True,True
2023-02-21,13.5,52,1,2,0.7802958510707755,0.6254105729852463,13.5,13.5,13.5,16.5,13.5,False,True,False,True
2023-02-21,11.5,52,1,2,0.7802958510707755,0.6254105729852463,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-21,11.5,52,1,2,0.7802958510707755,0.6254105729852463,11.5,11.5,11.5,12.25,11.5,False,False,True,True
2023-02-22,11.5,53,2,2,0.7909456567567772,0.6118864012687243,11.5,11.5,11.5,11.5,11.5,True,False,False,True
2023-02-22,11.5,53,2,2,0.7909456567567772,0.6118864012687243,11.5,11.5,11.5,12.0,11.5,False,False,True,True
2023-02-22,13.5,53,2,2,0.7909456567567772,0.6118864012687243,13.5,13.5,13.5,16.0,13.5,False,True,False,True
2023-02-23,11.5,54,3,2,0.8013610881746766,0.5981809144059165,11.5,11.5,11.5,12.0,11.5,False,False,True,True
2023-02-23,13.5,54,3,2,0.8013610881746766,0.5981809144059165,13.5,13.5,13.5,16.0,13.5,False,True,False,True
2023-02-23,11.5,54,3,2,0.8013610881746766,0.5981809144059165,11.5,11.5,11.5,11.5,11.5,True,False,False,True
