pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_UNKNOWN
2022-08-12,13.53225806451613,224,4,8,-0.655156357209085,-0.7554933140726804,13.516129032258064,13.5,13.5,12.5,13.501612903225807,True,True
2022-08-13,13.548387096774194,225,5,8,-0.6680638642135333,-0.7441039398713608,13.53225806451613,13.5,13.5,12.5,13.503225806451614,True,True
2022-08-14,13.564516129032258,226,6,8,-0.6807734094770159,-0.7324940716135792,13.548387096774194,13.5,13.5,12.5,13.505376344086022,True,True
2022-08-15,13.580645161290322,227,0,8,-0.6932812268869771,-0.7206671495538615,13.564516129032258,13.5,13.5,12.5,13.508064516129032,True,True
2022-08-16,13.596774193548388,228,1,8,-0.7055836101071774,-0.70862667826446,13.580645161290322,13.5,13.5,12.5,13.511290322580644,True,True
2022-08-17,13.612903225806452,229,2,8,-0.7176769136759615,-0.6963762255968726,13.596774193548388,13.5,13.5,12.5,13.515053763440859,True,True
2022-08-18,13.629032258064516,230,3,8,-0.7295575540864876,-0.6839194216246105,13.612903225806452,13.516129032258064,13.5,12.5,13.519354838709678,True,True
2022-08-19,13.64516129032258,231,4,8,-0.7412220108485957,-0.6712599575675315,13.629032258064516,13.53225806451613,13.5,12.5,13.524193548387098,True,True
2022-08-20,13.661290322580646,232,5,8,-0.7526668275320083,-0.6584015846980489,13.64516129032258,13.548387096774194,13.5,12.5,13.529569892473118,True,True
2022-08-21,13.67741935483871,233,6,8,-0.7638886127905429,-0.64534811322955,13.661290322580646,13.564516129032258,13.5,12.5,13.535483870967742,True,True
2022-08-22,13.693548387096774,234,0,8,-0.7748840413670406,-0.6321034111873488,13.67741935483871,13.580645161290322,13.5,12.5,13.541935483870967,True,True
2022-08-23,13.709677419354838,235,1,8,-0.7856498550787144,-0.6186714032625032,13.693548387096774,13.596774193548388,13.5,12.5,13.548924731182797,True,True
2022-08-24,13.725806451612904,236,2,8,-0.7961828637826154,-0.6050560696488494,13.709677419354838,13.612903225806452,13.5,12.5,13.556451612903226,True,True
2022-08-25,13.741935483870968,237,3,8,-0.8064799463209447,-0.5912614448635782,13.725806451612904,13.629032258064516,13.5,12.5,13.564516129032258,True,True
2022-08-26,13.758064516129032,238,4,8,-0.8165380514459157,-0.5772916165517278,13.741935483870968,13.64516129032258,13.5,12.5,13.573118279569892,True,True
2022-08-27,13.774193548387096,239,5,8,-0.8263541987239094,-0.5631507242749187,13.758064516129032,13.661290322580646,13.5,12.5,13.58225806451613,True,True
2022-08-28,13.790322580645162,240,6,8,-0.8359254794186365,-0.5488429582847199,13.774193548387096,13.67741935483871,13.5,12.5,13.591935483870968,True,True
2022-08-29,13.806451612903226,241,0,8,-0.8452490573530634,-0.5343725582809785,13.790322580645162,13.693548387096774,13.5,12.5,13.602150537634408,True,True
2022-08-30,13.82258064516129,242,1,8,-0.8543221697498269,-0.5197438121555157,13.806451612903226,13.709677419354838,13.5,12.5,13.612903225806452,True,True
2022-08-31,13.838709677419354,243,2,8,-0.8631421280499115,-0.5049610547215202,13.82258064516129,13.725806451612904,13.5,12.5,13.624193548387098,True,True
2022-09-01,13.85483870967742,244,3,9,-0.8717063187093217,-0.4900286664290594,13.838709677419354,13.741935483870968,13.5,12.5,13.636021505376343,True,True
2022-09-02,13.870967741935484,245,4,9,-0.8800122039735356,-0.4749510720670502,13.85483870967742,13.758064516129032,13.5,12.5,13.648387096774194,True,True
2022-09-03,13.887096774193548,246,5,9,-0.888057322629493,-0.4597327394521046,13.870967741935484,13.774193548387096,13.5,12.5,13.661290322580644,True,True
