pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_屉,prodPcat_UNKNOWN
2022-09-20,1.7,263,1,9,-0.9829265519799822,-0.18399835165767986,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-21,1.7,264,2,9,-0.9859481499638303,-0.1670516255021195,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-22,1.7,265,3,9,-0.9886775902323404,-0.15005539834465262,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-23,1.7,266,4,9,-0.9911140639934546,-0.13301470653419636,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-24,1.7,267,5,9,-0.9932568492674143,-0.11593459959550066,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-25,1.7,268,6,9,-0.9951053111006974,-0.09882013873287211,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-26,1.7,269,0,9,-0.99665890175417,-0.08167639533042288,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-27,1.7,270,1,9,-0.9979171608653922,-0.06450844944931625,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-28,1.7,271,2,9,-0.9988797155850335,-0.04732138832243232,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-29,1.7,272,3,9,-0.9995462806873573,-0.03012030484690836,1.7,1.7,1.7,2.0,1.7,True,True
2022-09-30,1.7,273,4,9,-0.9999166586547379,-0.012910296075008843,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-01,1.7,274,5,10,-0.9999907397361901,0.004303538296243821,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-02,1.7,275,6,10,-0.9997685019798909,0.021516097436222233,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-03,1.7,276,0,10,-0.9992500112396835,0.03872228089217399,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-04,1.7,277,1,10,-0.9984354211555643,0.05591699010060302,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-05,1.7,278,2,10,-0.9973249731081555,0.07309512989807776,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-06,1.7,279,3,10,-0.9959189961471792,0.0902516100310407,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-07,1.7,280,4,10,-0.994217906893952,0.10738134666416306,1.7,1.7,1.7,2.0,1.7,True,True
2022-10-08,1.7,281,5,10,-0.9922222094179324,0.12447926388678869,1.7,1.7,1.7,1.85,1.7,True,True
2022-10-09,1.7,282,6,10,-0.989932495087353,0.141540295217043,1.7,1.7,1.7,1.8333333333333335,1.7,True,True
2022-10-10,1.7,283,0,10,-0.9873494423939864,0.15855938510313475,1.7,1.7,1.7,1.8166666666666667,1.7,True,True
2022-10-11,1.7,284,1,10,-0.9844738167520923,0.17553149042142777,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-12,1.7,285,2,10,-0.9813064702716093,0.19245158197082995,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-13,1.7,286,3,10,-0.9778483415056567,0.20931464596304888,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-14,1.7,287,4,10,-0.9741004551724206,0.22611568550828803,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-15,1.7,288,5,10,-0.970063921851507,0.2428497220959358,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-16,1.7,289,6,10,-0.965739937654855,0.25951179706979943,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-17,1.7,290,0,10,-0.9611297838723007,0.27609697309746883,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-18,1.7,291,1,10,-0.9562348265919058,0.2926003356333479,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-19,1.7,292,2,10,-0.9510565162951536,0.30901699437494723,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-20,1.7,293,3,10,-0.9455963874271428,0.3253420847119795,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-21,1.7,294,4,10,-0.9398560579418953,0.341570769167856,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-22,1.7,295,5,10,-0.9338372288229252,0.35769823883312546,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-23,1.7,296,6,10,-0.9275416835791965,0.3737197147904692,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-24,1.7,297,0,10,-0.9209712877166347,0.38963044953078774,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-25,1.7,298,1,10,-0.9141279881853337,0.4054257283599973,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-26,1.7,299,2,10,-0.9070138128026362,0.42110087079608916,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-27,1.7,300,3,10,-0.8996308696522434,0.4366512319560638,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-28,1.7,301,4,10,-0.8919813464595487,0.45207220393230374,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-29,1.7,302,5,10,-0.8840675099433637,0.46735921715800205,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-30,1.7,303,6,10,-0.8758917051442433,0.48250774176121763,1.7,1.7,1.7,1.8,1.7,True,True
2022-10-31,1.7,304,0,10,-0.8674563547295971,0.4975132889071803,1.7,1.7,1.7,1.8,1.7,True,True
2022-11-01,1.7,305,1,11,-0.858763958275803,0.5123714121284235,1.7,1.7,1.7,1.8,1.7,True,True
2022-11-02,1.7,306,2,11,-0.8498170915275277,0.5270777086423724,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-03,1.7,307,3,11,-0.8406184056344783,0.5416278206559811,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-04,1.7,308,4,11,-0.8311706263658079,0.5560174366570446,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-05,1.7,309,5,11,-0.8214765533024145,0.5702422926917867,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-06,1.7,310,6,11,-0.8115390590073611,0.5842981736283683,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-07,1.7,311,0,11,-0.801361088174677,0.5981809144059158,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-08,1.7,312,1,11,-0.7909456567567774,0.6118864012687242,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-09,1.7,313,2,11,-0.780295851070776,0.6254105729852457,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-10,1.7,314,3,11,-0.7694148268839381,0.6387494220515268,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-11,1.7,315,4,11,-0.7583058084785625,0.6518989958787125,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-12,1.7,316,5,11,-0.7469720876965551,0.6648553979642866,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-13,1.7,317,6,11,-0.7354170229639858,0.6776147890466887,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-14,1.7,318,0,11,-0.7236440382959124,0.690173388242972,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-15,1.7,319,1,11,-0.711656622281775,0.7025274741691566,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-16,1.7,320,2,11,-0.6994583270516471,0.7146733860429608,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-17,1.7,321,3,11,-0.6870527672236675,0.7266075247685652,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-18,1.7,322,4,11,-0.6744436188329457,0.7383263540031063,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-19,1.7,323,5,11,-0.661634618242279,0.749826401204568,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-20,1.7,324,6,11,-0.6486295610349818,0.7611042586607742,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-21,1.7,325,0,11,-0.6354323008901775,0.7721565844991641,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-22,1.7,326,1,11,-0.622046748440868,0.7829801036770624,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-23,1.7,327,2,11,-0.6084768701151264,0.7935716089521472,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-24,1.7,328,3,11,-0.594726686960764,0.8039279618328208,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-25,1.7,329,4,11,-0.5808002734538013,0.8140460935082175,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-26,1.7,330,5,11,-0.5667017562911184,0.8239230057575536,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-27,1.7,331,6,11,-0.5524353131676203,0.8335557718385695,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-28,1.7,332,0,11,-0.5380051715382992,0.8429415373547832,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-29,1.7,333,1,11,-0.5234156073655503,0.8520775211013093,1.7,1.7,1.7,2.0,1.7,True,True
2022-11-30,1.7,334,2,11,-0.5086709438521042,0.8609610158889945,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-01,1.7,335,3,12,-0.49377555015997737,0.8695893893466109,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-02,1.7,336,4,12,-0.4787338401157883,0.8779600847008883,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-03,1.7,337,5,12,-0.4635502709028512,0.8860706215341378,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-04,1.7,338,6,12,-0.4482293417404106,0.893918596519257,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-05,1.7,339,0,12,-0.4327755925504317,0.9015016841318838,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-06,1.7,340,1,12,-0.41719360261231697,0.9088176373395028,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-07,1.7,341,2,12,-0.4014879892059737,0.9158642882672868,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-08,1.7,342,3,12,-0.38566340624360745,0.9226395488404875,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-09,1.7,343,4,12,-0.3697245428906732,0.9291414114031743,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-10,1.7,344,5,12,-0.3536761221763721,0.935367949313148,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-11,1.7,345,6,12,-0.33752289959411347,0.941317317512847,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-12,1.7,346,0,12,-0.32126966169236515,0.9469877530760751,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-13,1.7,347,1,12,-0.3049212246562894,0.9523775757303973,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-14,1.7,348,2,12,-0.2884824328806098,0.9574851883550389,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-15,1.7,349,3,12,-0.27195815753410524,0.9623090774541487,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-16,1.7,350,4,12,-0.2553532951161881,0.9668478136052773,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-17,1.7,351,5,12,-0.23867276600594997,0.9711000518829505,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-18,1.7,352,6,12,-0.22192151300416674,0.9750645322571945,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-19,1.7,353,0,12,-0.20510449986861926,0.9787400799669153,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-20,1.7,354,1,12,-0.1882267098432439,0.9821256058680006,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-21,1.7,355,2,12,-0.1712931441814778,0.9852201067560606,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-22,1.7,356,3,12,-0.154308820664281,0.9880226656636976,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-23,1.7,357,4,12,-0.13727877211326517,0.9905324521322227,1.7,1.7,1.7,2.0,1.7,True,True
2022-12-24,1.7,358,5,12,-0.12020804489935275,0.9927487224577402,1.7,1.7,1.7,2.0,1.7,True,True
