pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_7cm-9cm/活,specInfo_10cm-12cm/活,specInfo_>16cm/活,prodPcat_贝壳类,prodPcat_其他类
2023-04-01,31.0,91,5,4,0.9999907397361901,0.004303538296244289,31.0,31.0,30.5,26.5,31.0,True,False,False,True,False
2023-04-01,28.0,91,5,4,0.9999907397361901,0.004303538296244289,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-02,46.0,92,6,4,0.9999166586547379,-0.01291029607500882,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-02,26.5,92,6,4,0.9999166586547379,-0.01291029607500882,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-02,28.0,92,6,4,0.9999166586547379,-0.01291029607500882,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-02,33.0,92,6,4,0.9999166586547379,-0.01291029607500882,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-02,31.0,92,6,4,0.9999166586547379,-0.01291029607500882,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-02,42.5,92,6,4,0.9999166586547379,-0.01291029607500882,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-03,26.5,93,0,4,0.9995462806873573,-0.030120304846908114,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-03,33.0,93,0,4,0.9995462806873573,-0.030120304846908114,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-03,31.0,93,0,4,0.9995462806873573,-0.030120304846908114,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-03,46.0,93,0,4,0.9995462806873573,-0.030120304846908114,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-03,28.0,93,0,4,0.9995462806873573,-0.030120304846908114,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-03,42.5,93,0,4,0.9995462806873573,-0.030120304846908114,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-04,42.5,94,1,4,0.9988797155850336,-0.04732138832243185,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-04,26.5,94,1,4,0.9988797155850336,-0.04732138832243185,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-04,31.0,94,1,4,0.9988797155850336,-0.04732138832243185,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-04,46.0,94,1,4,0.9988797155850336,-0.04732138832243185,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-04,33.0,94,1,4,0.9988797155850336,-0.04732138832243185,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-04,28.0,94,1,4,0.9988797155850336,-0.04732138832243185,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-05,46.0,95,2,4,0.9979171608653922,-0.06450844944931623,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-05,28.0,95,2,4,0.9979171608653922,-0.06450844944931623,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-05,33.0,95,2,4,0.9979171608653922,-0.06450844944931623,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-05,31.0,95,2,4,0.9979171608653922,-0.06450844944931623,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-05,42.5,95,2,4,0.9979171608653922,-0.06450844944931623,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-05,26.5,95,2,4,0.9979171608653922,-0.06450844944931623,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-06,31.0,96,3,4,0.9966589017541702,-0.08167639533042241,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-06,28.0,96,3,4,0.9966589017541702,-0.08167639533042241,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-06,42.5,96,3,4,0.9966589017541702,-0.08167639533042241,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-06,26.5,96,3,4,0.9966589017541702,-0.08167639533042241,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-06,33.0,96,3,4,0.9966589017541702,-0.08167639533042241,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-06,46.0,96,3,4,0.9966589017541702,-0.08167639533042241,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-07,26.5,97,4,4,0.9951053111006976,-0.09882013873287143,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-07,46.0,97,4,4,0.9951053111006976,-0.09882013873287143,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-07,31.0,97,4,4,0.9951053111006976,-0.09882013873287143,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-07,33.0,97,4,4,0.9951053111006976,-0.09882013873287143,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-07,42.5,97,4,4,0.9951053111006976,-0.09882013873287143,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-07,28.0,97,4,4,0.9951053111006976,-0.09882013873287143,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-08,42.5,98,5,4,0.9932568492674143,-0.11593459959550041,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-08,28.0,98,5,4,0.9932568492674143,-0.11593459959550041,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-08,31.0,98,5,4,0.9932568492674143,-0.11593459959550041,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-08,33.0,98,5,4,0.9932568492674143,-0.11593459959550041,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-08,46.0,98,5,4,0.9932568492674143,-0.11593459959550041,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-08,26.5,98,5,4,0.9932568492674143,-0.11593459959550041,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-09,33.0,99,6,4,0.9911140639934547,-0.1330147065341959,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-09,46.0,99,6,4,0.9911140639934547,-0.1330147065341959,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-09,28.0,99,6,4,0.9911140639934547,-0.1330147065341959,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-09,31.0,99,6,4,0.9911140639934547,-0.1330147065341959,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-09,42.5,99,6,4,0.9911140639934547,-0.1330147065341959,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-09,26.5,99,6,4,0.9911140639934547,-0.1330147065341959,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-10,28.0,100,0,4,0.9886775902323405,-0.1500553983446526,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-10,31.0,100,0,4,0.9886775902323405,-0.1500553983446526,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-10,46.0,100,0,4,0.9886775902323405,-0.1500553983446526,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-10,33.0,100,0,4,0.9886775902323405,-0.1500553983446526,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-10,26.5,100,0,4,0.9886775902323405,-0.1500553983446526,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-10,42.5,100,0,4,0.9886775902323405,-0.1500553983446526,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-11,28.0,101,1,4,0.9859481499638304,-0.16705162550211924,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-11,26.5,101,1,4,0.9859481499638304,-0.16705162550211924,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-11,46.0,101,1,4,0.9859481499638304,-0.16705162550211924,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-11,42.5,101,1,4,0.9859481499638304,-0.16705162550211924,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-11,31.0,101,1,4,0.9859481499638304,-0.16705162550211924,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-11,33.0,101,1,4,0.9859481499638304,-0.16705162550211924,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-12,33.0,102,2,4,0.9829265519799822,-0.18399835165768005,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-12,46.0,102,2,4,0.9829265519799822,-0.18399835165768005,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-12,31.0,102,2,4,0.9829265519799822,-0.18399835165768005,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-12,28.0,102,2,4,0.9829265519799822,-0.18399835165768005,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-12,26.5,102,2,4,0.9829265519799822,-0.18399835165768005,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-12,42.5,102,2,4,0.9829265519799822,-0.18399835165768005,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-13,33.0,103,3,4,0.9796136916454901,-0.20089055513063506,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-13,46.0,103,3,4,0.9796136916454901,-0.20089055513063506,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-13,31.0,103,3,4,0.9796136916454901,-0.20089055513063506,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-13,28.0,103,3,4,0.9796136916454901,-0.20089055513063506,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-13,26.5,103,3,4,0.9796136916454901,-0.20089055513063506,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-13,42.5,103,3,4,0.9796136916454901,-0.20089055513063506,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-14,28.0,104,4,4,0.9760105506323683,-0.21772323039653177,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-14,31.0,104,4,4,0.9760105506323683,-0.21772323039653177,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-14,46.0,104,4,4,0.9760105506323683,-0.21772323039653177,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-14,33.0,104,4,4,0.9760105506323683,-0.21772323039653177,33.0,33.0,33.0,28.0,33.0,False,True,False,True,False
2023-04-14,42.5,104,4,4,0.9760105506323683,-0.21772323039653177,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-14,26.5,104,4,4,0.9760105506323683,-0.21772323039653177,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-15,26.5,105,5,4,0.9721181966290613,-0.23449138957040985,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-15,42.5,105,5,4,0.9721181966290613,-0.23449138957040985,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-15,28.0,105,5,4,0.9721181966290613,-0.23449138957040985,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-15,31.0,105,5,4,0.9721181966290613,-0.23449138957040985,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-15,46.0,105,5,4,0.9721181966290613,-0.23449138957040985,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-15,32.75,105,5,4,0.9721181966290613,-0.23449138957040985,33.0,33.0,33.0,28.0,32.99166666666667,False,True,False,True,False
2023-04-16,46.0,106,6,4,0.9679377830240642,-0.25119006388481935,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-16,32.5,106,6,4,0.9679377830240642,-0.25119006388481935,32.75,33.0,33.0,28.0,32.975,False,True,False,True,False
2023-04-16,42.5,106,6,4,0.9679377830240642,-0.25119006388481935,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-16,26.5,106,6,4,0.9679377830240642,-0.25119006388481935,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-16,31.0,106,6,4,0.9679377830240642,-0.25119006388481935,31.0,31.0,31.0,26.5,31.0,True,False,False,True,False
2023-04-16,28.0,106,6,4,0.9679377830240642,-0.25119006388481935,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-17,26.5,107,0,4,0.9634705485641488,-0.2678143051621742,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-17,42.5,107,0,4,0.9634705485641488,-0.2678143051621742,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-17,28.0,107,0,4,0.9634705485641488,-0.2678143051621742,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-17,46.0,107,0,4,0.9634705485641488,-0.2678143051621742,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-17,32.5,107,0,4,0.9634705485641488,-0.2678143051621742,32.5,33.0,33.0,28.0,32.958333333333336,False,True,False,True,False
2023-04-17,31.25,107,0,4,0.9634705485641488,-0.2678143051621742,31.0,31.0,31.0,26.5,31.008333333333333,True,False,False,True,False
2023-04-18,46.0,108,1,4,0.9587178169872964,-0.2843591872810034,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-18,32.5,108,1,4,0.9587178169872964,-0.2843591872810034,32.5,33.0,33.0,28.0,32.94166666666667,False,True,False,True,False
2023-04-18,28.0,108,1,4,0.9587178169872964,-0.2843591872810034,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-18,31.5,108,1,4,0.9587178169872964,-0.2843591872810034,31.25,31.0,31.0,26.5,31.025,True,False,False,True,False
2023-04-18,42.5,108,1,4,0.9587178169872964,-0.2843591872810034,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-18,26.5,108,1,4,0.9587178169872964,-0.2843591872810034,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-19,26.5,109,2,4,0.9536809966304457,-0.30081980763566735,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-19,28.0,109,2,4,0.9536809966304457,-0.30081980763566735,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-19,42.5,109,2,4,0.9536809966304457,-0.30081980763566735,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-19,32.5,109,2,4,0.9536809966304457,-0.30081980763566735,32.5,33.0,33.0,28.0,32.925,False,True,False,True,False
2023-04-19,31.5,109,2,4,0.9536809966304457,-0.30081980763566735,31.5,31.0,31.0,26.5,31.041666666666668,True,False,False,True,False
2023-04-19,46.0,109,2,4,0.9536809966304457,-0.30081980763566735,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-20,26.5,110,3,4,0.9483615800121715,-0.3171912885891061,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-20,46.0,110,3,4,0.9483615800121715,-0.3171912885891061,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-20,32.5,110,3,4,0.9483615800121715,-0.3171912885891061,32.5,33.0,33.0,28.0,32.90833333333333,False,True,False,True,False
2023-04-20,31.5,110,3,4,0.9483615800121715,-0.3171912885891061,31.5,31.0,31.0,26.5,31.058333333333334,True,False,False,True,False
2023-04-20,42.5,110,3,4,0.9483615800121715,-0.3171912885891061,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-20,28.0,110,3,4,0.9483615800121715,-0.3171912885891061,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-21,26.5,111,4,4,0.9427611433904207,-0.3334687789181868,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-21,32.5,111,4,4,0.9427611433904207,-0.3334687789181868,32.5,33.0,33.0,28.0,32.891666666666666,False,True,False,True,False
2023-04-21,31.5,111,4,4,0.9427611433904207,-0.3334687789181868,31.5,31.0,31.0,26.5,31.075,True,False,False,True,False
2023-04-21,42.5,111,4,4,0.9427611433904207,-0.3334687789181868,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-21,46.0,111,4,4,0.9427611433904207,-0.3334687789181868,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-21,28.0,111,4,4,0.9427611433904207,-0.3334687789181868,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-22,26.5,112,5,4,0.9368813462954315,-0.3496474552512284,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-22,31.5,112,5,4,0.9368813462954315,-0.3496474552512284,31.5,31.0,31.0,26.5,31.091666666666665,True,False,False,True,False
2023-04-22,46.0,112,5,4,0.9368813462954315,-0.3496474552512284,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-22,32.5,112,5,4,0.9368813462954315,-0.3496474552512284,32.5,32.75,33.0,28.0,32.875,False,True,False,True,False
2023-04-22,42.5,112,5,4,0.9368813462954315,-0.3496474552512284,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-22,28.0,112,5,4,0.9368813462954315,-0.3496474552512284,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-23,26.5,113,6,4,0.9307239310379795,-0.36572252349726897,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-23,46.0,113,6,4,0.9307239310379795,-0.36572252349726897,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-23,42.5,113,6,4,0.9307239310379795,-0.36572252349726897,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-23,32.5,113,6,4,0.9307239310379795,-0.36572252349726897,32.5,32.5,33.0,28.0,32.858333333333334,False,True,False,True,False
2023-04-23,31.5,113,6,4,0.9307239310379795,-0.36572252349726897,31.5,31.0,31.0,26.5,31.108333333333334,True,False,False,True,False
2023-04-23,28.0,113,6,4,0.9307239310379795,-0.36572252349726897,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-24,42.5,114,0,4,0.9242907221930933,-0.3816892202666588,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-24,32.5,114,0,4,0.9242907221930933,-0.3816892202666588,32.5,32.5,33.0,28.0,32.84166666666667,False,True,False,True,False
2023-04-24,28.0,114,0,4,0.9242907221930933,-0.3816892202666588,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-24,31.5,114,0,4,0.9242907221930933,-0.3816892202666588,31.5,31.25,31.0,26.5,31.125,True,False,False,True,False
2023-04-24,46.0,114,0,4,0.9242907221930933,-0.3816892202666588,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-24,26.5,114,0,4,0.9242907221930933,-0.3816892202666588,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-25,26.5,115,1,4,0.9175836260593937,-0.39754281428255595,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-25,32.5,115,1,4,0.9175836260593937,-0.39754281428255595,32.5,32.5,33.0,28.0,32.825,False,True,False,True,False
2023-04-25,46.0,115,1,4,0.9175836260593937,-0.39754281428255595,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-25,31.5,115,1,4,0.9175836260593937,-0.39754281428255595,31.5,31.5,31.0,26.5,31.141666666666666,True,False,False,True,False
2023-04-25,28.0,115,1,4,0.9175836260593937,-0.39754281428255595,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-25,42.5,115,1,4,0.9175836260593937,-0.39754281428255595,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-26,31.5,116,2,4,0.9106046300942162,-0.4132786077829042,31.5,31.5,31.0,26.5,31.158333333333335,True,False,False,True,False
2023-04-26,26.5,116,2,4,0.9106046300942162,-0.4132786077829042,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-26,32.5,116,2,4,0.9106046300942162,-0.4132786077829042,32.5,32.5,33.0,28.0,32.80833333333333,False,True,False,True,False
2023-04-26,46.0,116,2,4,0.9106046300942162,-0.4132786077829042,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-26,28.0,116,2,4,0.9106046300942162,-0.4132786077829042,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-26,42.5,116,2,4,0.9106046300942162,-0.4132786077829042,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-27,32.5,117,3,4,0.9033558023246845,-0.4288919379124835,32.5,32.5,33.0,28.0,32.791666666666664,False,True,False,True,False
2023-04-27,46.0,117,3,4,0.9033558023246845,-0.4288919379124835,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-27,28.0,117,3,4,0.9033558023246845,-0.4288919379124835,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-27,31.5,117,3,4,0.9033558023246845,-0.4288919379124835,31.5,31.5,31.0,26.5,31.175,True,False,False,True,False
2023-04-27,42.5,117,3,4,0.9033558023246845,-0.4288919379124835,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-27,26.5,117,3,4,0.9033558023246845,-0.4288919379124835,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-28,34.0,118,4,4,0.895839290734909,-0.4443781781046132,32.5,32.5,33.0,28.0,32.825,False,True,False,True,False
2023-04-28,46.0,118,4,4,0.895839290734909,-0.4443781781046132,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-28,31.5,118,4,4,0.895839290734909,-0.4443781781046132,31.5,31.5,31.0,26.5,31.191666666666666,True,False,False,True,False
2023-04-28,42.5,118,4,4,0.895839290734909,-0.4443781781046132,42.5,42.5,42.5,46.0,42.5,False,False,True,True,False
2023-04-28,28.0,118,4,4,0.895839290734909,-0.4443781781046132,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-28,26.5,118,4,4,0.895839290734909,-0.4443781781046132,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-29,26.5,119,5,4,0.8880573226294932,-0.45973273945210397,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-29,33.75,119,5,4,0.8880573226294932,-0.45973273945210397,31.5,31.5,31.0,26.5,31.283333333333335,True,False,False,True,False
2023-04-29,35.5,119,5,4,0.8880573226294932,-0.45973273945210397,34.0,32.5,33.0,28.0,32.90833333333333,False,True,False,True,False
2023-04-29,28.0,119,5,4,0.8880573226294932,-0.45973273945210397,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-29,43.25,119,5,4,0.8880573226294932,-0.45973273945210397,42.5,42.5,42.5,46.0,42.525,False,False,True,True,False
2023-04-29,46.0,119,5,4,0.8880573226294932,-0.45973273945210397,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-30,44.0,120,6,4,0.8800122039735357,-0.47495107206704995,43.25,42.5,42.5,46.0,42.575,False,False,True,True,False
2023-04-30,37.0,120,6,4,0.8800122039735357,-0.47495107206704995,35.5,32.5,33.0,28.0,33.041666666666664,False,True,False,True,False
2023-04-30,46.0,120,6,4,0.8800122039735357,-0.47495107206704995,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-04-30,26.5,120,6,4,0.8800122039735357,-0.47495107206704995,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-04-30,28.0,120,6,4,0.8800122039735357,-0.47495107206704995,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-04-30,36.0,120,6,4,0.8800122039735357,-0.47495107206704995,33.75,31.5,31.0,26.5,31.45,True,False,False,True,False
2023-05-01,28.0,121,0,5,0.8717063187093218,-0.4900286664290592,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-05-01,37.0,121,0,5,0.8717063187093218,-0.4900286664290592,37.0,32.5,33.0,28.0,33.175,False,True,False,True,False
2023-05-01,36.0,121,0,5,0.8717063187093218,-0.4900286664290592,36.0,31.5,31.0,26.5,31.616666666666667,True,False,False,True,False
2023-05-01,26.5,121,0,5,0.8717063187093218,-0.4900286664290592,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-05-01,46.0,121,0,5,0.8717063187093218,-0.4900286664290592,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-05-01,44.0,121,0,5,0.8717063187093218,-0.4900286664290592,44.0,42.5,42.5,46.0,42.625,False,False,True,True,False
2023-05-02,28.0,122,1,5,0.8631421280499114,-0.5049610547215204,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-05-02,36.0,122,1,5,0.8631421280499114,-0.5049610547215204,36.0,31.5,31.0,26.5,31.783333333333335,True,False,False,True,False
2023-05-02,44.0,122,1,5,0.8631421280499114,-0.5049610547215204,44.0,42.5,42.5,46.0,42.675,False,False,True,True,False
2023-05-02,37.0,122,1,5,0.8631421280499114,-0.5049610547215204,37.0,32.5,33.0,28.0,33.30833333333333,False,True,False,True,False
2023-05-02,46.0,122,1,5,0.8631421280499114,-0.5049610547215204,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-05-02,26.5,122,1,5,0.8631421280499114,-0.5049610547215204,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-05-03,26.5,123,2,5,0.854322169749827,-0.5197438121555155,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-05-03,28.0,123,2,5,0.854322169749827,-0.5197438121555155,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-05-03,46.0,123,2,5,0.854322169749827,-0.5197438121555155,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-05-03,35.0,123,2,5,0.854322169749827,-0.5197438121555155,36.0,31.5,31.0,26.5,31.916666666666668,True,False,False,True,False
2023-05-03,43.5,123,2,5,0.854322169749827,-0.5197438121555155,44.0,42.5,42.5,46.0,42.708333333333336,False,False,True,True,False
2023-05-03,36.5,123,2,5,0.854322169749827,-0.5197438121555155,37.0,32.5,33.0,28.0,33.425,False,True,False,True,False
2023-05-04,26.5,124,3,5,0.8452490573530633,-0.5343725582809786,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-05-04,35.0,124,3,5,0.8452490573530633,-0.5343725582809786,35.0,31.5,31.0,26.5,32.05,True,False,False,True,False
2023-05-04,28.0,124,3,5,0.8452490573530633,-0.5343725582809786,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-05-04,36.5,124,3,5,0.8452490573530633,-0.5343725582809786,36.5,32.5,33.0,28.0,33.541666666666664,False,True,False,True,False
2023-05-04,46.0,124,3,5,0.8452490573530633,-0.5343725582809786,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-05-04,43.0,124,3,5,0.8452490573530633,-0.5343725582809786,43.5,42.5,42.5,46.0,42.725,False,False,True,True,False
2023-05-05,42.5,125,4,5,0.8359254794186372,-0.548842958284719,43.0,42.5,42.5,46.0,42.725,False,False,True,True,False
2023-05-05,26.5,125,4,5,0.8359254794186372,-0.548842958284719,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-05-05,28.0,125,4,5,0.8359254794186372,-0.548842958284719,28.0,28.0,28.0,29.0,28.0,False,True,False,False,True
2023-05-05,36.0,125,4,5,0.8359254794186372,-0.548842958284719,36.5,34.0,33.0,28.0,33.641666666666666,False,True,False,True,False
2023-05-05,46.0,125,4,5,0.8359254794186372,-0.548842958284719,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
2023-05-05,35.0,125,4,5,0.8359254794186372,-0.548842958284719,35.0,31.5,31.0,26.5,32.18333333333333,True,False,False,True,False
2023-05-06,26.5,126,5,5,0.8263541987239096,-0.5631507242749186,26.5,26.5,26.5,28.0,26.5,True,False,False,False,True
2023-05-06,46.0,126,5,5,0.8263541987239096,-0.5631507242749186,46.0,46.0,46.0,48.0,46.0,False,False,True,False,True
