pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_中,specInfo_小,specInfo_35头-40头,prodPcat_虾蟹类,prodPcat_其他类
2022-11-17,53.5,321,3,11,-0.6870527672236675,0.7266075247685652,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-18,53.5,322,4,11,-0.6744436188329457,0.7383263540031063,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-18,24.5,322,4,11,-0.6744436188329457,0.7383263540031063,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-18,21.0,322,4,11,-0.6744436188329457,0.7383263540031063,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-18,22.5,322,4,11,-0.6744436188329457,0.7383263540031063,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-18,18.0,322,4,11,-0.6744436188329457,0.7383263540031063,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-19,24.5,323,5,11,-0.661634618242279,0.749826401204568,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-19,21.0,323,5,11,-0.661634618242279,0.749826401204568,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-19,53.5,323,5,11,-0.661634618242279,0.749826401204568,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-19,22.5,323,5,11,-0.661634618242279,0.749826401204568,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-19,18.0,323,5,11,-0.661634618242279,0.749826401204568,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-20,21.0,324,6,11,-0.6486295610349818,0.7611042586607742,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-20,53.5,324,6,11,-0.6486295610349818,0.7611042586607742,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-20,24.5,324,6,11,-0.6486295610349818,0.7611042586607742,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-20,18.0,324,6,11,-0.6486295610349818,0.7611042586607742,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-20,22.5,324,6,11,-0.6486295610349818,0.7611042586607742,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-21,21.0,325,0,11,-0.6354323008901775,0.7721565844991641,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-21,24.5,325,0,11,-0.6354323008901775,0.7721565844991641,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-21,18.0,325,0,11,-0.6354323008901775,0.7721565844991641,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-21,53.5,325,0,11,-0.6354323008901775,0.7721565844991641,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-21,22.5,325,0,11,-0.6354323008901775,0.7721565844991641,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-22,53.5,326,1,11,-0.622046748440868,0.7829801036770624,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-22,21.0,326,1,11,-0.622046748440868,0.7829801036770624,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-22,24.5,326,1,11,-0.622046748440868,0.7829801036770624,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-22,18.0,326,1,11,-0.622046748440868,0.7829801036770624,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-22,22.5,326,1,11,-0.622046748440868,0.7829801036770624,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-23,22.5,327,2,11,-0.6084768701151264,0.7935716089521472,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-23,18.0,327,2,11,-0.6084768701151264,0.7935716089521472,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-23,53.5,327,2,11,-0.6084768701151264,0.7935716089521472,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-23,24.5,327,2,11,-0.6084768701151264,0.7935716089521472,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-23,21.0,327,2,11,-0.6084768701151264,0.7935716089521472,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-24,22.5,328,3,11,-0.594726686960764,0.8039279618328208,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-24,53.5,328,3,11,-0.594726686960764,0.8039279618328208,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-24,24.5,328,3,11,-0.594726686960764,0.8039279618328208,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-24,21.0,328,3,11,-0.594726686960764,0.8039279618328208,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-24,18.0,328,3,11,-0.594726686960764,0.8039279618328208,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-25,21.0,329,4,11,-0.5808002734538013,0.8140460935082175,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-25,53.5,329,4,11,-0.5808002734538013,0.8140460935082175,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-25,18.0,329,4,11,-0.5808002734538013,0.8140460935082175,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-25,24.5,329,4,11,-0.5808002734538013,0.8140460935082175,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-25,22.5,329,4,11,-0.5808002734538013,0.8140460935082175,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-26,21.0,330,5,11,-0.5667017562911184,0.8239230057575536,21.0,21.0,21.0,19.0,21.0,True,False,False,False,False,True
2022-11-26,22.5,330,5,11,-0.5667017562911184,0.8239230057575536,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-26,53.5,330,5,11,-0.5667017562911184,0.8239230057575536,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-26,18.0,330,5,11,-0.5667017562911184,0.8239230057575536,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-26,24.5,330,5,11,-0.5667017562911184,0.8239230057575536,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-27,18.0,331,6,11,-0.5524353131676203,0.8335557718385695,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-27,21.0,331,6,11,-0.5524353131676203,0.8335557718385695,21.0,21.0,21.0,20.0,21.0,True,False,False,False,False,True
2022-11-27,53.5,331,6,11,-0.5524353131676203,0.8335557718385695,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-27,24.5,331,6,11,-0.5524353131676203,0.8335557718385695,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-27,22.5,331,6,11,-0.5524353131676203,0.8335557718385695,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-28,18.0,332,0,11,-0.5380051715382992,0.8429415373547832,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-28,21.0,332,0,11,-0.5380051715382992,0.8429415373547832,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-11-28,24.5,332,0,11,-0.5380051715382992,0.8429415373547832,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-28,53.5,332,0,11,-0.5380051715382992,0.8429415373547832,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-28,22.5,332,0,11,-0.5380051715382992,0.8429415373547832,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-29,21.0,333,1,11,-0.5234156073655503,0.8520775211013093,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-11-29,24.5,333,1,11,-0.5234156073655503,0.8520775211013093,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-11-29,22.5,333,1,11,-0.5234156073655503,0.8520775211013093,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-29,53.5,333,1,11,-0.5234156073655503,0.8520775211013093,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-29,18.0,333,1,11,-0.5234156073655503,0.8520775211013093,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-30,22.5,334,2,11,-0.5086709438521042,0.8609610158889945,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-11-30,53.5,334,2,11,-0.5086709438521042,0.8609610158889945,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-11-30,18.0,334,2,11,-0.5086709438521042,0.8609610158889945,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-11-30,21.0,334,2,11,-0.5086709438521042,0.8609610158889945,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-11-30,24.5,334,2,11,-0.5086709438521042,0.8609610158889945,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-01,22.5,335,3,12,-0.49377555015997737,0.8695893893466109,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-01,53.5,335,3,12,-0.49377555015997737,0.8695893893466109,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-01,21.0,335,3,12,-0.49377555015997737,0.8695893893466109,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-01,24.5,335,3,12,-0.49377555015997737,0.8695893893466109,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-01,18.0,335,3,12,-0.49377555015997737,0.8695893893466109,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-02,53.5,336,4,12,-0.4787338401157883,0.8779600847008883,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-02,21.0,336,4,12,-0.4787338401157883,0.8779600847008883,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-02,18.0,336,4,12,-0.4787338401157883,0.8779600847008883,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-02,24.5,336,4,12,-0.4787338401157883,0.8779600847008883,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-02,22.5,336,4,12,-0.4787338401157883,0.8779600847008883,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-03,21.0,337,5,12,-0.4635502709028512,0.8860706215341378,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-03,22.5,337,5,12,-0.4635502709028512,0.8860706215341378,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-03,53.5,337,5,12,-0.4635502709028512,0.8860706215341378,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-03,24.5,337,5,12,-0.4635502709028512,0.8860706215341378,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-03,18.0,337,5,12,-0.4635502709028512,0.8860706215341378,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-04,22.5,338,6,12,-0.4482293417404106,0.893918596519257,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-04,24.5,338,6,12,-0.4482293417404106,0.893918596519257,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-04,21.0,338,6,12,-0.4482293417404106,0.893918596519257,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-04,53.5,338,6,12,-0.4482293417404106,0.893918596519257,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-04,18.0,338,6,12,-0.4482293417404106,0.893918596519257,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-05,22.5,339,0,12,-0.4327755925504317,0.9015016841318838,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-05,53.5,339,0,12,-0.4327755925504317,0.9015016841318838,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-05,18.0,339,0,12,-0.4327755925504317,0.9015016841318838,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-05,24.5,339,0,12,-0.4327755925504317,0.9015016841318838,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-05,21.0,339,0,12,-0.4327755925504317,0.9015016841318838,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-06,24.5,340,1,12,-0.41719360261231697,0.9088176373395028,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-06,18.0,340,1,12,-0.41719360261231697,0.9088176373395028,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-06,22.5,340,1,12,-0.41719360261231697,0.9088176373395028,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-06,53.5,340,1,12,-0.41719360261231697,0.9088176373395028,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-06,21.0,340,1,12,-0.41719360261231697,0.9088176373395028,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-07,18.0,341,2,12,-0.4014879892059737,0.9158642882672868,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-07,21.0,341,2,12,-0.4014879892059737,0.9158642882672868,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-07,24.5,341,2,12,-0.4014879892059737,0.9158642882672868,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-07,22.5,341,2,12,-0.4014879892059737,0.9158642882672868,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-07,53.5,341,2,12,-0.4014879892059737,0.9158642882672868,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-08,22.5,342,3,12,-0.38566340624360745,0.9226395488404875,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-08,53.5,342,3,12,-0.38566340624360745,0.9226395488404875,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-08,18.0,342,3,12,-0.38566340624360745,0.9226395488404875,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-08,24.5,342,3,12,-0.38566340624360745,0.9226395488404875,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-08,21.0,342,3,12,-0.38566340624360745,0.9226395488404875,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-09,53.5,343,4,12,-0.3697245428906732,0.9291414114031743,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-09,18.0,343,4,12,-0.3697245428906732,0.9291414114031743,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-09,24.5,343,4,12,-0.3697245428906732,0.9291414114031743,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-09,21.0,343,4,12,-0.3697245428906732,0.9291414114031743,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-09,22.5,343,4,12,-0.3697245428906732,0.9291414114031743,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-10,53.5,344,5,12,-0.3536761221763721,0.935367949313148,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-10,22.5,344,5,12,-0.3536761221763721,0.935367949313148,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-10,24.5,344,5,12,-0.3536761221763721,0.935367949313148,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-10,21.0,344,5,12,-0.3536761221763721,0.935367949313148,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-10,18.0,344,5,12,-0.3536761221763721,0.935367949313148,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-11,18.0,345,6,12,-0.33752289959411347,0.941317317512847,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-11,21.0,345,6,12,-0.33752289959411347,0.941317317512847,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-11,22.5,345,6,12,-0.33752289959411347,0.941317317512847,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-11,24.5,345,6,12,-0.33752289959411347,0.941317317512847,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-11,53.5,345,6,12,-0.33752289959411347,0.941317317512847,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-12,22.5,346,0,12,-0.32126966169236515,0.9469877530760751,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-12,53.5,346,0,12,-0.32126966169236515,0.9469877530760751,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-12,24.5,346,0,12,-0.32126966169236515,0.9469877530760751,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-12,21.0,346,0,12,-0.32126966169236515,0.9469877530760751,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-12,18.0,346,0,12,-0.32126966169236515,0.9469877530760751,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-13,22.5,347,1,12,-0.3049212246562894,0.9523775757303973,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-13,53.5,347,1,12,-0.3049212246562894,0.9523775757303973,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-13,24.5,347,1,12,-0.3049212246562894,0.9523775757303973,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-13,21.0,347,1,12,-0.3049212246562894,0.9523775757303973,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-13,18.0,347,1,12,-0.3049212246562894,0.9523775757303973,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-14,22.5,348,2,12,-0.2884824328806098,0.9574851883550389,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-14,18.0,348,2,12,-0.2884824328806098,0.9574851883550389,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-14,53.5,348,2,12,-0.2884824328806098,0.9574851883550389,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-14,21.0,348,2,12,-0.2884824328806098,0.9574851883550389,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-14,24.5,348,2,12,-0.2884824328806098,0.9574851883550389,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-15,53.5,349,3,12,-0.27195815753410524,0.9623090774541487,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-15,22.5,349,3,12,-0.27195815753410524,0.9623090774541487,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-15,24.5,349,3,12,-0.27195815753410524,0.9623090774541487,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-15,18.0,349,3,12,-0.27195815753410524,0.9623090774541487,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-15,21.0,349,3,12,-0.27195815753410524,0.9623090774541487,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-16,18.0,350,4,12,-0.2553532951161881,0.9668478136052773,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-16,24.5,350,4,12,-0.2553532951161881,0.9668478136052773,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-16,53.5,350,4,12,-0.2553532951161881,0.9668478136052773,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-16,22.5,350,4,12,-0.2553532951161881,0.9668478136052773,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-16,21.0,350,4,12,-0.2553532951161881,0.9668478136052773,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-17,53.5,351,5,12,-0.23867276600594997,0.9711000518829505,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-17,24.5,351,5,12,-0.23867276600594997,0.9711000518829505,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-17,22.5,351,5,12,-0.23867276600594997,0.9711000518829505,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-17,21.0,351,5,12,-0.23867276600594997,0.9711000518829505,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-17,18.0,351,5,12,-0.23867276600594997,0.9711000518829505,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-18,22.5,352,6,12,-0.22192151300416674,0.9750645322571945,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-18,18.0,352,6,12,-0.22192151300416674,0.9750645322571945,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-18,21.0,352,6,12,-0.22192151300416674,0.9750645322571945,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-18,53.5,352,6,12,-0.22192151300416674,0.9750645322571945,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-18,24.5,352,6,12,-0.22192151300416674,0.9750645322571945,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-19,18.0,353,0,12,-0.20510449986861926,0.9787400799669153,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-19,53.5,353,0,12,-0.20510449986861926,0.9787400799669153,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-19,22.5,353,0,12,-0.20510449986861926,0.9787400799669153,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-19,21.0,353,0,12,-0.20510449986861926,0.9787400799669153,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-19,24.5,353,0,12,-0.20510449986861926,0.9787400799669153,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-20,21.0,354,1,12,-0.1882267098432439,0.9821256058680006,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-20,53.5,354,1,12,-0.1882267098432439,0.9821256058680006,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-20,24.5,354,1,12,-0.1882267098432439,0.9821256058680006,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-20,22.5,354,1,12,-0.1882267098432439,0.9821256058680006,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-20,18.0,354,1,12,-0.1882267098432439,0.9821256058680006,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-21,24.5,355,2,12,-0.1712931441814778,0.9852201067560606,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-21,21.0,355,2,12,-0.1712931441814778,0.9852201067560606,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-21,22.5,355,2,12,-0.1712931441814778,0.9852201067560606,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-21,18.0,355,2,12,-0.1712931441814778,0.9852201067560606,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-21,53.5,355,2,12,-0.1712931441814778,0.9852201067560606,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-22,21.0,356,3,12,-0.154308820664281,0.9880226656636976,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-22,18.0,356,3,12,-0.154308820664281,0.9880226656636976,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-22,22.5,356,3,12,-0.154308820664281,0.9880226656636976,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-22,53.5,356,3,12,-0.154308820664281,0.9880226656636976,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-22,24.5,356,3,12,-0.154308820664281,0.9880226656636976,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-23,22.5,357,4,12,-0.13727877211326517,0.9905324521322227,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-23,24.5,357,4,12,-0.13727877211326517,0.9905324521322227,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-23,53.5,357,4,12,-0.13727877211326517,0.9905324521322227,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-23,18.0,357,4,12,-0.13727877211326517,0.9905324521322227,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-23,21.0,357,4,12,-0.13727877211326517,0.9905324521322227,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-24,18.0,358,5,12,-0.12020804489935275,0.9927487224577402,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-24,21.0,358,5,12,-0.12020804489935275,0.9927487224577402,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-24,53.5,358,5,12,-0.12020804489935275,0.9927487224577402,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-24,22.5,358,5,12,-0.12020804489935275,0.9927487224577402,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-24,24.5,358,5,12,-0.12020804489935275,0.9927487224577402,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-25,18.0,359,6,12,-0.10310169744743544,0.9946708199115211,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-25,22.5,359,6,12,-0.10310169744743544,0.9946708199115211,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-25,24.5,359,6,12,-0.10310169744743544,0.9946708199115211,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-25,53.5,359,6,12,-0.10310169744743544,0.9946708199115211,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-25,21.0,359,6,12,-0.10310169744743544,0.9946708199115211,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-26,22.5,360,0,12,-0.0859647987374467,0.9962981749346077,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-26,21.0,360,0,12,-0.0859647987374467,0.9962981749346077,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-26,24.5,360,0,12,-0.0859647987374467,0.9962981749346077,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-26,53.5,360,0,12,-0.0859647987374467,0.9962981749346077,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-26,18.0,360,0,12,-0.0859647987374467,0.9962981749346077,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-27,24.5,361,1,12,-0.06880242680232064,0.9976303053065857,24.5,24.5,24.5,24.5,24.5,True,False,False,False,True,False
2022-12-27,22.5,361,1,12,-0.06880242680232064,0.9976303053065857,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-27,53.5,361,1,12,-0.06880242680232064,0.9976303053065857,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2022-12-27,18.0,361,1,12,-0.06880242680232064,0.9976303053065857,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-27,21.0,361,1,12,-0.06880242680232064,0.9976303053065857,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2022-12-28,18.0,362,2,12,-0.05161966722325418,0.9986668162884759,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2022-12-28,22.5,362,2,12,-0.05161966722325418,0.9986668162884759,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2022-12-28,21.0,362,2,12,-0.05161966722325418,0.9986668162884759,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
