pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_冻\鲜,specInfo_鲜,prodPcat_猪肉类
2023-05-03,16.5,123,2,5,0.854322169749827,-0.5197438121555155,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-03,14.0,123,2,5,0.854322169749827,-0.5197438121555155,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-03,15.5,123,2,5,0.854322169749827,-0.5197438121555155,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-04,16.5,124,3,5,0.8452490573530633,-0.5343725582809786,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-04,15.5,124,3,5,0.8452490573530633,-0.5343725582809786,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-04,14.0,124,3,5,0.8452490573530633,-0.5343725582809786,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-05,15.5,125,4,5,0.8359254794186372,-0.548842958284719,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-05,16.5,125,4,5,0.8359254794186372,-0.548842958284719,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-05,14.0,125,4,5,0.8359254794186372,-0.548842958284719,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-06,15.5,126,5,5,0.8263541987239096,-0.5631507242749186,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-06,16.5,126,5,5,0.8263541987239096,-0.5631507242749186,16.5,16.5,16.5,10.5,16.5,True,False,False,True
2023-05-06,14.0,126,5,5,0.8263541987239096,-0.5631507242749186,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-07,16.5,127,6,5,0.8165380514459161,-0.5772916165517272,16.5,16.5,16.5,10.5,16.5,True,False,False,True
2023-05-07,14.0,127,6,5,0.8165380514459161,-0.5772916165517272,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-07,15.5,127,6,5,0.8165380514459161,-0.5772916165517272,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-08,14.0,128,0,5,0.8064799463209448,-0.5912614448635781,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-08,15.5,128,0,5,0.8064799463209448,-0.5912614448635781,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-08,16.5,128,0,5,0.8064799463209448,-0.5912614448635781,16.5,16.5,16.5,10.5,16.5,True,False,False,True
2023-05-09,14.0,129,1,5,0.7961828637826158,-0.6050560696488488,14.0,14.0,14.0,17.5,14.0,False,False,True,True
2023-05-09,15.5,129,1,5,0.7961828637826158,-0.6050560696488488,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-09,16.5,129,1,5,0.7961828637826158,-0.6050560696488488,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-10,14.5,130,2,5,0.7856498550787147,-0.6186714032625031,14.0,14.0,14.0,17.5,14.016666666666667,False,False,True,True
2023-05-10,16.5,130,2,5,0.7856498550787147,-0.6186714032625031,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-10,15.5,130,2,5,0.7856498550787147,-0.6186714032625031,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-11,15.5,131,3,5,0.7748840413670407,-0.6321034111873487,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-11,14.5,131,3,5,0.7748840413670407,-0.6321034111873487,14.5,14.0,14.0,17.5,14.033333333333333,False,False,True,True
2023-05-11,16.5,131,3,5,0.7748840413670407,-0.6321034111873487,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-12,16.5,132,4,5,0.7638886127905428,-0.6453481132295501,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-12,15.5,132,4,5,0.7638886127905428,-0.6453481132295501,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-12,14.5,132,4,5,0.7638886127905428,-0.6453481132295501,14.5,14.0,14.0,17.5,14.05,False,False,True,True
2023-05-13,15.5,133,5,5,0.7526668275320085,-0.6584015846980488,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-13,16.5,133,5,5,0.7526668275320085,-0.6584015846980488,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-13,14.5,133,5,5,0.7526668275320085,-0.6584015846980488,14.5,14.0,14.0,17.5,14.066666666666666,False,False,True,True
2023-05-14,15.5,134,6,5,0.7412220108485958,-0.6712599575675313,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-14,14.5,134,6,5,0.7412220108485958,-0.6712599575675313,14.5,14.0,14.0,17.5,14.083333333333334,False,False,True,True
2023-05-14,16.5,134,6,5,0.7412220108485958,-0.6712599575675313,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-15,16.5,135,0,5,0.7295575540864875,-0.6839194216246106,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-15,15.5,135,0,5,0.7295575540864875,-0.6839194216246106,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-15,14.5,135,0,5,0.7295575540864875,-0.6839194216246106,14.5,14.0,14.0,17.5,14.1,False,False,True,True
2023-05-16,14.5,136,1,5,0.717676913675962,-0.6963762255968722,14.5,14.0,14.0,17.5,14.116666666666667,False,False,True,True
2023-05-16,16.5,136,1,5,0.717676913675962,-0.6963762255968722,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-16,15.5,136,1,5,0.717676913675962,-0.6963762255968722,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-17,15.5,137,2,5,0.705583610107178,-0.7086266782644596,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-17,14.5,137,2,5,0.705583610107178,-0.7086266782644596,14.5,14.5,14.0,17.5,14.133333333333333,False,False,True,True
2023-05-17,16.5,137,2,5,0.705583610107178,-0.7086266782644596,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-18,16.5,138,3,5,0.6932812268869777,-0.7206671495538609,16.5,16.5,16.5,11.0,16.5,True,False,False,True
2023-05-18,14.5,138,3,5,0.6932812268869777,-0.7206671495538609,14.5,14.5,14.0,17.5,14.15,False,False,True,True
2023-05-18,15.5,138,3,5,0.6932812268869777,-0.7206671495538609,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-19,14.5,139,4,5,0.6807734094770161,-0.7324940716135789,14.5,14.5,14.0,17.5,14.166666666666666,False,False,True,True
2023-05-19,16.5,139,4,5,0.6807734094770161,-0.7324940716135789,16.5,16.5,16.5,12.0,16.5,True,False,False,True
2023-05-19,15.5,139,4,5,0.6807734094770161,-0.7324940716135789,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-20,15.5,140,5,5,0.6680638642135335,-0.7441039398713607,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-20,14.5,140,5,5,0.6680638642135335,-0.7441039398713607,14.5,14.5,14.0,17.5,14.183333333333334,False,False,True,True
2023-05-20,16.5,140,5,5,0.6680638642135335,-0.7441039398713607,16.5,16.5,16.5,12.0,16.5,True,False,False,True
2023-05-21,15.5,141,6,5,0.6551563572090853,-0.7554933140726803,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-21,14.5,141,6,5,0.6551563572090853,-0.7554933140726803,14.5,14.5,14.0,17.5,14.2,False,False,True,True
2023-05-21,16.5,141,6,5,0.6551563572090853,-0.7554933140726803,16.5,16.5,16.5,12.0,16.5,True,False,False,True
2023-05-22,16.5,142,0,5,0.6420547132365637,-0.766658819300159,16.5,16.5,16.5,12.0,16.5,True,False,False,True
2023-05-22,15.5,142,0,5,0.6420547132365637,-0.766658819300159,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-22,14.5,142,0,5,0.6420547132365637,-0.766658819300159,14.5,14.5,14.0,17.5,14.216666666666667,False,False,True,True
2023-05-23,16.5,143,1,5,0.6287628145958344,-0.7775971469736269,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-23,14.5,143,1,5,0.6287628145958344,-0.7775971469736269,14.5,14.5,14.0,17.5,14.233333333333333,False,False,True,True
2023-05-23,15.5,143,1,5,0.6287628145958344,-0.7775971469736269,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-24,16.5,144,2,5,0.6152845999633276,-0.7883050558305255,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-24,15.5,144,2,5,0.6152845999633276,-0.7883050558305255,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-24,14.5,144,2,5,0.6152845999633276,-0.7883050558305255,14.5,14.5,14.0,17.5,14.25,False,False,True,True
2023-05-25,14.5,145,3,5,0.6016240632249226,-0.7987793728863649,14.5,14.5,14.0,17.5,14.266666666666667,False,False,True,True
2023-05-25,15.5,145,3,5,0.6016240632249226,-0.7987793728863649,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-25,16.5,145,3,5,0.6016240632249226,-0.7987793728863649,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-26,16.5,146,4,5,0.5877852522924732,-0.8090169943749473,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-26,14.5,146,4,5,0.5877852522924732,-0.8090169943749473,14.5,14.5,14.0,17.5,14.283333333333333,False,False,True,True
2023-05-26,15.5,146,4,5,0.5877852522924732,-0.8090169943749473,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-27,16.5,147,5,5,0.5737722679043246,-0.8190148866680801,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-27,14.5,147,5,5,0.5737722679043246,-0.8190148866680801,14.5,14.5,14.0,17.5,14.3,False,False,True,True
2023-05-27,15.5,147,5,5,0.5737722679043246,-0.8190148866680801,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-28,16.5,148,6,5,0.5595892624101765,-0.8287700871745038,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-28,14.5,148,6,5,0.5595892624101765,-0.8287700871745038,14.5,14.5,14.0,17.5,14.316666666666666,False,False,True,True
2023-05-28,15.5,148,6,5,0.5595892624101765,-0.8287700871745038,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-29,16.5,149,0,5,0.545240438540651,-0.8382797052177744,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-29,15.5,149,0,5,0.545240438540651,-0.8382797052177744,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-29,14.5,149,0,5,0.545240438540651,-0.8382797052177744,14.5,14.5,14.0,17.5,14.333333333333334,False,False,True,True
2023-05-30,14.5,150,1,5,0.5307300481619334,-0.8475409228928311,14.5,14.5,14.0,17.5,14.35,False,False,True,True
2023-05-30,16.5,150,1,5,0.5307300481619334,-0.8475409228928311,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-05-30,15.5,150,1,5,0.5307300481619334,-0.8475409228928311,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-31,14.5,151,2,5,0.5160623910158528,-0.8565509959010036,14.5,14.5,14.0,17.5,14.366666666666667,False,False,True,True
2023-05-31,15.5,151,2,5,0.5160623910158528,-0.8565509959010036,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-05-31,16.5,151,2,5,0.5160623910158528,-0.8565509959010036,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-01,16.5,152,3,6,0.5012418134457758,-0.865307254363206,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-01,15.5,152,3,6,0.5012418134457758,-0.865307254363206,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-01,14.5,152,3,6,0.5012418134457758,-0.865307254363206,14.5,14.5,14.0,17.5,14.383333333333333,False,False,True,True
2023-06-02,15.5,153,4,6,0.48627270710868997,-0.8738071036110808,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-02,16.5,153,4,6,0.48627270710868997,-0.8738071036110808,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-02,14.5,153,4,6,0.48627270710868997,-0.8738071036110808,14.5,14.5,14.0,17.5,14.4,False,False,True,True
2023-06-03,15.5,154,5,6,0.4711595076738638,-0.8820480249558537,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-03,16.5,154,5,6,0.4711595076738638,-0.8820480249558537,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-03,14.5,154,5,6,0.4711595076738638,-0.8820480249558537,14.5,14.5,14.0,17.5,14.416666666666666,False,False,True,True
2023-06-04,15.5,155,6,6,0.4559066935084588,-0.8900275764346767,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-04,14.5,155,6,6,0.4559066935084588,-0.8900275764346767,14.5,14.5,14.0,17.5,14.433333333333334,False,False,True,True
2023-06-04,16.5,155,6,6,0.4559066935084588,-0.8900275764346767,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-05,14.5,156,0,6,0.440518784350495,-0.8977433935342337,14.5,14.5,14.0,17.5,14.45,False,False,True,True
2023-06-05,16.5,156,0,6,0.440518784350495,-0.8977433935342337,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-05,15.5,156,0,6,0.440518784350495,-0.8977433935342337,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-06,15.5,157,1,6,0.42500033996955416,-0.9051931898913974,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-06,16.5,157,1,6,0.42500033996955416,-0.9051931898913974,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-06,14.5,157,1,6,0.42500033996955416,-0.9051931898913974,14.5,14.5,14.0,17.5,14.466666666666667,False,False,True,True
2023-06-07,15.5,158,2,6,0.4093559588156213,-0.9123747579707273,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-07,16.5,158,2,6,0.4093559588156213,-0.9123747579707273,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-07,14.5,158,2,6,0.4093559588156213,-0.9123747579707273,14.5,14.5,14.0,17.5,14.483333333333333,False,False,True,True
2023-06-08,14.5,159,3,6,0.39359027665646673,-0.9192859697186104,14.5,14.5,14.0,17.5,14.5,False,False,True,True
2023-06-08,15.5,159,3,6,0.39359027665646673,-0.9192859697186104,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-08,16.5,159,3,6,0.39359027665646673,-0.9192859697186104,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-09,14.5,160,4,6,0.3777079652039649,-0.9259247771938498,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-09,15.5,160,4,6,0.3777079652039649,-0.9259247771938498,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-09,16.5,160,4,6,0.3777079652039649,-0.9259247771938498,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-10,14.5,161,5,6,0.36171373072976765,-0.9322892131745133,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-10,15.5,161,5,6,0.36171373072976765,-0.9322892131745133,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-10,16.5,161,5,6,0.36171373072976765,-0.9322892131745133,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-11,14.5,162,6,6,0.3456123126707335,-0.9383773917408641,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-11,15.5,162,6,6,0.3456123126707335,-0.9383773917408641,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-11,16.5,162,6,6,0.3456123126707335,-0.9383773917408641,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-12,16.5,163,0,6,0.3294084822245304,-0.9441875088341993,16.5,16.5,16.5,13.0,16.5,True,False,False,True
2023-06-12,15.5,163,0,6,0.3294084822245304,-0.9441875088341993,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-12,14.5,163,0,6,0.3294084822245304,-0.9441875088341993,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-13,16.5,164,1,6,0.3131070409358269,-0.9497178427914316,16.5,16.5,16.5,13.166666666666666,16.5,True,False,False,True
2023-06-13,15.5,164,1,6,0.3131070409358269,-0.9497178427914316,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-13,14.5,164,1,6,0.3131070409358269,-0.9497178427914316,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-14,15.5,165,2,6,0.29671281927349075,-0.9549667548552551,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-14,16.5,165,2,6,0.29671281927349075,-0.9549667548552551,16.5,16.5,16.5,13.333333333333334,16.5,True,False,False,True
2023-06-14,14.5,165,2,6,0.29671281927349075,-0.9549667548552551,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-15,16.5,166,3,6,0.28023067519921585,-0.9599326896597447,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-15,14.5,166,3,6,0.28023067519921585,-0.9599326896597447,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-15,15.5,166,3,6,0.28023067519921585,-0.9599326896597447,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-16,14.5,167,4,6,0.26366549272800704,-0.9646141756912435,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-16,16.5,167,4,6,0.26366549272800704,-0.9646141756912435,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-16,15.5,167,4,6,0.26366549272800704,-0.9646141756912435,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-17,14.5,168,5,6,0.24702218048093552,-0.9690098257244062,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-17,16.5,168,5,6,0.24702218048093552,-0.9690098257244062,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-17,15.5,168,5,6,0.24702218048093552,-0.9690098257244062,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-18,15.5,169,6,6,0.23030567023061221,-0.9731183372332619,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-18,16.5,169,6,6,0.23030567023061221,-0.9731183372332619,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-18,14.5,169,6,6,0.23030567023061221,-0.9731183372332619,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-19,14.5,170,0,6,0.21352091543979612,-0.9769384927771817,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-19,15.5,170,0,6,0.21352091543979612,-0.9769384927771817,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-19,16.5,170,0,6,0.21352091543979612,-0.9769384927771817,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-20,15.5,171,1,6,0.19667288979357647,-0.980469160361632,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-20,14.5,171,1,6,0.19667288979357647,-0.980469160361632,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-20,16.5,171,1,6,0.19667288979357647,-0.980469160361632,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-21,14.5,172,2,6,0.1797665857255624,-0.9837092937736097,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-21,15.5,172,2,6,0.1797665857255624,-0.9837092937736097,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-21,16.5,172,2,6,0.1797665857255624,-0.9837092937736097,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-22,14.5,173,3,6,0.16280701293851715,-0.986657932891657,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-22,16.5,173,3,6,0.16280701293851715,-0.986657932891657,16.5,16.5,16.5,13.5,16.5,True,False,False,True
2023-06-22,15.5,173,3,6,0.16280701293851715,-0.986657932891657,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-23,14.5,174,4,6,0.1457991969198751,-0.9893142039703663,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-23,16.5,174,4,6,0.1457991969198751,-0.9893142039703663,16.5,16.5,16.5,14.0,16.5,True,False,False,True
2023-06-23,15.5,174,4,6,0.1457991969198751,-0.9893142039703663,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-24,16.5,175,5,6,0.12874817745258132,-0.99167731989929,16.5,16.5,16.5,14.0,16.5,True,False,False,True
2023-06-24,15.5,175,5,6,0.12874817745258132,-0.99167731989929,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-24,14.5,175,5,6,0.12874817745258132,-0.99167731989929,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-25,16.5,176,6,6,0.11165900712169512,-0.993746580436178,16.5,16.5,16.5,14.0,16.5,True,False,False,True
2023-06-25,14.5,176,6,6,0.11165900712169512,-0.993746580436178,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-25,15.5,176,6,6,0.11165900712169512,-0.993746580436178,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-26,14.5,177,0,6,0.09453674981719912,-0.9955213724144752,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-26,16.5,177,0,6,0.09453674981719912,-0.9955213724144752,16.5,16.5,16.5,14.0,16.5,True,False,False,True
2023-06-26,15.5,177,0,6,0.09453674981719912,-0.9955213724144752,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-27,15.5,178,1,6,0.07738647923346301,-0.9970011699250151,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-27,16.5,178,1,6,0.07738647923346301,-0.9970011699250151,16.5,16.5,16.5,15.0,16.5,True,False,False,True
2023-06-27,14.5,178,1,6,0.07738647923346301,-0.9970011699250151,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-28,15.5,179,2,6,0.06021327736579302,-0.9981855344718586,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-28,14.5,179,2,6,0.06021327736579302,-0.9981855344718586,14.5,14.5,14.5,17.5,14.5,False,False,True,True
2023-06-28,16.5,179,2,6,0.06021327736579302,-0.9981855344718586,16.5,16.5,16.5,15.0,16.5,True,False,False,True
2023-06-29,16.5,180,3,6,0.04302223300453059,-0.99907411510223,16.5,16.5,16.5,15.0,16.5,True,False,False,True
2023-06-29,15.0,180,3,6,0.04302223300453059,-0.99907411510223,14.5,14.5,14.5,17.5,14.516666666666667,False,False,True,True
2023-06-29,15.5,180,3,6,0.04302223300453059,-0.99907411510223,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-30,16.5,181,4,6,0.02581844022713308,-0.9996666485105112,16.5,16.5,16.5,15.0,16.5,True,False,False,True
2023-06-30,15.5,181,4,6,0.02581844022713308,-0.9996666485105112,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-06-30,15.5,181,4,6,0.02581844022713308,-0.9996666485105112,15.0,14.5,14.5,17.5,14.55,False,False,True,True
2023-07-01,15.5,182,5,7,0.008606996888688698,-0.9999629591162655,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-01,16.5,182,5,7,0.008606996888688698,-0.9999629591162655,16.5,16.5,16.5,15.0,16.5,True,False,False,True
2023-07-01,15.5,182,5,7,0.008606996888688698,-0.9999629591162655,15.5,14.5,14.5,17.5,14.583333333333334,False,False,True,True
2023-07-02,15.5,183,6,7,-0.008606996888688009,-0.9999629591162655,15.5,14.5,14.5,17.5,14.616666666666667,False,False,True,True
2023-07-02,15.5,183,6,7,-0.008606996888688009,-0.9999629591162655,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-02,16.5,183,6,7,-0.008606996888688009,-0.9999629591162655,16.5,16.5,16.5,14.5,16.5,True,False,False,True
2023-07-03,15.5,184,0,7,-0.02581844022713239,-0.9996666485105112,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-03,16.5,184,0,7,-0.02581844022713239,-0.9996666485105112,16.5,16.5,16.5,15.5,16.5,True,False,False,True
2023-07-03,15.5,184,0,7,-0.02581844022713239,-0.9996666485105112,15.5,14.5,14.5,17.5,14.65,False,False,True,True
2023-07-04,15.5,185,1,7,-0.04302223300453034,-0.99907411510223,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-04,16.5,185,1,7,-0.04302223300453034,-0.99907411510223,16.5,16.5,16.5,15.75,16.5,True,False,False,True
2023-07-04,15.5,185,1,7,-0.04302223300453034,-0.99907411510223,15.5,14.5,14.5,17.5,14.683333333333334,False,False,True,True
2023-07-05,15.5,186,2,7,-0.060213277365792774,-0.9981855344718586,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-05,16.5,186,2,7,-0.060213277365792774,-0.9981855344718586,16.5,16.5,16.5,16.0,16.5,True,False,False,True
2023-07-05,15.5,186,2,7,-0.060213277365792774,-0.9981855344718586,15.5,14.5,14.5,17.5,14.716666666666667,False,False,True,True
2023-07-06,16.5,187,3,7,-0.07738647923346322,-0.9970011699250151,16.5,16.5,16.5,18.0,16.5,True,False,False,True
2023-07-06,15.5,187,3,7,-0.07738647923346322,-0.9970011699250151,15.5,15.0,14.5,17.5,14.75,False,False,True,True
2023-07-06,15.5,187,3,7,-0.07738647923346322,-0.9970011699250151,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-07,15.5,188,4,7,-0.09453674981719933,-0.9955213724144752,15.5,15.5,14.5,17.5,14.783333333333333,False,False,True,True
2023-07-07,15.5,188,4,7,-0.09453674981719933,-0.9955213724144752,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-07,16.5,188,4,7,-0.09453674981719933,-0.9955213724144752,16.5,16.5,16.5,18.0,16.5,True,False,False,True
2023-07-08,15.5,189,5,7,-0.11165900712169444,-0.9937465804361781,15.5,15.5,14.5,17.5,14.816666666666666,False,False,True,True
2023-07-08,15.5,189,5,7,-0.11165900712169444,-0.9937465804361781,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-08,16.5,189,5,7,-0.11165900712169444,-0.9937465804361781,16.5,16.5,16.5,18.0,16.5,True,False,False,True
2023-07-09,15.5,190,6,7,-0.12874817745258066,-0.99167731989929,15.5,15.5,14.5,17.5,14.85,False,False,True,True
2023-07-09,16.5,190,6,7,-0.12874817745258066,-0.99167731989929,16.5,16.5,16.5,18.0,16.5,True,False,False,True
2023-07-09,15.5,190,6,7,-0.12874817745258066,-0.99167731989929,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-10,16.5,191,0,7,-0.14579919691987442,-0.9893142039703664,16.5,16.5,16.5,18.5,16.5,True,False,False,True
2023-07-10,15.5,191,0,7,-0.14579919691987442,-0.9893142039703664,15.5,15.5,14.5,17.5,14.883333333333333,False,False,True,True
2023-07-10,15.5,191,0,7,-0.14579919691987442,-0.9893142039703664,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-11,16.5,192,1,7,-0.16280701293851646,-0.9866579328916572,16.5,16.5,16.5,19.0,16.5,True,False,False,True
2023-07-11,15.5,192,1,7,-0.16280701293851646,-0.9866579328916572,15.5,15.5,14.5,17.5,14.916666666666666,False,False,True,True
2023-07-11,15.5,192,1,7,-0.16280701293851646,-0.9866579328916572,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-12,15.5,193,2,7,-0.17976658572556214,-0.9837092937736098,15.5,15.5,14.5,17.5,14.95,False,False,True,True
2023-07-12,15.5,193,2,7,-0.17976658572556214,-0.9837092937736098,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-12,16.5,193,2,7,-0.17976658572556214,-0.9837092937736098,16.5,16.5,16.5,18.5,16.5,True,False,False,True
2023-07-13,15.5,194,3,7,-0.19667288979357622,-0.9804691603616321,15.5,15.5,15.5,15.5,15.5,False,True,False,True
