pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_100g-150g,specInfo_200g-250g,specInfo_350g-400g,specInfo_250g-300g,prodPcat_淡水鱼
2022-07-17,11.25,198,6,7,-0.2636654927280072,-0.9646141756912435,11.25,11.25,11.5,14.5,11.370833333333334,True,False,False,False,True
2022-07-17,12.5,198,6,7,-0.2636654927280072,-0.9646141756912435,12.5,12.5,12.5,18.5,12.5,False,False,True,False,True
2022-07-17,10.5,198,6,7,-0.2636654927280072,-0.9646141756912435,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-17,12.0,198,6,7,-0.2636654927280072,-0.9646141756912435,12.0,12.0,12.0,15.5,12.0,False,True,False,False,True
2022-07-18,11.25,199,0,7,-0.2802306751992161,-0.9599326896597445,11.25,11.25,11.5,14.25,11.3625,True,False,False,False,True
2022-07-18,12.5,199,0,7,-0.2802306751992161,-0.9599326896597445,12.5,12.5,12.5,18.125,12.5,False,False,True,False,True
2022-07-18,12.0,199,0,7,-0.2802306751992161,-0.9599326896597445,12.0,12.0,12.0,15.25,12.0,False,True,False,False,True
2022-07-18,10.5,199,0,7,-0.2802306751992161,-0.9599326896597445,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-19,12.5,200,1,7,-0.2967128192734901,-0.9549667548552553,12.5,12.5,12.5,17.75,12.5,False,False,True,False,True
2022-07-19,11.25,200,1,7,-0.2967128192734901,-0.9549667548552553,11.25,11.25,11.5,14.0,11.354166666666666,True,False,False,False,True
2022-07-19,10.5,200,1,7,-0.2967128192734901,-0.9549667548552553,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-19,12.0,200,1,7,-0.2967128192734901,-0.9549667548552553,12.0,12.0,12.0,15.0,12.0,False,True,False,False,True
2022-07-20,10.5,201,2,7,-0.3131070409358267,-0.9497178427914317,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-20,12.5,201,2,7,-0.3131070409358267,-0.9497178427914317,12.5,12.5,12.5,17.375,12.5,False,False,True,False,True
2022-07-20,11.25,201,2,7,-0.3131070409358267,-0.9497178427914317,11.25,11.25,11.5,13.75,11.345833333333333,True,False,False,False,True
2022-07-20,12.0,201,2,7,-0.3131070409358267,-0.9497178427914317,12.0,12.0,12.0,14.75,12.0,False,True,False,False,True
2022-07-21,12.5,202,3,7,-0.3294084822245302,-0.9441875088341994,12.5,12.5,12.5,17.0,12.5,False,False,True,False,True
2022-07-21,10.5,202,3,7,-0.3294084822245302,-0.9441875088341994,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-21,12.0,202,3,7,-0.3294084822245302,-0.9441875088341994,12.0,12.0,12.0,14.5,12.0,False,True,False,False,True
2022-07-21,11.25,202,3,7,-0.3294084822245302,-0.9441875088341994,11.25,11.25,11.5,13.5,11.3375,True,False,False,False,True
2022-07-22,10.5,203,4,7,-0.3456123126707333,-0.9383773917408642,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-22,12.0,203,4,7,-0.3456123126707333,-0.9383773917408642,12.0,12.0,12.0,14.5,12.0,False,True,False,False,True
2022-07-22,12.5,203,4,7,-0.3456123126707333,-0.9383773917408642,12.5,12.5,12.5,17.0,12.5,False,False,True,False,True
2022-07-22,11.25,203,4,7,-0.3456123126707333,-0.9383773917408642,11.25,11.25,11.5,13.5,11.329166666666667,True,False,False,False,True
2022-07-23,10.5,204,5,7,-0.3617137307297674,-0.9322892131745134,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-23,12.0,204,5,7,-0.3617137307297674,-0.9322892131745134,12.0,12.0,12.0,14.5,12.0,False,True,False,False,True
2022-07-23,12.5,204,5,7,-0.3617137307297674,-0.9322892131745134,12.5,12.5,12.5,17.0,12.5,False,False,True,False,True
2022-07-23,11.25,204,5,7,-0.3617137307297674,-0.9322892131745134,11.25,11.25,11.5,13.5,11.320833333333333,True,False,False,False,True
2022-07-24,12.0,205,6,7,-0.37770796520396466,-0.9259247771938499,12.0,12.0,12.0,14.0,12.0,False,True,False,False,True
2022-07-24,10.5,205,6,7,-0.37770796520396466,-0.9259247771938499,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-24,12.5,205,6,7,-0.37770796520396466,-0.9259247771938499,12.5,12.5,12.5,16.25,12.5,False,False,True,False,True
2022-07-24,11.25,205,6,7,-0.37770796520396466,-0.9259247771938499,11.25,11.25,11.5,13.0,11.3125,True,False,False,False,True
2022-07-25,10.5,206,0,7,-0.39359027665646645,-0.9192859697186105,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-25,12.5,206,0,7,-0.39359027665646645,-0.9192859697186105,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-07-25,11.25,206,0,7,-0.39359027665646645,-0.9192859697186105,11.25,11.25,11.5,12.5,11.304166666666667,True,False,False,False,True
2022-07-25,12.0,206,0,7,-0.39359027665646645,-0.9192859697186105,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-26,11.25,207,1,7,-0.4093559588156211,-0.9123747579707274,11.25,11.25,11.5,12.5,11.295833333333333,True,False,False,False,True
2022-07-26,12.0,207,1,7,-0.4093559588156211,-0.9123747579707274,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-26,12.5,207,1,7,-0.4093559588156211,-0.9123747579707274,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-07-26,10.5,207,1,7,-0.4093559588156211,-0.9123747579707274,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-27,12.0,208,2,7,-0.42500033996955394,-0.9051931898913975,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-27,11.25,208,2,7,-0.42500033996955394,-0.9051931898913975,11.25,11.25,11.5,12.5,11.2875,True,False,False,False,True
2022-07-27,12.5,208,2,7,-0.42500033996955394,-0.9051931898913975,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-07-27,10.5,208,2,7,-0.42500033996955394,-0.9051931898913975,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-28,12.0,209,3,7,-0.4405187843504952,-0.8977433935342336,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-28,12.5,209,3,7,-0.4405187843504952,-0.8977433935342336,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-07-28,11.25,209,3,7,-0.4405187843504952,-0.8977433935342336,11.25,11.25,11.5,12.5,11.279166666666667,True,False,False,False,True
2022-07-28,10.5,209,3,7,-0.4405187843504952,-0.8977433935342336,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-29,11.25,210,4,7,-0.455906693508459,-0.8900275764346766,11.25,11.25,11.5,12.5,11.270833333333334,True,False,False,False,True
2022-07-29,12.5,210,4,7,-0.455906693508459,-0.8900275764346766,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-07-29,10.5,210,4,7,-0.455906693508459,-0.8900275764346766,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-29,12.0,210,4,7,-0.455906693508459,-0.8900275764346766,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-30,11.25,211,5,7,-0.47115950767386394,-0.8820480249558535,11.25,11.25,11.5,12.5,11.2625,True,False,False,False,True
2022-07-30,12.5,211,5,7,-0.47115950767386394,-0.8820480249558535,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-07-30,10.5,211,5,7,-0.47115950767386394,-0.8820480249558535,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-30,12.0,211,5,7,-0.47115950767386394,-0.8820480249558535,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-31,11.25,212,6,7,-0.4862727071086902,-0.8738071036110807,11.25,11.25,11.5,12.5,11.254166666666666,True,False,False,False,True
2022-07-31,10.5,212,6,7,-0.4862727071086902,-0.8738071036110807,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-07-31,12.0,212,6,7,-0.4862727071086902,-0.8738071036110807,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-07-31,12.5,212,6,7,-0.4862727071086902,-0.8738071036110807,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-08-01,11.25,213,0,8,-0.5012418134457756,-0.8653072543632061,11.25,11.25,11.375,12.5,11.25,True,False,False,False,True
2022-08-01,10.5,213,0,8,-0.5012418134457756,-0.8653072543632061,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-01,12.5,213,0,8,-0.5012418134457756,-0.8653072543632061,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-08-01,12.0,213,0,8,-0.5012418134457756,-0.8653072543632061,12.0,12.0,12.0,13.5,12.0,False,True,False,False,True
2022-08-02,11.25,214,1,8,-0.5160623910158526,-0.8565509959010037,11.25,11.25,11.25,12.5,11.25,True,False,False,False,True
2022-08-02,11.625,214,1,8,-0.5160623910158526,-0.8565509959010037,12.0,12.0,12.0,13.5,11.9875,False,True,False,False,True
2022-08-02,10.5,214,1,8,-0.5160623910158526,-0.8565509959010037,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-02,12.5,214,1,8,-0.5160623910158526,-0.8565509959010037,12.5,12.5,12.5,15.5,12.5,False,False,True,False,True
2022-08-03,10.5,215,2,8,-0.5307300481619331,-0.8475409228928312,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-03,12.0,215,2,8,-0.5307300481619331,-0.8475409228928312,12.5,12.5,12.5,15.5,12.483333333333333,False,False,True,False,True
2022-08-03,11.25,215,2,8,-0.5307300481619331,-0.8475409228928312,11.625,12.0,12.0,13.5,11.9625,False,True,False,False,True
2022-08-03,10.5,215,2,8,-0.5307300481619331,-0.8475409228928312,11.25,11.25,11.25,12.0,11.225,True,False,False,False,True
2022-08-04,10.5,216,3,8,-0.5452404385406507,-0.8382797052177745,10.5,11.25,11.25,12.0,11.2,True,False,False,False,True
2022-08-04,10.5,216,3,8,-0.5452404385406507,-0.8382797052177745,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-04,11.25,216,3,8,-0.5452404385406507,-0.8382797052177745,11.25,12.0,12.0,13.5,11.9375,False,True,False,False,True
2022-08-04,12.0,216,3,8,-0.5452404385406507,-0.8382797052177745,12.0,12.5,12.5,15.5,12.466666666666667,False,False,True,False,True
2022-08-05,10.5,217,4,8,-0.5595892624101763,-0.828770087174504,10.5,11.25,11.25,12.0,11.175,True,False,False,False,True
2022-08-05,10.5,217,4,8,-0.5595892624101763,-0.828770087174504,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-05,12.0,217,4,8,-0.5595892624101763,-0.828770087174504,12.0,12.5,12.5,15.5,12.45,False,False,True,False,True
2022-08-05,11.25,217,4,8,-0.5595892624101763,-0.828770087174504,11.25,12.0,12.0,13.5,11.9125,False,True,False,False,True
2022-08-06,12.0,218,5,8,-0.5737722679043243,-0.8190148866680802,12.0,12.5,12.5,15.5,12.433333333333334,False,False,True,False,True
2022-08-06,11.25,218,5,8,-0.5737722679043243,-0.8190148866680802,11.25,12.0,12.0,13.5,11.8875,False,True,False,False,True
2022-08-06,10.5,218,5,8,-0.5737722679043243,-0.8190148866680802,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-06,10.5,218,5,8,-0.5737722679043243,-0.8190148866680802,10.5,11.25,11.25,12.0,11.15,True,False,False,False,True
2022-08-07,11.25,219,6,8,-0.5877852522924734,-0.8090169943749472,11.25,12.0,12.0,13.5,11.8625,False,True,False,False,True
2022-08-07,10.5,219,6,8,-0.5877852522924734,-0.8090169943749472,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-07,12.0,219,6,8,-0.5877852522924734,-0.8090169943749472,12.0,12.5,12.5,15.5,12.416666666666666,False,False,True,False,True
2022-08-07,10.5,219,6,8,-0.5877852522924734,-0.8090169943749472,10.5,11.25,11.25,12.0,11.125,True,False,False,False,True
2022-08-08,11.25,220,0,8,-0.6016240632249227,-0.7987793728863648,11.25,12.0,12.0,13.5,11.8375,False,True,False,False,True
2022-08-08,10.5,220,0,8,-0.6016240632249227,-0.7987793728863648,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-08,12.0,220,0,8,-0.6016240632249227,-0.7987793728863648,12.0,12.5,12.5,15.5,12.4,False,False,True,False,True
2022-08-08,10.5,220,0,8,-0.6016240632249227,-0.7987793728863648,10.5,11.25,11.25,12.0,11.1,True,False,False,False,True
2022-08-09,10.5,221,1,8,-0.6152845999633277,-0.7883050558305253,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-09,12.0,221,1,8,-0.6152845999633277,-0.7883050558305253,12.0,12.5,12.5,15.5,12.383333333333333,False,False,True,False,True
2022-08-09,11.25,221,1,8,-0.6152845999633277,-0.7883050558305253,11.25,11.625,12.0,13.5,11.8125,False,True,False,False,True
2022-08-09,10.5,221,1,8,-0.6152845999633277,-0.7883050558305253,10.5,11.25,11.25,12.0,11.075,True,False,False,False,True
2022-08-10,11.25,222,2,8,-0.6287628145958345,-0.7775971469736268,11.25,11.25,12.0,13.5,11.7875,False,True,False,False,True
2022-08-10,10.5,222,2,8,-0.6287628145958345,-0.7775971469736268,10.5,10.5,11.25,11.5,11.05,True,False,False,False,True
2022-08-10,12.0,222,2,8,-0.6287628145958345,-0.7775971469736268,12.0,12.0,12.5,15.5,12.366666666666667,False,False,True,False,True
2022-08-10,10.5,222,2,8,-0.6287628145958345,-0.7775971469736268,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-11,12.0,223,3,8,-0.6420547132365636,-0.7666588193001592,12.0,12.0,12.5,15.5,12.35,False,False,True,False,True
2022-08-11,10.5,223,3,8,-0.6420547132365636,-0.7666588193001592,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-11,11.25,223,3,8,-0.6420547132365636,-0.7666588193001592,11.25,11.25,12.0,13.5,11.7625,False,True,False,False,True
2022-08-11,10.5,223,3,8,-0.6420547132365636,-0.7666588193001592,10.5,10.5,11.25,11.5,11.025,True,False,False,False,True
2022-08-12,12.0,224,4,8,-0.655156357209085,-0.7554933140726804,12.0,12.0,12.5,15.5,12.333333333333334,False,False,True,False,True
2022-08-12,10.5,224,4,8,-0.655156357209085,-0.7554933140726804,10.5,10.5,11.25,11.5,11.0,True,False,False,False,True
2022-08-12,10.5,224,4,8,-0.655156357209085,-0.7554933140726804,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-12,11.25,224,4,8,-0.655156357209085,-0.7554933140726804,11.25,11.25,12.0,13.5,11.7375,False,True,False,False,True
2022-08-13,12.0,225,5,8,-0.6680638642135333,-0.7441039398713608,12.0,12.0,12.5,15.5,12.316666666666666,False,False,True,False,True
2022-08-13,11.25,225,5,8,-0.6680638642135333,-0.7441039398713608,11.25,11.25,12.0,13.5,11.7125,False,True,False,False,True
2022-08-13,10.5,225,5,8,-0.6680638642135333,-0.7441039398713608,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-13,10.5,225,5,8,-0.6680638642135333,-0.7441039398713608,10.5,10.5,11.25,11.5,10.975,True,False,False,False,True
2022-08-14,10.5,226,6,8,-0.6807734094770159,-0.7324940716135792,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-14,11.25,226,6,8,-0.6807734094770159,-0.7324940716135792,11.25,11.25,12.0,13.5,11.6875,False,True,False,False,True
2022-08-14,12.0,226,6,8,-0.6807734094770159,-0.7324940716135792,12.0,12.0,12.5,15.5,12.3,False,False,True,False,True
2022-08-14,10.5,226,6,8,-0.6807734094770159,-0.7324940716135792,10.5,10.5,11.25,11.5,10.95,True,False,False,False,True
2022-08-15,10.5,227,0,8,-0.6932812268869771,-0.7206671495538615,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-15,11.25,227,0,8,-0.6932812268869771,-0.7206671495538615,11.25,11.25,12.0,13.5,11.6625,False,True,False,False,True
2022-08-15,12.0,227,0,8,-0.6932812268869771,-0.7206671495538615,12.0,12.0,12.5,15.5,12.283333333333333,False,False,True,False,True
2022-08-15,10.5,227,0,8,-0.6932812268869771,-0.7206671495538615,10.5,10.5,11.25,11.5,10.925,True,False,False,False,True
2022-08-16,10.5,228,1,8,-0.7055836101071774,-0.70862667826446,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-16,12.0,228,1,8,-0.7055836101071774,-0.70862667826446,12.0,12.0,12.5,15.5,12.266666666666667,False,False,True,False,True
2022-08-16,10.5,228,1,8,-0.7055836101071774,-0.70862667826446,10.5,10.5,11.25,11.5,10.9,True,False,False,False,True
2022-08-16,11.25,228,1,8,-0.7055836101071774,-0.70862667826446,11.25,11.25,12.0,13.5,11.6375,False,True,False,False,True
2022-08-17,12.0,229,2,8,-0.7176769136759615,-0.6963762255968726,12.0,12.0,12.5,15.5,12.25,False,False,True,False,True
2022-08-17,10.5,229,2,8,-0.7176769136759615,-0.6963762255968726,10.5,10.5,11.25,11.5,10.875,True,False,False,False,True
2022-08-17,11.25,229,2,8,-0.7176769136759615,-0.6963762255968726,11.25,11.25,12.0,13.5,11.6125,False,True,False,False,True
2022-08-17,10.5,229,2,8,-0.7176769136759615,-0.6963762255968726,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-18,11.25,230,3,8,-0.7295575540864876,-0.6839194216246105,11.25,11.25,12.0,13.5,11.5875,False,True,False,False,True
2022-08-18,12.0,230,3,8,-0.7295575540864876,-0.6839194216246105,12.0,12.0,12.5,15.5,12.233333333333333,False,False,True,False,True
2022-08-18,10.5,230,3,8,-0.7295575540864876,-0.6839194216246105,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-18,10.5,230,3,8,-0.7295575540864876,-0.6839194216246105,10.5,10.5,11.25,11.5,10.85,True,False,False,False,True
2022-08-19,12.0,231,4,8,-0.7412220108485957,-0.6712599575675315,12.0,12.0,12.5,15.5,12.216666666666667,False,False,True,False,True
2022-08-19,10.5,231,4,8,-0.7412220108485957,-0.6712599575675315,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-19,10.5,231,4,8,-0.7412220108485957,-0.6712599575675315,10.5,10.5,11.25,11.5,10.825,True,False,False,False,True
2022-08-19,11.25,231,4,8,-0.7412220108485957,-0.6712599575675315,11.25,11.25,12.0,13.5,11.5625,False,True,False,False,True
2022-08-20,12.0,232,5,8,-0.7526668275320083,-0.6584015846980489,12.0,12.0,12.5,15.5,12.2,False,False,True,False,True
2022-08-20,10.5,232,5,8,-0.7526668275320083,-0.6584015846980489,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-20,11.25,232,5,8,-0.7526668275320083,-0.6584015846980489,11.25,11.25,12.0,13.5,11.5375,False,True,False,False,True
2022-08-20,10.5,232,5,8,-0.7526668275320083,-0.6584015846980489,10.5,10.5,11.25,11.5,10.8,True,False,False,False,True
2022-08-21,12.0,233,6,8,-0.7638886127905429,-0.64534811322955,12.0,12.0,12.5,15.5,12.183333333333334,False,False,True,False,True
2022-08-21,10.5,233,6,8,-0.7638886127905429,-0.64534811322955,10.5,10.5,11.25,11.5,10.775,True,False,False,False,True
2022-08-21,10.5,233,6,8,-0.7638886127905429,-0.64534811322955,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-21,11.25,233,6,8,-0.7638886127905429,-0.64534811322955,11.25,11.25,12.0,13.5,11.5125,False,True,False,False,True
2022-08-22,12.0,234,0,8,-0.7748840413670406,-0.6321034111873488,12.0,12.0,12.5,15.5,12.166666666666666,False,False,True,False,True
2022-08-22,11.25,234,0,8,-0.7748840413670406,-0.6321034111873488,11.25,11.25,12.0,13.5,11.4875,False,True,False,False,True
2022-08-22,10.5,234,0,8,-0.7748840413670406,-0.6321034111873488,10.5,10.5,11.25,11.5,10.75,True,False,False,False,True
2022-08-22,10.5,234,0,8,-0.7748840413670406,-0.6321034111873488,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-23,11.25,235,1,8,-0.7856498550787144,-0.6186714032625032,11.25,11.25,12.0,13.5,11.4625,False,True,False,False,True
2022-08-23,10.5,235,1,8,-0.7856498550787144,-0.6186714032625032,10.5,10.5,11.25,11.5,10.725,True,False,False,False,True
2022-08-23,10.5,235,1,8,-0.7856498550787144,-0.6186714032625032,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-23,12.0,235,1,8,-0.7856498550787144,-0.6186714032625032,12.0,12.0,12.5,15.0,12.15,False,False,True,False,True
2022-08-24,11.25,236,2,8,-0.7961828637826154,-0.6050560696488494,11.25,11.25,12.0,13.5,11.4375,False,True,False,False,True
2022-08-24,12.0,236,2,8,-0.7961828637826154,-0.6050560696488494,12.0,12.0,12.5,15.0,12.133333333333333,False,False,True,False,True
2022-08-24,10.5,236,2,8,-0.7961828637826154,-0.6050560696488494,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-24,10.5,236,2,8,-0.7961828637826154,-0.6050560696488494,10.5,10.5,11.25,11.5,10.7,True,False,False,False,True
2022-08-25,10.5,237,3,8,-0.8064799463209447,-0.5912614448635782,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-25,11.25,237,3,8,-0.8064799463209447,-0.5912614448635782,11.25,11.25,12.0,13.5,11.4125,False,True,False,False,True
2022-08-25,10.5,237,3,8,-0.8064799463209447,-0.5912614448635782,10.5,10.5,11.25,11.5,10.675,True,False,False,False,True
2022-08-25,12.0,237,3,8,-0.8064799463209447,-0.5912614448635782,12.0,12.0,12.5,15.0,12.116666666666667,False,False,True,False,True
2022-08-26,12.0,238,4,8,-0.8165380514459157,-0.5772916165517278,12.0,12.0,12.5,15.0,12.1,False,False,True,False,True
2022-08-26,10.5,238,4,8,-0.8165380514459157,-0.5772916165517278,10.5,10.5,11.25,11.5,10.65,True,False,False,False,True
2022-08-26,10.5,238,4,8,-0.8165380514459157,-0.5772916165517278,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-26,11.25,238,4,8,-0.8165380514459157,-0.5772916165517278,11.25,11.25,12.0,13.5,11.3875,False,True,False,False,True
2022-08-27,10.5,239,5,8,-0.8263541987239094,-0.5631507242749187,10.5,10.5,11.25,11.5,10.625,True,False,False,False,True
2022-08-27,10.5,239,5,8,-0.8263541987239094,-0.5631507242749187,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-27,12.0,239,5,8,-0.8263541987239094,-0.5631507242749187,12.0,12.0,12.5,15.0,12.083333333333334,False,False,True,False,True
2022-08-27,11.25,239,5,8,-0.8263541987239094,-0.5631507242749187,11.25,11.25,12.0,13.5,11.3625,False,True,False,False,True
2022-08-28,10.5,240,6,8,-0.8359254794186365,-0.5488429582847199,10.5,10.5,11.25,11.0,10.6,True,False,False,False,True
2022-08-28,11.25,240,6,8,-0.8359254794186365,-0.5488429582847199,11.25,11.25,12.0,12.5,11.3375,False,True,False,False,True
2022-08-28,10.5,240,6,8,-0.8359254794186365,-0.5488429582847199,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-28,12.0,240,6,8,-0.8359254794186365,-0.5488429582847199,12.0,12.0,12.5,13.75,12.066666666666666,False,False,True,False,True
2022-08-29,12.0,241,0,8,-0.8452490573530634,-0.5343725582809785,12.0,12.0,12.5,12.5,12.05,False,False,True,False,True
2022-08-29,11.25,241,0,8,-0.8452490573530634,-0.5343725582809785,11.25,11.25,12.0,11.5,11.3125,False,True,False,False,True
2022-08-29,10.5,241,0,8,-0.8452490573530634,-0.5343725582809785,10.5,10.5,11.25,10.5,10.575,True,False,False,False,True
2022-08-29,10.5,241,0,8,-0.8452490573530634,-0.5343725582809785,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-30,11.25,242,1,8,-0.8543221697498269,-0.5197438121555157,11.25,11.25,12.0,11.5,11.2875,False,True,False,False,True
2022-08-30,10.5,242,1,8,-0.8543221697498269,-0.5197438121555157,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-08-30,12.0,242,1,8,-0.8543221697498269,-0.5197438121555157,12.0,12.0,12.5,12.5,12.033333333333333,False,False,True,False,True
2022-08-30,10.5,242,1,8,-0.8543221697498269,-0.5197438121555157,10.5,10.5,11.25,10.5,10.55,True,False,False,False,True
2022-08-31,11.25,243,2,8,-0.8631421280499115,-0.5049610547215202,11.25,11.25,12.0,11.5,11.2625,False,True,False,False,True
2022-08-31,12.0,243,2,8,-0.8631421280499115,-0.5049610547215202,12.0,12.0,12.5,12.5,12.016666666666667,False,False,True,False,True
2022-08-31,10.5,243,2,8,-0.8631421280499115,-0.5049610547215202,10.5,10.5,11.25,10.5,10.525,True,False,False,False,True
2022-08-31,10.5,243,2,8,-0.8631421280499115,-0.5049610547215202,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-09-01,11.25,244,3,9,-0.8717063187093217,-0.4900286664290594,11.25,11.25,11.625,11.5,11.25,False,True,False,False,True
2022-09-01,10.5,244,3,9,-0.8717063187093217,-0.4900286664290594,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-09-01,10.5,244,3,9,-0.8717063187093217,-0.4900286664290594,10.5,10.5,11.25,10.5,10.5,True,False,False,False,True
2022-09-01,12.0,244,3,9,-0.8717063187093217,-0.4900286664290594,12.0,12.0,12.5,12.5,12.0,False,False,True,False,True
2022-09-02,10.5,245,4,9,-0.8800122039735356,-0.4749510720670502,10.5,10.5,10.5,10.5,10.5,True,False,False,False,True
2022-09-02,12.0,245,4,9,-0.8800122039735356,-0.4749510720670502,12.0,12.0,12.0,12.5,12.0,False,False,True,False,True
2022-09-02,11.25,245,4,9,-0.8800122039735356,-0.4749510720670502,11.25,11.25,11.25,11.5,11.25,False,True,False,False,True
2022-09-02,10.5,245,4,9,-0.8800122039735356,-0.4749510720670502,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-09-03,11.25,246,5,9,-0.888057322629493,-0.4597327394521046,11.25,11.25,11.25,11.5,11.25,False,True,False,False,True
2022-09-03,10.5,246,5,9,-0.888057322629493,-0.4597327394521046,10.5,10.5,10.5,10.5,10.5,True,False,False,False,True
2022-09-03,12.0,246,5,9,-0.888057322629493,-0.4597327394521046,12.0,12.0,12.0,12.5,12.0,False,False,True,False,True
2022-09-03,10.5,246,5,9,-0.888057322629493,-0.4597327394521046,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-09-04,10.5,247,6,9,-0.8958392907349089,-0.4443781781046134,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-09-04,11.25,247,6,9,-0.8958392907349089,-0.4443781781046134,11.25,11.25,11.25,11.5,11.25,False,True,False,False,True
2022-09-04,12.0,247,6,9,-0.8958392907349089,-0.4443781781046134,12.0,12.0,12.0,12.5,12.0,False,False,True,False,True
2022-09-04,10.5,247,6,9,-0.8958392907349089,-0.4443781781046134,10.5,10.5,10.5,10.5,10.5,True,False,False,False,True
2022-09-05,10.5,248,0,9,-0.9033558023246842,-0.4288919379124841,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2022-09-05,12.0,248,0,9,-0.9033558023246842,-0.4288919379124841,12.0,12.0,12.0,12.5,12.0,False,False,True,False,True
2022-09-05,11.25,248,0,9,-0.9033558023246842,-0.4288919379124841,11.25,11.25,11.25,11.5,11.25,False,True,False,False,True
2022-09-05,10.5,248,0,9,-0.9033558023246842,-0.4288919379124841,10.5,10.5,10.5,10.5,10.5,True,False,False,False,True
