pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_100g左右,specInfo_175g左右,specInfo_150g左右,specInfo_200g左右,specInfo_75g左右,specInfo_125g左右,prodPcat_虾蟹类,prodPcat_其他类
2022-07-17,41.5,198,6,7,-0.2636654927280072,-0.9646141756912435,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-17,35.0,198,6,7,-0.2636654927280072,-0.9646141756912435,35.0,35.0,35.0,20.0,35.0,False,False,False,False,True,False,False,True
2022-07-17,46.5,198,6,7,-0.2636654927280072,-0.9646141756912435,46.5,46.5,46.5,40.0,46.5,False,False,True,False,False,False,False,True
2022-07-17,36.5,198,6,7,-0.2636654927280072,-0.9646141756912435,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-17,44.0,198,6,7,-0.2636654927280072,-0.9646141756912435,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-17,55.0,198,6,7,-0.2636654927280072,-0.9646141756912435,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-17,51.0,198,6,7,-0.2636654927280072,-0.9646141756912435,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-17,52.5,198,6,7,-0.2636654927280072,-0.9646141756912435,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-17,56.0,198,6,7,-0.2636654927280072,-0.9646141756912435,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-17,35.0,198,6,7,-0.2636654927280072,-0.9646141756912435,35.0,35.0,35.0,30.0,35.0,True,False,False,False,False,False,False,True
2022-07-18,35.0,199,0,7,-0.2802306751992161,-0.9599326896597445,35.0,35.0,35.0,21.25,35.0,False,False,False,False,True,False,False,True
2022-07-18,44.0,199,0,7,-0.2802306751992161,-0.9599326896597445,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-18,35.0,199,0,7,-0.2802306751992161,-0.9599326896597445,35.0,35.0,35.0,31.25,35.0,True,False,False,False,False,False,False,True
2022-07-18,41.5,199,0,7,-0.2802306751992161,-0.9599326896597445,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-18,46.5,199,0,7,-0.2802306751992161,-0.9599326896597445,46.5,46.5,46.5,43.75,46.5,False,False,True,False,False,False,False,True
2022-07-18,55.0,199,0,7,-0.2802306751992161,-0.9599326896597445,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-18,51.0,199,0,7,-0.2802306751992161,-0.9599326896597445,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-18,36.5,199,0,7,-0.2802306751992161,-0.9599326896597445,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-18,56.0,199,0,7,-0.2802306751992161,-0.9599326896597445,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-18,52.5,199,0,7,-0.2802306751992161,-0.9599326896597445,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-19,46.5,200,1,7,-0.2967128192734901,-0.9549667548552553,46.5,46.5,46.5,47.5,46.5,False,False,True,False,False,False,False,True
2022-07-19,44.0,200,1,7,-0.2967128192734901,-0.9549667548552553,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-19,36.5,200,1,7,-0.2967128192734901,-0.9549667548552553,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-19,35.0,200,1,7,-0.2967128192734901,-0.9549667548552553,35.0,35.0,35.0,32.5,35.0,True,False,False,False,False,False,False,True
2022-07-19,51.0,200,1,7,-0.2967128192734901,-0.9549667548552553,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-19,55.0,200,1,7,-0.2967128192734901,-0.9549667548552553,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-19,35.0,200,1,7,-0.2967128192734901,-0.9549667548552553,35.0,35.0,35.0,22.5,35.0,False,False,False,False,True,False,False,True
2022-07-19,56.0,200,1,7,-0.2967128192734901,-0.9549667548552553,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-19,41.5,200,1,7,-0.2967128192734901,-0.9549667548552553,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-19,52.5,200,1,7,-0.2967128192734901,-0.9549667548552553,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-20,44.0,201,2,7,-0.3131070409358267,-0.9497178427914317,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-20,36.5,201,2,7,-0.3131070409358267,-0.9497178427914317,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-20,35.0,201,2,7,-0.3131070409358267,-0.9497178427914317,35.0,35.0,35.0,33.75,35.0,True,False,False,False,False,False,False,True
2022-07-20,35.0,201,2,7,-0.3131070409358267,-0.9497178427914317,35.0,35.0,35.0,23.75,35.0,False,False,False,False,True,False,False,True
2022-07-20,56.0,201,2,7,-0.3131070409358267,-0.9497178427914317,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-20,46.5,201,2,7,-0.3131070409358267,-0.9497178427914317,46.5,46.5,46.5,51.25,46.5,False,False,True,False,False,False,False,True
2022-07-20,41.5,201,2,7,-0.3131070409358267,-0.9497178427914317,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-20,51.0,201,2,7,-0.3131070409358267,-0.9497178427914317,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-20,55.0,201,2,7,-0.3131070409358267,-0.9497178427914317,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-20,52.5,201,2,7,-0.3131070409358267,-0.9497178427914317,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-21,35.0,202,3,7,-0.3294084822245302,-0.9441875088341994,35.0,35.0,35.0,25.0,35.0,False,False,False,False,True,False,False,True
2022-07-21,41.5,202,3,7,-0.3294084822245302,-0.9441875088341994,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-21,56.0,202,3,7,-0.3294084822245302,-0.9441875088341994,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-21,44.0,202,3,7,-0.3294084822245302,-0.9441875088341994,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-21,51.0,202,3,7,-0.3294084822245302,-0.9441875088341994,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-21,55.0,202,3,7,-0.3294084822245302,-0.9441875088341994,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-21,36.5,202,3,7,-0.3294084822245302,-0.9441875088341994,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-21,46.5,202,3,7,-0.3294084822245302,-0.9441875088341994,46.5,46.5,46.5,55.0,46.5,False,False,True,False,False,False,False,True
2022-07-21,35.0,202,3,7,-0.3294084822245302,-0.9441875088341994,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-21,52.5,202,3,7,-0.3294084822245302,-0.9441875088341994,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-22,36.5,203,4,7,-0.3456123126707333,-0.9383773917408642,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-22,41.5,203,4,7,-0.3456123126707333,-0.9383773917408642,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-22,51.0,203,4,7,-0.3456123126707333,-0.9383773917408642,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-22,56.0,203,4,7,-0.3456123126707333,-0.9383773917408642,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-22,35.0,203,4,7,-0.3456123126707333,-0.9383773917408642,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-22,52.5,203,4,7,-0.3456123126707333,-0.9383773917408642,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-22,35.0,203,4,7,-0.3456123126707333,-0.9383773917408642,35.0,35.0,35.0,25.0,35.0,False,False,False,False,True,False,False,True
2022-07-22,55.0,203,4,7,-0.3456123126707333,-0.9383773917408642,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-22,46.5,203,4,7,-0.3456123126707333,-0.9383773917408642,46.5,46.5,46.5,54.745098039215684,46.5,False,False,True,False,False,False,False,True
2022-07-22,44.0,203,4,7,-0.3456123126707333,-0.9383773917408642,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-23,44.0,204,5,7,-0.3617137307297674,-0.9322892131745134,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-23,35.0,204,5,7,-0.3617137307297674,-0.9322892131745134,35.0,35.0,35.0,25.0,35.0,False,False,False,False,True,False,False,True
2022-07-23,46.5,204,5,7,-0.3617137307297674,-0.9322892131745134,46.5,46.5,46.5,54.490196078431374,46.5,False,False,True,False,False,False,False,True
2022-07-23,55.0,204,5,7,-0.3617137307297674,-0.9322892131745134,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-23,41.5,204,5,7,-0.3617137307297674,-0.9322892131745134,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-23,51.0,204,5,7,-0.3617137307297674,-0.9322892131745134,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-23,56.0,204,5,7,-0.3617137307297674,-0.9322892131745134,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-23,35.0,204,5,7,-0.3617137307297674,-0.9322892131745134,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-23,36.5,204,5,7,-0.3617137307297674,-0.9322892131745134,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-23,52.5,204,5,7,-0.3617137307297674,-0.9322892131745134,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-24,55.0,205,6,7,-0.37770796520396466,-0.9259247771938499,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-24,35.0,205,6,7,-0.37770796520396466,-0.9259247771938499,35.0,35.0,35.0,25.0,35.0,False,False,False,False,True,False,False,True
2022-07-24,44.0,205,6,7,-0.37770796520396466,-0.9259247771938499,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-24,46.5,205,6,7,-0.37770796520396466,-0.9259247771938499,46.5,46.5,46.5,54.23529411764706,46.5,False,False,True,False,False,False,False,True
2022-07-24,36.5,205,6,7,-0.37770796520396466,-0.9259247771938499,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-24,41.5,205,6,7,-0.37770796520396466,-0.9259247771938499,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-24,51.0,205,6,7,-0.37770796520396466,-0.9259247771938499,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-24,35.0,205,6,7,-0.37770796520396466,-0.9259247771938499,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-24,56.0,205,6,7,-0.37770796520396466,-0.9259247771938499,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-24,52.5,205,6,7,-0.37770796520396466,-0.9259247771938499,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-25,52.5,206,0,7,-0.39359027665646645,-0.9192859697186105,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-25,35.0,206,0,7,-0.39359027665646645,-0.9192859697186105,35.0,35.0,35.0,25.0,35.0,False,False,False,False,True,False,False,True
2022-07-25,41.5,206,0,7,-0.39359027665646645,-0.9192859697186105,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-25,55.0,206,0,7,-0.39359027665646645,-0.9192859697186105,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-25,35.0,206,0,7,-0.39359027665646645,-0.9192859697186105,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-25,46.5,206,0,7,-0.39359027665646645,-0.9192859697186105,46.5,46.5,46.5,53.98039215686275,46.5,False,False,True,False,False,False,False,True
2022-07-25,56.0,206,0,7,-0.39359027665646645,-0.9192859697186105,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-25,51.0,206,0,7,-0.39359027665646645,-0.9192859697186105,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-25,44.0,206,0,7,-0.39359027665646645,-0.9192859697186105,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-25,36.5,206,0,7,-0.39359027665646645,-0.9192859697186105,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-26,41.5,207,1,7,-0.4093559588156211,-0.9123747579707274,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-26,46.5,207,1,7,-0.4093559588156211,-0.9123747579707274,46.5,46.5,46.5,53.72549019607843,46.5,False,False,True,False,False,False,False,True
2022-07-26,55.0,207,1,7,-0.4093559588156211,-0.9123747579707274,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-26,52.5,207,1,7,-0.4093559588156211,-0.9123747579707274,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-26,36.5,207,1,7,-0.4093559588156211,-0.9123747579707274,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-26,51.0,207,1,7,-0.4093559588156211,-0.9123747579707274,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-26,35.0,207,1,7,-0.4093559588156211,-0.9123747579707274,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-26,44.0,207,1,7,-0.4093559588156211,-0.9123747579707274,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-26,35.0,207,1,7,-0.4093559588156211,-0.9123747579707274,35.0,35.0,35.0,27.0,35.0,False,False,False,False,True,False,False,True
2022-07-26,56.0,207,1,7,-0.4093559588156211,-0.9123747579707274,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-27,52.5,208,2,7,-0.42500033996955394,-0.9051931898913975,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-27,41.5,208,2,7,-0.42500033996955394,-0.9051931898913975,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-27,35.0,208,2,7,-0.42500033996955394,-0.9051931898913975,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-27,35.0,208,2,7,-0.42500033996955394,-0.9051931898913975,35.0,35.0,35.0,29.0,35.0,False,False,False,False,True,False,False,True
2022-07-27,51.0,208,2,7,-0.42500033996955394,-0.9051931898913975,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-27,56.0,208,2,7,-0.42500033996955394,-0.9051931898913975,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-27,55.0,208,2,7,-0.42500033996955394,-0.9051931898913975,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-27,36.5,208,2,7,-0.42500033996955394,-0.9051931898913975,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-27,46.5,208,2,7,-0.42500033996955394,-0.9051931898913975,46.5,46.5,46.5,53.470588235294116,46.5,False,False,True,False,False,False,False,True
2022-07-27,44.0,208,2,7,-0.42500033996955394,-0.9051931898913975,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-28,51.0,209,3,7,-0.4405187843504952,-0.8977433935342336,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-28,56.0,209,3,7,-0.4405187843504952,-0.8977433935342336,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-28,36.5,209,3,7,-0.4405187843504952,-0.8977433935342336,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-28,35.0,209,3,7,-0.4405187843504952,-0.8977433935342336,35.0,35.0,35.0,31.0,35.0,False,False,False,False,True,False,False,True
2022-07-28,41.5,209,3,7,-0.4405187843504952,-0.8977433935342336,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-28,55.0,209,3,7,-0.4405187843504952,-0.8977433935342336,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-28,52.5,209,3,7,-0.4405187843504952,-0.8977433935342336,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-28,35.0,209,3,7,-0.4405187843504952,-0.8977433935342336,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-28,46.5,209,3,7,-0.4405187843504952,-0.8977433935342336,46.5,46.5,46.5,53.21568627450981,46.5,False,False,True,False,False,False,False,True
2022-07-28,44.0,209,3,7,-0.4405187843504952,-0.8977433935342336,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-29,35.0,210,4,7,-0.455906693508459,-0.8900275764346766,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-29,41.5,210,4,7,-0.455906693508459,-0.8900275764346766,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-29,46.5,210,4,7,-0.455906693508459,-0.8900275764346766,46.5,46.5,46.5,52.96078431372549,46.5,False,False,True,False,False,False,False,True
2022-07-29,52.5,210,4,7,-0.455906693508459,-0.8900275764346766,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-29,36.5,210,4,7,-0.455906693508459,-0.8900275764346766,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-29,44.0,210,4,7,-0.455906693508459,-0.8900275764346766,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-29,56.0,210,4,7,-0.455906693508459,-0.8900275764346766,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-29,35.0,210,4,7,-0.455906693508459,-0.8900275764346766,35.0,35.0,35.0,33.0,35.0,False,False,False,False,True,False,False,True
2022-07-29,55.0,210,4,7,-0.455906693508459,-0.8900275764346766,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-29,51.0,210,4,7,-0.455906693508459,-0.8900275764346766,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-30,44.0,211,5,7,-0.47115950767386394,-0.8820480249558535,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-30,56.0,211,5,7,-0.47115950767386394,-0.8820480249558535,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-30,52.5,211,5,7,-0.47115950767386394,-0.8820480249558535,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-07-30,36.5,211,5,7,-0.47115950767386394,-0.8820480249558535,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-30,35.0,211,5,7,-0.47115950767386394,-0.8820480249558535,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-30,41.5,211,5,7,-0.47115950767386394,-0.8820480249558535,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-30,51.0,211,5,7,-0.47115950767386394,-0.8820480249558535,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-30,46.5,211,5,7,-0.47115950767386394,-0.8820480249558535,46.5,46.5,46.5,52.705882352941174,46.5,False,False,True,False,False,False,False,True
2022-07-30,55.0,211,5,7,-0.47115950767386394,-0.8820480249558535,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-30,35.0,211,5,7,-0.47115950767386394,-0.8820480249558535,35.0,35.0,35.0,35.0,35.0,False,False,False,False,True,False,False,True
2022-07-31,35.0,212,6,7,-0.4862727071086902,-0.8738071036110807,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-07-31,41.5,212,6,7,-0.4862727071086902,-0.8738071036110807,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-07-31,36.5,212,6,7,-0.4862727071086902,-0.8738071036110807,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-07-31,35.0,212,6,7,-0.4862727071086902,-0.8738071036110807,35.0,35.0,35.0,35.0,35.0,False,False,False,False,True,False,False,True
2022-07-31,51.0,212,6,7,-0.4862727071086902,-0.8738071036110807,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-07-31,55.0,212,6,7,-0.4862727071086902,-0.8738071036110807,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-07-31,56.0,212,6,7,-0.4862727071086902,-0.8738071036110807,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-07-31,44.0,212,6,7,-0.4862727071086902,-0.8738071036110807,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-07-31,46.5,212,6,7,-0.4862727071086902,-0.8738071036110807,46.5,46.5,46.5,52.450980392156865,46.5,False,False,True,False,False,False,False,True
2022-07-31,52.5,212,6,7,-0.4862727071086902,-0.8738071036110807,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-08-01,35.0,213,0,8,-0.5012418134457756,-0.8653072543632061,35.0,35.0,35.0,35.0,35.0,False,False,False,False,True,False,False,True
2022-08-01,56.0,213,0,8,-0.5012418134457756,-0.8653072543632061,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-08-01,36.5,213,0,8,-0.5012418134457756,-0.8653072543632061,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-08-01,55.0,213,0,8,-0.5012418134457756,-0.8653072543632061,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-08-01,51.0,213,0,8,-0.5012418134457756,-0.8653072543632061,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-08-01,35.0,213,0,8,-0.5012418134457756,-0.8653072543632061,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-08-01,52.5,213,0,8,-0.5012418134457756,-0.8653072543632061,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-08-01,46.5,213,0,8,-0.5012418134457756,-0.8653072543632061,46.5,46.5,46.5,52.19607843137255,46.5,False,False,True,False,False,False,False,True
2022-08-01,44.0,213,0,8,-0.5012418134457756,-0.8653072543632061,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-08-01,41.5,213,0,8,-0.5012418134457756,-0.8653072543632061,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-08-02,35.0,214,1,8,-0.5160623910158526,-0.8565509959010037,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-08-02,44.0,214,1,8,-0.5160623910158526,-0.8565509959010037,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-08-02,41.5,214,1,8,-0.5160623910158526,-0.8565509959010037,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-08-02,56.0,214,1,8,-0.5160623910158526,-0.8565509959010037,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-08-02,46.5,214,1,8,-0.5160623910158526,-0.8565509959010037,46.5,46.5,46.5,51.94117647058823,46.5,False,False,True,False,False,False,False,True
2022-08-02,35.0,214,1,8,-0.5160623910158526,-0.8565509959010037,35.0,35.0,35.0,35.0,35.0,False,False,False,False,True,False,False,True
2022-08-02,52.5,214,1,8,-0.5160623910158526,-0.8565509959010037,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-08-02,55.0,214,1,8,-0.5160623910158526,-0.8565509959010037,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-08-02,51.0,214,1,8,-0.5160623910158526,-0.8565509959010037,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-08-02,36.5,214,1,8,-0.5160623910158526,-0.8565509959010037,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-08-03,44.0,215,2,8,-0.5307300481619331,-0.8475409228928312,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
2022-08-03,51.0,215,2,8,-0.5307300481619331,-0.8475409228928312,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-08-03,52.5,215,2,8,-0.5307300481619331,-0.8475409228928312,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-08-03,56.0,215,2,8,-0.5307300481619331,-0.8475409228928312,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-08-03,46.5,215,2,8,-0.5307300481619331,-0.8475409228928312,46.5,46.5,46.5,51.68627450980392,46.5,False,False,True,False,False,False,False,True
2022-08-03,55.0,215,2,8,-0.5307300481619331,-0.8475409228928312,55.0,55.0,55.0,55.0,55.0,False,False,True,False,False,False,True,False
2022-08-03,35.0,215,2,8,-0.5307300481619331,-0.8475409228928312,35.0,35.0,35.0,35.0,35.0,False,False,False,False,True,False,False,True
2022-08-03,35.0,215,2,8,-0.5307300481619331,-0.8475409228928312,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-08-03,36.5,215,2,8,-0.5307300481619331,-0.8475409228928312,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-08-03,41.5,215,2,8,-0.5307300481619331,-0.8475409228928312,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-08-04,51.0,216,3,8,-0.5452404385406507,-0.8382797052177745,51.0,51.0,51.0,47.5,51.0,False,True,False,False,False,False,False,True
2022-08-04,41.5,216,3,8,-0.5452404385406507,-0.8382797052177745,41.5,41.5,41.5,41.5,41.5,True,False,False,False,False,False,True,False
2022-08-04,36.5,216,3,8,-0.5452404385406507,-0.8382797052177745,36.5,36.5,36.5,36.5,36.5,False,False,False,True,False,False,True,False
2022-08-04,46.5,216,3,8,-0.5452404385406507,-0.8382797052177745,46.5,46.5,46.5,51.431372549019606,46.5,False,False,True,False,False,False,False,True
2022-08-04,56.0,216,3,8,-0.5452404385406507,-0.8382797052177745,56.0,56.0,56.0,42.5,56.0,False,False,False,True,False,False,False,True
2022-08-04,35.0,216,3,8,-0.5452404385406507,-0.8382797052177745,35.0,35.0,35.0,35.0,35.0,True,False,False,False,False,False,False,True
2022-08-04,52.5,216,3,8,-0.5452404385406507,-0.8382797052177745,52.5,52.5,52.5,52.5,52.5,False,True,False,False,False,False,True,False
2022-08-04,44.0,216,3,8,-0.5452404385406507,-0.8382797052177745,44.0,44.0,44.0,47.5,44.0,False,False,False,False,False,True,False,True
