pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,prodPcat_其他类
2023-02-22,10.5,53,2,2,0.7909456567567772,0.6118864012687243,10.5,10.5,10.5,12.0,10.5,True,True
2023-02-23,10.5,54,3,2,0.8013610881746766,0.5981809144059165,10.5,10.5,10.5,12.0,10.5,True,True
2023-02-24,10.5,55,4,2,0.8115390590073611,0.5842981736283684,10.5,10.5,10.5,12.0,10.5,True,True
2023-02-25,10.5,56,5,2,0.8214765533024142,0.5702422926917871,10.5,10.5,10.5,12.0,10.5,True,True
2023-02-26,10.5,57,6,2,0.8311706263658079,0.5560174366570446,10.5,10.5,10.5,12.0,10.5,True,True
2023-02-27,10.5,58,0,2,0.8406184056344782,0.5416278206559814,10.5,10.5,10.5,12.0,10.5,True,True
2023-02-28,10.5,59,1,2,0.8498170915275278,0.5270777086423722,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-01,10.5,60,2,3,0.8587639582758029,0.5123714121284237,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-02,10.5,61,3,3,0.8674563547295969,0.49751328890718066,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-03,10.5,62,4,3,0.8758917051442429,0.48250774176121847,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-04,10.5,63,5,3,0.8840675099433636,0.4673592171580022,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-05,10.5,64,6,3,0.8919813464595485,0.45207220393230435,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-06,10.5,65,0,3,0.8996308696522433,0.43665123195606403,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-07,10.5,66,1,3,0.9070138128026359,0.4211008707960896,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-08,10.5,67,2,3,0.9141279881853337,0.40542572835999735,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-09,10.5,68,3,3,0.9209712877166346,0.38963044953078796,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-10,10.5,69,4,3,0.9275416835791966,0.37371971479046906,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-11,10.5,70,5,3,0.9338372288229252,0.35769823883312546,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-12,10.5,71,6,3,0.9398560579418954,0.3415707691678556,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-13,10.5,72,0,3,0.9455963874271426,0.3253420847119801,10.5,10.5,10.5,12.0,10.5,True,True
2023-03-14,11.0,73,1,3,0.9510565162951535,0.30901699437494745,10.5,10.5,10.5,12.0,10.516666666666667,True,True
2023-03-15,11.0,74,2,3,0.9562348265919056,0.29260033563334836,11.0,10.5,10.5,12.0,10.533333333333333,True,True
2023-03-16,11.0,75,3,3,0.9611297838723007,0.27609697309746883,11.0,10.5,10.5,11.0,10.55,True,True
2023-03-17,11.0,76,4,3,0.9657399376548549,0.2595117970697999,11.0,10.5,10.5,11.0,10.566666666666666,True,True
2023-03-18,11.0,77,5,3,0.9700639218515071,0.2428497220959356,11.0,10.5,10.5,11.0,10.583333333333334,True,True
2023-03-19,11.0,78,6,3,0.9741004551724205,0.22611568550828828,11.0,10.5,10.5,11.0,10.6,True,True
2023-03-20,11.0,79,0,3,0.9778483415056568,0.20931464596304847,11.0,10.5,10.5,11.0,10.616666666666667,True,True
2023-03-21,11.0,80,1,3,0.9813064702716093,0.19245158197082998,11.0,11.0,10.5,11.0,10.633333333333333,True,True
2023-03-22,11.0,81,2,3,0.9844738167520922,0.1755314904214282,11.0,11.0,10.5,11.0,10.65,True,True
2023-03-23,11.0,82,3,3,0.9873494423939864,0.15855938510313475,11.0,11.0,10.5,11.0,10.666666666666666,True,True
2023-03-24,11.0,83,4,3,0.989932495087353,0.141540295217043,11.0,11.0,10.5,11.0,10.683333333333334,True,True
2023-03-25,11.0,84,5,3,0.9922222094179323,0.12447926388678915,11.0,11.0,10.5,11.0,10.7,True,True
2023-03-26,11.0,85,6,3,0.994217906893952,0.10738134666416309,11.0,11.0,10.5,11.0,10.716666666666667,True,True
2023-03-27,11.0,86,0,3,0.995918996147179,0.09025161003104117,11.0,11.0,10.5,11.0,10.733333333333333,True,True
2023-03-28,11.0,87,1,3,0.9973249731081555,0.07309512989807777,11.0,11.0,10.5,11.0,10.75,True,True
2023-03-29,11.5,88,2,3,0.9984354211555643,0.055916990100603484,11.0,11.0,10.5,11.0,10.783333333333333,True,True
2023-03-30,11.5,89,3,3,0.9992500112396835,0.03872228089217446,11.5,11.0,10.5,11.0,10.816666666666666,True,True
2023-03-31,11.5,90,4,3,0.9997685019798909,0.021516097436222254,11.5,11.0,10.5,11.0,10.85,True,True
2023-04-01,11.5,91,5,4,0.9999907397361901,0.004303538296244289,11.5,11.0,10.5,11.0,10.883333333333333,True,True
2023-04-02,11.5,92,6,4,0.9999166586547379,-0.01291029607500882,11.5,11.0,10.5,11.0,10.916666666666666,True,True
2023-04-03,11.5,93,0,4,0.9995462806873573,-0.030120304846908114,11.5,11.0,10.5,11.0,10.95,True,True
2023-04-04,11.5,94,1,4,0.9988797155850336,-0.04732138832243185,11.5,11.0,10.5,11.0,10.983333333333333,True,True
2023-04-05,11.5,95,2,4,0.9979171608653922,-0.06450844944931623,11.5,11.5,10.5,11.0,11.016666666666667,True,True
2023-04-06,11.5,96,3,4,0.9966589017541702,-0.08167639533042241,11.5,11.5,10.5,11.0,11.05,True,True
2023-04-07,11.5,97,4,4,0.9951053111006976,-0.09882013873287143,11.5,11.5,10.5,11.0,11.083333333333334,True,True
2023-04-08,11.5,98,5,4,0.9932568492674143,-0.11593459959550041,11.5,11.5,10.5,11.0,11.116666666666667,True,True
2023-04-09,11.5,99,6,4,0.9911140639934547,-0.1330147065341959,11.5,11.5,10.5,11.0,11.15,True,True
2023-04-10,11.5,100,0,4,0.9886775902323405,-0.1500553983446526,11.5,11.5,10.5,11.0,11.183333333333334,True,True
2023-04-11,11.5,101,1,4,0.9859481499638304,-0.16705162550211924,11.5,11.5,10.5,11.0,11.216666666666667,True,True
2023-04-12,11.5,102,2,4,0.9829265519799822,-0.18399835165768005,11.5,11.5,10.5,11.0,11.25,True,True
2023-04-13,11.5,103,3,4,0.9796136916454901,-0.20089055513063506,11.5,11.5,11.0,11.0,11.266666666666667,True,True
2023-04-14,11.5,104,4,4,0.9760105506323683,-0.21772323039653177,11.5,11.5,11.0,11.0,11.283333333333333,True,True
2023-04-15,11.5,105,5,4,0.9721181966290613,-0.23449138957040985,11.5,11.5,11.0,11.0,11.3,True,True
2023-04-16,11.5,106,6,4,0.9679377830240642,-0.25119006388481935,11.5,11.5,11.0,11.0,11.316666666666666,True,True
2023-04-17,12.0,107,0,4,0.9634705485641488,-0.2678143051621742,11.5,11.5,11.0,11.0,11.35,True,True
2023-04-18,12.5,108,1,4,0.9587178169872964,-0.2843591872810034,12.0,11.5,11.0,11.0,11.4,True,True
2023-04-19,12.5,109,2,4,0.9536809966304457,-0.30081980763566735,12.5,11.5,11.0,11.0,11.45,True,True
2023-04-20,12.5,110,3,4,0.9483615800121715,-0.3171912885891061,12.5,11.5,11.0,11.0,11.5,True,True
2023-04-21,12.5,111,4,4,0.9427611433904207,-0.3334687789181868,12.5,11.5,11.0,11.0,11.55,True,True
2023-04-22,12.5,112,5,4,0.9368813462954315,-0.3496474552512284,12.5,11.5,11.0,11.0,11.6,True,True
2023-04-23,12.5,113,6,4,0.9307239310379795,-0.36572252349726897,12.5,11.5,11.0,11.0,11.65,True,True
2023-04-24,12.5,114,0,4,0.9242907221930933,-0.3816892202666588,12.5,12.0,11.0,11.0,11.7,True,True
2023-04-25,12.5,115,1,4,0.9175836260593937,-0.39754281428255595,12.5,12.5,11.0,11.0,11.75,True,True
2023-04-26,12.5,116,2,4,0.9106046300942162,-0.4132786077829042,12.5,12.5,11.0,11.0,11.8,True,True
2023-04-27,12.5,117,3,4,0.9033558023246845,-0.4288919379124835,12.5,12.5,11.0,11.0,11.85,True,True
2023-04-28,12.5,118,4,4,0.895839290734909,-0.4443781781046132,12.5,12.5,11.5,11.0,11.883333333333333,True,True
2023-04-29,12.5,119,5,4,0.8880573226294932,-0.45973273945210397,12.5,12.5,11.5,11.0,11.916666666666666,True,True
2023-04-30,12.5,120,6,4,0.8800122039735357,-0.47495107206704995,12.5,12.5,11.5,11.0,11.95,True,True
2023-05-01,12.5,121,0,5,0.8717063187093218,-0.4900286664290592,12.5,12.5,11.5,11.0,11.983333333333333,True,True
2023-05-02,12.5,122,1,5,0.8631421280499114,-0.5049610547215204,12.5,12.5,11.5,11.0,12.016666666666667,True,True
2023-05-03,12.5,123,2,5,0.854322169749827,-0.5197438121555155,12.5,12.5,11.5,11.0,12.05,True,True
2023-05-04,12.5,124,3,5,0.8452490573530633,-0.5343725582809786,12.5,12.5,11.5,11.0,12.083333333333334,True,True
2023-05-05,12.5,125,4,5,0.8359254794186372,-0.548842958284719,12.5,12.5,11.5,11.0,12.116666666666667,True,True
2023-05-06,12.5,126,5,5,0.8263541987239096,-0.5631507242749186,12.5,12.5,11.5,11.0,12.15,True,True
2023-05-07,12.5,127,6,5,0.8165380514459161,-0.5772916165517272,12.5,12.5,11.5,11.0,12.183333333333334,True,True
2023-05-08,12.5,128,0,5,0.8064799463209448,-0.5912614448635781,12.5,12.5,11.5,11.0,12.216666666666667,True,True
2023-05-09,12.5,129,1,5,0.7961828637826158,-0.6050560696488488,12.5,12.5,11.5,11.0,12.25,True,True
2023-05-10,12.5,130,2,5,0.7856498550787147,-0.6186714032625031,12.5,12.5,11.5,11.0,12.283333333333333,True,True
2023-05-11,12.5,131,3,5,0.7748840413670407,-0.6321034111873487,12.5,12.5,11.5,11.0,12.316666666666666,True,True
2023-05-12,12.5,132,4,5,0.7638886127905428,-0.6453481132295501,12.5,12.5,11.5,11.0,12.35,True,True
2023-05-13,12.5,133,5,5,0.7526668275320085,-0.6584015846980488,12.5,12.5,11.5,11.0,12.383333333333333,True,True
2023-05-14,12.5,134,6,5,0.7412220108485958,-0.6712599575675313,12.5,12.5,11.5,11.0,12.416666666666666,True,True
2023-05-15,12.5,135,0,5,0.7295575540864875,-0.6839194216246106,12.5,12.5,11.5,11.0,12.45,True,True
2023-05-16,12.5,136,1,5,0.717676913675962,-0.6963762255968722,12.5,12.5,11.5,11.0,12.483333333333333,True,True
2023-05-17,12.5,137,2,5,0.705583610107178,-0.7086266782644596,12.5,12.5,12.0,11.0,12.5,True,True
2023-05-18,12.5,138,3,5,0.6932812268869777,-0.7206671495538609,12.5,12.5,12.5,11.0,12.5,True,True
2023-05-19,12.5,139,4,5,0.6807734094770161,-0.7324940716135789,12.5,12.5,12.5,10.875,12.5,True,True
2023-05-20,12.0,140,5,5,0.6680638642135335,-0.7441039398713607,12.5,12.5,12.5,10.75,12.483333333333333,True,True
2023-05-21,11.5,141,6,5,0.6551563572090853,-0.7554933140726803,12.0,12.5,12.5,10.625,12.45,True,True
2023-05-22,11.5,142,0,5,0.6420547132365637,-0.766658819300159,11.5,12.5,12.5,10.5,12.416666666666666,True,True
2023-05-23,11.5,143,1,5,0.6287628145958344,-0.7775971469736269,11.5,12.5,12.5,10.5,12.383333333333333,True,True
2023-05-24,11.5,144,2,5,0.6152845999633276,-0.7883050558305255,11.5,12.5,12.5,10.25,12.35,True,True
2023-05-25,11.5,145,3,5,0.6016240632249226,-0.7987793728863649,11.5,12.5,12.5,10.0,12.316666666666666,True,True
2023-05-26,11.5,146,4,5,0.5877852522924732,-0.8090169943749473,11.5,12.5,12.5,9.75,12.283333333333333,True,True
2023-05-27,11.5,147,5,5,0.5737722679043246,-0.8190148866680801,11.5,12.0,12.5,9.75,12.25,True,True
2023-05-28,11.5,148,6,5,0.5595892624101765,-0.8287700871745038,11.5,11.5,12.5,9.75,12.216666666666667,True,True
2023-05-29,11.5,149,0,5,0.545240438540651,-0.8382797052177744,11.5,11.5,12.5,9.75,12.183333333333334,True,True
2023-05-30,11.5,150,1,5,0.5307300481619334,-0.8475409228928311,11.5,11.5,12.5,9.75,12.15,True,True
2023-05-31,11.5,151,2,5,0.5160623910158528,-0.8565509959010036,11.5,11.5,12.5,9.75,12.116666666666667,True,True
2023-06-01,11.5,152,3,6,0.5012418134457758,-0.865307254363206,11.5,11.5,12.5,9.75,12.083333333333334,True,True
2023-06-02,11.5,153,4,6,0.48627270710868997,-0.8738071036110808,11.5,11.5,12.5,9.75,12.05,True,True
2023-06-03,11.5,154,5,6,0.4711595076738638,-0.8820480249558537,11.5,11.5,12.5,9.75,12.016666666666667,True,True
2023-06-04,11.5,155,6,6,0.4559066935084588,-0.8900275764346767,11.5,11.5,12.5,10.0,11.983333333333333,True,True
2023-06-05,11.5,156,0,6,0.440518784350495,-0.8977433935342337,11.5,11.5,12.5,10.25,11.95,True,True
2023-06-06,11.5,157,1,6,0.42500033996955416,-0.9051931898913974,11.5,11.5,12.5,10.25,11.916666666666666,True,True
2023-06-07,11.5,158,2,6,0.4093559588156213,-0.9123747579707273,11.5,11.5,12.5,10.25,11.883333333333333,True,True
2023-06-08,11.5,159,3,6,0.39359027665646673,-0.9192859697186104,11.5,11.5,12.5,10.25,11.85,True,True
2023-06-09,12.5,160,4,6,0.3777079652039649,-0.9259247771938498,11.5,11.5,12.5,10.25,11.85,True,True
2023-06-10,12.75,161,5,6,0.36171373072976765,-0.9322892131745133,12.5,11.5,12.5,10.25,11.858333333333333,True,True
2023-06-11,13.0,162,6,6,0.3456123126707335,-0.9383773917408641,12.75,11.5,12.5,10.25,11.875,True,True
2023-06-12,13.0,163,0,6,0.3294084822245304,-0.9441875088341993,13.0,11.5,12.5,10.25,11.891666666666667,True,True
2023-06-13,13.0,164,1,6,0.3131070409358269,-0.9497178427914316,13.0,11.5,12.5,10.25,11.908333333333333,True,True
2023-06-14,13.0,165,2,6,0.29671281927349075,-0.9549667548552551,13.0,11.5,12.5,10.25,11.925,True,True
2023-06-15,13.0,166,3,6,0.28023067519921585,-0.9599326896597447,13.0,11.5,12.5,10.25,11.941666666666666,True,True
2023-06-16,13.0,167,4,6,0.26366549272800704,-0.9646141756912435,13.0,12.5,12.5,10.25,11.958333333333334,True,True
2023-06-17,13.0,168,5,6,0.24702218048093552,-0.9690098257244062,13.0,12.75,12.5,10.25,11.975,True,True
2023-06-18,13.0,169,6,6,0.23030567023061221,-0.9731183372332619,13.0,13.0,12.5,10.25,11.991666666666667,True,True
2023-06-19,13.0,170,0,6,0.21352091543979612,-0.9769384927771817,13.0,13.0,12.0,10.25,12.025,True,True
2023-06-20,13.0,171,1,6,0.19667288979357647,-0.980469160361632,13.0,13.0,11.5,10.25,12.075,True,True
2023-06-21,14.5,172,2,6,0.1797665857255624,-0.9837092937736097,13.0,13.0,11.5,10.25,12.175,True,True
2023-06-22,14.5,173,3,6,0.16280701293851715,-0.986657932891657,14.5,13.0,11.5,10.25,12.275,True,True
2023-06-23,14.5,174,4,6,0.1457991969198751,-0.9893142039703663,14.5,13.0,11.5,10.25,12.375,True,True
2023-06-24,14.5,175,5,6,0.12874817745258132,-0.99167731989929,14.5,13.0,11.5,10.25,12.475,True,True
2023-06-25,14.5,176,6,6,0.11165900712169512,-0.993746580436178,14.5,13.0,11.5,10.25,12.575,True,True
2023-06-26,14.5,177,0,6,0.09453674981719912,-0.9955213724144752,14.5,13.0,11.5,10.25,12.675,True,True
2023-06-27,14.5,178,1,6,0.07738647923346301,-0.9970011699250151,14.5,13.0,11.5,10.25,12.775,True,True
2023-06-28,14.5,179,2,6,0.06021327736579302,-0.9981855344718586,14.5,14.5,11.5,10.25,12.875,True,True
2023-06-29,14.5,180,3,6,0.04302223300453059,-0.99907411510223,14.5,14.5,11.5,10.25,12.975,True,True
2023-06-30,14.5,181,4,6,0.02581844022713308,-0.9996666485105112,14.5,14.5,11.5,10.25,13.075,True,True
2023-07-01,14.5,182,5,7,0.008606996888688698,-0.9999629591162655,14.5,14.5,11.5,10.25,13.175,True,True
2023-07-02,14.5,183,6,7,-0.008606996888688009,-0.9999629591162655,14.5,14.5,11.5,10.25,13.275,True,True
2023-07-03,14.5,184,0,7,-0.02581844022713239,-0.9996666485105112,14.5,14.5,11.5,10.25,13.375,True,True
2023-07-04,14.5,185,1,7,-0.04302223300453034,-0.99907411510223,14.5,14.5,11.5,10.25,13.475,True,True
2023-07-05,14.5,186,2,7,-0.060213277365792774,-0.9981855344718586,14.5,14.5,11.5,10.25,13.575,True,True
2023-07-06,14.5,187,3,7,-0.07738647923346322,-0.9970011699250151,14.5,14.5,11.5,10.25,13.675,True,True
2023-07-07,14.5,188,4,7,-0.09453674981719933,-0.9955213724144752,14.5,14.5,11.5,10.375,13.775,True,True
2023-07-08,14.5,189,5,7,-0.11165900712169444,-0.9937465804361781,14.5,14.5,11.5,10.5,13.875,True,True
2023-07-09,14.5,190,6,7,-0.12874817745258066,-0.99167731989929,14.5,14.5,12.5,11.5,13.941666666666666,True,True
2023-07-10,14.5,191,0,7,-0.14579919691987442,-0.9893142039703664,14.5,14.5,12.75,12.5,14.0,True,True
2023-07-11,14.5,192,1,7,-0.16280701293851646,-0.9866579328916572,14.5,14.5,13.0,12.5,14.05,True,True
2023-07-12,14.5,193,2,7,-0.17976658572556214,-0.9837092937736098,14.5,14.5,13.0,12.5,14.1,True,True
2023-07-13,13.75,194,3,7,-0.19667288979357622,-0.9804691603616321,14.5,14.5,13.0,12.5,14.125,True,True
2023-07-14,13.75,195,4,7,-0.2135209154397959,-0.9769384927771817,13.75,14.5,13.0,12.5,14.15,True,True
2023-07-15,13.75,196,5,7,-0.23030567023061196,-0.973118337233262,13.75,14.5,13.0,12.5,14.175,True,True
2023-07-16,13.75,197,6,7,-0.24702218048093527,-0.9690098257244063,13.75,14.5,13.0,12.5,14.2,True,True
2023-07-17,13.75,198,0,7,-0.2636654927280072,-0.9646141756912435,13.75,14.5,13.0,12.5,14.225,True,True
2023-07-18,13.75,199,1,7,-0.2802306751992161,-0.9599326896597445,13.75,14.5,13.0,12.5,14.25,True,True
2023-07-19,13.75,200,2,7,-0.2967128192734901,-0.9549667548552553,13.75,14.5,13.0,12.5,14.275,True,True
2023-07-20,12.75,201,3,7,-0.3131070409358267,-0.9497178427914317,13.75,13.75,13.0,14.0,14.266666666666667,True,True
2023-07-21,12.75,202,4,7,-0.3294084822245302,-0.9441875088341994,12.75,13.75,14.5,14.75,14.208333333333334,True,True
2023-07-22,12.625,203,5,7,-0.3456123126707333,-0.9383773917408642,12.75,13.75,14.5,15.5,14.145833333333334,True,True
2023-07-23,12.5,204,6,7,-0.3617137307297674,-0.9322892131745134,12.625,13.75,14.5,15.5,14.079166666666667,True,True
2023-07-24,12.5,205,0,7,-0.37770796520396466,-0.9259247771938499,12.5,13.75,14.5,15.5,14.0125,True,True
2023-07-25,12.5,206,1,7,-0.39359027665646645,-0.9192859697186105,12.5,13.75,14.5,16.5,13.945833333333333,True,True
2023-07-26,12.5,207,2,7,-0.4093559588156211,-0.9123747579707274,12.5,13.75,14.5,16.5,13.879166666666666,True,True
2023-07-27,12.5,208,3,7,-0.42500033996955394,-0.9051931898913975,12.5,12.75,14.5,16.5,13.8125,True,True
2023-07-28,12.5,209,4,7,-0.4405187843504952,-0.8977433935342336,12.5,12.75,14.5,16.5,13.745833333333334,True,True
2023-07-29,12.5,210,5,7,-0.455906693508459,-0.8900275764346766,12.5,12.625,14.5,16.5,13.679166666666667,True,True
2023-07-30,12.5,211,6,7,-0.47115950767386394,-0.8820480249558535,12.5,12.5,14.5,16.5,13.6125,True,True
2023-07-31,12.5,212,0,7,-0.4862727071086902,-0.8738071036110807,12.5,12.5,14.5,16.5,13.545833333333333,True,True
2023-08-01,12.5,213,1,8,-0.5012418134457756,-0.8653072543632061,12.5,12.5,14.5,16.5,13.479166666666666,True,True
2023-08-02,12.5,214,2,8,-0.5160623910158526,-0.8565509959010037,12.5,12.5,14.5,16.5,13.4125,True,True
2023-08-03,12.5,215,3,8,-0.5307300481619331,-0.8475409228928312,12.5,12.5,14.5,16.5,13.345833333333333,True,True
2023-08-04,12.5,216,4,8,-0.5452404385406507,-0.8382797052177745,12.5,12.5,14.5,16.5,13.279166666666667,True,True
2023-08-05,12.5,217,5,8,-0.5595892624101763,-0.828770087174504,12.5,12.5,14.5,16.5,13.2125,True,True
2023-08-06,12.5,218,6,8,-0.5737722679043243,-0.8190148866680802,12.5,12.5,14.5,16.5,13.145833333333334,True,True
2023-08-07,12.5,219,0,8,-0.5877852522924734,-0.8090169943749472,12.5,12.5,14.5,16.5,13.079166666666667,True,True
2023-08-08,12.5,220,1,8,-0.6016240632249227,-0.7987793728863648,12.5,12.5,14.5,16.5,13.0125,True,True
2023-08-09,12.5,221,2,8,-0.6152845999633277,-0.7883050558305253,12.5,12.5,14.5,16.5,12.945833333333333,True,True
2023-08-10,12.0,222,3,8,-0.6287628145958345,-0.7775971469736268,12.5,12.5,14.5,16.5,12.8625,True,True
2023-08-11,11.5,223,4,8,-0.6420547132365636,-0.7666588193001592,12.0,12.5,14.5,16.5,12.7625,True,True
2023-08-12,11.5,224,5,8,-0.655156357209085,-0.7554933140726804,11.5,12.5,13.75,16.5,12.6875,True,True
2023-08-13,11.5,225,6,8,-0.6680638642135333,-0.7441039398713608,11.5,12.5,13.75,19.0,12.6125,True,True
2023-08-14,11.0,226,0,8,-0.6807734094770159,-0.7324940716135792,11.5,12.5,13.75,19.0,12.520833333333334,True,True
2023-08-15,11.0,227,1,8,-0.6932812268869771,-0.7206671495538615,11.0,12.5,13.75,19.0,12.429166666666667,True,True
2023-08-16,11.0,228,2,8,-0.7055836101071774,-0.70862667826446,11.0,12.5,13.75,18.5,12.3375,True,True
2023-08-17,11.0,229,3,8,-0.7176769136759615,-0.6963762255968726,11.0,12.0,13.75,18.5,12.245833333333334,True,True
