pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_金枕,specInfo_干尧,prodPcat_进口果
2022-09-25,24.0,268,6,9,-0.9951053111006974,-0.09882013873287211,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-09-26,25.5,269,0,9,-0.99665890175417,-0.08167639533042288,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-09-26,32.53333333333333,269,0,9,-0.99665890175417,-0.08167639533042288,33.0,35.8,33.666666666666664,23.45,36.51222222222222,True,False,False,True
2022-09-26,24.0,269,0,9,-0.99665890175417,-0.08167639533042288,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-09-27,25.5,270,1,9,-0.9979171608653922,-0.06450844944931625,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-09-27,32.06666666666666,270,1,9,-0.9979171608653922,-0.06450844944931625,32.53333333333333,35.333333333333336,34.11904761904762,23.8375,36.44380952380952,True,False,False,True
2022-09-27,24.0,270,1,9,-0.9979171608653922,-0.06450844944931625,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-09-28,31.6,271,2,9,-0.9988797155850335,-0.04732138832243232,32.06666666666666,34.86666666666667,34.57142857142857,24.225,36.3447619047619,True,False,False,True
2022-09-28,24.0,271,2,9,-0.9988797155850335,-0.04732138832243232,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-09-28,25.5,271,2,9,-0.9988797155850335,-0.04732138832243232,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-09-29,24.0,272,3,9,-0.9995462806873573,-0.03012030484690836,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-09-29,25.5,272,3,9,-0.9995462806873573,-0.03012030484690836,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-09-29,31.133333333333333,272,3,9,-0.9995462806873573,-0.03012030484690836,31.6,34.4,35.023809523809526,24.6125,36.21507936507937,True,False,False,True
2022-09-30,24.0,273,4,9,-0.9999166586547379,-0.012910296075008843,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-09-30,25.5,273,4,9,-0.9999166586547379,-0.012910296075008843,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-09-30,30.666666666666664,273,4,9,-0.9999166586547379,-0.012910296075008843,31.133333333333333,33.93333333333334,35.476190476190474,25.0,36.054761904761904,True,False,False,True
2022-10-01,24.0,274,5,10,-0.9999907397361901,0.004303538296243821,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-01,30.2,274,5,10,-0.9999907397361901,0.004303538296243821,30.666666666666664,33.46666666666667,35.92857142857143,25.25,35.86380952380953,True,False,False,True
2022-10-01,25.5,274,5,10,-0.9999907397361901,0.004303538296243821,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-02,29.733333333333334,275,6,10,-0.9997685019798909,0.021516097436222233,30.2,33.0,36.38095238095238,25.5,35.64222222222222,True,False,False,True
2022-10-02,24.0,275,6,10,-0.9997685019798909,0.021516097436222233,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-02,25.5,275,6,10,-0.9997685019798909,0.021516097436222233,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-03,29.266666666666666,276,0,10,-0.9992500112396835,0.03872228089217399,29.733333333333334,32.53333333333333,36.833333333333336,25.75,35.39,True,False,False,True
2022-10-03,24.0,276,0,10,-0.9992500112396835,0.03872228089217399,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-03,25.5,276,0,10,-0.9992500112396835,0.03872228089217399,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-04,24.0,277,1,10,-0.9984354211555643,0.05591699010060302,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-04,25.5,277,1,10,-0.9984354211555643,0.05591699010060302,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-04,28.8,277,1,10,-0.9984354211555643,0.05591699010060302,29.266666666666666,32.06666666666666,37.285714285714285,26.0,35.10714285714286,True,False,False,True
2022-10-05,25.5,278,2,10,-0.9973249731081555,0.07309512989807776,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-05,28.333333333333336,278,2,10,-0.9973249731081555,0.07309512989807776,28.8,31.6,37.73809523809524,26.25,34.7936507936508,True,False,False,True
2022-10-05,24.0,278,2,10,-0.9973249731081555,0.07309512989807776,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-06,25.5,279,3,10,-0.9959189961471792,0.0902516100310407,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-06,27.866666666666667,279,3,10,-0.9959189961471792,0.0902516100310407,28.333333333333336,31.133333333333333,38.19047619047619,26.5,34.44952380952381,True,False,False,True
2022-10-06,24.0,279,3,10,-0.9959189961471792,0.0902516100310407,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-07,25.5,280,4,10,-0.994217906893952,0.10738134666416306,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-07,24.0,280,4,10,-0.994217906893952,0.10738134666416306,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-07,27.4,280,4,10,-0.994217906893952,0.10738134666416306,27.866666666666667,30.666666666666664,38.64285714285714,26.75,34.07476190476191,True,False,False,True
2022-10-08,24.0,281,5,10,-0.9922222094179324,0.12447926388678869,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-08,25.5,281,5,10,-0.9922222094179324,0.12447926388678869,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-08,26.933333333333334,281,5,10,-0.9922222094179324,0.12447926388678869,27.4,30.2,39.095238095238095,27.0,33.66936507936508,True,False,False,True
2022-10-09,24.0,282,6,10,-0.989932495087353,0.141540295217043,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-09,25.5,282,6,10,-0.989932495087353,0.141540295217043,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-09,26.46666666666667,282,6,10,-0.989932495087353,0.141540295217043,26.933333333333334,29.733333333333334,39.54761904761905,27.25,33.233333333333334,True,False,False,True
2022-10-10,25.5,283,0,10,-0.9873494423939864,0.15855938510313475,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-10,26.0,283,0,10,-0.9873494423939864,0.15855938510313475,26.46666666666667,29.266666666666666,40.0,27.5,32.766666666666666,True,False,False,True
2022-10-10,24.0,283,0,10,-0.9873494423939864,0.15855938510313475,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-11,26.35,284,1,10,-0.9844738167520923,0.17553149042142777,26.0,28.8,39.53333333333333,27.75,32.327222222222225,True,False,False,True
2022-10-11,24.0,284,1,10,-0.9844738167520923,0.17553149042142777,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-11,25.5,284,1,10,-0.9844738167520923,0.17553149042142777,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-12,26.7,285,2,10,-0.9813064702716093,0.19245158197082995,26.35,28.333333333333336,39.06666666666667,28.0,31.915000000000003,True,False,False,True
2022-10-12,24.0,285,2,10,-0.9813064702716093,0.19245158197082995,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-12,25.5,285,2,10,-0.9813064702716093,0.19245158197082995,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-13,24.0,286,3,10,-0.9778483415056567,0.20931464596304888,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-13,25.5,286,3,10,-0.9778483415056567,0.20931464596304888,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-13,27.05,286,3,10,-0.9778483415056567,0.20931464596304888,26.7,27.866666666666667,38.6,28.25,31.529999999999998,True,False,False,True
2022-10-14,25.5,287,4,10,-0.9741004551724206,0.22611568550828803,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-14,27.4,287,4,10,-0.9741004551724206,0.22611568550828803,27.05,27.4,38.13333333333333,28.5,31.17222222222222,True,False,False,True
2022-10-14,24.0,287,4,10,-0.9741004551724206,0.22611568550828803,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-15,25.5,288,5,10,-0.970063921851507,0.2428497220959358,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-15,27.75,288,5,10,-0.970063921851507,0.2428497220959358,27.4,26.933333333333334,37.666666666666664,28.75,30.841666666666665,True,False,False,True
2022-10-15,24.0,288,5,10,-0.970063921851507,0.2428497220959358,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-16,28.1,289,6,10,-0.965739937654855,0.25951179706979943,27.75,26.46666666666667,37.2,29.0,30.538333333333334,True,False,False,True
2022-10-16,24.0,289,6,10,-0.965739937654855,0.25951179706979943,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-16,25.5,289,6,10,-0.965739937654855,0.25951179706979943,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-17,24.0,290,0,10,-0.9611297838723007,0.27609697309746883,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-17,25.5,290,0,10,-0.9611297838723007,0.27609697309746883,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-17,28.45,290,0,10,-0.9611297838723007,0.27609697309746883,28.1,26.0,36.733333333333334,29.25,30.262222222222224,True,False,False,True
2022-10-18,24.0,291,1,10,-0.9562348265919058,0.2926003356333479,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-18,25.5,291,1,10,-0.9562348265919058,0.2926003356333479,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-18,28.8,291,1,10,-0.9562348265919058,0.2926003356333479,28.45,26.35,36.266666666666666,29.5,30.013333333333332,True,False,False,True
2022-10-19,24.0,292,2,10,-0.9510565162951536,0.30901699437494723,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-19,29.15,292,2,10,-0.9510565162951536,0.30901699437494723,28.8,26.7,35.8,29.75,29.791666666666668,True,False,False,True
2022-10-19,25.5,292,2,10,-0.9510565162951536,0.30901699437494723,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-20,29.5,293,3,10,-0.9455963874271428,0.3253420847119795,29.15,27.05,35.333333333333336,30.0,29.59722222222222,True,False,False,True
2022-10-20,24.0,293,3,10,-0.9455963874271428,0.3253420847119795,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-20,25.5,293,3,10,-0.9455963874271428,0.3253420847119795,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-21,29.727272727272727,294,4,10,-0.9398560579418953,0.341570769167856,29.5,27.4,34.86666666666667,29.818181818181817,29.42590909090909,True,False,False,True
2022-10-21,24.0,294,4,10,-0.9398560579418953,0.341570769167856,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-21,25.5,294,4,10,-0.9398560579418953,0.341570769167856,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-22,24.0,295,5,10,-0.9338372288229252,0.35769823883312546,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-22,25.5,295,5,10,-0.9338372288229252,0.35769823883312546,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-22,29.954545454545453,295,5,10,-0.9338372288229252,0.35769823883312546,29.727272727272727,27.75,34.4,29.636363636363637,29.277727272727272,True,False,False,True
2022-10-23,25.5,296,6,10,-0.9275416835791965,0.3737197147904692,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-23,30.181818181818183,296,6,10,-0.9275416835791965,0.3737197147904692,29.954545454545453,28.1,33.93333333333334,29.454545454545453,29.15267676767677,True,False,False,True
2022-10-23,24.0,296,6,10,-0.9275416835791965,0.3737197147904692,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-24,25.5,297,0,10,-0.9209712877166347,0.38963044953078774,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-24,30.40909090909091,297,0,10,-0.9209712877166347,0.38963044953078774,30.181818181818183,28.45,33.46666666666667,29.272727272727273,29.050757575757576,True,False,False,True
2022-10-24,24.0,297,0,10,-0.9209712877166347,0.38963044953078774,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-25,25.5,298,1,10,-0.9141279881853337,0.4054257283599973,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-25,24.0,298,1,10,-0.9141279881853337,0.4054257283599973,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-25,30.636363636363637,298,1,10,-0.9141279881853337,0.4054257283599973,30.40909090909091,28.8,33.0,29.09090909090909,28.9719696969697,True,False,False,True
2022-10-26,24.0,299,2,10,-0.9070138128026362,0.42110087079608916,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-26,25.5,299,2,10,-0.9070138128026362,0.42110087079608916,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-26,30.863636363636363,299,2,10,-0.9070138128026362,0.42110087079608916,30.636363636363637,29.15,32.53333333333333,28.90909090909091,28.91631313131313,True,False,False,True
2022-10-27,24.0,300,3,10,-0.8996308696522434,0.4366512319560638,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-27,25.5,300,3,10,-0.8996308696522434,0.4366512319560638,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-27,31.09090909090909,300,3,10,-0.8996308696522434,0.4366512319560638,30.863636363636363,29.5,32.06666666666666,28.727272727272727,28.883787878787878,True,False,False,True
2022-10-28,25.5,301,4,10,-0.8919813464595487,0.45207220393230374,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-28,31.318181818181817,301,4,10,-0.8919813464595487,0.45207220393230374,31.09090909090909,29.727272727272727,31.6,28.545454545454547,28.87439393939394,True,False,False,True
2022-10-28,24.0,301,4,10,-0.8919813464595487,0.45207220393230374,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-29,31.545454545454547,302,5,10,-0.8840675099433637,0.46735921715800205,31.318181818181817,29.954545454545453,31.133333333333333,28.363636363636363,28.888131313131314,True,False,False,True
2022-10-29,24.0,302,5,10,-0.8840675099433637,0.46735921715800205,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-29,25.5,302,5,10,-0.8840675099433637,0.46735921715800205,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-30,31.772727272727273,303,6,10,-0.8758917051442433,0.48250774176121763,31.545454545454547,30.181818181818183,30.666666666666664,28.18181818181818,28.925,True,False,False,True
2022-10-30,24.0,303,6,10,-0.8758917051442433,0.48250774176121763,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-10-30,25.5,303,6,10,-0.8758917051442433,0.48250774176121763,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-31,32.0,304,0,10,-0.8674563547295971,0.4975132889071803,31.772727272727273,30.40909090909091,30.2,28.0,28.985,True,False,False,True
2022-10-31,25.5,304,0,10,-0.8674563547295971,0.4975132889071803,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-10-31,24.0,304,0,10,-0.8674563547295971,0.4975132889071803,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-01,25.5,305,1,11,-0.858763958275803,0.5123714121284235,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-01,32.05,305,1,11,-0.858763958275803,0.5123714121284235,32.0,30.636363636363637,29.733333333333334,28.0,29.06222222222222,True,False,False,True
2022-11-01,24.0,305,1,11,-0.858763958275803,0.5123714121284235,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-02,25.5,306,2,11,-0.8498170915275277,0.5270777086423724,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-02,32.1,306,2,11,-0.8498170915275277,0.5270777086423724,32.05,30.863636363636363,29.266666666666666,28.0,29.156666666666663,True,False,False,True
2022-11-02,24.0,306,2,11,-0.8498170915275277,0.5270777086423724,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-03,32.15,307,3,11,-0.8406184056344783,0.5416278206559811,32.1,31.09090909090909,28.8,28.0,29.268333333333334,True,False,False,True
2022-11-03,24.0,307,3,11,-0.8406184056344783,0.5416278206559811,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-03,25.5,307,3,11,-0.8406184056344783,0.5416278206559811,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-04,24.0,308,4,11,-0.8311706263658079,0.5560174366570446,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-04,25.5,308,4,11,-0.8311706263658079,0.5560174366570446,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-04,32.2,308,4,11,-0.8311706263658079,0.5560174366570446,32.15,31.318181818181817,28.333333333333336,28.0,29.397222222222222,True,False,False,True
2022-11-05,24.0,309,5,11,-0.8214765533024145,0.5702422926917867,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-05,25.5,309,5,11,-0.8214765533024145,0.5702422926917867,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-05,32.25,309,5,11,-0.8214765533024145,0.5702422926917867,32.2,31.545454545454547,27.866666666666667,28.0,29.543333333333333,True,False,False,True
2022-11-06,25.5,310,6,11,-0.8115390590073611,0.5842981736283683,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-06,32.3,310,6,11,-0.8115390590073611,0.5842981736283683,32.25,31.772727272727273,27.4,28.0,29.706666666666667,True,False,False,True
2022-11-06,24.0,310,6,11,-0.8115390590073611,0.5842981736283683,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-07,32.35,311,0,11,-0.801361088174677,0.5981809144059158,32.3,32.0,26.933333333333334,28.0,29.887222222222224,True,False,False,True
2022-11-07,24.0,311,0,11,-0.801361088174677,0.5981809144059158,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-07,25.5,311,0,11,-0.801361088174677,0.5981809144059158,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-08,32.4,312,1,11,-0.7909456567567774,0.6118864012687242,32.35,32.05,26.46666666666667,28.0,30.085,True,False,False,True
2022-11-08,24.0,312,1,11,-0.7909456567567774,0.6118864012687242,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-08,25.5,312,1,11,-0.7909456567567774,0.6118864012687242,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-09,24.0,313,2,11,-0.780295851070776,0.6254105729852457,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-09,25.5,313,2,11,-0.780295851070776,0.6254105729852457,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-09,32.45,313,2,11,-0.780295851070776,0.6254105729852457,32.4,32.1,26.0,28.0,30.3,True,False,False,True
2022-11-10,25.5,314,3,11,-0.7694148268839381,0.6387494220515268,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-10,32.5,314,3,11,-0.7694148268839381,0.6387494220515268,32.45,32.15,26.35,28.0,30.505,True,False,False,True
2022-11-10,24.0,314,3,11,-0.7694148268839381,0.6387494220515268,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-11,25.5,315,4,11,-0.7583058084785625,0.6518989958787125,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-11,31.55,315,4,11,-0.7583058084785625,0.6518989958787125,32.5,32.2,26.7,28.2,30.666666666666668,True,False,False,True
2022-11-11,24.0,315,4,11,-0.7583058084785625,0.6518989958787125,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-12,25.5,316,5,11,-0.7469720876965551,0.6648553979642866,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-12,24.0,316,5,11,-0.7469720876965551,0.6648553979642866,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-12,30.6,316,5,11,-0.7469720876965551,0.6648553979642866,31.55,32.25,27.05,28.4,30.785,True,False,False,True
2022-11-13,24.0,317,6,11,-0.7354170229639858,0.6776147890466887,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-13,25.5,317,6,11,-0.7354170229639858,0.6776147890466887,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-13,29.65,317,6,11,-0.7354170229639858,0.6776147890466887,30.6,32.3,27.4,28.6,30.860000000000003,True,False,False,True
2022-11-14,24.0,318,0,11,-0.7236440382959124,0.690173388242972,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-14,25.5,318,0,11,-0.7236440382959124,0.690173388242972,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-14,28.7,318,0,11,-0.7236440382959124,0.690173388242972,29.65,32.35,27.75,28.8,30.891666666666666,True,False,False,True
2022-11-15,25.5,319,1,11,-0.711656622281775,0.7025274741691566,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-15,27.75,319,1,11,-0.711656622281775,0.7025274741691566,28.7,32.4,28.1,29.0,30.88,True,False,False,True
2022-11-15,24.0,319,1,11,-0.711656622281775,0.7025274741691566,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-16,26.8,320,2,11,-0.6994583270516471,0.7146733860429608,27.75,32.45,28.45,29.2,30.825,True,False,False,True
2022-11-16,24.0,320,2,11,-0.6994583270516471,0.7146733860429608,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-16,25.5,320,2,11,-0.6994583270516471,0.7146733860429608,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-17,25.85,321,3,11,-0.6870527672236675,0.7266075247685652,26.8,32.5,28.8,29.4,30.726666666666667,True,False,False,True
2022-11-17,24.0,321,3,11,-0.6870527672236675,0.7266075247685652,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-17,25.5,321,3,11,-0.6870527672236675,0.7266075247685652,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-18,24.9,322,4,11,-0.6744436188329457,0.7383263540031063,25.85,31.55,29.15,29.6,30.585,True,False,False,True
2022-11-18,25.5,322,4,11,-0.6744436188329457,0.7383263540031063,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-18,24.0,322,4,11,-0.6744436188329457,0.7383263540031063,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-19,25.5,323,5,11,-0.661634618242279,0.749826401204568,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-19,23.950000000000003,323,5,11,-0.661634618242279,0.749826401204568,24.9,30.6,29.5,29.8,30.4,True,False,False,True
2022-11-19,24.0,323,5,11,-0.661634618242279,0.749826401204568,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-20,25.5,324,6,11,-0.6486295610349818,0.7611042586607742,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-20,23.0,324,6,11,-0.6486295610349818,0.7611042586607742,23.950000000000003,29.65,29.727272727272727,30.0,30.175757575757576,True,False,False,True
2022-11-20,24.0,324,6,11,-0.6486295610349818,0.7611042586607742,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-21,23.1,325,0,11,-0.6354323008901775,0.7721565844991641,23.0,28.7,29.954545454545453,30.0,29.947272727272725,True,False,False,True
2022-11-21,24.0,325,0,11,-0.6354323008901775,0.7721565844991641,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-21,25.5,325,0,11,-0.6354323008901775,0.7721565844991641,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-22,24.0,326,1,11,-0.622046748440868,0.7829801036770624,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-22,25.5,326,1,11,-0.622046748440868,0.7829801036770624,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-22,23.2,326,1,11,-0.622046748440868,0.7829801036770624,23.1,27.75,30.181818181818183,30.0,29.714545454545455,True,False,False,True
2022-11-23,24.0,327,2,11,-0.6084768701151264,0.7935716089521472,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-23,25.5,327,2,11,-0.6084768701151264,0.7935716089521472,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-23,23.3,327,2,11,-0.6084768701151264,0.7935716089521472,23.2,26.8,30.40909090909091,30.0,29.47757575757576,True,False,False,True
2022-11-24,24.0,328,3,11,-0.594726686960764,0.8039279618328208,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-24,23.4,328,3,11,-0.594726686960764,0.8039279618328208,23.3,25.85,30.636363636363637,30.0,29.236363636363638,True,False,False,True
2022-11-24,25.5,328,3,11,-0.594726686960764,0.8039279618328208,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-25,23.5,329,4,11,-0.5808002734538013,0.8140460935082175,23.4,24.9,30.863636363636363,30.0,28.990909090909092,True,False,False,True
2022-11-25,24.0,329,4,11,-0.5808002734538013,0.8140460935082175,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-25,25.5,329,4,11,-0.5808002734538013,0.8140460935082175,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-26,23.6,330,5,11,-0.5667017562911184,0.8239230057575536,23.5,23.950000000000003,31.09090909090909,30.0,28.741212121212122,True,False,False,True
2022-11-26,24.0,330,5,11,-0.5667017562911184,0.8239230057575536,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-26,25.5,330,5,11,-0.5667017562911184,0.8239230057575536,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-27,24.0,331,6,11,-0.5524353131676203,0.8335557718385695,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-27,25.5,331,6,11,-0.5524353131676203,0.8335557718385695,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-27,23.7,331,6,11,-0.5524353131676203,0.8335557718385695,23.6,23.0,31.318181818181817,30.0,28.487272727272728,True,False,False,True
2022-11-28,25.5,332,0,11,-0.5380051715382992,0.8429415373547832,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-28,23.8,332,0,11,-0.5380051715382992,0.8429415373547832,23.7,23.1,31.545454545454547,30.0,28.22909090909091,True,False,False,True
2022-11-28,24.0,332,0,11,-0.5380051715382992,0.8429415373547832,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-29,25.5,333,1,11,-0.5234156073655503,0.8520775211013093,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-11-29,23.9,333,1,11,-0.5234156073655503,0.8520775211013093,23.8,23.2,31.772727272727273,30.0,27.966666666666665,True,False,False,True
2022-11-29,24.0,333,1,11,-0.5234156073655503,0.8520775211013093,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-30,24.0,334,2,11,-0.5086709438521042,0.8609610158889945,23.9,23.3,32.0,30.0,27.7,True,False,False,True
2022-11-30,24.0,334,2,11,-0.5086709438521042,0.8609610158889945,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-11-30,25.5,334,2,11,-0.5086709438521042,0.8609610158889945,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-01,24.0,335,3,12,-0.49377555015997737,0.8695893893466109,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-01,25.5,335,3,12,-0.49377555015997737,0.8695893893466109,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-01,24.05,335,3,12,-0.49377555015997737,0.8695893893466109,24.0,23.4,32.05,29.95,27.433333333333334,True,False,False,True
2022-12-02,24.0,336,4,12,-0.4787338401157883,0.8779600847008883,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-02,25.5,336,4,12,-0.4787338401157883,0.8779600847008883,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-02,24.1,336,4,12,-0.4787338401157883,0.8779600847008883,24.05,23.5,32.1,29.9,27.166666666666668,True,False,False,True
2022-12-03,25.5,337,5,12,-0.4635502709028512,0.8860706215341378,25.5,25.5,25.5,25.5,25.5,False,True,False,True
