pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2022-09-21,1.95,264,2,9,-0.9859481499638303,-0.1670516255021195,1.95,1.944,1.94,1.82,1.9421666666666666,True,True
2022-09-22,1.95,265,3,9,-0.9886775902323404,-0.15005539834465262,1.95,1.9449999999999998,1.94,1.82,1.9425,True,True
2022-09-23,1.95,266,4,9,-0.9911140639934546,-0.13301470653419636,1.95,1.946,1.94,1.82,1.9428333333333332,True,True
2022-09-24,1.95,267,5,9,-0.9932568492674143,-0.11593459959550066,1.95,1.947,1.94,1.82,1.9431666666666667,True,True
2022-09-25,1.95,268,6,9,-0.9951053111006974,-0.09882013873287211,1.95,1.948,1.94,1.82,1.9435,True,True
2022-09-26,1.95,269,0,9,-0.99665890175417,-0.08167639533042288,1.95,1.9489999999999998,1.94,1.82,1.9438333333333333,True,True
2022-09-27,1.95,270,1,9,-0.9979171608653922,-0.06450844944931625,1.95,1.95,1.94,1.82,1.9441666666666666,True,True
2022-09-28,1.95,271,2,9,-0.9988797155850335,-0.04732138832243232,1.95,1.95,1.94,1.82,1.9445000000000001,True,True
2022-09-29,1.95,272,3,9,-0.9995462806873573,-0.03012030484690836,1.95,1.95,1.94,1.82,1.9448333333333332,True,True
2022-09-30,1.95,273,4,9,-0.9999166586547379,-0.012910296075008843,1.95,1.95,1.94,1.82,1.9451666666666665,True,True
2022-10-01,1.95,274,5,10,-0.9999907397361901,0.004303538296243821,1.95,1.95,1.94,1.816,1.9455,True,True
2022-10-02,1.95,275,6,10,-0.9997685019798909,0.021516097436222233,1.95,1.95,1.94,1.812,1.945833333333333,True,True
2022-10-03,1.95,276,0,10,-0.9992500112396835,0.03872228089217399,1.95,1.95,1.94,1.808,1.9461666666666666,True,True
2022-10-04,1.95,277,1,10,-0.9984354211555643,0.05591699010060302,1.95,1.95,1.94,1.804,1.9465000000000001,True,True
2022-10-05,1.95,278,2,10,-0.9973249731081555,0.07309512989807776,1.95,1.95,1.94,1.8,1.9468333333333332,True,True
2022-10-06,1.95,279,3,10,-0.9959189961471792,0.0902516100310407,1.95,1.95,1.94,1.796,1.9471666666666667,True,True
2022-10-07,1.95,280,4,10,-0.994217906893952,0.10738134666416306,1.95,1.95,1.94,1.792,1.9475,True,True
2022-10-08,1.95,281,5,10,-0.9922222094179324,0.12447926388678869,1.95,1.95,1.94,1.788,1.9478333333333333,True,True
2022-10-09,1.95,282,6,10,-0.989932495087353,0.141540295217043,1.95,1.95,1.94,1.784,1.9481666666666666,True,True
2022-10-10,1.95,283,0,10,-0.9873494423939864,0.15855938510313475,1.95,1.95,1.94,1.78,1.9485,True,True
2022-10-11,1.95,284,1,10,-0.9844738167520923,0.17553149042142777,1.95,1.95,1.9409999999999998,1.783,1.9487999999999999,True,True
2022-10-12,1.95,285,2,10,-0.9813064702716093,0.19245158197082995,1.95,1.95,1.942,1.786,1.9490666666666665,True,True
2022-10-13,1.95,286,3,10,-0.9778483415056567,0.20931464596304888,1.95,1.95,1.943,1.7890000000000001,1.9493,True,True
2022-10-14,1.95,287,4,10,-0.9741004551724206,0.22611568550828803,1.95,1.95,1.944,1.792,1.9495,True,True
2022-10-15,1.95,288,5,10,-0.970063921851507,0.2428497220959358,1.95,1.95,1.9449999999999998,1.795,1.9496666666666664,True,True
2022-10-16,1.95,289,6,10,-0.965739937654855,0.25951179706979943,1.95,1.95,1.946,1.798,1.9498,True,True
2022-10-17,1.95,290,0,10,-0.9611297838723007,0.27609697309746883,1.95,1.95,1.947,1.8010000000000002,1.9498999999999997,True,True
2022-10-18,1.95,291,1,10,-0.9562348265919058,0.2926003356333479,1.95,1.95,1.948,1.804,1.9499666666666668,True,True
2022-10-19,1.95,292,2,10,-0.9510565162951536,0.30901699437494723,1.95,1.95,1.9489999999999998,1.807,1.95,True,True
2022-10-20,1.95,293,3,10,-0.9455963874271428,0.3253420847119795,1.95,1.95,1.95,1.81,1.95,True,True
2022-10-21,1.95,294,4,10,-0.9398560579418953,0.341570769167856,1.95,1.95,1.95,1.8181818181818181,1.95,True,True
