pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_500g左右/鲜,specInfo_350g左右/鲜,specInfo_250g左右/鲜,specInfo_600g-700g/冻,specInfo_300g-500g/冻,specInfo_500g-700g/冻,specInfo_100g-200g/冻,prodPcat_海水鱼
2023-07-05,18.75,186,2,7,-0.060213277365792774,-0.9981855344718586,18.75,18.75,18.75,14.5,18.429166666666667,False,False,False,False,False,True,False,True
2023-07-05,14.5,186,2,7,-0.060213277365792774,-0.9981855344718586,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-06,18.75,187,3,7,-0.07738647923346322,-0.9970011699250151,18.75,18.75,18.75,14.5,18.429166666666667,False,False,False,False,False,True,False,True
2023-07-06,15.75,187,3,7,-0.07738647923346322,-0.9970011699250151,15.75,15.75,15.75,11.5,15.7875,False,False,False,False,True,False,False,True
2023-07-06,24.5,187,3,7,-0.07738647923346322,-0.9970011699250151,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-06,14.5,187,3,7,-0.07738647923346322,-0.9970011699250151,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-06,33.0,187,3,7,-0.07738647923346322,-0.9970011699250151,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-06,27.5,187,3,7,-0.07738647923346322,-0.9970011699250151,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-06,7.5,187,3,7,-0.07738647923346322,-0.9970011699250151,8.5,8.5,8.75,6.5,8.475,False,False,False,False,False,False,True,True
2023-07-07,27.5,188,4,7,-0.09453674981719933,-0.9955213724144752,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-07,18.75,188,4,7,-0.09453674981719933,-0.9955213724144752,18.75,18.75,18.75,14.5,18.429166666666667,False,False,False,False,False,True,False,True
2023-07-07,8.5,188,4,7,-0.09453674981719933,-0.9955213724144752,7.5,8.5,8.75,6.5,8.466666666666667,False,False,False,False,False,False,True,True
2023-07-07,14.5,188,4,7,-0.09453674981719933,-0.9955213724144752,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-07,15.75,188,4,7,-0.09453674981719933,-0.9955213724144752,15.75,15.75,15.75,11.5,15.7875,False,False,False,False,True,False,False,True
2023-07-07,33.0,188,4,7,-0.09453674981719933,-0.9955213724144752,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-07,24.5,188,4,7,-0.09453674981719933,-0.9955213724144752,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-08,15.75,189,5,7,-0.11165900712169444,-0.9937465804361781,15.75,15.75,15.75,11.5,15.7875,False,False,False,False,True,False,False,True
2023-07-08,14.5,189,5,7,-0.11165900712169444,-0.9937465804361781,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-08,24.5,189,5,7,-0.11165900712169444,-0.9937465804361781,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-08,33.0,189,5,7,-0.11165900712169444,-0.9937465804361781,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-08,8.5,189,5,7,-0.11165900712169444,-0.9937465804361781,8.5,8.5,8.75,6.5,8.458333333333334,False,False,False,False,False,False,True,True
2023-07-08,27.5,189,5,7,-0.11165900712169444,-0.9937465804361781,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-08,17.875,189,5,7,-0.11165900712169444,-0.9937465804361781,18.75,17.875,18.75,14.5,18.4,False,False,False,False,False,True,False,True
2023-07-09,15.75,190,6,7,-0.12874817745258066,-0.99167731989929,15.75,15.75,15.75,11.5,15.7875,False,False,False,False,True,False,False,True
2023-07-09,14.5,190,6,7,-0.12874817745258066,-0.99167731989929,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-09,24.5,190,6,7,-0.12874817745258066,-0.99167731989929,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-09,33.0,190,6,7,-0.12874817745258066,-0.99167731989929,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-09,8.5,190,6,7,-0.12874817745258066,-0.99167731989929,8.5,8.5,8.5,6.5,8.458333333333334,False,False,False,False,False,False,True,True
2023-07-09,17.0,190,6,7,-0.12874817745258066,-0.99167731989929,17.875,17.0,17.0,14.5,18.4,False,False,False,False,False,True,False,True
2023-07-09,27.5,190,6,7,-0.12874817745258066,-0.99167731989929,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-10,14.5,191,0,7,-0.14579919691987442,-0.9893142039703664,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-10,18.75,191,0,7,-0.14579919691987442,-0.9893142039703664,17.0,18.75,17.875,14.5,18.429166666666667,False,False,False,False,False,True,False,True
2023-07-10,27.5,191,0,7,-0.14579919691987442,-0.9893142039703664,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-10,8.5,191,0,7,-0.14579919691987442,-0.9893142039703664,8.5,8.5,8.5,6.5,8.458333333333334,False,False,False,False,False,False,True,True
2023-07-10,24.5,191,0,7,-0.14579919691987442,-0.9893142039703664,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-10,15.75,191,0,7,-0.14579919691987442,-0.9893142039703664,15.75,15.75,14.625,11.5,15.825,False,False,False,False,True,False,False,True
2023-07-10,33.0,191,0,7,-0.14579919691987442,-0.9893142039703664,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-11,14.5,192,1,7,-0.16280701293851646,-0.9866579328916572,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-11,15.75,192,1,7,-0.16280701293851646,-0.9866579328916572,15.75,15.75,13.5,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-11,33.0,192,1,7,-0.16280701293851646,-0.9866579328916572,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-11,8.5,192,1,7,-0.16280701293851646,-0.9866579328916572,8.5,8.5,8.5,6.5,8.458333333333334,False,False,False,False,False,False,True,True
2023-07-11,18.75,192,1,7,-0.16280701293851646,-0.9866579328916572,18.75,18.75,18.75,14.5,18.429166666666667,False,False,False,False,False,True,False,True
2023-07-11,27.5,192,1,7,-0.16280701293851646,-0.9866579328916572,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-11,24.5,192,1,7,-0.16280701293851646,-0.9866579328916572,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-12,14.5,193,2,7,-0.17976658572556214,-0.9837092937736098,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-12,7.5,193,2,7,-0.17976658572556214,-0.9837092937736098,8.5,8.5,8.75,6.5,8.416666666666666,False,False,False,False,False,False,True,True
2023-07-12,18.75,193,2,7,-0.17976658572556214,-0.9837092937736098,18.75,18.75,17.0,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-12,33.0,193,2,7,-0.17976658572556214,-0.9837092937736098,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-12,24.5,193,2,7,-0.17976658572556214,-0.9837092937736098,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-12,27.5,193,2,7,-0.17976658572556214,-0.9837092937736098,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-12,15.75,193,2,7,-0.17976658572556214,-0.9837092937736098,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-13,14.5,194,3,7,-0.19667288979357622,-0.9804691603616321,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-13,8.5,194,3,7,-0.19667288979357622,-0.9804691603616321,7.5,7.5,8.5,6.5,8.416666666666666,False,False,False,False,False,False,True,True
2023-07-13,33.0,194,3,7,-0.19667288979357622,-0.9804691603616321,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-13,15.75,194,3,7,-0.19667288979357622,-0.9804691603616321,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-13,27.5,194,3,7,-0.19667288979357622,-0.9804691603616321,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-13,18.75,194,3,7,-0.19667288979357622,-0.9804691603616321,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-13,24.5,194,3,7,-0.19667288979357622,-0.9804691603616321,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-14,15.75,195,4,7,-0.2135209154397959,-0.9769384927771817,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-14,18.75,195,4,7,-0.2135209154397959,-0.9769384927771817,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-14,8.5,195,4,7,-0.2135209154397959,-0.9769384927771817,8.5,8.5,8.5,6.5,8.416666666666666,False,False,False,False,False,False,True,True
2023-07-14,24.5,195,4,7,-0.2135209154397959,-0.9769384927771817,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-14,33.0,195,4,7,-0.2135209154397959,-0.9769384927771817,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-14,14.5,195,4,7,-0.2135209154397959,-0.9769384927771817,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-14,27.5,195,4,7,-0.2135209154397959,-0.9769384927771817,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-15,15.75,196,5,7,-0.23030567023061196,-0.973118337233262,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-15,18.75,196,5,7,-0.23030567023061196,-0.973118337233262,18.75,17.875,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-15,27.5,196,5,7,-0.23030567023061196,-0.973118337233262,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-15,8.5,196,5,7,-0.23030567023061196,-0.973118337233262,8.5,8.5,8.5,6.5,8.416666666666666,False,False,False,False,False,False,True,True
2023-07-15,24.5,196,5,7,-0.23030567023061196,-0.973118337233262,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-15,33.0,196,5,7,-0.23030567023061196,-0.973118337233262,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-15,14.5,196,5,7,-0.23030567023061196,-0.973118337233262,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-16,33.0,197,6,7,-0.24702218048093527,-0.9690098257244063,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-16,24.5,197,6,7,-0.24702218048093527,-0.9690098257244063,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-16,15.75,197,6,7,-0.24702218048093527,-0.9690098257244063,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-16,18.75,197,6,7,-0.24702218048093527,-0.9690098257244063,18.75,17.0,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-16,8.5,197,6,7,-0.24702218048093527,-0.9690098257244063,8.5,8.5,7.5,6.5,8.45,False,False,False,False,False,False,True,True
2023-07-16,14.5,197,6,7,-0.24702218048093527,-0.9690098257244063,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-16,27.5,197,6,7,-0.24702218048093527,-0.9690098257244063,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-17,33.0,198,0,7,-0.2636654927280072,-0.9646141756912435,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-17,27.5,198,0,7,-0.2636654927280072,-0.9646141756912435,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-17,18.75,198,0,7,-0.2636654927280072,-0.9646141756912435,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-17,8.5,198,0,7,-0.2636654927280072,-0.9646141756912435,8.5,8.5,8.0,6.5,8.466666666666667,False,False,False,False,False,False,True,True
2023-07-17,14.5,198,0,7,-0.2636654927280072,-0.9646141756912435,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-17,15.75,198,0,7,-0.2636654927280072,-0.9646141756912435,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-17,24.5,198,0,7,-0.2636654927280072,-0.9646141756912435,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-18,14.5,199,1,7,-0.2802306751992161,-0.9599326896597445,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-18,33.0,199,1,7,-0.2802306751992161,-0.9599326896597445,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-18,27.5,199,1,7,-0.2802306751992161,-0.9599326896597445,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-18,15.75,199,1,7,-0.2802306751992161,-0.9599326896597445,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-18,24.5,199,1,7,-0.2802306751992161,-0.9599326896597445,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-18,18.75,199,1,7,-0.2802306751992161,-0.9599326896597445,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-18,8.5,199,1,7,-0.2802306751992161,-0.9599326896597445,8.5,8.5,8.5,6.5,8.466666666666667,False,False,False,False,False,False,True,True
2023-07-19,18.75,200,2,7,-0.2967128192734901,-0.9549667548552553,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-19,27.5,200,2,7,-0.2967128192734901,-0.9549667548552553,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-19,24.5,200,2,7,-0.2967128192734901,-0.9549667548552553,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-19,8.5,200,2,7,-0.2967128192734901,-0.9549667548552553,8.5,7.5,9.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-19,15.75,200,2,7,-0.2967128192734901,-0.9549667548552553,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-19,14.5,200,2,7,-0.2967128192734901,-0.9549667548552553,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-19,33.0,200,2,7,-0.2967128192734901,-0.9549667548552553,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-20,27.5,201,3,7,-0.3131070409358267,-0.9497178427914317,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-20,14.5,201,3,7,-0.3131070409358267,-0.9497178427914317,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-20,24.5,201,3,7,-0.3131070409358267,-0.9497178427914317,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-20,15.75,201,3,7,-0.3131070409358267,-0.9497178427914317,15.75,15.75,15.75,11.5,15.9,False,False,False,False,True,False,False,True
2023-07-20,33.0,201,3,7,-0.3131070409358267,-0.9497178427914317,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-20,18.75,201,3,7,-0.3131070409358267,-0.9497178427914317,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-20,8.5,201,3,7,-0.3131070409358267,-0.9497178427914317,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-21,18.0,202,4,7,-0.3294084822245302,-0.9441875088341994,15.75,15.75,15.75,11.5,15.975,False,False,False,False,True,False,False,True
2023-07-21,8.5,202,4,7,-0.3294084822245302,-0.9441875088341994,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-21,14.5,202,4,7,-0.3294084822245302,-0.9441875088341994,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-21,24.5,202,4,7,-0.3294084822245302,-0.9441875088341994,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-21,27.5,202,4,7,-0.3294084822245302,-0.9441875088341994,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-21,33.0,202,4,7,-0.3294084822245302,-0.9441875088341994,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-21,18.75,202,4,7,-0.3294084822245302,-0.9441875088341994,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-22,14.5,203,5,7,-0.3456123126707333,-0.9383773917408642,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-22,8.5,203,5,7,-0.3456123126707333,-0.9383773917408642,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-22,16.875,203,5,7,-0.3456123126707333,-0.9383773917408642,18.0,15.75,18.0,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-22,24.5,203,5,7,-0.3456123126707333,-0.9383773917408642,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-22,27.5,203,5,7,-0.3456123126707333,-0.9383773917408642,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-22,18.75,203,5,7,-0.3456123126707333,-0.9383773917408642,18.75,18.75,18.75,14.5,18.4875,False,False,False,False,False,True,False,True
2023-07-22,33.0,203,5,7,-0.3456123126707333,-0.9383773917408642,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-23,14.5,204,6,7,-0.3617137307297674,-0.9322892131745134,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-23,27.5,204,6,7,-0.3617137307297674,-0.9322892131745134,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-23,8.5,204,6,7,-0.3617137307297674,-0.9322892131745134,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-23,15.75,204,6,7,-0.3617137307297674,-0.9322892131745134,16.875,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-23,18.75,204,6,7,-0.3617137307297674,-0.9322892131745134,18.75,18.75,17.0,14.5,18.545833333333334,False,False,False,False,False,True,False,True
2023-07-23,24.5,204,6,7,-0.3617137307297674,-0.9322892131745134,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-23,33.0,204,6,7,-0.3617137307297674,-0.9322892131745134,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-24,8.5,205,0,7,-0.37770796520396466,-0.9259247771938499,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-24,14.5,205,0,7,-0.37770796520396466,-0.9259247771938499,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-24,24.5,205,0,7,-0.37770796520396466,-0.9259247771938499,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-24,27.5,205,0,7,-0.37770796520396466,-0.9259247771938499,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-24,18.75,205,0,7,-0.37770796520396466,-0.9259247771938499,18.75,18.75,17.875,14.5,18.575,False,False,False,False,False,True,False,True
2023-07-24,15.75,205,0,7,-0.37770796520396466,-0.9259247771938499,15.75,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-24,33.0,205,0,7,-0.37770796520396466,-0.9259247771938499,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-25,18.75,206,1,7,-0.39359027665646645,-0.9192859697186105,18.75,18.75,18.75,14.5,18.575,False,False,False,False,False,True,False,True
2023-07-25,24.5,206,1,7,-0.39359027665646645,-0.9192859697186105,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-25,14.5,206,1,7,-0.39359027665646645,-0.9192859697186105,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-25,8.5,206,1,7,-0.39359027665646645,-0.9192859697186105,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-25,15.75,206,1,7,-0.39359027665646645,-0.9192859697186105,15.75,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-25,27.5,206,1,7,-0.39359027665646645,-0.9192859697186105,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-25,33.0,206,1,7,-0.39359027665646645,-0.9192859697186105,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-26,14.5,207,2,7,-0.4093559588156211,-0.9123747579707274,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-26,8.5,207,2,7,-0.4093559588156211,-0.9123747579707274,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-26,15.75,207,2,7,-0.4093559588156211,-0.9123747579707274,15.75,15.75,18.0,11.5,15.8625,False,False,False,False,True,False,False,True
2023-07-26,33.0,207,2,7,-0.4093559588156211,-0.9123747579707274,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-26,27.5,207,2,7,-0.4093559588156211,-0.9123747579707274,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-26,24.5,207,2,7,-0.4093559588156211,-0.9123747579707274,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-26,20.5,207,2,7,-0.4093559588156211,-0.9123747579707274,18.75,18.75,18.75,14.5,18.633333333333333,False,False,False,False,False,True,False,True
2023-07-27,18.0,208,3,7,-0.42500033996955394,-0.9051931898913975,15.75,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-27,8.5,208,3,7,-0.42500033996955394,-0.9051931898913975,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-27,27.5,208,3,7,-0.42500033996955394,-0.9051931898913975,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-27,14.5,208,3,7,-0.42500033996955394,-0.9051931898913975,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-27,24.5,208,3,7,-0.42500033996955394,-0.9051931898913975,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-27,33.0,208,3,7,-0.42500033996955394,-0.9051931898913975,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-27,18.75,208,3,7,-0.42500033996955394,-0.9051931898913975,20.5,18.75,18.75,14.5,18.633333333333333,False,False,False,False,False,True,False,True
2023-07-28,8.5,209,4,7,-0.4405187843504952,-0.8977433935342336,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-28,15.75,209,4,7,-0.4405187843504952,-0.8977433935342336,18.0,18.0,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-28,33.0,209,4,7,-0.4405187843504952,-0.8977433935342336,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-28,24.5,209,4,7,-0.4405187843504952,-0.8977433935342336,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-28,14.5,209,4,7,-0.4405187843504952,-0.8977433935342336,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-28,27.5,209,4,7,-0.4405187843504952,-0.8977433935342336,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-28,18.75,209,4,7,-0.4405187843504952,-0.8977433935342336,18.75,18.75,18.75,14.5,18.633333333333333,False,False,False,False,False,True,False,True
2023-07-29,18.75,210,5,7,-0.455906693508459,-0.8900275764346766,18.75,18.75,18.75,14.5,18.633333333333333,False,False,False,False,False,True,False,True
2023-07-29,33.0,210,5,7,-0.455906693508459,-0.8900275764346766,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-29,8.5,210,5,7,-0.455906693508459,-0.8900275764346766,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-29,27.5,210,5,7,-0.455906693508459,-0.8900275764346766,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-29,14.5,210,5,7,-0.455906693508459,-0.8900275764346766,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-29,24.5,210,5,7,-0.455906693508459,-0.8900275764346766,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-29,15.75,210,5,7,-0.455906693508459,-0.8900275764346766,15.75,16.875,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-30,33.0,211,6,7,-0.47115950767386394,-0.8820480249558535,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-30,27.5,211,6,7,-0.47115950767386394,-0.8820480249558535,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-30,24.5,211,6,7,-0.47115950767386394,-0.8820480249558535,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-30,15.75,211,6,7,-0.47115950767386394,-0.8820480249558535,15.75,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-30,14.5,211,6,7,-0.47115950767386394,-0.8820480249558535,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-30,8.5,211,6,7,-0.47115950767386394,-0.8820480249558535,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-30,18.75,211,6,7,-0.47115950767386394,-0.8820480249558535,18.75,18.75,18.75,14.5,18.633333333333333,False,False,False,False,False,True,False,True
2023-07-31,24.5,212,0,7,-0.4862727071086902,-0.8738071036110807,24.5,24.5,24.5,24.5,24.5,False,False,True,False,False,False,False,True
2023-07-31,14.5,212,0,7,-0.4862727071086902,-0.8738071036110807,14.5,14.5,14.5,14.5,14.5,False,False,False,True,False,False,False,True
2023-07-31,8.5,212,0,7,-0.4862727071086902,-0.8738071036110807,8.5,8.5,8.5,6.5,8.433333333333334,False,False,False,False,False,False,True,True
2023-07-31,15.75,212,0,7,-0.4862727071086902,-0.8738071036110807,15.75,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-07-31,33.0,212,0,7,-0.4862727071086902,-0.8738071036110807,33.0,33.0,33.0,33.0,33.0,True,False,False,False,False,False,False,True
2023-07-31,27.5,212,0,7,-0.4862727071086902,-0.8738071036110807,27.5,27.5,27.5,27.5,27.5,False,True,False,False,False,False,False,True
2023-07-31,17.0,212,0,7,-0.4862727071086902,-0.8738071036110807,18.75,18.75,17.875,14.5,18.604166666666668,False,False,False,False,False,True,False,True
2023-08-01,15.75,213,1,8,-0.5012418134457756,-0.8653072543632061,15.75,15.75,15.75,11.5,15.9375,False,False,False,False,True,False,False,True
2023-08-01,18.75,213,1,8,-0.5012418134457756,-0.8653072543632061,17.0,18.75,17.0,14.5,18.6625,False,False,False,False,False,True,False,True
