pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,specInfo_20头-25头/冻,specInfo_15头-20头/冻,specInfo_10头-15头/冻,specInfo_活,specInfo_冰鲜,specInfo_70-80冰鲜,specInfo_17头-20头,specInfo_26头-28头,specInfo_26头-30头,specInfo_22头-24头,prodPcat_虾蟹类,prodPcat_其他类
2022-07-17,16.0,198,6,7,-0.2636654927280072,-0.9646141756912435,15.8,15.0,15.0,15.0,15.1,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-17,26.0,198,6,7,-0.2636654927280072,-0.9646141756912435,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-17,27.5,198,6,7,-0.2636654927280072,-0.9646141756912435,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-17,29.5,198,6,7,-0.2636654927280072,-0.9646141756912435,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-17,15.0,198,6,7,-0.2636654927280072,-0.9646141756912435,15.0,15.0,16.5,16.0,15.291666666666666,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-17,23.5,198,6,7,-0.2636654927280072,-0.9646141756912435,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-17,29.0,198,6,7,-0.2636654927280072,-0.9646141756912435,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-17,23.0,198,6,7,-0.2636654927280072,-0.9646141756912435,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-17,26.5,198,6,7,-0.2636654927280072,-0.9646141756912435,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-17,26.5,198,6,7,-0.2636654927280072,-0.9646141756912435,26.5,26.5,26.5,32.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-17,30.0,198,6,7,-0.2636654927280072,-0.9646141756912435,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-18,26.5,199,0,7,-0.2802306751992161,-0.9599326896597445,26.5,26.5,26.5,30.75,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-18,16.0,199,0,7,-0.2802306751992161,-0.9599326896597445,16.0,15.0,15.0,15.0,15.133333333333333,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-18,26.0,199,0,7,-0.2802306751992161,-0.9599326896597445,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-18,29.5,199,0,7,-0.2802306751992161,-0.9599326896597445,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-18,27.5,199,0,7,-0.2802306751992161,-0.9599326896597445,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-18,23.0,199,0,7,-0.2802306751992161,-0.9599326896597445,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-18,23.5,199,0,7,-0.2802306751992161,-0.9599326896597445,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-18,30.0,199,0,7,-0.2802306751992161,-0.9599326896597445,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-18,26.5,199,0,7,-0.2802306751992161,-0.9599326896597445,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-18,29.0,199,0,7,-0.2802306751992161,-0.9599326896597445,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-18,15.0,199,0,7,-0.2802306751992161,-0.9599326896597445,15.0,15.0,16.5,16.0,15.241666666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-19,27.5,200,1,7,-0.2967128192734901,-0.9549667548552553,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-19,30.0,200,1,7,-0.2967128192734901,-0.9549667548552553,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-19,23.5,200,1,7,-0.2967128192734901,-0.9549667548552553,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-19,26.5,200,1,7,-0.2967128192734901,-0.9549667548552553,26.5,26.5,26.5,29.5,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-19,15.0,200,1,7,-0.2967128192734901,-0.9549667548552553,15.0,15.0,16.5,16.0,15.191666666666666,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-19,26.0,200,1,7,-0.2967128192734901,-0.9549667548552553,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-19,23.0,200,1,7,-0.2967128192734901,-0.9549667548552553,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-19,29.0,200,1,7,-0.2967128192734901,-0.9549667548552553,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-19,29.5,200,1,7,-0.2967128192734901,-0.9549667548552553,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-19,26.5,200,1,7,-0.2967128192734901,-0.9549667548552553,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-19,16.0,200,1,7,-0.2967128192734901,-0.9549667548552553,16.0,15.0,15.0,15.0,15.166666666666666,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-20,26.5,201,2,7,-0.3131070409358267,-0.9497178427914317,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-20,23.0,201,2,7,-0.3131070409358267,-0.9497178427914317,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-20,26.5,201,2,7,-0.3131070409358267,-0.9497178427914317,26.5,26.5,26.5,28.25,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-20,29.0,201,2,7,-0.3131070409358267,-0.9497178427914317,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-20,16.0,201,2,7,-0.3131070409358267,-0.9497178427914317,16.0,15.2,15.0,15.0,15.2,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-20,15.0,201,2,7,-0.3131070409358267,-0.9497178427914317,15.0,15.0,16.5,16.0,15.141666666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-20,30.0,201,2,7,-0.3131070409358267,-0.9497178427914317,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-20,23.5,201,2,7,-0.3131070409358267,-0.9497178427914317,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-20,27.5,201,2,7,-0.3131070409358267,-0.9497178427914317,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-20,29.5,201,2,7,-0.3131070409358267,-0.9497178427914317,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-20,26.0,201,2,7,-0.3131070409358267,-0.9497178427914317,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-21,27.5,202,3,7,-0.3294084822245302,-0.9441875088341994,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-21,30.0,202,3,7,-0.3294084822245302,-0.9441875088341994,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-21,29.0,202,3,7,-0.3294084822245302,-0.9441875088341994,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-21,26.5,202,3,7,-0.3294084822245302,-0.9441875088341994,26.5,26.5,26.5,27.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-21,26.5,202,3,7,-0.3294084822245302,-0.9441875088341994,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-21,26.0,202,3,7,-0.3294084822245302,-0.9441875088341994,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-21,23.5,202,3,7,-0.3294084822245302,-0.9441875088341994,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-21,23.0,202,3,7,-0.3294084822245302,-0.9441875088341994,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-21,16.0,202,3,7,-0.3294084822245302,-0.9441875088341994,16.0,15.4,15.0,15.0,15.233333333333333,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-21,15.0,202,3,7,-0.3294084822245302,-0.9441875088341994,15.0,15.0,16.5,16.0,15.091666666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-21,29.5,202,3,7,-0.3294084822245302,-0.9441875088341994,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-22,29.0,203,4,7,-0.3456123126707333,-0.9383773917408642,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-22,15.0,203,4,7,-0.3456123126707333,-0.9383773917408642,15.0,15.0,16.5,16.0,15.041666666666666,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-22,27.5,203,4,7,-0.3456123126707333,-0.9383773917408642,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-22,29.5,203,4,7,-0.3456123126707333,-0.9383773917408642,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-22,23.5,203,4,7,-0.3456123126707333,-0.9383773917408642,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-22,23.0,203,4,7,-0.3456123126707333,-0.9383773917408642,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-22,30.0,203,4,7,-0.3456123126707333,-0.9383773917408642,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-22,16.0,203,4,7,-0.3456123126707333,-0.9383773917408642,16.0,15.6,15.0,15.0,15.266666666666667,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-22,26.0,203,4,7,-0.3456123126707333,-0.9383773917408642,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-22,26.5,203,4,7,-0.3456123126707333,-0.9383773917408642,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-22,26.5,203,4,7,-0.3456123126707333,-0.9383773917408642,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-23,30.0,204,5,7,-0.3617137307297674,-0.9322892131745134,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-23,27.5,204,5,7,-0.3617137307297674,-0.9322892131745134,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-23,23.5,204,5,7,-0.3617137307297674,-0.9322892131745134,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-23,23.0,204,5,7,-0.3617137307297674,-0.9322892131745134,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-23,29.5,204,5,7,-0.3617137307297674,-0.9322892131745134,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-23,26.5,204,5,7,-0.3617137307297674,-0.9322892131745134,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-23,29.0,204,5,7,-0.3617137307297674,-0.9322892131745134,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-23,15.0,204,5,7,-0.3617137307297674,-0.9322892131745134,15.0,15.0,15.5,16.0,15.025,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-23,17.0,204,5,7,-0.3617137307297674,-0.9322892131745134,16.0,15.8,15.0,15.0,15.333333333333334,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-23,26.0,204,5,7,-0.3617137307297674,-0.9322892131745134,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-23,26.5,204,5,7,-0.3617137307297674,-0.9322892131745134,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-24,29.5,205,6,7,-0.37770796520396466,-0.9259247771938499,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-24,26.5,205,6,7,-0.37770796520396466,-0.9259247771938499,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-24,26.0,205,6,7,-0.37770796520396466,-0.9259247771938499,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-24,26.5,205,6,7,-0.37770796520396466,-0.9259247771938499,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-24,23.5,205,6,7,-0.37770796520396466,-0.9259247771938499,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-24,15.0,205,6,7,-0.37770796520396466,-0.9259247771938499,15.0,15.0,15.5,16.0,15.008333333333333,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-24,29.0,205,6,7,-0.37770796520396466,-0.9259247771938499,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-24,17.0,205,6,7,-0.37770796520396466,-0.9259247771938499,17.0,16.0,15.0,15.0,15.4,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-24,23.0,205,6,7,-0.37770796520396466,-0.9259247771938499,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-24,30.0,205,6,7,-0.37770796520396466,-0.9259247771938499,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-24,27.5,205,6,7,-0.37770796520396466,-0.9259247771938499,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-25,29.5,206,0,7,-0.39359027665646645,-0.9192859697186105,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-25,15.0,206,0,7,-0.39359027665646645,-0.9192859697186105,15.0,15.0,15.25,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-25,29.0,206,0,7,-0.39359027665646645,-0.9192859697186105,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-25,17.0,206,0,7,-0.39359027665646645,-0.9192859697186105,17.0,16.0,15.0,15.0,15.466666666666667,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-25,23.0,206,0,7,-0.39359027665646645,-0.9192859697186105,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-25,26.0,206,0,7,-0.39359027665646645,-0.9192859697186105,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-25,26.5,206,0,7,-0.39359027665646645,-0.9192859697186105,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-25,27.5,206,0,7,-0.39359027665646645,-0.9192859697186105,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-25,30.0,206,0,7,-0.39359027665646645,-0.9192859697186105,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-25,26.5,206,0,7,-0.39359027665646645,-0.9192859697186105,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-25,23.5,206,0,7,-0.39359027665646645,-0.9192859697186105,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-26,26.5,207,1,7,-0.4093559588156211,-0.9123747579707274,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-26,15.0,207,1,7,-0.4093559588156211,-0.9123747579707274,15.0,15.0,15.0,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-26,29.5,207,1,7,-0.4093559588156211,-0.9123747579707274,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-26,26.5,207,1,7,-0.4093559588156211,-0.9123747579707274,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-26,30.0,207,1,7,-0.4093559588156211,-0.9123747579707274,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-26,23.5,207,1,7,-0.4093559588156211,-0.9123747579707274,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-26,17.0,207,1,7,-0.4093559588156211,-0.9123747579707274,17.0,16.0,15.0,15.0,15.533333333333333,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-26,23.0,207,1,7,-0.4093559588156211,-0.9123747579707274,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-26,27.5,207,1,7,-0.4093559588156211,-0.9123747579707274,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-26,26.0,207,1,7,-0.4093559588156211,-0.9123747579707274,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-26,29.0,207,1,7,-0.4093559588156211,-0.9123747579707274,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-27,23.5,208,2,7,-0.42500033996955394,-0.9051931898913975,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-27,29.0,208,2,7,-0.42500033996955394,-0.9051931898913975,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-27,17.0,208,2,7,-0.42500033996955394,-0.9051931898913975,17.0,16.0,15.0,15.0,15.6,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-27,23.0,208,2,7,-0.42500033996955394,-0.9051931898913975,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-27,15.0,208,2,7,-0.42500033996955394,-0.9051931898913975,15.0,15.0,15.0,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-27,26.0,208,2,7,-0.42500033996955394,-0.9051931898913975,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-27,30.0,208,2,7,-0.42500033996955394,-0.9051931898913975,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-27,26.5,208,2,7,-0.42500033996955394,-0.9051931898913975,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-27,29.5,208,2,7,-0.42500033996955394,-0.9051931898913975,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-27,27.5,208,2,7,-0.42500033996955394,-0.9051931898913975,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-27,26.5,208,2,7,-0.42500033996955394,-0.9051931898913975,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-28,26.0,209,3,7,-0.4405187843504952,-0.8977433935342336,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-28,23.0,209,3,7,-0.4405187843504952,-0.8977433935342336,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-28,26.5,209,3,7,-0.4405187843504952,-0.8977433935342336,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-28,27.5,209,3,7,-0.4405187843504952,-0.8977433935342336,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-28,23.5,209,3,7,-0.4405187843504952,-0.8977433935342336,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-28,29.5,209,3,7,-0.4405187843504952,-0.8977433935342336,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-28,17.0,209,3,7,-0.4405187843504952,-0.8977433935342336,17.0,16.0,15.0,15.0,15.666666666666666,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-28,29.0,209,3,7,-0.4405187843504952,-0.8977433935342336,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-28,30.0,209,3,7,-0.4405187843504952,-0.8977433935342336,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-28,15.0,209,3,7,-0.4405187843504952,-0.8977433935342336,15.0,15.0,15.0,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-28,26.5,209,3,7,-0.4405187843504952,-0.8977433935342336,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-29,30.0,210,4,7,-0.455906693508459,-0.8900275764346766,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-29,23.0,210,4,7,-0.455906693508459,-0.8900275764346766,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-29,26.0,210,4,7,-0.455906693508459,-0.8900275764346766,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-29,17.0,210,4,7,-0.455906693508459,-0.8900275764346766,17.0,16.0,15.0,15.0,15.733333333333333,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-29,26.5,210,4,7,-0.455906693508459,-0.8900275764346766,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-29,29.5,210,4,7,-0.455906693508459,-0.8900275764346766,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-29,26.5,210,4,7,-0.455906693508459,-0.8900275764346766,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-29,23.5,210,4,7,-0.455906693508459,-0.8900275764346766,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-29,29.0,210,4,7,-0.455906693508459,-0.8900275764346766,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-29,15.0,210,4,7,-0.455906693508459,-0.8900275764346766,15.0,15.0,15.0,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-29,27.5,210,4,7,-0.455906693508459,-0.8900275764346766,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-30,23.5,211,5,7,-0.47115950767386394,-0.8820480249558535,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-30,26.0,211,5,7,-0.47115950767386394,-0.8820480249558535,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-30,26.5,211,5,7,-0.47115950767386394,-0.8820480249558535,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-30,15.0,211,5,7,-0.47115950767386394,-0.8820480249558535,15.0,15.0,15.0,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-30,29.0,211,5,7,-0.47115950767386394,-0.8820480249558535,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-30,23.0,211,5,7,-0.47115950767386394,-0.8820480249558535,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-30,26.5,211,5,7,-0.47115950767386394,-0.8820480249558535,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-30,17.0,211,5,7,-0.47115950767386394,-0.8820480249558535,17.0,17.0,15.0,15.0,15.8,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-30,29.5,211,5,7,-0.47115950767386394,-0.8820480249558535,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-30,27.5,211,5,7,-0.47115950767386394,-0.8820480249558535,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
2022-07-30,30.0,211,5,7,-0.47115950767386394,-0.8820480249558535,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-31,23.5,212,6,7,-0.4862727071086902,-0.8738071036110807,23.5,23.5,23.5,23.5,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True
2022-07-31,29.0,212,6,7,-0.4862727071086902,-0.8738071036110807,29.0,29.0,29.0,28.5,29.0,False,False,False,False,False,False,False,False,False,False,True,False,True
2022-07-31,26.0,212,6,7,-0.4862727071086902,-0.8738071036110807,26.0,26.0,26.0,26.0,26.0,False,False,False,False,False,False,False,False,False,True,False,False,True
2022-07-31,15.0,212,6,7,-0.4862727071086902,-0.8738071036110807,15.0,15.0,15.0,16.0,15.0,False,False,False,False,False,True,False,False,False,False,False,False,True
2022-07-31,30.0,212,6,7,-0.4862727071086902,-0.8738071036110807,30.0,30.0,30.0,29.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2022-07-31,23.0,212,6,7,-0.4862727071086902,-0.8738071036110807,23.0,23.0,23.0,23.0,23.0,False,True,False,False,False,False,False,False,False,False,False,True,False
2022-07-31,29.5,212,6,7,-0.4862727071086902,-0.8738071036110807,29.5,29.5,29.5,29.5,29.5,False,False,False,True,False,False,False,False,False,False,False,True,False
2022-07-31,17.0,212,6,7,-0.4862727071086902,-0.8738071036110807,17.0,17.0,15.0,15.0,15.866666666666667,True,False,False,False,False,False,False,False,False,False,False,True,False
2022-07-31,26.5,212,6,7,-0.4862727071086902,-0.8738071036110807,26.5,26.5,26.5,26.5,26.5,False,False,True,False,False,False,False,False,False,False,False,True,False
2022-07-31,26.5,212,6,7,-0.4862727071086902,-0.8738071036110807,26.5,26.5,26.5,26.0,26.5,False,False,False,False,True,False,False,False,False,False,False,False,True
2022-07-31,27.5,212,6,7,-0.4862727071086902,-0.8738071036110807,27.5,27.5,27.5,26.0,27.5,False,False,False,False,False,False,False,False,True,False,False,False,True
