pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_35g-45g,specInfo_20g-30g,prodPcat_虾类,prodPcat_虾蟹类,prodPcat_其他类
2022-07-17,22.5,198,6,7,-0.2636654927280072,-0.9646141756912435,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-17,32.5,198,6,7,-0.2636654927280072,-0.9646141756912435,32.5,32.5,32.5,32.5,32.5,True,False,False,False,True,False
2022-07-17,22.5,198,6,7,-0.2636654927280072,-0.9646141756912435,22.5,22.5,21.5,22.5,21.541666666666668,True,False,False,False,False,True
2022-07-17,26.0,198,6,7,-0.2636654927280072,-0.9646141756912435,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-17,17.5,198,6,7,-0.2636654927280072,-0.9646141756912435,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-18,22.5,199,0,7,-0.2802306751992161,-0.9599326896597445,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-18,33.0,199,0,7,-0.2802306751992161,-0.9599326896597445,32.5,32.5,32.5,32.5,32.516666666666666,True,False,False,False,True,False
2022-07-18,22.5,199,0,7,-0.2802306751992161,-0.9599326896597445,22.5,22.5,21.5,22.875,21.575,True,False,False,False,False,True
2022-07-18,17.5,199,0,7,-0.2802306751992161,-0.9599326896597445,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-18,26.0,199,0,7,-0.2802306751992161,-0.9599326896597445,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-19,22.5,200,1,7,-0.2967128192734901,-0.9549667548552553,22.5,22.5,21.5,23.25,21.608333333333334,True,False,False,False,False,True
2022-07-19,33.0,200,1,7,-0.2967128192734901,-0.9549667548552553,33.0,32.5,32.5,32.5,32.53333333333333,True,False,False,False,True,False
2022-07-19,17.5,200,1,7,-0.2967128192734901,-0.9549667548552553,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-19,22.5,200,1,7,-0.2967128192734901,-0.9549667548552553,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-19,26.0,200,1,7,-0.2967128192734901,-0.9549667548552553,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-20,26.0,201,2,7,-0.3131070409358267,-0.9497178427914317,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-20,17.5,201,2,7,-0.3131070409358267,-0.9497178427914317,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-20,22.5,201,2,7,-0.3131070409358267,-0.9497178427914317,22.5,22.5,21.5,23.625,21.641666666666666,True,False,False,False,False,True
2022-07-20,22.5,201,2,7,-0.3131070409358267,-0.9497178427914317,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-20,33.0,201,2,7,-0.3131070409358267,-0.9497178427914317,33.0,32.5,32.5,32.5,32.55,True,False,False,False,True,False
2022-07-21,17.5,202,3,7,-0.3294084822245302,-0.9441875088341994,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-21,34.0,202,3,7,-0.3294084822245302,-0.9441875088341994,33.0,32.5,32.5,32.5,32.6,True,False,False,False,True,False
2022-07-21,22.5,202,3,7,-0.3294084822245302,-0.9441875088341994,22.5,22.5,21.5,24.0,21.675,True,False,False,False,False,True
2022-07-21,26.0,202,3,7,-0.3294084822245302,-0.9441875088341994,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-21,22.5,202,3,7,-0.3294084822245302,-0.9441875088341994,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-22,17.5,203,4,7,-0.3456123126707333,-0.9383773917408642,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-22,26.0,203,4,7,-0.3456123126707333,-0.9383773917408642,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-22,34.0,203,4,7,-0.3456123126707333,-0.9383773917408642,34.0,32.5,32.5,32.5,32.65,True,False,False,False,True,False
2022-07-22,22.5,203,4,7,-0.3456123126707333,-0.9383773917408642,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-22,22.5,203,4,7,-0.3456123126707333,-0.9383773917408642,22.5,22.5,21.5,24.0,21.708333333333332,True,False,False,False,False,True
2022-07-23,33.0,204,5,7,-0.3617137307297674,-0.9322892131745134,34.0,32.5,32.5,32.5,32.666666666666664,True,False,False,False,True,False
2022-07-23,26.0,204,5,7,-0.3617137307297674,-0.9322892131745134,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-23,22.5,204,5,7,-0.3617137307297674,-0.9322892131745134,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-23,17.5,204,5,7,-0.3617137307297674,-0.9322892131745134,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-23,22.5,204,5,7,-0.3617137307297674,-0.9322892131745134,22.5,22.5,21.5,24.0,21.741666666666667,True,False,False,False,False,True
2022-07-24,22.5,205,6,7,-0.37770796520396466,-0.9259247771938499,22.5,22.5,21.5,24.0,21.775,True,False,False,False,False,True
2022-07-24,33.0,205,6,7,-0.37770796520396466,-0.9259247771938499,33.0,32.5,32.5,32.5,32.68333333333333,True,False,False,False,True,False
2022-07-24,26.0,205,6,7,-0.37770796520396466,-0.9259247771938499,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-24,22.5,205,6,7,-0.37770796520396466,-0.9259247771938499,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-24,17.5,205,6,7,-0.37770796520396466,-0.9259247771938499,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-25,22.5,206,0,7,-0.39359027665646645,-0.9192859697186105,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-25,22.5,206,0,7,-0.39359027665646645,-0.9192859697186105,22.5,22.5,21.5,24.0,21.808333333333334,True,False,False,False,False,True
2022-07-25,26.0,206,0,7,-0.39359027665646645,-0.9192859697186105,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-25,33.0,206,0,7,-0.39359027665646645,-0.9192859697186105,33.0,33.0,32.5,32.5,32.7,True,False,False,False,True,False
2022-07-25,17.5,206,0,7,-0.39359027665646645,-0.9192859697186105,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-26,17.5,207,1,7,-0.4093559588156211,-0.9123747579707274,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-26,22.5,207,1,7,-0.4093559588156211,-0.9123747579707274,22.5,22.5,21.5,24.0,21.841666666666665,True,False,False,False,False,True
2022-07-26,22.5,207,1,7,-0.4093559588156211,-0.9123747579707274,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-26,31.5,207,1,7,-0.4093559588156211,-0.9123747579707274,33.0,33.0,32.5,32.5,32.666666666666664,True,False,False,False,True,False
2022-07-26,26.0,207,1,7,-0.4093559588156211,-0.9123747579707274,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-27,22.5,208,2,7,-0.42500033996955394,-0.9051931898913975,22.5,22.5,21.5,24.0,21.875,True,False,False,False,False,True
2022-07-27,22.5,208,2,7,-0.42500033996955394,-0.9051931898913975,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-27,17.5,208,2,7,-0.42500033996955394,-0.9051931898913975,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-27,26.0,208,2,7,-0.42500033996955394,-0.9051931898913975,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-27,30.0,208,2,7,-0.42500033996955394,-0.9051931898913975,31.5,33.0,32.5,32.5,32.583333333333336,True,False,False,False,True,False
2022-07-28,22.5,209,3,7,-0.4405187843504952,-0.8977433935342336,22.5,22.5,20.0,24.0,21.958333333333332,True,False,False,False,False,True
2022-07-28,30.0,209,3,7,-0.4405187843504952,-0.8977433935342336,30.0,34.0,32.5,32.5,32.5,True,False,False,False,True,False
2022-07-28,26.0,209,3,7,-0.4405187843504952,-0.8977433935342336,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-28,17.5,209,3,7,-0.4405187843504952,-0.8977433935342336,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-28,22.5,209,3,7,-0.4405187843504952,-0.8977433935342336,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-29,26.0,210,4,7,-0.455906693508459,-0.8900275764346766,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-29,17.5,210,4,7,-0.455906693508459,-0.8900275764346766,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-29,30.0,210,4,7,-0.455906693508459,-0.8900275764346766,30.0,34.0,32.5,32.5,32.416666666666664,True,False,False,False,True,False
2022-07-29,22.5,210,4,7,-0.455906693508459,-0.8900275764346766,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-29,22.5,210,4,7,-0.455906693508459,-0.8900275764346766,22.5,22.5,20.0,24.0,22.041666666666668,True,False,False,False,False,True
2022-07-30,26.0,211,5,7,-0.47115950767386394,-0.8820480249558535,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-30,17.5,211,5,7,-0.47115950767386394,-0.8820480249558535,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-30,30.0,211,5,7,-0.47115950767386394,-0.8820480249558535,30.0,33.0,32.5,32.5,32.333333333333336,True,False,False,False,True,False
2022-07-30,22.5,211,5,7,-0.47115950767386394,-0.8820480249558535,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-30,22.5,211,5,7,-0.47115950767386394,-0.8820480249558535,22.5,22.5,20.0,25.0,22.125,True,False,False,False,False,True
2022-07-31,17.5,212,6,7,-0.4862727071086902,-0.8738071036110807,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-07-31,30.0,212,6,7,-0.4862727071086902,-0.8738071036110807,30.0,33.0,32.5,32.5,32.25,True,False,False,False,True,False
2022-07-31,22.5,212,6,7,-0.4862727071086902,-0.8738071036110807,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-07-31,26.0,212,6,7,-0.4862727071086902,-0.8738071036110807,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-07-31,22.5,212,6,7,-0.4862727071086902,-0.8738071036110807,22.5,22.5,20.0,25.0,22.208333333333332,True,False,False,False,False,True
2022-08-01,22.5,213,0,8,-0.5012418134457756,-0.8653072543632061,22.5,22.5,20.0,25.0,22.291666666666668,True,False,False,False,False,True
2022-08-01,17.5,213,0,8,-0.5012418134457756,-0.8653072543632061,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-01,26.0,213,0,8,-0.5012418134457756,-0.8653072543632061,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-01,31.0,213,0,8,-0.5012418134457756,-0.8653072543632061,30.0,33.0,32.5,32.5,32.2,True,False,False,False,True,False
2022-08-01,22.5,213,0,8,-0.5012418134457756,-0.8653072543632061,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-02,31.0,214,1,8,-0.5160623910158526,-0.8565509959010037,31.0,31.5,32.5,32.5,32.15,True,False,False,False,True,False
2022-08-02,22.5,214,1,8,-0.5160623910158526,-0.8565509959010037,22.5,22.5,20.0,25.0,22.375,True,False,False,False,False,True
2022-08-02,26.0,214,1,8,-0.5160623910158526,-0.8565509959010037,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-02,22.5,214,1,8,-0.5160623910158526,-0.8565509959010037,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-02,17.5,214,1,8,-0.5160623910158526,-0.8565509959010037,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-03,31.0,215,2,8,-0.5307300481619331,-0.8475409228928312,31.0,30.0,32.5,32.5,32.1,True,False,False,False,True,False
2022-08-03,22.5,215,2,8,-0.5307300481619331,-0.8475409228928312,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-03,22.5,215,2,8,-0.5307300481619331,-0.8475409228928312,22.5,22.5,20.625,25.0,22.4375,True,False,False,False,False,True
2022-08-03,26.0,215,2,8,-0.5307300481619331,-0.8475409228928312,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-03,17.5,215,2,8,-0.5307300481619331,-0.8475409228928312,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-04,22.5,216,3,8,-0.5452404385406507,-0.8382797052177745,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-04,22.5,216,3,8,-0.5452404385406507,-0.8382797052177745,22.5,22.5,21.25,25.0,22.479166666666668,True,False,False,False,False,True
2022-08-04,26.0,216,3,8,-0.5452404385406507,-0.8382797052177745,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-04,17.5,216,3,8,-0.5452404385406507,-0.8382797052177745,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-04,31.0,216,3,8,-0.5452404385406507,-0.8382797052177745,31.0,30.0,32.5,32.5,32.05,True,False,False,False,True,False
2022-08-05,17.5,217,4,8,-0.5595892624101763,-0.828770087174504,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-05,26.0,217,4,8,-0.5595892624101763,-0.828770087174504,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-05,30.0,217,4,8,-0.5595892624101763,-0.828770087174504,31.0,30.0,32.5,32.5,31.966666666666665,True,False,False,False,True,False
2022-08-05,22.5,217,4,8,-0.5595892624101763,-0.828770087174504,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-05,22.5,217,4,8,-0.5595892624101763,-0.828770087174504,22.5,22.5,21.875,25.0,22.5,True,False,False,False,False,True
2022-08-06,17.5,218,5,8,-0.5737722679043243,-0.8190148866680802,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-06,30.0,218,5,8,-0.5737722679043243,-0.8190148866680802,30.0,30.0,32.5,32.5,31.883333333333333,True,False,False,False,True,False
2022-08-06,26.0,218,5,8,-0.5737722679043243,-0.8190148866680802,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-06,22.5,218,5,8,-0.5737722679043243,-0.8190148866680802,22.5,22.5,22.5,27.0,22.5,True,False,False,False,False,True
2022-08-06,22.5,218,5,8,-0.5737722679043243,-0.8190148866680802,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-07,22.5,219,6,8,-0.5877852522924734,-0.8090169943749472,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-07,17.5,219,6,8,-0.5877852522924734,-0.8090169943749472,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-07,26.0,219,6,8,-0.5877852522924734,-0.8090169943749472,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-07,30.0,219,6,8,-0.5877852522924734,-0.8090169943749472,30.0,30.0,32.5,32.5,31.8,True,False,False,False,True,False
2022-08-07,22.5,219,6,8,-0.5877852522924734,-0.8090169943749472,22.5,22.5,22.5,27.0,22.5,True,False,False,False,False,True
2022-08-08,26.0,220,0,8,-0.6016240632249227,-0.7987793728863648,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-08,30.0,220,0,8,-0.6016240632249227,-0.7987793728863648,30.0,31.0,32.5,32.5,31.716666666666665,True,False,False,False,True,False
2022-08-08,17.5,220,0,8,-0.6016240632249227,-0.7987793728863648,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-08,22.5,220,0,8,-0.6016240632249227,-0.7987793728863648,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-08,22.5,220,0,8,-0.6016240632249227,-0.7987793728863648,22.5,22.5,22.5,27.0,22.5,True,False,False,False,False,True
2022-08-09,26.0,221,1,8,-0.6152845999633277,-0.7883050558305253,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-09,17.5,221,1,8,-0.6152845999633277,-0.7883050558305253,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-09,22.5,221,1,8,-0.6152845999633277,-0.7883050558305253,22.5,22.5,22.5,27.0,22.5,True,False,False,False,False,True
2022-08-09,30.0,221,1,8,-0.6152845999633277,-0.7883050558305253,30.0,31.0,32.5,32.5,31.633333333333333,True,False,False,False,True,False
2022-08-09,22.5,221,1,8,-0.6152845999633277,-0.7883050558305253,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-10,30.0,222,2,8,-0.6287628145958345,-0.7775971469736268,30.0,31.0,32.5,32.5,31.55,True,False,False,False,True,False
2022-08-10,22.5,222,2,8,-0.6287628145958345,-0.7775971469736268,22.5,22.5,22.5,27.0,22.5,True,False,False,False,False,True
2022-08-10,26.0,222,2,8,-0.6287628145958345,-0.7775971469736268,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-10,22.5,222,2,8,-0.6287628145958345,-0.7775971469736268,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-10,17.5,222,2,8,-0.6287628145958345,-0.7775971469736268,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-11,30.0,223,3,8,-0.6420547132365636,-0.7666588193001592,30.0,31.0,32.5,32.5,31.466666666666665,True,False,False,False,True,False
2022-08-11,22.5,223,3,8,-0.6420547132365636,-0.7666588193001592,22.5,22.5,22.5,27.0,22.5,True,False,False,False,False,True
2022-08-11,26.0,223,3,8,-0.6420547132365636,-0.7666588193001592,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-11,22.5,223,3,8,-0.6420547132365636,-0.7666588193001592,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-11,17.5,223,3,8,-0.6420547132365636,-0.7666588193001592,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-12,26.0,224,4,8,-0.655156357209085,-0.7554933140726804,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-12,30.0,224,4,8,-0.655156357209085,-0.7554933140726804,30.0,30.0,32.5,32.5,31.383333333333333,True,False,False,False,True,False
2022-08-12,17.5,224,4,8,-0.655156357209085,-0.7554933140726804,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-12,22.5,224,4,8,-0.655156357209085,-0.7554933140726804,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-12,22.5,224,4,8,-0.655156357209085,-0.7554933140726804,22.5,22.5,22.5,26.5,22.5,True,False,False,False,False,True
2022-08-13,22.5,225,5,8,-0.6680638642135333,-0.7441039398713608,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-13,30.0,225,5,8,-0.6680638642135333,-0.7441039398713608,30.0,30.0,32.5,32.5,31.3,True,False,False,False,True,False
2022-08-13,17.5,225,5,8,-0.6680638642135333,-0.7441039398713608,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-13,26.0,225,5,8,-0.6680638642135333,-0.7441039398713608,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-13,22.5,225,5,8,-0.6680638642135333,-0.7441039398713608,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-14,31.0,226,6,8,-0.6807734094770159,-0.7324940716135792,30.0,30.0,32.5,32.5,31.25,True,False,False,False,True,False
2022-08-14,22.5,226,6,8,-0.6807734094770159,-0.7324940716135792,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-14,17.5,226,6,8,-0.6807734094770159,-0.7324940716135792,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-14,26.0,226,6,8,-0.6807734094770159,-0.7324940716135792,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-14,22.5,226,6,8,-0.6807734094770159,-0.7324940716135792,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-15,22.5,227,0,8,-0.6932812268869771,-0.7206671495538615,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-15,26.0,227,0,8,-0.6932812268869771,-0.7206671495538615,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-15,22.5,227,0,8,-0.6932812268869771,-0.7206671495538615,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-15,31.0,227,0,8,-0.6932812268869771,-0.7206671495538615,31.0,30.0,32.5,32.5,31.2,True,False,False,False,True,False
2022-08-15,17.5,227,0,8,-0.6932812268869771,-0.7206671495538615,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-16,22.5,228,1,8,-0.7055836101071774,-0.70862667826446,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-16,26.0,228,1,8,-0.7055836101071774,-0.70862667826446,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-16,31.0,228,1,8,-0.7055836101071774,-0.70862667826446,31.0,30.0,32.5,32.5,31.15,True,False,False,False,True,False
2022-08-16,17.5,228,1,8,-0.7055836101071774,-0.70862667826446,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-16,22.5,228,1,8,-0.7055836101071774,-0.70862667826446,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-17,33.5,229,2,8,-0.7176769136759615,-0.6963762255968726,31.0,30.0,33.0,32.5,31.166666666666668,True,False,False,False,True,False
2022-08-17,22.5,229,2,8,-0.7176769136759615,-0.6963762255968726,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-17,26.0,229,2,8,-0.7176769136759615,-0.6963762255968726,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-17,22.5,229,2,8,-0.7176769136759615,-0.6963762255968726,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-17,17.5,229,2,8,-0.7176769136759615,-0.6963762255968726,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-18,17.5,230,3,8,-0.7295575540864876,-0.6839194216246105,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-18,22.5,230,3,8,-0.7295575540864876,-0.6839194216246105,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-18,26.0,230,3,8,-0.7295575540864876,-0.6839194216246105,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-18,33.625,230,3,8,-0.7295575540864876,-0.6839194216246105,33.5,30.0,33.0,32.5,31.1875,True,False,False,False,True,False
2022-08-18,22.5,230,3,8,-0.7295575540864876,-0.6839194216246105,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-19,33.75,231,4,8,-0.7412220108485957,-0.6712599575675315,33.625,30.0,33.0,32.5,31.2125,True,False,False,False,True,False
2022-08-19,26.0,231,4,8,-0.7412220108485957,-0.6712599575675315,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-19,17.5,231,4,8,-0.7412220108485957,-0.6712599575675315,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-19,22.5,231,4,8,-0.7412220108485957,-0.6712599575675315,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-19,22.5,231,4,8,-0.7412220108485957,-0.6712599575675315,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-20,33.875,232,5,8,-0.7526668275320083,-0.6584015846980489,33.75,30.0,34.0,32.5,31.208333333333332,True,False,False,False,True,False
2022-08-20,17.5,232,5,8,-0.7526668275320083,-0.6584015846980489,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-20,22.5,232,5,8,-0.7526668275320083,-0.6584015846980489,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-20,26.0,232,5,8,-0.7526668275320083,-0.6584015846980489,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-20,22.5,232,5,8,-0.7526668275320083,-0.6584015846980489,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-21,17.5,233,6,8,-0.7638886127905429,-0.64534811322955,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-21,22.5,233,6,8,-0.7638886127905429,-0.64534811322955,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-21,26.0,233,6,8,-0.7638886127905429,-0.64534811322955,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-21,34.0,233,6,8,-0.7638886127905429,-0.64534811322955,33.875,31.0,34.0,32.5,31.208333333333332,True,False,False,False,True,False
2022-08-21,22.5,233,6,8,-0.7638886127905429,-0.64534811322955,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-22,17.5,234,0,8,-0.7748840413670406,-0.6321034111873488,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-22,22.5,234,0,8,-0.7748840413670406,-0.6321034111873488,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-22,26.0,234,0,8,-0.7748840413670406,-0.6321034111873488,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-22,34.0,234,0,8,-0.7748840413670406,-0.6321034111873488,34.0,31.0,33.0,32.5,31.241666666666667,True,False,False,False,True,False
2022-08-22,22.5,234,0,8,-0.7748840413670406,-0.6321034111873488,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-23,22.5,235,1,8,-0.7856498550787144,-0.6186714032625032,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-23,22.5,235,1,8,-0.7856498550787144,-0.6186714032625032,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-23,34.0,235,1,8,-0.7856498550787144,-0.6186714032625032,34.0,31.0,33.0,32.5,31.275,True,False,False,False,True,False
2022-08-23,17.5,235,1,8,-0.7856498550787144,-0.6186714032625032,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-23,26.0,235,1,8,-0.7856498550787144,-0.6186714032625032,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-24,34.0,236,2,8,-0.7961828637826154,-0.6050560696488494,34.0,33.5,33.0,32.5,31.308333333333334,True,False,False,False,True,False
2022-08-24,22.5,236,2,8,-0.7961828637826154,-0.6050560696488494,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-24,17.5,236,2,8,-0.7961828637826154,-0.6050560696488494,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-24,22.5,236,2,8,-0.7961828637826154,-0.6050560696488494,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-24,26.0,236,2,8,-0.7961828637826154,-0.6050560696488494,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-08-25,17.5,237,3,8,-0.8064799463209447,-0.5912614448635782,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-08-25,22.5,237,3,8,-0.8064799463209447,-0.5912614448635782,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-08-25,22.5,237,3,8,-0.8064799463209447,-0.5912614448635782,22.5,22.5,22.5,26.0,22.5,True,False,False,False,False,True
2022-08-25,34.0,237,3,8,-0.8064799463209447,-0.5912614448635782,34.0,33.625,31.5,32.5,31.391666666666666,True,False,False,False,True,False
