pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_去头,specInfo_带头,specInfo_去偷,prodPcat_海水鱼
2023-02-11,20.0,42,5,2,0.6616346182422783,0.7498264012045686,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-11,23.0,42,5,2,0.6616346182422783,0.7498264012045686,23.0,24.0,23.0,20.0,23.7,True,False,False,True
2023-02-11,15.5,42,5,2,0.6616346182422783,0.7498264012045686,15.5,15.5,15.5,13.91304347826087,15.466666666666667,False,True,False,True
2023-02-12,23.0,43,6,2,0.6744436188329455,0.7383263540031065,23.0,24.0,23.0,20.0,23.7,True,False,False,True
2023-02-12,15.5,43,6,2,0.6744436188329455,0.7383263540031065,15.5,15.5,15.5,13.956521739130435,15.466666666666667,False,True,False,True
2023-02-12,20.0,43,6,2,0.6744436188329455,0.7383263540031065,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-13,20.0,44,0,2,0.6870527672236669,0.7266075247685656,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-13,15.5,44,0,2,0.6870527672236669,0.7266075247685656,15.5,15.5,15.5,14.0,15.466666666666667,False,True,False,True
2023-02-13,23.0,44,0,2,0.6870527672236669,0.7266075247685656,23.0,24.0,23.0,20.0,23.7,True,False,False,True
2023-02-14,20.0,45,1,2,0.699458327051647,0.7146733860429609,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-14,15.5,45,1,2,0.699458327051647,0.7146733860429609,15.5,15.5,15.5,14.043478260869565,15.466666666666667,False,True,False,True
2023-02-14,23.0,45,1,2,0.699458327051647,0.7146733860429609,23.0,24.0,23.0,20.0,23.7,True,False,False,True
2023-02-15,15.5,46,2,2,0.7116566222817746,0.7025274741691571,15.5,15.5,15.5,14.08695652173913,15.466666666666667,False,True,False,True
2023-02-15,23.0,46,2,2,0.7116566222817746,0.7025274741691571,23.0,23.0,23.0,20.0,23.7,True,False,False,True
2023-02-15,20.0,46,2,2,0.7116566222817746,0.7025274741691571,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-16,15.5,47,3,2,0.7236440382959124,0.6901733882429719,15.5,15.5,14.5,14.130434782608695,15.5,False,True,False,True
2023-02-16,20.0,47,3,2,0.7236440382959124,0.6901733882429719,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-16,23.0,47,3,2,0.7236440382959124,0.6901733882429719,23.0,23.0,23.0,20.0,23.7,True,False,False,True
2023-02-17,20.0,48,4,2,0.7354170229639855,0.6776147890466889,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-17,23.0,48,4,2,0.7354170229639855,0.6776147890466889,23.0,23.0,24.0,20.0,23.666666666666668,True,False,False,True
2023-02-17,15.5,48,4,2,0.7354170229639855,0.6776147890466889,15.5,15.5,15.5,14.173913043478262,15.5,False,True,False,True
2023-02-18,20.0,49,5,2,0.7469720876965552,0.6648553979642865,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-18,23.0,49,5,2,0.7469720876965552,0.6648553979642865,23.0,23.0,24.0,20.0,23.633333333333333,True,False,False,True
2023-02-18,15.5,49,5,2,0.7469720876965552,0.6648553979642865,15.5,15.5,15.5,14.217391304347826,15.5,False,True,False,True
2023-02-19,20.0,50,6,2,0.7583058084785624,0.6518989958787126,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-19,23.0,50,6,2,0.7583058084785624,0.6518989958787126,23.0,23.0,24.0,20.0,23.6,True,False,False,True
2023-02-19,15.5,50,6,2,0.7583058084785624,0.6518989958787126,15.5,15.5,15.5,14.26086956521739,15.5,False,True,False,True
2023-02-20,20.0,51,0,2,0.7694148268839378,0.6387494220515272,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-20,23.0,51,0,2,0.7694148268839378,0.6387494220515272,23.0,23.0,24.0,20.0,23.566666666666666,True,False,False,True
2023-02-20,15.5,51,0,2,0.7694148268839378,0.6387494220515272,15.5,15.5,15.5,14.304347826086957,15.5,False,True,False,True
2023-02-21,15.5,52,1,2,0.7802958510707755,0.6254105729852463,15.5,15.5,15.5,14.347826086956522,15.5,False,True,False,True
2023-02-21,23.0,52,1,2,0.7802958510707755,0.6254105729852463,23.0,23.0,24.0,20.0,23.533333333333335,True,False,False,True
2023-02-21,20.0,52,1,2,0.7802958510707755,0.6254105729852463,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-22,23.0,53,2,2,0.7909456567567772,0.6118864012687243,23.0,23.0,24.0,20.0,23.5,True,False,False,True
2023-02-22,20.0,53,2,2,0.7909456567567772,0.6118864012687243,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-22,15.5,53,2,2,0.7909456567567772,0.6118864012687243,15.5,15.5,15.5,14.391304347826086,15.5,False,True,False,True
2023-02-23,15.5,54,3,2,0.8013610881746766,0.5981809144059165,15.5,15.5,15.5,14.434782608695652,15.5,False,True,False,True
2023-02-23,23.0,54,3,2,0.8013610881746766,0.5981809144059165,23.0,23.0,24.0,20.0,23.466666666666665,True,False,False,True
2023-02-23,20.0,54,3,2,0.8013610881746766,0.5981809144059165,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-24,23.0,55,4,2,0.8115390590073611,0.5842981736283684,23.0,23.0,24.0,20.0,23.433333333333334,True,False,False,True
2023-02-24,20.0,55,4,2,0.8115390590073611,0.5842981736283684,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-24,15.5,55,4,2,0.8115390590073611,0.5842981736283684,15.5,15.5,15.5,14.478260869565217,15.5,False,True,False,True
2023-02-25,15.5,56,5,2,0.8214765533024142,0.5702422926917871,15.5,15.5,15.5,14.521739130434783,15.5,False,True,False,True
2023-02-25,23.0,56,5,2,0.8214765533024142,0.5702422926917871,23.0,23.0,24.0,20.0,23.4,True,False,False,True
2023-02-25,20.0,56,5,2,0.8214765533024142,0.5702422926917871,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-26,20.0,57,6,2,0.8311706263658079,0.5560174366570446,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-26,15.5,57,6,2,0.8311706263658079,0.5560174366570446,15.5,15.5,15.5,14.565217391304348,15.5,False,True,False,True
2023-02-26,23.0,57,6,2,0.8311706263658079,0.5560174366570446,23.0,23.0,24.0,20.0,23.366666666666667,True,False,False,True
2023-02-27,23.0,58,0,2,0.8406184056344782,0.5416278206559814,23.0,23.0,24.0,20.0,23.333333333333332,True,False,False,True
2023-02-27,20.0,58,0,2,0.8406184056344782,0.5416278206559814,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-02-27,15.5,58,0,2,0.8406184056344782,0.5416278206559814,15.5,15.5,15.5,14.608695652173914,15.5,False,True,False,True
2023-02-28,15.5,59,1,2,0.8498170915275278,0.5270777086423722,15.5,15.5,15.5,14.652173913043478,15.5,False,True,False,True
2023-02-28,23.0,59,1,2,0.8498170915275278,0.5270777086423722,23.0,23.0,24.0,20.0,23.3,True,False,False,True
2023-02-28,20.0,59,1,2,0.8498170915275278,0.5270777086423722,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-01,20.0,60,2,3,0.8587639582758029,0.5123714121284237,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-01,23.0,60,2,3,0.8587639582758029,0.5123714121284237,23.0,23.0,24.0,20.0,23.266666666666666,True,False,False,True
2023-03-01,15.5,60,2,3,0.8587639582758029,0.5123714121284237,15.5,15.5,15.5,14.695652173913043,15.5,False,True,False,True
2023-03-02,20.0,61,3,3,0.8674563547295969,0.49751328890718066,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-02,23.0,61,3,3,0.8674563547295969,0.49751328890718066,23.0,23.0,24.0,20.0,23.233333333333334,True,False,False,True
2023-03-02,15.5,61,3,3,0.8674563547295969,0.49751328890718066,15.5,15.5,15.5,14.73913043478261,15.5,False,True,False,True
2023-03-03,15.5,62,4,3,0.8758917051442429,0.48250774176121847,15.5,15.5,15.5,14.782608695652174,15.5,False,True,False,True
2023-03-03,23.0,62,4,3,0.8758917051442429,0.48250774176121847,23.0,23.0,24.0,20.0,23.2,True,False,False,True
2023-03-03,20.0,62,4,3,0.8758917051442429,0.48250774176121847,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-04,15.5,63,5,3,0.8840675099433636,0.4673592171580022,15.5,15.5,15.5,14.826086956521738,15.5,False,True,False,True
2023-03-04,20.0,63,5,3,0.8840675099433636,0.4673592171580022,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-04,23.0,63,5,3,0.8840675099433636,0.4673592171580022,23.0,23.0,24.0,20.0,23.166666666666668,True,False,False,True
2023-03-05,15.5,64,6,3,0.8919813464595485,0.45207220393230435,15.5,15.5,15.5,14.869565217391305,15.5,False,True,False,True
2023-03-05,20.0,64,6,3,0.8919813464595485,0.45207220393230435,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-05,23.0,64,6,3,0.8919813464595485,0.45207220393230435,23.0,23.0,24.0,20.0,23.133333333333333,True,False,False,True
2023-03-06,15.5,65,0,3,0.8996308696522433,0.43665123195606403,15.5,15.5,15.5,14.91304347826087,15.5,False,True,False,True
2023-03-06,23.0,65,0,3,0.8996308696522433,0.43665123195606403,23.0,23.0,24.0,20.0,23.1,True,False,False,True
2023-03-06,20.0,65,0,3,0.8996308696522433,0.43665123195606403,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-07,20.0,66,1,3,0.9070138128026359,0.4211008707960896,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-07,15.5,66,1,3,0.9070138128026359,0.4211008707960896,15.5,15.5,15.5,14.956521739130435,15.5,False,True,False,True
2023-03-07,23.0,66,1,3,0.9070138128026359,0.4211008707960896,23.0,23.0,24.0,20.0,23.066666666666666,True,False,False,True
2023-03-08,20.0,67,2,3,0.9141279881853337,0.40542572835999735,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-08,23.0,67,2,3,0.9141279881853337,0.40542572835999735,23.0,23.0,24.0,20.0,23.033333333333335,True,False,False,True
2023-03-08,15.5,67,2,3,0.9141279881853337,0.40542572835999735,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-09,20.0,68,3,3,0.9209712877166346,0.38963044953078796,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-09,15.5,68,3,3,0.9209712877166346,0.38963044953078796,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-09,23.0,68,3,3,0.9209712877166346,0.38963044953078796,23.0,23.0,24.0,20.0,23.0,True,False,False,True
2023-03-10,15.5,69,4,3,0.9275416835791966,0.37371971479046906,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-10,20.0,69,4,3,0.9275416835791966,0.37371971479046906,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-10,23.0,69,4,3,0.9275416835791966,0.37371971479046906,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-11,20.0,70,5,3,0.9338372288229252,0.35769823883312546,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-11,15.5,70,5,3,0.9338372288229252,0.35769823883312546,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-11,23.0,70,5,3,0.9338372288229252,0.35769823883312546,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-12,23.0,71,6,3,0.9398560579418954,0.3415707691678556,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-12,15.5,71,6,3,0.9398560579418954,0.3415707691678556,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-12,20.0,71,6,3,0.9398560579418954,0.3415707691678556,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-13,15.5,72,0,3,0.9455963874271426,0.3253420847119801,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-13,23.0,72,0,3,0.9455963874271426,0.3253420847119801,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-13,20.0,72,0,3,0.9455963874271426,0.3253420847119801,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-14,20.0,73,1,3,0.9510565162951535,0.30901699437494745,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-14,15.5,73,1,3,0.9510565162951535,0.30901699437494745,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-14,23.0,73,1,3,0.9510565162951535,0.30901699437494745,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-15,20.0,74,2,3,0.9562348265919056,0.29260033563334836,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-15,15.5,74,2,3,0.9562348265919056,0.29260033563334836,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-15,23.0,74,2,3,0.9562348265919056,0.29260033563334836,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-16,23.0,75,3,3,0.9611297838723007,0.27609697309746883,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-16,20.0,75,3,3,0.9611297838723007,0.27609697309746883,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-16,15.5,75,3,3,0.9611297838723007,0.27609697309746883,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-17,20.0,76,4,3,0.9657399376548549,0.2595117970697999,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-17,15.5,76,4,3,0.9657399376548549,0.2595117970697999,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-17,23.0,76,4,3,0.9657399376548549,0.2595117970697999,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-18,20.0,77,5,3,0.9700639218515071,0.2428497220959356,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-18,15.5,77,5,3,0.9700639218515071,0.2428497220959356,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-18,23.0,77,5,3,0.9700639218515071,0.2428497220959356,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-19,20.0,78,6,3,0.9741004551724205,0.22611568550828828,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-19,15.5,78,6,3,0.9741004551724205,0.22611568550828828,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-19,23.0,78,6,3,0.9741004551724205,0.22611568550828828,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-20,20.0,79,0,3,0.9778483415056568,0.20931464596304847,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-20,15.5,79,0,3,0.9778483415056568,0.20931464596304847,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-20,23.0,79,0,3,0.9778483415056568,0.20931464596304847,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-21,20.0,80,1,3,0.9813064702716093,0.19245158197082998,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-21,23.0,80,1,3,0.9813064702716093,0.19245158197082998,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-21,15.5,80,1,3,0.9813064702716093,0.19245158197082998,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-22,15.5,81,2,3,0.9844738167520922,0.1755314904214282,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-22,23.0,81,2,3,0.9844738167520922,0.1755314904214282,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-22,20.0,81,2,3,0.9844738167520922,0.1755314904214282,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-23,20.0,82,3,3,0.9873494423939864,0.15855938510313475,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-23,15.5,82,3,3,0.9873494423939864,0.15855938510313475,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-23,23.0,82,3,3,0.9873494423939864,0.15855938510313475,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-24,23.0,83,4,3,0.989932495087353,0.141540295217043,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-24,15.5,83,4,3,0.989932495087353,0.141540295217043,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-24,20.0,83,4,3,0.989932495087353,0.141540295217043,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-25,23.0,84,5,3,0.9922222094179323,0.12447926388678915,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-25,15.5,84,5,3,0.9922222094179323,0.12447926388678915,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-25,20.0,84,5,3,0.9922222094179323,0.12447926388678915,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-26,15.5,85,6,3,0.994217906893952,0.10738134666416309,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-26,20.0,85,6,3,0.994217906893952,0.10738134666416309,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-26,23.0,85,6,3,0.994217906893952,0.10738134666416309,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-27,15.5,86,0,3,0.995918996147179,0.09025161003104117,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-27,23.0,86,0,3,0.995918996147179,0.09025161003104117,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-27,20.0,86,0,3,0.995918996147179,0.09025161003104117,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-28,23.0,87,1,3,0.9973249731081555,0.07309512989807777,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-28,15.5,87,1,3,0.9973249731081555,0.07309512989807777,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-28,20.0,87,1,3,0.9973249731081555,0.07309512989807777,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-29,23.0,88,2,3,0.9984354211555643,0.055916990100603484,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-29,20.0,88,2,3,0.9984354211555643,0.055916990100603484,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-29,15.5,88,2,3,0.9984354211555643,0.055916990100603484,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-30,15.5,89,3,3,0.9992500112396835,0.03872228089217446,15.5,15.5,15.5,15.0,15.5,False,True,False,True
2023-03-30,20.0,89,3,3,0.9992500112396835,0.03872228089217446,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-30,23.0,89,3,3,0.9992500112396835,0.03872228089217446,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-03-31,20.0,90,4,3,0.9997685019798909,0.021516097436222254,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-03-31,15.833333333333334,90,4,3,0.9997685019798909,0.021516097436222254,15.5,15.5,15.5,15.0,15.511111111111111,False,True,False,True
2023-03-31,23.0,90,4,3,0.9997685019798909,0.021516097436222254,23.0,23.0,23.0,20.0,23.0,True,False,False,True
2023-04-01,20.0,91,5,4,0.9999907397361901,0.004303538296244289,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-01,23.25,91,5,4,0.9999907397361901,0.004303538296244289,23.0,23.0,23.0,20.0,23.008333333333333,True,False,False,True
2023-04-01,16.166666666666668,91,5,4,0.9999907397361901,0.004303538296244289,15.833333333333334,15.5,15.5,15.0,15.533333333333333,False,True,False,True
2023-04-02,20.0,92,6,4,0.9999166586547379,-0.01291029607500882,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-02,16.5,92,6,4,0.9999166586547379,-0.01291029607500882,16.166666666666668,15.5,15.5,15.0,15.566666666666666,False,True,False,True
2023-04-02,23.5,92,6,4,0.9999166586547379,-0.01291029607500882,23.25,23.0,23.0,20.0,23.025,True,False,False,True
2023-04-03,23.5,93,0,4,0.9995462806873573,-0.030120304846908114,23.5,23.0,23.0,20.0,23.041666666666668,True,False,False,True
2023-04-03,16.5,93,0,4,0.9995462806873573,-0.030120304846908114,16.5,15.5,15.5,15.0,15.6,False,True,False,True
2023-04-03,20.0,93,0,4,0.9995462806873573,-0.030120304846908114,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-04,20.0,94,1,4,0.9988797155850336,-0.04732138832243185,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-04,16.5,94,1,4,0.9988797155850336,-0.04732138832243185,16.5,15.5,15.5,15.0,15.633333333333333,False,True,False,True
2023-04-04,23.5,94,1,4,0.9988797155850336,-0.04732138832243185,23.5,23.0,23.0,20.0,23.058333333333334,True,False,False,True
2023-04-05,16.5,95,2,4,0.9979171608653922,-0.06450844944931623,16.5,15.5,15.5,15.0,15.666666666666666,False,True,False,True
2023-04-05,20.0,95,2,4,0.9979171608653922,-0.06450844944931623,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-05,23.5,95,2,4,0.9979171608653922,-0.06450844944931623,23.5,23.0,23.0,20.0,23.075,True,False,False,True
2023-04-06,16.5,96,3,4,0.9966589017541702,-0.08167639533042241,16.5,15.5,15.5,15.0,15.7,False,True,False,True
2023-04-06,20.0,96,3,4,0.9966589017541702,-0.08167639533042241,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-06,23.5,96,3,4,0.9966589017541702,-0.08167639533042241,23.5,23.0,23.0,20.0,23.091666666666665,True,False,False,True
2023-04-07,23.5,97,4,4,0.9951053111006976,-0.09882013873287143,23.5,23.0,23.0,20.0,23.108333333333334,True,False,False,True
2023-04-07,16.5,97,4,4,0.9951053111006976,-0.09882013873287143,16.5,15.833333333333334,15.5,15.0,15.733333333333333,False,True,False,True
2023-04-07,20.0,97,4,4,0.9951053111006976,-0.09882013873287143,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-08,23.5,98,5,4,0.9932568492674143,-0.11593459959550041,23.5,23.25,23.0,20.0,23.125,True,False,False,True
2023-04-08,20.0,98,5,4,0.9932568492674143,-0.11593459959550041,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-08,16.5,98,5,4,0.9932568492674143,-0.11593459959550041,16.5,16.166666666666668,15.5,15.0,15.766666666666667,False,True,False,True
2023-04-09,23.5,99,6,4,0.9911140639934547,-0.1330147065341959,23.5,23.5,23.0,20.0,23.141666666666666,True,False,False,True
2023-04-09,16.5,99,6,4,0.9911140639934547,-0.1330147065341959,16.5,16.5,15.5,15.0,15.8,False,True,False,True
2023-04-09,20.0,99,6,4,0.9911140639934547,-0.1330147065341959,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-10,20.0,100,0,4,0.9886775902323405,-0.1500553983446526,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-10,23.5,100,0,4,0.9886775902323405,-0.1500553983446526,23.5,23.5,23.0,20.0,23.158333333333335,True,False,False,True
2023-04-10,16.5,100,0,4,0.9886775902323405,-0.1500553983446526,16.5,16.5,15.5,15.0,15.833333333333334,False,True,False,True
2023-04-11,16.5,101,1,4,0.9859481499638304,-0.16705162550211924,16.5,16.5,15.5,15.0,15.866666666666667,False,True,False,True
2023-04-11,23.5,101,1,4,0.9859481499638304,-0.16705162550211924,23.5,23.5,23.0,20.0,23.175,True,False,False,True
2023-04-11,20.0,101,1,4,0.9859481499638304,-0.16705162550211924,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-12,16.5,102,2,4,0.9829265519799822,-0.18399835165768005,16.5,16.5,15.5,15.0,15.9,False,True,False,True
2023-04-12,23.5,102,2,4,0.9829265519799822,-0.18399835165768005,23.5,23.5,23.0,20.0,23.191666666666666,True,False,False,True
2023-04-12,20.0,102,2,4,0.9829265519799822,-0.18399835165768005,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-13,23.5,103,3,4,0.9796136916454901,-0.20089055513063506,23.5,23.5,23.0,20.0,23.208333333333332,True,False,False,True
2023-04-13,16.5,103,3,4,0.9796136916454901,-0.20089055513063506,16.5,16.5,15.5,15.0,15.933333333333334,False,True,False,True
2023-04-13,20.0,103,3,4,0.9796136916454901,-0.20089055513063506,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-14,16.5,104,4,4,0.9760105506323683,-0.21772323039653177,16.5,16.5,15.5,15.0,15.966666666666667,False,True,False,True
2023-04-14,23.5,104,4,4,0.9760105506323683,-0.21772323039653177,23.5,23.5,23.0,20.0,23.225,True,False,False,True
2023-04-14,20.0,104,4,4,0.9760105506323683,-0.21772323039653177,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-15,20.0,105,5,4,0.9721181966290613,-0.23449138957040985,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-15,16.5,105,5,4,0.9721181966290613,-0.23449138957040985,16.5,16.5,15.5,15.0,16.0,False,True,False,True
2023-04-15,23.5,105,5,4,0.9721181966290613,-0.23449138957040985,23.5,23.5,23.0,20.0,23.241666666666667,True,False,False,True
2023-04-16,20.0,106,6,4,0.9679377830240642,-0.25119006388481935,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-16,16.5,106,6,4,0.9679377830240642,-0.25119006388481935,16.5,16.5,15.5,15.0,16.033333333333335,False,True,False,True
2023-04-16,23.5,106,6,4,0.9679377830240642,-0.25119006388481935,23.5,23.5,23.0,20.0,23.258333333333333,True,False,False,True
2023-04-17,23.5,107,0,4,0.9634705485641488,-0.2678143051621742,23.5,23.5,23.0,20.0,23.275,True,False,False,True
2023-04-17,20.0,107,0,4,0.9634705485641488,-0.2678143051621742,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-17,16.5,107,0,4,0.9634705485641488,-0.2678143051621742,16.5,16.5,15.5,15.0,16.066666666666666,False,True,False,True
2023-04-18,23.5,108,1,4,0.9587178169872964,-0.2843591872810034,23.5,23.5,23.0,20.0,23.291666666666668,True,False,False,True
2023-04-18,16.5,108,1,4,0.9587178169872964,-0.2843591872810034,16.5,16.5,15.5,15.0,16.1,False,True,False,True
2023-04-18,20.0,108,1,4,0.9587178169872964,-0.2843591872810034,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-19,23.5,109,2,4,0.9536809966304457,-0.30081980763566735,23.5,23.5,23.0,20.0,23.308333333333334,True,False,False,True
2023-04-19,16.5,109,2,4,0.9536809966304457,-0.30081980763566735,16.5,16.5,15.5,15.0,16.133333333333333,False,True,False,True
2023-04-19,20.0,109,2,4,0.9536809966304457,-0.30081980763566735,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-20,20.0,110,3,4,0.9483615800121715,-0.3171912885891061,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-20,23.5,110,3,4,0.9483615800121715,-0.3171912885891061,23.5,23.5,23.0,20.0,23.325,True,False,False,True
2023-04-20,16.5,110,3,4,0.9483615800121715,-0.3171912885891061,16.5,16.5,15.5,15.0,16.166666666666668,False,True,False,True
2023-04-21,20.0,111,4,4,0.9427611433904207,-0.3334687789181868,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-21,23.5,111,4,4,0.9427611433904207,-0.3334687789181868,23.5,23.5,23.0,20.0,23.341666666666665,True,False,False,True
2023-04-21,16.5,111,4,4,0.9427611433904207,-0.3334687789181868,16.5,16.5,15.5,14.0,16.2,False,True,False,True
2023-04-22,23.5,112,5,4,0.9368813462954315,-0.3496474552512284,23.5,23.5,23.0,20.0,23.358333333333334,True,False,False,True
2023-04-22,16.5,112,5,4,0.9368813462954315,-0.3496474552512284,16.5,16.5,15.5,14.0,16.233333333333334,False,True,False,True
2023-04-22,20.0,112,5,4,0.9368813462954315,-0.3496474552512284,20.0,20.0,20.0,20.0,20.0,False,False,True,True
2023-04-23,16.5,113,6,4,0.9307239310379795,-0.36572252349726897,16.5,16.5,15.5,14.0,16.266666666666666,False,True,False,True
