pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_5L/桶,prodPcat_食用油
2022-07-20,72.0,201,2,7,-0.3131070409358267,-0.9497178427914317,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-21,72.0,202,3,7,-0.3294084822245302,-0.9441875088341994,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-22,72.0,203,4,7,-0.3456123126707333,-0.9383773917408642,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-23,72.0,204,5,7,-0.3617137307297674,-0.9322892131745134,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-24,72.0,205,6,7,-0.37770796520396466,-0.9259247771938499,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-25,72.0,206,0,7,-0.39359027665646645,-0.9192859697186105,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-26,72.0,207,1,7,-0.4093559588156211,-0.9123747579707274,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-27,72.0,208,2,7,-0.42500033996955394,-0.9051931898913975,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-28,72.0,209,3,7,-0.4405187843504952,-0.8977433935342336,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-29,72.0,210,4,7,-0.455906693508459,-0.8900275764346766,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-30,72.0,211,5,7,-0.47115950767386394,-0.8820480249558535,72.0,72.0,72.0,65.0,72.0,True,True
2022-07-31,72.0,212,6,7,-0.4862727071086902,-0.8738071036110807,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-01,72.0,213,0,8,-0.5012418134457756,-0.8653072543632061,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-02,72.0,214,1,8,-0.5160623910158526,-0.8565509959010037,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-03,72.0,215,2,8,-0.5307300481619331,-0.8475409228928312,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-04,72.0,216,3,8,-0.5452404385406507,-0.8382797052177745,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-05,72.0,217,4,8,-0.5595892624101763,-0.828770087174504,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-06,72.0,218,5,8,-0.5737722679043243,-0.8190148866680802,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-07,72.0,219,6,8,-0.5877852522924734,-0.8090169943749472,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-08,72.0,220,0,8,-0.6016240632249227,-0.7987793728863648,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-09,72.0,221,1,8,-0.6152845999633277,-0.7883050558305253,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-10,72.0,222,2,8,-0.6287628145958345,-0.7775971469736268,72.0,72.0,72.0,65.0,72.0,True,True
2022-08-11,72.0,223,3,8,-0.6420547132365636,-0.7666588193001592,72.0,72.0,72.0,65.1,72.0,True,True
2022-08-12,72.0,224,4,8,-0.655156357209085,-0.7554933140726804,72.0,72.0,72.0,65.2,72.0,True,True
2022-08-13,72.0,225,5,8,-0.6680638642135333,-0.7441039398713608,72.0,72.0,72.0,65.3,72.0,True,True
2022-08-14,72.0,226,6,8,-0.6807734094770159,-0.7324940716135792,72.0,72.0,72.0,65.4,72.0,True,True
2022-08-15,72.0,227,0,8,-0.6932812268869771,-0.7206671495538615,72.0,72.0,72.0,65.5,72.0,True,True
2022-08-16,72.0,228,1,8,-0.7055836101071774,-0.70862667826446,72.0,72.0,72.0,65.6,72.0,True,True
2022-08-17,72.0,229,2,8,-0.7176769136759615,-0.6963762255968726,72.0,72.0,72.0,65.7,72.0,True,True
2022-08-18,72.0,230,3,8,-0.7295575540864876,-0.6839194216246105,72.0,72.0,72.0,65.8,72.0,True,True
2022-08-19,72.0,231,4,8,-0.7412220108485957,-0.6712599575675315,72.0,72.0,72.0,65.9,72.0,True,True
2022-08-20,72.0,232,5,8,-0.7526668275320083,-0.6584015846980489,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-21,72.0,233,6,8,-0.7638886127905429,-0.64534811322955,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-22,72.0,234,0,8,-0.7748840413670406,-0.6321034111873488,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-23,72.0,235,1,8,-0.7856498550787144,-0.6186714032625032,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-24,72.0,236,2,8,-0.7961828637826154,-0.6050560696488494,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-25,72.0,237,3,8,-0.8064799463209447,-0.5912614448635782,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-26,72.0,238,4,8,-0.8165380514459157,-0.5772916165517278,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-27,72.0,239,5,8,-0.8263541987239094,-0.5631507242749187,72.0,72.0,72.0,66.0,72.0,True,True
2022-08-28,72.0,240,6,8,-0.8359254794186365,-0.5488429582847199,72.0,72.0,72.0,66.0,72.0,True,True
