pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_水菜
2023-01-22,7.75,22,6,1,0.3697245428906731,0.9291414114031743,7.75,7.5,7.0,7.166666666666667,8.533333333333333,True,True
2023-01-23,7.75,23,0,1,0.38566340624360707,0.9226395488404876,7.75,7.5,7.0,7.333333333333333,8.558333333333334,True,True
2023-01-24,7.75,24,1,1,0.401487989205973,0.9158642882672872,7.75,7.5,7.0,7.5,8.583333333333334,True,True
2023-01-25,7.75,25,2,1,0.4171936026123168,0.9088176373395029,7.75,7.5,7.0,7.5,8.608333333333333,True,True
2023-01-26,7.75,26,3,1,0.4327755925504312,0.901501684131884,7.75,7.75,8.5,7.5,8.583333333333334,True,True
2023-01-27,7.75,27,4,1,0.4482293417404106,0.893918596519257,7.75,7.75,8.5,7.5,8.558333333333334,True,True
2023-01-28,7.75,28,5,1,0.4635502709028509,0.886070621534138,7.75,7.75,8.5,7.5,8.533333333333333,True,True
2023-01-29,7.75,29,6,1,0.47873384011578846,0.8779600847008882,7.75,7.75,8.5,7.5,8.508333333333333,True,True
2023-01-30,7.75,30,0,1,0.49377555015997715,0.869589389346611,7.75,7.75,8.416666666666666,7.5,8.48611111111111,True,True
2023-01-31,8.5,31,1,1,0.5086709438521044,0.8609610158889943,7.75,7.75,8.333333333333334,7.5,8.491666666666667,True,True
2023-02-01,7.35,32,2,2,0.5234156073655503,0.8520775211013093,8.5,7.75,8.25,7.5,8.461666666666666,True,True
2023-02-02,7.35,33,3,2,0.5380051715382996,0.8429415373547828,7.35,7.75,8.5,7.5,8.423333333333334,True,True
2023-02-03,6.5,34,4,2,0.5524353131676196,0.8335557718385699,7.35,7.75,10.5,7.5,8.29,True,True
2023-02-04,6.466666666666667,35,5,2,0.5667017562911176,0.8239230057575542,6.5,7.75,10.5,7.5,8.155555555555555,True,True
2023-02-05,6.433333333333334,36,6,2,0.5808002734538009,0.8140460935082178,6.466666666666667,7.75,10.5,7.5,8.02,True,True
2023-02-06,6.4,37,0,2,0.5947266869607634,0.8039279618328213,6.433333333333334,7.75,10.5,7.5,7.883333333333334,True,True
2023-02-07,6.5,38,1,2,0.6084768701151261,0.7935716089521474,6.4,8.5,10.5,7.5,7.75,True,True
2023-02-08,6.5,39,2,2,0.6220467484408675,0.7829801036770629,6.5,7.35,10.5,7.5,7.616666666666666,True,True
2023-02-09,7.5,40,3,2,0.6354323008901774,0.7721565844991642,6.5,7.35,10.5,7.5,7.516666666666667,True,True
2023-02-10,7.5,41,4,2,0.6486295610349814,0.7611042586607747,7.5,6.5,9.5,7.5,7.45,True,True
2023-02-11,7.5,42,5,2,0.6616346182422783,0.7498264012045686,7.5,6.466666666666667,8.5,9.5,7.416666666666667,True,True
2023-02-12,7.5,43,6,2,0.6744436188329455,0.7383263540031065,7.5,6.433333333333334,7.5,9.666666666666666,7.416666666666667,True,True
2023-02-13,7.5,44,0,2,0.6870527672236669,0.7266075247685656,7.5,6.4,7.5,9.833333333333334,7.416666666666667,True,True
2023-02-14,7.5,45,1,2,0.699458327051647,0.7146733860429609,7.5,6.5,7.5,10.0,7.416666666666667,True,True
2023-02-15,7.5,46,2,2,0.7116566222817746,0.7025274741691571,7.5,6.5,7.5,10.0,7.416666666666667,True,True
2023-02-16,7.5,47,3,2,0.7236440382959124,0.6901733882429719,7.5,7.5,7.5,10.0,7.416666666666667,True,True
2023-02-17,7.75,48,4,2,0.7354170229639855,0.6776147890466889,7.5,7.5,7.5,10.0,7.425,True,True
2023-02-18,7.416666666666667,49,5,2,0.7469720876965552,0.6648553979642865,7.75,7.5,7.75,10.0,7.413888888888889,True,True
2023-02-19,7.083333333333333,50,6,2,0.7583058084785624,0.6518989958787126,7.416666666666667,7.5,7.75,10.0,7.391666666666667,True,True
2023-02-20,6.75,51,0,2,0.7694148268839378,0.6387494220515272,7.083333333333333,7.5,7.75,10.0,7.358333333333333,True,True
2023-02-21,8.0,52,1,2,0.7802958510707755,0.6254105729852463,6.75,7.5,7.75,10.0,7.366666666666666,True,True
2023-02-22,8.0,53,2,2,0.7909456567567772,0.6118864012687243,8.0,7.5,7.75,10.0,7.375,True,True
2023-02-23,8.0,54,3,2,0.8013610881746766,0.5981809144059165,8.0,7.5,7.75,10.0,7.383333333333334,True,True
2023-02-24,7.5,55,4,2,0.8115390590073611,0.5842981736283684,8.0,7.75,7.75,10.0,7.375,True,True
2023-02-25,7.333333333333333,56,5,2,0.8214765533024142,0.5702422926917871,7.5,7.416666666666667,7.75,10.0,7.361111111111112,True,True
2023-02-26,7.166666666666667,57,6,2,0.8311706263658079,0.5560174366570446,7.333333333333333,7.083333333333333,7.75,10.166666666666666,7.341666666666667,True,True
2023-02-27,7.0,58,0,2,0.8406184056344782,0.5416278206559814,7.166666666666667,6.75,7.75,10.333333333333334,7.316666666666666,True,True
2023-02-28,7.375,59,1,2,0.8498170915275278,0.5270777086423722,7.0,8.0,7.75,10.5,7.304166666666666,True,True
2023-03-01,7.75,60,2,3,0.8587639582758029,0.5123714121284237,7.375,8.0,7.75,10.5,7.304166666666666,True,True
2023-03-02,8.0,61,3,3,0.8674563547295969,0.49751328890718066,7.75,8.0,8.5,10.5,7.2875,True,True
2023-03-03,7.25,62,4,3,0.8758917051442429,0.48250774176121847,8.0,7.5,7.35,10.5,7.284166666666667,True,True
2023-03-04,7.0,63,5,3,0.8840675099433636,0.4673592171580022,7.25,7.333333333333333,7.35,10.5,7.2725,True,True
2023-03-05,6.75,64,6,3,0.8919813464595485,0.45207220393230435,7.0,7.166666666666667,6.5,10.833333333333334,7.280833333333334,True,True
