pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_活,prodPcat_贝壳类,prodPcat_其他类
2023-06-23,6.5,174,4,6,0.1457991969198751,-0.9893142039703663,6.5,6.5,6.0,8.5,6.483333333333333,True,False,True,False
2023-06-23,7.5,174,4,6,0.1457991969198751,-0.9893142039703663,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-24,7.5,175,5,6,0.12874817745258132,-0.99167731989929,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-24,6.5,175,5,6,0.12874817745258132,-0.99167731989929,6.5,6.5,6.0,8.5,6.5,True,False,True,False
2023-06-24,8.5,175,5,6,0.12874817745258132,-0.99167731989929,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-25,6.5,176,6,6,0.11165900712169512,-0.993746580436178,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-06-25,7.5,176,6,6,0.11165900712169512,-0.993746580436178,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-25,8.5,176,6,6,0.11165900712169512,-0.993746580436178,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-26,6.5,177,0,6,0.09453674981719912,-0.9955213724144752,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-06-26,7.5,177,0,6,0.09453674981719912,-0.9955213724144752,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-26,8.5,177,0,6,0.09453674981719912,-0.9955213724144752,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-27,6.5,178,1,6,0.07738647923346301,-0.9970011699250151,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-06-27,7.5,178,1,6,0.07738647923346301,-0.9970011699250151,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-27,8.5,178,1,6,0.07738647923346301,-0.9970011699250151,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-28,7.5,179,2,6,0.06021327736579302,-0.9981855344718586,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-28,8.5,179,2,6,0.06021327736579302,-0.9981855344718586,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-28,6.5,179,2,6,0.06021327736579302,-0.9981855344718586,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-06-29,8.5,180,3,6,0.04302223300453059,-0.99907411510223,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-29,7.5,180,3,6,0.04302223300453059,-0.99907411510223,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-06-29,6.5,180,3,6,0.04302223300453059,-0.99907411510223,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-06-30,6.5,181,4,6,0.02581844022713308,-0.9996666485105112,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-06-30,8.5,181,4,6,0.02581844022713308,-0.9996666485105112,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-06-30,7.5,181,4,6,0.02581844022713308,-0.9996666485105112,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-01,6.5,182,5,7,0.008606996888688698,-0.9999629591162655,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-01,8.5,182,5,7,0.008606996888688698,-0.9999629591162655,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-01,7.5,182,5,7,0.008606996888688698,-0.9999629591162655,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-02,8.5,183,6,7,-0.008606996888688009,-0.9999629591162655,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-02,7.5,183,6,7,-0.008606996888688009,-0.9999629591162655,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-02,6.5,183,6,7,-0.008606996888688009,-0.9999629591162655,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-03,8.5,184,0,7,-0.02581844022713239,-0.9996666485105112,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-03,6.5,184,0,7,-0.02581844022713239,-0.9996666485105112,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-03,7.5,184,0,7,-0.02581844022713239,-0.9996666485105112,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-04,7.5,185,1,7,-0.04302223300453034,-0.99907411510223,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-04,6.5,185,1,7,-0.04302223300453034,-0.99907411510223,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-04,8.5,185,1,7,-0.04302223300453034,-0.99907411510223,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-05,7.5,186,2,7,-0.060213277365792774,-0.9981855344718586,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-05,6.5,186,2,7,-0.060213277365792774,-0.9981855344718586,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-05,8.5,186,2,7,-0.060213277365792774,-0.9981855344718586,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-06,6.5,187,3,7,-0.07738647923346322,-0.9970011699250151,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-06,8.5,187,3,7,-0.07738647923346322,-0.9970011699250151,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-06,7.5,187,3,7,-0.07738647923346322,-0.9970011699250151,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-07,8.5,188,4,7,-0.09453674981719933,-0.9955213724144752,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-07,6.5,188,4,7,-0.09453674981719933,-0.9955213724144752,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-07,7.5,188,4,7,-0.09453674981719933,-0.9955213724144752,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-08,8.5,189,5,7,-0.11165900712169444,-0.9937465804361781,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-08,7.5,189,5,7,-0.11165900712169444,-0.9937465804361781,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-08,6.5,189,5,7,-0.11165900712169444,-0.9937465804361781,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-09,7.5,190,6,7,-0.12874817745258066,-0.99167731989929,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-09,6.5,190,6,7,-0.12874817745258066,-0.99167731989929,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-09,8.5,190,6,7,-0.12874817745258066,-0.99167731989929,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-10,8.5,191,0,7,-0.14579919691987442,-0.9893142039703664,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-10,7.5,191,0,7,-0.14579919691987442,-0.9893142039703664,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-10,6.5,191,0,7,-0.14579919691987442,-0.9893142039703664,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-11,6.5,192,1,7,-0.16280701293851646,-0.9866579328916572,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-11,8.5,192,1,7,-0.16280701293851646,-0.9866579328916572,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-11,7.5,192,1,7,-0.16280701293851646,-0.9866579328916572,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-12,6.5,193,2,7,-0.17976658572556214,-0.9837092937736098,6.5,6.5,6.5,8.5,6.5,True,False,True,False
2023-07-12,7.5,193,2,7,-0.17976658572556214,-0.9837092937736098,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-12,8.5,193,2,7,-0.17976658572556214,-0.9837092937736098,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-13,8.5,194,3,7,-0.19667288979357622,-0.9804691603616321,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-13,7.5,194,3,7,-0.19667288979357622,-0.9804691603616321,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-13,6.5,194,3,7,-0.19667288979357622,-0.9804691603616321,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-14,7.5,195,4,7,-0.2135209154397959,-0.9769384927771817,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-14,6.5,195,4,7,-0.2135209154397959,-0.9769384927771817,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-14,8.5,195,4,7,-0.2135209154397959,-0.9769384927771817,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-15,6.5,196,5,7,-0.23030567023061196,-0.973118337233262,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-15,7.5,196,5,7,-0.23030567023061196,-0.973118337233262,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-15,8.5,196,5,7,-0.23030567023061196,-0.973118337233262,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-16,8.5,197,6,7,-0.24702218048093527,-0.9690098257244063,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-16,6.5,197,6,7,-0.24702218048093527,-0.9690098257244063,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-16,7.5,197,6,7,-0.24702218048093527,-0.9690098257244063,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-17,8.5,198,0,7,-0.2636654927280072,-0.9646141756912435,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-17,6.5,198,0,7,-0.2636654927280072,-0.9646141756912435,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-17,7.5,198,0,7,-0.2636654927280072,-0.9646141756912435,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-18,6.5,199,1,7,-0.2802306751992161,-0.9599326896597445,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-18,8.5,199,1,7,-0.2802306751992161,-0.9599326896597445,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-18,7.5,199,1,7,-0.2802306751992161,-0.9599326896597445,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-19,8.5,200,2,7,-0.2967128192734901,-0.9549667548552553,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-19,7.5,200,2,7,-0.2967128192734901,-0.9549667548552553,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-19,6.5,200,2,7,-0.2967128192734901,-0.9549667548552553,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-20,7.5,201,3,7,-0.3131070409358267,-0.9497178427914317,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-20,8.5,201,3,7,-0.3131070409358267,-0.9497178427914317,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-20,6.5,201,3,7,-0.3131070409358267,-0.9497178427914317,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-21,8.5,202,4,7,-0.3294084822245302,-0.9441875088341994,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-21,6.5,202,4,7,-0.3294084822245302,-0.9441875088341994,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-21,7.5,202,4,7,-0.3294084822245302,-0.9441875088341994,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-22,7.5,203,5,7,-0.3456123126707333,-0.9383773917408642,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-22,8.5,203,5,7,-0.3456123126707333,-0.9383773917408642,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-22,6.5,203,5,7,-0.3456123126707333,-0.9383773917408642,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-23,7.5,204,6,7,-0.3617137307297674,-0.9322892131745134,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-23,6.5,204,6,7,-0.3617137307297674,-0.9322892131745134,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-23,8.5,204,6,7,-0.3617137307297674,-0.9322892131745134,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-24,7.5,205,0,7,-0.37770796520396466,-0.9259247771938499,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-24,8.5,205,0,7,-0.37770796520396466,-0.9259247771938499,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-24,6.5,205,0,7,-0.37770796520396466,-0.9259247771938499,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-25,6.5,206,1,7,-0.39359027665646645,-0.9192859697186105,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-25,7.5,206,1,7,-0.39359027665646645,-0.9192859697186105,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-25,8.5,206,1,7,-0.39359027665646645,-0.9192859697186105,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-26,6.5,207,2,7,-0.4093559588156211,-0.9123747579707274,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-26,7.5,207,2,7,-0.4093559588156211,-0.9123747579707274,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-26,8.5,207,2,7,-0.4093559588156211,-0.9123747579707274,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-27,6.5,208,3,7,-0.42500033996955394,-0.9051931898913975,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-27,7.5,208,3,7,-0.42500033996955394,-0.9051931898913975,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-27,8.5,208,3,7,-0.42500033996955394,-0.9051931898913975,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-28,7.5,209,4,7,-0.4405187843504952,-0.8977433935342336,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-28,6.5,209,4,7,-0.4405187843504952,-0.8977433935342336,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-28,8.5,209,4,7,-0.4405187843504952,-0.8977433935342336,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-29,7.5,210,5,7,-0.455906693508459,-0.8900275764346766,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-29,8.5,210,5,7,-0.455906693508459,-0.8900275764346766,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-29,6.5,210,5,7,-0.455906693508459,-0.8900275764346766,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-30,8.5,211,6,7,-0.47115950767386394,-0.8820480249558535,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-30,6.5,211,6,7,-0.47115950767386394,-0.8820480249558535,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-07-30,7.5,211,6,7,-0.47115950767386394,-0.8820480249558535,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-31,7.5,212,0,7,-0.4862727071086902,-0.8738071036110807,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-07-31,8.5,212,0,7,-0.4862727071086902,-0.8738071036110807,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-07-31,6.5,212,0,7,-0.4862727071086902,-0.8738071036110807,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-01,8.5,213,1,8,-0.5012418134457756,-0.8653072543632061,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-01,7.5,213,1,8,-0.5012418134457756,-0.8653072543632061,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-01,6.5,213,1,8,-0.5012418134457756,-0.8653072543632061,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-02,8.5,214,2,8,-0.5160623910158526,-0.8565509959010037,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-02,6.5,214,2,8,-0.5160623910158526,-0.8565509959010037,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-02,7.5,214,2,8,-0.5160623910158526,-0.8565509959010037,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-03,7.5,215,3,8,-0.5307300481619331,-0.8475409228928312,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-03,8.5,215,3,8,-0.5307300481619331,-0.8475409228928312,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-03,6.5,215,3,8,-0.5307300481619331,-0.8475409228928312,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-04,6.5,216,4,8,-0.5452404385406507,-0.8382797052177745,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-04,7.5,216,4,8,-0.5452404385406507,-0.8382797052177745,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-04,8.5,216,4,8,-0.5452404385406507,-0.8382797052177745,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-05,6.5,217,5,8,-0.5595892624101763,-0.828770087174504,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-05,8.5,217,5,8,-0.5595892624101763,-0.828770087174504,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-05,7.5,217,5,8,-0.5595892624101763,-0.828770087174504,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-06,6.5,218,6,8,-0.5737722679043243,-0.8190148866680802,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-06,7.5,218,6,8,-0.5737722679043243,-0.8190148866680802,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-06,8.5,218,6,8,-0.5737722679043243,-0.8190148866680802,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-07,6.5,219,0,8,-0.5877852522924734,-0.8090169943749472,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-07,7.5,219,0,8,-0.5877852522924734,-0.8090169943749472,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-07,8.5,219,0,8,-0.5877852522924734,-0.8090169943749472,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-08,8.5,220,1,8,-0.6016240632249227,-0.7987793728863648,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-08,6.5,220,1,8,-0.6016240632249227,-0.7987793728863648,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-08,7.5,220,1,8,-0.6016240632249227,-0.7987793728863648,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-09,8.5,221,2,8,-0.6152845999633277,-0.7883050558305253,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-09,6.5,221,2,8,-0.6152845999633277,-0.7883050558305253,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-09,7.5,221,2,8,-0.6152845999633277,-0.7883050558305253,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-10,8.5,222,3,8,-0.6287628145958345,-0.7775971469736268,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-10,7.5,222,3,8,-0.6287628145958345,-0.7775971469736268,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-10,6.5,222,3,8,-0.6287628145958345,-0.7775971469736268,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-11,6.5,223,4,8,-0.6420547132365636,-0.7666588193001592,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-11,8.5,223,4,8,-0.6420547132365636,-0.7666588193001592,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-11,7.5,223,4,8,-0.6420547132365636,-0.7666588193001592,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-12,8.5,224,5,8,-0.655156357209085,-0.7554933140726804,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-12,6.5,224,5,8,-0.655156357209085,-0.7554933140726804,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-12,7.5,224,5,8,-0.655156357209085,-0.7554933140726804,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-13,6.5,225,6,8,-0.6680638642135333,-0.7441039398713608,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-13,7.5,225,6,8,-0.6680638642135333,-0.7441039398713608,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-13,8.5,225,6,8,-0.6680638642135333,-0.7441039398713608,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-14,7.5,226,0,8,-0.6807734094770159,-0.7324940716135792,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-14,8.5,226,0,8,-0.6807734094770159,-0.7324940716135792,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-14,6.5,226,0,8,-0.6807734094770159,-0.7324940716135792,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-15,7.5,227,1,8,-0.6932812268869771,-0.7206671495538615,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-15,8.5,227,1,8,-0.6932812268869771,-0.7206671495538615,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-15,6.5,227,1,8,-0.6932812268869771,-0.7206671495538615,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-16,8.5,228,2,8,-0.7055836101071774,-0.70862667826446,8.5,8.5,8.5,8.5,8.5,True,False,False,True
2023-08-16,6.5,228,2,8,-0.7055836101071774,-0.70862667826446,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-16,7.5,228,2,8,-0.7055836101071774,-0.70862667826446,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-17,7.5,229,3,8,-0.7176769136759615,-0.6963762255968726,7.5,7.5,7.5,7.5,7.5,False,True,False,True
2023-08-17,6.5,229,3,8,-0.7176769136759615,-0.6963762255968726,6.5,6.5,6.5,7.5,6.5,True,False,True,False
2023-08-17,8.5,229,3,8,-0.7176769136759615,-0.6963762255968726,8.5,8.5,8.5,8.5,8.5,True,False,False,True
