pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2022-10-08,1.87,281,5,10,-0.9922222094179324,0.12447926388678869,1.87,1.87,1.87,1.58,1.87,True,True
2022-10-09,1.87,282,6,10,-0.989932495087353,0.141540295217043,1.87,1.87,1.87,1.58,1.87,True,True
2022-10-10,1.87,283,0,10,-0.9873494423939864,0.15855938510313475,1.87,1.87,1.87,1.58,1.87,True,True
2022-10-11,1.8709523809523811,284,1,10,-0.9844738167520923,0.17553149042142777,1.87,1.87,1.87,1.581904761904762,1.8700317460317462,True,True
2022-10-12,1.871904761904762,285,2,10,-0.9813064702716093,0.19245158197082995,1.8709523809523811,1.87,1.87,1.5838095238095238,1.8700952380952383,True,True
2022-10-13,1.872857142857143,286,3,10,-0.9778483415056567,0.20931464596304888,1.871904761904762,1.87,1.87,1.5857142857142859,1.8701904761904762,True,True
2022-10-14,1.8738095238095238,287,4,10,-0.9741004551724206,0.22611568550828803,1.872857142857143,1.87,1.87,1.5876190476190477,1.8703174603174604,True,True
2022-10-15,1.8747619047619049,288,5,10,-0.970063921851507,0.2428497220959358,1.8738095238095238,1.87,1.87,1.5895238095238096,1.8704761904761904,True,True
2022-10-16,1.8757142857142857,289,6,10,-0.965739937654855,0.25951179706979943,1.8747619047619049,1.87,1.87,1.5914285714285714,1.870666666666667,True,True
2022-10-17,1.8766666666666667,290,0,10,-0.9611297838723007,0.27609697309746883,1.8757142857142857,1.87,1.87,1.5933333333333335,1.870888888888889,True,True
2022-10-18,1.8776190476190477,291,1,10,-0.9562348265919058,0.2926003356333479,1.8766666666666667,1.8709523809523811,1.87,1.5952380952380953,1.8711428571428572,True,True
2022-10-19,1.8785714285714286,292,2,10,-0.9510565162951536,0.30901699437494723,1.8776190476190477,1.871904761904762,1.87,1.5971428571428572,1.8714285714285714,True,True
2022-10-20,1.8795238095238096,293,3,10,-0.9455963874271428,0.3253420847119795,1.8785714285714286,1.872857142857143,1.87,1.599047619047619,1.871746031746032,True,True
2022-10-21,1.8804761904761904,294,4,10,-0.9398560579418953,0.341570769167856,1.8795238095238096,1.8738095238095238,1.87,1.6009523809523811,1.872095238095238,True,True
