pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_4.5L/桶,prodPcat_食用油
2023-07-09,45.5,190,6,7,-0.12874817745258066,-0.99167731989929,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-10,45.5,191,0,7,-0.14579919691987442,-0.9893142039703664,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-11,45.5,192,1,7,-0.16280701293851646,-0.9866579328916572,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-12,45.5,193,2,7,-0.17976658572556214,-0.9837092937736098,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-13,45.5,194,3,7,-0.19667288979357622,-0.9804691603616321,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-14,45.5,195,4,7,-0.2135209154397959,-0.9769384927771817,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-15,45.5,196,5,7,-0.23030567023061196,-0.973118337233262,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-16,45.5,197,6,7,-0.24702218048093527,-0.9690098257244063,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-17,45.5,198,0,7,-0.2636654927280072,-0.9646141756912435,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-18,45.5,199,1,7,-0.2802306751992161,-0.9599326896597445,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-19,45.5,200,2,7,-0.2967128192734901,-0.9549667548552553,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-20,45.5,201,3,7,-0.3131070409358267,-0.9497178427914317,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-21,45.5,202,4,7,-0.3294084822245302,-0.9441875088341994,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-22,45.5,203,5,7,-0.3456123126707333,-0.9383773917408642,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-23,45.5,204,6,7,-0.3617137307297674,-0.9322892131745134,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-24,45.5,205,0,7,-0.37770796520396466,-0.9259247771938499,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-25,45.5,206,1,7,-0.39359027665646645,-0.9192859697186105,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-26,45.5,207,2,7,-0.4093559588156211,-0.9123747579707274,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-27,45.5,208,3,7,-0.42500033996955394,-0.9051931898913975,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-28,45.5,209,4,7,-0.4405187843504952,-0.8977433935342336,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-29,45.5,210,5,7,-0.455906693508459,-0.8900275764346766,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-30,45.5,211,6,7,-0.47115950767386394,-0.8820480249558535,45.5,45.5,45.5,54.5,45.5,True,True
2023-07-31,45.5,212,0,7,-0.4862727071086902,-0.8738071036110807,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-01,45.5,213,1,8,-0.5012418134457756,-0.8653072543632061,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-02,45.5,214,2,8,-0.5160623910158526,-0.8565509959010037,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-03,45.5,215,3,8,-0.5307300481619331,-0.8475409228928312,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-04,45.5,216,4,8,-0.5452404385406507,-0.8382797052177745,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-05,45.5,217,5,8,-0.5595892624101763,-0.828770087174504,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-06,45.5,218,6,8,-0.5737722679043243,-0.8190148866680802,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-07,45.5,219,0,8,-0.5877852522924734,-0.8090169943749472,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-08,45.5,220,1,8,-0.6016240632249227,-0.7987793728863648,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-09,45.5,221,2,8,-0.6152845999633277,-0.7883050558305253,45.5,45.5,45.5,54.5,45.5,True,True
2023-08-10,45.5,222,3,8,-0.6287628145958345,-0.7775971469736268,45.5,45.5,45.5,54.5,45.5,True,True
