pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_米面类
2023-02-20,3.45,51,0,2,0.7694148268839378,0.6387494220515272,3.45,3.45,3.45,3.45,3.45,True,True
2023-02-21,3.4625000000000004,52,1,2,0.7802958510707755,0.6254105729852463,3.45,3.45,3.45,3.45,3.450416666666667,True,True
2023-02-22,3.475,53,2,2,0.7909456567567772,0.6118864012687243,3.4625000000000004,3.45,3.45,3.45,3.4512500000000004,True,True
2023-02-23,3.4875,54,3,2,0.8013610881746766,0.5981809144059165,3.475,3.45,3.45,3.45,3.4525,True,True
2023-02-24,3.5,55,4,2,0.8115390590073611,0.5842981736283684,3.4875,3.45,3.45,3.45,3.454166666666667,True,True
2023-02-25,3.5125,56,5,2,0.8214765533024142,0.5702422926917871,3.5,3.45,3.45,3.45,3.4562500000000003,True,True
2023-02-26,3.525,57,6,2,0.8311706263658079,0.5560174366570446,3.5125,3.45,3.45,3.45,3.45875,True,True
2023-02-27,3.5374999999999996,58,0,2,0.8406184056344782,0.5416278206559814,3.525,3.45,3.45,3.45,3.461666666666667,True,True
2023-02-28,3.55,59,1,2,0.8498170915275278,0.5270777086423722,3.5374999999999996,3.4625000000000004,3.45,3.45,3.4650000000000003,True,True
2023-03-01,3.55,60,2,3,0.8587639582758029,0.5123714121284237,3.55,3.475,3.45,3.45,3.4683333333333337,True,True
2023-03-02,3.55,61,3,3,0.8674563547295969,0.49751328890718066,3.55,3.4875,3.45,3.45,3.4716666666666667,True,True
2023-03-03,3.55,62,4,3,0.8758917051442429,0.48250774176121847,3.55,3.5,3.45,3.45,3.475,True,True
2023-03-04,3.55,63,5,3,0.8840675099433636,0.4673592171580022,3.55,3.5125,3.45,3.45,3.478333333333333,True,True
2023-03-05,3.55,64,6,3,0.8919813464595485,0.45207220393230435,3.55,3.525,3.45,3.45,3.481666666666667,True,True
2023-03-06,3.55,65,0,3,0.8996308696522433,0.43665123195606403,3.55,3.5374999999999996,3.45,3.45,3.485,True,True
2023-03-07,3.55,66,1,3,0.9070138128026359,0.4211008707960896,3.55,3.55,3.45,3.45,3.4883333333333337,True,True
2023-03-08,3.55,67,2,3,0.9141279881853337,0.40542572835999735,3.55,3.55,3.45,3.45,3.4916666666666667,True,True
2023-03-09,3.55,68,3,3,0.9209712877166346,0.38963044953078796,3.55,3.55,3.45,3.45,3.4949999999999997,True,True
2023-03-10,3.55,69,4,3,0.9275416835791966,0.37371971479046906,3.55,3.55,3.45,3.45,3.4983333333333335,True,True
2023-03-11,3.55,70,5,3,0.9338372288229252,0.35769823883312546,3.55,3.55,3.45,3.45,3.5016666666666665,True,True
2023-03-12,3.55,71,6,3,0.9398560579418954,0.3415707691678556,3.55,3.55,3.45,3.45,3.5050000000000003,True,True
2023-03-13,3.55,72,0,3,0.9455963874271426,0.3253420847119801,3.55,3.55,3.45,3.45,3.5083333333333333,True,True
2023-03-14,3.55,73,1,3,0.9510565162951535,0.30901699437494745,3.55,3.55,3.45,3.45,3.5116666666666663,True,True
2023-03-15,3.55,74,2,3,0.9562348265919056,0.29260033563334836,3.55,3.55,3.45,3.45,3.515,True,True
2023-03-16,3.55,75,3,3,0.9611297838723007,0.27609697309746883,3.55,3.55,3.45,3.45,3.518333333333333,True,True
2023-03-17,3.55,76,4,3,0.9657399376548549,0.2595117970697999,3.55,3.55,3.45,3.45,3.521666666666667,True,True
2023-03-18,3.55,77,5,3,0.9700639218515071,0.2428497220959356,3.55,3.55,3.45,3.45,3.525,True,True
2023-03-19,3.55,78,6,3,0.9741004551724205,0.22611568550828828,3.55,3.55,3.45,3.45,3.5283333333333333,True,True
2023-03-20,3.55,79,0,3,0.9778483415056568,0.20931464596304847,3.55,3.55,3.45,3.45,3.5316666666666663,True,True
2023-03-21,3.5545454545454542,80,1,3,0.9813064702716093,0.19245158197082998,3.55,3.55,3.45,3.45,3.5351515151515147,True,True
2023-03-22,3.559090909090909,81,2,3,0.9844738167520922,0.1755314904214282,3.5545454545454542,3.55,3.45,3.45,3.5387878787878786,True,True
2023-03-23,3.5636363636363635,82,3,3,0.9873494423939864,0.15855938510313475,3.559090909090909,3.55,3.4625000000000004,3.45,3.5421590909090908,True,True
2023-03-24,3.568181818181818,83,4,3,0.989932495087353,0.141540295217043,3.5636363636363635,3.55,3.475,3.45,3.545265151515151,True,True
2023-03-25,3.5727272727272728,84,5,3,0.9922222094179323,0.12447926388678915,3.568181818181818,3.55,3.4875,3.45,3.5481060606060604,True,True
2023-03-26,3.577272727272727,85,6,3,0.994217906893952,0.10738134666416309,3.5727272727272728,3.55,3.5,3.45,3.550681818181818,True,True
2023-03-27,3.581818181818182,86,0,3,0.995918996147179,0.09025161003104117,3.577272727272727,3.55,3.5125,3.45,3.552992424242424,True,True
2023-03-28,3.5863636363636364,87,1,3,0.9973249731081555,0.07309512989807777,3.581818181818182,3.5545454545454542,3.525,3.45,3.555037878787879,True,True
2023-03-29,3.590909090909091,88,2,3,0.9984354211555643,0.055916990100603484,3.5863636363636364,3.559090909090909,3.5374999999999996,3.45,3.556818181818181,True,True
2023-03-30,3.5954545454545457,89,3,3,0.9992500112396835,0.03872228089217446,3.590909090909091,3.5636363636363635,3.55,3.45,3.5583333333333327,True,True
2023-03-31,3.6,90,4,3,0.9997685019798909,0.021516097436222254,3.5954545454545457,3.568181818181818,3.55,3.45,3.56,True,True
2023-04-01,3.6,91,5,4,0.9999907397361901,0.004303538296244289,3.6,3.5727272727272728,3.55,3.45,3.5616666666666665,True,True
2023-04-02,3.6,92,6,4,0.9999166586547379,-0.01291029607500882,3.6,3.577272727272727,3.55,3.45,3.5633333333333335,True,True
2023-04-03,3.6,93,0,4,0.9995462806873573,-0.030120304846908114,3.6,3.581818181818182,3.55,3.45,3.565,True,True
2023-04-04,3.6,94,1,4,0.9988797155850336,-0.04732138832243185,3.6,3.5863636363636364,3.55,3.45,3.566666666666666,True,True
2023-04-05,3.6,95,2,4,0.9979171608653922,-0.06450844944931623,3.6,3.590909090909091,3.55,3.45,3.5683333333333334,True,True
2023-04-06,3.6,96,3,4,0.9966589017541702,-0.08167639533042241,3.6,3.5954545454545457,3.55,3.45,3.57,True,True
2023-04-07,3.6,97,4,4,0.9951053111006976,-0.09882013873287143,3.6,3.6,3.55,3.45,3.5716666666666668,True,True
2023-04-08,3.6,98,5,4,0.9932568492674143,-0.11593459959550041,3.6,3.6,3.55,3.45,3.5733333333333333,True,True
2023-04-09,3.6,99,6,4,0.9911140639934547,-0.1330147065341959,3.6,3.6,3.55,3.45,3.575,True,True
2023-04-10,3.6,100,0,4,0.9886775902323405,-0.1500553983446526,3.6,3.6,3.55,3.45,3.5766666666666667,True,True
2023-04-11,3.6,101,1,4,0.9859481499638304,-0.16705162550211924,3.6,3.6,3.55,3.45,3.578333333333333,True,True
2023-04-12,3.6,102,2,4,0.9829265519799822,-0.18399835165768005,3.6,3.6,3.55,3.45,3.58,True,True
2023-04-13,3.6,103,3,4,0.9796136916454901,-0.20089055513063506,3.6,3.6,3.55,3.45,3.5816666666666666,True,True
2023-04-14,3.6,104,4,4,0.9760105506323683,-0.21772323039653177,3.6,3.6,3.55,3.45,3.5833333333333335,True,True
2023-04-15,3.6,105,5,4,0.9721181966290613,-0.23449138957040985,3.6,3.6,3.55,3.45,3.585,True,True
2023-04-16,3.6,106,6,4,0.9679377830240642,-0.25119006388481935,3.6,3.6,3.55,3.45,3.5866666666666664,True,True
2023-04-17,3.6,107,0,4,0.9634705485641488,-0.2678143051621742,3.6,3.6,3.55,3.45,3.5883333333333334,True,True
2023-04-18,3.6,108,1,4,0.9587178169872964,-0.2843591872810034,3.6,3.6,3.55,3.45,3.5900000000000003,True,True
2023-04-19,3.6,109,2,4,0.9536809966304457,-0.30081980763566735,3.6,3.6,3.55,3.45,3.5916666666666672,True,True
2023-04-20,3.6,110,3,4,0.9483615800121715,-0.3171912885891061,3.6,3.6,3.5545454545454542,3.45,3.5931818181818183,True,True
2023-04-21,3.6,111,4,4,0.9427611433904207,-0.3334687789181868,3.6,3.6,3.559090909090909,3.45,3.5945454545454543,True,True
2023-04-22,3.6,112,5,4,0.9368813462954315,-0.3496474552512284,3.6,3.6,3.5636363636363635,3.45,3.5957575757575757,True,True
2023-04-23,3.6,113,6,4,0.9307239310379795,-0.36572252349726897,3.6,3.6,3.568181818181818,3.45,3.5968181818181817,True,True
2023-04-24,3.6,114,0,4,0.9242907221930933,-0.3816892202666588,3.6,3.6,3.5727272727272728,3.45,3.597727272727273,True,True
2023-04-25,3.6,115,1,4,0.9175836260593937,-0.39754281428255595,3.6,3.6,3.577272727272727,3.45,3.5984848484848486,True,True
2023-04-26,3.6,116,2,4,0.9106046300942162,-0.4132786077829042,3.6,3.6,3.581818181818182,3.45,3.599090909090909,True,True
2023-04-27,3.6,117,3,4,0.9033558023246845,-0.4288919379124835,3.6,3.6,3.5863636363636364,3.45,3.5995454545454546,True,True
2023-04-28,3.6,118,4,4,0.895839290734909,-0.4443781781046132,3.6,3.6,3.590909090909091,3.45,3.599848484848485,True,True
2023-04-29,3.6,119,5,4,0.8880573226294932,-0.45973273945210397,3.6,3.6,3.5954545454545457,3.45,3.6,True,True
2023-04-30,3.6,120,6,4,0.8800122039735357,-0.47495107206704995,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-01,3.6,121,0,5,0.8717063187093218,-0.4900286664290592,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-02,3.6,122,1,5,0.8631421280499114,-0.5049610547215204,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-03,3.6,123,2,5,0.854322169749827,-0.5197438121555155,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-04,3.6,124,3,5,0.8452490573530633,-0.5343725582809786,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-05,3.6,125,4,5,0.8359254794186372,-0.548842958284719,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-06,3.6,126,5,5,0.8263541987239096,-0.5631507242749186,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-07,3.6,127,6,5,0.8165380514459161,-0.5772916165517272,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-08,3.6,128,0,5,0.8064799463209448,-0.5912614448635781,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-09,3.6,129,1,5,0.7961828637826158,-0.6050560696488488,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-10,3.6,130,2,5,0.7856498550787147,-0.6186714032625031,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-11,3.6,131,3,5,0.7748840413670407,-0.6321034111873487,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-12,3.6,132,4,5,0.7638886127905428,-0.6453481132295501,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-13,3.6,133,5,5,0.7526668275320085,-0.6584015846980488,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-14,3.6,134,6,5,0.7412220108485958,-0.6712599575675313,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-15,3.6,135,0,5,0.7295575540864875,-0.6839194216246106,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-16,3.6,136,1,5,0.717676913675962,-0.6963762255968722,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-17,3.6,137,2,5,0.705583610107178,-0.7086266782644596,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-18,3.6,138,3,5,0.6932812268869777,-0.7206671495538609,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-19,3.6,139,4,5,0.6807734094770161,-0.7324940716135789,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-20,3.6,140,5,5,0.6680638642135335,-0.7441039398713607,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-21,3.6,141,6,5,0.6551563572090853,-0.7554933140726803,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-22,3.6,142,0,5,0.6420547132365637,-0.766658819300159,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-23,3.6,143,1,5,0.6287628145958344,-0.7775971469736269,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-24,3.6,144,2,5,0.6152845999633276,-0.7883050558305255,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-25,3.6,145,3,5,0.6016240632249226,-0.7987793728863649,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-26,3.6,146,4,5,0.5877852522924732,-0.8090169943749473,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-27,3.6,147,5,5,0.5737722679043246,-0.8190148866680801,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-28,3.6,148,6,5,0.5595892624101765,-0.8287700871745038,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-29,3.6,149,0,5,0.545240438540651,-0.8382797052177744,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-30,3.6,150,1,5,0.5307300481619334,-0.8475409228928311,3.6,3.6,3.6,3.45,3.6,True,True
2023-05-31,3.6,151,2,5,0.5160623910158528,-0.8565509959010036,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-01,3.6,152,3,6,0.5012418134457758,-0.865307254363206,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-02,3.6,153,4,6,0.48627270710868997,-0.8738071036110808,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-03,3.6,154,5,6,0.4711595076738638,-0.8820480249558537,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-04,3.6,155,6,6,0.4559066935084588,-0.8900275764346767,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-05,3.6,156,0,6,0.440518784350495,-0.8977433935342337,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-06,3.6,157,1,6,0.42500033996955416,-0.9051931898913974,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-07,3.6,158,2,6,0.4093559588156213,-0.9123747579707273,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-08,3.6,159,3,6,0.39359027665646673,-0.9192859697186104,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-09,3.6,160,4,6,0.3777079652039649,-0.9259247771938498,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-10,3.6,161,5,6,0.36171373072976765,-0.9322892131745133,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-11,3.6,162,6,6,0.3456123126707335,-0.9383773917408641,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-12,3.6,163,0,6,0.3294084822245304,-0.9441875088341993,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-13,3.6,164,1,6,0.3131070409358269,-0.9497178427914316,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-14,3.6,165,2,6,0.29671281927349075,-0.9549667548552551,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-15,3.6,166,3,6,0.28023067519921585,-0.9599326896597447,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-16,3.6,167,4,6,0.26366549272800704,-0.9646141756912435,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-17,3.6,168,5,6,0.24702218048093552,-0.9690098257244062,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-18,3.6,169,6,6,0.23030567023061221,-0.9731183372332619,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-19,3.6,170,0,6,0.21352091543979612,-0.9769384927771817,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-20,3.6,171,1,6,0.19667288979357647,-0.980469160361632,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-21,3.6,172,2,6,0.1797665857255624,-0.9837092937736097,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-22,3.6,173,3,6,0.16280701293851715,-0.986657932891657,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-23,3.6,174,4,6,0.1457991969198751,-0.9893142039703663,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-24,3.6,175,5,6,0.12874817745258132,-0.99167731989929,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-25,3.6,176,6,6,0.11165900712169512,-0.993746580436178,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-26,3.6,177,0,6,0.09453674981719912,-0.9955213724144752,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-27,3.6,178,1,6,0.07738647923346301,-0.9970011699250151,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-28,3.6,179,2,6,0.06021327736579302,-0.9981855344718586,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-29,3.6,180,3,6,0.04302223300453059,-0.99907411510223,3.6,3.6,3.6,3.45,3.6,True,True
2023-06-30,3.6,181,4,6,0.02581844022713308,-0.9996666485105112,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-01,3.6,182,5,7,0.008606996888688698,-0.9999629591162655,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-02,3.6,183,6,7,-0.008606996888688009,-0.9999629591162655,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-03,3.6,184,0,7,-0.02581844022713239,-0.9996666485105112,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-04,3.6,185,1,7,-0.04302223300453034,-0.99907411510223,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-05,3.6,186,2,7,-0.060213277365792774,-0.9981855344718586,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-06,3.6,187,3,7,-0.07738647923346322,-0.9970011699250151,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-07,3.6,188,4,7,-0.09453674981719933,-0.9955213724144752,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-08,3.6,189,5,7,-0.11165900712169444,-0.9937465804361781,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-09,3.6,190,6,7,-0.12874817745258066,-0.99167731989929,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-10,3.6,191,0,7,-0.14579919691987442,-0.9893142039703664,3.6,3.6,3.6,3.45,3.6,True,True
2023-07-11,3.615,192,1,7,-0.16280701293851646,-0.9866579328916572,3.6,3.6,3.6,3.45,3.6005,True,True
2023-07-12,3.63,193,2,7,-0.17976658572556214,-0.9837092937736098,3.615,3.6,3.6,3.45,3.6015,True,True
2023-07-13,3.645,194,3,7,-0.19667288979357622,-0.9804691603616321,3.63,3.6,3.6,3.45,3.603,True,True
2023-07-14,3.66,195,4,7,-0.2135209154397959,-0.9769384927771817,3.645,3.6,3.6,3.45,3.605,True,True
2023-07-15,3.675,196,5,7,-0.23030567023061196,-0.973118337233262,3.66,3.6,3.6,3.45,3.6075,True,True
2023-07-16,3.69,197,6,7,-0.24702218048093527,-0.9690098257244063,3.675,3.6,3.6,3.45,3.6105,True,True
2023-07-17,3.705,198,0,7,-0.2636654927280072,-0.9646141756912435,3.69,3.6,3.6,3.45,3.614,True,True
2023-07-18,3.72,199,1,7,-0.2802306751992161,-0.9599326896597445,3.705,3.615,3.6,3.45,3.6180000000000003,True,True
2023-07-19,3.735,200,2,7,-0.2967128192734901,-0.9549667548552553,3.72,3.63,3.6,3.45,3.6225000000000005,True,True
2023-07-20,3.75,201,3,7,-0.3131070409358267,-0.9497178427914317,3.735,3.645,3.6,3.45,3.6275,True,True
2023-07-21,3.75,202,4,7,-0.3294084822245302,-0.9441875088341994,3.75,3.66,3.6,3.45,3.6325000000000003,True,True
2023-07-22,3.75,203,5,7,-0.3456123126707333,-0.9383773917408642,3.75,3.675,3.6,3.45,3.6375,True,True
2023-07-23,3.75,204,6,7,-0.3617137307297674,-0.9322892131745134,3.75,3.69,3.6,3.45,3.6425,True,True
2023-07-24,3.75,205,0,7,-0.37770796520396466,-0.9259247771938499,3.75,3.705,3.6,3.45,3.6475000000000004,True,True
2023-07-25,3.75,206,1,7,-0.39359027665646645,-0.9192859697186105,3.75,3.72,3.6,3.45,3.6525000000000003,True,True
2023-07-26,3.75,207,2,7,-0.4093559588156211,-0.9123747579707274,3.75,3.735,3.6,3.45,3.6575,True,True
2023-07-27,3.75,208,3,7,-0.42500033996955394,-0.9051931898913975,3.75,3.75,3.6,3.45,3.6625,True,True
2023-07-28,3.75,209,4,7,-0.4405187843504952,-0.8977433935342336,3.75,3.75,3.6,3.45,3.6675,True,True
2023-07-29,3.75,210,5,7,-0.455906693508459,-0.8900275764346766,3.75,3.75,3.6,3.45,3.6725000000000003,True,True
2023-07-30,3.75,211,6,7,-0.47115950767386394,-0.8820480249558535,3.75,3.75,3.6,3.45,3.6775,True,True
2023-07-31,3.75,212,0,7,-0.4862727071086902,-0.8738071036110807,3.75,3.75,3.6,3.45,3.6825,True,True
2023-08-01,3.75,213,1,8,-0.5012418134457756,-0.8653072543632061,3.75,3.75,3.6,3.45,3.6875,True,True
2023-08-02,3.75,214,2,8,-0.5160623910158526,-0.8565509959010037,3.75,3.75,3.6,3.45,3.6925000000000003,True,True
2023-08-03,3.75,215,3,8,-0.5307300481619331,-0.8475409228928312,3.75,3.75,3.6,3.45,3.6975000000000002,True,True
2023-08-04,3.75,216,4,8,-0.5452404385406507,-0.8382797052177745,3.75,3.75,3.6,3.45,3.7025,True,True
2023-08-05,3.75,217,5,8,-0.5595892624101763,-0.828770087174504,3.75,3.75,3.6,3.45,3.7075000000000005,True,True
2023-08-06,3.75,218,6,8,-0.5737722679043243,-0.8190148866680802,3.75,3.75,3.6,3.45,3.7125,True,True
2023-08-07,3.75,219,0,8,-0.5877852522924734,-0.8090169943749472,3.75,3.75,3.6,3.45,3.7175000000000002,True,True
2023-08-08,3.75,220,1,8,-0.6016240632249227,-0.7987793728863648,3.75,3.75,3.6,3.45,3.7225000000000006,True,True
2023-08-09,3.75,221,2,8,-0.6152845999633277,-0.7883050558305253,3.75,3.75,3.6,3.45,3.7275,True,True
2023-08-10,3.75,222,3,8,-0.6287628145958345,-0.7775971469736268,3.75,3.75,3.615,3.45,3.732,True,True
