pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜
2022-08-24,18.0,236,2,8,-0.7961828637826154,-0.6050560696488494,18.0,18.0,18.545454545454547,9.416666666666666,18.045454545454547,True,True
2022-08-25,18.0,237,3,8,-0.8064799463209447,-0.5912614448635782,18.0,18.0,18.454545454545453,9.428571428571429,18.030303030303028,True,True
2022-08-26,18.0,238,4,8,-0.8165380514459157,-0.5772916165517278,18.0,18.0,18.363636363636363,9.44047619047619,18.018181818181816,True,True
2022-08-27,18.0,239,5,8,-0.8263541987239094,-0.5631507242749187,18.0,18.0,18.272727272727273,9.452380952380953,18.009090909090908,True,True
2022-08-28,18.0,240,6,8,-0.8359254794186365,-0.5488429582847199,18.0,18.0,18.181818181818183,9.464285714285714,18.003030303030304,True,True
2022-08-29,18.0,241,0,8,-0.8452490573530634,-0.5343725582809785,18.0,18.0,18.09090909090909,9.476190476190476,18.0,True,True
2022-08-30,18.0,242,1,8,-0.8543221697498269,-0.5197438121555157,18.0,18.0,18.0,9.488095238095237,18.0,True,True
2022-08-31,18.0,243,2,8,-0.8631421280499115,-0.5049610547215202,18.0,18.0,18.0,9.5,18.0,True,True
2022-09-01,17.875,244,3,9,-0.8717063187093217,-0.4900286664290594,18.0,18.0,18.0,9.5,17.995833333333334,True,True
2022-09-02,17.75,245,4,9,-0.8800122039735356,-0.4749510720670502,17.875,18.0,18.0,9.5,17.9875,True,True
2022-09-03,17.625,246,5,9,-0.888057322629493,-0.4597327394521046,17.75,18.0,18.0,9.5,17.975,True,True
2022-09-04,17.5,247,6,9,-0.8958392907349089,-0.4443781781046134,17.625,18.0,18.0,9.5,17.958333333333332,True,True
2022-09-05,17.375,248,0,9,-0.9033558023246842,-0.4288919379124841,17.5,18.0,18.0,9.5,17.9375,True,True
2022-09-06,17.25,249,1,9,-0.9106046300942162,-0.41327860778290443,17.375,18.0,18.0,9.5,17.9125,True,True
2022-09-07,17.125,250,2,9,-0.9175836260593934,-0.3975428142825566,17.25,18.0,18.0,9.5,17.883333333333333,True,True
2022-09-08,17.0,251,3,9,-0.9242907221930934,-0.3816892202666586,17.125,17.875,18.0,9.5,17.85,True,True
2022-09-09,16.875,252,4,9,-0.9307239310379793,-0.3657225234972692,17.0,17.75,18.0,9.5,17.8125,True,True
2022-09-10,16.75,253,5,9,-0.9368813462954315,-0.34964745525122826,16.875,17.625,18.0,9.5,17.770833333333332,True,True
2022-09-11,16.625,254,6,9,-0.9427611433904206,-0.33346877891818705,16.75,17.5,18.0,9.4,17.725,True,True
2022-09-12,16.5,255,0,9,-0.9483615800121716,-0.31719128858910595,16.625,17.375,18.0,9.3,17.675,True,True
2022-09-13,16.375,256,1,9,-0.9536809966304455,-0.300819807635668,16.5,17.25,18.0,9.2,17.620833333333334,True,True
2022-09-14,16.25,257,2,9,-0.9587178169872964,-0.2843591872810036,16.375,17.125,18.0,9.1,17.5625,True,True
2022-09-15,16.125,258,3,9,-0.9634705485641486,-0.26781430516217486,16.25,17.0,18.0,9.0,17.5,True,True
2022-09-16,16.0,259,4,9,-0.9679377830240642,-0.25119006388481957,16.125,16.875,18.0,8.9,17.433333333333334,True,True
2022-09-17,15.875,260,5,9,-0.9721181966290612,-0.23449138957041052,16.0,16.75,18.0,8.8,17.3625,True,True
2022-09-18,15.75,261,6,9,-0.9760105506323682,-0.21772323039653224,15.875,16.625,18.0,8.7,17.2875,True,True
2022-09-19,15.625,262,0,9,-0.9796136916454901,-0.20089055513063528,15.75,16.5,18.0,8.6,17.208333333333332,True,True
2022-09-20,15.5,263,1,9,-0.9829265519799822,-0.18399835165767986,15.625,16.375,18.0,8.5,17.125,True,True
2022-09-21,15.5,264,2,9,-0.9859481499638303,-0.1670516255021195,15.5,16.25,18.0,8.5,17.041666666666668,True,True
2022-09-22,15.5,265,3,9,-0.9886775902323404,-0.15005539834465262,15.5,16.125,18.0,8.5,16.958333333333332,True,True
2022-09-23,15.5,266,4,9,-0.9911140639934546,-0.13301470653419636,15.5,16.0,18.0,8.5,16.875,True,True
2022-09-24,15.5,267,5,9,-0.9932568492674143,-0.11593459959550066,15.5,15.875,18.0,8.5,16.791666666666668,True,True
2022-09-25,15.5,268,6,9,-0.9951053111006974,-0.09882013873287211,15.5,15.75,18.0,8.5,16.708333333333332,True,True
2022-09-26,15.5,269,0,9,-0.99665890175417,-0.08167639533042288,15.5,15.625,18.0,8.5,16.625,True,True
2022-09-27,15.5,270,1,9,-0.9979171608653922,-0.06450844944931625,15.5,15.5,18.0,8.5,16.541666666666668,True,True
2022-09-28,15.5,271,2,9,-0.9988797155850335,-0.04732138832243232,15.5,15.5,18.0,8.5,16.458333333333332,True,True
