pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_精品,specInfo_普通,prodPcat_羊肉类
2022-09-29,15.5,272,3,9,-0.9995462806873573,-0.03012030484690836,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-09-30,14.0,273,4,9,-0.9999166586547379,-0.012910296075008843,13.5,13.5,14.5,16.5,13.65,False,False,True,True
2022-09-30,15.5,273,4,9,-0.9999166586547379,-0.012910296075008843,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-09-30,27.0,273,4,9,-0.9999166586547379,-0.012910296075008843,24.5,24.0,25.0,25.5,24.283333333333335,False,True,False,True
2022-10-01,15.5,274,5,10,-0.9999907397361901,0.004303538296243821,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-01,14.0,274,5,10,-0.9999907397361901,0.004303538296243821,14.0,13.5,14.5,16.5,13.633333333333333,False,False,True,True
2022-10-01,27.0,274,5,10,-0.9999907397361901,0.004303538296243821,27.0,24.0,25.0,25.5,24.35,False,True,False,True
2022-10-02,15.5,275,6,10,-0.9997685019798909,0.021516097436222233,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-02,14.0,275,6,10,-0.9997685019798909,0.021516097436222233,14.0,13.5,14.5,16.5,13.616666666666667,False,False,True,True
2022-10-02,26.0,275,6,10,-0.9997685019798909,0.021516097436222233,27.0,24.0,25.0,25.5,24.383333333333333,False,True,False,True
2022-10-03,14.0,276,0,10,-0.9992500112396835,0.03872228089217399,14.0,13.5,14.5,16.5,13.6,False,False,True,True
2022-10-03,25.5,276,0,10,-0.9992500112396835,0.03872228089217399,26.0,24.0,25.0,25.5,24.4,False,True,False,True
2022-10-03,15.5,276,0,10,-0.9992500112396835,0.03872228089217399,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-04,25.5,277,1,10,-0.9984354211555643,0.05591699010060302,25.5,24.0,25.0,25.5,24.416666666666668,False,True,False,True
2022-10-04,15.5,277,1,10,-0.9984354211555643,0.05591699010060302,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-04,13.5,277,1,10,-0.9984354211555643,0.05591699010060302,14.0,13.5,14.5,16.5,13.566666666666666,False,False,True,True
2022-10-05,25.5,278,2,10,-0.9973249731081555,0.07309512989807776,25.5,24.5,24.5,25.5,24.45,False,True,False,True
2022-10-05,15.5,278,2,10,-0.9973249731081555,0.07309512989807776,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-05,13.5,278,2,10,-0.9973249731081555,0.07309512989807776,13.5,13.5,13.5,16.5,13.566666666666666,False,False,True,True
2022-10-06,25.5,279,3,10,-0.9959189961471792,0.0902516100310407,25.5,24.5,24.0,25.5,24.5,False,True,False,True
2022-10-06,13.5,279,3,10,-0.9959189961471792,0.0902516100310407,13.5,13.5,13.5,16.5,13.566666666666666,False,False,True,True
2022-10-06,15.5,279,3,10,-0.9959189961471792,0.0902516100310407,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-07,13.5,280,4,10,-0.994217906893952,0.10738134666416306,13.5,14.0,13.5,16.5,13.566666666666666,False,False,True,True
2022-10-07,25.5,280,4,10,-0.994217906893952,0.10738134666416306,25.5,27.0,24.0,25.5,24.55,False,True,False,True
2022-10-07,15.5,280,4,10,-0.994217906893952,0.10738134666416306,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-08,13.75,281,5,10,-0.9922222094179324,0.12447926388678869,13.5,14.0,13.5,16.5,13.575,False,False,True,True
2022-10-08,25.5,281,5,10,-0.9922222094179324,0.12447926388678869,25.5,27.0,24.0,25.5,24.6,False,True,False,True
2022-10-08,15.5,281,5,10,-0.9922222094179324,0.12447926388678869,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-09,25.5,282,6,10,-0.989932495087353,0.141540295217043,25.5,26.0,24.0,25.5,24.65,False,True,False,True
2022-10-09,15.5,282,6,10,-0.989932495087353,0.141540295217043,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-09,14.0,282,6,10,-0.989932495087353,0.141540295217043,13.75,14.0,13.5,16.5,13.591666666666667,False,False,True,True
2022-10-10,15.5,283,0,10,-0.9873494423939864,0.15855938510313475,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-10,14.5,283,0,10,-0.9873494423939864,0.15855938510313475,14.0,14.0,13.5,16.5,13.625,False,False,True,True
2022-10-10,25.5,283,0,10,-0.9873494423939864,0.15855938510313475,25.5,25.5,24.0,25.5,24.7,False,True,False,True
2022-10-11,15.5,284,1,10,-0.9844738167520923,0.17553149042142777,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-11,14.5,284,1,10,-0.9844738167520923,0.17553149042142777,14.5,13.5,13.5,16.5,13.658333333333333,False,False,True,True
2022-10-11,25.5,284,1,10,-0.9844738167520923,0.17553149042142777,25.5,25.5,24.0,25.5,24.75,False,True,False,True
2022-10-12,14.5,285,2,10,-0.9813064702716093,0.19245158197082995,14.5,13.5,13.5,16.5,13.691666666666666,False,False,True,True
2022-10-12,25.5,285,2,10,-0.9813064702716093,0.19245158197082995,25.5,25.5,24.0,25.5,24.8,False,True,False,True
2022-10-12,15.5,285,2,10,-0.9813064702716093,0.19245158197082995,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-13,25.5,286,3,10,-0.9778483415056567,0.20931464596304888,25.5,25.5,24.0,25.5,24.85,False,True,False,True
2022-10-13,15.5,286,3,10,-0.9778483415056567,0.20931464596304888,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-13,14.5,286,3,10,-0.9778483415056567,0.20931464596304888,14.5,13.5,13.5,16.5,13.725,False,False,True,True
2022-10-14,24.5,287,4,10,-0.9741004551724206,0.22611568550828803,25.5,25.5,24.0,26.5,24.866666666666667,False,True,False,True
2022-10-14,15.5,287,4,10,-0.9741004551724206,0.22611568550828803,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-14,14.5,287,4,10,-0.9741004551724206,0.22611568550828803,14.5,13.5,13.5,17.5,13.758333333333333,False,False,True,True
2022-10-15,15.5,288,5,10,-0.970063921851507,0.2428497220959358,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-15,14.5,288,5,10,-0.970063921851507,0.2428497220959358,14.5,13.75,13.5,17.5,13.791666666666666,False,False,True,True
2022-10-15,24.5,288,5,10,-0.970063921851507,0.2428497220959358,24.5,25.5,24.0,26.5,24.883333333333333,False,True,False,True
2022-10-16,14.5,289,6,10,-0.965739937654855,0.25951179706979943,14.5,14.0,13.5,17.5,13.825,False,False,True,True
2022-10-16,24.5,289,6,10,-0.965739937654855,0.25951179706979943,24.5,25.5,24.0,26.5,24.9,False,True,False,True
2022-10-16,15.5,289,6,10,-0.965739937654855,0.25951179706979943,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-17,14.5,290,0,10,-0.9611297838723007,0.27609697309746883,14.5,14.5,13.5,17.5,13.858333333333333,False,False,True,True
2022-10-17,24.5,290,0,10,-0.9611297838723007,0.27609697309746883,24.5,25.5,24.0,26.5,24.916666666666668,False,True,False,True
2022-10-17,15.5,290,0,10,-0.9611297838723007,0.27609697309746883,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-18,14.5,291,1,10,-0.9562348265919058,0.2926003356333479,14.5,14.5,13.5,17.5,13.891666666666667,False,False,True,True
2022-10-18,15.5,291,1,10,-0.9562348265919058,0.2926003356333479,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-18,24.5,291,1,10,-0.9562348265919058,0.2926003356333479,24.5,25.5,24.0,26.5,24.933333333333334,False,True,False,True
2022-10-19,15.5,292,2,10,-0.9510565162951536,0.30901699437494723,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-19,14.5,292,2,10,-0.9510565162951536,0.30901699437494723,14.5,14.5,13.5,17.5,13.925,False,False,True,True
2022-10-19,24.5,292,2,10,-0.9510565162951536,0.30901699437494723,24.5,25.5,24.0,25.5,24.95,False,True,False,True
2022-10-20,15.5,293,3,10,-0.9455963874271428,0.3253420847119795,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-20,14.5,293,3,10,-0.9455963874271428,0.3253420847119795,14.5,14.5,13.5,17.5,13.958333333333334,False,False,True,True
2022-10-20,24.5,293,3,10,-0.9455963874271428,0.3253420847119795,24.5,25.5,24.0,25.5,24.966666666666665,False,True,False,True
2022-10-21,14.5,294,4,10,-0.9398560579418953,0.341570769167856,14.5,14.5,13.5,17.5,13.991666666666667,False,False,True,True
2022-10-21,24.5,294,4,10,-0.9398560579418953,0.341570769167856,24.5,24.5,24.0,25.5,24.983333333333334,False,True,False,True
2022-10-21,15.5,294,4,10,-0.9398560579418953,0.341570769167856,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-22,24.5,295,5,10,-0.9338372288229252,0.35769823883312546,24.5,24.5,24.0,25.5,25.0,False,True,False,True
2022-10-22,15.5,295,5,10,-0.9338372288229252,0.35769823883312546,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-22,14.5,295,5,10,-0.9338372288229252,0.35769823883312546,14.5,14.5,13.5,17.5,14.025,False,False,True,True
2022-10-23,25.5,296,6,10,-0.9275416835791965,0.3737197147904692,24.5,24.5,24.0,25.5,25.05,False,True,False,True
2022-10-23,15.5,296,6,10,-0.9275416835791965,0.3737197147904692,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-23,15.5,296,6,10,-0.9275416835791965,0.3737197147904692,14.5,14.5,13.5,17.5,14.091666666666667,False,False,True,True
2022-10-24,26.0,297,0,10,-0.9209712877166347,0.38963044953078774,25.5,24.5,24.0,25.5,25.116666666666667,False,True,False,True
2022-10-24,16.0,297,0,10,-0.9209712877166347,0.38963044953078774,15.5,14.5,13.5,17.5,14.175,False,False,True,True
2022-10-24,15.5,297,0,10,-0.9209712877166347,0.38963044953078774,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-25,17.5,298,1,10,-0.9141279881853337,0.4054257283599973,16.0,14.5,13.5,17.5,14.308333333333334,False,False,True,True
2022-10-25,26.5,298,1,10,-0.9141279881853337,0.4054257283599973,26.0,24.5,24.0,25.5,25.2,False,True,False,True
2022-10-25,15.5,298,1,10,-0.9141279881853337,0.4054257283599973,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-26,17.5,299,2,10,-0.9070138128026362,0.42110087079608916,17.5,14.5,13.5,17.5,14.441666666666666,False,False,True,True
2022-10-26,26.5,299,2,10,-0.9070138128026362,0.42110087079608916,26.5,24.5,24.0,25.5,25.283333333333335,False,True,False,True
2022-10-26,15.5,299,2,10,-0.9070138128026362,0.42110087079608916,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-27,17.5,300,3,10,-0.8996308696522434,0.4366512319560638,17.5,14.5,13.5,17.5,14.575,False,False,True,True
2022-10-27,26.5,300,3,10,-0.8996308696522434,0.4366512319560638,26.5,24.5,24.0,25.5,25.366666666666667,False,True,False,True
2022-10-27,15.5,300,3,10,-0.8996308696522434,0.4366512319560638,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-28,26.5,301,4,10,-0.8919813464595487,0.45207220393230374,26.5,24.5,24.5,25.5,25.433333333333334,False,True,False,True
2022-10-28,15.5,301,4,10,-0.8919813464595487,0.45207220393230374,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-28,17.5,301,4,10,-0.8919813464595487,0.45207220393230374,17.5,14.5,13.5,17.5,14.708333333333334,False,False,True,True
2022-10-29,15.5,302,5,10,-0.8840675099433637,0.46735921715800205,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-29,17.5,302,5,10,-0.8840675099433637,0.46735921715800205,17.5,14.5,13.5,17.5,14.841666666666667,False,False,True,True
2022-10-29,26.5,302,5,10,-0.8840675099433637,0.46735921715800205,26.5,24.5,24.5,26.0,25.5,False,True,False,True
2022-10-30,15.5,303,6,10,-0.8758917051442433,0.48250774176121763,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-30,17.5,303,6,10,-0.8758917051442433,0.48250774176121763,17.5,15.5,14.0,17.5,14.958333333333334,False,False,True,True
2022-10-30,26.5,303,6,10,-0.8758917051442433,0.48250774176121763,26.5,25.5,27.0,26.0,25.483333333333334,False,True,False,True
2022-10-31,15.5,304,0,10,-0.8674563547295971,0.4975132889071803,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-10-31,26.5,304,0,10,-0.8674563547295971,0.4975132889071803,26.5,26.0,27.0,26.0,25.466666666666665,False,True,False,True
2022-10-31,17.5,304,0,10,-0.8674563547295971,0.4975132889071803,17.5,16.0,14.0,17.5,15.075,False,False,True,True
2022-11-01,26.5,305,1,11,-0.858763958275803,0.5123714121284235,26.5,26.5,26.0,26.0,25.483333333333334,False,True,False,True
2022-11-01,15.5,305,1,11,-0.858763958275803,0.5123714121284235,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-01,17.5,305,1,11,-0.858763958275803,0.5123714121284235,17.5,17.5,14.0,17.5,15.191666666666666,False,False,True,True
2022-11-02,26.5,306,2,11,-0.8498170915275277,0.5270777086423724,26.5,26.5,25.5,26.0,25.516666666666666,False,True,False,True
2022-11-02,15.5,306,2,11,-0.8498170915275277,0.5270777086423724,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-02,17.5,306,2,11,-0.8498170915275277,0.5270777086423724,17.5,17.5,14.0,17.5,15.308333333333334,False,False,True,True
2022-11-03,15.5,307,3,11,-0.8406184056344783,0.5416278206559811,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-03,17.5,307,3,11,-0.8406184056344783,0.5416278206559811,17.5,17.5,13.5,17.5,15.441666666666666,False,False,True,True
2022-11-03,26.5,307,3,11,-0.8406184056344783,0.5416278206559811,26.5,26.5,25.5,26.0,25.55,False,True,False,True
2022-11-04,17.5,308,4,11,-0.8311706263658079,0.5560174366570446,17.5,17.5,13.5,17.5,15.575,False,False,True,True
2022-11-04,26.5,308,4,11,-0.8311706263658079,0.5560174366570446,26.5,26.5,25.5,26.0,25.583333333333332,False,True,False,True
2022-11-04,15.5,308,4,11,-0.8311706263658079,0.5560174366570446,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-05,17.5,309,5,11,-0.8214765533024145,0.5702422926917867,17.5,17.5,13.5,17.5,15.708333333333334,False,False,True,True
2022-11-05,26.5,309,5,11,-0.8214765533024145,0.5702422926917867,26.5,26.5,25.5,26.0,25.616666666666667,False,True,False,True
2022-11-05,15.5,309,5,11,-0.8214765533024145,0.5702422926917867,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-06,26.5,310,6,11,-0.8115390590073611,0.5842981736283683,26.5,26.5,25.5,26.0,25.65,False,True,False,True
2022-11-06,15.5,310,6,11,-0.8115390590073611,0.5842981736283683,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-06,17.5,310,6,11,-0.8115390590073611,0.5842981736283683,17.5,17.5,13.5,17.5,15.841666666666667,False,False,True,True
2022-11-07,15.5,311,0,11,-0.801361088174677,0.5981809144059158,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-07,17.5,311,0,11,-0.801361088174677,0.5981809144059158,17.5,17.5,13.75,17.5,15.966666666666667,False,False,True,True
2022-11-07,26.5,311,0,11,-0.801361088174677,0.5981809144059158,26.5,26.5,25.5,26.0,25.683333333333334,False,True,False,True
2022-11-08,15.5,312,1,11,-0.7909456567567774,0.6118864012687242,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-08,17.5,312,1,11,-0.7909456567567774,0.6118864012687242,17.5,17.5,14.0,17.5,16.083333333333332,False,False,True,True
2022-11-08,26.5,312,1,11,-0.7909456567567774,0.6118864012687242,26.5,26.5,25.5,26.0,25.716666666666665,False,True,False,True
2022-11-09,17.5,313,2,11,-0.780295851070776,0.6254105729852457,17.5,17.5,14.5,17.5,16.183333333333334,False,False,True,True
2022-11-09,26.5,313,2,11,-0.780295851070776,0.6254105729852457,26.5,26.5,25.5,26.0,25.75,False,True,False,True
2022-11-09,15.5,313,2,11,-0.780295851070776,0.6254105729852457,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-10,26.5,314,3,11,-0.7694148268839381,0.6387494220515268,26.5,26.5,25.5,26.0,25.783333333333335,False,True,False,True
2022-11-10,15.5,314,3,11,-0.7694148268839381,0.6387494220515268,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-10,17.5,314,3,11,-0.7694148268839381,0.6387494220515268,17.5,17.5,14.5,17.5,16.283333333333335,False,False,True,True
2022-11-11,26.5,315,4,11,-0.7583058084785625,0.6518989958787125,26.5,26.5,25.5,26.0,25.816666666666666,False,True,False,True
2022-11-11,15.5,315,4,11,-0.7583058084785625,0.6518989958787125,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-11,17.5,315,4,11,-0.7583058084785625,0.6518989958787125,17.5,17.5,14.5,17.5,16.383333333333333,False,False,True,True
2022-11-12,26.5,316,5,11,-0.7469720876965551,0.6648553979642866,26.5,26.5,25.5,26.0,25.85,False,True,False,True
2022-11-12,17.5,316,5,11,-0.7469720876965551,0.6648553979642866,17.5,17.5,14.5,17.5,16.483333333333334,False,False,True,True
2022-11-12,15.5,316,5,11,-0.7469720876965551,0.6648553979642866,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-13,17.5,317,6,11,-0.7354170229639858,0.6776147890466887,17.5,17.5,14.5,17.5,16.583333333333332,False,False,True,True
2022-11-13,26.5,317,6,11,-0.7354170229639858,0.6776147890466887,26.5,26.5,24.5,26.0,25.916666666666668,False,True,False,True
2022-11-13,15.5,317,6,11,-0.7354170229639858,0.6776147890466887,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-14,17.5,318,0,11,-0.7236440382959124,0.690173388242972,17.5,17.5,14.5,17.5,16.683333333333334,False,False,True,True
2022-11-14,26.5,318,0,11,-0.7236440382959124,0.690173388242972,26.5,26.5,24.5,26.0,25.983333333333334,False,True,False,True
2022-11-14,15.5,318,0,11,-0.7236440382959124,0.690173388242972,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-15,26.5,319,1,11,-0.711656622281775,0.7025274741691566,26.5,26.5,24.5,26.0,26.05,False,True,False,True
2022-11-15,15.5,319,1,11,-0.711656622281775,0.7025274741691566,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-15,17.5,319,1,11,-0.711656622281775,0.7025274741691566,17.5,17.5,14.5,17.5,16.783333333333335,False,False,True,True
2022-11-16,15.5,320,2,11,-0.6994583270516471,0.7146733860429608,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-16,17.5,320,2,11,-0.6994583270516471,0.7146733860429608,17.5,17.5,14.5,17.5,16.883333333333333,False,False,True,True
2022-11-16,26.5,320,2,11,-0.6994583270516471,0.7146733860429608,26.5,26.5,24.5,26.5,26.116666666666667,False,True,False,True
2022-11-17,15.5,321,3,11,-0.6870527672236675,0.7266075247685652,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-17,17.5,321,3,11,-0.6870527672236675,0.7266075247685652,17.5,17.5,14.5,17.5,16.983333333333334,False,False,True,True
2022-11-17,26.5,321,3,11,-0.6870527672236675,0.7266075247685652,26.5,26.5,24.5,26.5,26.183333333333334,False,True,False,True
2022-11-18,15.5,322,4,11,-0.6744436188329457,0.7383263540031063,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-18,26.5,322,4,11,-0.6744436188329457,0.7383263540031063,26.5,26.5,24.5,26.5,26.25,False,True,False,True
2022-11-18,17.5,322,4,11,-0.6744436188329457,0.7383263540031063,17.5,17.5,14.5,17.5,17.083333333333332,False,False,True,True
2022-11-19,26.5,323,5,11,-0.661634618242279,0.749826401204568,26.5,26.5,24.5,26.5,26.316666666666666,False,True,False,True
2022-11-19,15.5,323,5,11,-0.661634618242279,0.749826401204568,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-19,17.5,323,5,11,-0.661634618242279,0.749826401204568,17.5,17.5,14.5,17.5,17.183333333333334,False,False,True,True
2022-11-20,26.5,324,6,11,-0.6486295610349818,0.7611042586607742,26.5,26.5,24.5,26.5,26.383333333333333,False,True,False,True
2022-11-20,15.5,324,6,11,-0.6486295610349818,0.7611042586607742,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-20,17.5,324,6,11,-0.6486295610349818,0.7611042586607742,17.5,17.5,14.5,17.5,17.283333333333335,False,False,True,True
2022-11-21,26.5,325,0,11,-0.6354323008901775,0.7721565844991641,26.5,26.5,24.5,26.5,26.45,False,True,False,True
2022-11-21,15.5,325,0,11,-0.6354323008901775,0.7721565844991641,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-21,17.5,325,0,11,-0.6354323008901775,0.7721565844991641,17.5,17.5,14.5,17.5,17.383333333333333,False,False,True,True
2022-11-22,15.5,326,1,11,-0.622046748440868,0.7829801036770624,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-22,17.5,326,1,11,-0.622046748440868,0.7829801036770624,17.5,17.5,15.5,17.5,17.45,False,False,True,True
2022-11-22,26.5,326,1,11,-0.622046748440868,0.7829801036770624,26.5,26.5,25.5,26.5,26.483333333333334,False,True,False,True
2022-11-23,17.5,327,2,11,-0.6084768701151264,0.7935716089521472,17.5,17.5,16.0,17.5,17.5,False,False,True,True
2022-11-23,26.5,327,2,11,-0.6084768701151264,0.7935716089521472,26.5,26.5,26.0,26.5,26.5,False,True,False,True
2022-11-23,15.5,327,2,11,-0.6084768701151264,0.7935716089521472,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-24,17.5,328,3,11,-0.594726686960764,0.8039279618328208,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-11-24,26.5,328,3,11,-0.594726686960764,0.8039279618328208,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-24,15.5,328,3,11,-0.594726686960764,0.8039279618328208,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-25,17.5,329,4,11,-0.5808002734538013,0.8140460935082175,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-11-25,15.5,329,4,11,-0.5808002734538013,0.8140460935082175,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-25,26.5,329,4,11,-0.5808002734538013,0.8140460935082175,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-26,15.5,330,5,11,-0.5667017562911184,0.8239230057575536,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-26,17.5,330,5,11,-0.5667017562911184,0.8239230057575536,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-11-26,26.5,330,5,11,-0.5667017562911184,0.8239230057575536,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-27,15.5,331,6,11,-0.5524353131676203,0.8335557718385695,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-27,17.5,331,6,11,-0.5524353131676203,0.8335557718385695,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-11-27,26.5,331,6,11,-0.5524353131676203,0.8335557718385695,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-28,17.5,332,0,11,-0.5380051715382992,0.8429415373547832,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-11-28,26.5,332,0,11,-0.5380051715382992,0.8429415373547832,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-28,15.5,332,0,11,-0.5380051715382992,0.8429415373547832,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-29,26.5,333,1,11,-0.5234156073655503,0.8520775211013093,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-29,15.5,333,1,11,-0.5234156073655503,0.8520775211013093,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-29,17.5,333,1,11,-0.5234156073655503,0.8520775211013093,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-11-30,26.5,334,2,11,-0.5086709438521042,0.8609610158889945,26.5,26.5,26.5,26.5,26.5,False,True,False,True
2022-11-30,15.5,334,2,11,-0.5086709438521042,0.8609610158889945,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-11-30,17.5,334,2,11,-0.5086709438521042,0.8609610158889945,17.5,17.5,17.5,17.5,17.5,False,False,True,True
2022-12-01,15.5,335,3,12,-0.49377555015997737,0.8695893893466109,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-01,17.5,335,3,12,-0.49377555015997737,0.8695893893466109,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-01,26.5,335,3,12,-0.49377555015997737,0.8695893893466109,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-02,17.5,336,4,12,-0.4787338401157883,0.8779600847008883,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-02,26.5,336,4,12,-0.4787338401157883,0.8779600847008883,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-02,15.5,336,4,12,-0.4787338401157883,0.8779600847008883,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-03,17.5,337,5,12,-0.4635502709028512,0.8860706215341378,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-03,26.5,337,5,12,-0.4635502709028512,0.8860706215341378,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-03,15.5,337,5,12,-0.4635502709028512,0.8860706215341378,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-04,26.5,338,6,12,-0.4482293417404106,0.893918596519257,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-04,15.5,338,6,12,-0.4482293417404106,0.893918596519257,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-04,17.5,338,6,12,-0.4482293417404106,0.893918596519257,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-05,15.5,339,0,12,-0.4327755925504317,0.9015016841318838,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-05,17.5,339,0,12,-0.4327755925504317,0.9015016841318838,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-05,26.5,339,0,12,-0.4327755925504317,0.9015016841318838,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-06,15.5,340,1,12,-0.41719360261231697,0.9088176373395028,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-06,17.5,340,1,12,-0.41719360261231697,0.9088176373395028,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-06,26.5,340,1,12,-0.41719360261231697,0.9088176373395028,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-07,15.5,341,2,12,-0.4014879892059737,0.9158642882672868,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-07,26.5,341,2,12,-0.4014879892059737,0.9158642882672868,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-07,17.5,341,2,12,-0.4014879892059737,0.9158642882672868,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-08,26.5,342,3,12,-0.38566340624360745,0.9226395488404875,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-08,15.5,342,3,12,-0.38566340624360745,0.9226395488404875,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-08,17.5,342,3,12,-0.38566340624360745,0.9226395488404875,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-09,26.5,343,4,12,-0.3697245428906732,0.9291414114031743,26.5,26.5,26.5,29.0,26.5,False,True,False,True
