pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_米面类
2023-05-31,3.05,151,2,5,0.5160623910158528,-0.8565509959010036,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-01,3.05,152,3,6,0.5012418134457758,-0.865307254363206,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-02,3.05,153,4,6,0.48627270710868997,-0.8738071036110808,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-03,3.05,154,5,6,0.4711595076738638,-0.8820480249558537,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-04,3.05,155,6,6,0.4559066935084588,-0.8900275764346767,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-05,3.05,156,0,6,0.440518784350495,-0.8977433935342337,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-06,3.05,157,1,6,0.42500033996955416,-0.9051931898913974,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-07,3.05,158,2,6,0.4093559588156213,-0.9123747579707273,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-08,3.05,159,3,6,0.39359027665646673,-0.9192859697186104,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-09,3.05,160,4,6,0.3777079652039649,-0.9259247771938498,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-10,3.05,161,5,6,0.36171373072976765,-0.9322892131745133,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-11,3.05,162,6,6,0.3456123126707335,-0.9383773917408641,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-12,3.05,163,0,6,0.3294084822245304,-0.9441875088341993,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-13,3.05,164,1,6,0.3131070409358269,-0.9497178427914316,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-14,3.05,165,2,6,0.29671281927349075,-0.9549667548552551,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-15,3.05,166,3,6,0.28023067519921585,-0.9599326896597447,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-16,3.05,167,4,6,0.26366549272800704,-0.9646141756912435,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-17,3.05,168,5,6,0.24702218048093552,-0.9690098257244062,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-18,3.05,169,6,6,0.23030567023061221,-0.9731183372332619,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-19,3.05,170,0,6,0.21352091543979612,-0.9769384927771817,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-20,3.05,171,1,6,0.19667288979357647,-0.980469160361632,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-21,3.05,172,2,6,0.1797665857255624,-0.9837092937736097,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-22,3.05,173,3,6,0.16280701293851715,-0.986657932891657,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-23,3.05,174,4,6,0.1457991969198751,-0.9893142039703663,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-24,3.05,175,5,6,0.12874817745258132,-0.99167731989929,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-25,3.05,176,6,6,0.11165900712169512,-0.993746580436178,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-26,3.05,177,0,6,0.09453674981719912,-0.9955213724144752,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-27,3.05,178,1,6,0.07738647923346301,-0.9970011699250151,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-28,3.05,179,2,6,0.06021327736579302,-0.9981855344718586,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-29,3.05,180,3,6,0.04302223300453059,-0.99907411510223,3.05,3.05,3.05,2.95,3.05,True,True
2023-06-30,3.05,181,4,6,0.02581844022713308,-0.9996666485105112,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-01,3.05,182,5,7,0.008606996888688698,-0.9999629591162655,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-02,3.05,183,6,7,-0.008606996888688009,-0.9999629591162655,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-03,3.05,184,0,7,-0.02581844022713239,-0.9996666485105112,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-04,3.05,185,1,7,-0.04302223300453034,-0.99907411510223,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-05,3.05,186,2,7,-0.060213277365792774,-0.9981855344718586,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-06,3.05,187,3,7,-0.07738647923346322,-0.9970011699250151,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-07,3.05,188,4,7,-0.09453674981719933,-0.9955213724144752,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-08,3.05,189,5,7,-0.11165900712169444,-0.9937465804361781,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-09,3.05,190,6,7,-0.12874817745258066,-0.99167731989929,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-10,3.05,191,0,7,-0.14579919691987442,-0.9893142039703664,3.05,3.05,3.05,2.95,3.05,True,True
2023-07-11,3.0599999999999996,192,1,7,-0.16280701293851646,-0.9866579328916572,3.05,3.05,3.05,2.95,3.050333333333333,True,True
2023-07-12,3.07,193,2,7,-0.17976658572556214,-0.9837092937736098,3.0599999999999996,3.05,3.05,2.95,3.0509999999999997,True,True
2023-07-13,3.08,194,3,7,-0.19667288979357622,-0.9804691603616321,3.07,3.05,3.05,2.95,3.0519999999999996,True,True
2023-07-14,3.09,195,4,7,-0.2135209154397959,-0.9769384927771817,3.08,3.05,3.05,2.95,3.0533333333333332,True,True
2023-07-15,3.0999999999999996,196,5,7,-0.23030567023061196,-0.973118337233262,3.09,3.05,3.05,2.95,3.055,True,True
2023-07-16,3.11,197,6,7,-0.24702218048093527,-0.9690098257244063,3.0999999999999996,3.05,3.05,2.95,3.057,True,True
2023-07-17,3.12,198,0,7,-0.2636654927280072,-0.9646141756912435,3.11,3.05,3.05,2.95,3.059333333333333,True,True
2023-07-18,3.13,199,1,7,-0.2802306751992161,-0.9599326896597445,3.12,3.0599999999999996,3.05,2.95,3.062,True,True
2023-07-19,3.1399999999999997,200,2,7,-0.2967128192734901,-0.9549667548552553,3.13,3.07,3.05,2.95,3.065,True,True
2023-07-20,3.15,201,3,7,-0.3131070409358267,-0.9497178427914317,3.1399999999999997,3.08,3.05,2.95,3.0683333333333334,True,True
2023-07-21,3.15,202,4,7,-0.3294084822245302,-0.9441875088341994,3.15,3.09,3.05,2.95,3.0716666666666668,True,True
2023-07-22,3.15,203,5,7,-0.3456123126707333,-0.9383773917408642,3.15,3.0999999999999996,3.05,2.95,3.0749999999999997,True,True
2023-07-23,3.15,204,6,7,-0.3617137307297674,-0.9322892131745134,3.15,3.11,3.05,2.95,3.078333333333333,True,True
2023-07-24,3.15,205,0,7,-0.37770796520396466,-0.9259247771938499,3.15,3.12,3.05,2.95,3.0816666666666666,True,True
2023-07-25,3.15,206,1,7,-0.39359027665646645,-0.9192859697186105,3.15,3.13,3.05,2.95,3.085,True,True
2023-07-26,3.15,207,2,7,-0.4093559588156211,-0.9123747579707274,3.15,3.1399999999999997,3.05,2.95,3.0883333333333334,True,True
2023-07-27,3.15,208,3,7,-0.42500033996955394,-0.9051931898913975,3.15,3.15,3.05,2.95,3.0916666666666663,True,True
2023-07-28,3.15,209,4,7,-0.4405187843504952,-0.8977433935342336,3.15,3.15,3.05,2.95,3.0949999999999998,True,True
2023-07-29,3.15,210,5,7,-0.455906693508459,-0.8900275764346766,3.15,3.15,3.05,2.95,3.098333333333333,True,True
2023-07-30,3.15,211,6,7,-0.47115950767386394,-0.8820480249558535,3.15,3.15,3.05,2.95,3.1016666666666666,True,True
2023-07-31,3.15,212,0,7,-0.4862727071086902,-0.8738071036110807,3.15,3.15,3.05,2.95,3.105,True,True
2023-08-01,3.15,213,1,8,-0.5012418134457756,-0.8653072543632061,3.15,3.15,3.05,2.95,3.108333333333333,True,True
2023-08-02,3.15,214,2,8,-0.5160623910158526,-0.8565509959010037,3.15,3.15,3.05,2.95,3.1116666666666664,True,True
2023-08-03,3.15,215,3,8,-0.5307300481619331,-0.8475409228928312,3.15,3.15,3.05,2.95,3.1149999999999998,True,True
2023-08-04,3.15,216,4,8,-0.5452404385406507,-0.8382797052177745,3.15,3.15,3.05,2.95,3.118333333333333,True,True
2023-08-05,3.15,217,5,8,-0.5595892624101763,-0.828770087174504,3.15,3.15,3.05,2.95,3.121666666666667,True,True
2023-08-06,3.15,218,6,8,-0.5737722679043243,-0.8190148866680802,3.15,3.15,3.05,2.95,3.1249999999999996,True,True
2023-08-07,3.15,219,0,8,-0.5877852522924734,-0.8090169943749472,3.15,3.15,3.05,2.95,3.128333333333333,True,True
2023-08-08,3.15,220,1,8,-0.6016240632249227,-0.7987793728863648,3.15,3.15,3.05,2.95,3.1316666666666664,True,True
2023-08-09,3.15,221,2,8,-0.6152845999633277,-0.7883050558305253,3.15,3.15,3.05,2.95,3.135,True,True
2023-08-10,3.15,222,3,8,-0.6287628145958345,-0.7775971469736268,3.15,3.15,3.0599999999999996,2.95,3.138,True,True
