pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_水菜
2022-11-11,0.75,315,4,11,-0.7583058084785625,0.6518989958787125,2.0,3.75,4.0,5.25,3.4166666666666665,True,True
2022-11-12,1.0,316,5,11,-0.7469720876965551,0.6648553979642866,0.75,3.4166666666666665,4.0,5.25,3.316666666666667,True,True
2022-11-13,1.25,317,6,11,-0.7354170229639858,0.6776147890466887,1.0,3.0833333333333335,3.25,5.333333333333333,3.25,True,True
2022-11-14,1.5,318,0,11,-0.7236440382959124,0.690173388242972,1.25,2.75,3.25,5.416666666666667,3.191666666666667,True,True
2022-11-15,1.5,319,1,11,-0.711656622281775,0.7025274741691566,1.5,2.5,3.25,5.5,3.1333333333333333,True,True
2022-11-16,1.75,320,2,11,-0.6994583270516471,0.7146733860429608,1.5,2.0,3.25,5.5,3.0833333333333335,True,True
2022-11-17,1.75,321,3,11,-0.6870527672236675,0.7266075247685652,1.75,2.0,3.25,5.75,3.033333333333333,True,True
2022-11-18,1.75,322,4,11,-0.6744436188329457,0.7383263540031063,1.75,0.75,3.25,5.75,2.9833333333333334,True,True
2022-11-19,1.75,323,5,11,-0.661634618242279,0.749826401204568,1.75,1.0,3.25,5.75,2.933333333333333,True,True
2022-11-20,1.75,324,6,11,-0.6486295610349818,0.7611042586607742,1.75,1.25,3.25,5.833333333333333,2.8833333333333333,True,True
2022-11-21,1.75,325,0,11,-0.6354323008901775,0.7721565844991641,1.75,1.5,3.5833333333333335,5.916666666666667,2.8222222222222224,True,True
2022-11-22,1.75,326,1,11,-0.622046748440868,0.7829801036770624,1.75,1.5,3.9166666666666665,6.0,2.75,True,True
2022-11-23,1.75,327,2,11,-0.6084768701151264,0.7935716089521472,1.75,1.75,4.25,6.0,2.6666666666666665,True,True
2022-11-24,1.5,328,3,11,-0.594726686960764,0.8039279618328208,1.75,1.75,4.25,6.0,2.575,True,True
2022-11-25,2.25,329,4,11,-0.5808002734538013,0.8140460935082175,1.5,1.75,4.25,5.75,2.5083333333333333,True,True
2022-11-26,2.1666666666666665,330,5,11,-0.5667017562911184,0.8239230057575536,2.25,1.75,4.0,5.75,2.4472222222222224,True,True
2022-11-27,2.0833333333333335,331,6,11,-0.5524353131676203,0.8335557718385695,2.1666666666666665,1.75,4.0,5.75,2.3833333333333333,True,True
2022-11-28,2.0,332,0,11,-0.5380051715382992,0.8429415373547832,2.0833333333333335,1.75,4.0,5.75,2.316666666666667,True,True
