pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_>100g,specInfo_<100g,prodPcat_淡水鱼
2022-12-01,20.5,335,3,12,-0.49377555015997737,0.8695893893466109,20.5,20.5,23.0,18.5,20.916666666666668,True,False,True
2022-12-02,20.5,336,4,12,-0.4787338401157883,0.8779600847008883,20.5,20.5,23.0,18.5,20.833333333333332,True,False,True
2022-12-02,18.5,336,4,12,-0.4787338401157883,0.8779600847008883,18.5,18.5,20.0,16.5,18.7,False,True,True
2022-12-03,18.5,337,5,12,-0.4635502709028512,0.8860706215341378,18.5,18.5,20.0,16.5,18.65,False,True,True
2022-12-03,20.5,337,5,12,-0.4635502709028512,0.8860706215341378,20.5,20.5,23.0,18.5,20.75,True,False,True
2022-12-04,18.5,338,6,12,-0.4482293417404106,0.893918596519257,18.5,18.5,20.0,16.5,18.6,False,True,True
2022-12-04,20.5,338,6,12,-0.4482293417404106,0.893918596519257,20.5,20.5,23.0,18.5,20.666666666666668,True,False,True
2022-12-05,18.5,339,0,12,-0.4327755925504317,0.9015016841318838,18.5,18.5,20.0,16.5,18.55,False,True,True
2022-12-05,20.5,339,0,12,-0.4327755925504317,0.9015016841318838,20.5,20.5,23.0,18.5,20.583333333333332,True,False,True
2022-12-06,18.5,340,1,12,-0.41719360261231697,0.9088176373395028,18.5,18.5,20.0,16.5,18.5,False,True,True
2022-12-06,20.5,340,1,12,-0.41719360261231697,0.9088176373395028,20.5,20.5,23.0,18.5,20.5,True,False,True
2022-12-07,20.5,341,2,12,-0.4014879892059737,0.9158642882672868,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-07,18.5,341,2,12,-0.4014879892059737,0.9158642882672868,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-08,20.5,342,3,12,-0.38566340624360745,0.9226395488404875,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-08,18.5,342,3,12,-0.38566340624360745,0.9226395488404875,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-09,20.5,343,4,12,-0.3697245428906732,0.9291414114031743,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-09,18.5,343,4,12,-0.3697245428906732,0.9291414114031743,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-10,18.5,344,5,12,-0.3536761221763721,0.935367949313148,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-10,20.5,344,5,12,-0.3536761221763721,0.935367949313148,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-11,18.5,345,6,12,-0.33752289959411347,0.941317317512847,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-11,20.5,345,6,12,-0.33752289959411347,0.941317317512847,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-12,18.5,346,0,12,-0.32126966169236515,0.9469877530760751,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-12,20.5,346,0,12,-0.32126966169236515,0.9469877530760751,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-13,18.5,347,1,12,-0.3049212246562894,0.9523775757303973,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-13,20.5,347,1,12,-0.3049212246562894,0.9523775757303973,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-14,18.5,348,2,12,-0.2884824328806098,0.9574851883550389,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-14,20.5,348,2,12,-0.2884824328806098,0.9574851883550389,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-15,18.5,349,3,12,-0.27195815753410524,0.9623090774541487,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-15,20.5,349,3,12,-0.27195815753410524,0.9623090774541487,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-16,18.5,350,4,12,-0.2553532951161881,0.9668478136052773,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-16,20.5,350,4,12,-0.2553532951161881,0.9668478136052773,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-17,18.5,351,5,12,-0.23867276600594997,0.9711000518829505,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-17,20.5,351,5,12,-0.23867276600594997,0.9711000518829505,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-18,18.5,352,6,12,-0.22192151300416674,0.9750645322571945,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-18,20.5,352,6,12,-0.22192151300416674,0.9750645322571945,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-19,20.5,353,0,12,-0.20510449986861926,0.9787400799669153,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-19,18.5,353,0,12,-0.20510449986861926,0.9787400799669153,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-20,18.5,354,1,12,-0.1882267098432439,0.9821256058680006,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-20,20.5,354,1,12,-0.1882267098432439,0.9821256058680006,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-21,18.5,355,2,12,-0.1712931441814778,0.9852201067560606,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-21,20.5,355,2,12,-0.1712931441814778,0.9852201067560606,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-22,18.5,356,3,12,-0.154308820664281,0.9880226656636976,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-22,20.5,356,3,12,-0.154308820664281,0.9880226656636976,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-23,20.5,357,4,12,-0.13727877211326517,0.9905324521322227,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-23,18.5,357,4,12,-0.13727877211326517,0.9905324521322227,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-24,20.5,358,5,12,-0.12020804489935275,0.9927487224577402,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-24,18.5,358,5,12,-0.12020804489935275,0.9927487224577402,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-25,20.5,359,6,12,-0.10310169744743544,0.9946708199115211,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-25,18.5,359,6,12,-0.10310169744743544,0.9946708199115211,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-26,20.5,360,0,12,-0.0859647987374467,0.9962981749346077,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-26,18.5,360,0,12,-0.0859647987374467,0.9962981749346077,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-27,18.5,361,1,12,-0.06880242680232064,0.9976303053065857,18.5,18.5,18.5,16.5,18.5,False,True,True
2022-12-27,20.5,361,1,12,-0.06880242680232064,0.9976303053065857,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-28,18.0,362,2,12,-0.05161966722325418,0.9986668162884759,18.5,18.5,18.5,16.5,18.483333333333334,False,True,True
2022-12-28,20.5,362,2,12,-0.05161966722325418,0.9986668162884759,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-29,20.5,363,3,12,-0.034421611622745804,0.9994074007397048,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-29,17.5,363,3,12,-0.034421611622745804,0.9994074007397048,18.0,18.5,18.5,16.5,18.45,False,True,True
2022-12-30,17.5,364,4,12,-0.01721335615583528,0.9998518392091162,17.5,18.5,18.5,16.5,18.416666666666668,False,True,True
2022-12-30,20.5,364,4,12,-0.01721335615583528,0.9998518392091162,20.5,20.5,20.5,18.5,20.5,True,False,True
2022-12-31,17.5,365,5,12,6.432490598706546e-16,1.0,17.5,18.5,18.5,16.5,18.383333333333333,False,True,True
2022-12-31,20.5,365,5,12,6.432490598706546e-16,1.0,20.5,20.5,20.5,18.5,20.5,True,False,True
2023-01-01,20.5,1,6,1,0.017213356155834685,0.9998518392091162,20.5,20.5,20.5,18.25,20.5,True,False,True
2023-01-01,17.5,1,6,1,0.017213356155834685,0.9998518392091162,17.5,18.5,18.5,16.25,18.35,False,True,True
2023-01-02,20.5,2,0,1,0.03442161162274574,0.9994074007397048,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-02,17.5,2,0,1,0.03442161162274574,0.9994074007397048,17.5,18.5,18.5,16.0,18.316666666666666,False,True,True
2023-01-03,20.5,3,1,1,0.051619667223253764,0.998666816288476,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-03,17.5,3,1,1,0.051619667223253764,0.998666816288476,17.5,18.5,18.5,16.0,18.283333333333335,False,True,True
2023-01-04,20.5,4,2,1,0.06880242680231986,0.9976303053065857,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-04,17.5,4,2,1,0.06880242680231986,0.9976303053065857,17.5,18.0,18.5,16.0,18.25,False,True,True
2023-01-05,20.5,5,3,1,0.08596479873744647,0.9962981749346078,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-05,17.5,5,3,1,0.08596479873744647,0.9962981749346078,17.5,17.5,18.5,16.0,18.216666666666665,False,True,True
2023-01-06,20.5,6,4,1,0.10310169744743485,0.9946708199115211,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-06,17.5,6,4,1,0.10310169744743485,0.9946708199115211,17.5,17.5,18.5,16.0,18.183333333333334,False,True,True
2023-01-07,17.5,7,5,1,0.1202080448993527,0.9927487224577402,17.5,17.5,18.5,16.0,18.15,False,True,True
2023-01-07,20.5,7,5,1,0.1202080448993527,0.9927487224577402,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-08,20.5,8,6,1,0.13727877211326478,0.9905324521322229,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-08,17.5,8,6,1,0.13727877211326478,0.9905324521322229,17.5,17.5,18.5,16.0,18.116666666666667,False,True,True
2023-01-09,17.5,9,0,1,0.15430882066428117,0.9880226656636976,17.5,17.5,18.5,16.0,18.083333333333332,False,True,True
2023-01-09,20.5,9,0,1,0.15430882066428117,0.9880226656636976,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-10,17.5,10,1,1,0.1712931441814776,0.9852201067560606,17.5,17.5,18.5,16.0,18.05,False,True,True
2023-01-10,20.5,10,1,1,0.1712931441814776,0.9852201067560606,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-11,20.5,11,2,1,0.1882267098432442,0.9821256058680006,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-11,17.5,11,2,1,0.1882267098432442,0.9821256058680006,17.5,17.5,18.5,16.0,18.016666666666666,False,True,True
2023-01-12,20.5,12,3,1,0.2051044998686192,0.9787400799669153,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-12,17.5,12,3,1,0.2051044998686192,0.9787400799669153,17.5,17.5,18.5,16.0,17.983333333333334,False,True,True
2023-01-13,20.5,13,4,1,0.2219215130041655,0.9750645322571948,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-13,17.5,13,4,1,0.2219215130041655,0.9750645322571948,17.5,17.5,18.5,16.0,17.95,False,True,True
2023-01-14,20.5,14,5,1,0.2386727660059501,0.9711000518829505,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-14,17.5,14,5,1,0.2386727660059501,0.9711000518829505,17.5,17.5,18.5,16.0,17.916666666666668,False,True,True
2023-01-15,20.5,15,6,1,0.255353295116187,0.9668478136052775,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-15,17.5,15,6,1,0.255353295116187,0.9668478136052775,17.5,17.5,18.5,16.0,17.883333333333333,False,True,True
2023-01-16,20.5,16,0,1,0.2719581575341055,0.9623090774541486,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-16,17.5,16,0,1,0.2719581575341055,0.9623090774541486,17.5,17.5,18.5,16.0,17.85,False,True,True
2023-01-17,17.5,17,1,1,0.288482432880609,0.9574851883550393,17.5,17.5,18.5,16.0,17.816666666666666,False,True,True
2023-01-17,20.5,17,1,1,0.288482432880609,0.9574851883550393,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-18,20.5,18,2,1,0.30492122465628907,0.9523775757303974,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-18,17.5,18,2,1,0.30492122465628907,0.9523775757303974,17.5,17.5,18.5,16.0,17.783333333333335,False,True,True
2023-01-19,17.5,19,3,1,0.3212696616923644,0.9469877530760753,17.5,17.5,18.5,16.0,17.75,False,True,True
2023-01-19,20.5,19,3,1,0.3212696616923644,0.9469877530760753,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-20,17.5,20,4,1,0.3375228995941133,0.9413173175128471,17.5,17.5,18.5,16.0,17.716666666666665,False,True,True
2023-01-20,20.5,20,4,1,0.3375228995941133,0.9413173175128471,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-21,20.5,21,5,1,0.3536761221763716,0.9353679493131483,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-21,17.5,21,5,1,0.3536761221763716,0.9353679493131483,17.5,17.5,18.5,16.0,17.683333333333334,False,True,True
2023-01-22,17.5,22,6,1,0.3697245428906731,0.9291414114031743,17.5,17.5,18.5,16.0,17.65,False,True,True
2023-01-22,20.5,22,6,1,0.3697245428906731,0.9291414114031743,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-23,20.5,23,0,1,0.38566340624360707,0.9226395488404876,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-23,17.5,23,0,1,0.38566340624360707,0.9226395488404876,17.5,17.5,18.5,16.0,17.616666666666667,False,True,True
2023-01-24,17.5,24,1,1,0.401487989205973,0.9158642882672872,17.5,17.5,18.5,16.0,17.583333333333332,False,True,True
2023-01-24,20.5,24,1,1,0.401487989205973,0.9158642882672872,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-25,20.5,25,2,1,0.4171936026123168,0.9088176373395029,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-25,17.5,25,2,1,0.4171936026123168,0.9088176373395029,17.5,17.5,18.5,16.0,17.55,False,True,True
2023-01-26,20.5,26,3,1,0.4327755925504312,0.901501684131884,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-26,17.5,26,3,1,0.4327755925504312,0.901501684131884,17.5,17.5,18.5,17.0,17.516666666666666,False,True,True
2023-01-27,17.5,27,4,1,0.4482293417404106,0.893918596519257,17.5,17.5,18.0,17.0,17.5,False,True,True
2023-01-27,20.5,27,4,1,0.4482293417404106,0.893918596519257,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-28,20.5,28,5,1,0.4635502709028509,0.886070621534138,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-28,17.5,28,5,1,0.4635502709028509,0.886070621534138,17.5,17.5,17.5,17.0,17.5,False,True,True
2023-01-29,17.5,29,6,1,0.47873384011578846,0.8779600847008882,17.5,17.5,17.5,17.0,17.5,False,True,True
2023-01-29,20.5,29,6,1,0.47873384011578846,0.8779600847008882,20.5,20.5,20.5,18.0,20.5,True,False,True
2023-01-30,20.5,30,0,1,0.49377555015997715,0.869589389346611,20.5,20.5,20.5,19.0,20.5,True,False,True
2023-01-30,17.5,30,0,1,0.49377555015997715,0.869589389346611,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-01-31,20.5,31,1,1,0.5086709438521044,0.8609610158889943,20.5,20.5,20.5,18.9375,20.5,True,False,True
2023-01-31,17.5,31,1,1,0.5086709438521044,0.8609610158889943,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-01,20.5,32,2,2,0.5234156073655503,0.8520775211013093,20.5,20.5,20.5,18.875,20.5,True,False,True
2023-02-01,17.5,32,2,2,0.5234156073655503,0.8520775211013093,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-02,20.5,33,3,2,0.5380051715382996,0.8429415373547828,20.5,20.5,20.5,18.8125,20.5,True,False,True
2023-02-02,17.5,33,3,2,0.5380051715382996,0.8429415373547828,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-03,17.5,34,4,2,0.5524353131676196,0.8335557718385699,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-03,20.5,34,4,2,0.5524353131676196,0.8335557718385699,20.5,20.5,20.5,18.75,20.5,True,False,True
2023-02-04,20.5,35,5,2,0.5667017562911176,0.8239230057575542,20.5,20.5,20.5,18.6875,20.5,True,False,True
2023-02-04,17.5,35,5,2,0.5667017562911176,0.8239230057575542,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-05,17.5,36,6,2,0.5808002734538009,0.8140460935082178,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-05,20.5,36,6,2,0.5808002734538009,0.8140460935082178,20.5,20.5,20.5,18.625,20.5,True,False,True
2023-02-06,20.5,37,0,2,0.5947266869607634,0.8039279618328213,20.5,20.5,20.5,18.5625,20.5,True,False,True
2023-02-06,17.5,37,0,2,0.5947266869607634,0.8039279618328213,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-07,19.0,38,1,2,0.6084768701151261,0.7935716089521474,20.5,20.5,20.5,18.5,20.45,True,False,True
2023-02-07,17.5,38,1,2,0.6084768701151261,0.7935716089521474,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-08,17.5,39,2,2,0.6220467484408675,0.7829801036770629,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-08,19.0,39,2,2,0.6220467484408675,0.7829801036770629,19.0,20.5,20.5,19.0,20.4,True,False,True
2023-02-09,18.875,40,3,2,0.6354323008901774,0.7721565844991642,19.0,20.5,20.5,19.0,20.345833333333335,True,False,True
2023-02-09,17.5,40,3,2,0.6354323008901774,0.7721565844991642,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-10,17.5,41,4,2,0.6486295610349814,0.7611042586607747,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-10,18.75,41,4,2,0.6486295610349814,0.7611042586607747,18.875,20.5,20.5,19.0,20.2875,True,False,True
2023-02-11,17.5,42,5,2,0.6616346182422783,0.7498264012045686,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-11,18.625,42,5,2,0.6616346182422783,0.7498264012045686,18.75,20.5,20.5,19.0,20.225,True,False,True
2023-02-12,17.5,43,6,2,0.6744436188329455,0.7383263540031065,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-12,18.5,43,6,2,0.6744436188329455,0.7383263540031065,18.625,20.5,20.5,19.0,20.158333333333335,True,False,True
2023-02-13,17.5,44,0,2,0.6870527672236669,0.7266075247685656,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-13,18.5,44,0,2,0.6870527672236669,0.7266075247685656,18.5,20.5,20.5,19.0,20.091666666666665,True,False,True
2023-02-14,18.5,45,1,2,0.699458327051647,0.7146733860429609,18.5,19.0,20.5,19.0,20.025,True,False,True
2023-02-14,17.5,45,1,2,0.699458327051647,0.7146733860429609,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-15,17.5,46,2,2,0.7116566222817746,0.7025274741691571,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-15,18.5,46,2,2,0.7116566222817746,0.7025274741691571,18.5,19.0,20.5,19.0,19.958333333333332,True,False,True
2023-02-16,18.5,47,3,2,0.7236440382959124,0.6901733882429719,18.5,18.875,20.5,19.0,19.891666666666666,True,False,True
2023-02-16,17.5,47,3,2,0.7236440382959124,0.6901733882429719,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-17,18.5,48,4,2,0.7354170229639855,0.6776147890466889,18.5,18.75,20.5,19.0,19.825,True,False,True
2023-02-17,17.5,48,4,2,0.7354170229639855,0.6776147890466889,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-18,17.5,49,5,2,0.7469720876965552,0.6648553979642865,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-18,18.5,49,5,2,0.7469720876965552,0.6648553979642865,18.5,18.625,20.5,19.0,19.758333333333333,True,False,True
2023-02-19,18.5,50,6,2,0.7583058084785624,0.6518989958787126,18.5,18.5,20.5,19.0,19.691666666666666,True,False,True
2023-02-19,17.5,50,6,2,0.7583058084785624,0.6518989958787126,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-20,17.5,51,0,2,0.7694148268839378,0.6387494220515272,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-20,18.5,51,0,2,0.7694148268839378,0.6387494220515272,18.5,18.5,20.5,19.0,19.625,True,False,True
2023-02-21,17.5,52,1,2,0.7802958510707755,0.6254105729852463,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-21,18.5,52,1,2,0.7802958510707755,0.6254105729852463,18.5,18.5,20.5,19.0,19.558333333333334,True,False,True
2023-02-22,18.5,53,2,2,0.7909456567567772,0.6118864012687243,18.5,18.5,20.5,19.0,19.491666666666667,True,False,True
2023-02-22,17.5,53,2,2,0.7909456567567772,0.6118864012687243,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-23,18.5,54,3,2,0.8013610881746766,0.5981809144059165,18.5,18.5,20.5,19.0,19.425,True,False,True
2023-02-23,17.5,54,3,2,0.8013610881746766,0.5981809144059165,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-24,18.5,55,4,2,0.8115390590073611,0.5842981736283684,18.5,18.5,20.5,19.0,19.358333333333334,True,False,True
2023-02-24,17.5,55,4,2,0.8115390590073611,0.5842981736283684,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-25,17.5,56,5,2,0.8214765533024142,0.5702422926917871,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-25,18.5,56,5,2,0.8214765533024142,0.5702422926917871,18.5,18.5,20.5,19.0,19.291666666666668,True,False,True
2023-02-26,18.5,57,6,2,0.8311706263658079,0.5560174366570446,18.5,18.5,20.5,19.0,19.225,True,False,True
2023-02-26,17.5,57,6,2,0.8311706263658079,0.5560174366570446,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-27,18.5,58,0,2,0.8406184056344782,0.5416278206559814,18.5,18.5,20.5,19.0,19.158333333333335,True,False,True
2023-02-27,17.5,58,0,2,0.8406184056344782,0.5416278206559814,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-02-28,18.5,59,1,2,0.8498170915275278,0.5270777086423722,18.5,18.5,20.5,19.0,19.091666666666665,True,False,True
2023-02-28,17.5,59,1,2,0.8498170915275278,0.5270777086423722,17.5,17.5,17.5,19.0,17.5,False,True,True
2023-03-01,18.5,60,2,3,0.8587639582758029,0.5123714121284237,18.5,18.5,20.5,17.5,19.025,True,False,True
2023-03-01,17.5,60,2,3,0.8587639582758029,0.5123714121284237,17.5,17.5,17.5,21.0,17.5,False,True,True
2023-03-02,17.5,61,3,3,0.8674563547295969,0.49751328890718066,17.5,17.5,17.5,21.0,17.5,False,True,True
2023-03-02,18.5,61,3,3,0.8674563547295969,0.49751328890718066,18.5,18.5,20.5,17.5,18.958333333333332,True,False,True
2023-03-03,18.5,62,4,3,0.8758917051442429,0.48250774176121847,18.5,18.5,20.5,17.5,18.891666666666666,True,False,True
2023-03-03,17.5,62,4,3,0.8758917051442429,0.48250774176121847,17.5,17.5,17.5,21.0,17.5,False,True,True
2023-03-04,18.5,63,5,3,0.8840675099433636,0.4673592171580022,18.5,18.5,20.5,17.5,18.825,True,False,True
2023-03-04,17.0,63,5,3,0.8840675099433636,0.4673592171580022,17.5,17.5,17.5,21.0,17.483333333333334,False,True,True
2023-03-05,18.5,64,6,3,0.8919813464595485,0.45207220393230435,18.5,18.5,20.5,17.5,18.758333333333333,True,False,True
2023-03-05,16.5,64,6,3,0.8919813464595485,0.45207220393230435,17.0,17.5,17.5,21.0,17.45,False,True,True
2023-03-06,18.5,65,0,3,0.8996308696522433,0.43665123195606403,18.5,18.5,20.5,17.5,18.691666666666666,True,False,True
2023-03-06,16.5,65,0,3,0.8996308696522433,0.43665123195606403,16.5,17.5,17.5,21.0,17.416666666666668,False,True,True
2023-03-07,16.5,66,1,3,0.9070138128026359,0.4211008707960896,16.5,17.5,17.5,21.0,17.383333333333333,False,True,True
2023-03-07,19.5,66,1,3,0.9070138128026359,0.4211008707960896,18.5,18.5,20.5,17.5,18.658333333333335,True,False,True
2023-03-08,16.5,67,2,3,0.9141279881853337,0.40542572835999735,16.5,17.5,17.5,21.0,17.35,False,True,True
2023-03-08,19.5,67,2,3,0.9141279881853337,0.40542572835999735,19.5,18.5,20.5,17.5,18.625,True,False,True
2023-03-09,16.5,68,3,3,0.9209712877166346,0.38963044953078796,16.5,17.5,17.5,21.0,17.316666666666666,False,True,True
2023-03-09,19.5,68,3,3,0.9209712877166346,0.38963044953078796,19.5,18.5,19.0,17.5,18.641666666666666,True,False,True
2023-03-10,19.5,69,4,3,0.9275416835791966,0.37371971479046906,19.5,18.5,19.0,17.5,18.658333333333335,True,False,True
2023-03-10,16.5,69,4,3,0.9275416835791966,0.37371971479046906,16.5,17.5,17.5,21.0,17.283333333333335,False,True,True
2023-03-11,19.5,70,5,3,0.9338372288229252,0.35769823883312546,19.5,18.5,18.875,17.5,18.679166666666667,True,False,True
2023-03-11,16.5,70,5,3,0.9338372288229252,0.35769823883312546,16.5,17.0,17.5,21.0,17.25,False,True,True
2023-03-12,19.5,71,6,3,0.9398560579418954,0.3415707691678556,19.5,18.5,18.75,17.5,18.704166666666666,True,False,True
2023-03-12,16.5,71,6,3,0.9398560579418954,0.3415707691678556,16.5,16.5,17.5,21.0,17.216666666666665,False,True,True
2023-03-13,19.5,72,0,3,0.9455963874271426,0.3253420847119801,19.5,18.5,18.625,17.5,18.733333333333334,True,False,True
2023-03-13,16.5,72,0,3,0.9455963874271426,0.3253420847119801,16.5,16.5,17.5,21.0,17.183333333333334,False,True,True
2023-03-14,19.5,73,1,3,0.9510565162951535,0.30901699437494745,19.5,19.5,18.5,17.5,18.766666666666666,True,False,True
2023-03-14,16.5,73,1,3,0.9510565162951535,0.30901699437494745,16.5,16.5,17.5,21.0,17.15,False,True,True
2023-03-15,19.5,74,2,3,0.9562348265919056,0.29260033563334836,19.5,19.5,18.5,17.5,18.8,True,False,True
2023-03-15,16.5,74,2,3,0.9562348265919056,0.29260033563334836,16.5,16.5,17.5,21.0,17.116666666666667,False,True,True
2023-03-16,16.5,75,3,3,0.9611297838723007,0.27609697309746883,16.5,16.5,17.5,21.0,17.083333333333332,False,True,True
2023-03-16,19.5,75,3,3,0.9611297838723007,0.27609697309746883,19.5,19.5,18.5,17.5,18.833333333333332,True,False,True
2023-03-17,16.5,76,4,3,0.9657399376548549,0.2595117970697999,16.5,16.5,17.5,21.0,17.05,False,True,True
2023-03-17,19.5,76,4,3,0.9657399376548549,0.2595117970697999,19.5,19.5,18.5,17.5,18.866666666666667,True,False,True
2023-03-18,16.5,77,5,3,0.9700639218515071,0.2428497220959356,16.5,16.5,17.5,21.0,17.016666666666666,False,True,True
2023-03-18,19.5,77,5,3,0.9700639218515071,0.2428497220959356,19.5,19.5,18.5,17.5,18.9,True,False,True
2023-03-19,19.5,78,6,3,0.9741004551724205,0.22611568550828828,19.5,19.5,18.5,17.5,18.933333333333334,True,False,True
2023-03-19,16.5,78,6,3,0.9741004551724205,0.22611568550828828,16.5,16.5,17.5,21.0,16.983333333333334,False,True,True
2023-03-20,19.5,79,0,3,0.9778483415056568,0.20931464596304847,19.5,19.5,18.5,17.5,18.966666666666665,True,False,True
2023-03-20,16.5,79,0,3,0.9778483415056568,0.20931464596304847,16.5,16.5,17.5,21.0,16.95,False,True,True
2023-03-21,19.5,80,1,3,0.9813064702716093,0.19245158197082998,19.5,19.5,18.5,17.5,19.0,True,False,True
2023-03-21,16.5,80,1,3,0.9813064702716093,0.19245158197082998,16.5,16.5,17.5,21.0,16.916666666666668,False,True,True
2023-03-22,19.5,81,2,3,0.9844738167520922,0.1755314904214282,19.5,19.5,18.5,17.5,19.033333333333335,True,False,True
