pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜,prodPcat_UNKNOWN
2022-07-20,23.5,201,2,7,-0.3131070409358267,-0.9497178427914317,23.4,22.8,22.5,13.5,22.683333333333334,True,True,False
2022-07-20,26.5,201,2,7,-0.3131070409358267,-0.9497178427914317,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-21,23.681818181818183,202,3,7,-0.3294084822245302,-0.9441875088341994,23.5,22.9,22.5,13.666666666666666,22.722727272727276,True,True,False
2022-07-21,26.5,202,3,7,-0.3294084822245302,-0.9441875088341994,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-22,23.863636363636363,203,4,7,-0.3456123126707333,-0.9383773917408642,23.681818181818183,23.0,22.5,13.833333333333334,22.76818181818182,True,True,False
2022-07-22,26.5,203,4,7,-0.3456123126707333,-0.9383773917408642,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-23,24.045454545454547,204,5,7,-0.3617137307297674,-0.9322892131745134,23.863636363636363,23.1,22.5,14.0,22.81969696969697,True,True,False
2022-07-23,26.5,204,5,7,-0.3617137307297674,-0.9322892131745134,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-24,24.227272727272727,205,6,7,-0.37770796520396466,-0.9259247771938499,24.045454545454547,23.2,22.5,14.166666666666666,22.87727272727273,True,True,False
2022-07-24,26.5,205,6,7,-0.37770796520396466,-0.9259247771938499,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-25,26.5,206,0,7,-0.39359027665646645,-0.9192859697186105,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-25,24.40909090909091,206,0,7,-0.39359027665646645,-0.9192859697186105,24.227272727272727,23.3,22.5,14.333333333333334,22.94090909090909,True,True,False
2022-07-26,24.59090909090909,207,1,7,-0.4093559588156211,-0.9123747579707274,24.40909090909091,23.4,22.5,14.5,23.01060606060606,True,True,False
2022-07-26,26.5,207,1,7,-0.4093559588156211,-0.9123747579707274,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-27,26.5,208,2,7,-0.42500033996955394,-0.9051931898913975,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-27,24.772727272727273,208,2,7,-0.42500033996955394,-0.9051931898913975,24.59090909090909,23.5,22.5,14.666666666666666,23.086363636363636,True,True,False
2022-07-28,26.5,209,3,7,-0.4405187843504952,-0.8977433935342336,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-28,24.954545454545453,209,3,7,-0.4405187843504952,-0.8977433935342336,24.772727272727273,23.681818181818183,22.5,14.833333333333334,23.16818181818182,True,True,False
2022-07-29,26.5,210,4,7,-0.455906693508459,-0.8900275764346766,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-29,25.136363636363637,210,4,7,-0.455906693508459,-0.8900275764346766,24.954545454545453,23.863636363636363,22.5,15.0,23.256060606060608,True,True,False
2022-07-30,26.5,211,5,7,-0.47115950767386394,-0.8820480249558535,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-30,25.31818181818182,211,5,7,-0.47115950767386394,-0.8820480249558535,25.136363636363637,24.045454545454547,22.5,15.166666666666666,23.35,True,True,False
2022-07-31,26.5,212,6,7,-0.4862727071086902,-0.8738071036110807,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-07-31,25.5,212,6,7,-0.4862727071086902,-0.8738071036110807,25.31818181818182,24.227272727272727,22.5,15.333333333333334,23.45,True,True,False
2022-08-01,26.5,213,0,8,-0.5012418134457756,-0.8653072543632061,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-01,25.6,213,0,8,-0.5012418134457756,-0.8653072543632061,25.5,24.40909090909091,22.5,15.5,23.553333333333335,True,True,False
2022-08-02,26.5,214,1,8,-0.5160623910158526,-0.8565509959010037,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-02,25.7,214,1,8,-0.5160623910158526,-0.8565509959010037,25.6,24.59090909090909,22.5,15.666666666666666,23.660000000000004,True,True,False
2022-08-03,25.8,215,2,8,-0.5307300481619331,-0.8475409228928312,25.7,24.772727272727273,22.5,15.833333333333332,23.77,True,True,False
2022-08-03,26.5,215,2,8,-0.5307300481619331,-0.8475409228928312,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-04,25.9,216,3,8,-0.5452404385406507,-0.8382797052177745,25.8,24.954545454545453,22.5,16.0,23.883333333333333,True,True,False
2022-08-04,26.5,216,3,8,-0.5452404385406507,-0.8382797052177745,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-05,26.0,217,4,8,-0.5595892624101763,-0.828770087174504,25.9,25.136363636363637,22.5,16.166666666666668,24.0,True,True,False
2022-08-05,26.5,217,4,8,-0.5595892624101763,-0.828770087174504,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-06,26.1,218,5,8,-0.5737722679043243,-0.8190148866680802,26.0,25.31818181818182,22.5,16.333333333333332,24.12,True,True,False
2022-08-06,26.5,218,5,8,-0.5737722679043243,-0.8190148866680802,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-07,26.2,219,6,8,-0.5877852522924734,-0.8090169943749472,26.1,25.5,22.5,16.5,24.243333333333336,True,True,False
2022-08-07,26.5,219,6,8,-0.5877852522924734,-0.8090169943749472,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-08,26.5,220,0,8,-0.6016240632249227,-0.7987793728863648,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-08,26.3,220,0,8,-0.6016240632249227,-0.7987793728863648,26.2,25.6,22.5,16.666666666666668,24.37,True,True,False
2022-08-09,26.4,221,1,8,-0.6152845999633277,-0.7883050558305253,26.3,25.7,22.5,16.833333333333332,24.5,True,True,False
2022-08-09,26.5,221,1,8,-0.6152845999633277,-0.7883050558305253,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-10,26.5,222,2,8,-0.6287628145958345,-0.7775971469736268,26.4,25.8,22.6,17.0,24.63,True,True,False
2022-08-10,26.5,222,2,8,-0.6287628145958345,-0.7775971469736268,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-11,26.5,223,3,8,-0.6420547132365636,-0.7666588193001592,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-11,26.5,223,3,8,-0.6420547132365636,-0.7666588193001592,26.5,25.9,22.7,17.261904761904763,24.756666666666664,True,True,False
2022-08-12,26.5,224,4,8,-0.655156357209085,-0.7554933140726804,26.5,26.0,22.8,17.523809523809526,24.88,True,True,False
2022-08-12,26.5,224,4,8,-0.655156357209085,-0.7554933140726804,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-13,26.5,225,5,8,-0.6680638642135333,-0.7441039398713608,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-13,26.5,225,5,8,-0.6680638642135333,-0.7441039398713608,26.5,26.1,22.9,17.785714285714285,25.0,True,True,False
2022-08-14,26.5,226,6,8,-0.6807734094770159,-0.7324940716135792,26.5,26.2,23.0,18.047619047619047,25.116666666666667,True,True,False
2022-08-14,26.5,226,6,8,-0.6807734094770159,-0.7324940716135792,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-15,26.5,227,0,8,-0.6932812268869771,-0.7206671495538615,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-15,26.5,227,0,8,-0.6932812268869771,-0.7206671495538615,26.5,26.3,23.1,18.30952380952381,25.23,True,True,False
2022-08-16,26.5,228,1,8,-0.7055836101071774,-0.70862667826446,26.5,26.4,23.2,18.571428571428573,25.339999999999996,True,True,False
2022-08-16,26.5,228,1,8,-0.7055836101071774,-0.70862667826446,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-17,26.5,229,2,8,-0.7176769136759615,-0.6963762255968726,26.5,26.5,23.3,18.833333333333332,25.446666666666665,True,True,False
2022-08-17,26.5,229,2,8,-0.7176769136759615,-0.6963762255968726,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-18,26.5,230,3,8,-0.7295575540864876,-0.6839194216246105,26.5,26.5,23.4,19.095238095238095,25.55,True,True,False
2022-08-18,26.5,230,3,8,-0.7295575540864876,-0.6839194216246105,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-19,26.5,231,4,8,-0.7412220108485957,-0.6712599575675315,26.5,26.5,23.5,19.357142857142858,25.65,True,True,False
2022-08-19,26.5,231,4,8,-0.7412220108485957,-0.6712599575675315,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-20,26.5,232,5,8,-0.7526668275320083,-0.6584015846980489,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-20,26.5,232,5,8,-0.7526668275320083,-0.6584015846980489,26.5,26.5,23.681818181818183,19.61904761904762,25.743939393939392,True,True,False
2022-08-21,26.5,233,6,8,-0.7638886127905429,-0.64534811322955,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-21,26.5,233,6,8,-0.7638886127905429,-0.64534811322955,26.5,26.5,23.863636363636363,19.88095238095238,25.83181818181818,True,True,False
2022-08-22,26.5,234,0,8,-0.7748840413670406,-0.6321034111873488,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-22,26.5,234,0,8,-0.7748840413670406,-0.6321034111873488,26.5,26.5,24.045454545454547,20.142857142857142,25.913636363636364,True,True,False
2022-08-23,26.5,235,1,8,-0.7856498550787144,-0.6186714032625032,26.5,26.5,24.227272727272727,20.404761904761905,25.98939393939394,True,True,False
2022-08-23,26.5,235,1,8,-0.7856498550787144,-0.6186714032625032,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-24,26.5,236,2,8,-0.7961828637826154,-0.6050560696488494,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-24,26.5,236,2,8,-0.7961828637826154,-0.6050560696488494,26.5,26.5,24.40909090909091,20.666666666666668,26.05909090909091,True,True,False
2022-08-25,26.5,237,3,8,-0.8064799463209447,-0.5912614448635782,26.5,26.5,24.59090909090909,20.92857142857143,26.12272727272727,True,True,False
2022-08-25,26.5,237,3,8,-0.8064799463209447,-0.5912614448635782,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-26,26.5,238,4,8,-0.8165380514459157,-0.5772916165517278,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-26,26.5,238,4,8,-0.8165380514459157,-0.5772916165517278,26.5,26.5,24.772727272727273,21.19047619047619,26.18030303030303,True,True,False
2022-08-27,26.5,239,5,8,-0.8263541987239094,-0.5631507242749187,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-27,26.5,239,5,8,-0.8263541987239094,-0.5631507242749187,26.5,26.5,24.954545454545453,21.452380952380953,26.23181818181818,True,True,False
2022-08-28,26.5,240,6,8,-0.8359254794186365,-0.5488429582847199,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-28,26.5,240,6,8,-0.8359254794186365,-0.5488429582847199,26.5,26.5,25.136363636363637,21.714285714285715,26.277272727272724,True,True,False
2022-08-29,26.5,241,0,8,-0.8452490573530634,-0.5343725582809785,26.5,26.5,25.31818181818182,21.976190476190474,26.316666666666666,True,True,False
2022-08-29,26.5,241,0,8,-0.8452490573530634,-0.5343725582809785,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-30,26.5,242,1,8,-0.8543221697498269,-0.5197438121555157,26.5,26.5,25.5,22.238095238095237,26.35,True,True,False
2022-08-30,26.5,242,1,8,-0.8543221697498269,-0.5197438121555157,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-08-31,26.5,243,2,8,-0.8631421280499115,-0.5049610547215202,26.5,26.5,25.6,22.5,26.38,True,True,False
2022-08-31,26.5,243,2,8,-0.8631421280499115,-0.5049610547215202,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-01,26.5,244,3,9,-0.8717063187093217,-0.4900286664290594,26.5,26.5,25.7,22.7,26.406666666666663,True,True,False
2022-09-01,26.5,244,3,9,-0.8717063187093217,-0.4900286664290594,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-02,26.5,245,4,9,-0.8800122039735356,-0.4749510720670502,26.5,26.5,25.8,22.9,26.43,True,True,False
2022-09-02,26.5,245,4,9,-0.8800122039735356,-0.4749510720670502,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-03,26.5,246,5,9,-0.888057322629493,-0.4597327394521046,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-03,26.5,246,5,9,-0.888057322629493,-0.4597327394521046,26.5,26.5,25.9,23.1,26.45,True,True,False
2022-09-04,26.5,247,6,9,-0.8958392907349089,-0.4443781781046134,26.5,26.5,26.0,23.3,26.466666666666665,True,True,False
2022-09-04,26.5,247,6,9,-0.8958392907349089,-0.4443781781046134,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-05,26.5,248,0,9,-0.9033558023246842,-0.4288919379124841,26.5,26.5,26.1,23.5,26.48,True,True,False
2022-09-05,26.5,248,0,9,-0.9033558023246842,-0.4288919379124841,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-06,26.5,249,1,9,-0.9106046300942162,-0.41327860778290443,26.5,26.5,26.2,23.7,26.49,True,True,False
2022-09-06,26.5,249,1,9,-0.9106046300942162,-0.41327860778290443,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-07,26.5,250,2,9,-0.9175836260593934,-0.3975428142825566,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-07,26.5,250,2,9,-0.9175836260593934,-0.3975428142825566,26.5,26.5,26.3,23.9,26.496666666666666,True,True,False
2022-09-08,26.5,251,3,9,-0.9242907221930934,-0.3816892202666586,26.5,26.5,26.4,24.1,26.5,True,True,False
2022-09-08,26.5,251,3,9,-0.9242907221930934,-0.3816892202666586,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-09,26.5,252,4,9,-0.9307239310379793,-0.3657225234972692,26.5,26.5,26.5,24.3,26.5,True,True,False
2022-09-09,26.5,252,4,9,-0.9307239310379793,-0.3657225234972692,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-10,26.5,253,5,9,-0.9368813462954315,-0.34964745525122826,26.5,26.5,26.5,24.5,26.5,True,True,False
2022-09-10,26.5,253,5,9,-0.9368813462954315,-0.34964745525122826,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-11,26.5,254,6,9,-0.9427611433904206,-0.33346877891818705,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-11,26.4,254,6,9,-0.9427611433904206,-0.33346877891818705,26.5,26.5,26.5,24.7,26.49666666666667,True,True,False
2022-09-12,26.5,255,0,9,-0.9483615800121716,-0.31719128858910595,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-12,26.3,255,0,9,-0.9483615800121716,-0.31719128858910595,26.4,26.5,26.5,24.9,26.490000000000002,True,True,False
2022-09-13,26.2,256,1,9,-0.9536809966304455,-0.300819807635668,26.3,26.5,26.5,25.1,26.480000000000004,True,True,False
2022-09-13,26.5,256,1,9,-0.9536809966304455,-0.300819807635668,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-14,26.5,257,2,9,-0.9587178169872964,-0.2843591872810036,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-14,26.1,257,2,9,-0.9587178169872964,-0.2843591872810036,26.2,26.5,26.5,25.3,26.466666666666665,True,True,False
2022-09-15,26.0,258,3,9,-0.9634705485641486,-0.26781430516217486,26.1,26.5,26.5,25.5,26.45,True,True,False
2022-09-15,26.5,258,3,9,-0.9634705485641486,-0.26781430516217486,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-16,25.9,259,4,9,-0.9679377830240642,-0.25119006388481957,26.0,26.5,26.5,25.7,26.430000000000003,True,True,False
2022-09-16,26.5,259,4,9,-0.9679377830240642,-0.25119006388481957,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-17,26.5,260,5,9,-0.9721181966290612,-0.23449138957041052,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-17,25.8,260,5,9,-0.9721181966290612,-0.23449138957041052,25.9,26.5,26.5,25.9,26.40666666666667,True,True,False
2022-09-18,26.5,261,6,9,-0.9760105506323682,-0.21772323039653224,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-18,25.7,261,6,9,-0.9760105506323682,-0.21772323039653224,25.8,26.4,26.5,26.1,26.380000000000003,True,True,False
2022-09-19,26.5,262,0,9,-0.9796136916454901,-0.20089055513063528,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-19,25.6,262,0,9,-0.9796136916454901,-0.20089055513063528,25.7,26.3,26.5,26.3,26.35,True,True,False
2022-09-20,26.5,263,1,9,-0.9829265519799822,-0.18399835165767986,26.5,26.5,26.5,28.0,26.5,True,False,True
2022-09-20,25.5,263,1,9,-0.9829265519799822,-0.18399835165767986,25.6,26.2,26.5,26.5,26.316666666666666,True,True,False
2022-09-21,25.5,264,2,9,-0.9859481499638303,-0.1670516255021195,25.5,26.1,26.5,26.5,26.283333333333335,True,True,False
2022-09-21,26.6,264,2,9,-0.9859481499638303,-0.1670516255021195,26.5,26.5,26.5,28.0,26.503333333333334,True,False,True
2022-09-22,26.7,265,3,9,-0.9886775902323404,-0.15005539834465262,26.6,26.5,26.5,28.0,26.509999999999998,True,False,True
2022-09-22,25.5,265,3,9,-0.9886775902323404,-0.15005539834465262,25.5,26.0,26.5,26.5,26.25,True,True,False
2022-09-23,26.8,266,4,9,-0.9911140639934546,-0.13301470653419636,26.7,26.5,26.5,28.0,26.52,True,False,True
2022-09-23,25.5,266,4,9,-0.9911140639934546,-0.13301470653419636,25.5,25.9,26.5,26.5,26.216666666666665,True,True,False
2022-09-24,25.5,267,5,9,-0.9932568492674143,-0.11593459959550066,25.5,25.8,26.5,26.5,26.183333333333334,True,True,False
2022-09-24,26.9,267,5,9,-0.9932568492674143,-0.11593459959550066,26.8,26.5,26.5,28.0,26.533333333333335,True,False,True
2022-09-25,25.5,268,6,9,-0.9951053111006974,-0.09882013873287211,25.5,25.7,26.5,26.5,26.15,True,True,False
2022-09-25,27.0,268,6,9,-0.9951053111006974,-0.09882013873287211,26.9,26.5,26.5,28.0,26.55,True,False,True
2022-09-26,25.5,269,0,9,-0.99665890175417,-0.08167639533042288,25.5,25.6,26.5,26.5,26.116666666666667,True,True,False
2022-09-26,27.1,269,0,9,-0.99665890175417,-0.08167639533042288,27.0,26.5,26.5,28.0,26.57,True,False,True
2022-09-27,27.2,270,1,9,-0.9979171608653922,-0.06450844944931625,27.1,26.5,26.5,28.0,26.59333333333333,True,False,True
2022-09-27,25.5,270,1,9,-0.9979171608653922,-0.06450844944931625,25.5,25.5,26.5,26.5,26.083333333333332,True,True,False
2022-09-28,25.5,271,2,9,-0.9988797155850335,-0.04732138832243232,25.5,25.5,26.5,26.5,26.05,True,True,False
2022-09-28,27.3,271,2,9,-0.9988797155850335,-0.04732138832243232,27.2,26.6,26.5,28.0,26.62,True,False,True
2022-09-29,25.5,272,3,9,-0.9995462806873573,-0.03012030484690836,25.5,25.5,26.5,26.5,26.016666666666666,True,True,False
2022-09-29,27.4,272,3,9,-0.9995462806873573,-0.03012030484690836,27.3,26.7,26.5,28.0,26.65,True,False,True
2022-09-30,25.5,273,4,9,-0.9999166586547379,-0.012910296075008843,25.5,25.5,26.5,26.5,25.983333333333334,True,True,False
2022-09-30,27.5,273,4,9,-0.9999166586547379,-0.012910296075008843,27.4,26.8,26.5,28.0,26.683333333333334,True,False,True
2022-10-01,25.5,274,5,10,-0.9999907397361901,0.004303538296243821,25.5,25.5,26.5,27.125,25.95,True,True,False
2022-10-01,27.5,274,5,10,-0.9999907397361901,0.004303538296243821,27.5,26.9,26.5,28.0,26.716666666666665,True,False,True
2022-10-02,25.5,275,6,10,-0.9997685019798909,0.021516097436222233,25.5,25.5,26.5,27.75,25.916666666666668,True,True,False
2022-10-02,27.5,275,6,10,-0.9997685019798909,0.021516097436222233,27.5,27.0,26.5,28.0,26.75,True,False,True
2022-10-03,25.5,276,0,10,-0.9992500112396835,0.03872228089217399,25.5,25.5,26.5,28.375,25.883333333333333,True,True,False
2022-10-03,27.5,276,0,10,-0.9992500112396835,0.03872228089217399,27.5,27.1,26.5,28.0,26.783333333333335,True,False,True
2022-10-04,25.5,277,1,10,-0.9984354211555643,0.05591699010060302,25.5,25.5,26.5,29.0,25.85,True,True,False
2022-10-04,27.5,277,1,10,-0.9984354211555643,0.05591699010060302,27.5,27.2,26.5,28.0,26.816666666666666,True,False,True
2022-10-05,27.5,278,2,10,-0.9973249731081555,0.07309512989807776,27.5,27.3,26.5,28.0,26.85,True,False,True
2022-10-05,25.5,278,2,10,-0.9973249731081555,0.07309512989807776,25.5,25.5,26.5,29.625,25.816666666666666,True,True,False
2022-10-06,25.5,279,3,10,-0.9959189961471792,0.0902516100310407,25.5,25.5,26.5,30.25,25.783333333333335,True,True,False
2022-10-06,27.5,279,3,10,-0.9959189961471792,0.0902516100310407,27.5,27.4,26.5,28.0,26.883333333333333,True,False,True
2022-10-07,27.5,280,4,10,-0.994217906893952,0.10738134666416306,27.5,27.5,26.5,28.0,26.916666666666668,True,False,True
2022-10-07,25.5,280,4,10,-0.994217906893952,0.10738134666416306,25.5,25.5,26.5,30.875,25.75,True,True,False
2022-10-08,25.5,281,5,10,-0.9922222094179324,0.12447926388678869,25.5,25.5,26.5,31.5,25.716666666666665,True,True,False
2022-10-08,27.5,281,5,10,-0.9922222094179324,0.12447926388678869,27.5,27.5,26.5,28.0,26.95,True,False,True
2022-10-09,27.5,282,6,10,-0.989932495087353,0.141540295217043,27.5,27.5,26.5,28.0,26.983333333333334,True,False,True
2022-10-09,25.5,282,6,10,-0.989932495087353,0.141540295217043,25.5,25.5,26.5,32.125,25.683333333333334,True,True,False
2022-10-10,25.5,283,0,10,-0.9873494423939864,0.15855938510313475,25.5,25.5,26.5,32.75,25.65,True,True,False
2022-10-10,27.5,283,0,10,-0.9873494423939864,0.15855938510313475,27.5,27.5,26.5,28.0,27.016666666666666,True,False,True
2022-10-11,27.5,284,1,10,-0.9844738167520923,0.17553149042142777,27.5,27.5,26.5,28.0,27.05,True,False,True
2022-10-11,25.5,284,1,10,-0.9844738167520923,0.17553149042142777,25.5,25.5,26.4,33.375,25.619999999999997,True,True,False
2022-10-12,27.5,285,2,10,-0.9813064702716093,0.19245158197082995,27.5,27.5,26.5,28.0,27.083333333333332,True,False,True
2022-10-12,25.5,285,2,10,-0.9813064702716093,0.19245158197082995,25.5,25.5,26.3,34.0,25.59333333333333,True,True,False
2022-10-13,25.5,286,3,10,-0.9778483415056567,0.20931464596304888,25.5,25.5,26.2,34.625,25.569999999999997,True,True,False
2022-10-13,27.5,286,3,10,-0.9778483415056567,0.20931464596304888,27.5,27.5,26.5,28.0,27.116666666666667,True,False,True
2022-10-14,25.5,287,4,10,-0.9741004551724206,0.22611568550828803,25.5,25.5,26.1,35.25,25.55,True,True,False
2022-10-14,27.5,287,4,10,-0.9741004551724206,0.22611568550828803,27.5,27.5,26.5,28.0,27.15,True,False,True
2022-10-15,27.5,288,5,10,-0.970063921851507,0.2428497220959358,27.5,27.5,26.5,28.0,27.183333333333334,True,False,True
2022-10-15,25.5,288,5,10,-0.970063921851507,0.2428497220959358,25.5,25.5,26.0,35.875,25.533333333333335,True,True,False
2022-10-16,27.5,289,6,10,-0.965739937654855,0.25951179706979943,27.5,27.5,26.5,28.0,27.216666666666665,True,False,True
2022-10-16,25.5,289,6,10,-0.965739937654855,0.25951179706979943,25.5,25.5,25.9,36.5,25.519999999999996,True,True,False
2022-10-17,27.5,290,0,10,-0.9611297838723007,0.27609697309746883,27.5,27.5,26.5,28.0,27.25,True,False,True
2022-10-17,25.5,290,0,10,-0.9611297838723007,0.27609697309746883,25.5,25.5,25.8,37.125,25.509999999999998,True,True,False
2022-10-18,25.5,291,1,10,-0.9562348265919058,0.2926003356333479,25.5,25.5,25.7,37.75,25.50333333333333,True,True,False
2022-10-18,27.5,291,1,10,-0.9562348265919058,0.2926003356333479,27.5,27.5,26.5,28.0,27.283333333333335,True,False,True
2022-10-19,25.5,292,2,10,-0.9510565162951536,0.30901699437494723,25.5,25.5,25.6,38.375,25.5,True,True,False
2022-10-19,27.5,292,2,10,-0.9510565162951536,0.30901699437494723,27.5,27.5,26.5,28.0,27.316666666666666,True,False,True
2022-10-20,25.5,293,3,10,-0.9455963874271428,0.3253420847119795,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-20,27.5,293,3,10,-0.9455963874271428,0.3253420847119795,27.5,27.5,26.5,28.0,27.35,True,False,True
2022-10-21,25.5,294,4,10,-0.9398560579418953,0.341570769167856,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-21,27.5,294,4,10,-0.9398560579418953,0.341570769167856,27.5,27.5,26.6,28.0,27.38,True,False,True
2022-10-22,25.5,295,5,10,-0.9338372288229252,0.35769823883312546,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-22,27.5,295,5,10,-0.9338372288229252,0.35769823883312546,27.5,27.5,26.7,28.0,27.40666666666667,True,False,True
2022-10-23,25.5,296,6,10,-0.9275416835791965,0.3737197147904692,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-23,27.5,296,6,10,-0.9275416835791965,0.3737197147904692,27.5,27.5,26.8,28.0,27.43,True,False,True
2022-10-24,27.5,297,0,10,-0.9209712877166347,0.38963044953078774,27.5,27.5,26.9,28.0,27.45,True,False,True
2022-10-24,25.5,297,0,10,-0.9209712877166347,0.38963044953078774,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-25,27.5,298,1,10,-0.9141279881853337,0.4054257283599973,27.5,27.5,27.0,28.0,27.466666666666665,True,False,True
2022-10-25,25.5,298,1,10,-0.9141279881853337,0.4054257283599973,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-26,27.5,299,2,10,-0.9070138128026362,0.42110087079608916,27.5,27.5,27.1,28.0,27.48,True,False,True
2022-10-26,25.5,299,2,10,-0.9070138128026362,0.42110087079608916,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-27,27.5,300,3,10,-0.8996308696522434,0.4366512319560638,27.5,27.5,27.2,28.0,27.490000000000002,True,False,True
2022-10-27,25.5,300,3,10,-0.8996308696522434,0.4366512319560638,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-28,27.5,301,4,10,-0.8919813464595487,0.45207220393230374,27.5,27.5,27.3,28.0,27.496666666666666,True,False,True
2022-10-28,25.5,301,4,10,-0.8919813464595487,0.45207220393230374,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-29,27.5,302,5,10,-0.8840675099433637,0.46735921715800205,27.5,27.5,27.4,28.0,27.5,True,False,True
2022-10-29,25.5,302,5,10,-0.8840675099433637,0.46735921715800205,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-30,27.5,303,6,10,-0.8758917051442433,0.48250774176121763,27.5,27.5,27.5,28.0,27.5,True,False,True
2022-10-30,25.5,303,6,10,-0.8758917051442433,0.48250774176121763,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-10-31,27.5,304,0,10,-0.8674563547295971,0.4975132889071803,27.5,27.5,27.5,28.0,27.5,True,False,True
2022-10-31,25.5,304,0,10,-0.8674563547295971,0.4975132889071803,25.5,25.5,25.5,39.0,25.5,True,True,False
2022-11-01,25.5,305,1,11,-0.858763958275803,0.5123714121284235,25.5,25.5,25.5,39.45,25.5,True,True,False
2022-11-01,27.6,305,1,11,-0.858763958275803,0.5123714121284235,27.5,27.5,27.5,28.0,27.503333333333334,True,False,True
2022-11-02,25.5,306,2,11,-0.8498170915275277,0.5270777086423724,25.5,25.5,25.5,39.9,25.5,True,True,False
