pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_虾蟹类,prodPcat_其他类
2023-05-10,29.0,130,2,5,0.7856498550787147,-0.6186714032625031,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-11,23.0,131,3,5,0.7748840413670407,-0.6321034111873487,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-11,29.0,131,3,5,0.7748840413670407,-0.6321034111873487,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-12,23.0,132,4,5,0.7638886127905428,-0.6453481132295501,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-12,29.0,132,4,5,0.7638886127905428,-0.6453481132295501,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-13,29.0,133,5,5,0.7526668275320085,-0.6584015846980488,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-13,23.0,133,5,5,0.7526668275320085,-0.6584015846980488,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-14,29.0,134,6,5,0.7412220108485958,-0.6712599575675313,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-14,23.0,134,6,5,0.7412220108485958,-0.6712599575675313,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-15,23.0,135,0,5,0.7295575540864875,-0.6839194216246106,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-15,29.0,135,0,5,0.7295575540864875,-0.6839194216246106,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-16,29.0,136,1,5,0.717676913675962,-0.6963762255968722,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-16,23.0,136,1,5,0.717676913675962,-0.6963762255968722,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-17,23.0,137,2,5,0.705583610107178,-0.7086266782644596,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-17,29.0,137,2,5,0.705583610107178,-0.7086266782644596,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-18,23.0,138,3,5,0.6932812268869777,-0.7206671495538609,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-18,29.0,138,3,5,0.6932812268869777,-0.7206671495538609,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-19,23.0,139,4,5,0.6807734094770161,-0.7324940716135789,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-19,29.0,139,4,5,0.6807734094770161,-0.7324940716135789,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-20,29.0,140,5,5,0.6680638642135335,-0.7441039398713607,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-20,23.0,140,5,5,0.6680638642135335,-0.7441039398713607,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-21,23.0,141,6,5,0.6551563572090853,-0.7554933140726803,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-21,29.0,141,6,5,0.6551563572090853,-0.7554933140726803,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-22,29.0,142,0,5,0.6420547132365637,-0.766658819300159,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-22,23.0,142,0,5,0.6420547132365637,-0.766658819300159,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-23,29.0,143,1,5,0.6287628145958344,-0.7775971469736269,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-23,23.0,143,1,5,0.6287628145958344,-0.7775971469736269,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-24,23.0,144,2,5,0.6152845999633276,-0.7883050558305255,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-24,29.0,144,2,5,0.6152845999633276,-0.7883050558305255,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-25,23.0,145,3,5,0.6016240632249226,-0.7987793728863649,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-25,29.0,145,3,5,0.6016240632249226,-0.7987793728863649,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-26,29.0,146,4,5,0.5877852522924732,-0.8090169943749473,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-26,23.0,146,4,5,0.5877852522924732,-0.8090169943749473,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-27,23.0,147,5,5,0.5737722679043246,-0.8190148866680801,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-27,29.0,147,5,5,0.5737722679043246,-0.8190148866680801,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-28,29.0,148,6,5,0.5595892624101765,-0.8287700871745038,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-28,23.0,148,6,5,0.5595892624101765,-0.8287700871745038,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-29,29.0,149,0,5,0.545240438540651,-0.8382797052177744,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-29,23.0,149,0,5,0.545240438540651,-0.8382797052177744,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-30,29.0,150,1,5,0.5307300481619334,-0.8475409228928311,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-30,23.0,150,1,5,0.5307300481619334,-0.8475409228928311,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-05-31,29.0,151,2,5,0.5160623910158528,-0.8565509959010036,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-05-31,23.0,151,2,5,0.5160623910158528,-0.8565509959010036,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-01,29.0,152,3,6,0.5012418134457758,-0.865307254363206,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-01,23.0,152,3,6,0.5012418134457758,-0.865307254363206,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-02,29.0,153,4,6,0.48627270710868997,-0.8738071036110808,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-02,23.0,153,4,6,0.48627270710868997,-0.8738071036110808,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-03,23.0,154,5,6,0.4711595076738638,-0.8820480249558537,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-03,29.0,154,5,6,0.4711595076738638,-0.8820480249558537,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-04,23.0,155,6,6,0.4559066935084588,-0.8900275764346767,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-04,29.0,155,6,6,0.4559066935084588,-0.8900275764346767,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-05,29.0,156,0,6,0.440518784350495,-0.8977433935342337,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-05,23.0,156,0,6,0.440518784350495,-0.8977433935342337,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-06,23.0,157,1,6,0.42500033996955416,-0.9051931898913974,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-06,29.0,157,1,6,0.42500033996955416,-0.9051931898913974,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-07,29.0,158,2,6,0.4093559588156213,-0.9123747579707273,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-07,23.0,158,2,6,0.4093559588156213,-0.9123747579707273,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-08,29.0,159,3,6,0.39359027665646673,-0.9192859697186104,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-08,23.0,159,3,6,0.39359027665646673,-0.9192859697186104,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-09,29.0,160,4,6,0.3777079652039649,-0.9259247771938498,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-09,23.0,160,4,6,0.3777079652039649,-0.9259247771938498,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-10,29.0,161,5,6,0.36171373072976765,-0.9322892131745133,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-10,23.0,161,5,6,0.36171373072976765,-0.9322892131745133,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-11,29.0,162,6,6,0.3456123126707335,-0.9383773917408641,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-11,23.0,162,6,6,0.3456123126707335,-0.9383773917408641,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-12,23.0,163,0,6,0.3294084822245304,-0.9441875088341993,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-12,29.0,163,0,6,0.3294084822245304,-0.9441875088341993,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-13,29.0,164,1,6,0.3131070409358269,-0.9497178427914316,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-13,23.0,164,1,6,0.3131070409358269,-0.9497178427914316,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-14,23.0,165,2,6,0.29671281927349075,-0.9549667548552551,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-14,29.0,165,2,6,0.29671281927349075,-0.9549667548552551,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-15,23.0,166,3,6,0.28023067519921585,-0.9599326896597447,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-15,29.0,166,3,6,0.28023067519921585,-0.9599326896597447,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-16,23.0,167,4,6,0.26366549272800704,-0.9646141756912435,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-16,29.0,167,4,6,0.26366549272800704,-0.9646141756912435,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-17,29.0,168,5,6,0.24702218048093552,-0.9690098257244062,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-17,23.0,168,5,6,0.24702218048093552,-0.9690098257244062,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-18,29.0,169,6,6,0.23030567023061221,-0.9731183372332619,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-18,23.0,169,6,6,0.23030567023061221,-0.9731183372332619,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-19,29.0,170,0,6,0.21352091543979612,-0.9769384927771817,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-19,23.0,170,0,6,0.21352091543979612,-0.9769384927771817,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-20,23.0,171,1,6,0.19667288979357647,-0.980469160361632,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-20,29.0,171,1,6,0.19667288979357647,-0.980469160361632,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-21,23.0,172,2,6,0.1797665857255624,-0.9837092937736097,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-21,29.0,172,2,6,0.1797665857255624,-0.9837092937736097,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-22,29.0,173,3,6,0.16280701293851715,-0.986657932891657,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-22,23.0,173,3,6,0.16280701293851715,-0.986657932891657,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-23,23.0,174,4,6,0.1457991969198751,-0.9893142039703663,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-23,29.0,174,4,6,0.1457991969198751,-0.9893142039703663,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-24,29.0,175,5,6,0.12874817745258132,-0.99167731989929,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-24,23.0,175,5,6,0.12874817745258132,-0.99167731989929,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-25,29.0,176,6,6,0.11165900712169512,-0.993746580436178,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-25,23.0,176,6,6,0.11165900712169512,-0.993746580436178,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-26,29.0,177,0,6,0.09453674981719912,-0.9955213724144752,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-26,23.0,177,0,6,0.09453674981719912,-0.9955213724144752,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-27,29.0,178,1,6,0.07738647923346301,-0.9970011699250151,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-27,23.0,178,1,6,0.07738647923346301,-0.9970011699250151,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-28,23.0,179,2,6,0.06021327736579302,-0.9981855344718586,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-28,29.0,179,2,6,0.06021327736579302,-0.9981855344718586,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-29,23.0,180,3,6,0.04302223300453059,-0.99907411510223,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-06-29,29.0,180,3,6,0.04302223300453059,-0.99907411510223,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-30,29.0,181,4,6,0.02581844022713308,-0.9996666485105112,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-06-30,23.0,181,4,6,0.02581844022713308,-0.9996666485105112,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-01,23.0,182,5,7,0.008606996888688698,-0.9999629591162655,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-01,29.0,182,5,7,0.008606996888688698,-0.9999629591162655,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-02,29.0,183,6,7,-0.008606996888688009,-0.9999629591162655,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-02,23.0,183,6,7,-0.008606996888688009,-0.9999629591162655,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-03,29.0,184,0,7,-0.02581844022713239,-0.9996666485105112,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-03,23.0,184,0,7,-0.02581844022713239,-0.9996666485105112,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-04,29.0,185,1,7,-0.04302223300453034,-0.99907411510223,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-04,23.0,185,1,7,-0.04302223300453034,-0.99907411510223,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-05,23.0,186,2,7,-0.060213277365792774,-0.9981855344718586,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-05,29.0,186,2,7,-0.060213277365792774,-0.9981855344718586,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-06,23.0,187,3,7,-0.07738647923346322,-0.9970011699250151,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-06,29.0,187,3,7,-0.07738647923346322,-0.9970011699250151,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-07,23.0,188,4,7,-0.09453674981719933,-0.9955213724144752,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-07,29.0,188,4,7,-0.09453674981719933,-0.9955213724144752,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-08,29.0,189,5,7,-0.11165900712169444,-0.9937465804361781,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-08,23.0,189,5,7,-0.11165900712169444,-0.9937465804361781,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-09,29.0,190,6,7,-0.12874817745258066,-0.99167731989929,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-09,23.0,190,6,7,-0.12874817745258066,-0.99167731989929,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-10,23.0,191,0,7,-0.14579919691987442,-0.9893142039703664,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-10,29.0,191,0,7,-0.14579919691987442,-0.9893142039703664,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-11,29.0,192,1,7,-0.16280701293851646,-0.9866579328916572,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-11,23.0,192,1,7,-0.16280701293851646,-0.9866579328916572,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-12,29.0,193,2,7,-0.17976658572556214,-0.9837092937736098,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-12,23.0,193,2,7,-0.17976658572556214,-0.9837092937736098,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-13,29.0,194,3,7,-0.19667288979357622,-0.9804691603616321,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-13,23.0,194,3,7,-0.19667288979357622,-0.9804691603616321,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-14,23.0,195,4,7,-0.2135209154397959,-0.9769384927771817,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-14,29.0,195,4,7,-0.2135209154397959,-0.9769384927771817,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-15,29.0,196,5,7,-0.23030567023061196,-0.973118337233262,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-15,23.0,196,5,7,-0.23030567023061196,-0.973118337233262,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-16,23.0,197,6,7,-0.24702218048093527,-0.9690098257244063,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-16,29.0,197,6,7,-0.24702218048093527,-0.9690098257244063,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-17,23.0,198,0,7,-0.2636654927280072,-0.9646141756912435,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-17,29.0,198,0,7,-0.2636654927280072,-0.9646141756912435,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-18,23.0,199,1,7,-0.2802306751992161,-0.9599326896597445,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-18,29.0,199,1,7,-0.2802306751992161,-0.9599326896597445,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-19,29.0,200,2,7,-0.2967128192734901,-0.9549667548552553,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-19,23.0,200,2,7,-0.2967128192734901,-0.9549667548552553,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-20,29.0,201,3,7,-0.3131070409358267,-0.9497178427914317,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-20,23.0,201,3,7,-0.3131070409358267,-0.9497178427914317,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-21,29.0,202,4,7,-0.3294084822245302,-0.9441875088341994,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-21,23.0,202,4,7,-0.3294084822245302,-0.9441875088341994,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-22,23.0,203,5,7,-0.3456123126707333,-0.9383773917408642,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-22,29.0,203,5,7,-0.3456123126707333,-0.9383773917408642,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-23,29.0,204,6,7,-0.3617137307297674,-0.9322892131745134,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-23,23.0,204,6,7,-0.3617137307297674,-0.9322892131745134,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-24,23.0,205,0,7,-0.37770796520396466,-0.9259247771938499,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-24,29.0,205,0,7,-0.37770796520396466,-0.9259247771938499,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-25,29.0,206,1,7,-0.39359027665646645,-0.9192859697186105,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-25,23.0,206,1,7,-0.39359027665646645,-0.9192859697186105,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-26,23.0,207,2,7,-0.4093559588156211,-0.9123747579707274,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-26,29.0,207,2,7,-0.4093559588156211,-0.9123747579707274,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-27,29.0,208,3,7,-0.42500033996955394,-0.9051931898913975,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-27,23.0,208,3,7,-0.42500033996955394,-0.9051931898913975,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-28,23.0,209,4,7,-0.4405187843504952,-0.8977433935342336,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-28,29.0,209,4,7,-0.4405187843504952,-0.8977433935342336,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-29,23.0,210,5,7,-0.455906693508459,-0.8900275764346766,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-29,29.0,210,5,7,-0.455906693508459,-0.8900275764346766,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-30,23.0,211,6,7,-0.47115950767386394,-0.8820480249558535,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-07-30,29.0,211,6,7,-0.47115950767386394,-0.8820480249558535,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-31,29.0,212,0,7,-0.4862727071086902,-0.8738071036110807,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-07-31,23.0,212,0,7,-0.4862727071086902,-0.8738071036110807,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-01,23.0,213,1,8,-0.5012418134457756,-0.8653072543632061,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-01,29.0,213,1,8,-0.5012418134457756,-0.8653072543632061,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-02,23.0,214,2,8,-0.5160623910158526,-0.8565509959010037,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-02,29.0,214,2,8,-0.5160623910158526,-0.8565509959010037,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-03,23.0,215,3,8,-0.5307300481619331,-0.8475409228928312,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-03,29.0,215,3,8,-0.5307300481619331,-0.8475409228928312,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-04,29.0,216,4,8,-0.5452404385406507,-0.8382797052177745,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-04,23.0,216,4,8,-0.5452404385406507,-0.8382797052177745,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-05,23.0,217,5,8,-0.5595892624101763,-0.828770087174504,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-05,29.0,217,5,8,-0.5595892624101763,-0.828770087174504,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-06,23.0,218,6,8,-0.5737722679043243,-0.8190148866680802,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-06,29.0,218,6,8,-0.5737722679043243,-0.8190148866680802,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-07,23.0,219,0,8,-0.5877852522924734,-0.8090169943749472,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-07,29.0,219,0,8,-0.5877852522924734,-0.8090169943749472,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-08,23.0,220,1,8,-0.6016240632249227,-0.7987793728863648,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-08,29.0,220,1,8,-0.6016240632249227,-0.7987793728863648,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-09,23.0,221,2,8,-0.6152845999633277,-0.7883050558305253,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-09,29.0,221,2,8,-0.6152845999633277,-0.7883050558305253,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-10,23.0,222,3,8,-0.6287628145958345,-0.7775971469736268,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-10,29.0,222,3,8,-0.6287628145958345,-0.7775971469736268,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-11,23.0,223,4,8,-0.6420547132365636,-0.7666588193001592,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-11,29.0,223,4,8,-0.6420547132365636,-0.7666588193001592,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-12,29.0,224,5,8,-0.655156357209085,-0.7554933140726804,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-12,23.0,224,5,8,-0.655156357209085,-0.7554933140726804,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-13,23.0,225,6,8,-0.6680638642135333,-0.7441039398713608,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-13,29.0,225,6,8,-0.6680638642135333,-0.7441039398713608,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-14,23.0,226,0,8,-0.6807734094770159,-0.7324940716135792,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-14,29.0,226,0,8,-0.6807734094770159,-0.7324940716135792,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-15,23.0,227,1,8,-0.6932812268869771,-0.7206671495538615,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-15,29.0,227,1,8,-0.6932812268869771,-0.7206671495538615,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-16,23.0,228,2,8,-0.7055836101071774,-0.70862667826446,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-08-16,29.0,228,2,8,-0.7055836101071774,-0.70862667826446,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-17,29.0,229,3,8,-0.7176769136759615,-0.6963762255968726,29.0,29.0,29.0,30.0,29.0,True,True,False
2023-08-17,23.0,229,3,8,-0.7176769136759615,-0.6963762255968726,23.0,23.0,23.0,23.0,23.0,True,False,True
