pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_150g,prodPcat_贝壳类,prodPcat_其他类
2023-07-22,12.0,203,5,7,-0.3456123126707333,-0.9383773917408642,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-22,15.5,203,5,7,-0.3456123126707333,-0.9383773917408642,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-22,19.0,203,5,7,-0.3456123126707333,-0.9383773917408642,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-23,19.0,204,6,7,-0.3617137307297674,-0.9322892131745134,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-23,12.0,204,6,7,-0.3617137307297674,-0.9322892131745134,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-23,15.5,204,6,7,-0.3617137307297674,-0.9322892131745134,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-24,19.0,205,0,7,-0.37770796520396466,-0.9259247771938499,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-24,15.5,205,0,7,-0.37770796520396466,-0.9259247771938499,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-24,12.0,205,0,7,-0.37770796520396466,-0.9259247771938499,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-25,19.0,206,1,7,-0.39359027665646645,-0.9192859697186105,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-25,12.0,206,1,7,-0.39359027665646645,-0.9192859697186105,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-25,15.5,206,1,7,-0.39359027665646645,-0.9192859697186105,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-26,15.5,207,2,7,-0.4093559588156211,-0.9123747579707274,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-26,19.0,207,2,7,-0.4093559588156211,-0.9123747579707274,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-26,12.0,207,2,7,-0.4093559588156211,-0.9123747579707274,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-27,19.0,208,3,7,-0.42500033996955394,-0.9051931898913975,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-27,12.0,208,3,7,-0.42500033996955394,-0.9051931898913975,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-27,15.5,208,3,7,-0.42500033996955394,-0.9051931898913975,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-28,15.5,209,4,7,-0.4405187843504952,-0.8977433935342336,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-28,12.0,209,4,7,-0.4405187843504952,-0.8977433935342336,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-28,19.0,209,4,7,-0.4405187843504952,-0.8977433935342336,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-29,19.0,210,5,7,-0.455906693508459,-0.8900275764346766,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-29,12.0,210,5,7,-0.455906693508459,-0.8900275764346766,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-29,15.5,210,5,7,-0.455906693508459,-0.8900275764346766,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-30,15.5,211,6,7,-0.47115950767386394,-0.8820480249558535,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-07-30,19.0,211,6,7,-0.47115950767386394,-0.8820480249558535,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-30,12.0,211,6,7,-0.47115950767386394,-0.8820480249558535,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-31,19.0,212,0,7,-0.4862727071086902,-0.8738071036110807,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-07-31,12.0,212,0,7,-0.4862727071086902,-0.8738071036110807,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-07-31,15.5,212,0,7,-0.4862727071086902,-0.8738071036110807,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-01,15.5,213,1,8,-0.5012418134457756,-0.8653072543632061,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-01,12.0,213,1,8,-0.5012418134457756,-0.8653072543632061,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-01,19.0,213,1,8,-0.5012418134457756,-0.8653072543632061,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-02,19.0,214,2,8,-0.5160623910158526,-0.8565509959010037,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-02,12.0,214,2,8,-0.5160623910158526,-0.8565509959010037,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-02,15.5,214,2,8,-0.5160623910158526,-0.8565509959010037,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-03,19.0,215,3,8,-0.5307300481619331,-0.8475409228928312,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-03,12.0,215,3,8,-0.5307300481619331,-0.8475409228928312,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-03,15.5,215,3,8,-0.5307300481619331,-0.8475409228928312,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-04,19.0,216,4,8,-0.5452404385406507,-0.8382797052177745,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-04,12.0,216,4,8,-0.5452404385406507,-0.8382797052177745,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-04,15.5,216,4,8,-0.5452404385406507,-0.8382797052177745,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-05,12.0,217,5,8,-0.5595892624101763,-0.828770087174504,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-05,19.0,217,5,8,-0.5595892624101763,-0.828770087174504,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-05,15.5,217,5,8,-0.5595892624101763,-0.828770087174504,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-06,12.0,218,6,8,-0.5737722679043243,-0.8190148866680802,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-06,15.5,218,6,8,-0.5737722679043243,-0.8190148866680802,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-06,19.0,218,6,8,-0.5737722679043243,-0.8190148866680802,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-07,19.0,219,0,8,-0.5877852522924734,-0.8090169943749472,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-07,15.5,219,0,8,-0.5877852522924734,-0.8090169943749472,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-07,12.0,219,0,8,-0.5877852522924734,-0.8090169943749472,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-08,19.0,220,1,8,-0.6016240632249227,-0.7987793728863648,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-08,12.0,220,1,8,-0.6016240632249227,-0.7987793728863648,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-08,15.5,220,1,8,-0.6016240632249227,-0.7987793728863648,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-09,12.0,221,2,8,-0.6152845999633277,-0.7883050558305253,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-09,15.5,221,2,8,-0.6152845999633277,-0.7883050558305253,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-09,19.0,221,2,8,-0.6152845999633277,-0.7883050558305253,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-10,19.0,222,3,8,-0.6287628145958345,-0.7775971469736268,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-10,12.0,222,3,8,-0.6287628145958345,-0.7775971469736268,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-10,15.5,222,3,8,-0.6287628145958345,-0.7775971469736268,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-11,12.0,223,4,8,-0.6420547132365636,-0.7666588193001592,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-11,19.0,223,4,8,-0.6420547132365636,-0.7666588193001592,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-11,15.5,223,4,8,-0.6420547132365636,-0.7666588193001592,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-12,19.0,224,5,8,-0.655156357209085,-0.7554933140726804,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-12,15.5,224,5,8,-0.655156357209085,-0.7554933140726804,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-12,12.0,224,5,8,-0.655156357209085,-0.7554933140726804,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-13,15.5,225,6,8,-0.6680638642135333,-0.7441039398713608,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-13,12.0,225,6,8,-0.6680638642135333,-0.7441039398713608,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-13,19.0,225,6,8,-0.6680638642135333,-0.7441039398713608,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-14,15.5,226,0,8,-0.6807734094770159,-0.7324940716135792,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-14,12.0,226,0,8,-0.6807734094770159,-0.7324940716135792,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-14,19.0,226,0,8,-0.6807734094770159,-0.7324940716135792,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-15,12.0,227,1,8,-0.6932812268869771,-0.7206671495538615,12.0,12.0,12.0,12.0,12.0,False,True,False,True
2023-08-15,19.0,227,1,8,-0.6932812268869771,-0.7206671495538615,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-15,15.5,227,1,8,-0.6932812268869771,-0.7206671495538615,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-16,15.5,228,2,8,-0.7055836101071774,-0.70862667826446,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-08-16,19.0,228,2,8,-0.7055836101071774,-0.70862667826446,19.0,19.0,19.0,17.0,19.0,True,False,True,False
2023-08-16,12.0,228,2,8,-0.7055836101071774,-0.70862667826446,12.0,12.0,12.0,12.0,12.0,False,True,False,True
