pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_进口果
2023-01-15,44.285714285714285,15,6,1,0.255353295116187,0.9668478136052775,43.92857142857143,42.5,36.2,40.645161290322584,41.113571428571426,True,True
2023-01-16,44.642857142857146,16,0,1,0.2719581575341055,0.9623090774541486,44.285714285714285,42.5,36.525,40.854838709677416,41.38416666666667,True,True
2023-01-17,45.0,17,1,1,0.288482432880609,0.9574851883550393,44.642857142857146,42.5,36.85,41.064516129032256,41.655833333333334,True,True
2023-01-18,45.357142857142854,18,2,1,0.30492122465628907,0.9523775757303974,45.0,42.857142857142854,37.175,41.274193548387096,41.92857142857143,True,True
2023-01-19,45.714285714285715,19,3,1,0.3212696616923644,0.9469877530760753,45.357142857142854,43.214285714285715,37.5,41.483870967741936,42.202380952380956,True,True
2023-01-20,46.07142857142857,20,4,1,0.3375228995941133,0.9413173175128471,45.714285714285715,43.57142857142857,37.95454545454545,41.693548387096776,42.47294372294372,True,True
2023-01-21,46.42857142857143,21,5,1,0.3536761221763716,0.9353679493131483,46.07142857142857,43.92857142857143,38.40909090909091,41.903225806451616,42.740259740259745,True,True
2023-01-22,46.785714285714285,22,6,1,0.3697245428906731,0.9291414114031743,46.42857142857143,44.285714285714285,38.86363636363637,42.11290322580645,43.004329004329,True,True
2023-01-23,47.142857142857146,23,0,1,0.38566340624360707,0.9226395488404876,46.785714285714285,44.642857142857146,39.31818181818182,42.32258064516129,43.265151515151516,True,True
2023-01-24,47.5,24,1,1,0.401487989205973,0.9158642882672872,47.142857142857146,45.0,39.77272727272727,42.53225806451613,43.52272727272727,True,True
2023-01-25,47.85714285714286,25,2,1,0.4171936026123168,0.9088176373395029,47.5,45.357142857142854,40.22727272727273,42.74193548387097,43.77705627705628,True,True
2023-01-26,48.214285714285715,26,3,1,0.4327755925504312,0.901501684131884,47.85714285714286,45.714285714285715,40.68181818181818,42.95161290322581,44.028138528138534,True,True
2023-01-27,48.57142857142857,27,4,1,0.4482293417404106,0.893918596519257,48.214285714285715,46.07142857142857,41.13636363636363,43.16129032258065,44.27597402597403,True,True
2023-01-28,48.92857142857143,28,5,1,0.4635502709028509,0.886070621534138,48.57142857142857,46.42857142857143,41.59090909090909,43.37096774193549,44.52056277056277,True,True
2023-01-29,49.285714285714285,29,6,1,0.47873384011578846,0.8779600847008882,48.92857142857143,46.785714285714285,42.04545454545455,43.58064516129032,44.761904761904766,True,True
2023-01-30,49.642857142857146,30,0,1,0.49377555015997715,0.869589389346611,49.285714285714285,47.142857142857146,42.5,43.79032258064516,45.0,True,True
2023-01-31,50.0,31,1,1,0.5086709438521044,0.8609610158889943,49.642857142857146,47.5,42.5,44.0,45.25,True,True
2023-02-01,50.125,32,2,2,0.5234156073655503,0.8520775211013093,50.0,47.85714285714286,42.5,43.85,45.50416666666667,True,True
2023-02-02,50.25,33,3,2,0.5380051715382996,0.8429415373547828,50.125,48.214285714285715,42.5,43.7,45.7625,True,True
2023-02-03,50.375,34,4,2,0.5524353131676196,0.8335557718385699,50.25,48.57142857142857,42.5,43.55,46.025,True,True
2023-02-04,50.5,35,5,2,0.5667017562911176,0.8239230057575542,50.375,48.92857142857143,42.5,43.4,46.291666666666664,True,True
2023-02-05,50.625,36,6,2,0.5808002734538009,0.8140460935082178,50.5,49.285714285714285,42.5,43.25,46.5625,True,True
2023-02-06,50.75,37,0,2,0.5947266869607634,0.8039279618328213,50.625,49.642857142857146,42.5,43.1,46.8375,True,True
2023-02-07,50.875,38,1,2,0.6084768701151261,0.7935716089521474,50.75,50.0,42.5,42.95,47.11666666666667,True,True
2023-02-08,51.0,39,2,2,0.6220467484408675,0.7829801036770629,50.875,50.125,42.5,42.8,47.4,True,True
2023-02-09,51.125,40,3,2,0.6354323008901774,0.7721565844991642,51.0,50.25,42.5,42.65,47.6875,True,True
2023-02-10,51.25,41,4,2,0.6486295610349814,0.7611042586607747,51.125,50.375,42.857142857142854,42.5,47.967261904761905,True,True
2023-02-11,51.375,42,5,2,0.6616346182422783,0.7498264012045686,51.25,50.5,43.214285714285715,42.59722222222222,48.239285714285714,True,True
2023-02-12,51.5,43,6,2,0.6744436188329455,0.7383263540031065,51.375,50.625,43.57142857142857,42.69444444444444,48.503571428571426,True,True
2023-02-13,51.625,44,0,2,0.6870527672236669,0.7266075247685656,51.5,50.75,43.92857142857143,42.791666666666664,48.76011904761904,True,True
2023-02-14,51.75,45,1,2,0.699458327051647,0.7146733860429609,51.625,50.875,44.285714285714285,42.888888888888886,49.00892857142857,True,True
2023-02-15,51.875,46,2,2,0.7116566222817746,0.7025274741691571,51.75,51.0,44.642857142857146,42.986111111111114,49.25,True,True
2023-02-16,52.0,47,3,2,0.7236440382959124,0.6901733882429719,51.875,51.125,45.0,43.083333333333336,49.483333333333334,True,True
2023-02-17,52.125,48,4,2,0.7354170229639855,0.6776147890466889,52.0,51.25,45.357142857142854,43.18055555555556,49.70892857142857,True,True
2023-02-18,52.25,49,5,2,0.7469720876965552,0.6648553979642865,52.125,51.375,45.714285714285715,43.27777777777778,49.926785714285714,True,True
2023-02-19,52.375,50,6,2,0.7583058084785624,0.6518989958787126,52.25,51.5,46.07142857142857,43.375,50.136904761904766,True,True
