pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜
2022-11-13,7.5,317,6,11,-0.7354170229639858,0.6776147890466887,7.5,7.9,11.9,13.0,8.783333333333333,True,True
2022-11-14,7.5,318,0,11,-0.7236440382959124,0.690173388242972,7.5,7.8,11.5,13.0,8.65,True,True
2022-11-15,7.5,319,1,11,-0.711656622281775,0.7025274741691566,7.5,7.7,11.1,13.0,8.53,True,True
2022-11-16,7.5,320,2,11,-0.6994583270516471,0.7146733860429608,7.5,7.6,10.7,13.0,8.423333333333334,True,True
2022-11-17,7.5,321,3,11,-0.6870527672236675,0.7266075247685652,7.5,7.5,10.3,13.0,8.33,True,True
2022-11-18,7.5,322,4,11,-0.6744436188329457,0.7383263540031063,7.5,7.5,9.9,13.0,8.25,True,True
2022-11-19,7.5,323,5,11,-0.661634618242279,0.749826401204568,7.5,7.5,9.5,13.0,8.183333333333334,True,True
2022-11-20,7.5,324,6,11,-0.6486295610349818,0.7611042586607742,7.5,7.5,9.409090909090908,13.0,8.11969696969697,True,True
2022-11-21,7.5,325,0,11,-0.6354323008901775,0.7721565844991641,7.5,7.5,9.318181818181818,12.75,8.059090909090909,True,True
2022-11-22,7.5,326,1,11,-0.622046748440868,0.7829801036770624,7.5,7.5,9.227272727272727,12.5,8.001515151515152,True,True
2022-11-23,7.5,327,2,11,-0.6084768701151264,0.7935716089521472,7.5,7.5,9.136363636363637,12.25,7.946969696969697,True,True
2022-11-24,7.5,328,3,11,-0.594726686960764,0.8039279618328208,7.5,7.5,9.045454545454545,12.0,7.8954545454545455,True,True
2022-11-25,7.5,329,4,11,-0.5808002734538013,0.8140460935082175,7.5,7.5,8.954545454545455,11.75,7.846969696969697,True,True
2022-11-26,7.5,330,5,11,-0.5667017562911184,0.8239230057575536,7.5,7.5,8.863636363636363,11.5,7.801515151515151,True,True
2022-11-27,7.5,331,6,11,-0.5524353131676203,0.8335557718385695,7.5,7.5,8.772727272727273,11.25,7.75909090909091,True,True
2022-11-28,7.5,332,0,11,-0.5380051715382992,0.8429415373547832,7.5,7.5,8.681818181818182,11.0,7.71969696969697,True,True
2022-11-29,7.5,333,1,11,-0.5234156073655503,0.8520775211013093,7.5,7.5,8.59090909090909,10.75,7.683333333333334,True,True
2022-11-30,7.5,334,2,11,-0.5086709438521042,0.8609610158889945,7.5,7.5,8.5,10.5,7.65,True,True
2022-12-01,7.55,335,3,12,-0.49377555015997737,0.8695893893466109,7.5,7.5,8.4,10.6,7.621666666666667,True,True
2022-12-02,7.6,336,4,12,-0.4787338401157883,0.8779600847008883,7.55,7.5,8.3,10.7,7.598333333333334,True,True
2022-12-03,7.65,337,5,12,-0.4635502709028512,0.8860706215341378,7.6,7.5,8.2,10.8,7.58,True,True
2022-12-04,7.7,338,6,12,-0.4482293417404106,0.893918596519257,7.65,7.5,8.1,10.9,7.566666666666666,True,True
2022-12-05,7.75,339,0,12,-0.4327755925504317,0.9015016841318838,7.7,7.5,8.0,11.0,7.558333333333334,True,True
2022-12-06,7.8,340,1,12,-0.41719360261231697,0.9088176373395028,7.75,7.5,7.9,11.1,7.555000000000001,True,True
2022-12-07,7.85,341,2,12,-0.4014879892059737,0.9158642882672868,7.8,7.5,7.8,11.2,7.5566666666666675,True,True
2022-12-08,7.9,342,3,12,-0.38566340624360745,0.9226395488404875,7.85,7.55,7.7,11.3,7.5633333333333335,True,True
2022-12-09,7.95,343,4,12,-0.3697245428906732,0.9291414114031743,7.9,7.6,7.6,11.4,7.575,True,True
2022-12-10,8.0,344,5,12,-0.3536761221763721,0.935367949313148,7.95,7.65,7.5,11.5,7.591666666666667,True,True
2022-12-11,8.05,345,6,12,-0.33752289959411347,0.941317317512847,8.0,7.7,7.5,11.5,7.61,True,True
2022-12-12,8.1,346,0,12,-0.32126966169236515,0.9469877530760751,8.05,7.75,7.5,11.5,7.63,True,True
2022-12-13,8.15,347,1,12,-0.3049212246562894,0.9523775757303973,8.1,7.8,7.5,11.5,7.651666666666667,True,True
2022-12-14,8.2,348,2,12,-0.2884824328806098,0.9574851883550389,8.15,7.85,7.5,11.5,7.675,True,True
2022-12-15,8.25,349,3,12,-0.27195815753410524,0.9623090774541487,8.2,7.9,7.5,11.5,7.7,True,True
2022-12-16,8.3,350,4,12,-0.2553532951161881,0.9668478136052773,8.25,7.95,7.5,11.5,7.7266666666666675,True,True
2022-12-17,8.35,351,5,12,-0.23867276600594997,0.9711000518829505,8.3,8.0,7.5,11.5,7.755,True,True
2022-12-18,8.4,352,6,12,-0.22192151300416674,0.9750645322571945,8.35,8.05,7.5,11.5,7.785,True,True
2022-12-19,8.45,353,0,12,-0.20510449986861926,0.9787400799669153,8.4,8.1,7.5,11.5,7.816666666666666,True,True
2022-12-20,8.5,354,1,12,-0.1882267098432439,0.9821256058680006,8.45,8.15,7.5,11.5,7.85,True,True
2022-12-21,9.045454545454545,355,2,12,-0.1712931441814778,0.9852201067560606,8.5,8.2,7.5,11.5,7.901515151515151,True,True
2022-12-22,9.59090909090909,356,3,12,-0.154308820664281,0.9880226656636976,9.045454545454545,8.25,7.5,11.5,7.971212121212121,True,True
2022-12-23,10.136363636363637,357,4,12,-0.13727877211326517,0.9905324521322227,9.59090909090909,8.3,7.5,11.5,8.059090909090909,True,True
2022-12-24,10.681818181818182,358,5,12,-0.12020804489935275,0.9927487224577402,10.136363636363637,8.35,7.5,11.5,8.165151515151514,True,True
2022-12-25,11.227272727272727,359,6,12,-0.10310169744743544,0.9946708199115211,10.681818181818182,8.4,7.5,11.5,8.289393939393939,True,True
2022-12-26,11.772727272727273,360,0,12,-0.0859647987374467,0.9962981749346077,11.227272727272727,8.45,7.5,11.5,8.431818181818182,True,True
2022-12-27,12.318181818181818,361,1,12,-0.06880242680232064,0.9976303053065857,11.772727272727273,8.5,7.5,11.5,8.592424242424242,True,True
2022-12-28,12.863636363636363,362,2,12,-0.05161966722325418,0.9986668162884759,12.318181818181818,9.045454545454545,7.5,11.5,8.771212121212121,True,True
2022-12-29,13.409090909090908,363,3,12,-0.034421611622745804,0.9994074007397048,12.863636363636363,9.59090909090909,7.5,11.5,8.968181818181819,True,True
2022-12-30,13.954545454545453,364,4,12,-0.01721335615583528,0.9998518392091162,13.409090909090908,10.136363636363637,7.5,11.5,9.183333333333334,True,True
2022-12-31,14.5,365,5,12,6.432490598706546e-16,1.0,13.954545454545453,10.681818181818182,7.55,11.5,9.415,True,True
2023-01-01,14.9,1,6,1,0.017213356155834685,0.9998518392091162,14.5,11.227272727272727,7.6,11.2,9.658333333333333,True,True
2023-01-02,15.3,2,0,1,0.03442161162274574,0.9994074007397048,14.9,11.772727272727273,7.65,10.9,9.913333333333332,True,True
2023-01-03,15.7,3,1,1,0.051619667223253764,0.998666816288476,15.3,12.318181818181818,7.7,10.6,10.18,True,True
2023-01-04,16.1,4,2,1,0.06880242680231986,0.9976303053065857,15.7,12.863636363636363,7.75,10.3,10.458333333333334,True,True
2023-01-05,16.5,5,3,1,0.08596479873744647,0.9962981749346078,16.1,13.409090909090908,7.8,10.0,10.748333333333333,True,True
2023-01-06,16.9,6,4,1,0.10310169744743485,0.9946708199115211,16.5,13.954545454545453,7.85,9.7,11.05,True,True
