pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g-300g/冻,specInfo_150g-200g/冻,specInfo_120g-130g/冻,specInfo_80g-100g/冻,prodPcat_海水鱼
2023-07-06,12.5,187,3,7,-0.07738647923346322,-0.9970011699250151,12.5,12.5,12.5,8.0,12.5,False,False,False,True,True
2023-07-06,47.5,187,3,7,-0.07738647923346322,-0.9970011699250151,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-06,21.0,187,3,7,-0.07738647923346322,-0.9970011699250151,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-07,21.0,188,4,7,-0.09453674981719933,-0.9955213724144752,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-07,31.0,188,4,7,-0.09453674981719933,-0.9955213724144752,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-07,12.5,188,4,7,-0.09453674981719933,-0.9955213724144752,12.5,12.5,12.5,8.0,12.5,False,False,False,True,True
2023-07-07,47.5,188,4,7,-0.09453674981719933,-0.9955213724144752,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-08,21.0,189,5,7,-0.11165900712169444,-0.9937465804361781,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-08,12.5,189,5,7,-0.11165900712169444,-0.9937465804361781,12.5,12.5,12.5,8.0,12.5,False,False,False,True,True
2023-07-08,47.5,189,5,7,-0.11165900712169444,-0.9937465804361781,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-08,31.0,189,5,7,-0.11165900712169444,-0.9937465804361781,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-09,12.5,190,6,7,-0.12874817745258066,-0.99167731989929,12.5,12.5,12.5,8.0,12.5,False,False,False,True,True
2023-07-09,47.5,190,6,7,-0.12874817745258066,-0.99167731989929,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-09,31.0,190,6,7,-0.12874817745258066,-0.99167731989929,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-09,21.0,190,6,7,-0.12874817745258066,-0.99167731989929,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-10,47.5,191,0,7,-0.14579919691987442,-0.9893142039703664,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-10,31.0,191,0,7,-0.14579919691987442,-0.9893142039703664,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-10,21.0,191,0,7,-0.14579919691987442,-0.9893142039703664,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-10,12.5,191,0,7,-0.14579919691987442,-0.9893142039703664,12.5,12.5,12.5,8.0,12.5,False,False,False,True,True
2023-07-11,13.0,192,1,7,-0.16280701293851646,-0.9866579328916572,12.5,12.5,12.5,8.0,12.516666666666667,False,False,False,True,True
2023-07-11,47.5,192,1,7,-0.16280701293851646,-0.9866579328916572,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-11,31.0,192,1,7,-0.16280701293851646,-0.9866579328916572,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-11,21.0,192,1,7,-0.16280701293851646,-0.9866579328916572,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-12,13.0,193,2,7,-0.17976658572556214,-0.9837092937736098,13.0,12.5,12.5,8.0,12.533333333333333,False,False,False,True,True
2023-07-12,47.5,193,2,7,-0.17976658572556214,-0.9837092937736098,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-12,31.0,193,2,7,-0.17976658572556214,-0.9837092937736098,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-12,21.0,193,2,7,-0.17976658572556214,-0.9837092937736098,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-13,13.0,194,3,7,-0.19667288979357622,-0.9804691603616321,13.0,12.5,12.5,8.0,12.55,False,False,False,True,True
2023-07-13,47.5,194,3,7,-0.19667288979357622,-0.9804691603616321,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-13,21.0,194,3,7,-0.19667288979357622,-0.9804691603616321,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-13,31.0,194,3,7,-0.19667288979357622,-0.9804691603616321,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-14,47.5,195,4,7,-0.2135209154397959,-0.9769384927771817,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-14,13.0,195,4,7,-0.2135209154397959,-0.9769384927771817,13.0,12.5,12.5,8.0,12.566666666666666,False,False,False,True,True
2023-07-14,21.0,195,4,7,-0.2135209154397959,-0.9769384927771817,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-14,31.0,195,4,7,-0.2135209154397959,-0.9769384927771817,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-15,21.0,196,5,7,-0.23030567023061196,-0.973118337233262,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-15,47.5,196,5,7,-0.23030567023061196,-0.973118337233262,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-15,13.0,196,5,7,-0.23030567023061196,-0.973118337233262,13.0,12.5,12.5,8.0,12.583333333333334,False,False,False,True,True
2023-07-15,31.0,196,5,7,-0.23030567023061196,-0.973118337233262,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-16,31.0,197,6,7,-0.24702218048093527,-0.9690098257244063,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-16,21.0,197,6,7,-0.24702218048093527,-0.9690098257244063,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-16,47.5,197,6,7,-0.24702218048093527,-0.9690098257244063,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-16,13.0,197,6,7,-0.24702218048093527,-0.9690098257244063,13.0,12.5,12.5,8.0,12.6,False,False,False,True,True
2023-07-17,47.5,198,0,7,-0.2636654927280072,-0.9646141756912435,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-17,21.0,198,0,7,-0.2636654927280072,-0.9646141756912435,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-17,31.0,198,0,7,-0.2636654927280072,-0.9646141756912435,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-17,13.0,198,0,7,-0.2636654927280072,-0.9646141756912435,13.0,12.5,12.5,8.0,12.616666666666667,False,False,False,True,True
2023-07-18,21.0,199,1,7,-0.2802306751992161,-0.9599326896597445,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-18,31.0,199,1,7,-0.2802306751992161,-0.9599326896597445,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-18,13.0,199,1,7,-0.2802306751992161,-0.9599326896597445,13.0,13.0,12.5,8.0,12.633333333333333,False,False,False,True,True
2023-07-18,47.5,199,1,7,-0.2802306751992161,-0.9599326896597445,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-19,31.0,200,2,7,-0.2967128192734901,-0.9549667548552553,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-19,21.0,200,2,7,-0.2967128192734901,-0.9549667548552553,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-19,13.0,200,2,7,-0.2967128192734901,-0.9549667548552553,13.0,13.0,12.5,8.0,12.65,False,False,False,True,True
2023-07-19,47.5,200,2,7,-0.2967128192734901,-0.9549667548552553,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-20,21.0,201,3,7,-0.3131070409358267,-0.9497178427914317,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-20,31.0,201,3,7,-0.3131070409358267,-0.9497178427914317,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-20,13.0,201,3,7,-0.3131070409358267,-0.9497178427914317,13.0,13.0,12.5,8.0,12.666666666666666,False,False,False,True,True
2023-07-20,47.5,201,3,7,-0.3131070409358267,-0.9497178427914317,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-21,31.0,202,4,7,-0.3294084822245302,-0.9441875088341994,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-21,47.5,202,4,7,-0.3294084822245302,-0.9441875088341994,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-21,21.0,202,4,7,-0.3294084822245302,-0.9441875088341994,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-21,13.0,202,4,7,-0.3294084822245302,-0.9441875088341994,13.0,13.0,12.5,8.0,12.683333333333334,False,False,False,True,True
2023-07-22,13.0,203,5,7,-0.3456123126707333,-0.9383773917408642,13.0,13.0,12.5,8.0,12.7,False,False,False,True,True
2023-07-22,21.0,203,5,7,-0.3456123126707333,-0.9383773917408642,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-22,47.5,203,5,7,-0.3456123126707333,-0.9383773917408642,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-22,31.0,203,5,7,-0.3456123126707333,-0.9383773917408642,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-23,47.5,204,6,7,-0.3617137307297674,-0.9322892131745134,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-23,21.0,204,6,7,-0.3617137307297674,-0.9322892131745134,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-23,13.0,204,6,7,-0.3617137307297674,-0.9322892131745134,13.0,13.0,12.5,8.0,12.716666666666667,False,False,False,True,True
2023-07-23,31.0,204,6,7,-0.3617137307297674,-0.9322892131745134,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-24,31.0,205,0,7,-0.37770796520396466,-0.9259247771938499,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-24,21.0,205,0,7,-0.37770796520396466,-0.9259247771938499,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-24,47.5,205,0,7,-0.37770796520396466,-0.9259247771938499,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-24,13.0,205,0,7,-0.37770796520396466,-0.9259247771938499,13.0,13.0,12.5,8.0,12.733333333333333,False,False,False,True,True
2023-07-25,47.5,206,1,7,-0.39359027665646645,-0.9192859697186105,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-25,31.0,206,1,7,-0.39359027665646645,-0.9192859697186105,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-25,13.0,206,1,7,-0.39359027665646645,-0.9192859697186105,13.0,13.0,12.5,8.0,12.75,False,False,False,True,True
2023-07-25,21.0,206,1,7,-0.39359027665646645,-0.9192859697186105,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-26,13.0,207,2,7,-0.4093559588156211,-0.9123747579707274,13.0,13.0,12.5,8.0,12.766666666666667,False,False,False,True,True
2023-07-26,31.0,207,2,7,-0.4093559588156211,-0.9123747579707274,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-26,47.5,207,2,7,-0.4093559588156211,-0.9123747579707274,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-26,21.0,207,2,7,-0.4093559588156211,-0.9123747579707274,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-27,47.5,208,3,7,-0.42500033996955394,-0.9051931898913975,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-27,21.0,208,3,7,-0.42500033996955394,-0.9051931898913975,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-27,13.0,208,3,7,-0.42500033996955394,-0.9051931898913975,13.0,13.0,12.5,8.0,12.783333333333333,False,False,False,True,True
2023-07-27,31.0,208,3,7,-0.42500033996955394,-0.9051931898913975,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-28,13.0,209,4,7,-0.4405187843504952,-0.8977433935342336,13.0,13.0,12.5,8.0,12.8,False,False,False,True,True
2023-07-28,31.0,209,4,7,-0.4405187843504952,-0.8977433935342336,31.0,31.0,31.0,25.5,31.0,False,True,False,False,True
2023-07-28,47.5,209,4,7,-0.4405187843504952,-0.8977433935342336,47.5,47.5,47.5,37.0,47.5,True,False,False,False,True
2023-07-28,21.0,209,4,7,-0.4405187843504952,-0.8977433935342336,21.0,21.0,21.0,14.0,21.0,False,False,True,False,True
2023-07-29,13.0,210,5,7,-0.455906693508459,-0.8900275764346766,13.0,13.0,12.5,9.0,12.816666666666666,False,False,False,True,True
2023-07-29,31.0,210,5,7,-0.455906693508459,-0.8900275764346766,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-07-29,47.5,210,5,7,-0.455906693508459,-0.8900275764346766,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-07-29,21.0,210,5,7,-0.455906693508459,-0.8900275764346766,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-07-30,31.0,211,6,7,-0.47115950767386394,-0.8820480249558535,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-07-30,21.0,211,6,7,-0.47115950767386394,-0.8820480249558535,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-07-30,13.0,211,6,7,-0.47115950767386394,-0.8820480249558535,13.0,13.0,12.5,9.0,12.833333333333334,False,False,False,True,True
2023-07-30,47.5,211,6,7,-0.47115950767386394,-0.8820480249558535,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-07-31,31.0,212,0,7,-0.4862727071086902,-0.8738071036110807,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-07-31,21.0,212,0,7,-0.4862727071086902,-0.8738071036110807,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-07-31,47.5,212,0,7,-0.4862727071086902,-0.8738071036110807,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-07-31,13.0,212,0,7,-0.4862727071086902,-0.8738071036110807,13.0,13.0,12.5,9.0,12.85,False,False,False,True,True
2023-08-01,21.0,213,1,8,-0.5012418134457756,-0.8653072543632061,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-01,31.0,213,1,8,-0.5012418134457756,-0.8653072543632061,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-01,47.5,213,1,8,-0.5012418134457756,-0.8653072543632061,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-01,13.0,213,1,8,-0.5012418134457756,-0.8653072543632061,13.0,13.0,12.5,9.0,12.866666666666667,False,False,False,True,True
2023-08-02,31.0,214,2,8,-0.5160623910158526,-0.8565509959010037,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-02,21.0,214,2,8,-0.5160623910158526,-0.8565509959010037,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-02,47.5,214,2,8,-0.5160623910158526,-0.8565509959010037,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-02,13.0,214,2,8,-0.5160623910158526,-0.8565509959010037,13.0,13.0,12.5,9.0,12.883333333333333,False,False,False,True,True
2023-08-03,31.0,215,3,8,-0.5307300481619331,-0.8475409228928312,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-03,47.5,215,3,8,-0.5307300481619331,-0.8475409228928312,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-03,21.0,215,3,8,-0.5307300481619331,-0.8475409228928312,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-03,13.0,215,3,8,-0.5307300481619331,-0.8475409228928312,13.0,13.0,12.5,9.0,12.9,False,False,False,True,True
2023-08-04,13.0,216,4,8,-0.5452404385406507,-0.8382797052177745,13.0,13.0,12.5,9.0,12.916666666666666,False,False,False,True,True
2023-08-04,31.0,216,4,8,-0.5452404385406507,-0.8382797052177745,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-04,21.0,216,4,8,-0.5452404385406507,-0.8382797052177745,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-04,47.5,216,4,8,-0.5452404385406507,-0.8382797052177745,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-05,47.5,217,5,8,-0.5595892624101763,-0.828770087174504,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-05,31.0,217,5,8,-0.5595892624101763,-0.828770087174504,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-05,21.0,217,5,8,-0.5595892624101763,-0.828770087174504,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-05,13.0,217,5,8,-0.5595892624101763,-0.828770087174504,13.0,13.0,12.5,9.0,12.933333333333334,False,False,False,True,True
2023-08-06,21.0,218,6,8,-0.5737722679043243,-0.8190148866680802,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-06,13.0,218,6,8,-0.5737722679043243,-0.8190148866680802,13.0,13.0,12.5,9.0,12.95,False,False,False,True,True
2023-08-06,47.5,218,6,8,-0.5737722679043243,-0.8190148866680802,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-06,31.0,218,6,8,-0.5737722679043243,-0.8190148866680802,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-07,31.0,219,0,8,-0.5877852522924734,-0.8090169943749472,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-07,21.0,219,0,8,-0.5877852522924734,-0.8090169943749472,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-07,13.0,219,0,8,-0.5877852522924734,-0.8090169943749472,13.0,13.0,12.5,9.0,12.966666666666667,False,False,False,True,True
2023-08-07,47.5,219,0,8,-0.5877852522924734,-0.8090169943749472,47.5,47.5,47.5,39.0,47.5,True,False,False,False,True
2023-08-08,21.0,220,1,8,-0.6016240632249227,-0.7987793728863648,21.0,21.0,21.0,15.0,21.0,False,False,True,False,True
2023-08-08,47.0,220,1,8,-0.6016240632249227,-0.7987793728863648,47.5,47.5,47.5,39.0,47.483333333333334,True,False,False,False,True
2023-08-08,31.0,220,1,8,-0.6016240632249227,-0.7987793728863648,31.0,31.0,31.0,24.0,31.0,False,True,False,False,True
2023-08-08,13.0,220,1,8,-0.6016240632249227,-0.7987793728863648,13.0,13.0,12.5,9.0,12.983333333333333,False,False,False,True,True
2023-08-09,46.5,221,2,8,-0.6152845999633277,-0.7883050558305253,47.0,47.5,47.5,39.0,47.45,True,False,False,False,True
2023-08-09,13.0,221,2,8,-0.6152845999633277,-0.7883050558305253,13.0,13.0,12.5,9.0,13.0,False,False,False,True,True
2023-08-09,20.0,221,2,8,-0.6152845999633277,-0.7883050558305253,21.0,21.0,21.0,15.0,20.966666666666665,False,False,True,False,True
2023-08-09,28.0,221,2,8,-0.6152845999633277,-0.7883050558305253,31.0,31.0,31.0,24.0,30.9,False,True,False,False,True
2023-08-10,46.5,222,3,8,-0.6287628145958345,-0.7775971469736268,46.5,47.5,47.5,39.0,47.416666666666664,True,False,False,False,True
2023-08-10,13.0,222,3,8,-0.6287628145958345,-0.7775971469736268,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-10,20.0,222,3,8,-0.6287628145958345,-0.7775971469736268,20.0,21.0,21.0,15.0,20.933333333333334,False,False,True,False,True
2023-08-10,28.0,222,3,8,-0.6287628145958345,-0.7775971469736268,28.0,31.0,31.0,24.0,30.8,False,True,False,False,True
2023-08-11,20.0,223,4,8,-0.6420547132365636,-0.7666588193001592,20.0,21.0,21.0,15.0,20.9,False,False,True,False,True
2023-08-11,46.5,223,4,8,-0.6420547132365636,-0.7666588193001592,46.5,47.5,47.5,39.0,47.38333333333333,True,False,False,False,True
2023-08-11,13.0,223,4,8,-0.6420547132365636,-0.7666588193001592,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-11,28.0,223,4,8,-0.6420547132365636,-0.7666588193001592,28.0,31.0,31.0,24.0,30.7,False,True,False,False,True
2023-08-12,28.0,224,5,8,-0.655156357209085,-0.7554933140726804,28.0,31.0,31.0,24.0,30.6,False,True,False,False,True
2023-08-12,13.0,224,5,8,-0.655156357209085,-0.7554933140726804,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-12,20.0,224,5,8,-0.655156357209085,-0.7554933140726804,20.0,21.0,21.0,15.0,20.866666666666667,False,False,True,False,True
2023-08-12,46.5,224,5,8,-0.655156357209085,-0.7554933140726804,46.5,47.5,47.5,39.0,47.35,True,False,False,False,True
2023-08-13,13.0,225,6,8,-0.6680638642135333,-0.7441039398713608,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-13,20.0,225,6,8,-0.6680638642135333,-0.7441039398713608,20.0,21.0,21.0,15.0,20.833333333333332,False,False,True,False,True
2023-08-13,28.0,225,6,8,-0.6680638642135333,-0.7441039398713608,28.0,31.0,31.0,24.0,30.5,False,True,False,False,True
2023-08-13,46.5,225,6,8,-0.6680638642135333,-0.7441039398713608,46.5,47.5,47.5,39.0,47.31666666666667,True,False,False,False,True
2023-08-14,20.0,226,0,8,-0.6807734094770159,-0.7324940716135792,20.0,21.0,21.0,15.0,20.8,False,False,True,False,True
2023-08-14,28.0,226,0,8,-0.6807734094770159,-0.7324940716135792,28.0,31.0,31.0,24.0,30.4,False,True,False,False,True
2023-08-14,46.5,226,0,8,-0.6807734094770159,-0.7324940716135792,46.5,47.5,47.5,39.0,47.28333333333333,True,False,False,False,True
2023-08-14,13.0,226,0,8,-0.6807734094770159,-0.7324940716135792,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-15,20.0,227,1,8,-0.6932812268869771,-0.7206671495538615,20.0,21.0,21.0,15.0,20.766666666666666,False,False,True,False,True
2023-08-15,13.0,227,1,8,-0.6932812268869771,-0.7206671495538615,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-15,46.5,227,1,8,-0.6932812268869771,-0.7206671495538615,46.5,47.0,47.5,39.0,47.25,True,False,False,False,True
2023-08-15,28.0,227,1,8,-0.6932812268869771,-0.7206671495538615,28.0,31.0,31.0,24.0,30.3,False,True,False,False,True
2023-08-16,20.0,228,2,8,-0.7055836101071774,-0.70862667826446,20.0,20.0,21.0,15.0,20.733333333333334,False,False,True,False,True
2023-08-16,13.0,228,2,8,-0.7055836101071774,-0.70862667826446,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
2023-08-16,28.0,228,2,8,-0.7055836101071774,-0.70862667826446,28.0,28.0,31.0,24.0,30.2,False,True,False,False,True
2023-08-16,46.5,228,2,8,-0.7055836101071774,-0.70862667826446,46.5,46.5,47.5,39.0,47.21666666666667,True,False,False,False,True
2023-08-17,28.0,229,3,8,-0.7176769136759615,-0.6963762255968726,28.0,28.0,31.0,24.0,30.1,False,True,False,False,True
2023-08-17,46.5,229,3,8,-0.7176769136759615,-0.6963762255968726,46.5,46.5,47.5,39.0,47.18333333333333,True,False,False,False,True
2023-08-17,20.0,229,3,8,-0.7176769136759615,-0.6963762255968726,20.0,20.0,21.0,15.0,20.7,False,False,True,False,True
2023-08-17,13.0,229,3,8,-0.7176769136759615,-0.6963762255968726,13.0,13.0,13.0,9.0,13.0,False,False,False,True,True
