pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_UNKNOWN,prodPcat_二级分类
2023-02-05,15.5,36,6,2,0.5808002734538009,0.8140460935082178,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-06,16.0,37,0,2,0.5947266869607634,0.8039279618328213,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-06,15.5,37,0,2,0.5947266869607634,0.8039279618328213,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-07,16.0,38,1,2,0.6084768701151261,0.7935716089521474,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-07,15.5,38,1,2,0.6084768701151261,0.7935716089521474,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-08,16.0,39,2,2,0.6220467484408675,0.7829801036770629,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-08,15.5,39,2,2,0.6220467484408675,0.7829801036770629,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-09,16.0,40,3,2,0.6354323008901774,0.7721565844991642,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-09,15.5,40,3,2,0.6354323008901774,0.7721565844991642,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-10,15.5,41,4,2,0.6486295610349814,0.7611042586607747,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-10,16.0,41,4,2,0.6486295610349814,0.7611042586607747,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-11,16.0,42,5,2,0.6616346182422783,0.7498264012045686,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-11,15.5,42,5,2,0.6616346182422783,0.7498264012045686,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-12,16.0,43,6,2,0.6744436188329455,0.7383263540031065,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-12,15.5,43,6,2,0.6744436188329455,0.7383263540031065,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-13,15.5,44,0,2,0.6870527672236669,0.7266075247685656,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-13,16.0,44,0,2,0.6870527672236669,0.7266075247685656,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-14,16.0,45,1,2,0.699458327051647,0.7146733860429609,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-14,15.5,45,1,2,0.699458327051647,0.7146733860429609,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-15,16.0,46,2,2,0.7116566222817746,0.7025274741691571,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-15,15.5,46,2,2,0.7116566222817746,0.7025274741691571,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-16,15.5,47,3,2,0.7236440382959124,0.6901733882429719,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-16,16.0,47,3,2,0.7236440382959124,0.6901733882429719,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-17,15.5,48,4,2,0.7354170229639855,0.6776147890466889,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-17,16.0,48,4,2,0.7354170229639855,0.6776147890466889,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-18,16.0,49,5,2,0.7469720876965552,0.6648553979642865,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-18,15.5,49,5,2,0.7469720876965552,0.6648553979642865,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-19,15.5,50,6,2,0.7583058084785624,0.6518989958787126,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-19,16.0,50,6,2,0.7583058084785624,0.6518989958787126,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-20,15.5,51,0,2,0.7694148268839378,0.6387494220515272,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-20,16.0,51,0,2,0.7694148268839378,0.6387494220515272,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-21,15.5,52,1,2,0.7802958510707755,0.6254105729852463,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-21,16.0,52,1,2,0.7802958510707755,0.6254105729852463,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-22,15.5,53,2,2,0.7909456567567772,0.6118864012687243,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-22,16.0,53,2,2,0.7909456567567772,0.6118864012687243,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-23,16.0,54,3,2,0.8013610881746766,0.5981809144059165,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-23,15.5,54,3,2,0.8013610881746766,0.5981809144059165,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-24,15.5,55,4,2,0.8115390590073611,0.5842981736283684,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-24,16.0,55,4,2,0.8115390590073611,0.5842981736283684,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-25,15.5,56,5,2,0.8214765533024142,0.5702422926917871,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-25,16.0,56,5,2,0.8214765533024142,0.5702422926917871,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-26,15.5,57,6,2,0.8311706263658079,0.5560174366570446,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-26,16.0,57,6,2,0.8311706263658079,0.5560174366570446,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-27,16.0,58,0,2,0.8406184056344782,0.5416278206559814,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-27,15.5,58,0,2,0.8406184056344782,0.5416278206559814,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-02-28,16.0,59,1,2,0.8498170915275278,0.5270777086423722,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-02-28,15.5,59,1,2,0.8498170915275278,0.5270777086423722,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-01,16.0,60,2,3,0.8587639582758029,0.5123714121284237,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-01,15.5,60,2,3,0.8587639582758029,0.5123714121284237,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-02,16.0,61,3,3,0.8674563547295969,0.49751328890718066,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-02,15.5,61,3,3,0.8674563547295969,0.49751328890718066,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-03,15.5,62,4,3,0.8758917051442429,0.48250774176121847,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-03,16.0,62,4,3,0.8758917051442429,0.48250774176121847,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-04,15.5,63,5,3,0.8840675099433636,0.4673592171580022,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-04,16.0,63,5,3,0.8840675099433636,0.4673592171580022,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-05,15.5,64,6,3,0.8919813464595485,0.45207220393230435,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-05,16.0,64,6,3,0.8919813464595485,0.45207220393230435,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-06,15.5,65,0,3,0.8996308696522433,0.43665123195606403,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-06,16.0,65,0,3,0.8996308696522433,0.43665123195606403,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-07,16.0,66,1,3,0.9070138128026359,0.4211008707960896,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-07,15.5,66,1,3,0.9070138128026359,0.4211008707960896,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-08,15.5,67,2,3,0.9141279881853337,0.40542572835999735,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-08,16.0,67,2,3,0.9141279881853337,0.40542572835999735,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-09,16.0,68,3,3,0.9209712877166346,0.38963044953078796,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-09,15.5,68,3,3,0.9209712877166346,0.38963044953078796,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-10,16.0,69,4,3,0.9275416835791966,0.37371971479046906,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-10,15.5,69,4,3,0.9275416835791966,0.37371971479046906,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-11,16.0,70,5,3,0.9338372288229252,0.35769823883312546,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-11,15.5,70,5,3,0.9338372288229252,0.35769823883312546,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-12,16.0,71,6,3,0.9398560579418954,0.3415707691678556,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-12,15.5,71,6,3,0.9398560579418954,0.3415707691678556,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-13,15.5,72,0,3,0.9455963874271426,0.3253420847119801,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-13,16.0,72,0,3,0.9455963874271426,0.3253420847119801,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-14,16.0,73,1,3,0.9510565162951535,0.30901699437494745,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-14,15.5,73,1,3,0.9510565162951535,0.30901699437494745,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-15,15.5,74,2,3,0.9562348265919056,0.29260033563334836,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-15,16.0,74,2,3,0.9562348265919056,0.29260033563334836,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-16,15.5,75,3,3,0.9611297838723007,0.27609697309746883,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-16,16.0,75,3,3,0.9611297838723007,0.27609697309746883,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-17,16.0,76,4,3,0.9657399376548549,0.2595117970697999,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-17,15.5,76,4,3,0.9657399376548549,0.2595117970697999,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-18,15.5,77,5,3,0.9700639218515071,0.2428497220959356,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-18,16.0,77,5,3,0.9700639218515071,0.2428497220959356,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-19,15.5,78,6,3,0.9741004551724205,0.22611568550828828,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-19,16.0,78,6,3,0.9741004551724205,0.22611568550828828,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-20,16.0,79,0,3,0.9778483415056568,0.20931464596304847,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-20,15.5,79,0,3,0.9778483415056568,0.20931464596304847,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-21,16.0,80,1,3,0.9813064702716093,0.19245158197082998,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-21,15.5,80,1,3,0.9813064702716093,0.19245158197082998,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-22,15.5,81,2,3,0.9844738167520922,0.1755314904214282,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-22,16.0,81,2,3,0.9844738167520922,0.1755314904214282,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-23,15.5,82,3,3,0.9873494423939864,0.15855938510313475,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-23,16.0,82,3,3,0.9873494423939864,0.15855938510313475,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-24,16.0,83,4,3,0.989932495087353,0.141540295217043,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-24,15.5,83,4,3,0.989932495087353,0.141540295217043,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-25,15.5,84,5,3,0.9922222094179323,0.12447926388678915,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-25,16.0,84,5,3,0.9922222094179323,0.12447926388678915,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-26,15.5,85,6,3,0.994217906893952,0.10738134666416309,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-26,16.0,85,6,3,0.994217906893952,0.10738134666416309,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-27,16.0,86,0,3,0.995918996147179,0.09025161003104117,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-27,15.5,86,0,3,0.995918996147179,0.09025161003104117,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-28,15.5,87,1,3,0.9973249731081555,0.07309512989807777,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-28,16.0,87,1,3,0.9973249731081555,0.07309512989807777,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-29,15.5,88,2,3,0.9984354211555643,0.055916990100603484,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-29,16.0,88,2,3,0.9984354211555643,0.055916990100603484,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-30,15.5,89,3,3,0.9992500112396835,0.03872228089217446,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-03-30,16.0,89,3,3,0.9992500112396835,0.03872228089217446,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-31,16.0,90,4,3,0.9997685019798909,0.021516097436222254,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-03-31,15.5,90,4,3,0.9997685019798909,0.021516097436222254,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-01,15.5,91,5,4,0.9999907397361901,0.004303538296244289,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-01,16.0,91,5,4,0.9999907397361901,0.004303538296244289,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-02,15.5,92,6,4,0.9999166586547379,-0.01291029607500882,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-02,16.0,92,6,4,0.9999166586547379,-0.01291029607500882,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-03,16.0,93,0,4,0.9995462806873573,-0.030120304846908114,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-03,15.5,93,0,4,0.9995462806873573,-0.030120304846908114,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-04,16.0,94,1,4,0.9988797155850336,-0.04732138832243185,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-04,15.5,94,1,4,0.9988797155850336,-0.04732138832243185,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-05,15.5,95,2,4,0.9979171608653922,-0.06450844944931623,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-05,16.0,95,2,4,0.9979171608653922,-0.06450844944931623,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-06,15.5,96,3,4,0.9966589017541702,-0.08167639533042241,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-06,16.0,96,3,4,0.9966589017541702,-0.08167639533042241,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-07,16.0,97,4,4,0.9951053111006976,-0.09882013873287143,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-07,15.5,97,4,4,0.9951053111006976,-0.09882013873287143,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-08,16.0,98,5,4,0.9932568492674143,-0.11593459959550041,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-08,15.5,98,5,4,0.9932568492674143,-0.11593459959550041,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-09,16.0,99,6,4,0.9911140639934547,-0.1330147065341959,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-09,15.5,99,6,4,0.9911140639934547,-0.1330147065341959,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-10,15.5,100,0,4,0.9886775902323405,-0.1500553983446526,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-10,16.0,100,0,4,0.9886775902323405,-0.1500553983446526,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-11,16.0,101,1,4,0.9859481499638304,-0.16705162550211924,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-11,15.5,101,1,4,0.9859481499638304,-0.16705162550211924,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-12,16.0,102,2,4,0.9829265519799822,-0.18399835165768005,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-12,15.5,102,2,4,0.9829265519799822,-0.18399835165768005,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-13,15.5,103,3,4,0.9796136916454901,-0.20089055513063506,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-13,16.0,103,3,4,0.9796136916454901,-0.20089055513063506,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-14,16.0,104,4,4,0.9760105506323683,-0.21772323039653177,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-14,15.5,104,4,4,0.9760105506323683,-0.21772323039653177,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-15,16.0,105,5,4,0.9721181966290613,-0.23449138957040985,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-15,15.5,105,5,4,0.9721181966290613,-0.23449138957040985,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-16,16.0,106,6,4,0.9679377830240642,-0.25119006388481935,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-16,15.5,106,6,4,0.9679377830240642,-0.25119006388481935,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-17,16.0,107,0,4,0.9634705485641488,-0.2678143051621742,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-17,15.5,107,0,4,0.9634705485641488,-0.2678143051621742,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-18,15.5,108,1,4,0.9587178169872964,-0.2843591872810034,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-18,16.0,108,1,4,0.9587178169872964,-0.2843591872810034,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-19,15.5,109,2,4,0.9536809966304457,-0.30081980763566735,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-19,16.0,109,2,4,0.9536809966304457,-0.30081980763566735,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-20,15.5,110,3,4,0.9483615800121715,-0.3171912885891061,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-20,16.0,110,3,4,0.9483615800121715,-0.3171912885891061,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-21,16.0,111,4,4,0.9427611433904207,-0.3334687789181868,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-21,15.5,111,4,4,0.9427611433904207,-0.3334687789181868,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-22,16.0,112,5,4,0.9368813462954315,-0.3496474552512284,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-22,15.5,112,5,4,0.9368813462954315,-0.3496474552512284,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-23,16.0,113,6,4,0.9307239310379795,-0.36572252349726897,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-23,15.5,113,6,4,0.9307239310379795,-0.36572252349726897,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-24,16.0,114,0,4,0.9242907221930933,-0.3816892202666588,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-24,15.5,114,0,4,0.9242907221930933,-0.3816892202666588,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-25,15.5,115,1,4,0.9175836260593937,-0.39754281428255595,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-25,16.0,115,1,4,0.9175836260593937,-0.39754281428255595,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-26,15.5,116,2,4,0.9106046300942162,-0.4132786077829042,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-26,16.0,116,2,4,0.9106046300942162,-0.4132786077829042,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-27,15.5,117,3,4,0.9033558023246845,-0.4288919379124835,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-27,16.0,117,3,4,0.9033558023246845,-0.4288919379124835,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-28,16.0,118,4,4,0.895839290734909,-0.4443781781046132,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-28,15.5,118,4,4,0.895839290734909,-0.4443781781046132,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-29,16.0,119,5,4,0.8880573226294932,-0.45973273945210397,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-29,15.5,119,5,4,0.8880573226294932,-0.45973273945210397,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-04-30,16.0,120,6,4,0.8800122039735357,-0.47495107206704995,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-04-30,15.5,120,6,4,0.8800122039735357,-0.47495107206704995,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-01,15.5,121,0,5,0.8717063187093218,-0.4900286664290592,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-01,16.0,121,0,5,0.8717063187093218,-0.4900286664290592,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-02,15.5,122,1,5,0.8631421280499114,-0.5049610547215204,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-02,16.0,122,1,5,0.8631421280499114,-0.5049610547215204,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-03,15.5,123,2,5,0.854322169749827,-0.5197438121555155,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-03,16.0,123,2,5,0.854322169749827,-0.5197438121555155,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-04,15.5,124,3,5,0.8452490573530633,-0.5343725582809786,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-04,16.0,124,3,5,0.8452490573530633,-0.5343725582809786,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-05,15.5,125,4,5,0.8359254794186372,-0.548842958284719,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-05,16.0,125,4,5,0.8359254794186372,-0.548842958284719,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-06,16.0,126,5,5,0.8263541987239096,-0.5631507242749186,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-06,15.5,126,5,5,0.8263541987239096,-0.5631507242749186,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-07,16.0,127,6,5,0.8165380514459161,-0.5772916165517272,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-07,15.5,127,6,5,0.8165380514459161,-0.5772916165517272,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-08,15.5,128,0,5,0.8064799463209448,-0.5912614448635781,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-08,16.0,128,0,5,0.8064799463209448,-0.5912614448635781,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-09,16.0,129,1,5,0.7961828637826158,-0.6050560696488488,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-09,15.5,129,1,5,0.7961828637826158,-0.6050560696488488,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-10,15.5,130,2,5,0.7856498550787147,-0.6186714032625031,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-10,16.0,130,2,5,0.7856498550787147,-0.6186714032625031,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-11,15.5,131,3,5,0.7748840413670407,-0.6321034111873487,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-11,16.0,131,3,5,0.7748840413670407,-0.6321034111873487,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-12,15.5,132,4,5,0.7638886127905428,-0.6453481132295501,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-12,16.0,132,4,5,0.7638886127905428,-0.6453481132295501,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-13,16.0,133,5,5,0.7526668275320085,-0.6584015846980488,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-13,15.5,133,5,5,0.7526668275320085,-0.6584015846980488,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-14,15.5,134,6,5,0.7412220108485958,-0.6712599575675313,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-14,16.0,134,6,5,0.7412220108485958,-0.6712599575675313,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-15,16.0,135,0,5,0.7295575540864875,-0.6839194216246106,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-15,15.5,135,0,5,0.7295575540864875,-0.6839194216246106,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-16,16.0,136,1,5,0.717676913675962,-0.6963762255968722,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-16,15.5,136,1,5,0.717676913675962,-0.6963762255968722,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-17,15.5,137,2,5,0.705583610107178,-0.7086266782644596,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-17,16.0,137,2,5,0.705583610107178,-0.7086266782644596,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-18,15.5,138,3,5,0.6932812268869777,-0.7206671495538609,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-18,16.0,138,3,5,0.6932812268869777,-0.7206671495538609,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-19,16.0,139,4,5,0.6807734094770161,-0.7324940716135789,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-19,15.5,139,4,5,0.6807734094770161,-0.7324940716135789,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-20,15.5,140,5,5,0.6680638642135335,-0.7441039398713607,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-20,16.0,140,5,5,0.6680638642135335,-0.7441039398713607,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-21,16.0,141,6,5,0.6551563572090853,-0.7554933140726803,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-21,15.5,141,6,5,0.6551563572090853,-0.7554933140726803,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-22,16.0,142,0,5,0.6420547132365637,-0.766658819300159,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-22,15.5,142,0,5,0.6420547132365637,-0.766658819300159,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-23,16.0,143,1,5,0.6287628145958344,-0.7775971469736269,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-23,15.5,143,1,5,0.6287628145958344,-0.7775971469736269,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-24,16.0,144,2,5,0.6152845999633276,-0.7883050558305255,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-24,15.5,144,2,5,0.6152845999633276,-0.7883050558305255,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-25,16.0,145,3,5,0.6016240632249226,-0.7987793728863649,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-25,15.5,145,3,5,0.6016240632249226,-0.7987793728863649,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-26,16.0,146,4,5,0.5877852522924732,-0.8090169943749473,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-26,15.5,146,4,5,0.5877852522924732,-0.8090169943749473,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-27,15.5,147,5,5,0.5737722679043246,-0.8190148866680801,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-27,16.0,147,5,5,0.5737722679043246,-0.8190148866680801,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-28,15.5,148,6,5,0.5595892624101765,-0.8287700871745038,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-28,16.0,148,6,5,0.5595892624101765,-0.8287700871745038,16.0,16.0,16.0,11.0,16.0,True,True,False
