pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_进口果
2022-10-14,4.0,287,4,10,-0.9741004551724206,0.22611568550828803,4.0,4.125,5.083333333333333,6.2,4.451388888888888,True,True
2022-10-15,4.0,288,5,10,-0.970063921851507,0.2428497220959358,4.0,4.083333333333334,5.041666666666667,6.25,4.416666666666667,True,True
2022-10-16,4.0,289,6,10,-0.965739937654855,0.25951179706979943,4.0,4.041666666666667,5.0,6.3,4.383333333333334,True,True
2022-10-17,4.0,290,0,10,-0.9611297838723007,0.27609697309746883,4.0,4.0,4.958333333333333,6.35,4.35138888888889,True,True
2022-10-18,4.0,291,1,10,-0.9562348265919058,0.2926003356333479,4.0,4.0,4.916666666666667,6.4,4.320833333333334,True,True
2022-10-19,4.0,292,2,10,-0.9510565162951536,0.30901699437494723,4.0,4.0,4.875,6.45,4.291666666666667,True,True
2022-10-20,4.0,293,3,10,-0.9455963874271428,0.3253420847119795,4.0,4.0,4.833333333333333,6.5,4.263888888888889,True,True
2022-10-21,4.2727272727272725,294,4,10,-0.9398560579418953,0.341570769167856,4.0,4.0,4.791666666666667,6.5,4.2465909090909095,True,True
2022-10-22,4.545454545454545,295,5,10,-0.9338372288229252,0.35769823883312546,4.2727272727272725,4.0,4.75,6.5,4.239772727272727,True,True
2022-10-23,4.818181818181818,296,6,10,-0.9275416835791965,0.3737197147904692,4.545454545454545,4.0,4.708333333333333,6.5,4.243434343434344,True,True
2022-10-24,5.090909090909091,297,0,10,-0.9209712877166347,0.38963044953078774,4.818181818181818,4.0,4.666666666666667,6.5,4.257575757575758,True,True
2022-10-25,5.363636363636363,298,1,10,-0.9141279881853337,0.4054257283599973,5.090909090909091,4.0,4.625,6.5,4.28219696969697,True,True
2022-10-26,5.636363636363637,299,2,10,-0.9070138128026362,0.42110087079608916,5.363636363636363,4.0,4.583333333333333,6.5,4.3172979797979805,True,True
2022-10-27,5.909090909090909,300,3,10,-0.8996308696522434,0.4366512319560638,5.636363636363637,4.0,4.541666666666667,6.5,4.362878787878787,True,True
2022-10-28,6.181818181818182,301,4,10,-0.8919813464595487,0.45207220393230374,5.909090909090909,4.2727272727272725,4.5,6.5,4.418939393939394,True,True
2022-10-29,6.454545454545454,302,5,10,-0.8840675099433637,0.46735921715800205,6.181818181818182,4.545454545454545,4.458333333333333,6.5,4.485479797979798,True,True
2022-10-30,6.727272727272727,303,6,10,-0.8758917051442433,0.48250774176121763,6.454545454545454,4.818181818181818,4.416666666666667,6.5,4.5625,True,True
2022-10-31,7.0,304,0,10,-0.8674563547295971,0.4975132889071803,6.727272727272727,5.090909090909091,4.375,6.5,4.65,True,True
2022-11-01,7.0,305,1,11,-0.858763958275803,0.5123714121284235,7.0,5.363636363636363,4.333333333333333,6.5,4.738888888888889,True,True
2022-11-02,7.0,306,2,11,-0.8498170915275277,0.5270777086423724,7.0,5.636363636363637,4.291666666666667,6.5,4.829166666666667,True,True
2022-11-03,7.0,307,3,11,-0.8406184056344783,0.5416278206559811,7.0,5.909090909090909,4.25,6.5,4.920833333333333,True,True
2022-11-04,7.0,308,4,11,-0.8311706263658079,0.5560174366570446,7.0,6.181818181818182,4.208333333333334,6.5,5.013888888888888,True,True
2022-11-05,7.0,309,5,11,-0.8214765533024145,0.5702422926917867,7.0,6.454545454545454,4.166666666666667,6.5,5.108333333333333,True,True
2022-11-06,7.0,310,6,11,-0.8115390590073611,0.5842981736283683,7.0,6.727272727272727,4.125,6.5,5.204166666666667,True,True
2022-11-07,7.0,311,0,11,-0.801361088174677,0.5981809144059158,7.0,7.0,4.083333333333334,6.5,5.301388888888889,True,True
2022-11-08,7.0,312,1,11,-0.7909456567567774,0.6118864012687242,7.0,7.0,4.041666666666667,6.5,5.4,True,True
2022-11-09,7.0,313,2,11,-0.780295851070776,0.6254105729852457,7.0,7.0,4.0,6.5,5.5,True,True
2022-11-10,7.0,314,3,11,-0.7694148268839381,0.6387494220515268,7.0,7.0,4.0,6.5,5.6,True,True
2022-11-11,7.0,315,4,11,-0.7583058084785625,0.6518989958787125,7.0,7.0,4.0,6.375,5.7,True,True
2022-11-12,7.0,316,5,11,-0.7469720876965551,0.6648553979642866,7.0,7.0,4.0,6.25,5.8,True,True
2022-11-13,7.0,317,6,11,-0.7354170229639858,0.6776147890466887,7.0,7.0,4.0,6.125,5.9,True,True
2022-11-14,7.0,318,0,11,-0.7236440382959124,0.690173388242972,7.0,7.0,4.0,6.0,6.0,True,True
2022-11-15,7.0,319,1,11,-0.711656622281775,0.7025274741691566,7.0,7.0,4.0,5.875,6.1,True,True
2022-11-16,7.0,320,2,11,-0.6994583270516471,0.7146733860429608,7.0,7.0,4.0,5.75,6.2,True,True
2022-11-17,7.0,321,3,11,-0.6870527672236675,0.7266075247685652,7.0,7.0,4.0,5.625,6.3,True,True
2022-11-18,7.0,322,4,11,-0.6744436188329457,0.7383263540031063,7.0,7.0,4.0,5.5,6.4,True,True
2022-11-19,7.0,323,5,11,-0.661634618242279,0.749826401204568,7.0,7.0,4.0,5.375,6.5,True,True
2022-11-20,7.0,324,6,11,-0.6486295610349818,0.7611042586607742,7.0,7.0,4.2727272727272725,5.25,6.590909090909091,True,True
2022-11-21,7.0,325,0,11,-0.6354323008901775,0.7721565844991641,7.0,7.0,4.545454545454545,5.25,6.672727272727273,True,True
2022-11-22,7.0,326,1,11,-0.622046748440868,0.7829801036770624,7.0,7.0,4.818181818181818,5.25,6.745454545454546,True,True
2022-11-23,7.0,327,2,11,-0.6084768701151264,0.7935716089521472,7.0,7.0,5.090909090909091,5.25,6.8090909090909095,True,True
2022-11-24,7.0,328,3,11,-0.594726686960764,0.8039279618328208,7.0,7.0,5.363636363636363,5.25,6.863636363636363,True,True
2022-11-25,7.0,329,4,11,-0.5808002734538013,0.8140460935082175,7.0,7.0,5.636363636363637,5.25,6.909090909090909,True,True
2022-11-26,7.0,330,5,11,-0.5667017562911184,0.8239230057575536,7.0,7.0,5.909090909090909,5.25,6.945454545454546,True,True
2022-11-27,7.0,331,6,11,-0.5524353131676203,0.8335557718385695,7.0,7.0,6.181818181818182,5.25,6.972727272727273,True,True
2022-11-28,7.0,332,0,11,-0.5380051715382992,0.8429415373547832,7.0,7.0,6.454545454545454,5.25,6.99090909090909,True,True
2022-11-29,7.0,333,1,11,-0.5234156073655503,0.8520775211013093,7.0,7.0,6.727272727272727,5.25,7.0,True,True
2022-11-30,7.0,334,2,11,-0.5086709438521042,0.8609610158889945,7.0,7.0,7.0,5.25,7.0,True,True
2022-12-01,6.925,335,3,12,-0.49377555015997737,0.8695893893466109,7.0,7.0,7.0,5.25,6.9975000000000005,True,True
2022-12-02,6.85,336,4,12,-0.4787338401157883,0.8779600847008883,6.925,7.0,7.0,5.25,6.992500000000001,True,True
2022-12-03,6.775,337,5,12,-0.4635502709028512,0.8860706215341378,6.85,7.0,7.0,5.25,6.985,True,True
2022-12-04,6.7,338,6,12,-0.4482293417404106,0.893918596519257,6.775,7.0,7.0,5.25,6.975,True,True
2022-12-05,6.625,339,0,12,-0.4327755925504317,0.9015016841318838,6.7,7.0,7.0,5.25,6.9625,True,True
2022-12-06,6.55,340,1,12,-0.41719360261231697,0.9088176373395028,6.625,7.0,7.0,5.25,6.947500000000001,True,True
2022-12-07,6.475,341,2,12,-0.4014879892059737,0.9158642882672868,6.55,7.0,7.0,5.25,6.930000000000001,True,True
2022-12-08,6.4,342,3,12,-0.38566340624360745,0.9226395488404875,6.475,6.925,7.0,5.25,6.91,True,True
2022-12-09,6.325,343,4,12,-0.3697245428906732,0.9291414114031743,6.4,6.85,7.0,5.25,6.8875,True,True
2022-12-10,6.25,344,5,12,-0.3536761221763721,0.935367949313148,6.325,6.775,7.0,5.25,6.8625,True,True
2022-12-11,6.175,345,6,12,-0.33752289959411347,0.941317317512847,6.25,6.7,7.0,5.25,6.835,True,True
2022-12-12,6.1,346,0,12,-0.32126966169236515,0.9469877530760751,6.175,6.625,7.0,5.25,6.805000000000001,True,True
2022-12-13,6.025,347,1,12,-0.3049212246562894,0.9523775757303973,6.1,6.55,7.0,5.25,6.7725,True,True
2022-12-14,5.95,348,2,12,-0.2884824328806098,0.9574851883550389,6.025,6.475,7.0,5.25,6.7375,True,True
2022-12-15,5.875,349,3,12,-0.27195815753410524,0.9623090774541487,5.95,6.4,7.0,5.25,6.7,True,True
2022-12-16,5.8,350,4,12,-0.2553532951161881,0.9668478136052773,5.875,6.325,7.0,5.25,6.66,True,True
2022-12-17,5.725,351,5,12,-0.23867276600594997,0.9711000518829505,5.8,6.25,7.0,5.25,6.617500000000001,True,True
2022-12-18,5.65,352,6,12,-0.22192151300416674,0.9750645322571945,5.725,6.175,7.0,5.25,6.572500000000001,True,True
2022-12-19,5.575,353,0,12,-0.20510449986861926,0.9787400799669153,5.65,6.1,7.0,5.25,6.525,True,True
2022-12-20,5.5,354,1,12,-0.1882267098432439,0.9821256058680006,5.575,6.025,7.0,5.25,6.475,True,True
2022-12-21,5.5,355,2,12,-0.1712931441814778,0.9852201067560606,5.5,5.95,7.0,5.409090909090909,6.425,True,True
2022-12-22,5.5,356,3,12,-0.154308820664281,0.9880226656636976,5.5,5.875,7.0,5.568181818181818,6.375,True,True
2022-12-23,5.5,357,4,12,-0.13727877211326517,0.9905324521322227,5.5,5.8,7.0,5.7272727272727275,6.325,True,True
2022-12-24,5.5,358,5,12,-0.12020804489935275,0.9927487224577402,5.5,5.725,7.0,5.886363636363637,6.275,True,True
2022-12-25,5.5,359,6,12,-0.10310169744743544,0.9946708199115211,5.5,5.65,7.0,6.045454545454545,6.225,True,True
2022-12-26,5.5,360,0,12,-0.0859647987374467,0.9962981749346077,5.5,5.575,7.0,6.204545454545455,6.175,True,True
2022-12-27,5.5,361,1,12,-0.06880242680232064,0.9976303053065857,5.5,5.5,7.0,6.363636363636363,6.125,True,True
2022-12-28,5.5,362,2,12,-0.05161966722325418,0.9986668162884759,5.5,5.5,7.0,6.5227272727272725,6.075,True,True
2022-12-29,5.5,363,3,12,-0.034421611622745804,0.9994074007397048,5.5,5.5,7.0,6.681818181818182,6.025,True,True
2022-12-30,5.5,364,4,12,-0.01721335615583528,0.9998518392091162,5.5,5.5,7.0,6.840909090909091,5.975,True,True
2022-12-31,5.5,365,5,12,6.432490598706546e-16,1.0,5.5,5.5,6.925,7.0,5.927499999999999,True,True
2023-01-01,5.5,1,6,1,0.017213356155834685,0.9998518392091162,5.5,5.5,6.85,7.016129032258065,5.882499999999999,True,True
2023-01-02,5.5,2,0,1,0.03442161162274574,0.9994074007397048,5.5,5.5,6.775,7.032258064516129,5.84,True,True
2023-01-03,5.5,3,1,1,0.051619667223253764,0.998666816288476,5.5,5.5,6.7,7.048387096774194,5.8,True,True
2023-01-04,5.5,4,2,1,0.06880242680231986,0.9976303053065857,5.5,5.5,6.625,7.064516129032258,5.7625,True,True
2023-01-05,5.5,5,3,1,0.08596479873744647,0.9962981749346078,5.5,5.5,6.55,7.080645161290323,5.7275,True,True
2023-01-06,5.5,6,4,1,0.10310169744743485,0.9946708199115211,5.5,5.5,6.475,7.096774193548387,5.694999999999999,True,True
2023-01-07,5.5,7,5,1,0.1202080448993527,0.9927487224577402,5.5,5.5,6.4,7.112903225806452,5.665,True,True
2023-01-08,5.5,8,6,1,0.13727877211326478,0.9905324521322229,5.5,5.5,6.325,7.129032258064516,5.6375,True,True
2023-01-09,5.5,9,0,1,0.15430882066428117,0.9880226656636976,5.5,5.5,6.25,7.145161290322581,5.6125,True,True
