pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_500g-600g/鲜,specInfo_400g-500g/鲜,specInfo_500g-600g,specInfo_400g-500g,specInfo_500g-650g,prodPcat_海水鱼
2022-10-31,18.0,304,0,10,-0.8674563547295971,0.4975132889071803,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-01,18.0,305,1,11,-0.858763958275803,0.5123714121284235,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-01,20.5,305,1,11,-0.858763958275803,0.5123714121284235,20.5,20.5,20.5,17.0,20.5,False,False,False,False,True,True
2022-11-01,19.5,305,1,11,-0.858763958275803,0.5123714121284235,19.5,19.5,19.5,12.5,19.5,False,False,False,True,False,True
2022-11-01,12.0,305,1,11,-0.858763958275803,0.5123714121284235,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-01,13.0,305,1,11,-0.858763958275803,0.5123714121284235,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-02,19.5,306,2,11,-0.8498170915275277,0.5270777086423724,19.5,19.5,19.5,12.5,19.5,False,False,False,True,False,True
2022-11-02,20.5,306,2,11,-0.8498170915275277,0.5270777086423724,20.5,20.5,20.5,17.0,20.5,False,False,False,False,True,True
2022-11-02,13.0,306,2,11,-0.8498170915275277,0.5270777086423724,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-02,18.0,306,2,11,-0.8498170915275277,0.5270777086423724,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-02,12.0,306,2,11,-0.8498170915275277,0.5270777086423724,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-03,17.5,307,3,11,-0.8406184056344783,0.5416278206559811,19.5,19.5,19.5,12.5,19.433333333333334,False,False,False,True,False,True
2022-11-03,13.0,307,3,11,-0.8406184056344783,0.5416278206559811,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-03,18.0,307,3,11,-0.8406184056344783,0.5416278206559811,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-03,12.0,307,3,11,-0.8406184056344783,0.5416278206559811,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-03,18.5,307,3,11,-0.8406184056344783,0.5416278206559811,20.5,20.5,20.5,17.0,20.433333333333334,False,False,False,False,True,True
2022-11-04,13.0,308,4,11,-0.8311706263658079,0.5560174366570446,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-04,17.5,308,4,11,-0.8311706263658079,0.5560174366570446,17.5,19.5,19.5,12.5,19.366666666666667,False,False,False,True,False,True
2022-11-04,18.0,308,4,11,-0.8311706263658079,0.5560174366570446,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-04,12.0,308,4,11,-0.8311706263658079,0.5560174366570446,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-04,18.5,308,4,11,-0.8311706263658079,0.5560174366570446,18.5,20.5,20.5,17.0,20.366666666666667,False,False,False,False,True,True
2022-11-05,12.0,309,5,11,-0.8214765533024145,0.5702422926917867,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-05,13.0,309,5,11,-0.8214765533024145,0.5702422926917867,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-05,18.5,309,5,11,-0.8214765533024145,0.5702422926917867,18.5,20.5,20.5,17.0,20.3,False,False,False,False,True,True
2022-11-05,17.5,309,5,11,-0.8214765533024145,0.5702422926917867,17.5,19.5,19.5,12.5,19.3,False,False,False,True,False,True
2022-11-05,18.0,309,5,11,-0.8214765533024145,0.5702422926917867,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-06,18.0,310,6,11,-0.8115390590073611,0.5842981736283683,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-06,17.5,310,6,11,-0.8115390590073611,0.5842981736283683,17.5,19.5,19.5,12.5,19.233333333333334,False,False,False,True,False,True
2022-11-06,18.5,310,6,11,-0.8115390590073611,0.5842981736283683,18.5,20.5,20.5,17.0,20.233333333333334,False,False,False,False,True,True
2022-11-06,12.0,310,6,11,-0.8115390590073611,0.5842981736283683,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-06,13.0,310,6,11,-0.8115390590073611,0.5842981736283683,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-07,18.0,311,0,11,-0.801361088174677,0.5981809144059158,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-07,18.5,311,0,11,-0.801361088174677,0.5981809144059158,18.5,20.5,20.5,17.0,20.166666666666668,False,False,False,False,True,True
2022-11-07,12.0,311,0,11,-0.801361088174677,0.5981809144059158,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-07,13.0,311,0,11,-0.801361088174677,0.5981809144059158,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-07,17.5,311,0,11,-0.801361088174677,0.5981809144059158,17.5,19.5,19.5,12.5,19.166666666666668,False,False,False,True,False,True
2022-11-08,17.5,312,1,11,-0.7909456567567774,0.6118864012687242,17.5,19.5,19.5,12.5,19.1,False,False,False,True,False,True
2022-11-08,18.5,312,1,11,-0.7909456567567774,0.6118864012687242,18.5,20.5,20.5,17.0,20.1,False,False,False,False,True,True
2022-11-08,18.0,312,1,11,-0.7909456567567774,0.6118864012687242,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-08,13.0,312,1,11,-0.7909456567567774,0.6118864012687242,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-08,12.0,312,1,11,-0.7909456567567774,0.6118864012687242,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-09,12.0,313,2,11,-0.780295851070776,0.6254105729852457,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-09,18.0,313,2,11,-0.780295851070776,0.6254105729852457,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-09,18.5,313,2,11,-0.780295851070776,0.6254105729852457,18.5,20.5,20.5,17.0,20.033333333333335,False,False,False,False,True,True
2022-11-09,13.0,313,2,11,-0.780295851070776,0.6254105729852457,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-09,17.5,313,2,11,-0.780295851070776,0.6254105729852457,17.5,19.5,19.5,12.5,19.033333333333335,False,False,False,True,False,True
2022-11-10,17.5,314,3,11,-0.7694148268839381,0.6387494220515268,17.5,17.5,19.5,12.5,18.966666666666665,False,False,False,True,False,True
2022-11-10,12.0,314,3,11,-0.7694148268839381,0.6387494220515268,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-10,13.0,314,3,11,-0.7694148268839381,0.6387494220515268,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-10,18.0,314,3,11,-0.7694148268839381,0.6387494220515268,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-10,18.5,314,3,11,-0.7694148268839381,0.6387494220515268,18.5,18.5,20.5,17.0,19.966666666666665,False,False,False,False,True,True
2022-11-11,18.5,315,4,11,-0.7583058084785625,0.6518989958787125,18.5,18.5,20.5,17.0,19.9,False,False,False,False,True,True
2022-11-11,17.5,315,4,11,-0.7583058084785625,0.6518989958787125,17.5,17.5,19.5,12.5,18.9,False,False,False,True,False,True
2022-11-11,12.0,315,4,11,-0.7583058084785625,0.6518989958787125,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-11,13.0,315,4,11,-0.7583058084785625,0.6518989958787125,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-11,18.0,315,4,11,-0.7583058084785625,0.6518989958787125,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-12,17.5,316,5,11,-0.7469720876965551,0.6648553979642866,17.5,17.5,19.5,12.5,18.833333333333332,False,False,False,True,False,True
2022-11-12,18.0,316,5,11,-0.7469720876965551,0.6648553979642866,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-12,18.5,316,5,11,-0.7469720876965551,0.6648553979642866,18.5,18.5,20.5,17.0,19.833333333333332,False,False,False,False,True,True
2022-11-12,13.0,316,5,11,-0.7469720876965551,0.6648553979642866,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-12,12.0,316,5,11,-0.7469720876965551,0.6648553979642866,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-13,17.5,317,6,11,-0.7354170229639858,0.6776147890466887,17.5,17.5,19.5,12.5,18.766666666666666,False,False,False,True,False,True
2022-11-13,13.0,317,6,11,-0.7354170229639858,0.6776147890466887,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-13,12.0,317,6,11,-0.7354170229639858,0.6776147890466887,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-13,18.5,317,6,11,-0.7354170229639858,0.6776147890466887,18.5,18.5,20.5,17.0,19.766666666666666,False,False,False,False,True,True
2022-11-13,18.0,317,6,11,-0.7354170229639858,0.6776147890466887,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-14,18.5,318,0,11,-0.7236440382959124,0.690173388242972,18.5,18.5,20.5,17.0,19.7,False,False,False,False,True,True
2022-11-14,17.5,318,0,11,-0.7236440382959124,0.690173388242972,17.5,17.5,19.5,12.5,18.7,False,False,False,True,False,True
2022-11-14,13.0,318,0,11,-0.7236440382959124,0.690173388242972,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-14,18.0,318,0,11,-0.7236440382959124,0.690173388242972,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-14,12.0,318,0,11,-0.7236440382959124,0.690173388242972,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-15,17.5,319,1,11,-0.711656622281775,0.7025274741691566,17.5,17.5,19.5,12.5,18.633333333333333,False,False,False,True,False,True
2022-11-15,12.0,319,1,11,-0.711656622281775,0.7025274741691566,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-15,13.0,319,1,11,-0.711656622281775,0.7025274741691566,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-15,18.5,319,1,11,-0.711656622281775,0.7025274741691566,18.5,18.5,20.5,17.0,19.633333333333333,False,False,False,False,True,True
2022-11-15,18.0,319,1,11,-0.711656622281775,0.7025274741691566,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-16,12.0,320,2,11,-0.6994583270516471,0.7146733860429608,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-16,17.5,320,2,11,-0.6994583270516471,0.7146733860429608,17.5,17.5,19.5,12.5,18.566666666666666,False,False,False,True,False,True
2022-11-16,18.0,320,2,11,-0.6994583270516471,0.7146733860429608,18.0,18.0,18.0,14.0,18.0,False,False,True,False,False,True
2022-11-16,13.0,320,2,11,-0.6994583270516471,0.7146733860429608,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-16,18.5,320,2,11,-0.6994583270516471,0.7146733860429608,18.5,18.5,20.5,17.0,19.566666666666666,False,False,False,False,True,True
2022-11-17,12.0,321,3,11,-0.6870527672236675,0.7266075247685652,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-17,13.0,321,3,11,-0.6870527672236675,0.7266075247685652,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-17,17.5,321,3,11,-0.6870527672236675,0.7266075247685652,17.5,17.5,19.5,12.5,18.5,False,False,False,True,False,True
2022-11-17,18.5,321,3,11,-0.6870527672236675,0.7266075247685652,18.5,18.5,20.5,17.0,19.5,False,False,False,False,True,True
2022-11-17,18.0,321,3,11,-0.6870527672236675,0.7266075247685652,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-18,18.5,322,4,11,-0.6744436188329457,0.7383263540031063,18.5,18.5,20.5,17.0,19.433333333333334,False,False,False,False,True,True
2022-11-18,12.0,322,4,11,-0.6744436188329457,0.7383263540031063,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-18,13.0,322,4,11,-0.6744436188329457,0.7383263540031063,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-18,18.0,322,4,11,-0.6744436188329457,0.7383263540031063,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-18,17.5,322,4,11,-0.6744436188329457,0.7383263540031063,17.5,17.5,19.5,12.5,18.433333333333334,False,False,False,True,False,True
2022-11-19,17.5,323,5,11,-0.661634618242279,0.749826401204568,17.5,17.5,19.5,12.5,18.366666666666667,False,False,False,True,False,True
2022-11-19,18.5,323,5,11,-0.661634618242279,0.749826401204568,18.5,18.5,20.5,17.0,19.366666666666667,False,False,False,False,True,True
2022-11-19,12.0,323,5,11,-0.661634618242279,0.749826401204568,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-19,13.0,323,5,11,-0.661634618242279,0.749826401204568,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-19,18.0,323,5,11,-0.661634618242279,0.749826401204568,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-20,17.5,324,6,11,-0.6486295610349818,0.7611042586607742,17.5,17.5,19.5,12.5,18.3,False,False,False,True,False,True
2022-11-20,13.0,324,6,11,-0.6486295610349818,0.7611042586607742,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-20,18.5,324,6,11,-0.6486295610349818,0.7611042586607742,18.5,18.5,20.5,17.0,19.3,False,False,False,False,True,True
2022-11-20,18.0,324,6,11,-0.6486295610349818,0.7611042586607742,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-20,12.0,324,6,11,-0.6486295610349818,0.7611042586607742,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-21,18.5,325,0,11,-0.6354323008901775,0.7721565844991641,18.5,18.5,20.5,17.0,19.233333333333334,False,False,False,False,True,True
2022-11-21,12.0,325,0,11,-0.6354323008901775,0.7721565844991641,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-21,13.0,325,0,11,-0.6354323008901775,0.7721565844991641,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-21,17.5,325,0,11,-0.6354323008901775,0.7721565844991641,17.5,17.5,19.5,12.5,18.233333333333334,False,False,False,True,False,True
2022-11-21,18.0,325,0,11,-0.6354323008901775,0.7721565844991641,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-22,17.5,326,1,11,-0.622046748440868,0.7829801036770624,17.5,17.5,19.5,12.5,18.166666666666668,False,False,False,True,False,True
2022-11-22,12.0,326,1,11,-0.622046748440868,0.7829801036770624,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-22,18.0,326,1,11,-0.622046748440868,0.7829801036770624,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-22,13.0,326,1,11,-0.622046748440868,0.7829801036770624,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-22,18.5,326,1,11,-0.622046748440868,0.7829801036770624,18.5,18.5,20.5,17.0,19.166666666666668,False,False,False,False,True,True
2022-11-23,12.0,327,2,11,-0.6084768701151264,0.7935716089521472,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-23,13.0,327,2,11,-0.6084768701151264,0.7935716089521472,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-23,18.5,327,2,11,-0.6084768701151264,0.7935716089521472,18.5,18.5,20.5,17.0,19.1,False,False,False,False,True,True
2022-11-23,18.0,327,2,11,-0.6084768701151264,0.7935716089521472,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-23,17.5,327,2,11,-0.6084768701151264,0.7935716089521472,17.5,17.5,19.5,12.5,18.1,False,False,False,True,False,True
2022-11-24,13.0,328,3,11,-0.594726686960764,0.8039279618328208,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-24,18.0,328,3,11,-0.594726686960764,0.8039279618328208,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-24,18.5,328,3,11,-0.594726686960764,0.8039279618328208,18.5,18.5,20.5,17.0,19.033333333333335,False,False,False,False,True,True
2022-11-24,12.0,328,3,11,-0.594726686960764,0.8039279618328208,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-24,17.5,328,3,11,-0.594726686960764,0.8039279618328208,17.5,17.5,19.5,12.5,18.033333333333335,False,False,False,True,False,True
2022-11-25,13.0,329,4,11,-0.5808002734538013,0.8140460935082175,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-25,12.0,329,4,11,-0.5808002734538013,0.8140460935082175,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-25,18.0,329,4,11,-0.5808002734538013,0.8140460935082175,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-25,18.5,329,4,11,-0.5808002734538013,0.8140460935082175,18.5,18.5,20.5,17.0,18.966666666666665,False,False,False,False,True,True
2022-11-25,17.5,329,4,11,-0.5808002734538013,0.8140460935082175,17.5,17.5,19.5,12.5,17.966666666666665,False,False,False,True,False,True
2022-11-26,17.5,330,5,11,-0.5667017562911184,0.8239230057575536,17.5,17.5,19.5,12.5,17.9,False,False,False,True,False,True
2022-11-26,18.0,330,5,11,-0.5667017562911184,0.8239230057575536,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-26,13.0,330,5,11,-0.5667017562911184,0.8239230057575536,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-26,18.5,330,5,11,-0.5667017562911184,0.8239230057575536,18.5,18.5,20.5,17.0,18.9,False,False,False,False,True,True
2022-11-26,12.0,330,5,11,-0.5667017562911184,0.8239230057575536,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-27,18.5,331,6,11,-0.5524353131676203,0.8335557718385695,18.5,18.5,20.5,17.0,18.833333333333332,False,False,False,False,True,True
2022-11-27,13.0,331,6,11,-0.5524353131676203,0.8335557718385695,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-27,12.0,331,6,11,-0.5524353131676203,0.8335557718385695,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-27,17.5,331,6,11,-0.5524353131676203,0.8335557718385695,17.5,17.5,19.5,12.5,17.833333333333332,False,False,False,True,False,True
2022-11-27,18.0,331,6,11,-0.5524353131676203,0.8335557718385695,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-28,18.5,332,0,11,-0.5380051715382992,0.8429415373547832,18.5,18.5,20.5,17.0,18.766666666666666,False,False,False,False,True,True
2022-11-28,12.0,332,0,11,-0.5380051715382992,0.8429415373547832,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-28,17.5,332,0,11,-0.5380051715382992,0.8429415373547832,17.5,17.5,19.5,12.5,17.766666666666666,False,False,False,True,False,True
2022-11-28,13.0,332,0,11,-0.5380051715382992,0.8429415373547832,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-28,18.0,332,0,11,-0.5380051715382992,0.8429415373547832,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-29,18.5,333,1,11,-0.5234156073655503,0.8520775211013093,18.5,18.5,20.5,17.0,18.7,False,False,False,False,True,True
2022-11-29,17.5,333,1,11,-0.5234156073655503,0.8520775211013093,17.5,17.5,19.5,12.5,17.7,False,False,False,True,False,True
2022-11-29,18.0,333,1,11,-0.5234156073655503,0.8520775211013093,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-29,12.0,333,1,11,-0.5234156073655503,0.8520775211013093,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-29,13.0,333,1,11,-0.5234156073655503,0.8520775211013093,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-30,18.0,334,2,11,-0.5086709438521042,0.8609610158889945,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-11-30,13.0,334,2,11,-0.5086709438521042,0.8609610158889945,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-11-30,18.5,334,2,11,-0.5086709438521042,0.8609610158889945,18.5,18.5,20.5,17.0,18.633333333333333,False,False,False,False,True,True
2022-11-30,12.0,334,2,11,-0.5086709438521042,0.8609610158889945,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-11-30,17.5,334,2,11,-0.5086709438521042,0.8609610158889945,17.5,17.5,19.5,12.5,17.633333333333333,False,False,False,True,False,True
2022-12-01,12.0,335,3,12,-0.49377555015997737,0.8695893893466109,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-01,13.0,335,3,12,-0.49377555015997737,0.8695893893466109,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-01,17.5,335,3,12,-0.49377555015997737,0.8695893893466109,17.5,17.5,19.5,12.5,17.566666666666666,False,False,False,True,False,True
2022-12-01,18.5,335,3,12,-0.49377555015997737,0.8695893893466109,18.5,18.5,20.5,17.0,18.566666666666666,False,False,False,False,True,True
2022-12-01,18.0,335,3,12,-0.49377555015997737,0.8695893893466109,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-02,12.0,336,4,12,-0.4787338401157883,0.8779600847008883,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-02,18.0,336,4,12,-0.4787338401157883,0.8779600847008883,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-02,17.5,336,4,12,-0.4787338401157883,0.8779600847008883,17.5,17.5,19.5,12.5,17.5,False,False,False,True,False,True
2022-12-02,13.0,336,4,12,-0.4787338401157883,0.8779600847008883,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-02,18.5,336,4,12,-0.4787338401157883,0.8779600847008883,18.5,18.5,20.5,17.0,18.5,False,False,False,False,True,True
2022-12-03,17.5,337,5,12,-0.4635502709028512,0.8860706215341378,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-03,12.0,337,5,12,-0.4635502709028512,0.8860706215341378,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-03,18.0,337,5,12,-0.4635502709028512,0.8860706215341378,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-03,18.5,337,5,12,-0.4635502709028512,0.8860706215341378,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-03,13.0,337,5,12,-0.4635502709028512,0.8860706215341378,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-04,18.0,338,6,12,-0.4482293417404106,0.893918596519257,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-04,13.0,338,6,12,-0.4482293417404106,0.893918596519257,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-04,12.0,338,6,12,-0.4482293417404106,0.893918596519257,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-04,18.5,338,6,12,-0.4482293417404106,0.893918596519257,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-04,17.5,338,6,12,-0.4482293417404106,0.893918596519257,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-05,12.0,339,0,12,-0.4327755925504317,0.9015016841318838,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-05,13.0,339,0,12,-0.4327755925504317,0.9015016841318838,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-05,18.5,339,0,12,-0.4327755925504317,0.9015016841318838,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-05,17.5,339,0,12,-0.4327755925504317,0.9015016841318838,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-05,18.0,339,0,12,-0.4327755925504317,0.9015016841318838,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-06,12.0,340,1,12,-0.41719360261231697,0.9088176373395028,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-06,17.5,340,1,12,-0.41719360261231697,0.9088176373395028,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-06,18.5,340,1,12,-0.41719360261231697,0.9088176373395028,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-06,18.0,340,1,12,-0.41719360261231697,0.9088176373395028,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-06,13.0,340,1,12,-0.41719360261231697,0.9088176373395028,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-07,18.5,341,2,12,-0.4014879892059737,0.9158642882672868,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-07,18.0,341,2,12,-0.4014879892059737,0.9158642882672868,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-07,12.0,341,2,12,-0.4014879892059737,0.9158642882672868,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-07,13.0,341,2,12,-0.4014879892059737,0.9158642882672868,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-07,17.5,341,2,12,-0.4014879892059737,0.9158642882672868,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-08,12.0,342,3,12,-0.38566340624360745,0.9226395488404875,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-08,18.0,342,3,12,-0.38566340624360745,0.9226395488404875,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-08,18.5,342,3,12,-0.38566340624360745,0.9226395488404875,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-08,17.5,342,3,12,-0.38566340624360745,0.9226395488404875,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-08,13.0,342,3,12,-0.38566340624360745,0.9226395488404875,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-09,18.5,343,4,12,-0.3697245428906732,0.9291414114031743,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-09,18.0,343,4,12,-0.3697245428906732,0.9291414114031743,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
2022-12-09,13.0,343,4,12,-0.3697245428906732,0.9291414114031743,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-09,17.5,343,4,12,-0.3697245428906732,0.9291414114031743,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-09,12.0,343,4,12,-0.3697245428906732,0.9291414114031743,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-10,18.5,344,5,12,-0.3536761221763721,0.935367949313148,18.5,18.5,18.5,17.0,18.5,False,False,False,False,True,True
2022-12-10,13.0,344,5,12,-0.3536761221763721,0.935367949313148,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2022-12-10,17.5,344,5,12,-0.3536761221763721,0.935367949313148,17.5,17.5,17.5,12.5,17.5,False,False,False,True,False,True
2022-12-10,12.0,344,5,12,-0.3536761221763721,0.935367949313148,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2022-12-10,18.0,344,5,12,-0.3536761221763721,0.935367949313148,18.0,18.0,18.0,13.5,18.0,False,False,True,False,False,True
