pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_>300g/冻,specInfo_鲜,prodPcat_海水鱼
2023-02-15,15.0,46,2,2,0.7116566222817746,0.7025274741691571,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-16,20.0,47,3,2,0.7236440382959124,0.6901733882429719,20.0,20.0,20.0,17.261744966442954,20.0,False,True,True
2023-02-16,15.0,47,3,2,0.7236440382959124,0.6901733882429719,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-17,20.0,48,4,2,0.7354170229639855,0.6776147890466889,20.0,20.0,20.0,17.27181208053691,20.0,False,True,True
2023-02-17,15.0,48,4,2,0.7354170229639855,0.6776147890466889,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-18,15.0,49,5,2,0.7469720876965552,0.6648553979642865,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-18,20.0,49,5,2,0.7469720876965552,0.6648553979642865,20.0,20.0,20.0,17.28187919463087,20.0,False,True,True
2023-02-19,20.0,50,6,2,0.7583058084785624,0.6518989958787126,20.0,20.0,20.0,17.29194630872483,20.0,False,True,True
2023-02-19,15.0,50,6,2,0.7583058084785624,0.6518989958787126,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-20,15.0,51,0,2,0.7694148268839378,0.6387494220515272,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-20,20.0,51,0,2,0.7694148268839378,0.6387494220515272,20.0,20.0,20.0,17.302013422818792,20.0,False,True,True
2023-02-21,15.0,52,1,2,0.7802958510707755,0.6254105729852463,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-21,20.0,52,1,2,0.7802958510707755,0.6254105729852463,20.0,20.0,20.0,17.312080536912752,20.0,False,True,True
2023-02-22,15.0,53,2,2,0.7909456567567772,0.6118864012687243,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-22,20.0,53,2,2,0.7909456567567772,0.6118864012687243,20.0,20.0,20.0,17.322147651006713,20.0,False,True,True
2023-02-23,15.0,54,3,2,0.8013610881746766,0.5981809144059165,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-23,20.0,54,3,2,0.8013610881746766,0.5981809144059165,20.0,20.0,20.0,17.33221476510067,20.0,False,True,True
2023-02-24,15.0,55,4,2,0.8115390590073611,0.5842981736283684,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-24,20.0,55,4,2,0.8115390590073611,0.5842981736283684,20.0,20.0,20.0,17.34228187919463,20.0,False,True,True
2023-02-25,20.0,56,5,2,0.8214765533024142,0.5702422926917871,20.0,20.0,20.0,17.35234899328859,20.0,False,True,True
2023-02-25,15.0,56,5,2,0.8214765533024142,0.5702422926917871,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-26,15.0,57,6,2,0.8311706263658079,0.5560174366570446,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-26,20.0,57,6,2,0.8311706263658079,0.5560174366570446,20.0,20.0,20.0,17.36241610738255,20.0,False,True,True
2023-02-27,15.0,58,0,2,0.8406184056344782,0.5416278206559814,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-27,20.0,58,0,2,0.8406184056344782,0.5416278206559814,20.0,20.0,20.0,17.37248322147651,20.0,False,True,True
2023-02-28,15.0,59,1,2,0.8498170915275278,0.5270777086423722,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-02-28,20.0,59,1,2,0.8498170915275278,0.5270777086423722,20.0,20.0,20.0,17.38255033557047,20.0,False,True,True
2023-03-01,15.0,60,2,3,0.8587639582758029,0.5123714121284237,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-01,20.0,60,2,3,0.8587639582758029,0.5123714121284237,20.0,20.0,20.0,17.392617449664428,20.0,False,True,True
2023-03-02,15.0,61,3,3,0.8674563547295969,0.49751328890718066,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-02,20.0,61,3,3,0.8674563547295969,0.49751328890718066,20.0,20.0,20.0,17.40268456375839,20.0,False,True,True
2023-03-03,15.0,62,4,3,0.8758917051442429,0.48250774176121847,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-03,20.0,62,4,3,0.8758917051442429,0.48250774176121847,20.0,20.0,20.0,17.41275167785235,20.0,False,True,True
2023-03-04,15.0,63,5,3,0.8840675099433636,0.4673592171580022,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-04,20.0,63,5,3,0.8840675099433636,0.4673592171580022,20.0,20.0,20.0,17.42281879194631,20.0,False,True,True
2023-03-05,20.0,64,6,3,0.8919813464595485,0.45207220393230435,20.0,20.0,20.0,17.43288590604027,20.0,False,True,True
2023-03-05,15.0,64,6,3,0.8919813464595485,0.45207220393230435,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-06,15.0,65,0,3,0.8996308696522433,0.43665123195606403,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-06,20.0,65,0,3,0.8996308696522433,0.43665123195606403,20.0,20.0,20.0,17.44295302013423,20.0,False,True,True
2023-03-07,15.0,66,1,3,0.9070138128026359,0.4211008707960896,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-07,20.0,66,1,3,0.9070138128026359,0.4211008707960896,20.0,20.0,20.0,17.453020134228186,20.0,False,True,True
2023-03-08,20.0,67,2,3,0.9141279881853337,0.40542572835999735,20.0,20.0,20.0,17.463087248322147,20.0,False,True,True
2023-03-08,15.0,67,2,3,0.9141279881853337,0.40542572835999735,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-09,15.0,68,3,3,0.9209712877166346,0.38963044953078796,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-09,20.0,68,3,3,0.9209712877166346,0.38963044953078796,20.0,20.0,20.0,17.473154362416107,20.0,False,True,True
2023-03-10,15.0,69,4,3,0.9275416835791966,0.37371971479046906,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-10,20.0,69,4,3,0.9275416835791966,0.37371971479046906,20.0,20.0,20.0,17.483221476510067,20.0,False,True,True
2023-03-11,20.0,70,5,3,0.9338372288229252,0.35769823883312546,20.0,20.0,20.0,17.493288590604028,20.0,False,True,True
2023-03-11,15.0,70,5,3,0.9338372288229252,0.35769823883312546,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-12,20.0,71,6,3,0.9398560579418954,0.3415707691678556,20.0,20.0,20.0,17.503355704697988,20.0,False,True,True
2023-03-12,15.0,71,6,3,0.9398560579418954,0.3415707691678556,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-13,15.0,72,0,3,0.9455963874271426,0.3253420847119801,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-13,20.0,72,0,3,0.9455963874271426,0.3253420847119801,20.0,20.0,20.0,17.513422818791945,20.0,False,True,True
2023-03-14,15.0,73,1,3,0.9510565162951535,0.30901699437494745,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-14,20.0,73,1,3,0.9510565162951535,0.30901699437494745,20.0,20.0,20.0,17.523489932885905,20.0,False,True,True
2023-03-15,20.0,74,2,3,0.9562348265919056,0.29260033563334836,20.0,20.0,20.0,17.533557046979865,20.0,False,True,True
2023-03-15,15.0,74,2,3,0.9562348265919056,0.29260033563334836,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-16,15.0,75,3,3,0.9611297838723007,0.27609697309746883,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-16,20.0,75,3,3,0.9611297838723007,0.27609697309746883,20.0,20.0,20.0,17.543624161073826,20.0,False,True,True
2023-03-17,15.0,76,4,3,0.9657399376548549,0.2595117970697999,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-17,20.0,76,4,3,0.9657399376548549,0.2595117970697999,20.0,20.0,20.0,17.553691275167786,20.0,False,True,True
2023-03-18,15.0,77,5,3,0.9700639218515071,0.2428497220959356,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-18,20.0,77,5,3,0.9700639218515071,0.2428497220959356,20.0,20.0,20.0,17.563758389261746,20.0,False,True,True
2023-03-19,20.0,78,6,3,0.9741004551724205,0.22611568550828828,20.0,20.0,20.0,17.573825503355703,20.0,False,True,True
2023-03-19,15.0,78,6,3,0.9741004551724205,0.22611568550828828,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-20,20.0,79,0,3,0.9778483415056568,0.20931464596304847,20.0,20.0,20.0,17.583892617449663,20.0,False,True,True
2023-03-20,15.0,79,0,3,0.9778483415056568,0.20931464596304847,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-21,15.0,80,1,3,0.9813064702716093,0.19245158197082998,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-21,20.0,80,1,3,0.9813064702716093,0.19245158197082998,20.0,20.0,20.0,17.593959731543624,20.0,False,True,True
2023-03-22,15.0,81,2,3,0.9844738167520922,0.1755314904214282,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-22,20.0,81,2,3,0.9844738167520922,0.1755314904214282,20.0,20.0,20.0,17.604026845637584,20.0,False,True,True
2023-03-23,20.0,82,3,3,0.9873494423939864,0.15855938510313475,20.0,20.0,20.0,17.614093959731544,20.0,False,True,True
2023-03-23,15.0,82,3,3,0.9873494423939864,0.15855938510313475,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-24,20.0,83,4,3,0.989932495087353,0.141540295217043,20.0,20.0,20.0,17.624161073825505,20.0,False,True,True
2023-03-24,15.0,83,4,3,0.989932495087353,0.141540295217043,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-25,15.0,84,5,3,0.9922222094179323,0.12447926388678915,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-25,20.0,84,5,3,0.9922222094179323,0.12447926388678915,20.0,20.0,20.0,17.63422818791946,20.0,False,True,True
2023-03-26,20.0,85,6,3,0.994217906893952,0.10738134666416309,20.0,20.0,20.0,17.644295302013422,20.0,False,True,True
2023-03-26,15.0,85,6,3,0.994217906893952,0.10738134666416309,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-27,20.0,86,0,3,0.995918996147179,0.09025161003104117,20.0,20.0,20.0,17.654362416107382,20.0,False,True,True
2023-03-27,15.0,86,0,3,0.995918996147179,0.09025161003104117,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-28,20.0,87,1,3,0.9973249731081555,0.07309512989807777,20.0,20.0,20.0,17.664429530201343,20.0,False,True,True
2023-03-28,15.0,87,1,3,0.9973249731081555,0.07309512989807777,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-29,15.0,88,2,3,0.9984354211555643,0.055916990100603484,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-29,20.0,88,2,3,0.9984354211555643,0.055916990100603484,20.0,20.0,20.0,17.674496644295303,20.0,False,True,True
2023-03-30,15.0,89,3,3,0.9992500112396835,0.03872228089217446,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-30,20.0,89,3,3,0.9992500112396835,0.03872228089217446,20.0,20.0,20.0,17.684563758389263,20.0,False,True,True
2023-03-31,15.0,90,4,3,0.9997685019798909,0.021516097436222254,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-03-31,20.0,90,4,3,0.9997685019798909,0.021516097436222254,20.0,20.0,20.0,17.69463087248322,20.0,False,True,True
2023-04-01,15.0,91,5,4,0.9999907397361901,0.004303538296244289,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-01,20.75,91,5,4,0.9999907397361901,0.004303538296244289,20.0,20.0,20.0,17.70469798657718,20.025,False,True,True
2023-04-02,15.0,92,6,4,0.9999166586547379,-0.01291029607500882,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-02,21.5,92,6,4,0.9999166586547379,-0.01291029607500882,20.75,20.0,20.0,17.71476510067114,20.075,False,True,True
2023-04-03,15.0,93,0,4,0.9995462806873573,-0.030120304846908114,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-03,21.0,93,0,4,0.9995462806873573,-0.030120304846908114,21.5,20.0,20.0,17.7248322147651,20.108333333333334,False,True,True
2023-04-04,15.0,94,1,4,0.9988797155850336,-0.04732138832243185,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-04,21.0,94,1,4,0.9988797155850336,-0.04732138832243185,21.0,20.0,20.0,17.73489932885906,20.141666666666666,False,True,True
2023-04-05,15.0,95,2,4,0.9979171608653922,-0.06450844944931623,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-05,21.0,95,2,4,0.9979171608653922,-0.06450844944931623,21.0,20.0,20.0,17.74496644295302,20.175,False,True,True
2023-04-06,15.0,96,3,4,0.9966589017541702,-0.08167639533042241,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-06,21.0,96,3,4,0.9966589017541702,-0.08167639533042241,21.0,20.0,20.0,17.75503355704698,20.208333333333332,False,True,True
2023-04-07,15.0,97,4,4,0.9951053111006976,-0.09882013873287143,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-07,21.0,97,4,4,0.9951053111006976,-0.09882013873287143,21.0,20.0,20.0,17.76510067114094,20.241666666666667,False,True,True
2023-04-08,21.0,98,5,4,0.9932568492674143,-0.11593459959550041,21.0,20.75,20.0,17.7751677852349,20.275,False,True,True
2023-04-08,15.0,98,5,4,0.9932568492674143,-0.11593459959550041,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-09,21.0,99,6,4,0.9911140639934547,-0.1330147065341959,21.0,21.5,20.0,17.78523489932886,20.308333333333334,False,True,True
2023-04-09,15.0,99,6,4,0.9911140639934547,-0.1330147065341959,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-10,15.0,100,0,4,0.9886775902323405,-0.1500553983446526,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-10,21.0,100,0,4,0.9886775902323405,-0.1500553983446526,21.0,21.0,20.0,17.79530201342282,20.341666666666665,False,True,True
2023-04-11,15.0,101,1,4,0.9859481499638304,-0.16705162550211924,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-11,21.0,101,1,4,0.9859481499638304,-0.16705162550211924,21.0,21.0,20.0,17.80536912751678,20.375,False,True,True
2023-04-12,21.0,102,2,4,0.9829265519799822,-0.18399835165768005,21.0,21.0,20.0,17.815436241610737,20.408333333333335,False,True,True
2023-04-12,15.0,102,2,4,0.9829265519799822,-0.18399835165768005,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-13,21.0,103,3,4,0.9796136916454901,-0.20089055513063506,21.0,21.0,20.0,17.825503355704697,20.441666666666666,False,True,True
2023-04-13,15.0,103,3,4,0.9796136916454901,-0.20089055513063506,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-14,15.0,104,4,4,0.9760105506323683,-0.21772323039653177,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-14,21.0,104,4,4,0.9760105506323683,-0.21772323039653177,21.0,21.0,20.0,17.835570469798657,20.475,False,True,True
2023-04-15,15.0,105,5,4,0.9721181966290613,-0.23449138957040985,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-15,21.0,105,5,4,0.9721181966290613,-0.23449138957040985,21.0,21.0,20.0,17.845637583892618,20.508333333333333,False,True,True
2023-04-16,15.0,106,6,4,0.9679377830240642,-0.25119006388481935,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-16,21.0,106,6,4,0.9679377830240642,-0.25119006388481935,21.0,21.0,20.0,17.855704697986578,20.541666666666668,False,True,True
2023-04-17,21.0,107,0,4,0.9634705485641488,-0.2678143051621742,21.0,21.0,20.0,17.86577181208054,20.575,False,True,True
2023-04-17,15.0,107,0,4,0.9634705485641488,-0.2678143051621742,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-18,15.0,108,1,4,0.9587178169872964,-0.2843591872810034,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-18,21.0,108,1,4,0.9587178169872964,-0.2843591872810034,21.0,21.0,20.0,17.875838926174495,20.608333333333334,False,True,True
2023-04-19,15.0,109,2,4,0.9536809966304457,-0.30081980763566735,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-19,21.0,109,2,4,0.9536809966304457,-0.30081980763566735,21.0,21.0,20.0,17.885906040268456,20.641666666666666,False,True,True
2023-04-20,21.0,110,3,4,0.9483615800121715,-0.3171912885891061,21.0,21.0,20.0,17.895973154362416,20.675,False,True,True
2023-04-20,15.0,110,3,4,0.9483615800121715,-0.3171912885891061,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-21,15.0,111,4,4,0.9427611433904207,-0.3334687789181868,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-21,21.0,111,4,4,0.9427611433904207,-0.3334687789181868,21.0,21.0,20.0,17.906040268456376,20.708333333333332,False,True,True
2023-04-22,15.0,112,5,4,0.9368813462954315,-0.3496474552512284,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-22,21.0,112,5,4,0.9368813462954315,-0.3496474552512284,21.0,21.0,20.0,17.916107382550337,20.741666666666667,False,True,True
2023-04-23,15.0,113,6,4,0.9307239310379795,-0.36572252349726897,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-23,21.0,113,6,4,0.9307239310379795,-0.36572252349726897,21.0,21.0,20.0,17.926174496644297,20.775,False,True,True
2023-04-24,15.0,114,0,4,0.9242907221930933,-0.3816892202666588,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-24,21.0,114,0,4,0.9242907221930933,-0.3816892202666588,21.0,21.0,20.0,17.936241610738254,20.808333333333334,False,True,True
2023-04-25,21.0,115,1,4,0.9175836260593937,-0.39754281428255595,21.0,21.0,20.0,17.946308724832214,20.841666666666665,False,True,True
2023-04-25,15.0,115,1,4,0.9175836260593937,-0.39754281428255595,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-26,21.0,116,2,4,0.9106046300942162,-0.4132786077829042,21.0,21.0,20.0,17.956375838926174,20.875,False,True,True
2023-04-26,15.0,116,2,4,0.9106046300942162,-0.4132786077829042,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-27,21.0,117,3,4,0.9033558023246845,-0.4288919379124835,21.0,21.0,20.0,17.966442953020135,20.908333333333335,False,True,True
2023-04-27,15.0,117,3,4,0.9033558023246845,-0.4288919379124835,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-28,15.0,118,4,4,0.895839290734909,-0.4443781781046132,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-28,21.0,118,4,4,0.895839290734909,-0.4443781781046132,21.0,21.0,20.0,17.976510067114095,20.941666666666666,False,True,True
2023-04-29,15.0,119,5,4,0.8880573226294932,-0.45973273945210397,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-29,21.0,119,5,4,0.8880573226294932,-0.45973273945210397,21.0,21.0,20.0,17.986577181208055,20.975,False,True,True
2023-04-30,15.0,120,6,4,0.8800122039735357,-0.47495107206704995,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-04-30,21.0,120,6,4,0.8800122039735357,-0.47495107206704995,21.0,21.0,20.0,17.996644295302012,21.008333333333333,False,True,True
2023-05-01,15.0,121,0,5,0.8717063187093218,-0.4900286664290592,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-01,21.0,121,0,5,0.8717063187093218,-0.4900286664290592,21.0,21.0,20.75,18.006711409395972,21.016666666666666,False,True,True
2023-05-02,21.0,122,1,5,0.8631421280499114,-0.5049610547215204,21.0,21.0,21.5,18.016778523489933,21.0,False,True,True
2023-05-02,15.0,122,1,5,0.8631421280499114,-0.5049610547215204,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-03,21.0,123,2,5,0.854322169749827,-0.5197438121555155,21.0,21.0,21.0,18.026845637583893,21.0,False,True,True
2023-05-03,15.0,123,2,5,0.854322169749827,-0.5197438121555155,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-04,21.0,124,3,5,0.8452490573530633,-0.5343725582809786,21.0,21.0,21.0,18.036912751677853,21.0,False,True,True
2023-05-04,15.0,124,3,5,0.8452490573530633,-0.5343725582809786,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-05,15.0,125,4,5,0.8359254794186372,-0.548842958284719,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-05,21.0,125,4,5,0.8359254794186372,-0.548842958284719,21.0,21.0,21.0,18.04697986577181,21.0,False,True,True
2023-05-06,15.0,126,5,5,0.8263541987239096,-0.5631507242749186,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-06,21.0,126,5,5,0.8263541987239096,-0.5631507242749186,21.0,21.0,21.0,18.05704697986577,21.0,False,True,True
2023-05-07,15.0,127,6,5,0.8165380514459161,-0.5772916165517272,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-07,21.0,127,6,5,0.8165380514459161,-0.5772916165517272,21.0,21.0,21.0,18.06711409395973,21.0,False,True,True
2023-05-08,21.0,128,0,5,0.8064799463209448,-0.5912614448635781,21.0,21.0,21.0,18.07718120805369,21.0,False,True,True
2023-05-08,15.0,128,0,5,0.8064799463209448,-0.5912614448635781,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-09,21.0,129,1,5,0.7961828637826158,-0.6050560696488488,21.0,21.0,21.0,18.08724832214765,21.0,False,True,True
2023-05-09,15.0,129,1,5,0.7961828637826158,-0.6050560696488488,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-10,21.0,130,2,5,0.7856498550787147,-0.6186714032625031,21.0,21.0,21.0,18.09731543624161,21.0,False,True,True
2023-05-10,15.0,130,2,5,0.7856498550787147,-0.6186714032625031,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-11,21.0,131,3,5,0.7748840413670407,-0.6321034111873487,21.0,21.0,21.0,18.107382550335572,21.0,False,True,True
2023-05-11,15.0,131,3,5,0.7748840413670407,-0.6321034111873487,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-12,21.0,132,4,5,0.7638886127905428,-0.6453481132295501,21.0,21.0,21.0,18.11744966442953,21.0,False,True,True
2023-05-12,15.0,132,4,5,0.7638886127905428,-0.6453481132295501,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-13,15.0,133,5,5,0.7526668275320085,-0.6584015846980488,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-13,21.0,133,5,5,0.7526668275320085,-0.6584015846980488,21.0,21.0,21.0,18.12751677852349,21.0,False,True,True
2023-05-14,15.0,134,6,5,0.7412220108485958,-0.6712599575675313,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-14,21.0,134,6,5,0.7412220108485958,-0.6712599575675313,21.0,21.0,21.0,18.13758389261745,21.0,False,True,True
2023-05-15,21.0,135,0,5,0.7295575540864875,-0.6839194216246106,21.0,21.0,21.0,18.14765100671141,21.0,False,True,True
2023-05-15,15.0,135,0,5,0.7295575540864875,-0.6839194216246106,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-16,15.0,136,1,5,0.717676913675962,-0.6963762255968722,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-16,21.0,136,1,5,0.717676913675962,-0.6963762255968722,21.0,21.0,21.0,18.15771812080537,21.0,False,True,True
2023-05-17,21.0,137,2,5,0.705583610107178,-0.7086266782644596,21.0,21.0,21.0,18.167785234899327,21.0,False,True,True
2023-05-17,15.0,137,2,5,0.705583610107178,-0.7086266782644596,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-18,21.0,138,3,5,0.6932812268869777,-0.7206671495538609,21.0,21.0,21.0,18.177852348993287,21.0,False,True,True
2023-05-18,15.0,138,3,5,0.6932812268869777,-0.7206671495538609,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-19,21.0,139,4,5,0.6807734094770161,-0.7324940716135789,21.0,21.0,21.0,18.187919463087248,21.0,False,True,True
2023-05-19,15.0,139,4,5,0.6807734094770161,-0.7324940716135789,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-20,15.0,140,5,5,0.6680638642135335,-0.7441039398713607,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-20,21.0,140,5,5,0.6680638642135335,-0.7441039398713607,21.0,21.0,21.0,18.197986577181208,21.0,False,True,True
2023-05-21,21.0,141,6,5,0.6551563572090853,-0.7554933140726803,21.0,21.0,21.0,18.20805369127517,21.0,False,True,True
2023-05-21,15.0,141,6,5,0.6551563572090853,-0.7554933140726803,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-22,15.0,142,0,5,0.6420547132365637,-0.766658819300159,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-22,21.0,142,0,5,0.6420547132365637,-0.766658819300159,21.0,21.0,21.0,18.21812080536913,21.0,False,True,True
2023-05-23,15.0,143,1,5,0.6287628145958344,-0.7775971469736269,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-23,21.0,143,1,5,0.6287628145958344,-0.7775971469736269,21.0,21.0,21.0,18.22818791946309,21.0,False,True,True
2023-05-24,21.0,144,2,5,0.6152845999633276,-0.7883050558305255,21.0,21.0,21.0,18.238255033557046,21.0,False,True,True
2023-05-24,15.0,144,2,5,0.6152845999633276,-0.7883050558305255,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-25,21.0,145,3,5,0.6016240632249226,-0.7987793728863649,21.0,21.0,21.0,18.248322147651006,21.0,False,True,True
2023-05-25,15.0,145,3,5,0.6016240632249226,-0.7987793728863649,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-26,15.0,146,4,5,0.5877852522924732,-0.8090169943749473,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-26,21.0,146,4,5,0.5877852522924732,-0.8090169943749473,21.0,21.0,21.0,18.258389261744966,21.0,False,True,True
2023-05-27,21.0,147,5,5,0.5737722679043246,-0.8190148866680801,21.0,21.0,21.0,18.268456375838927,21.0,False,True,True
2023-05-27,15.0,147,5,5,0.5737722679043246,-0.8190148866680801,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-28,15.0,148,6,5,0.5595892624101765,-0.8287700871745038,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-28,21.0,148,6,5,0.5595892624101765,-0.8287700871745038,21.0,21.0,21.0,18.278523489932887,21.0,False,True,True
2023-05-29,15.0,149,0,5,0.545240438540651,-0.8382797052177744,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-29,21.0,149,0,5,0.545240438540651,-0.8382797052177744,21.0,21.0,21.0,18.288590604026844,21.0,False,True,True
2023-05-30,15.0,150,1,5,0.5307300481619334,-0.8475409228928311,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-30,21.0,150,1,5,0.5307300481619334,-0.8475409228928311,21.0,21.0,21.0,18.298657718120804,21.0,False,True,True
2023-05-31,15.0,151,2,5,0.5160623910158528,-0.8565509959010036,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-05-31,21.0,151,2,5,0.5160623910158528,-0.8565509959010036,21.0,21.0,21.0,18.308724832214764,21.0,False,True,True
2023-06-01,15.0,152,3,6,0.5012418134457758,-0.865307254363206,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-06-01,21.0,152,3,6,0.5012418134457758,-0.865307254363206,21.0,21.0,21.0,18.318791946308725,21.0,False,True,True
2023-06-02,15.0,153,4,6,0.48627270710868997,-0.8738071036110808,15.0,15.0,15.0,15.0,15.0,True,False,True
2023-06-02,21.0,153,4,6,0.48627270710868997,-0.8738071036110808,21.0,21.0,21.0,18.328859060402685,21.0,False,True,True
2023-06-03,21.0,154,5,6,0.4711595076738638,-0.8820480249558537,21.0,21.0,21.0,18.338926174496645,21.0,False,True,True
2023-06-03,15.0,154,5,6,0.4711595076738638,-0.8820480249558537,15.0,15.0,15.0,15.0,15.0,True,False,True
