pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,prodPcat_虾蟹类,prodPcat_其他类
2023-01-17,40.0,17,1,1,0.288482432880609,0.9574851883550393,40.0,42.5,45.0,46.5,43.041666666666664,True,True,False
2023-01-17,52.5,17,1,1,0.288482432880609,0.9574851883550393,52.5,52.5,52.5,30.0,52.5,True,False,True
2023-01-18,52.5,18,2,1,0.30492122465628907,0.9523775757303974,52.5,52.5,52.5,30.0,52.5,True,False,True
2023-01-18,40.0,18,2,1,0.30492122465628907,0.9523775757303974,40.0,42.5,45.0,46.5,42.875,True,True,False
2023-01-19,40.0,19,3,1,0.3212696616923644,0.9469877530760753,40.0,42.5,45.0,46.5,42.708333333333336,True,True,False
2023-01-19,52.5,19,3,1,0.3212696616923644,0.9469877530760753,52.5,52.5,52.5,30.0,52.5,True,False,True
2023-01-20,40.0,20,4,1,0.3375228995941133,0.9413173175128471,40.0,42.5,45.0,46.5,42.541666666666664,True,True,False
2023-01-20,52.5,20,4,1,0.3375228995941133,0.9413173175128471,52.5,52.5,52.5,30.0,52.5,True,False,True
2023-01-21,44.375,21,5,1,0.3536761221763716,0.9353679493131483,40.0,41.25,45.0,46.5,42.520833333333336,True,True,False
2023-01-21,52.5,21,5,1,0.3536761221763716,0.9353679493131483,52.5,52.5,52.5,30.0,52.5,True,False,True
2023-01-22,48.75,22,6,1,0.3697245428906731,0.9291414114031743,44.375,40.0,45.0,46.5,42.645833333333336,True,True,False
2023-01-22,52.5,22,6,1,0.3697245428906731,0.9291414114031743,52.5,52.5,52.5,29.9438202247191,52.5,True,False,True
2023-01-23,52.5,23,0,1,0.38566340624360707,0.9226395488404876,52.5,52.5,52.5,29.8876404494382,52.5,True,False,True
2023-01-23,53.125,23,0,1,0.38566340624360707,0.9226395488404876,48.75,40.0,45.0,46.5,42.916666666666664,True,True,False
2023-01-24,57.5,24,1,1,0.401487989205973,0.9158642882672872,53.125,40.0,45.0,46.5,43.333333333333336,True,True,False
2023-01-24,52.5,24,1,1,0.401487989205973,0.9158642882672872,52.5,52.5,52.5,29.831460674157302,52.5,True,False,True
2023-01-25,52.5,25,2,1,0.4171936026123168,0.9088176373395029,52.5,52.5,52.5,29.775280898876403,52.5,True,False,True
2023-01-25,61.875,25,2,1,0.4171936026123168,0.9088176373395029,57.5,40.0,45.0,46.5,43.895833333333336,True,True,False
2023-01-26,52.5,26,3,1,0.4327755925504312,0.901501684131884,52.5,52.5,52.5,29.719101123595507,52.5,True,False,True
2023-01-26,66.25,26,3,1,0.4327755925504312,0.901501684131884,61.875,40.0,45.0,46.5,44.604166666666664,True,True,False
2023-01-27,52.5,27,4,1,0.4482293417404106,0.893918596519257,52.5,52.5,52.5,29.662921348314608,52.5,True,False,True
2023-01-27,70.625,27,4,1,0.4482293417404106,0.893918596519257,66.25,40.0,45.0,46.5,45.458333333333336,True,True,False
2023-01-28,75.0,28,5,1,0.4635502709028509,0.886070621534138,70.625,44.375,42.5,46.5,46.541666666666664,True,True,False
2023-01-28,52.5,28,5,1,0.4635502709028509,0.886070621534138,52.5,52.5,52.5,29.60674157303371,52.5,True,False,True
2023-01-29,75.0,29,6,1,0.47873384011578846,0.8779600847008882,75.0,48.75,42.5,46.5,47.625,True,True,False
2023-01-29,52.5,29,6,1,0.47873384011578846,0.8779600847008882,52.5,52.5,52.5,29.55056179775281,52.5,True,False,True
2023-01-30,75.0,30,0,1,0.49377555015997715,0.869589389346611,75.0,53.125,42.5,46.5,48.708333333333336,True,True,False
2023-01-30,52.5,30,0,1,0.49377555015997715,0.869589389346611,52.5,52.5,52.5,29.49438202247191,52.5,True,False,True
2023-01-31,52.5,31,1,1,0.5086709438521044,0.8609610158889943,52.5,52.5,52.5,29.43820224719101,52.5,True,False,True
2023-01-31,75.0,31,1,1,0.5086709438521044,0.8609610158889943,75.0,57.5,42.5,46.5,49.791666666666664,True,True,False
2023-02-01,75.0,32,2,2,0.5234156073655503,0.8520775211013093,75.0,61.875,42.5,46.5,50.875,True,True,False
2023-02-01,52.5,32,2,2,0.5234156073655503,0.8520775211013093,52.5,52.5,52.5,29.382022471910112,52.5,True,False,True
2023-02-02,75.0,33,3,2,0.5380051715382996,0.8429415373547828,75.0,66.25,42.5,46.5,51.958333333333336,True,True,False
2023-02-02,52.5,33,3,2,0.5380051715382996,0.8429415373547828,52.5,52.5,52.5,29.325842696629213,52.5,True,False,True
2023-02-03,52.5,34,4,2,0.5524353131676196,0.8335557718385699,52.5,52.5,52.5,29.269662921348313,52.5,True,False,True
2023-02-03,55.0,34,4,2,0.5524353131676196,0.8335557718385699,75.0,70.625,42.5,46.5,52.375,True,True,False
2023-02-04,52.5,35,5,2,0.5667017562911176,0.8239230057575542,55.0,75.0,42.5,46.5,52.708333333333336,True,True,False
2023-02-04,52.5,35,5,2,0.5667017562911176,0.8239230057575542,52.5,52.5,52.5,29.213483146067414,52.5,True,False,True
2023-02-05,50.0,36,6,2,0.5808002734538009,0.8140460935082178,52.5,75.0,42.5,46.5,52.958333333333336,True,True,False
2023-02-05,52.5,36,6,2,0.5808002734538009,0.8140460935082178,52.5,52.5,52.5,29.15730337078652,52.5,True,False,True
2023-02-06,50.0,37,0,2,0.5947266869607634,0.8039279618328213,50.0,75.0,42.5,46.5,53.208333333333336,True,True,False
2023-02-06,52.5,37,0,2,0.5947266869607634,0.8039279618328213,52.5,52.5,52.5,29.10112359550562,52.5,True,False,True
2023-02-07,45.0,38,1,2,0.6084768701151261,0.7935716089521474,50.0,75.0,42.5,46.5,53.291666666666664,True,True,False
2023-02-07,52.5,38,1,2,0.6084768701151261,0.7935716089521474,52.5,52.5,52.5,29.04494382022472,52.5,True,False,True
2023-02-08,52.5,39,2,2,0.6220467484408675,0.7829801036770629,52.5,52.5,52.5,28.98876404494382,52.5,True,False,True
2023-02-08,45.0,39,2,2,0.6220467484408675,0.7829801036770629,45.0,75.0,42.5,46.5,53.375,True,True,False
2023-02-09,52.5,40,3,2,0.6354323008901774,0.7721565844991642,52.5,52.5,52.5,28.93258426966292,52.5,True,False,True
2023-02-09,45.0,40,3,2,0.6354323008901774,0.7721565844991642,45.0,75.0,42.5,46.5,53.458333333333336,True,True,False
2023-02-10,52.5,41,4,2,0.6486295610349814,0.7611042586607747,52.5,52.5,52.5,28.876404494382022,52.5,True,False,True
2023-02-10,45.0,41,4,2,0.6486295610349814,0.7611042586607747,45.0,55.0,42.5,46.5,53.541666666666664,True,True,False
2023-02-11,45.0,42,5,2,0.6616346182422783,0.7498264012045686,45.0,52.5,42.5,46.5,53.625,True,True,False
2023-02-11,52.5,42,5,2,0.6616346182422783,0.7498264012045686,52.5,52.5,52.5,28.820224719101123,52.5,True,False,True
2023-02-12,45.0,43,6,2,0.6744436188329455,0.7383263540031065,45.0,50.0,42.5,46.5,53.708333333333336,True,True,False
2023-02-12,52.5,43,6,2,0.6744436188329455,0.7383263540031065,52.5,52.5,52.5,28.764044943820224,52.5,True,False,True
2023-02-13,45.0,44,0,2,0.6870527672236669,0.7266075247685656,45.0,50.0,41.25,46.5,53.833333333333336,True,True,False
2023-02-13,52.5,44,0,2,0.6870527672236669,0.7266075247685656,52.5,52.5,52.5,28.707865168539325,52.5,True,False,True
2023-02-14,47.5,45,1,2,0.699458327051647,0.7146733860429609,45.0,45.0,40.0,46.5,54.083333333333336,True,True,False
2023-02-14,52.5,45,1,2,0.699458327051647,0.7146733860429609,52.5,52.5,52.5,28.651685393258425,52.5,True,False,True
2023-02-15,52.5,46,2,2,0.7116566222817746,0.7025274741691571,52.5,52.5,52.5,28.59550561797753,52.5,True,False,True
2023-02-15,50.0,46,2,2,0.7116566222817746,0.7025274741691571,47.5,45.0,40.0,46.5,54.416666666666664,True,True,False
2023-02-16,52.5,47,3,2,0.7236440382959124,0.6901733882429719,52.5,52.5,52.5,28.53932584269663,52.5,True,False,True
2023-02-16,50.0,47,3,2,0.7236440382959124,0.6901733882429719,50.0,45.0,40.0,46.5,54.75,True,True,False
2023-02-17,52.5,48,4,2,0.7354170229639855,0.6776147890466889,52.5,52.5,52.5,28.48314606741573,52.5,True,False,True
2023-02-17,50.0,48,4,2,0.7354170229639855,0.6776147890466889,50.0,45.0,40.0,46.5,55.083333333333336,True,True,False
2023-02-18,47.5,49,5,2,0.7469720876965552,0.6648553979642865,50.0,45.0,40.0,46.5,55.333333333333336,True,True,False
2023-02-18,52.5,49,5,2,0.7469720876965552,0.6648553979642865,52.5,52.5,52.5,28.426966292134832,52.5,True,False,True
2023-02-19,45.0,50,6,2,0.7583058084785624,0.6518989958787126,47.5,45.0,40.0,46.5,55.5,True,True,False
2023-02-19,52.5,50,6,2,0.7583058084785624,0.6518989958787126,52.5,52.5,52.5,28.370786516853933,52.5,True,False,True
2023-02-20,45.0,51,0,2,0.7694148268839378,0.6387494220515272,45.0,45.0,44.375,46.5,55.520833333333336,True,True,False
2023-02-20,52.5,51,0,2,0.7694148268839378,0.6387494220515272,52.5,52.5,52.5,28.314606741573034,52.5,True,False,True
2023-02-21,52.5,52,1,2,0.7802958510707755,0.6254105729852463,52.5,52.5,52.5,28.258426966292134,52.5,True,False,True
2023-02-21,45.0,52,1,2,0.7802958510707755,0.6254105729852463,45.0,47.5,48.75,46.5,55.395833333333336,True,True,False
2023-02-22,52.5,53,2,2,0.7909456567567772,0.6118864012687243,52.5,52.5,52.5,28.202247191011235,52.5,True,False,True
2023-02-22,45.0,53,2,2,0.7909456567567772,0.6118864012687243,45.0,50.0,53.125,46.5,55.125,True,True,False
2023-02-23,52.5,54,3,2,0.8013610881746766,0.5981809144059165,52.5,52.5,52.5,28.146067415730336,52.5,True,False,True
2023-02-23,45.0,54,3,2,0.8013610881746766,0.5981809144059165,45.0,50.0,57.5,46.5,54.708333333333336,True,True,False
2023-02-24,52.5,55,4,2,0.8115390590073611,0.5842981736283684,52.5,52.5,52.5,28.089887640449437,52.5,True,False,True
2023-02-24,45.0,55,4,2,0.8115390590073611,0.5842981736283684,45.0,50.0,61.875,46.5,54.145833333333336,True,True,False
2023-02-25,52.5,56,5,2,0.8214765533024142,0.5702422926917871,52.5,52.5,52.5,28.03370786516854,52.5,True,False,True
2023-02-25,45.0,56,5,2,0.8214765533024142,0.5702422926917871,45.0,47.5,66.25,46.5,53.4375,True,True,False
2023-02-26,45.0,57,6,2,0.8311706263658079,0.5560174366570446,45.0,45.0,70.625,46.5,52.583333333333336,True,True,False
2023-02-26,52.5,57,6,2,0.8311706263658079,0.5560174366570446,52.5,52.5,52.5,27.97752808988764,52.5,True,False,True
2023-02-27,45.0,58,0,2,0.8406184056344782,0.5416278206559814,45.0,45.0,75.0,46.5,51.583333333333336,True,True,False
2023-02-27,52.5,58,0,2,0.8406184056344782,0.5416278206559814,52.5,52.5,52.5,27.921348314606742,52.5,True,False,True
2023-02-28,52.5,59,1,2,0.8498170915275278,0.5270777086423722,52.5,52.5,52.5,27.865168539325843,52.5,True,False,True
2023-02-28,45.0,59,1,2,0.8498170915275278,0.5270777086423722,45.0,45.0,75.0,46.5,50.583333333333336,True,True,False
2023-03-01,45.0,60,2,3,0.8587639582758029,0.5123714121284237,45.0,45.0,75.0,46.5,49.583333333333336,True,True,False
2023-03-01,52.5,60,2,3,0.8587639582758029,0.5123714121284237,52.5,52.5,52.5,27.808988764044944,52.5,True,False,True
2023-03-02,52.5,61,3,3,0.8674563547295969,0.49751328890718066,52.5,52.5,52.5,27.752808988764045,52.5,True,False,True
2023-03-02,45.0,61,3,3,0.8674563547295969,0.49751328890718066,45.0,45.0,75.0,46.5,48.583333333333336,True,True,False
2023-03-03,52.5,62,4,3,0.8758917051442429,0.48250774176121847,52.5,52.5,52.5,27.696629213483146,52.5,True,False,True
2023-03-03,45.0,62,4,3,0.8758917051442429,0.48250774176121847,45.0,45.0,75.0,46.5,47.583333333333336,True,True,False
2023-03-04,52.5,63,5,3,0.8840675099433636,0.4673592171580022,52.5,52.5,52.5,27.640449438202246,52.5,True,False,True
2023-03-04,45.0,63,5,3,0.8840675099433636,0.4673592171580022,45.0,45.0,75.0,46.5,46.583333333333336,True,True,False
2023-03-05,45.0,64,6,3,0.8919813464595485,0.45207220393230435,45.0,45.0,55.0,46.5,46.25,True,True,False
2023-03-05,52.5,64,6,3,0.8919813464595485,0.45207220393230435,52.5,52.5,52.5,27.584269662921347,52.5,True,False,True
2023-03-06,52.5,65,0,3,0.8996308696522433,0.43665123195606403,52.5,52.5,52.5,27.528089887640448,52.5,True,False,True
2023-03-06,45.0,65,0,3,0.8996308696522433,0.43665123195606403,45.0,45.0,52.5,46.5,46.0,True,True,False
2023-03-07,45.0,66,1,3,0.9070138128026359,0.4211008707960896,45.0,45.0,50.0,46.5,45.833333333333336,True,True,False
2023-03-07,52.5,66,1,3,0.9070138128026359,0.4211008707960896,52.5,52.5,52.5,27.471910112359552,52.5,True,False,True
2023-03-08,45.0,67,2,3,0.9141279881853337,0.40542572835999735,45.0,45.0,50.0,46.5,45.666666666666664,True,True,False
2023-03-08,52.5,67,2,3,0.9141279881853337,0.40542572835999735,52.5,52.5,52.5,27.415730337078653,52.5,True,False,True
2023-03-09,52.5,68,3,3,0.9209712877166346,0.38963044953078796,52.5,52.5,52.5,27.359550561797754,52.5,True,False,True
2023-03-09,45.0,68,3,3,0.9209712877166346,0.38963044953078796,45.0,45.0,45.0,46.5,45.666666666666664,True,True,False
2023-03-10,52.5,69,4,3,0.9275416835791966,0.37371971479046906,52.5,52.5,52.5,27.303370786516854,52.5,True,False,True
2023-03-10,45.0,69,4,3,0.9275416835791966,0.37371971479046906,45.0,45.0,45.0,46.5,45.666666666666664,True,True,False
2023-03-11,45.0,70,5,3,0.9338372288229252,0.35769823883312546,45.0,45.0,45.0,46.5,45.666666666666664,True,True,False
2023-03-11,52.5,70,5,3,0.9338372288229252,0.35769823883312546,52.5,52.5,52.5,27.247191011235955,52.5,True,False,True
2023-03-12,52.5,71,6,3,0.9398560579418954,0.3415707691678556,52.5,52.5,52.5,27.191011235955056,52.5,True,False,True
2023-03-12,45.0,71,6,3,0.9398560579418954,0.3415707691678556,45.0,45.0,45.0,46.5,45.666666666666664,True,True,False
2023-03-13,47.5,72,0,3,0.9455963874271426,0.3253420847119801,45.0,45.0,45.0,46.5,45.75,True,True,False
2023-03-13,52.5,72,0,3,0.9455963874271426,0.3253420847119801,52.5,52.5,52.5,27.134831460674157,52.5,True,False,True
2023-03-14,47.5,73,1,3,0.9510565162951535,0.30901699437494745,47.5,45.0,45.0,46.5,45.833333333333336,True,True,False
2023-03-14,52.5,73,1,3,0.9510565162951535,0.30901699437494745,52.5,52.5,52.5,27.078651685393258,52.5,True,False,True
2023-03-15,47.5,74,2,3,0.9562348265919056,0.29260033563334836,47.5,45.0,45.0,46.5,45.916666666666664,True,True,False
2023-03-15,52.5,74,2,3,0.9562348265919056,0.29260033563334836,52.5,52.5,52.5,27.02247191011236,52.5,True,False,True
2023-03-16,47.5,75,3,3,0.9611297838723007,0.27609697309746883,47.5,45.0,47.5,46.5,45.916666666666664,True,True,False
2023-03-16,52.5,75,3,3,0.9611297838723007,0.27609697309746883,52.5,52.5,52.5,26.966292134831463,52.5,True,False,True
2023-03-17,47.5,76,4,3,0.9657399376548549,0.2595117970697999,47.5,45.0,50.0,46.5,45.833333333333336,True,True,False
2023-03-17,52.5,76,4,3,0.9657399376548549,0.2595117970697999,52.5,52.5,52.5,26.910112359550563,52.5,True,False,True
2023-03-18,47.5,77,5,3,0.9700639218515071,0.2428497220959356,47.5,45.0,50.0,46.5,45.75,True,True,False
2023-03-18,52.5,77,5,3,0.9700639218515071,0.2428497220959356,52.5,52.5,52.5,26.853932584269664,52.5,True,False,True
2023-03-19,52.5,78,6,3,0.9741004551724205,0.22611568550828828,52.5,52.5,52.5,26.797752808988765,52.5,True,False,True
2023-03-19,47.5,78,6,3,0.9741004551724205,0.22611568550828828,47.5,45.0,50.0,46.5,45.666666666666664,True,True,False
2023-03-20,52.5,79,0,3,0.9778483415056568,0.20931464596304847,52.5,52.5,52.5,26.741573033707866,52.5,True,False,True
2023-03-20,47.5,79,0,3,0.9778483415056568,0.20931464596304847,47.5,47.5,47.5,46.5,45.666666666666664,True,True,False
2023-03-21,47.5,80,1,3,0.9813064702716093,0.19245158197082998,47.5,47.5,45.0,46.5,45.75,True,True,False
2023-03-21,52.5,80,1,3,0.9813064702716093,0.19245158197082998,52.5,52.5,52.5,26.685393258426966,52.5,True,False,True
2023-03-22,52.5,81,2,3,0.9844738167520922,0.1755314904214282,52.5,52.5,52.5,26.629213483146067,52.5,True,False,True
2023-03-22,47.5,81,2,3,0.9844738167520922,0.1755314904214282,47.5,47.5,45.0,46.5,45.833333333333336,True,True,False
2023-03-23,47.5,82,3,3,0.9873494423939864,0.15855938510313475,47.5,47.5,45.0,46.5,45.916666666666664,True,True,False
2023-03-23,52.5,82,3,3,0.9873494423939864,0.15855938510313475,52.5,52.5,52.5,26.573033707865168,52.5,True,False,True
2023-03-24,47.5,83,4,3,0.989932495087353,0.141540295217043,47.5,47.5,45.0,46.5,46.0,True,True,False
2023-03-24,52.5,83,4,3,0.989932495087353,0.141540295217043,52.5,52.5,52.5,26.51685393258427,52.5,True,False,True
2023-03-25,47.5,84,5,3,0.9922222094179323,0.12447926388678915,47.5,47.5,45.0,46.5,46.083333333333336,True,True,False
2023-03-25,52.5,84,5,3,0.9922222094179323,0.12447926388678915,52.5,52.5,52.5,26.46067415730337,52.5,True,False,True
2023-03-26,47.5,85,6,3,0.994217906893952,0.10738134666416309,47.5,47.5,45.0,46.5,46.166666666666664,True,True,False
2023-03-26,52.5,85,6,3,0.994217906893952,0.10738134666416309,52.5,52.5,52.5,26.40449438202247,52.5,True,False,True
2023-03-27,47.5,86,0,3,0.995918996147179,0.09025161003104117,47.5,47.5,45.0,46.5,46.25,True,True,False
2023-03-27,52.5,86,0,3,0.995918996147179,0.09025161003104117,52.5,52.5,52.5,26.348314606741575,52.5,True,False,True
2023-03-28,52.5,87,1,3,0.9973249731081555,0.07309512989807777,52.5,52.5,52.5,26.292134831460675,52.5,True,False,True
2023-03-28,47.5,87,1,3,0.9973249731081555,0.07309512989807777,47.5,47.5,45.0,46.5,46.333333333333336,True,True,False
2023-03-29,47.5,88,2,3,0.9984354211555643,0.055916990100603484,47.5,47.5,45.0,46.5,46.416666666666664,True,True,False
2023-03-29,52.5,88,2,3,0.9984354211555643,0.055916990100603484,52.5,52.5,52.5,26.235955056179776,52.5,True,False,True
2023-03-30,52.5,89,3,3,0.9992500112396835,0.03872228089217446,52.5,52.5,52.5,26.179775280898877,52.5,True,False,True
2023-03-30,47.5,89,3,3,0.9992500112396835,0.03872228089217446,47.5,47.5,45.0,46.5,46.5,True,True,False
2023-03-31,52.5,90,4,3,0.9997685019798909,0.021516097436222254,52.5,52.5,52.5,26.123595505617978,52.5,True,False,True
2023-03-31,47.5,90,4,3,0.9997685019798909,0.021516097436222254,47.5,47.5,45.0,46.5,46.583333333333336,True,True,False
2023-04-01,52.5,91,5,4,0.9999907397361901,0.004303538296244289,52.5,52.5,52.5,26.06741573033708,52.5,True,False,True
2023-04-01,46.25,91,5,4,0.9999907397361901,0.004303538296244289,47.5,47.5,45.0,46.5,46.625,True,True,False
2023-04-02,45.0,92,6,4,0.9999166586547379,-0.01291029607500882,46.25,47.5,45.0,46.5,46.625,True,True,False
2023-04-02,52.5,92,6,4,0.9999166586547379,-0.01291029607500882,52.5,52.5,52.5,26.01123595505618,52.5,True,False,True
2023-04-03,46.25,93,0,4,0.9995462806873573,-0.030120304846908114,45.0,47.5,45.0,46.5,46.666666666666664,True,True,False
2023-04-03,52.5,93,0,4,0.9995462806873573,-0.030120304846908114,52.5,52.5,52.5,25.95505617977528,52.5,True,False,True
2023-04-04,47.5,94,1,4,0.9988797155850336,-0.04732138832243185,46.25,47.5,45.0,46.5,46.75,True,True,False
2023-04-04,52.5,94,1,4,0.9988797155850336,-0.04732138832243185,52.5,52.5,52.5,25.89887640449438,52.5,True,False,True
2023-04-05,52.5,95,2,4,0.9979171608653922,-0.06450844944931623,52.5,52.5,52.5,25.842696629213485,52.5,True,False,True
2023-04-05,47.5,95,2,4,0.9979171608653922,-0.06450844944931623,47.5,47.5,45.0,46.5,46.833333333333336,True,True,False
2023-04-06,52.5,96,3,4,0.9966589017541702,-0.08167639533042241,52.5,52.5,52.5,25.786516853932582,52.5,True,False,True
2023-04-06,47.5,96,3,4,0.9966589017541702,-0.08167639533042241,47.5,47.5,45.0,46.5,46.916666666666664,True,True,False
2023-04-07,47.5,97,4,4,0.9951053111006976,-0.09882013873287143,47.5,47.5,45.0,46.5,47.0,True,True,False
2023-04-07,52.5,97,4,4,0.9951053111006976,-0.09882013873287143,52.5,52.5,52.5,25.730337078651687,52.5,True,False,True
2023-04-08,52.5,98,5,4,0.9932568492674143,-0.11593459959550041,52.5,52.5,52.5,25.674157303370787,52.5,True,False,True
2023-04-08,47.5,98,5,4,0.9932568492674143,-0.11593459959550041,47.5,46.25,45.0,46.5,47.083333333333336,True,True,False
2023-04-09,47.5,99,6,4,0.9911140639934547,-0.1330147065341959,47.5,45.0,45.0,46.5,47.166666666666664,True,True,False
2023-04-09,52.5,99,6,4,0.9911140639934547,-0.1330147065341959,52.5,52.5,52.5,25.617977528089888,52.5,True,False,True
2023-04-10,47.5,100,0,4,0.9886775902323405,-0.1500553983446526,47.5,46.25,45.0,46.5,47.25,True,True,False
2023-04-10,52.5,100,0,4,0.9886775902323405,-0.1500553983446526,52.5,52.5,52.5,25.56179775280899,52.5,True,False,True
2023-04-11,47.5,101,1,4,0.9859481499638304,-0.16705162550211924,47.5,47.5,45.0,46.5,47.333333333333336,True,True,False
2023-04-11,52.5,101,1,4,0.9859481499638304,-0.16705162550211924,52.5,52.5,52.5,25.50561797752809,52.5,True,False,True
2023-04-12,47.5,102,2,4,0.9829265519799822,-0.18399835165768005,47.5,47.5,47.5,46.5,47.333333333333336,True,True,False
2023-04-12,52.5,102,2,4,0.9829265519799822,-0.18399835165768005,52.5,52.5,52.5,25.44943820224719,52.5,True,False,True
2023-04-13,52.5,103,3,4,0.9796136916454901,-0.20089055513063506,52.5,52.5,52.5,25.39325842696629,52.5,True,False,True
2023-04-13,41.5,103,3,4,0.9796136916454901,-0.20089055513063506,47.5,47.5,47.5,46.5,47.13333333333333,True,True,False
2023-04-14,52.5,104,4,4,0.9760105506323683,-0.21772323039653177,52.5,52.5,52.5,25.337078651685395,52.5,True,False,True
2023-04-14,41.5,104,4,4,0.9760105506323683,-0.21772323039653177,41.5,47.5,47.5,46.5,46.93333333333333,True,True,False
2023-04-15,41.25,105,5,4,0.9721181966290613,-0.23449138957040985,41.5,47.5,47.5,46.5,46.725,True,True,False
2023-04-15,52.5,105,5,4,0.9721181966290613,-0.23449138957040985,52.5,52.5,52.5,25.280898876404493,52.5,True,False,True
2023-04-16,52.5,106,6,4,0.9679377830240642,-0.25119006388481935,52.5,52.5,52.5,25.224719101123597,52.5,True,False,True
2023-04-16,41.0,106,6,4,0.9679377830240642,-0.25119006388481935,41.25,47.5,47.5,46.5,46.50833333333333,True,True,False
2023-04-17,43.0,107,0,4,0.9634705485641488,-0.2678143051621742,41.0,47.5,47.5,46.5,46.358333333333334,True,True,False
2023-04-17,52.5,107,0,4,0.9634705485641488,-0.2678143051621742,52.5,52.5,52.5,25.168539325842698,52.5,True,False,True
2023-04-18,45.0,108,1,4,0.9587178169872964,-0.2843591872810034,43.0,47.5,47.5,46.5,46.275,True,True,False
2023-04-18,52.5,108,1,4,0.9587178169872964,-0.2843591872810034,52.5,52.5,52.5,25.1123595505618,52.5,True,False,True
2023-04-19,45.0,109,2,4,0.9536809966304457,-0.30081980763566735,45.0,47.5,47.5,46.5,46.19166666666667,True,True,False
2023-04-19,52.5,109,2,4,0.9536809966304457,-0.30081980763566735,52.5,52.5,52.5,25.0561797752809,52.5,True,False,True
2023-04-20,52.5,110,3,4,0.9483615800121715,-0.3171912885891061,52.5,52.5,52.5,25.0,52.5,True,False,True
2023-04-20,45.0,110,3,4,0.9483615800121715,-0.3171912885891061,45.0,41.5,47.5,46.5,46.108333333333334,True,True,False
2023-04-21,52.5,111,4,4,0.9427611433904207,-0.3334687789181868,52.5,52.5,52.5,35.0,52.5,True,False,True
2023-04-21,45.0,111,4,4,0.9427611433904207,-0.3334687789181868,45.0,41.5,47.5,46.5,46.025,True,True,False
2023-04-22,52.5,112,5,4,0.9368813462954315,-0.3496474552512284,52.5,52.5,52.5,35.0,52.5,True,False,True
2023-04-22,45.75,112,5,4,0.9368813462954315,-0.3496474552512284,45.0,41.25,47.5,46.5,45.96666666666667,True,True,False
2023-04-23,46.5,113,6,4,0.9307239310379795,-0.36572252349726897,45.75,41.0,47.5,46.5,45.93333333333333,True,True,False
2023-04-23,52.5,113,6,4,0.9307239310379795,-0.36572252349726897,52.5,52.5,52.5,35.75,52.5,True,False,True
2023-04-24,44.0,114,0,4,0.9242907221930933,-0.3816892202666588,46.5,43.0,47.5,46.5,45.81666666666667,True,True,False
2023-04-24,52.5,114,0,4,0.9242907221930933,-0.3816892202666588,52.5,52.5,52.5,36.5,52.5,True,False,True
2023-04-25,52.5,115,1,4,0.9175836260593937,-0.39754281428255595,52.5,52.5,52.5,36.5,52.5,True,False,True
2023-04-25,41.5,115,1,4,0.9175836260593937,-0.39754281428255595,44.0,45.0,47.5,46.5,45.61666666666667,True,True,False
2023-04-26,40.0,116,2,4,0.9106046300942162,-0.4132786077829042,41.5,45.0,47.5,46.5,45.36666666666667,True,True,False
2023-04-26,52.5,116,2,4,0.9106046300942162,-0.4132786077829042,52.5,52.5,52.5,37.5,52.5,True,False,True
2023-04-27,40.0,117,3,4,0.9033558023246845,-0.4288919379124835,40.0,45.0,47.5,46.5,45.11666666666667,True,True,False
2023-04-27,52.5,117,3,4,0.9033558023246845,-0.4288919379124835,52.5,52.5,52.5,37.5,52.5,True,False,True
2023-04-28,60.0,118,4,4,0.895839290734909,-0.4443781781046132,40.0,45.0,47.5,46.5,45.53333333333333,True,True,False
2023-04-28,52.5,118,4,4,0.895839290734909,-0.4443781781046132,52.5,52.5,52.5,37.5,52.5,True,False,True
2023-04-29,52.5,119,5,4,0.8880573226294932,-0.45973273945210397,52.5,52.5,52.5,37.5,52.5,True,False,True
2023-04-29,65.0,119,5,4,0.8880573226294932,-0.45973273945210397,60.0,45.75,47.5,46.5,46.11666666666667,True,True,False
2023-04-30,70.0,120,6,4,0.8800122039735357,-0.47495107206704995,65.0,46.5,47.5,46.5,46.86666666666667,True,True,False
2023-04-30,52.5,120,6,4,0.8800122039735357,-0.47495107206704995,52.5,52.5,52.5,36.25,52.5,True,False,True
2023-05-01,52.5,121,0,5,0.8717063187093218,-0.4900286664290592,52.5,52.5,52.5,35.0,52.5,True,False,True
2023-05-01,67.5,121,0,5,0.8717063187093218,-0.4900286664290592,70.0,44.0,46.25,46.5,47.575,True,True,False
2023-05-02,52.5,122,1,5,0.8631421280499114,-0.5049610547215204,52.5,52.5,52.5,40.833333333333336,52.5,True,False,True
2023-05-02,68.75,122,1,5,0.8631421280499114,-0.5049610547215204,67.5,41.5,45.0,46.5,48.36666666666667,True,True,False
2023-05-03,52.5,123,2,5,0.854322169749827,-0.5197438121555155,52.5,52.5,52.5,46.666666666666664,52.5,True,False,True
2023-05-03,70.0,123,2,5,0.854322169749827,-0.5197438121555155,68.75,40.0,46.25,46.5,49.15833333333333,True,True,False
2023-05-04,67.5,124,3,5,0.8452490573530633,-0.5343725582809786,70.0,40.0,47.5,46.5,49.825,True,True,False
