pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_26头-30头/活,specInfo_21头-24头/活,specInfo_26头-30头,specInfo_22头-24头,prodPcat_虾蟹类,prodPcat_其他类
2023-06-26,43.5,177,0,6,0.09453674981719912,-0.9955213724144752,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-06-26,28.0,177,0,6,0.09453674981719912,-0.9955213724144752,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-06-26,25.5,177,0,6,0.09453674981719912,-0.9955213724144752,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-06-27,28.0,178,1,6,0.07738647923346301,-0.9970011699250151,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-06-27,46.0,178,1,6,0.07738647923346301,-0.9970011699250151,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-06-27,25.5,178,1,6,0.07738647923346301,-0.9970011699250151,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-06-27,43.5,178,1,6,0.07738647923346301,-0.9970011699250151,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-06-28,28.0,179,2,6,0.06021327736579302,-0.9981855344718586,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-06-28,25.5,179,2,6,0.06021327736579302,-0.9981855344718586,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-06-28,43.5,179,2,6,0.06021327736579302,-0.9981855344718586,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-06-28,46.0,179,2,6,0.06021327736579302,-0.9981855344718586,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-06-29,43.5,180,3,6,0.04302223300453059,-0.99907411510223,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-06-29,25.5,180,3,6,0.04302223300453059,-0.99907411510223,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-06-29,46.0,180,3,6,0.04302223300453059,-0.99907411510223,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-06-29,28.0,180,3,6,0.04302223300453059,-0.99907411510223,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-06-30,46.0,181,4,6,0.02581844022713308,-0.9996666485105112,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-06-30,28.0,181,4,6,0.02581844022713308,-0.9996666485105112,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-06-30,25.5,181,4,6,0.02581844022713308,-0.9996666485105112,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-06-30,43.5,181,4,6,0.02581844022713308,-0.9996666485105112,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-01,25.5,182,5,7,0.008606996888688698,-0.9999629591162655,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-01,46.0,182,5,7,0.008606996888688698,-0.9999629591162655,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-01,28.0,182,5,7,0.008606996888688698,-0.9999629591162655,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-01,43.5,182,5,7,0.008606996888688698,-0.9999629591162655,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-02,46.0,183,6,7,-0.008606996888688009,-0.9999629591162655,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-02,25.5,183,6,7,-0.008606996888688009,-0.9999629591162655,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-02,43.5,183,6,7,-0.008606996888688009,-0.9999629591162655,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-02,28.0,183,6,7,-0.008606996888688009,-0.9999629591162655,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-03,43.5,184,0,7,-0.02581844022713239,-0.9996666485105112,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-03,28.0,184,0,7,-0.02581844022713239,-0.9996666485105112,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-03,46.0,184,0,7,-0.02581844022713239,-0.9996666485105112,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-03,25.5,184,0,7,-0.02581844022713239,-0.9996666485105112,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-04,25.5,185,1,7,-0.04302223300453034,-0.99907411510223,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-04,28.0,185,1,7,-0.04302223300453034,-0.99907411510223,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-04,43.5,185,1,7,-0.04302223300453034,-0.99907411510223,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-04,46.0,185,1,7,-0.04302223300453034,-0.99907411510223,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-05,43.5,186,2,7,-0.060213277365792774,-0.9981855344718586,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-05,46.0,186,2,7,-0.060213277365792774,-0.9981855344718586,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-05,25.5,186,2,7,-0.060213277365792774,-0.9981855344718586,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-05,28.0,186,2,7,-0.060213277365792774,-0.9981855344718586,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-06,28.0,187,3,7,-0.07738647923346322,-0.9970011699250151,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-06,43.5,187,3,7,-0.07738647923346322,-0.9970011699250151,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-06,46.0,187,3,7,-0.07738647923346322,-0.9970011699250151,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-06,25.5,187,3,7,-0.07738647923346322,-0.9970011699250151,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-07,43.5,188,4,7,-0.09453674981719933,-0.9955213724144752,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-07,25.5,188,4,7,-0.09453674981719933,-0.9955213724144752,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-07,28.0,188,4,7,-0.09453674981719933,-0.9955213724144752,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-07,46.0,188,4,7,-0.09453674981719933,-0.9955213724144752,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-08,28.0,189,5,7,-0.11165900712169444,-0.9937465804361781,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-08,46.0,189,5,7,-0.11165900712169444,-0.9937465804361781,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-08,43.5,189,5,7,-0.11165900712169444,-0.9937465804361781,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-08,25.5,189,5,7,-0.11165900712169444,-0.9937465804361781,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-09,25.5,190,6,7,-0.12874817745258066,-0.99167731989929,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-09,28.0,190,6,7,-0.12874817745258066,-0.99167731989929,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-09,46.0,190,6,7,-0.12874817745258066,-0.99167731989929,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-09,43.5,190,6,7,-0.12874817745258066,-0.99167731989929,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-10,25.5,191,0,7,-0.14579919691987442,-0.9893142039703664,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-10,46.0,191,0,7,-0.14579919691987442,-0.9893142039703664,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-10,43.5,191,0,7,-0.14579919691987442,-0.9893142039703664,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-10,28.0,191,0,7,-0.14579919691987442,-0.9893142039703664,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-11,46.0,192,1,7,-0.16280701293851646,-0.9866579328916572,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-11,28.0,192,1,7,-0.16280701293851646,-0.9866579328916572,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-11,25.5,192,1,7,-0.16280701293851646,-0.9866579328916572,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-11,43.5,192,1,7,-0.16280701293851646,-0.9866579328916572,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-12,43.5,193,2,7,-0.17976658572556214,-0.9837092937736098,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-12,28.0,193,2,7,-0.17976658572556214,-0.9837092937736098,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-12,25.5,193,2,7,-0.17976658572556214,-0.9837092937736098,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-12,46.0,193,2,7,-0.17976658572556214,-0.9837092937736098,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-13,28.0,194,3,7,-0.19667288979357622,-0.9804691603616321,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-13,43.5,194,3,7,-0.19667288979357622,-0.9804691603616321,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-13,25.5,194,3,7,-0.19667288979357622,-0.9804691603616321,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-13,46.0,194,3,7,-0.19667288979357622,-0.9804691603616321,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-14,43.5,195,4,7,-0.2135209154397959,-0.9769384927771817,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-14,28.0,195,4,7,-0.2135209154397959,-0.9769384927771817,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-14,25.5,195,4,7,-0.2135209154397959,-0.9769384927771817,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-14,46.0,195,4,7,-0.2135209154397959,-0.9769384927771817,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-15,28.0,196,5,7,-0.23030567023061196,-0.973118337233262,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-15,25.5,196,5,7,-0.23030567023061196,-0.973118337233262,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-15,46.0,196,5,7,-0.23030567023061196,-0.973118337233262,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-15,43.5,196,5,7,-0.23030567023061196,-0.973118337233262,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-16,28.0,197,6,7,-0.24702218048093527,-0.9690098257244063,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-16,43.5,197,6,7,-0.24702218048093527,-0.9690098257244063,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-16,25.5,197,6,7,-0.24702218048093527,-0.9690098257244063,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-16,46.0,197,6,7,-0.24702218048093527,-0.9690098257244063,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-17,25.5,198,0,7,-0.2636654927280072,-0.9646141756912435,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-17,28.0,198,0,7,-0.2636654927280072,-0.9646141756912435,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-17,43.5,198,0,7,-0.2636654927280072,-0.9646141756912435,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-17,46.0,198,0,7,-0.2636654927280072,-0.9646141756912435,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-18,46.0,199,1,7,-0.2802306751992161,-0.9599326896597445,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-18,43.5,199,1,7,-0.2802306751992161,-0.9599326896597445,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-18,28.0,199,1,7,-0.2802306751992161,-0.9599326896597445,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-18,25.5,199,1,7,-0.2802306751992161,-0.9599326896597445,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-19,46.0,200,2,7,-0.2967128192734901,-0.9549667548552553,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-19,43.5,200,2,7,-0.2967128192734901,-0.9549667548552553,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-19,28.0,200,2,7,-0.2967128192734901,-0.9549667548552553,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-19,25.5,200,2,7,-0.2967128192734901,-0.9549667548552553,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-20,46.0,201,3,7,-0.3131070409358267,-0.9497178427914317,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-20,43.5,201,3,7,-0.3131070409358267,-0.9497178427914317,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-20,25.5,201,3,7,-0.3131070409358267,-0.9497178427914317,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-20,28.0,201,3,7,-0.3131070409358267,-0.9497178427914317,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-21,46.0,202,4,7,-0.3294084822245302,-0.9441875088341994,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-21,43.5,202,4,7,-0.3294084822245302,-0.9441875088341994,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-21,25.5,202,4,7,-0.3294084822245302,-0.9441875088341994,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-21,28.0,202,4,7,-0.3294084822245302,-0.9441875088341994,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-22,28.0,203,5,7,-0.3456123126707333,-0.9383773917408642,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-22,46.0,203,5,7,-0.3456123126707333,-0.9383773917408642,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-22,43.5,203,5,7,-0.3456123126707333,-0.9383773917408642,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-22,25.5,203,5,7,-0.3456123126707333,-0.9383773917408642,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-23,25.5,204,6,7,-0.3617137307297674,-0.9322892131745134,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-23,28.0,204,6,7,-0.3617137307297674,-0.9322892131745134,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-23,46.0,204,6,7,-0.3617137307297674,-0.9322892131745134,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-23,43.5,204,6,7,-0.3617137307297674,-0.9322892131745134,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-24,43.5,205,0,7,-0.37770796520396466,-0.9259247771938499,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-24,25.5,205,0,7,-0.37770796520396466,-0.9259247771938499,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-24,28.0,205,0,7,-0.37770796520396466,-0.9259247771938499,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-24,46.0,205,0,7,-0.37770796520396466,-0.9259247771938499,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-25,46.0,206,1,7,-0.39359027665646645,-0.9192859697186105,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-25,28.0,206,1,7,-0.39359027665646645,-0.9192859697186105,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-25,25.5,206,1,7,-0.39359027665646645,-0.9192859697186105,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-25,43.5,206,1,7,-0.39359027665646645,-0.9192859697186105,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-26,25.5,207,2,7,-0.4093559588156211,-0.9123747579707274,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-26,43.5,207,2,7,-0.4093559588156211,-0.9123747579707274,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-26,46.0,207,2,7,-0.4093559588156211,-0.9123747579707274,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-26,28.0,207,2,7,-0.4093559588156211,-0.9123747579707274,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-27,43.5,208,3,7,-0.42500033996955394,-0.9051931898913975,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-27,28.0,208,3,7,-0.42500033996955394,-0.9051931898913975,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-27,46.0,208,3,7,-0.42500033996955394,-0.9051931898913975,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-27,25.5,208,3,7,-0.42500033996955394,-0.9051931898913975,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-28,46.0,209,4,7,-0.4405187843504952,-0.8977433935342336,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-28,28.0,209,4,7,-0.4405187843504952,-0.8977433935342336,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-28,25.5,209,4,7,-0.4405187843504952,-0.8977433935342336,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-28,43.5,209,4,7,-0.4405187843504952,-0.8977433935342336,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-29,46.0,210,5,7,-0.455906693508459,-0.8900275764346766,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-29,28.0,210,5,7,-0.455906693508459,-0.8900275764346766,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-29,25.5,210,5,7,-0.455906693508459,-0.8900275764346766,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-29,43.5,210,5,7,-0.455906693508459,-0.8900275764346766,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-30,28.0,211,6,7,-0.47115950767386394,-0.8820480249558535,28.0,28.0,28.0,28.0,28.0,False,True,False,False,True,False
2023-07-30,43.5,211,6,7,-0.47115950767386394,-0.8820480249558535,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-30,46.0,211,6,7,-0.47115950767386394,-0.8820480249558535,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-07-30,25.5,211,6,7,-0.47115950767386394,-0.8820480249558535,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-31,28.5,212,0,7,-0.4862727071086902,-0.8738071036110807,28.0,28.0,28.0,28.0,28.016666666666666,False,True,False,False,True,False
2023-07-31,43.5,212,0,7,-0.4862727071086902,-0.8738071036110807,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-07-31,25.5,212,0,7,-0.4862727071086902,-0.8738071036110807,25.5,25.5,25.5,25.5,25.5,True,False,False,False,True,False
2023-07-31,46.0,212,0,7,-0.4862727071086902,-0.8738071036110807,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-01,43.5,213,1,8,-0.5012418134457756,-0.8653072543632061,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-01,29.0,213,1,8,-0.5012418134457756,-0.8653072543632061,28.5,28.0,28.0,28.0,28.05,False,True,False,False,True,False
2023-08-01,26.0,213,1,8,-0.5012418134457756,-0.8653072543632061,25.5,25.5,25.5,25.5,25.516666666666666,True,False,False,False,True,False
2023-08-01,46.0,213,1,8,-0.5012418134457756,-0.8653072543632061,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-02,29.0,214,2,8,-0.5160623910158526,-0.8565509959010037,29.0,28.0,28.0,28.0,28.083333333333332,False,True,False,False,True,False
2023-08-02,43.5,214,2,8,-0.5160623910158526,-0.8565509959010037,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-02,25.5,214,2,8,-0.5160623910158526,-0.8565509959010037,26.0,25.5,25.5,25.5,25.516666666666666,True,False,False,False,True,False
2023-08-02,46.0,214,2,8,-0.5160623910158526,-0.8565509959010037,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-03,28.5,215,3,8,-0.5307300481619331,-0.8475409228928312,29.0,28.0,28.0,28.0,28.1,False,True,False,False,True,False
2023-08-03,25.5,215,3,8,-0.5307300481619331,-0.8475409228928312,25.5,25.5,25.5,25.5,25.516666666666666,True,False,False,False,True,False
2023-08-03,43.5,215,3,8,-0.5307300481619331,-0.8475409228928312,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-03,46.0,215,3,8,-0.5307300481619331,-0.8475409228928312,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-04,46.0,216,4,8,-0.5452404385406507,-0.8382797052177745,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-04,28.75,216,4,8,-0.5452404385406507,-0.8382797052177745,28.5,28.0,28.0,28.0,28.125,False,True,False,False,True,False
2023-08-04,43.5,216,4,8,-0.5452404385406507,-0.8382797052177745,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-04,25.5,216,4,8,-0.5452404385406507,-0.8382797052177745,25.5,25.5,25.5,25.5,25.516666666666666,True,False,False,False,True,False
2023-08-05,25.75,217,5,8,-0.5595892624101763,-0.828770087174504,25.5,25.5,25.5,25.5,25.525,True,False,False,False,True,False
2023-08-05,29.0,217,5,8,-0.5595892624101763,-0.828770087174504,28.75,28.0,28.0,28.0,28.158333333333335,False,True,False,False,True,False
2023-08-05,43.5,217,5,8,-0.5595892624101763,-0.828770087174504,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-05,46.0,217,5,8,-0.5595892624101763,-0.828770087174504,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-06,43.5,218,6,8,-0.5737722679043243,-0.8190148866680802,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-06,46.0,218,6,8,-0.5737722679043243,-0.8190148866680802,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-06,26.0,218,6,8,-0.5737722679043243,-0.8190148866680802,25.75,25.5,25.5,25.5,25.541666666666668,True,False,False,False,True,False
2023-08-06,29.25,218,6,8,-0.5737722679043243,-0.8190148866680802,29.0,28.0,28.0,28.0,28.2,False,True,False,False,True,False
2023-08-07,29.5,219,0,8,-0.5877852522924734,-0.8090169943749472,29.25,28.5,28.0,28.0,28.25,False,True,False,False,True,False
2023-08-07,43.5,219,0,8,-0.5877852522924734,-0.8090169943749472,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-07,46.0,219,0,8,-0.5877852522924734,-0.8090169943749472,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-07,26.0,219,0,8,-0.5877852522924734,-0.8090169943749472,26.0,25.5,25.5,25.5,25.558333333333334,True,False,False,False,True,False
2023-08-08,43.5,220,1,8,-0.6016240632249227,-0.7987793728863648,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-08,26.0,220,1,8,-0.6016240632249227,-0.7987793728863648,26.0,26.0,25.5,25.5,25.575,True,False,False,False,True,False
2023-08-08,29.5,220,1,8,-0.6016240632249227,-0.7987793728863648,29.5,29.0,28.0,28.0,28.3,False,True,False,False,True,False
2023-08-08,46.0,220,1,8,-0.6016240632249227,-0.7987793728863648,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-09,26.0,221,2,8,-0.6152845999633277,-0.7883050558305253,26.0,25.5,25.5,25.5,25.591666666666665,True,False,False,False,True,False
2023-08-09,46.0,221,2,8,-0.6152845999633277,-0.7883050558305253,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-09,43.5,221,2,8,-0.6152845999633277,-0.7883050558305253,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-09,29.5,221,2,8,-0.6152845999633277,-0.7883050558305253,29.5,29.0,28.0,28.0,28.35,False,True,False,False,True,False
2023-08-10,26.0,222,3,8,-0.6287628145958345,-0.7775971469736268,26.0,25.5,25.5,25.5,25.608333333333334,True,False,False,False,True,False
2023-08-10,46.0,222,3,8,-0.6287628145958345,-0.7775971469736268,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-10,43.5,222,3,8,-0.6287628145958345,-0.7775971469736268,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-10,28.5,222,3,8,-0.6287628145958345,-0.7775971469736268,29.5,28.5,28.0,28.0,28.366666666666667,False,True,False,False,True,False
2023-08-11,43.5,223,4,8,-0.6420547132365636,-0.7666588193001592,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-11,25.5,223,4,8,-0.6420547132365636,-0.7666588193001592,26.0,25.5,25.5,25.5,25.608333333333334,True,False,False,False,True,False
2023-08-11,46.0,223,4,8,-0.6420547132365636,-0.7666588193001592,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-11,28.5,223,4,8,-0.6420547132365636,-0.7666588193001592,28.5,28.75,28.0,28.0,28.383333333333333,False,True,False,False,True,False
2023-08-12,28.5,224,5,8,-0.655156357209085,-0.7554933140726804,28.5,29.0,28.0,28.0,28.4,False,True,False,False,True,False
2023-08-12,46.0,224,5,8,-0.655156357209085,-0.7554933140726804,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-12,43.5,224,5,8,-0.655156357209085,-0.7554933140726804,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-12,25.5,224,5,8,-0.655156357209085,-0.7554933140726804,25.5,25.75,25.5,25.5,25.608333333333334,True,False,False,False,True,False
2023-08-13,46.0,225,6,8,-0.6680638642135333,-0.7441039398713608,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-13,43.5,225,6,8,-0.6680638642135333,-0.7441039398713608,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-13,28.5,225,6,8,-0.6680638642135333,-0.7441039398713608,28.5,29.25,28.0,28.0,28.416666666666668,False,True,False,False,True,False
2023-08-13,25.5,225,6,8,-0.6680638642135333,-0.7441039398713608,25.5,26.0,25.5,25.5,25.608333333333334,True,False,False,False,True,False
2023-08-14,43.5,226,0,8,-0.6807734094770159,-0.7324940716135792,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
2023-08-14,28.5,226,0,8,-0.6807734094770159,-0.7324940716135792,28.5,29.5,28.0,28.0,28.433333333333334,False,True,False,False,True,False
2023-08-14,25.5,226,0,8,-0.6807734094770159,-0.7324940716135792,25.5,26.0,25.5,25.5,25.608333333333334,True,False,False,False,True,False
2023-08-14,46.0,226,0,8,-0.6807734094770159,-0.7324940716135792,46.0,46.0,46.0,46.0,46.0,False,False,False,True,False,True
2023-08-15,43.5,227,1,8,-0.6932812268869771,-0.7206671495538615,43.5,43.5,43.5,43.5,43.5,False,False,True,False,False,True
