pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜
2022-11-14,6.25,318,0,11,-0.7236440382959124,0.690173388242972,6.25,6.25,8.5,6.5,7.0,True,True
2022-11-15,6.25,319,1,11,-0.711656622281775,0.7025274741691566,6.25,6.25,8.5,6.5,6.925,True,True
2022-11-16,6.25,320,2,11,-0.6994583270516471,0.7146733860429608,6.25,6.25,8.5,6.5,6.85,True,True
2022-11-17,6.25,321,3,11,-0.6870527672236675,0.7266075247685652,6.25,6.25,8.5,6.5,6.775,True,True
2022-11-18,6.25,322,4,11,-0.6744436188329457,0.7383263540031063,6.25,6.25,8.5,6.5,6.7,True,True
2022-11-19,6.25,323,5,11,-0.661634618242279,0.749826401204568,6.25,6.25,8.5,6.5,6.625,True,True
2022-11-20,6.25,324,6,11,-0.6486295610349818,0.7611042586607742,6.25,6.25,8.295454545454545,6.5,6.556818181818182,True,True
2022-11-21,6.25,325,0,11,-0.6354323008901775,0.7721565844991641,6.25,6.25,8.090909090909092,6.5,6.495454545454546,True,True
2022-11-22,6.25,326,1,11,-0.622046748440868,0.7829801036770624,6.25,6.25,7.886363636363637,6.5,6.4409090909090905,True,True
2022-11-23,6.25,327,2,11,-0.6084768701151264,0.7935716089521472,6.25,6.25,7.681818181818182,6.5,6.393181818181818,True,True
2022-11-24,6.25,328,3,11,-0.594726686960764,0.8039279618328208,6.25,6.25,7.4772727272727275,6.5,6.3522727272727275,True,True
2022-11-25,6.25,329,4,11,-0.5808002734538013,0.8140460935082175,6.25,6.25,7.2727272727272725,6.5,6.3181818181818175,True,True
2022-11-26,6.25,330,5,11,-0.5667017562911184,0.8239230057575536,6.25,6.25,7.068181818181818,6.5,6.290909090909091,True,True
2022-11-27,6.25,331,6,11,-0.5524353131676203,0.8335557718385695,6.25,6.25,6.863636363636363,6.5,6.2704545454545455,True,True
2022-11-28,6.25,332,0,11,-0.5380051715382992,0.8429415373547832,6.25,6.25,6.659090909090909,6.5,6.256818181818181,True,True
2022-11-29,6.25,333,1,11,-0.5234156073655503,0.8520775211013093,6.25,6.25,6.454545454545455,6.5,6.25,True,True
2022-11-30,6.25,334,2,11,-0.5086709438521042,0.8609610158889945,6.25,6.25,6.25,6.5,6.25,True,True
2022-12-01,6.25,335,3,12,-0.49377555015997737,0.8695893893466109,6.25,6.25,6.25,6.5,6.25,True,True
2022-12-02,6.25,336,4,12,-0.4787338401157883,0.8779600847008883,6.25,6.25,6.25,6.5,6.25,True,True
2022-12-03,6.25,337,5,12,-0.4635502709028512,0.8860706215341378,6.25,6.25,6.25,6.5,6.25,True,True
