pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_海水鱼,prodPcat_其他类
2022-12-15,12.194174757281553,349,3,12,-0.27195815753410524,0.9623090774541487,12.190533980582524,12.16868932038835,12.08495145631068,9.0,12.14138349514563,True,True,False
2022-12-15,8.5,349,3,12,-0.27195815753410524,0.9623090774541487,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-16,12.197815533980583,350,4,12,-0.2553532951161881,0.9668478136052773,12.194174757281553,12.172330097087379,12.08859223300971,9.0,12.14502427184466,True,True,False
2022-12-16,8.5,350,4,12,-0.2553532951161881,0.9668478136052773,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-17,12.201456310679612,351,5,12,-0.23867276600594997,0.9711000518829505,12.197815533980583,12.175970873786408,12.092233009708737,9.0,12.14866504854369,True,True,False
2022-12-17,8.5,351,5,12,-0.23867276600594997,0.9711000518829505,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-18,12.205097087378642,352,6,12,-0.22192151300416674,0.9750645322571945,12.201456310679612,12.179611650485437,12.095873786407767,9.0,12.152305825242717,True,True,False
2022-12-18,8.5,352,6,12,-0.22192151300416674,0.9750645322571945,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-19,12.20873786407767,353,0,12,-0.20510449986861926,0.9787400799669153,12.205097087378642,12.183252427184467,12.099514563106796,9.0,12.155946601941746,True,True,False
2022-12-19,8.5,353,0,12,-0.20510449986861926,0.9787400799669153,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-20,12.212378640776699,354,1,12,-0.1882267098432439,0.9821256058680006,12.20873786407767,12.186893203883495,12.103155339805825,9.0,12.159587378640776,True,True,False
2022-12-20,8.5,354,1,12,-0.1882267098432439,0.9821256058680006,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-21,12.216019417475728,355,2,12,-0.1712931441814778,0.9852201067560606,12.212378640776699,12.190533980582524,12.106796116504855,9.0,12.163228155339805,True,True,False
2022-12-21,8.5,355,2,12,-0.1712931441814778,0.9852201067560606,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-22,12.219660194174757,356,3,12,-0.154308820664281,0.9880226656636976,12.216019417475728,12.194174757281553,12.110436893203884,9.0,12.166868932038835,True,True,False
2022-12-22,8.5,356,3,12,-0.154308820664281,0.9880226656636976,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-23,8.5,357,4,12,-0.13727877211326517,0.9905324521322227,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-23,12.223300970873787,357,4,12,-0.13727877211326517,0.9905324521322227,12.219660194174757,12.197815533980583,12.114077669902912,9.0,12.170509708737862,True,True,False
2022-12-24,8.5,358,5,12,-0.12020804489935275,0.9927487224577402,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-24,12.226941747572816,358,5,12,-0.12020804489935275,0.9927487224577402,12.223300970873787,12.201456310679612,12.117718446601941,9.0,12.174150485436892,True,True,False
2022-12-25,12.230582524271846,359,6,12,-0.10310169744743544,0.9946708199115211,12.226941747572816,12.205097087378642,12.12135922330097,9.0,12.177791262135923,True,True,False
2022-12-25,8.5,359,6,12,-0.10310169744743544,0.9946708199115211,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-26,8.5,360,0,12,-0.0859647987374467,0.9962981749346077,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-26,12.234223300970873,360,0,12,-0.0859647987374467,0.9962981749346077,12.230582524271846,12.20873786407767,12.125,9.0,12.18143203883495,True,True,False
2022-12-27,12.237864077669903,361,1,12,-0.06880242680232064,0.9976303053065857,12.234223300970873,12.212378640776699,12.12864077669903,9.0,12.18507281553398,True,True,False
2022-12-27,8.5,361,1,12,-0.06880242680232064,0.9976303053065857,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-28,12.241504854368932,362,2,12,-0.05161966722325418,0.9986668162884759,12.237864077669903,12.216019417475728,12.132281553398059,9.0,12.18871359223301,True,True,False
2022-12-28,8.5,362,2,12,-0.05161966722325418,0.9986668162884759,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-29,8.5,363,3,12,-0.034421611622745804,0.9994074007397048,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-29,12.245145631067961,363,3,12,-0.034421611622745804,0.9994074007397048,12.241504854368932,12.219660194174757,12.135922330097088,9.0,12.192354368932039,True,True,False
