pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_鲜,prodPcat_海水鱼,prodPcat_虾蟹类
2022-07-27,39.0,208,2,7,-0.42500033996955394,-0.9051931898913975,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-07-28,51.14470284237726,209,3,7,-0.4405187843504952,-0.8977433935342336,51.08010335917312,50.69250645994832,49.206718346253226,40.0,50.20801033591731,True,False,True,False
2022-07-28,39.0,209,3,7,-0.4405187843504952,-0.8977433935342336,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-07-28,16.5,209,3,7,-0.4405187843504952,-0.8977433935342336,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-07-29,51.20930232558139,210,4,7,-0.455906693508459,-0.8900275764346766,51.14470284237726,50.75710594315245,49.27131782945736,40.0,50.27260981912145,True,False,True,False
2022-07-29,39.0,210,4,7,-0.455906693508459,-0.8900275764346766,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-07-29,16.5,210,4,7,-0.455906693508459,-0.8900275764346766,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-07-30,39.0,211,5,7,-0.47115950767386394,-0.8820480249558535,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-07-30,16.5,211,5,7,-0.47115950767386394,-0.8820480249558535,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-07-30,51.273901808785524,211,5,7,-0.47115950767386394,-0.8820480249558535,51.20930232558139,50.82170542635659,49.33591731266149,41.0,50.33720930232558,True,False,True,False
2022-07-31,16.5,212,6,7,-0.4862727071086902,-0.8738071036110807,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-07-31,51.338501291989665,212,6,7,-0.4862727071086902,-0.8738071036110807,51.273901808785524,50.88630490956072,49.400516795865634,41.0,50.40180878552972,True,False,True,False
2022-07-31,39.0,212,6,7,-0.4862727071086902,-0.8738071036110807,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-01,16.5,213,0,8,-0.5012418134457756,-0.8653072543632061,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-01,51.4031007751938,213,0,8,-0.5012418134457756,-0.8653072543632061,51.338501291989665,50.950904392764855,49.46511627906977,41.0,50.466408268733844,True,False,True,False
2022-08-01,39.0,213,0,8,-0.5012418134457756,-0.8653072543632061,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-02,51.46770025839793,214,1,8,-0.5160623910158526,-0.8565509959010037,51.4031007751938,51.01550387596899,49.5297157622739,41.0,50.531007751937985,True,False,True,False
2022-08-02,39.0,214,1,8,-0.5160623910158526,-0.8565509959010037,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-02,16.5,214,1,8,-0.5160623910158526,-0.8565509959010037,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-03,39.0,215,2,8,-0.5307300481619331,-0.8475409228928312,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-03,16.5,215,2,8,-0.5307300481619331,-0.8475409228928312,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-03,51.53229974160207,215,2,8,-0.5307300481619331,-0.8475409228928312,51.46770025839793,51.08010335917312,49.594315245478036,41.0,50.59560723514211,True,False,True,False
2022-08-04,39.0,216,3,8,-0.5452404385406507,-0.8382797052177745,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-04,16.5,216,3,8,-0.5452404385406507,-0.8382797052177745,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-04,51.5968992248062,216,3,8,-0.5452404385406507,-0.8382797052177745,51.53229974160207,51.14470284237726,49.65891472868217,41.0,50.66020671834625,True,False,True,False
2022-08-05,39.0,217,4,8,-0.5595892624101763,-0.828770087174504,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-05,51.661498708010335,217,4,8,-0.5595892624101763,-0.828770087174504,51.5968992248062,51.20930232558139,49.723514211886304,41.0,50.724806201550386,True,False,True,False
2022-08-05,16.5,217,4,8,-0.5595892624101763,-0.828770087174504,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-06,51.72609819121447,218,5,8,-0.5737722679043243,-0.8190148866680802,51.661498708010335,51.273901808785524,49.78811369509044,41.0,50.78940568475452,True,False,True,False
2022-08-06,39.0,218,5,8,-0.5737722679043243,-0.8190148866680802,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-06,16.5,218,5,8,-0.5737722679043243,-0.8190148866680802,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-07,51.7906976744186,219,6,8,-0.5877852522924734,-0.8090169943749472,51.72609819121447,51.338501291989665,49.85271317829457,41.0,50.854005167958654,True,False,True,False
2022-08-07,39.0,219,6,8,-0.5877852522924734,-0.8090169943749472,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-07,16.5,219,6,8,-0.5877852522924734,-0.8090169943749472,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-08,39.0,220,0,8,-0.6016240632249227,-0.7987793728863648,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-08,16.5,220,0,8,-0.6016240632249227,-0.7987793728863648,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-08,51.855297157622736,220,0,8,-0.6016240632249227,-0.7987793728863648,51.7906976744186,51.4031007751938,49.917312661498705,41.0,50.91860465116279,True,False,True,False
2022-08-09,16.5,221,1,8,-0.6152845999633277,-0.7883050558305253,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-09,51.91989664082687,221,1,8,-0.6152845999633277,-0.7883050558305253,51.855297157622736,51.46770025839793,49.98191214470284,41.0,50.98320413436692,True,False,True,False
2022-08-09,39.0,221,1,8,-0.6152845999633277,-0.7883050558305253,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-10,16.5,222,2,8,-0.6287628145958345,-0.7775971469736268,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-10,51.984496124031004,222,2,8,-0.6287628145958345,-0.7775971469736268,51.91989664082687,51.53229974160207,50.04651162790697,41.0,51.047803617571056,True,False,True,False
2022-08-10,39.0,222,2,8,-0.6287628145958345,-0.7775971469736268,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-11,16.5,223,3,8,-0.6420547132365636,-0.7666588193001592,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-11,39.0,223,3,8,-0.6420547132365636,-0.7666588193001592,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-11,52.049095607235145,223,3,8,-0.6420547132365636,-0.7666588193001592,51.984496124031004,51.5968992248062,50.111111111111114,41.0,51.11240310077519,True,False,True,False
2022-08-12,39.0,224,4,8,-0.655156357209085,-0.7554933140726804,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-12,16.5,224,4,8,-0.655156357209085,-0.7554933140726804,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-12,52.11369509043928,224,4,8,-0.655156357209085,-0.7554933140726804,52.049095607235145,51.661498708010335,50.17571059431525,41.0,51.17700258397932,True,False,True,False
2022-08-13,39.0,225,5,8,-0.6680638642135333,-0.7441039398713608,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-13,16.5,225,5,8,-0.6680638642135333,-0.7441039398713608,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-13,52.17829457364341,225,5,8,-0.6680638642135333,-0.7441039398713608,52.11369509043928,51.72609819121447,50.24031007751938,41.0,51.24160206718346,True,False,True,False
2022-08-14,39.0,226,6,8,-0.6807734094770159,-0.7324940716135792,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-14,16.5,226,6,8,-0.6807734094770159,-0.7324940716135792,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-14,52.24289405684755,226,6,8,-0.6807734094770159,-0.7324940716135792,52.17829457364341,51.7906976744186,50.304909560723516,41.0,51.3062015503876,True,False,True,False
2022-08-15,16.5,227,0,8,-0.6932812268869771,-0.7206671495538615,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-15,52.30749354005168,227,0,8,-0.6932812268869771,-0.7206671495538615,52.24289405684755,51.855297157622736,50.36950904392765,47.5,51.37080103359173,True,False,True,False
2022-08-15,39.0,227,0,8,-0.6932812268869771,-0.7206671495538615,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-16,52.372093023255815,228,1,8,-0.7055836101071774,-0.70862667826446,52.30749354005168,51.91989664082687,50.434108527131784,47.5,51.435400516795866,True,False,True,False
2022-08-16,39.0,228,1,8,-0.7055836101071774,-0.70862667826446,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-16,16.5,228,1,8,-0.7055836101071774,-0.70862667826446,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-17,52.43669250645995,229,2,8,-0.7176769136759615,-0.6963762255968726,52.372093023255815,51.984496124031004,50.49870801033592,47.5,51.5,True,False,True,False
2022-08-17,39.0,229,2,8,-0.7176769136759615,-0.6963762255968726,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-17,16.5,229,2,8,-0.7176769136759615,-0.6963762255968726,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-18,52.50129198966408,230,3,8,-0.7295575540864876,-0.6839194216246105,52.43669250645995,52.049095607235145,50.56330749354005,47.5,51.564599483204134,True,False,True,False
2022-08-18,16.5,230,3,8,-0.7295575540864876,-0.6839194216246105,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-18,39.0,230,3,8,-0.7295575540864876,-0.6839194216246105,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-19,16.5,231,4,8,-0.7412220108485957,-0.6712599575675315,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-19,52.565891472868216,231,4,8,-0.7412220108485957,-0.6712599575675315,52.50129198966408,52.11369509043928,50.627906976744185,47.5,51.62919896640827,True,False,True,False
2022-08-19,39.0,231,4,8,-0.7412220108485957,-0.6712599575675315,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-20,16.5,232,5,8,-0.7526668275320083,-0.6584015846980489,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-20,52.63049095607235,232,5,8,-0.7526668275320083,-0.6584015846980489,52.565891472868216,52.17829457364341,50.69250645994832,47.5,51.693798449612395,True,False,True,False
2022-08-20,39.0,232,5,8,-0.7526668275320083,-0.6584015846980489,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-21,52.695090439276484,233,6,8,-0.7638886127905429,-0.64534811322955,52.63049095607235,52.24289405684755,50.75710594315245,47.5,51.75839793281654,True,False,True,False
2022-08-21,39.0,233,6,8,-0.7638886127905429,-0.64534811322955,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-21,16.5,233,6,8,-0.7638886127905429,-0.64534811322955,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-22,39.0,234,0,8,-0.7748840413670406,-0.6321034111873488,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-22,16.5,234,0,8,-0.7748840413670406,-0.6321034111873488,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-22,52.75968992248062,234,0,8,-0.7748840413670406,-0.6321034111873488,52.695090439276484,52.30749354005168,50.82170542635659,47.5,51.82299741602068,True,False,True,False
2022-08-23,39.0,235,1,8,-0.7856498550787144,-0.6186714032625032,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-23,16.5,235,1,8,-0.7856498550787144,-0.6186714032625032,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-23,52.82428940568475,235,1,8,-0.7856498550787144,-0.6186714032625032,52.75968992248062,52.372093023255815,50.88630490956072,47.5,51.88759689922481,True,False,True,False
2022-08-24,16.5,236,2,8,-0.7961828637826154,-0.6050560696488494,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-24,52.888888888888886,236,2,8,-0.7961828637826154,-0.6050560696488494,52.82428940568475,52.43669250645995,50.950904392764855,47.5,51.95219638242894,True,False,True,False
2022-08-24,39.0,236,2,8,-0.7961828637826154,-0.6050560696488494,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-25,52.95348837209302,237,3,8,-0.8064799463209447,-0.5912614448635782,52.888888888888886,52.50129198966408,51.01550387596899,55.0,52.01679586563307,True,False,True,False
2022-08-25,39.0,237,3,8,-0.8064799463209447,-0.5912614448635782,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-25,16.5,237,3,8,-0.8064799463209447,-0.5912614448635782,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-26,53.01808785529715,238,4,8,-0.8165380514459157,-0.5772916165517278,52.95348837209302,52.565891472868216,51.08010335917312,55.0,52.081395348837205,True,False,True,False
2022-08-26,39.0,238,4,8,-0.8165380514459157,-0.5772916165517278,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-26,16.5,238,4,8,-0.8165380514459157,-0.5772916165517278,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-27,39.0,239,5,8,-0.8263541987239094,-0.5631507242749187,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-27,16.5,239,5,8,-0.8263541987239094,-0.5631507242749187,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-27,53.08268733850129,239,5,8,-0.8263541987239094,-0.5631507242749187,53.01808785529715,52.63049095607235,51.14470284237726,55.0,52.14599483204134,True,False,True,False
2022-08-28,16.5,240,6,8,-0.8359254794186365,-0.5488429582847199,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-28,53.14728682170542,240,6,8,-0.8359254794186365,-0.5488429582847199,53.08268733850129,52.695090439276484,51.20930232558139,55.0,52.21059431524548,True,False,True,False
2022-08-28,39.0,240,6,8,-0.8359254794186365,-0.5488429582847199,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-29,16.5,241,0,8,-0.8452490573530634,-0.5343725582809785,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-29,53.211886304909555,241,0,8,-0.8452490573530634,-0.5343725582809785,53.14728682170542,52.75968992248062,51.273901808785524,55.0,52.275193798449614,True,False,True,False
2022-08-29,39.0,241,0,8,-0.8452490573530634,-0.5343725582809785,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-30,16.5,242,1,8,-0.8543221697498269,-0.5197438121555157,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-30,39.0,242,1,8,-0.8543221697498269,-0.5197438121555157,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-30,53.276485788113696,242,1,8,-0.8543221697498269,-0.5197438121555157,53.211886304909555,52.82428940568475,51.338501291989665,55.0,52.33979328165375,True,False,True,False
2022-08-31,39.0,243,2,8,-0.8631421280499115,-0.5049610547215202,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-08-31,16.5,243,2,8,-0.8631421280499115,-0.5049610547215202,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-08-31,53.34108527131783,243,2,8,-0.8631421280499115,-0.5049610547215202,53.276485788113696,52.888888888888886,51.4031007751938,55.0,52.40439276485788,True,False,True,False
2022-09-01,39.0,244,3,9,-0.8717063187093217,-0.4900286664290594,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-01,16.5,244,3,9,-0.8717063187093217,-0.4900286664290594,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-09-01,53.405684754521964,244,3,9,-0.8717063187093217,-0.4900286664290594,53.34108527131783,52.95348837209302,51.46770025839793,55.0,52.468992248062015,True,False,True,False
2022-09-02,16.5,245,4,9,-0.8800122039735356,-0.4749510720670502,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-09-02,53.4702842377261,245,4,9,-0.8800122039735356,-0.4749510720670502,53.405684754521964,53.01808785529715,51.53229974160207,55.0,52.53359173126615,True,False,True,False
2022-09-02,39.0,245,4,9,-0.8800122039735356,-0.4749510720670502,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-03,53.53488372093023,246,5,9,-0.888057322629493,-0.4597327394521046,53.4702842377261,53.08268733850129,51.5968992248062,55.0,52.59819121447028,True,False,True,False
2022-09-03,39.0,246,5,9,-0.888057322629493,-0.4597327394521046,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-03,16.5,246,5,9,-0.888057322629493,-0.4597327394521046,16.5,16.5,16.5,20.0,16.5,False,True,True,False
2022-09-04,53.599483204134366,247,6,9,-0.8958392907349089,-0.4443781781046134,53.53488372093023,53.14728682170542,51.661498708010335,50.0,52.66279069767441,True,False,True,False
2022-09-04,39.0,247,6,9,-0.8958392907349089,-0.4443781781046134,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-04,16.5,247,6,9,-0.8958392907349089,-0.4443781781046134,16.5,16.5,16.5,19.666666666666668,16.5,False,True,True,False
2022-09-05,39.0,248,0,9,-0.9033558023246842,-0.4288919379124841,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-05,16.5,248,0,9,-0.9033558023246842,-0.4288919379124841,16.5,16.5,16.5,19.333333333333332,16.5,False,True,True,False
2022-09-05,53.6640826873385,248,0,9,-0.9033558023246842,-0.4288919379124841,53.599483204134366,53.211886304909555,51.72609819121447,45.0,52.72739018087855,True,False,True,False
2022-09-06,16.5,249,1,9,-0.9106046300942162,-0.41327860778290443,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-06,53.72868217054263,249,1,9,-0.9106046300942162,-0.41327860778290443,53.6640826873385,53.276485788113696,51.7906976744186,45.0,52.79198966408269,True,False,True,False
2022-09-06,39.0,249,1,9,-0.9106046300942162,-0.41327860778290443,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-07,16.5,250,2,9,-0.9175836260593934,-0.3975428142825566,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-07,53.79328165374677,250,2,9,-0.9175836260593934,-0.3975428142825566,53.72868217054263,53.34108527131783,51.855297157622736,42.5,52.85658914728682,True,False,True,False
2022-09-07,39.0,250,2,9,-0.9175836260593934,-0.3975428142825566,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-08,16.5,251,3,9,-0.9242907221930934,-0.3816892202666586,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-08,53.8578811369509,251,3,9,-0.9242907221930934,-0.3816892202666586,53.79328165374677,53.405684754521964,51.91989664082687,40.0,52.92118863049095,True,False,True,False
2022-09-08,39.0,251,3,9,-0.9242907221930934,-0.3816892202666586,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-09,53.922480620155035,252,4,9,-0.9307239310379793,-0.3657225234972692,53.8578811369509,53.4702842377261,51.984496124031004,37.5,52.98578811369509,True,False,True,False
2022-09-09,39.0,252,4,9,-0.9307239310379793,-0.3657225234972692,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-09,16.5,252,4,9,-0.9307239310379793,-0.3657225234972692,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-10,39.0,253,5,9,-0.9368813462954315,-0.34964745525122826,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-10,16.5,253,5,9,-0.9368813462954315,-0.34964745525122826,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-10,53.987080103359176,253,5,9,-0.9368813462954315,-0.34964745525122826,53.922480620155035,53.53488372093023,52.049095607235145,37.5,53.05038759689922,True,False,True,False
2022-09-11,39.0,254,6,9,-0.9427611433904206,-0.33346877891818705,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-11,16.5,254,6,9,-0.9427611433904206,-0.33346877891818705,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-11,54.05167958656331,254,6,9,-0.9427611433904206,-0.33346877891818705,53.987080103359176,53.599483204134366,52.11369509043928,37.5,53.114987080103354,True,False,True,False
2022-09-12,39.0,255,0,9,-0.9483615800121716,-0.31719128858910595,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-12,54.116279069767444,255,0,9,-0.9483615800121716,-0.31719128858910595,54.05167958656331,53.6640826873385,52.17829457364341,37.5,53.17958656330749,True,False,True,False
2022-09-12,16.5,255,0,9,-0.9483615800121716,-0.31719128858910595,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-13,54.18087855297158,256,1,9,-0.9536809966304455,-0.300819807635668,54.116279069767444,53.72868217054263,52.24289405684755,37.5,53.244186046511636,True,False,True,False
2022-09-13,39.0,256,1,9,-0.9536809966304455,-0.300819807635668,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-13,16.5,256,1,9,-0.9536809966304455,-0.300819807635668,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-14,54.24547803617571,257,2,9,-0.9587178169872964,-0.2843591872810036,54.18087855297158,53.79328165374677,52.30749354005168,37.5,53.30878552971576,True,False,True,False
2022-09-14,39.0,257,2,9,-0.9587178169872964,-0.2843591872810036,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-14,16.5,257,2,9,-0.9587178169872964,-0.2843591872810036,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-15,39.0,258,3,9,-0.9634705485641486,-0.26781430516217486,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-15,16.5,258,3,9,-0.9634705485641486,-0.26781430516217486,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-15,54.310077519379846,258,3,9,-0.9634705485641486,-0.26781430516217486,54.24547803617571,53.8578811369509,52.372093023255815,37.5,53.3733850129199,True,False,True,False
2022-09-16,16.5,259,4,9,-0.9679377830240642,-0.25119006388481957,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-16,54.37467700258398,259,4,9,-0.9679377830240642,-0.25119006388481957,54.310077519379846,53.922480620155035,52.43669250645995,37.5,53.43798449612403,True,False,True,False
2022-09-16,39.0,259,4,9,-0.9679377830240642,-0.25119006388481957,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-17,16.5,260,5,9,-0.9721181966290612,-0.23449138957041052,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-17,54.43927648578811,260,5,9,-0.9721181966290612,-0.23449138957041052,54.37467700258398,53.987080103359176,52.50129198966408,37.5,53.502583979328165,True,False,True,False
2022-09-17,39.0,260,5,9,-0.9721181966290612,-0.23449138957041052,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-18,54.50387596899225,261,6,9,-0.9760105506323682,-0.21772323039653224,54.43927648578811,54.05167958656331,52.565891472868216,37.5,53.5671834625323,True,False,True,False
2022-09-18,39.0,261,6,9,-0.9760105506323682,-0.21772323039653224,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-18,16.5,261,6,9,-0.9760105506323682,-0.21772323039653224,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-19,39.0,262,0,9,-0.9796136916454901,-0.20089055513063528,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-19,16.5,262,0,9,-0.9796136916454901,-0.20089055513063528,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-19,54.56847545219638,262,0,9,-0.9796136916454901,-0.20089055513063528,54.50387596899225,54.116279069767444,52.63049095607235,37.5,53.63178294573643,True,False,True,False
2022-09-20,39.0,263,1,9,-0.9829265519799822,-0.18399835165767986,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-20,16.5,263,1,9,-0.9829265519799822,-0.18399835165767986,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-20,54.633074935400515,263,1,9,-0.9829265519799822,-0.18399835165767986,54.56847545219638,54.18087855297158,52.695090439276484,37.5,53.69638242894057,True,False,True,False
2022-09-21,16.5,264,2,9,-0.9859481499638303,-0.1670516255021195,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-21,54.69767441860465,264,2,9,-0.9859481499638303,-0.1670516255021195,54.633074935400515,54.24547803617571,52.75968992248062,37.5,53.76098191214469,True,False,True,False
2022-09-21,39.0,264,2,9,-0.9859481499638303,-0.1670516255021195,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-22,54.76227390180878,265,3,9,-0.9886775902323404,-0.15005539834465262,54.69767441860465,54.310077519379846,52.82428940568475,37.5,53.825581395348834,True,False,True,False
2022-09-22,39.0,265,3,9,-0.9886775902323404,-0.15005539834465262,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-22,16.5,265,3,9,-0.9886775902323404,-0.15005539834465262,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-23,54.82687338501292,266,4,9,-0.9911140639934546,-0.13301470653419636,54.76227390180878,54.37467700258398,52.888888888888886,37.5,53.890180878552975,True,False,True,False
2022-09-23,39.0,266,4,9,-0.9911140639934546,-0.13301470653419636,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-23,16.5,266,4,9,-0.9911140639934546,-0.13301470653419636,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-24,54.89147286821705,267,5,9,-0.9932568492674143,-0.11593459959550066,54.82687338501292,54.43927648578811,52.95348837209302,37.5,53.95478036175711,True,False,True,False
2022-09-24,16.5,267,5,9,-0.9932568492674143,-0.11593459959550066,16.5,16.5,16.5,19.0,16.5,False,True,True,False
2022-09-24,39.0,267,5,9,-0.9932568492674143,-0.11593459959550066,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-25,16.5,268,6,9,-0.9951053111006974,-0.09882013873287211,16.5,16.5,16.5,18.0,16.5,False,True,True,False
2022-09-25,54.956072351421184,268,6,9,-0.9951053111006974,-0.09882013873287211,54.89147286821705,54.50387596899225,53.01808785529715,37.5,54.01937984496124,True,False,True,False
2022-09-25,39.0,268,6,9,-0.9951053111006974,-0.09882013873287211,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-26,16.5,269,0,9,-0.99665890175417,-0.08167639533042288,16.5,16.5,16.5,17.0,16.5,False,True,True,False
2022-09-26,55.02067183462532,269,0,9,-0.99665890175417,-0.08167639533042288,54.956072351421184,54.56847545219638,53.08268733850129,37.5,54.08397932816538,True,False,True,False
2022-09-26,39.0,269,0,9,-0.99665890175417,-0.08167639533042288,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-27,55.08527131782945,270,1,9,-0.9979171608653922,-0.06450844944931625,55.02067183462532,54.633074935400515,53.14728682170542,37.5,54.148578811369504,True,False,True,False
2022-09-27,39.0,270,1,9,-0.9979171608653922,-0.06450844944931625,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-27,16.5,270,1,9,-0.9979171608653922,-0.06450844944931625,16.5,16.5,16.5,17.0,16.5,False,True,True,False
2022-09-28,39.0,271,2,9,-0.9988797155850335,-0.04732138832243232,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-28,16.5,271,2,9,-0.9988797155850335,-0.04732138832243232,16.5,16.5,16.5,17.0,16.5,False,True,True,False
2022-09-28,55.149870801033586,271,2,9,-0.9988797155850335,-0.04732138832243232,55.08527131782945,54.69767441860465,53.211886304909555,37.5,54.21317829457364,True,False,True,False
2022-09-29,39.0,272,3,9,-0.9995462806873573,-0.03012030484690836,39.0,39.0,39.0,39.0,39.0,True,False,False,True
2022-09-29,16.5,272,3,9,-0.9995462806873573,-0.03012030484690836,16.5,16.5,16.5,17.0,16.5,False,True,True,False
2022-09-29,55.21447028423772,272,3,9,-0.9995462806873573,-0.03012030484690836,55.149870801033586,54.76227390180878,53.276485788113696,37.5,54.27777777777778,True,False,True,False
