pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_进口果
2022-08-31,12.30952380952381,243,2,8,-0.8631421280499115,-0.5049610547215202,12.19047619047619,11.476190476190476,10.42142857142857,11.0,11.184761904761904,True,True
2022-09-01,12.428571428571429,244,3,9,-0.8717063187093217,-0.4900286664290594,12.30952380952381,11.595238095238095,10.485714285714286,11.0,11.24952380952381,True,True
2022-09-02,12.547619047619047,245,4,9,-0.8800122039735356,-0.4749510720670502,12.428571428571429,11.714285714285714,10.55,11.0,11.31611111111111,True,True
2022-09-03,12.666666666666666,246,5,9,-0.888057322629493,-0.4597327394521046,12.547619047619047,11.833333333333334,10.614285714285714,11.0,11.38452380952381,True,True
2022-09-04,12.785714285714285,247,6,9,-0.8958392907349089,-0.4443781781046134,12.666666666666666,11.952380952380953,10.678571428571429,11.0,11.454761904761906,True,True
2022-09-05,12.904761904761905,248,0,9,-0.9033558023246842,-0.4288919379124841,12.785714285714285,12.071428571428571,10.742857142857144,11.0,11.526825396825396,True,True
2022-09-06,13.023809523809524,249,1,9,-0.9106046300942162,-0.41327860778290443,12.904761904761905,12.19047619047619,10.807142857142857,11.0,11.600714285714286,True,True
2022-09-07,13.142857142857142,250,2,9,-0.9175836260593934,-0.3975428142825566,13.023809523809524,12.30952380952381,10.871428571428572,11.0,11.676428571428572,True,True
2022-09-08,13.261904761904763,251,3,9,-0.9242907221930934,-0.3816892202666586,13.142857142857142,12.428571428571429,10.935714285714285,11.0,11.753968253968253,True,True
2022-09-09,13.380952380952381,252,4,9,-0.9307239310379793,-0.3657225234972692,13.261904761904763,12.547619047619047,11.0,11.0,11.833333333333334,True,True
2022-09-10,13.5,253,5,9,-0.9368813462954315,-0.34964745525122826,13.380952380952381,12.666666666666666,11.0,11.0,11.916666666666666,True,True
2022-09-11,13.5,254,6,9,-0.9427611433904206,-0.33346877891818705,13.5,12.785714285714285,11.0,11.0,12.0,True,True
2022-09-12,13.5,255,0,9,-0.9483615800121716,-0.31719128858910595,13.5,12.904761904761905,11.0,11.0,12.083333333333334,True,True
2022-09-13,13.5,256,1,9,-0.9536809966304455,-0.300819807635668,13.5,13.023809523809524,11.0,11.0,12.166666666666666,True,True
2022-09-14,13.5,257,2,9,-0.9587178169872964,-0.2843591872810036,13.5,13.142857142857142,11.0,11.0,12.25,True,True
2022-09-15,13.5,258,3,9,-0.9634705485641486,-0.26781430516217486,13.5,13.261904761904763,11.0,11.0,12.333333333333334,True,True
2022-09-16,13.5,259,4,9,-0.9679377830240642,-0.25119006388481957,13.5,13.380952380952381,11.0,11.0,12.416666666666666,True,True
2022-09-17,13.5,260,5,9,-0.9721181966290612,-0.23449138957041052,13.5,13.5,11.0,11.0,12.5,True,True
2022-09-18,13.5,261,6,9,-0.9760105506323682,-0.21772323039653224,13.5,13.5,11.0,11.0,12.583333333333334,True,True
2022-09-19,13.5,262,0,9,-0.9796136916454901,-0.20089055513063528,13.5,13.5,11.0,11.0,12.666666666666666,True,True
2022-09-20,13.5,263,1,9,-0.9829265519799822,-0.18399835165767986,13.5,13.5,11.119047619047619,11.0,12.746031746031747,True,True
2022-09-21,13.5,264,2,9,-0.9859481499638303,-0.1670516255021195,13.5,13.5,11.238095238095237,11.0,12.821428571428573,True,True
2022-09-22,13.5,265,3,9,-0.9886775902323404,-0.15005539834465262,13.5,13.5,11.357142857142858,11.0,12.892857142857142,True,True
2022-09-23,13.5,266,4,9,-0.9911140639934546,-0.13301470653419636,13.5,13.5,11.476190476190476,11.0,12.96031746031746,True,True
2022-09-24,13.5,267,5,9,-0.9932568492674143,-0.11593459959550066,13.5,13.5,11.595238095238095,11.0,13.023809523809524,True,True
2022-09-25,13.5,268,6,9,-0.9951053111006974,-0.09882013873287211,13.5,13.5,11.714285714285714,11.0,13.083333333333334,True,True
2022-09-26,13.5,269,0,9,-0.99665890175417,-0.08167639533042288,13.5,13.5,11.833333333333334,11.0,13.13888888888889,True,True
2022-09-27,13.5,270,1,9,-0.9979171608653922,-0.06450844944931625,13.5,13.5,11.952380952380953,11.0,13.190476190476192,True,True
2022-09-28,13.5,271,2,9,-0.9988797155850335,-0.04732138832243232,13.5,13.5,12.071428571428571,11.0,13.238095238095239,True,True
2022-09-29,13.5,272,3,9,-0.9995462806873573,-0.03012030484690836,13.5,13.5,12.19047619047619,11.0,13.281746031746032,True,True
2022-09-30,13.5,273,4,9,-0.9999166586547379,-0.012910296075008843,13.5,13.5,12.30952380952381,11.0,13.321428571428573,True,True
2022-10-01,13.5,274,5,10,-0.9999907397361901,0.004303538296243821,13.5,13.5,12.428571428571429,11.05,13.357142857142858,True,True
2022-10-02,13.5,275,6,10,-0.9997685019798909,0.021516097436222233,13.5,13.5,12.547619047619047,11.1,13.38888888888889,True,True
2022-10-03,13.5,276,0,10,-0.9992500112396835,0.03872228089217399,13.5,13.5,12.666666666666666,11.15,13.416666666666666,True,True
2022-10-04,13.5,277,1,10,-0.9984354211555643,0.05591699010060302,13.5,13.5,12.785714285714285,11.2,13.440476190476192,True,True
2022-10-05,13.5,278,2,10,-0.9973249731081555,0.07309512989807776,13.5,13.5,12.904761904761905,11.25,13.46031746031746,True,True
2022-10-06,13.5,279,3,10,-0.9959189961471792,0.0902516100310407,13.5,13.5,13.023809523809524,11.3,13.476190476190476,True,True
2022-10-07,13.5,280,4,10,-0.994217906893952,0.10738134666416306,13.5,13.5,13.142857142857142,11.35,13.488095238095239,True,True
2022-10-08,13.5,281,5,10,-0.9922222094179324,0.12447926388678869,13.5,13.5,13.261904761904763,11.4,13.496031746031747,True,True
2022-10-09,13.5,282,6,10,-0.989932495087353,0.141540295217043,13.5,13.5,13.380952380952381,11.45,13.5,True,True
2022-10-10,13.5,283,0,10,-0.9873494423939864,0.15855938510313475,13.5,13.5,13.5,11.5,13.5,True,True
2022-10-11,13.5,284,1,10,-0.9844738167520923,0.17553149042142777,13.5,13.5,13.5,11.55,13.5,True,True
2022-10-12,13.5,285,2,10,-0.9813064702716093,0.19245158197082995,13.5,13.5,13.5,11.6,13.5,True,True
2022-10-13,13.5,286,3,10,-0.9778483415056567,0.20931464596304888,13.5,13.5,13.5,11.65,13.5,True,True
2022-10-14,13.5,287,4,10,-0.9741004551724206,0.22611568550828803,13.5,13.5,13.5,11.7,13.5,True,True
2022-10-15,13.5,288,5,10,-0.970063921851507,0.2428497220959358,13.5,13.5,13.5,11.75,13.5,True,True
2022-10-16,13.5,289,6,10,-0.965739937654855,0.25951179706979943,13.5,13.5,13.5,11.8,13.5,True,True
2022-10-17,13.5,290,0,10,-0.9611297838723007,0.27609697309746883,13.5,13.5,13.5,11.85,13.5,True,True
2022-10-18,13.5,291,1,10,-0.9562348265919058,0.2926003356333479,13.5,13.5,13.5,11.9,13.5,True,True
2022-10-19,13.5,292,2,10,-0.9510565162951536,0.30901699437494723,13.5,13.5,13.5,11.95,13.5,True,True
2022-10-20,13.5,293,3,10,-0.9455963874271428,0.3253420847119795,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-21,13.5,294,4,10,-0.9398560579418953,0.341570769167856,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-22,13.5,295,5,10,-0.9338372288229252,0.35769823883312546,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-23,13.5,296,6,10,-0.9275416835791965,0.3737197147904692,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-24,13.5,297,0,10,-0.9209712877166347,0.38963044953078774,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-25,13.5,298,1,10,-0.9141279881853337,0.4054257283599973,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-26,13.5,299,2,10,-0.9070138128026362,0.42110087079608916,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-27,13.5,300,3,10,-0.8996308696522434,0.4366512319560638,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-28,13.5,301,4,10,-0.8919813464595487,0.45207220393230374,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-29,13.5,302,5,10,-0.8840675099433637,0.46735921715800205,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-30,13.5,303,6,10,-0.8758917051442433,0.48250774176121763,13.5,13.5,13.5,12.0,13.5,True,True
2022-10-31,13.5,304,0,10,-0.8674563547295971,0.4975132889071803,13.5,13.5,13.5,12.0,13.5,True,True
2022-11-01,13.5,305,1,11,-0.858763958275803,0.5123714121284235,13.5,13.5,13.5,12.05,13.5,True,True
2022-11-02,13.5,306,2,11,-0.8498170915275277,0.5270777086423724,13.5,13.5,13.5,12.1,13.5,True,True
2022-11-03,13.5,307,3,11,-0.8406184056344783,0.5416278206559811,13.5,13.5,13.5,12.15,13.5,True,True
2022-11-04,13.5,308,4,11,-0.8311706263658079,0.5560174366570446,13.5,13.5,13.5,12.2,13.5,True,True
