pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_水菜
2022-08-29,3.25,241,0,8,-0.8452490573530634,-0.5343725582809785,3.3333333333333335,3.5,2.0,2.4166666666666665,2.629166666666667,True,True
2022-08-30,3.25,242,1,8,-0.8543221697498269,-0.5197438121555157,3.25,3.25,2.0,2.25,2.6708333333333334,True,True
2022-08-31,3.25,243,2,8,-0.8631421280499115,-0.5049610547215202,3.25,3.375,2.0,2.15,2.7125,True,True
2022-09-01,3.25,244,3,9,-0.8717063187093217,-0.4900286664290594,3.25,3.5,2.0,2.25,2.754166666666667,True,True
2022-09-02,3.25,245,4,9,-0.8800122039735356,-0.4749510720670502,3.25,3.5,2.0,2.25,2.7958333333333334,True,True
2022-09-03,3.0833333333333335,246,5,9,-0.888057322629493,-0.4597327394521046,3.25,3.4166666666666665,2.0,1.75,2.8319444444444444,True,True
2022-09-04,2.9166666666666665,247,6,9,-0.8958392907349089,-0.4443781781046134,3.0833333333333335,3.3333333333333335,2.0,2.25,2.8625,True,True
2022-09-05,2.75,248,0,9,-0.9033558023246842,-0.4288919379124841,2.9166666666666665,3.25,1.75,2.75,2.8958333333333335,True,True
2022-09-06,2.75,249,1,9,-0.9106046300942162,-0.41327860778290443,2.75,3.25,1.5,3.25,2.9375,True,True
2022-09-07,2.75,250,2,9,-0.9175836260593934,-0.3975428142825566,2.75,3.25,1.25,3.25,2.9875,True,True
2022-09-08,2.25,251,3,9,-0.9242907221930934,-0.3816892202666586,2.75,3.25,1.75,2.75,3.004166666666667,True,True
2022-09-09,1.25,252,4,9,-0.9307239310379793,-0.3657225234972692,2.25,3.25,2.25,2.75,2.970833333333333,True,True
2022-09-10,1.25,253,5,9,-0.9368813462954315,-0.34964745525122826,1.25,3.0833333333333335,2.75,3.25,2.9208333333333334,True,True
2022-09-11,1.25,254,6,9,-0.9427611433904206,-0.33346877891818705,1.25,2.9166666666666665,2.75,3.5833333333333335,2.870833333333333,True,True
2022-09-12,1.25,255,0,9,-0.9483615800121716,-0.31719128858910595,1.25,2.75,2.75,3.9166666666666665,2.8208333333333333,True,True
2022-09-13,1.25,256,1,9,-0.9536809966304455,-0.300819807635668,1.25,2.75,2.75,4.25,2.7708333333333335,True,True
2022-09-14,1.25,257,2,9,-0.9587178169872964,-0.2843591872810036,1.25,2.75,2.75,3.75,2.720833333333333,True,True
2022-09-15,0.9,258,3,9,-0.9634705485641486,-0.26781430516217486,1.25,2.25,2.75,3.75,2.6591666666666667,True,True
2022-09-16,1.25,259,4,9,-0.9679377830240642,-0.25119006388481957,0.9,1.25,2.75,3.75,2.609166666666667,True,True
2022-09-17,1.1333333333333333,260,5,9,-0.9721181966290612,-0.23449138957041052,1.25,1.25,3.0,3.75,2.5469444444444442,True,True
2022-09-18,1.0166666666666666,261,6,9,-0.9760105506323682,-0.21772323039653224,1.1333333333333333,1.25,2.75,3.8333333333333335,2.4891666666666667,True,True
2022-09-19,0.9,262,0,9,-0.9796136916454901,-0.20089055513063528,1.0166666666666666,1.25,3.0,3.9166666666666665,2.419166666666667,True,True
2022-09-20,1.6,263,1,9,-0.9829265519799822,-0.18399835165767986,0.9,1.25,3.25,4.0,2.3641666666666667,True,True
2022-09-21,1.5,264,2,9,-0.9859481499638303,-0.1670516255021195,1.6,1.25,3.5,4.0,2.2975,True,True
2022-09-22,1.75,265,3,9,-0.9886775902323404,-0.15005539834465262,1.5,0.9,3.25,3.75,2.2475,True,True
2022-09-23,1.25,266,4,9,-0.9911140639934546,-0.13301470653419636,1.75,1.25,3.375,3.75,2.1766666666666667,True,True
2022-09-24,1.2,267,5,9,-0.9932568492674143,-0.11593459959550066,1.25,1.1333333333333333,3.5,3.75,2.1,True,True
2022-09-25,1.1500000000000001,268,6,9,-0.9951053111006974,-0.09882013873287211,1.2,1.0166666666666666,3.5,4.083333333333333,2.0216666666666665,True,True
2022-09-26,1.1,269,0,9,-0.99665890175417,-0.08167639533042288,1.1500000000000001,0.9,3.4166666666666665,4.416666666666667,1.9444444444444444,True,True
2022-09-27,1.1,270,1,9,-0.9979171608653922,-0.06450844944931625,1.1,1.6,3.3333333333333335,4.75,1.87,True,True
2022-09-28,1.25,271,2,9,-0.9988797155850335,-0.04732138832243232,1.1,1.5,3.25,4.75,1.8033333333333335,True,True
2022-09-29,1.4,272,3,9,-0.9995462806873573,-0.03012030484690836,1.25,1.75,3.25,4.75,1.7416666666666667,True,True
2022-09-30,1.5,273,4,9,-0.9999166586547379,-0.012910296075008843,1.4,1.25,3.25,4.25,1.6833333333333333,True,True
2022-10-01,1.5833333333333333,274,5,10,-0.9999907397361901,0.004303538296243821,1.5,1.2,3.25,4.25,1.6277777777777778,True,True
2022-10-02,1.6666666666666667,275,6,10,-0.9997685019798909,0.021516097436222233,1.5833333333333333,1.1500000000000001,3.25,4.25,1.575,True,True
2022-10-03,1.75,276,0,10,-0.9992500112396835,0.03872228089217399,1.6666666666666667,1.1,3.0833333333333335,4.25,1.5305555555555554,True,True
2022-10-04,3.25,277,1,10,-0.9984354211555643,0.05591699010060302,1.75,1.1,2.9166666666666665,4.25,1.5416666666666667,True,True
2022-10-05,3.25,278,2,10,-0.9973249731081555,0.07309512989807776,3.25,1.25,2.75,4.25,1.5583333333333333,True,True
2022-10-06,3.25,279,3,10,-0.9959189961471792,0.0902516100310407,3.25,1.4,2.75,4.5,1.575,True,True
2022-10-07,3.25,280,4,10,-0.994217906893952,0.10738134666416306,3.25,1.5,2.75,4.75,1.5916666666666666,True,True
2022-10-08,2.9166666666666665,281,5,10,-0.9922222094179324,0.12447926388678869,3.25,1.5833333333333333,2.25,5.25,1.6138888888888887,True,True
2022-10-09,2.5833333333333335,282,6,10,-0.989932495087353,0.141540295217043,2.9166666666666665,1.6666666666666667,1.25,5.333333333333333,1.6583333333333334,True,True
2022-10-10,2.25,283,0,10,-0.9873494423939864,0.15855938510313475,2.5833333333333335,1.75,1.25,5.416666666666667,1.6916666666666667,True,True
2022-10-11,2.75,284,1,10,-0.9844738167520923,0.17553149042142777,2.25,3.25,1.25,5.5,1.7416666666666667,True,True
