pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_散,prodPcat_UNKNOWN
2023-06-03,4.15,154,5,6,0.4711595076738638,-0.8820480249558537,4.15,4.15,4.325,5.0,4.164583333333334,True,True
2023-06-04,4.15,155,6,6,0.4559066935084588,-0.8900275764346767,4.15,4.15,4.295833333333333,5.0,4.159722222222223,True,True
2023-06-05,4.15,156,0,6,0.440518784350495,-0.8977433935342337,4.15,4.15,4.266666666666667,5.0,4.155833333333334,True,True
2023-06-06,4.15,157,1,6,0.42500033996955416,-0.9051931898913974,4.15,4.15,4.237500000000001,5.0,4.152916666666667,True,True
2023-06-07,4.15,158,2,6,0.4093559588156213,-0.9123747579707273,4.15,4.15,4.208333333333334,5.0,4.150972222222223,True,True
2023-06-08,4.15,159,3,6,0.39359027665646673,-0.9192859697186104,4.15,4.15,4.179166666666667,5.0,4.15,True,True
2023-06-09,4.15,160,4,6,0.3777079652039649,-0.9259247771938498,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-10,4.15,161,5,6,0.36171373072976765,-0.9322892131745133,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-11,4.15,162,6,6,0.3456123126707335,-0.9383773917408641,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-12,4.15,163,0,6,0.3294084822245304,-0.9441875088341993,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-13,4.15,164,1,6,0.3131070409358269,-0.9497178427914316,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-14,4.15,165,2,6,0.29671281927349075,-0.9549667548552551,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-15,4.15,166,3,6,0.28023067519921585,-0.9599326896597447,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-16,4.15,167,4,6,0.26366549272800704,-0.9646141756912435,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-17,4.15,168,5,6,0.24702218048093552,-0.9690098257244062,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-18,4.15,169,6,6,0.23030567023061221,-0.9731183372332619,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-19,4.15,170,0,6,0.21352091543979612,-0.9769384927771817,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-20,4.15,171,1,6,0.19667288979357647,-0.980469160361632,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-21,4.15,172,2,6,0.1797665857255624,-0.9837092937736097,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-22,4.15,173,3,6,0.16280701293851715,-0.986657932891657,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-23,4.15,174,4,6,0.1457991969198751,-0.9893142039703663,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-24,4.15,175,5,6,0.12874817745258132,-0.99167731989929,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-25,4.15,176,6,6,0.11165900712169512,-0.993746580436178,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-26,4.15,177,0,6,0.09453674981719912,-0.9955213724144752,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-27,4.15,178,1,6,0.07738647923346301,-0.9970011699250151,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-28,4.15,179,2,6,0.06021327736579302,-0.9981855344718586,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-29,4.15,180,3,6,0.04302223300453059,-0.99907411510223,4.15,4.15,4.15,5.0,4.15,True,True
2023-06-30,4.15,181,4,6,0.02581844022713308,-0.9996666485105112,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-01,4.15,182,5,7,0.008606996888688698,-0.9999629591162655,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-02,4.15,183,6,7,-0.008606996888688009,-0.9999629591162655,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-03,4.15,184,0,7,-0.02581844022713239,-0.9996666485105112,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-04,4.15,185,1,7,-0.04302223300453034,-0.99907411510223,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-05,4.15,186,2,7,-0.060213277365792774,-0.9981855344718586,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-06,4.15,187,3,7,-0.07738647923346322,-0.9970011699250151,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-07,4.15,188,4,7,-0.09453674981719933,-0.9955213724144752,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-08,4.15,189,5,7,-0.11165900712169444,-0.9937465804361781,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-09,4.15,190,6,7,-0.12874817745258066,-0.99167731989929,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-10,4.15,191,0,7,-0.14579919691987442,-0.9893142039703664,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-11,4.15,192,1,7,-0.16280701293851646,-0.9866579328916572,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-12,4.15,193,2,7,-0.17976658572556214,-0.9837092937736098,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-13,4.15,194,3,7,-0.19667288979357622,-0.9804691603616321,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-14,4.15,195,4,7,-0.2135209154397959,-0.9769384927771817,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-15,4.15,196,5,7,-0.23030567023061196,-0.973118337233262,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-16,4.15,197,6,7,-0.24702218048093527,-0.9690098257244063,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-17,4.15,198,0,7,-0.2636654927280072,-0.9646141756912435,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-18,4.15,199,1,7,-0.2802306751992161,-0.9599326896597445,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-19,4.15,200,2,7,-0.2967128192734901,-0.9549667548552553,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-20,4.15,201,3,7,-0.3131070409358267,-0.9497178427914317,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-21,4.15,202,4,7,-0.3294084822245302,-0.9441875088341994,4.15,4.15,4.15,5.0,4.15,True,True
2023-07-22,4.15,203,5,7,-0.3456123126707333,-0.9383773917408642,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-23,4.15,204,6,7,-0.3617137307297674,-0.9322892131745134,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-24,4.15,205,0,7,-0.37770796520396466,-0.9259247771938499,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-25,4.15,206,1,7,-0.39359027665646645,-0.9192859697186105,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-26,4.15,207,2,7,-0.4093559588156211,-0.9123747579707274,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-27,4.15,208,3,7,-0.42500033996955394,-0.9051931898913975,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-28,4.15,209,4,7,-0.4405187843504952,-0.8977433935342336,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-29,4.15,210,5,7,-0.455906693508459,-0.8900275764346766,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-30,4.15,211,6,7,-0.47115950767386394,-0.8820480249558535,4.15,4.15,4.15,4.2,4.15,True,True
2023-07-31,4.15,212,0,7,-0.4862727071086902,-0.8738071036110807,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-01,4.15,213,1,8,-0.5012418134457756,-0.8653072543632061,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-02,4.15,214,2,8,-0.5160623910158526,-0.8565509959010037,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-03,4.15,215,3,8,-0.5307300481619331,-0.8475409228928312,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-04,4.15,216,4,8,-0.5452404385406507,-0.8382797052177745,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-05,4.15,217,5,8,-0.5595892624101763,-0.828770087174504,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-06,4.15,218,6,8,-0.5737722679043243,-0.8190148866680802,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-07,4.15,219,0,8,-0.5877852522924734,-0.8090169943749472,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-08,4.15,220,1,8,-0.6016240632249227,-0.7987793728863648,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-09,4.15,221,2,8,-0.6152845999633277,-0.7883050558305253,4.15,4.15,4.15,4.2,4.15,True,True
2023-08-10,4.15,222,3,8,-0.6287628145958345,-0.7775971469736268,4.15,4.15,4.15,4.2,4.15,True,True
