pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,prodPcat_淡水鱼
2023-03-12,16.0,71,6,3,0.9398560579418954,0.3415707691678556,16.0,16.0,15.0,15.0,15.35,True,True
2023-03-13,16.0,72,0,3,0.9455963874271426,0.3253420847119801,16.0,16.0,15.0,15.0,15.383333333333333,True,True
2023-03-14,16.0,73,1,3,0.9510565162951535,0.30901699437494745,16.0,16.0,15.0,15.0,15.416666666666666,True,True
2023-03-15,16.0,74,2,3,0.9562348265919056,0.29260033563334836,16.0,16.0,15.0,15.0,15.45,True,True
2023-03-16,17.0,75,3,3,0.9611297838723007,0.27609697309746883,16.0,16.0,15.0,15.0,15.516666666666667,True,True
2023-03-17,17.0,76,4,3,0.9657399376548549,0.2595117970697999,17.0,16.0,15.0,15.0,15.583333333333334,True,True
2023-03-18,17.0,77,5,3,0.9700639218515071,0.2428497220959356,17.0,16.0,15.0,15.0,15.65,True,True
2023-03-19,17.0,78,6,3,0.9741004551724205,0.22611568550828828,17.0,16.0,15.0,15.0,15.716666666666667,True,True
2023-03-20,17.0,79,0,3,0.9778483415056568,0.20931464596304847,17.0,16.0,15.0,15.0,15.783333333333333,True,True
2023-03-21,17.0,80,1,3,0.9813064702716093,0.19245158197082998,17.0,16.0,15.0,15.0,15.85,True,True
2023-03-22,17.0,81,2,3,0.9844738167520922,0.1755314904214282,17.0,16.0,15.0,15.0,15.916666666666666,True,True
2023-03-23,17.0,82,3,3,0.9873494423939864,0.15855938510313475,17.0,17.0,15.0,15.0,15.983333333333333,True,True
2023-03-24,17.0,83,4,3,0.989932495087353,0.141540295217043,17.0,17.0,15.0,15.0,16.05,True,True
2023-03-25,17.0,84,5,3,0.9922222094179323,0.12447926388678915,17.0,17.0,15.0,15.0,16.116666666666667,True,True
2023-03-26,17.0,85,6,3,0.994217906893952,0.10738134666416309,17.0,17.0,15.0,15.0,16.183333333333334,True,True
2023-03-27,17.0,86,0,3,0.995918996147179,0.09025161003104117,17.0,17.0,15.0,15.0,16.25,True,True
2023-03-28,17.0,87,1,3,0.9973249731081555,0.07309512989807777,17.0,17.0,15.0,15.0,16.316666666666666,True,True
2023-03-29,17.0,88,2,3,0.9984354211555643,0.055916990100603484,17.0,17.0,15.0,15.0,16.383333333333333,True,True
2023-03-30,17.0,89,3,3,0.9992500112396835,0.03872228089217446,17.0,17.0,15.0,15.0,16.45,True,True
2023-03-31,17.0,90,4,3,0.9997685019798909,0.021516097436222254,17.0,17.0,15.0,15.0,16.516666666666666,True,True
2023-04-01,17.0,91,5,4,0.9999907397361901,0.004303538296244289,17.0,17.0,15.5,15.5,16.566666666666666,True,True
2023-04-02,17.0,92,6,4,0.9999166586547379,-0.01291029607500882,17.0,17.0,16.0,15.5,16.6,True,True
2023-04-03,17.0,93,0,4,0.9995462806873573,-0.030120304846908114,17.0,17.0,16.0,15.25,16.633333333333333,True,True
2023-04-04,17.0,94,1,4,0.9988797155850336,-0.04732138832243185,17.0,17.0,16.0,15.0,16.666666666666668,True,True
2023-04-05,17.0,95,2,4,0.9979171608653922,-0.06450844944931623,17.0,17.0,16.0,15.0,16.7,True,True
2023-04-06,17.0,96,3,4,0.9966589017541702,-0.08167639533042241,17.0,17.0,16.0,15.0,16.733333333333334,True,True
2023-04-07,17.0,97,4,4,0.9951053111006976,-0.09882013873287143,17.0,17.0,16.0,15.0,16.766666666666666,True,True
2023-04-08,17.0,98,5,4,0.9932568492674143,-0.11593459959550041,17.0,17.0,16.0,15.0,16.8,True,True
2023-04-09,17.0,99,6,4,0.9911140639934547,-0.1330147065341959,17.0,17.0,16.0,15.0,16.833333333333332,True,True
2023-04-10,17.0,100,0,4,0.9886775902323405,-0.1500553983446526,17.0,17.0,16.0,15.0,16.866666666666667,True,True
2023-04-11,17.0,101,1,4,0.9859481499638304,-0.16705162550211924,17.0,17.0,16.0,15.0,16.9,True,True
2023-04-12,17.0,102,2,4,0.9829265519799822,-0.18399835165768005,17.0,17.0,16.0,15.0,16.933333333333334,True,True
2023-04-13,17.0,103,3,4,0.9796136916454901,-0.20089055513063506,17.0,17.0,16.0,15.0,16.966666666666665,True,True
2023-04-14,17.0,104,4,4,0.9760105506323683,-0.21772323039653177,17.0,17.0,16.0,15.0,17.0,True,True
2023-04-15,17.0,105,5,4,0.9721181966290613,-0.23449138957040985,17.0,17.0,17.0,15.0,17.0,True,True
2023-04-16,17.0,106,6,4,0.9679377830240642,-0.25119006388481935,17.0,17.0,17.0,15.0,17.0,True,True
2023-04-17,17.5,107,0,4,0.9634705485641488,-0.2678143051621742,17.0,17.0,17.0,15.0,17.016666666666666,True,True
2023-04-18,18.0,108,1,4,0.9587178169872964,-0.2843591872810034,17.5,17.0,17.0,14.0,17.05,True,True
2023-04-19,18.0,109,2,4,0.9536809966304457,-0.30081980763566735,18.0,17.0,17.0,14.0,17.083333333333332,True,True
2023-04-20,18.0,110,3,4,0.9483615800121715,-0.3171912885891061,18.0,17.0,17.0,14.0,17.116666666666667,True,True
2023-04-21,17.5,111,4,4,0.9427611433904207,-0.3334687789181868,18.0,17.0,17.0,14.0,17.133333333333333,True,True
2023-04-22,17.5,112,5,4,0.9368813462954315,-0.3496474552512284,17.5,17.0,17.0,14.0,17.15,True,True
2023-04-23,17.5,113,6,4,0.9307239310379795,-0.36572252349726897,17.5,17.0,17.0,14.0,17.166666666666668,True,True
2023-04-24,17.5,114,0,4,0.9242907221930933,-0.3816892202666588,17.5,17.5,17.0,14.0,17.183333333333334,True,True
2023-04-25,17.5,115,1,4,0.9175836260593937,-0.39754281428255595,17.5,18.0,17.0,14.0,17.2,True,True
2023-04-26,17.5,116,2,4,0.9106046300942162,-0.4132786077829042,17.5,18.0,17.0,14.0,17.216666666666665,True,True
2023-04-27,17.5,117,3,4,0.9033558023246845,-0.4288919379124835,17.5,18.0,17.0,14.0,17.233333333333334,True,True
2023-04-28,17.5,118,4,4,0.895839290734909,-0.4443781781046132,17.5,17.5,17.0,14.0,17.25,True,True
2023-04-29,17.5,119,5,4,0.8880573226294932,-0.45973273945210397,17.5,17.5,17.0,14.0,17.266666666666666,True,True
2023-04-30,17.5,120,6,4,0.8800122039735357,-0.47495107206704995,17.5,17.5,17.0,14.0,17.283333333333335,True,True
2023-05-01,17.5,121,0,5,0.8717063187093218,-0.4900286664290592,17.5,17.5,17.0,14.0,17.3,True,True
2023-05-02,17.5,122,1,5,0.8631421280499114,-0.5049610547215204,17.5,17.5,17.0,14.0,17.316666666666666,True,True
2023-05-03,17.5,123,2,5,0.854322169749827,-0.5197438121555155,17.5,17.5,17.0,14.0,17.333333333333332,True,True
2023-05-04,17.5,124,3,5,0.8452490573530633,-0.5343725582809786,17.5,17.5,17.0,14.0,17.35,True,True
2023-05-05,17.5,125,4,5,0.8359254794186372,-0.548842958284719,17.5,17.5,17.0,14.0,17.366666666666667,True,True
2023-05-06,17.5,126,5,5,0.8263541987239096,-0.5631507242749186,17.5,17.5,17.0,14.0,17.383333333333333,True,True
2023-05-07,17.5,127,6,5,0.8165380514459161,-0.5772916165517272,17.5,17.5,17.0,14.0,17.4,True,True
2023-05-08,17.5,128,0,5,0.8064799463209448,-0.5912614448635781,17.5,17.5,17.0,14.0,17.416666666666668,True,True
2023-05-09,17.5,129,1,5,0.7961828637826158,-0.6050560696488488,17.5,17.5,17.0,14.0,17.433333333333334,True,True
2023-05-10,17.5,130,2,5,0.7856498550787147,-0.6186714032625031,17.5,17.5,17.0,14.0,17.45,True,True
2023-05-11,17.5,131,3,5,0.7748840413670407,-0.6321034111873487,17.5,17.5,17.0,14.0,17.466666666666665,True,True
2023-05-12,17.5,132,4,5,0.7638886127905428,-0.6453481132295501,17.5,17.5,17.0,14.0,17.483333333333334,True,True
2023-05-13,17.5,133,5,5,0.7526668275320085,-0.6584015846980488,17.5,17.5,17.0,14.0,17.5,True,True
2023-05-14,17.5,134,6,5,0.7412220108485958,-0.6712599575675313,17.5,17.5,17.0,14.0,17.516666666666666,True,True
2023-05-15,17.5,135,0,5,0.7295575540864875,-0.6839194216246106,17.5,17.5,17.0,14.0,17.533333333333335,True,True
2023-05-16,17.5,136,1,5,0.717676913675962,-0.6963762255968722,17.5,17.5,17.0,14.0,17.55,True,True
2023-05-17,17.5,137,2,5,0.705583610107178,-0.7086266782644596,17.5,17.5,17.5,14.0,17.55,True,True
2023-05-18,17.5,138,3,5,0.6932812268869777,-0.7206671495538609,17.5,17.5,18.0,14.0,17.533333333333335,True,True
2023-05-19,17.5,139,4,5,0.6807734094770161,-0.7324940716135789,17.5,17.5,18.0,14.0,17.516666666666666,True,True
2023-05-20,17.5,140,5,5,0.6680638642135335,-0.7441039398713607,17.5,17.5,18.0,14.0,17.5,True,True
2023-05-21,17.5,141,6,5,0.6551563572090853,-0.7554933140726803,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-22,17.5,142,0,5,0.6420547132365637,-0.766658819300159,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-23,17.5,143,1,5,0.6287628145958344,-0.7775971469736269,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-24,17.5,144,2,5,0.6152845999633276,-0.7883050558305255,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-25,17.5,145,3,5,0.6016240632249226,-0.7987793728863649,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-26,17.5,146,4,5,0.5877852522924732,-0.8090169943749473,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-27,17.5,147,5,5,0.5737722679043246,-0.8190148866680801,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-28,17.5,148,6,5,0.5595892624101765,-0.8287700871745038,17.5,17.5,17.5,14.0,17.5,True,True
2023-05-29,18.5,149,0,5,0.545240438540651,-0.8382797052177744,17.5,17.5,17.5,14.0,17.533333333333335,True,True
2023-05-30,18.5,150,1,5,0.5307300481619334,-0.8475409228928311,18.5,17.5,17.5,14.0,17.566666666666666,True,True
2023-05-31,18.5,151,2,5,0.5160623910158528,-0.8565509959010036,18.5,17.5,17.5,14.0,17.6,True,True
2023-06-01,18.5,152,3,6,0.5012418134457758,-0.865307254363206,18.5,17.5,17.5,14.0,17.633333333333333,True,True
2023-06-02,20.0,153,4,6,0.48627270710868997,-0.8738071036110808,18.5,17.5,17.5,14.0,17.716666666666665,True,True
2023-06-03,20.0,154,5,6,0.4711595076738638,-0.8820480249558537,20.0,17.5,17.5,14.0,17.8,True,True
2023-06-04,20.0,155,6,6,0.4559066935084588,-0.8900275764346767,20.0,17.5,17.5,14.0,17.883333333333333,True,True
2023-06-05,20.0,156,0,6,0.440518784350495,-0.8977433935342337,20.0,18.5,17.5,14.0,17.966666666666665,True,True
2023-06-06,20.0,157,1,6,0.42500033996955416,-0.9051931898913974,20.0,18.5,17.5,14.0,18.05,True,True
2023-06-07,20.0,158,2,6,0.4093559588156213,-0.9123747579707273,20.0,18.5,17.5,14.0,18.133333333333333,True,True
2023-06-08,20.0,159,3,6,0.39359027665646673,-0.9192859697186104,20.0,18.5,17.5,14.0,18.216666666666665,True,True
2023-06-09,20.0,160,4,6,0.3777079652039649,-0.9259247771938498,20.0,20.0,17.5,14.0,18.3,True,True
2023-06-10,20.0,161,5,6,0.36171373072976765,-0.9322892131745133,20.0,20.0,17.5,14.0,18.383333333333333,True,True
2023-06-11,20.0,162,6,6,0.3456123126707335,-0.9383773917408641,20.0,20.0,17.5,14.0,18.466666666666665,True,True
2023-06-12,20.0,163,0,6,0.3294084822245304,-0.9441875088341993,20.0,20.0,17.5,14.0,18.55,True,True
2023-06-13,20.0,164,1,6,0.3131070409358269,-0.9497178427914316,20.0,20.0,17.5,14.0,18.633333333333333,True,True
2023-06-14,20.0,165,2,6,0.29671281927349075,-0.9549667548552551,20.0,20.0,17.5,14.0,18.716666666666665,True,True
2023-06-15,20.0,166,3,6,0.28023067519921585,-0.9599326896597447,20.0,20.0,17.5,14.0,18.8,True,True
2023-06-16,20.0,167,4,6,0.26366549272800704,-0.9646141756912435,20.0,20.0,17.5,13.5,18.883333333333333,True,True
2023-06-17,20.0,168,5,6,0.24702218048093552,-0.9690098257244062,20.0,20.0,17.5,13.5,18.966666666666665,True,True
2023-06-18,20.0,169,6,6,0.23030567023061221,-0.9731183372332619,20.0,20.0,17.5,13.5,19.05,True,True
2023-06-19,20.0,170,0,6,0.21352091543979612,-0.9769384927771817,20.0,20.0,17.5,13.5,19.133333333333333,True,True
2023-06-20,20.0,171,1,6,0.19667288979357647,-0.980469160361632,20.0,20.0,17.5,13.5,19.216666666666665,True,True
2023-06-21,20.0,172,2,6,0.1797665857255624,-0.9837092937736097,20.0,20.0,17.5,13.5,19.3,True,True
2023-06-22,20.0,173,3,6,0.16280701293851715,-0.986657932891657,20.0,20.0,17.5,13.5,19.383333333333333,True,True
2023-06-23,20.0,174,4,6,0.1457991969198751,-0.9893142039703663,20.0,20.0,17.5,13.5,19.466666666666665,True,True
2023-06-24,20.0,175,5,6,0.12874817745258132,-0.99167731989929,20.0,20.0,17.5,13.5,19.55,True,True
2023-06-25,20.0,176,6,6,0.11165900712169512,-0.993746580436178,20.0,20.0,17.5,13.5,19.633333333333333,True,True
2023-06-26,20.0,177,0,6,0.09453674981719912,-0.9955213724144752,20.0,20.0,17.5,13.5,19.716666666666665,True,True
2023-06-27,20.0,178,1,6,0.07738647923346301,-0.9970011699250151,20.0,20.0,17.5,13.5,19.8,True,True
2023-06-28,20.0,179,2,6,0.06021327736579302,-0.9981855344718586,20.0,20.0,18.5,13.5,19.85,True,True
2023-06-29,20.0,180,3,6,0.04302223300453059,-0.99907411510223,20.0,20.0,18.5,13.5,19.9,True,True
2023-06-30,20.0,181,4,6,0.02581844022713308,-0.9996666485105112,20.0,20.0,18.5,13.5,19.95,True,True
2023-07-01,20.0,182,5,7,0.008606996888688698,-0.9999629591162655,20.0,20.0,18.5,13.5,20.0,True,True
2023-07-02,20.0,183,6,7,-0.008606996888688009,-0.9999629591162655,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-03,20.0,184,0,7,-0.02581844022713239,-0.9996666485105112,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-04,20.0,185,1,7,-0.04302223300453034,-0.99907411510223,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-05,20.0,186,2,7,-0.060213277365792774,-0.9981855344718586,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-06,20.0,187,3,7,-0.07738647923346322,-0.9970011699250151,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-07,20.0,188,4,7,-0.09453674981719933,-0.9955213724144752,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-08,20.0,189,5,7,-0.11165900712169444,-0.9937465804361781,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-09,20.0,190,6,7,-0.12874817745258066,-0.99167731989929,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-10,20.0,191,0,7,-0.14579919691987442,-0.9893142039703664,20.0,20.0,20.0,13.5,20.0,True,True
2023-07-11,20.5,192,1,7,-0.16280701293851646,-0.9866579328916572,20.0,20.0,20.0,13.5,20.016666666666666,True,True
2023-07-12,20.5,193,2,7,-0.17976658572556214,-0.9837092937736098,20.5,20.0,20.0,13.0,20.033333333333335,True,True
2023-07-13,20.5,194,3,7,-0.19667288979357622,-0.9804691603616321,20.5,20.0,20.0,12.5,20.05,True,True
2023-07-14,20.5,195,4,7,-0.2135209154397959,-0.9769384927771817,20.5,20.0,20.0,12.5,20.066666666666666,True,True
2023-07-15,20.5,196,5,7,-0.23030567023061196,-0.973118337233262,20.5,20.0,20.0,12.5,20.083333333333332,True,True
2023-07-16,20.5,197,6,7,-0.24702218048093527,-0.9690098257244063,20.5,20.0,20.0,12.5,20.1,True,True
2023-07-17,20.5,198,0,7,-0.2636654927280072,-0.9646141756912435,20.5,20.0,20.0,13.0,20.116666666666667,True,True
2023-07-18,20.5,199,1,7,-0.2802306751992161,-0.9599326896597445,20.5,20.5,20.0,13.0,20.133333333333333,True,True
2023-07-19,20.5,200,2,7,-0.2967128192734901,-0.9549667548552553,20.5,20.5,20.0,13.0,20.15,True,True
2023-07-20,20.5,201,3,7,-0.3131070409358267,-0.9497178427914317,20.5,20.5,20.0,13.0,20.166666666666668,True,True
2023-07-21,20.5,202,4,7,-0.3294084822245302,-0.9441875088341994,20.5,20.5,20.0,13.0,20.183333333333334,True,True
2023-07-22,20.5,203,5,7,-0.3456123126707333,-0.9383773917408642,20.5,20.5,20.0,13.0,20.2,True,True
2023-07-23,20.5,204,6,7,-0.3617137307297674,-0.9322892131745134,20.5,20.5,20.0,13.0,20.216666666666665,True,True
2023-07-24,20.5,205,0,7,-0.37770796520396466,-0.9259247771938499,20.5,20.5,20.0,13.0,20.233333333333334,True,True
2023-07-25,20.5,206,1,7,-0.39359027665646645,-0.9192859697186105,20.5,20.5,20.0,13.0,20.25,True,True
2023-07-26,20.5,207,2,7,-0.4093559588156211,-0.9123747579707274,20.5,20.5,20.0,13.0,20.266666666666666,True,True
2023-07-27,20.5,208,3,7,-0.42500033996955394,-0.9051931898913975,20.5,20.5,20.0,13.0,20.283333333333335,True,True
2023-07-28,20.5,209,4,7,-0.4405187843504952,-0.8977433935342336,20.5,20.5,20.0,13.0,20.3,True,True
2023-07-29,20.5,210,5,7,-0.455906693508459,-0.8900275764346766,20.5,20.5,20.0,13.0,20.316666666666666,True,True
2023-07-30,20.5,211,6,7,-0.47115950767386394,-0.8820480249558535,20.5,20.5,20.0,13.0,20.333333333333332,True,True
2023-07-31,20.5,212,0,7,-0.4862727071086902,-0.8738071036110807,20.5,20.5,20.0,13.0,20.35,True,True
2023-08-01,20.5,213,1,8,-0.5012418134457756,-0.8653072543632061,20.5,20.5,20.0,13.0,20.366666666666667,True,True
2023-08-02,20.5,214,2,8,-0.5160623910158526,-0.8565509959010037,20.5,20.5,20.0,13.0,20.383333333333333,True,True
2023-08-03,20.5,215,3,8,-0.5307300481619331,-0.8475409228928312,20.5,20.5,20.0,13.0,20.4,True,True
2023-08-04,20.5,216,4,8,-0.5452404385406507,-0.8382797052177745,20.5,20.5,20.0,13.0,20.416666666666668,True,True
2023-08-05,20.5,217,5,8,-0.5595892624101763,-0.828770087174504,20.5,20.5,20.0,13.0,20.433333333333334,True,True
2023-08-06,20.5,218,6,8,-0.5737722679043243,-0.8190148866680802,20.5,20.5,20.0,13.0,20.45,True,True
2023-08-07,20.5,219,0,8,-0.5877852522924734,-0.8090169943749472,20.5,20.5,20.0,13.0,20.466666666666665,True,True
2023-08-08,20.5,220,1,8,-0.6016240632249227,-0.7987793728863648,20.5,20.5,20.0,13.0,20.483333333333334,True,True
2023-08-09,20.5,221,2,8,-0.6152845999633277,-0.7883050558305253,20.5,20.5,20.0,13.0,20.5,True,True
2023-08-10,20.5,222,3,8,-0.6287628145958345,-0.7775971469736268,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-11,20.5,223,4,8,-0.6420547132365636,-0.7666588193001592,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-12,20.5,224,5,8,-0.655156357209085,-0.7554933140726804,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-13,20.5,225,6,8,-0.6680638642135333,-0.7441039398713608,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-14,20.5,226,0,8,-0.6807734094770159,-0.7324940716135792,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-15,20.5,227,1,8,-0.6932812268869771,-0.7206671495538615,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-16,20.5,228,2,8,-0.7055836101071774,-0.70862667826446,20.5,20.5,20.5,13.0,20.5,True,True
2023-08-17,20.5,229,3,8,-0.7176769136759615,-0.6963762255968726,20.5,20.5,20.5,13.0,20.5,True,True
