pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_750g-1000g,specInfo_>1000g,specInfo_5000g左右,specInfo_1500g左右,prodPcat_淡水鱼
2022-07-17,7.5,198,6,7,-0.2636654927280072,-0.9646141756912435,7.5,8.0,8.75,11.5,7.9625,True,False,False,False,True
2022-07-17,9.47841726618705,198,6,7,-0.2636654927280072,-0.9646141756912435,9.482913669064748,9.509892086330936,9.613309352517986,10.0,9.54361510791367,False,False,True,False,True
2022-07-17,7.5,198,6,7,-0.2636654927280072,-0.9646141756912435,7.5,8.0,8.75,7.75,7.9625,False,False,False,True,True
2022-07-17,7.75,198,6,7,-0.2636654927280072,-0.9646141756912435,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-18,7.5,199,0,7,-0.2802306751992161,-0.9599326896597445,7.5,8.0,8.375,11.5,7.933333333333334,True,False,False,False,True
2022-07-18,9.473920863309353,199,0,7,-0.2802306751992161,-0.9599326896597445,9.47841726618705,9.505395683453237,9.608812949640289,10.0,9.539118705035971,False,False,True,False,True
2022-07-18,7.75,199,0,7,-0.2802306751992161,-0.9599326896597445,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-18,7.5,199,0,7,-0.2802306751992161,-0.9599326896597445,7.5,8.0,8.375,7.75,7.933333333333334,False,False,False,True,True
2022-07-19,9.469424460431654,200,1,7,-0.2967128192734901,-0.9549667548552553,9.473920863309353,9.50089928057554,9.60431654676259,10.0,9.534622302158274,False,False,True,False,True
2022-07-19,7.5,200,1,7,-0.2967128192734901,-0.9549667548552553,7.5,8.0,8.0,11.5,7.916666666666667,True,False,False,False,True
2022-07-19,7.5,200,1,7,-0.2967128192734901,-0.9549667548552553,7.5,8.0,8.0,7.75,7.916666666666667,False,False,False,True,True
2022-07-19,7.75,200,1,7,-0.2967128192734901,-0.9549667548552553,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-20,7.5,201,2,7,-0.3131070409358267,-0.9497178427914317,7.5,8.0,8.0,7.75,7.9,False,False,False,True,True
2022-07-20,9.464928057553957,201,2,7,-0.3131070409358267,-0.9497178427914317,9.469424460431654,9.496402877697841,9.599820143884893,10.0,9.530125899280574,False,False,True,False,True
2022-07-20,7.5,201,2,7,-0.3131070409358267,-0.9497178427914317,7.5,8.0,8.0,11.5,7.9,True,False,False,False,True
2022-07-20,7.75,201,2,7,-0.3131070409358267,-0.9497178427914317,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-21,9.46043165467626,202,3,7,-0.3294084822245302,-0.9441875088341994,9.464928057553957,9.491906474820144,9.595323741007194,10.0,9.525629496402878,False,False,True,False,True
2022-07-21,7.5,202,3,7,-0.3294084822245302,-0.9441875088341994,7.5,8.0,8.0,7.75,7.883333333333334,False,False,False,True,True
2022-07-21,7.75,202,3,7,-0.3294084822245302,-0.9441875088341994,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-21,7.5,202,3,7,-0.3294084822245302,-0.9441875088341994,7.5,8.0,8.0,11.5,7.883333333333334,True,False,False,False,True
2022-07-22,7.5,203,4,7,-0.3456123126707333,-0.9383773917408642,7.5,7.5,8.0,7.75,7.866666666666666,False,False,False,True,True
2022-07-22,7.75,203,4,7,-0.3456123126707333,-0.9383773917408642,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-22,9.45593525179856,203,4,7,-0.3456123126707333,-0.9383773917408642,9.46043165467626,9.487410071942445,9.590827338129497,10.0,9.52113309352518,False,False,True,False,True
2022-07-22,7.5,203,4,7,-0.3456123126707333,-0.9383773917408642,7.5,7.5,8.0,11.5,7.866666666666666,True,False,False,False,True
2022-07-23,7.5,204,5,7,-0.3617137307297674,-0.9322892131745134,7.5,7.5,8.0,7.75,7.85,False,False,False,True,True
2022-07-23,7.75,204,5,7,-0.3617137307297674,-0.9322892131745134,7.75,7.75,7.75,11.0,7.75,False,True,False,False,True
2022-07-23,9.451438848920864,204,5,7,-0.3617137307297674,-0.9322892131745134,9.45593525179856,9.482913669064748,9.586330935251798,10.0,9.516636690647482,False,False,True,False,True
2022-07-23,7.5,204,5,7,-0.3617137307297674,-0.9322892131745134,7.5,7.5,8.0,11.0,7.85,True,False,False,False,True
2022-07-24,7.75,205,6,7,-0.37770796520396466,-0.9259247771938499,7.75,7.75,7.75,11.0,7.75,False,True,False,False,True
2022-07-24,7.5,205,6,7,-0.37770796520396466,-0.9259247771938499,7.5,7.5,8.0,7.75,7.833333333333333,False,False,False,True,True
2022-07-24,9.446942446043165,205,6,7,-0.37770796520396466,-0.9259247771938499,9.451438848920864,9.47841726618705,9.581834532374101,10.0,9.512140287769785,False,False,True,False,True
2022-07-24,7.5,205,6,7,-0.37770796520396466,-0.9259247771938499,7.5,7.5,8.0,11.0,7.833333333333333,True,False,False,False,True
2022-07-25,7.5,206,0,7,-0.39359027665646645,-0.9192859697186105,7.5,7.5,8.0,7.75,7.816666666666666,False,False,False,True,True
2022-07-25,9.442446043165468,206,0,7,-0.39359027665646645,-0.9192859697186105,9.446942446043165,9.473920863309353,9.577338129496402,10.0,9.507643884892087,False,False,True,False,True
2022-07-25,7.5,206,0,7,-0.39359027665646645,-0.9192859697186105,7.5,7.5,8.0,11.0,7.816666666666666,True,False,False,False,True
2022-07-25,7.75,206,0,7,-0.39359027665646645,-0.9192859697186105,7.75,7.75,7.75,11.0,7.75,False,True,False,False,True
2022-07-26,7.5,207,1,7,-0.4093559588156211,-0.9123747579707274,7.5,7.5,8.0,11.5,7.8,True,False,False,False,True
2022-07-26,7.75,207,1,7,-0.4093559588156211,-0.9123747579707274,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-26,9.43794964028777,207,1,7,-0.4093559588156211,-0.9123747579707274,9.442446043165468,9.469424460431654,9.572841726618705,10.0,9.503147482014388,False,False,True,False,True
2022-07-26,7.5,207,1,7,-0.4093559588156211,-0.9123747579707274,7.5,7.5,8.0,7.75,7.8,False,False,False,True,True
2022-07-27,7.75,208,2,7,-0.42500033996955394,-0.9051931898913975,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-27,7.5,208,2,7,-0.42500033996955394,-0.9051931898913975,7.5,7.5,8.0,11.5,7.783333333333333,True,False,False,False,True
2022-07-27,9.433453237410072,208,2,7,-0.42500033996955394,-0.9051931898913975,9.43794964028777,9.464928057553957,9.568345323741006,10.0,9.49865107913669,False,False,True,False,True
2022-07-27,7.5,208,2,7,-0.42500033996955394,-0.9051931898913975,7.5,7.5,8.0,7.75,7.783333333333333,False,False,False,True,True
2022-07-28,7.75,209,3,7,-0.4405187843504952,-0.8977433935342336,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-28,9.428956834532373,209,3,7,-0.4405187843504952,-0.8977433935342336,9.433453237410072,9.46043165467626,9.56384892086331,10.0,9.494154676258994,False,False,True,False,True
2022-07-28,7.5,209,3,7,-0.4405187843504952,-0.8977433935342336,7.5,7.5,8.0,11.5,7.766666666666667,True,False,False,False,True
2022-07-28,7.5,209,3,7,-0.4405187843504952,-0.8977433935342336,7.5,7.5,8.0,7.75,7.766666666666667,False,False,False,True,True
2022-07-29,7.5,210,4,7,-0.455906693508459,-0.8900275764346766,7.5,7.5,8.0,11.5,7.75,True,False,False,False,True
2022-07-29,9.424460431654676,210,4,7,-0.455906693508459,-0.8900275764346766,9.428956834532373,9.45593525179856,9.559352517985612,10.0,9.489658273381293,False,False,True,False,True
2022-07-29,7.5,210,4,7,-0.455906693508459,-0.8900275764346766,7.5,7.5,8.0,7.75,7.75,False,False,False,True,True
2022-07-29,7.75,210,4,7,-0.455906693508459,-0.8900275764346766,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-30,7.5,211,5,7,-0.47115950767386394,-0.8820480249558535,7.5,7.5,8.0,11.5,7.733333333333333,True,False,False,False,True
2022-07-30,9.41996402877698,211,5,7,-0.47115950767386394,-0.8820480249558535,9.424460431654676,9.451438848920864,9.554856115107913,10.0,9.485161870503596,False,False,True,False,True
2022-07-30,7.5,211,5,7,-0.47115950767386394,-0.8820480249558535,7.5,7.5,8.0,7.75,7.733333333333333,False,False,False,True,True
2022-07-30,7.75,211,5,7,-0.47115950767386394,-0.8820480249558535,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-31,7.5,212,6,7,-0.4862727071086902,-0.8738071036110807,7.5,7.5,8.0,11.5,7.716666666666667,True,False,False,False,True
2022-07-31,7.5,212,6,7,-0.4862727071086902,-0.8738071036110807,7.5,7.5,8.0,7.75,7.716666666666667,False,False,False,True,True
2022-07-31,7.75,212,6,7,-0.4862727071086902,-0.8738071036110807,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-07-31,9.41546762589928,212,6,7,-0.4862727071086902,-0.8738071036110807,9.41996402877698,9.446942446043165,9.550359712230216,10.0,9.480665467625899,False,False,True,False,True
2022-08-01,7.5,213,0,8,-0.5012418134457756,-0.8653072543632061,7.5,7.5,8.0,11.5,7.7,True,False,False,False,True
2022-08-01,7.5,213,0,8,-0.5012418134457756,-0.8653072543632061,7.5,7.5,8.0,7.75,7.7,False,False,False,True,True
2022-08-01,9.410971223021583,213,0,8,-0.5012418134457756,-0.8653072543632061,9.41546762589928,9.442446043165468,9.545863309352518,10.0,9.476169064748202,False,False,True,False,True
2022-08-01,7.75,213,0,8,-0.5012418134457756,-0.8653072543632061,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-02,7.5,214,1,8,-0.5160623910158526,-0.8565509959010037,7.5,7.5,8.0,11.5,7.683333333333334,True,False,False,False,True
2022-08-02,7.75,214,1,8,-0.5160623910158526,-0.8565509959010037,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-02,7.5,214,1,8,-0.5160623910158526,-0.8565509959010037,7.5,7.5,8.0,7.75,7.683333333333334,False,False,False,True,True
2022-08-02,9.406474820143885,214,1,8,-0.5160623910158526,-0.8565509959010037,9.410971223021583,9.43794964028777,9.54136690647482,10.0,9.471672661870505,False,False,True,False,True
2022-08-03,7.25,215,2,8,-0.5307300481619331,-0.8475409228928312,7.5,7.5,8.0,7.75,7.658333333333333,False,False,False,True,True
2022-08-03,9.401978417266188,215,2,8,-0.5307300481619331,-0.8475409228928312,9.406474820143885,9.433453237410072,9.536870503597122,10.0,9.467176258992804,False,False,True,False,True
2022-08-03,7.75,215,2,8,-0.5307300481619331,-0.8475409228928312,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-03,7.25,215,2,8,-0.5307300481619331,-0.8475409228928312,7.5,7.5,8.0,11.5,7.658333333333333,True,False,False,False,True
2022-08-04,7.25,216,3,8,-0.5452404385406507,-0.8382797052177745,7.25,7.5,8.0,11.5,7.633333333333334,True,False,False,False,True
2022-08-04,7.25,216,3,8,-0.5452404385406507,-0.8382797052177745,7.25,7.5,8.0,7.75,7.633333333333334,False,False,False,True,True
2022-08-04,7.75,216,3,8,-0.5452404385406507,-0.8382797052177745,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-04,9.397482014388489,216,3,8,-0.5452404385406507,-0.8382797052177745,9.401978417266188,9.428956834532373,9.532374100719425,10.0,9.462679856115107,False,False,True,False,True
2022-08-05,7.25,217,4,8,-0.5595892624101763,-0.828770087174504,7.25,7.5,8.0,11.5,7.608333333333333,True,False,False,False,True
2022-08-05,7.25,217,4,8,-0.5595892624101763,-0.828770087174504,7.25,7.5,8.0,7.75,7.608333333333333,False,False,False,True,True
2022-08-05,9.392985611510792,217,4,8,-0.5595892624101763,-0.828770087174504,9.397482014388489,9.424460431654676,9.527877697841726,10.0,9.45818345323741,False,False,True,False,True
2022-08-05,7.75,217,4,8,-0.5595892624101763,-0.828770087174504,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-06,9.388489208633093,218,5,8,-0.5737722679043243,-0.8190148866680802,9.392985611510792,9.41996402877698,9.523381294964029,10.0,9.453687050359713,False,False,True,False,True
2022-08-06,7.75,218,5,8,-0.5737722679043243,-0.8190148866680802,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-06,7.5,218,5,8,-0.5737722679043243,-0.8190148866680802,7.25,7.5,8.0,7.75,7.591666666666667,False,False,False,True,True
2022-08-06,7.25,218,5,8,-0.5737722679043243,-0.8190148866680802,7.25,7.5,8.0,11.5,7.583333333333333,True,False,False,False,True
2022-08-07,7.75,219,6,8,-0.5877852522924734,-0.8090169943749472,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-07,7.75,219,6,8,-0.5877852522924734,-0.8090169943749472,7.5,7.5,8.0,7.75,7.583333333333333,False,False,False,True,True
2022-08-07,9.383992805755396,219,6,8,-0.5877852522924734,-0.8090169943749472,9.388489208633093,9.41546762589928,9.51888489208633,10.0,9.449190647482016,False,False,True,False,True
2022-08-07,7.25,219,6,8,-0.5877852522924734,-0.8090169943749472,7.25,7.5,8.0,11.5,7.558333333333334,True,False,False,False,True
2022-08-08,7.75,220,0,8,-0.6016240632249227,-0.7987793728863648,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-08,8.0,220,0,8,-0.6016240632249227,-0.7987793728863648,7.75,7.5,8.0,7.75,7.583333333333333,False,False,False,True,True
2022-08-08,9.379496402877699,220,0,8,-0.6016240632249227,-0.7987793728863648,9.383992805755396,9.410971223021583,9.514388489208633,10.0,9.444694244604316,False,False,True,False,True
2022-08-08,8.0,220,0,8,-0.6016240632249227,-0.7987793728863648,7.25,7.5,8.0,11.5,7.558333333333334,True,False,False,False,True
2022-08-09,8.0,221,1,8,-0.6152845999633277,-0.7883050558305253,8.0,7.5,8.0,7.75,7.583333333333333,False,False,False,True,True
2022-08-09,9.375,221,1,8,-0.6152845999633277,-0.7883050558305253,9.379496402877699,9.406474820143885,9.509892086330936,10.0,9.440197841726619,False,False,True,False,True
2022-08-09,7.75,221,1,8,-0.6152845999633277,-0.7883050558305253,7.75,7.75,7.75,11.5,7.75,False,True,False,False,True
2022-08-09,8.0,221,1,8,-0.6152845999633277,-0.7883050558305253,8.0,7.5,8.0,11.5,7.558333333333334,True,False,False,False,True
2022-08-10,7.75,222,2,8,-0.6287628145958345,-0.7775971469736268,7.75,7.75,7.75,11.0,7.75,False,True,False,False,True
2022-08-10,8.0,222,2,8,-0.6287628145958345,-0.7775971469736268,8.0,7.25,8.0,11.0,7.558333333333334,True,False,False,False,True
2022-08-10,9.370503597122303,222,2,8,-0.6287628145958345,-0.7775971469736268,9.375,9.401978417266188,9.505395683453237,10.0,9.435701438848922,False,False,True,False,True
2022-08-10,8.0,222,2,8,-0.6287628145958345,-0.7775971469736268,8.0,7.25,8.0,7.75,7.583333333333333,False,False,False,True,True
2022-08-11,9.366007194244604,223,3,8,-0.6420547132365636,-0.7666588193001592,9.370503597122303,9.397482014388489,9.50089928057554,10.0,9.431205035971225,False,False,True,False,True
2022-08-11,8.0,223,3,8,-0.6420547132365636,-0.7666588193001592,8.0,7.25,8.0,7.75,7.583333333333333,False,False,False,True,True
2022-08-11,7.75,223,3,8,-0.6420547132365636,-0.7666588193001592,7.75,7.75,7.75,11.0,7.75,False,True,False,False,True
2022-08-11,8.0,223,3,8,-0.6420547132365636,-0.7666588193001592,8.0,7.25,8.0,11.0,7.558333333333334,True,False,False,False,True
2022-08-12,9.361510791366907,224,4,8,-0.655156357209085,-0.7554933140726804,9.366007194244604,9.392985611510792,9.496402877697841,10.0,9.426708633093524,False,False,True,False,True
2022-08-12,7.75,224,4,8,-0.655156357209085,-0.7554933140726804,8.0,7.25,8.0,11.0,7.55,True,False,False,False,True
2022-08-12,7.75,224,4,8,-0.655156357209085,-0.7554933140726804,8.0,7.25,8.0,7.75,7.575,False,False,False,True,True
2022-08-12,7.75,224,4,8,-0.655156357209085,-0.7554933140726804,7.75,7.75,7.75,11.0,7.75,False,True,False,False,True
2022-08-13,9.357014388489208,225,5,8,-0.6680638642135333,-0.7441039398713608,9.361510791366907,9.388489208633093,9.491906474820144,10.0,9.422212230215827,False,False,True,False,True
2022-08-13,7.75,225,5,8,-0.6680638642135333,-0.7441039398713608,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-13,7.75,225,5,8,-0.6680638642135333,-0.7441039398713608,7.75,7.5,8.0,7.75,7.566666666666666,False,False,False,True,True
2022-08-13,7.75,225,5,8,-0.6680638642135333,-0.7441039398713608,7.75,7.25,8.0,10.0,7.541666666666667,True,False,False,False,True
2022-08-14,7.75,226,6,8,-0.6807734094770159,-0.7324940716135792,7.75,7.75,7.5,7.75,7.575,False,False,False,True,True
2022-08-14,7.75,226,6,8,-0.6807734094770159,-0.7324940716135792,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-14,9.352517985611511,226,6,8,-0.6807734094770159,-0.7324940716135792,9.357014388489208,9.383992805755396,9.487410071942445,10.0,9.417715827338128,False,False,True,False,True
2022-08-14,7.75,226,6,8,-0.6807734094770159,-0.7324940716135792,7.75,7.25,7.5,10.0,7.55,True,False,False,False,True
2022-08-15,8.5,227,0,8,-0.6932812268869771,-0.7206671495538615,7.75,8.0,7.5,7.75,7.608333333333333,False,False,False,True,True
2022-08-15,7.75,227,0,8,-0.6932812268869771,-0.7206671495538615,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-15,9.348021582733812,227,0,8,-0.6932812268869771,-0.7206671495538615,9.352517985611511,9.379496402877699,9.482913669064748,10.0,9.413219424460433,False,False,True,False,True
2022-08-15,8.5,227,0,8,-0.6932812268869771,-0.7206671495538615,7.75,8.0,7.5,10.0,7.583333333333333,True,False,False,False,True
2022-08-16,8.15,228,1,8,-0.7055836101071774,-0.70862667826446,8.5,8.0,7.5,7.75,7.63,False,False,False,True,True
2022-08-16,9.343525179856115,228,1,8,-0.7055836101071774,-0.70862667826446,9.348021582733812,9.375,9.47841726618705,10.0,9.408723021582734,False,False,True,False,True
2022-08-16,8.15,228,1,8,-0.7055836101071774,-0.70862667826446,8.5,8.0,7.5,10.0,7.605,True,False,False,False,True
2022-08-16,7.75,228,1,8,-0.7055836101071774,-0.70862667826446,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-17,9.339028776978417,229,2,8,-0.7176769136759615,-0.6963762255968726,9.343525179856115,9.370503597122303,9.473920863309353,10.0,9.404226618705035,False,False,True,False,True
2022-08-17,8.25,229,2,8,-0.7176769136759615,-0.6963762255968726,8.15,8.0,7.5,10.0,7.63,True,False,False,False,True
2022-08-17,7.75,229,2,8,-0.7176769136759615,-0.6963762255968726,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-17,8.25,229,2,8,-0.7176769136759615,-0.6963762255968726,8.15,8.0,7.5,7.75,7.655,False,False,False,True,True
2022-08-18,7.75,230,3,8,-0.7295575540864876,-0.6839194216246105,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-18,9.33453237410072,230,3,8,-0.7295575540864876,-0.6839194216246105,9.339028776978417,9.366007194244604,9.469424460431654,10.0,9.399730215827338,False,False,True,False,True
2022-08-18,8.25,230,3,8,-0.7295575540864876,-0.6839194216246105,8.25,8.0,7.5,7.75,7.680000000000001,False,False,False,True,True
2022-08-18,8.25,230,3,8,-0.7295575540864876,-0.6839194216246105,8.25,8.0,7.5,10.0,7.655,True,False,False,False,True
2022-08-19,9.330035971223023,231,4,8,-0.7412220108485957,-0.6712599575675315,9.33453237410072,9.361510791366907,9.464928057553957,10.0,9.395233812949641,False,False,True,False,True
2022-08-19,8.25,231,4,8,-0.7412220108485957,-0.6712599575675315,8.25,7.75,7.5,7.75,7.705,False,False,False,True,True
2022-08-19,8.25,231,4,8,-0.7412220108485957,-0.6712599575675315,8.25,7.75,7.5,10.0,7.680000000000001,True,False,False,False,True
2022-08-19,7.75,231,4,8,-0.7412220108485957,-0.6712599575675315,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-20,9.325539568345324,232,5,8,-0.7526668275320083,-0.6584015846980489,9.330035971223023,9.357014388489208,9.46043165467626,10.0,9.390737410071942,False,False,True,False,True
2022-08-20,8.25,232,5,8,-0.7526668275320083,-0.6584015846980489,8.25,7.75,7.5,7.75,7.73,False,False,False,True,True
2022-08-20,7.75,232,5,8,-0.7526668275320083,-0.6584015846980489,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-20,8.25,232,5,8,-0.7526668275320083,-0.6584015846980489,8.25,7.75,7.5,10.0,7.705,True,False,False,False,True
2022-08-21,9.321043165467627,233,6,8,-0.7638886127905429,-0.64534811322955,9.325539568345324,9.352517985611511,9.45593525179856,10.0,9.386241007194247,False,False,True,False,True
2022-08-21,8.25,233,6,8,-0.7638886127905429,-0.64534811322955,8.25,7.75,7.5,10.0,7.73,True,False,False,False,True
2022-08-21,8.25,233,6,8,-0.7638886127905429,-0.64534811322955,8.25,7.75,7.5,7.75,7.755,False,False,False,True,True
2022-08-21,7.75,233,6,8,-0.7638886127905429,-0.64534811322955,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-22,9.316546762589928,234,0,8,-0.7748840413670406,-0.6321034111873488,9.321043165467627,9.348021582733812,9.451438848920864,10.0,9.381744604316546,False,False,True,False,True
2022-08-22,7.75,234,0,8,-0.7748840413670406,-0.6321034111873488,7.75,7.75,7.75,10.0,7.75,False,True,False,False,True
2022-08-22,8.25,234,0,8,-0.7748840413670406,-0.6321034111873488,8.25,8.5,7.5,10.0,7.755,True,False,False,False,True
2022-08-22,8.25,234,0,8,-0.7748840413670406,-0.6321034111873488,8.25,8.5,7.5,7.75,7.78,False,False,False,True,True
2022-08-23,7.75,235,1,8,-0.7856498550787144,-0.6186714032625032,7.75,7.75,7.75,9.5,7.75,False,True,False,False,True
2022-08-23,8.25,235,1,8,-0.7856498550787144,-0.6186714032625032,8.25,8.15,7.5,9.5,7.78,True,False,False,False,True
2022-08-23,8.25,235,1,8,-0.7856498550787144,-0.6186714032625032,8.25,8.15,7.5,7.75,7.805000000000001,False,False,False,True,True
2022-08-23,9.31205035971223,235,1,8,-0.7856498550787144,-0.6186714032625032,9.316546762589928,9.343525179856115,9.446942446043165,10.0,9.37724820143885,False,False,True,False,True
2022-08-24,7.75,236,2,8,-0.7961828637826154,-0.6050560696488494,7.75,7.75,7.75,9.5,7.75,False,True,False,False,True
2022-08-24,9.307553956834532,236,2,8,-0.7961828637826154,-0.6050560696488494,9.31205035971223,9.339028776978417,9.442446043165468,10.0,9.37275179856115,False,False,True,False,True
2022-08-24,8.25,236,2,8,-0.7961828637826154,-0.6050560696488494,8.25,8.25,7.5,7.75,7.83,False,False,False,True,True
2022-08-24,8.25,236,2,8,-0.7961828637826154,-0.6050560696488494,8.25,8.25,7.5,9.5,7.805000000000001,True,False,False,False,True
2022-08-25,8.25,237,3,8,-0.8064799463209447,-0.5912614448635782,8.25,8.25,7.5,7.75,7.855,False,False,False,True,True
2022-08-25,7.75,237,3,8,-0.8064799463209447,-0.5912614448635782,7.75,7.75,7.75,9.5,7.75,False,True,False,False,True
2022-08-25,8.25,237,3,8,-0.8064799463209447,-0.5912614448635782,8.25,8.25,7.5,9.5,7.83,True,False,False,False,True
2022-08-25,9.303057553956835,237,3,8,-0.8064799463209447,-0.5912614448635782,9.307553956834532,9.33453237410072,9.43794964028777,10.0,9.368255395683454,False,False,True,False,True
2022-08-26,9.298561151079136,238,4,8,-0.8165380514459157,-0.5772916165517278,9.303057553956835,9.330035971223023,9.433453237410072,10.0,9.363758992805755,False,False,True,False,True
2022-08-26,8.25,238,4,8,-0.8165380514459157,-0.5772916165517278,8.25,8.25,7.5,9.5,7.855,True,False,False,False,True
2022-08-26,8.25,238,4,8,-0.8165380514459157,-0.5772916165517278,8.25,8.25,7.5,7.75,7.88,False,False,False,True,True
2022-08-26,7.75,238,4,8,-0.8165380514459157,-0.5772916165517278,7.75,7.75,7.75,9.5,7.75,False,True,False,False,True
2022-08-27,8.25,239,5,8,-0.8263541987239094,-0.5631507242749187,8.25,8.25,7.5,9.5,7.88,True,False,False,False,True
2022-08-27,8.25,239,5,8,-0.8263541987239094,-0.5631507242749187,8.25,8.25,7.5,7.75,7.905,False,False,False,True,True
2022-08-27,9.29406474820144,239,5,8,-0.8263541987239094,-0.5631507242749187,9.298561151079136,9.325539568345324,9.428956834532373,10.0,9.359262589928058,False,False,True,False,True
2022-08-27,7.75,239,5,8,-0.8263541987239094,-0.5631507242749187,7.75,7.75,7.75,9.5,7.75,False,True,False,False,True
2022-08-28,8.25,240,6,8,-0.8359254794186365,-0.5488429582847199,8.25,8.25,7.5,9.375,7.905,True,False,False,False,True
2022-08-28,7.75,240,6,8,-0.8359254794186365,-0.5488429582847199,7.75,7.75,7.75,9.375,7.75,False,True,False,False,True
2022-08-28,8.25,240,6,8,-0.8359254794186365,-0.5488429582847199,8.25,8.25,7.5,7.75,7.930000000000001,False,False,False,True,True
2022-08-28,9.28956834532374,240,6,8,-0.8359254794186365,-0.5488429582847199,9.29406474820144,9.321043165467627,9.424460431654676,10.0,9.35476618705036,False,False,True,False,True
2022-08-29,9.285071942446043,241,0,8,-0.8452490573530634,-0.5343725582809785,9.28956834532374,9.316546762589928,9.41996402877698,10.0,9.350269784172662,False,False,True,False,True
2022-08-29,7.75,241,0,8,-0.8452490573530634,-0.5343725582809785,7.75,7.75,7.75,9.25,7.75,False,True,False,False,True
2022-08-29,8.25,241,0,8,-0.8452490573530634,-0.5343725582809785,8.25,8.25,7.5,9.25,7.930000000000001,True,False,False,False,True
2022-08-29,8.25,241,0,8,-0.8452490573530634,-0.5343725582809785,8.25,8.25,7.5,7.75,7.955,False,False,False,True,True
2022-08-30,7.75,242,1,8,-0.8543221697498269,-0.5197438121555157,7.75,7.75,7.75,9.25,7.75,False,True,False,False,True
2022-08-30,8.25,242,1,8,-0.8543221697498269,-0.5197438121555157,8.25,8.25,7.5,7.75,7.98,False,False,False,True,True
2022-08-30,9.280575539568346,242,1,8,-0.8543221697498269,-0.5197438121555157,9.285071942446043,9.31205035971223,9.41546762589928,10.0,9.345773381294965,False,False,True,False,True
2022-08-30,8.25,242,1,8,-0.8543221697498269,-0.5197438121555157,8.25,8.25,7.5,9.25,7.955,True,False,False,False,True
2022-08-31,7.75,243,2,8,-0.8631421280499115,-0.5049610547215202,7.75,7.75,7.75,9.25,7.75,False,True,False,False,True
2022-08-31,9.276079136690647,243,2,8,-0.8631421280499115,-0.5049610547215202,9.280575539568346,9.307553956834532,9.410971223021583,10.0,9.341276978417266,False,False,True,False,True
2022-08-31,8.25,243,2,8,-0.8631421280499115,-0.5049610547215202,8.25,8.25,7.5,9.25,7.98,True,False,False,False,True
2022-08-31,8.25,243,2,8,-0.8631421280499115,-0.5049610547215202,8.25,8.25,7.5,7.75,8.005,False,False,False,True,True
2022-09-01,7.75,244,3,9,-0.8717063187093217,-0.4900286664290594,7.75,7.75,7.75,9.25,7.75,False,True,False,False,True
2022-09-01,8.25,244,3,9,-0.8717063187093217,-0.4900286664290594,8.25,8.25,7.5,7.75,8.03,False,False,False,True,True
2022-09-01,8.25,244,3,9,-0.8717063187093217,-0.4900286664290594,8.25,8.25,7.5,9.25,8.005,True,False,False,False,True
2022-09-01,9.27158273381295,244,3,9,-0.8717063187093217,-0.4900286664290594,9.276079136690647,9.303057553956835,9.406474820143885,10.0,9.336780575539567,False,False,True,False,True
2022-09-02,8.25,245,4,9,-0.8800122039735356,-0.4749510720670502,8.25,8.25,7.25,9.25,8.038333333333334,True,False,False,False,True
