pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_干果,prodPcat_杂粮类
2023-02-28,4.75,59,1,2,0.8498170915275278,0.5270777086423722,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-01,4.75,60,2,3,0.8587639582758029,0.5123714121284237,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-01,7.25,60,2,3,0.8587639582758029,0.5123714121284237,7.25,7.25,7.214285714285714,5.75,7.25,True,True,False
2023-03-02,7.25,61,3,3,0.8674563547295969,0.49751328890718066,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-02,4.75,61,3,3,0.8674563547295969,0.49751328890718066,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-03,4.75,62,4,3,0.8758917051442429,0.48250774176121847,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-03,7.25,62,4,3,0.8758917051442429,0.48250774176121847,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-04,4.75,63,5,3,0.8840675099433636,0.4673592171580022,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-04,7.25,63,5,3,0.8840675099433636,0.4673592171580022,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-05,4.75,64,6,3,0.8919813464595485,0.45207220393230435,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-05,7.25,64,6,3,0.8919813464595485,0.45207220393230435,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-06,7.25,65,0,3,0.8996308696522433,0.43665123195606403,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-06,4.75,65,0,3,0.8996308696522433,0.43665123195606403,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-07,7.25,66,1,3,0.9070138128026359,0.4211008707960896,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-07,4.75,66,1,3,0.9070138128026359,0.4211008707960896,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-08,4.75,67,2,3,0.9141279881853337,0.40542572835999735,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-08,7.25,67,2,3,0.9141279881853337,0.40542572835999735,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-09,4.75,68,3,3,0.9209712877166346,0.38963044953078796,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-09,7.25,68,3,3,0.9209712877166346,0.38963044953078796,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-10,4.75,69,4,3,0.9275416835791966,0.37371971479046906,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-10,7.25,69,4,3,0.9275416835791966,0.37371971479046906,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-11,4.75,70,5,3,0.9338372288229252,0.35769823883312546,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-11,7.25,70,5,3,0.9338372288229252,0.35769823883312546,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-12,7.25,71,6,3,0.9398560579418954,0.3415707691678556,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-12,4.75,71,6,3,0.9398560579418954,0.3415707691678556,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-13,7.25,72,0,3,0.9455963874271426,0.3253420847119801,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-13,4.75,72,0,3,0.9455963874271426,0.3253420847119801,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-14,4.75,73,1,3,0.9510565162951535,0.30901699437494745,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-14,7.25,73,1,3,0.9510565162951535,0.30901699437494745,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-15,7.25,74,2,3,0.9562348265919056,0.29260033563334836,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-15,4.75,74,2,3,0.9562348265919056,0.29260033563334836,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-16,4.75,75,3,3,0.9611297838723007,0.27609697309746883,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-16,7.25,75,3,3,0.9611297838723007,0.27609697309746883,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-17,7.25,76,4,3,0.9657399376548549,0.2595117970697999,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-17,4.75,76,4,3,0.9657399376548549,0.2595117970697999,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-18,4.75,77,5,3,0.9700639218515071,0.2428497220959356,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-18,7.25,77,5,3,0.9700639218515071,0.2428497220959356,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-19,4.75,78,6,3,0.9741004551724205,0.22611568550828828,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-19,7.25,78,6,3,0.9741004551724205,0.22611568550828828,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-20,7.25,79,0,3,0.9778483415056568,0.20931464596304847,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-20,4.75,79,0,3,0.9778483415056568,0.20931464596304847,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-21,4.75,80,1,3,0.9813064702716093,0.19245158197082998,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-21,7.25,80,1,3,0.9813064702716093,0.19245158197082998,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-22,7.25,81,2,3,0.9844738167520922,0.1755314904214282,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-22,4.75,81,2,3,0.9844738167520922,0.1755314904214282,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-23,7.25,82,3,3,0.9873494423939864,0.15855938510313475,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-23,4.75,82,3,3,0.9873494423939864,0.15855938510313475,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-24,7.25,83,4,3,0.989932495087353,0.141540295217043,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-24,4.75,83,4,3,0.989932495087353,0.141540295217043,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-25,7.25,84,5,3,0.9922222094179323,0.12447926388678915,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-25,4.75,84,5,3,0.9922222094179323,0.12447926388678915,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-26,7.25,85,6,3,0.994217906893952,0.10738134666416309,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-26,4.75,85,6,3,0.994217906893952,0.10738134666416309,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-27,7.25,86,0,3,0.995918996147179,0.09025161003104117,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-27,4.75,86,0,3,0.995918996147179,0.09025161003104117,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-28,7.25,87,1,3,0.9973249731081555,0.07309512989807777,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-28,4.75,87,1,3,0.9973249731081555,0.07309512989807777,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-29,4.75,88,2,3,0.9984354211555643,0.055916990100603484,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-29,7.25,88,2,3,0.9984354211555643,0.055916990100603484,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-30,4.75,89,3,3,0.9992500112396835,0.03872228089217446,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-03-30,7.25,89,3,3,0.9992500112396835,0.03872228089217446,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-31,7.25,90,4,3,0.9997685019798909,0.021516097436222254,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-03-31,4.75,90,4,3,0.9997685019798909,0.021516097436222254,4.75,4.75,4.75,4.75,4.75,True,False,True
2023-04-01,7.25,91,5,4,0.9999907397361901,0.004303538296244289,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-01,4.766666666666667,91,5,4,0.9999907397361901,0.004303538296244289,4.75,4.75,4.75,4.75,4.750555555555556,True,False,True
2023-04-02,4.783333333333333,92,6,4,0.9999166586547379,-0.01291029607500882,4.766666666666667,4.75,4.75,4.75,4.751666666666667,True,False,True
2023-04-02,7.25,92,6,4,0.9999166586547379,-0.01291029607500882,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-03,7.25,93,0,4,0.9995462806873573,-0.030120304846908114,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-03,4.8,93,0,4,0.9995462806873573,-0.030120304846908114,4.783333333333333,4.75,4.75,4.75,4.753333333333333,True,False,True
2023-04-04,4.816666666666666,94,1,4,0.9988797155850336,-0.04732138832243185,4.8,4.75,4.75,4.75,4.7555555555555555,True,False,True
2023-04-04,7.25,94,1,4,0.9988797155850336,-0.04732138832243185,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-05,4.833333333333333,95,2,4,0.9979171608653922,-0.06450844944931623,4.816666666666666,4.75,4.75,4.75,4.758333333333334,True,False,True
2023-04-05,7.25,95,2,4,0.9979171608653922,-0.06450844944931623,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-06,4.85,96,3,4,0.9966589017541702,-0.08167639533042241,4.833333333333333,4.75,4.75,4.75,4.761666666666667,True,False,True
2023-04-06,7.25,96,3,4,0.9966589017541702,-0.08167639533042241,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-07,7.25,97,4,4,0.9951053111006976,-0.09882013873287143,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-07,4.866666666666666,97,4,4,0.9951053111006976,-0.09882013873287143,4.85,4.75,4.75,4.75,4.765555555555555,True,False,True
2023-04-08,7.25,98,5,4,0.9932568492674143,-0.11593459959550041,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-08,4.883333333333334,98,5,4,0.9932568492674143,-0.11593459959550041,4.866666666666666,4.766666666666667,4.75,4.75,4.77,True,False,True
2023-04-09,7.25,99,6,4,0.9911140639934547,-0.1330147065341959,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-09,4.9,99,6,4,0.9911140639934547,-0.1330147065341959,4.883333333333334,4.783333333333333,4.75,4.75,4.775,True,False,True
2023-04-10,4.916666666666667,100,0,4,0.9886775902323405,-0.1500553983446526,4.9,4.8,4.75,4.75,4.780555555555555,True,False,True
2023-04-10,7.25,100,0,4,0.9886775902323405,-0.1500553983446526,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-11,7.25,101,1,4,0.9859481499638304,-0.16705162550211924,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-11,4.933333333333334,101,1,4,0.9859481499638304,-0.16705162550211924,4.916666666666667,4.816666666666666,4.75,4.75,4.786666666666666,True,False,True
2023-04-12,7.25,102,2,4,0.9829265519799822,-0.18399835165768005,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-12,4.95,102,2,4,0.9829265519799822,-0.18399835165768005,4.933333333333334,4.833333333333333,4.75,4.75,4.793333333333334,True,False,True
2023-04-13,4.966666666666667,103,3,4,0.9796136916454901,-0.20089055513063506,4.95,4.85,4.75,4.75,4.800555555555556,True,False,True
2023-04-13,7.25,103,3,4,0.9796136916454901,-0.20089055513063506,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-14,7.25,104,4,4,0.9760105506323683,-0.21772323039653177,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-14,4.983333333333333,104,4,4,0.9760105506323683,-0.21772323039653177,4.966666666666667,4.866666666666666,4.75,4.75,4.808333333333334,True,False,True
2023-04-15,7.25,105,5,4,0.9721181966290613,-0.23449138957040985,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-15,5.0,105,5,4,0.9721181966290613,-0.23449138957040985,4.983333333333333,4.883333333333334,4.75,4.75,4.816666666666666,True,False,True
2023-04-16,7.25,106,6,4,0.9679377830240642,-0.25119006388481935,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-16,5.016666666666667,106,6,4,0.9679377830240642,-0.25119006388481935,5.0,4.9,4.75,4.75,4.825555555555556,True,False,True
2023-04-17,7.25,107,0,4,0.9634705485641488,-0.2678143051621742,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-17,5.033333333333333,107,0,4,0.9634705485641488,-0.2678143051621742,5.016666666666667,4.916666666666667,4.75,4.75,4.835,True,False,True
2023-04-18,5.05,108,1,4,0.9587178169872964,-0.2843591872810034,5.033333333333333,4.933333333333334,4.75,4.75,4.845,True,False,True
2023-04-18,7.25,108,1,4,0.9587178169872964,-0.2843591872810034,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-19,5.066666666666666,109,2,4,0.9536809966304457,-0.30081980763566735,5.05,4.95,4.75,4.75,4.855555555555555,True,False,True
2023-04-19,7.25,109,2,4,0.9536809966304457,-0.30081980763566735,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-20,5.083333333333333,110,3,4,0.9483615800121715,-0.3171912885891061,5.066666666666666,4.966666666666667,4.75,4.75,4.866666666666666,True,False,True
2023-04-20,7.25,110,3,4,0.9483615800121715,-0.3171912885891061,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-21,7.25,111,4,4,0.9427611433904207,-0.3334687789181868,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-21,5.1,111,4,4,0.9427611433904207,-0.3334687789181868,5.083333333333333,4.983333333333333,4.75,4.75,4.878333333333333,True,False,True
2023-04-22,7.25,112,5,4,0.9368813462954315,-0.3496474552512284,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-22,5.116666666666666,112,5,4,0.9368813462954315,-0.3496474552512284,5.1,5.0,4.75,4.75,4.890555555555555,True,False,True
2023-04-23,7.25,113,6,4,0.9307239310379795,-0.36572252349726897,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-23,5.133333333333333,113,6,4,0.9307239310379795,-0.36572252349726897,5.116666666666666,5.016666666666667,4.75,4.75,4.903333333333333,True,False,True
2023-04-24,7.25,114,0,4,0.9242907221930933,-0.3816892202666588,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-24,5.15,114,0,4,0.9242907221930933,-0.3816892202666588,5.133333333333333,5.033333333333333,4.75,4.75,4.916666666666667,True,False,True
2023-04-25,5.166666666666667,115,1,4,0.9175836260593937,-0.39754281428255595,5.15,5.05,4.75,4.75,4.930555555555555,True,False,True
2023-04-25,7.25,115,1,4,0.9175836260593937,-0.39754281428255595,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-26,5.183333333333334,116,2,4,0.9106046300942162,-0.4132786077829042,5.166666666666667,5.066666666666666,4.75,4.75,4.944999999999999,True,False,True
2023-04-26,7.25,116,2,4,0.9106046300942162,-0.4132786077829042,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-27,5.2,117,3,4,0.9033558023246845,-0.4288919379124835,5.183333333333334,5.083333333333333,4.75,4.75,4.96,True,False,True
2023-04-27,7.25,117,3,4,0.9033558023246845,-0.4288919379124835,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-28,7.25,118,4,4,0.895839290734909,-0.4443781781046132,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-28,5.216666666666667,118,4,4,0.895839290734909,-0.4443781781046132,5.2,5.1,4.75,4.75,4.975555555555555,True,False,True
2023-04-29,7.25,119,5,4,0.8880573226294932,-0.45973273945210397,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-29,5.233333333333333,119,5,4,0.8880573226294932,-0.45973273945210397,5.216666666666667,5.116666666666666,4.75,4.75,4.991666666666666,True,False,True
2023-04-30,7.25,120,6,4,0.8800122039735357,-0.47495107206704995,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-04-30,5.25,120,6,4,0.8800122039735357,-0.47495107206704995,5.233333333333333,5.133333333333333,4.75,4.75,5.008333333333334,True,False,True
2023-05-01,5.25,121,0,5,0.8717063187093218,-0.4900286664290592,5.25,5.15,4.766666666666667,4.75,5.024444444444444,True,False,True
2023-05-01,7.25,121,0,5,0.8717063187093218,-0.4900286664290592,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-02,5.25,122,1,5,0.8631421280499114,-0.5049610547215204,5.25,5.166666666666667,4.783333333333333,4.75,5.04,True,False,True
2023-05-02,7.25,122,1,5,0.8631421280499114,-0.5049610547215204,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-03,5.25,123,2,5,0.854322169749827,-0.5197438121555155,5.25,5.183333333333334,4.8,4.75,5.055000000000001,True,False,True
2023-05-03,7.25,123,2,5,0.854322169749827,-0.5197438121555155,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-04,5.25,124,3,5,0.8452490573530633,-0.5343725582809786,5.25,5.2,4.816666666666666,4.75,5.069444444444445,True,False,True
2023-05-04,7.25,124,3,5,0.8452490573530633,-0.5343725582809786,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-05,5.25,125,4,5,0.8359254794186372,-0.548842958284719,5.25,5.216666666666667,4.833333333333333,4.75,5.083333333333333,True,False,True
2023-05-05,7.25,125,4,5,0.8359254794186372,-0.548842958284719,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-06,7.25,126,5,5,0.8263541987239096,-0.5631507242749186,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-06,5.25,126,5,5,0.8263541987239096,-0.5631507242749186,5.25,5.233333333333333,4.85,4.75,5.096666666666667,True,False,True
2023-05-07,7.25,127,6,5,0.8165380514459161,-0.5772916165517272,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-07,5.25,127,6,5,0.8165380514459161,-0.5772916165517272,5.25,5.25,4.866666666666666,4.75,5.109444444444445,True,False,True
2023-05-08,5.25,128,0,5,0.8064799463209448,-0.5912614448635781,5.25,5.25,4.883333333333334,4.75,5.121666666666667,True,False,True
2023-05-08,7.25,128,0,5,0.8064799463209448,-0.5912614448635781,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-09,7.25,129,1,5,0.7961828637826158,-0.6050560696488488,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-09,5.25,129,1,5,0.7961828637826158,-0.6050560696488488,5.25,5.25,4.9,4.75,5.133333333333334,True,False,True
2023-05-10,5.25,130,2,5,0.7856498550787147,-0.6186714032625031,5.25,5.25,4.916666666666667,4.75,5.144444444444445,True,False,True
2023-05-10,7.25,130,2,5,0.7856498550787147,-0.6186714032625031,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-11,5.25,131,3,5,0.7748840413670407,-0.6321034111873487,5.25,5.25,4.933333333333334,4.75,5.155,True,False,True
2023-05-11,7.25,131,3,5,0.7748840413670407,-0.6321034111873487,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-12,5.25,132,4,5,0.7638886127905428,-0.6453481132295501,5.25,5.25,4.95,4.75,5.165,True,False,True
2023-05-12,7.25,132,4,5,0.7638886127905428,-0.6453481132295501,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-13,7.25,133,5,5,0.7526668275320085,-0.6584015846980488,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-13,5.25,133,5,5,0.7526668275320085,-0.6584015846980488,5.25,5.25,4.966666666666667,4.75,5.174444444444444,True,False,True
2023-05-14,5.25,134,6,5,0.7412220108485958,-0.6712599575675313,5.25,5.25,4.983333333333333,4.75,5.183333333333334,True,False,True
2023-05-14,7.25,134,6,5,0.7412220108485958,-0.6712599575675313,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-15,7.25,135,0,5,0.7295575540864875,-0.6839194216246106,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-15,5.25,135,0,5,0.7295575540864875,-0.6839194216246106,5.25,5.25,5.0,4.75,5.191666666666666,True,False,True
2023-05-16,7.25,136,1,5,0.717676913675962,-0.6963762255968722,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-16,5.25,136,1,5,0.717676913675962,-0.6963762255968722,5.25,5.25,5.016666666666667,4.75,5.199444444444444,True,False,True
2023-05-17,5.25,137,2,5,0.705583610107178,-0.7086266782644596,5.25,5.25,5.033333333333333,4.75,5.206666666666666,True,False,True
2023-05-17,7.25,137,2,5,0.705583610107178,-0.7086266782644596,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-18,5.25,138,3,5,0.6932812268869777,-0.7206671495538609,5.25,5.25,5.05,4.75,5.213333333333334,True,False,True
2023-05-18,7.25,138,3,5,0.6932812268869777,-0.7206671495538609,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-19,7.25,139,4,5,0.6807734094770161,-0.7324940716135789,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-19,5.25,139,4,5,0.6807734094770161,-0.7324940716135789,5.25,5.25,5.066666666666666,4.75,5.219444444444445,True,False,True
2023-05-20,5.25,140,5,5,0.6680638642135335,-0.7441039398713607,5.25,5.25,5.083333333333333,4.75,5.225,True,False,True
2023-05-20,7.25,140,5,5,0.6680638642135335,-0.7441039398713607,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-21,7.25,141,6,5,0.6551563572090853,-0.7554933140726803,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-21,5.25,141,6,5,0.6551563572090853,-0.7554933140726803,5.25,5.25,5.1,4.75,5.23,True,False,True
2023-05-22,7.25,142,0,5,0.6420547132365637,-0.766658819300159,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-22,5.25,142,0,5,0.6420547132365637,-0.766658819300159,5.25,5.25,5.116666666666666,4.75,5.234444444444445,True,False,True
2023-05-23,7.25,143,1,5,0.6287628145958344,-0.7775971469736269,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-23,5.25,143,1,5,0.6287628145958344,-0.7775971469736269,5.25,5.25,5.133333333333333,4.75,5.238333333333333,True,False,True
2023-05-24,7.25,144,2,5,0.6152845999633276,-0.7883050558305255,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-24,5.25,144,2,5,0.6152845999633276,-0.7883050558305255,5.25,5.25,5.15,4.75,5.241666666666666,True,False,True
2023-05-25,7.25,145,3,5,0.6016240632249226,-0.7987793728863649,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-25,5.25,145,3,5,0.6016240632249226,-0.7987793728863649,5.25,5.25,5.166666666666667,4.75,5.2444444444444445,True,False,True
2023-05-26,7.25,146,4,5,0.5877852522924732,-0.8090169943749473,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-26,5.25,146,4,5,0.5877852522924732,-0.8090169943749473,5.25,5.25,5.183333333333334,4.75,5.246666666666667,True,False,True
2023-05-27,5.25,147,5,5,0.5737722679043246,-0.8190148866680801,5.25,5.25,5.2,4.75,5.248333333333333,True,False,True
2023-05-27,7.25,147,5,5,0.5737722679043246,-0.8190148866680801,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-28,5.25,148,6,5,0.5595892624101765,-0.8287700871745038,5.25,5.25,5.216666666666667,4.75,5.249444444444445,True,False,True
2023-05-28,7.25,148,6,5,0.5595892624101765,-0.8287700871745038,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-29,7.25,149,0,5,0.545240438540651,-0.8382797052177744,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-29,5.25,149,0,5,0.545240438540651,-0.8382797052177744,5.25,5.25,5.233333333333333,4.75,5.25,True,False,True
2023-05-30,5.25,150,1,5,0.5307300481619334,-0.8475409228928311,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-05-30,7.25,150,1,5,0.5307300481619334,-0.8475409228928311,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-31,7.25,151,2,5,0.5160623910158528,-0.8565509959010036,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-05-31,5.25,151,2,5,0.5160623910158528,-0.8565509959010036,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-01,7.25,152,3,6,0.5012418134457758,-0.865307254363206,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-01,5.25,152,3,6,0.5012418134457758,-0.865307254363206,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-02,7.25,153,4,6,0.48627270710868997,-0.8738071036110808,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-02,5.25,153,4,6,0.48627270710868997,-0.8738071036110808,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-03,7.25,154,5,6,0.4711595076738638,-0.8820480249558537,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-03,5.25,154,5,6,0.4711595076738638,-0.8820480249558537,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-04,7.25,155,6,6,0.4559066935084588,-0.8900275764346767,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-04,5.25,155,6,6,0.4559066935084588,-0.8900275764346767,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-05,5.25,156,0,6,0.440518784350495,-0.8977433935342337,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-05,7.25,156,0,6,0.440518784350495,-0.8977433935342337,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-06,7.25,157,1,6,0.42500033996955416,-0.9051931898913974,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-06,5.25,157,1,6,0.42500033996955416,-0.9051931898913974,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-07,5.25,158,2,6,0.4093559588156213,-0.9123747579707273,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-07,7.25,158,2,6,0.4093559588156213,-0.9123747579707273,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-08,5.25,159,3,6,0.39359027665646673,-0.9192859697186104,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-08,7.25,159,3,6,0.39359027665646673,-0.9192859697186104,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-09,5.25,160,4,6,0.3777079652039649,-0.9259247771938498,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-09,7.25,160,4,6,0.3777079652039649,-0.9259247771938498,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-10,7.25,161,5,6,0.36171373072976765,-0.9322892131745133,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-10,5.25,161,5,6,0.36171373072976765,-0.9322892131745133,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-11,7.25,162,6,6,0.3456123126707335,-0.9383773917408641,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-11,5.25,162,6,6,0.3456123126707335,-0.9383773917408641,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-12,7.25,163,0,6,0.3294084822245304,-0.9441875088341993,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-12,5.25,163,0,6,0.3294084822245304,-0.9441875088341993,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-13,5.25,164,1,6,0.3131070409358269,-0.9497178427914316,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-13,7.25,164,1,6,0.3131070409358269,-0.9497178427914316,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-14,5.25,165,2,6,0.29671281927349075,-0.9549667548552551,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-14,7.25,165,2,6,0.29671281927349075,-0.9549667548552551,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-15,7.25,166,3,6,0.28023067519921585,-0.9599326896597447,7.25,7.25,7.25,5.75,7.25,True,True,False
2023-06-15,5.25,166,3,6,0.28023067519921585,-0.9599326896597447,5.25,5.25,5.25,4.75,5.25,True,False,True
2023-06-16,5.25,167,4,6,0.26366549272800704,-0.9646141756912435,5.25,5.25,5.25,4.75,5.25,True,False,True
