pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜
2022-09-08,13.1,251,3,9,-0.9242907221930934,-0.3816892202666586,12.9,11.7,40.5,8.5,28.60666666666667,True,True
2022-09-09,13.3,252,4,9,-0.9307239310379793,-0.3657225234972692,13.1,11.9,40.5,8.5,27.7,True,True
2022-09-10,13.5,253,5,9,-0.9368813462954315,-0.34964745525122826,13.3,12.1,40.9,8.5,26.78666666666667,True,True
2022-09-11,13.6,254,6,9,-0.9427611433904206,-0.33346877891818705,13.5,12.3,41.3,8.5,25.863333333333333,True,True
2022-09-12,13.7,255,0,9,-0.9483615800121716,-0.31719128858910595,13.6,12.5,41.7,8.5,24.93,True,True
2022-09-13,13.8,256,1,9,-0.9536809966304455,-0.300819807635668,13.7,12.7,42.1,8.5,23.986666666666668,True,True
2022-09-14,13.9,257,2,9,-0.9587178169872964,-0.2843591872810036,13.8,12.9,42.5,8.5,23.033333333333335,True,True
2022-09-15,14.0,258,3,9,-0.9634705485641486,-0.26781430516217486,13.9,13.1,42.9,8.5,22.07,True,True
2022-09-16,14.1,259,4,9,-0.9679377830240642,-0.25119006388481957,14.0,13.3,43.3,8.5,21.096666666666668,True,True
2022-09-17,14.2,260,5,9,-0.9721181966290612,-0.23449138957041052,14.1,13.5,43.7,8.5,20.113333333333333,True,True
2022-09-18,14.3,261,6,9,-0.9760105506323682,-0.21772323039653224,14.2,13.6,44.1,8.5,19.12,True,True
2022-09-19,14.4,262,0,9,-0.9796136916454901,-0.20089055513063528,14.3,13.7,44.5,8.5,18.116666666666667,True,True
2022-09-20,14.5,263,1,9,-0.9829265519799822,-0.18399835165767986,14.4,13.8,41.5,8.5,17.216666666666665,True,True
2022-09-21,14.5,264,2,9,-0.9859481499638303,-0.1670516255021195,14.5,13.9,38.5,8.5,16.416666666666668,True,True
2022-09-22,14.5,265,3,9,-0.9886775902323404,-0.15005539834465262,14.5,14.0,35.5,8.5,15.716666666666667,True,True
2022-09-23,14.5,266,4,9,-0.9911140639934546,-0.13301470653419636,14.5,14.1,32.5,8.5,15.116666666666667,True,True
2022-09-24,14.5,267,5,9,-0.9932568492674143,-0.11593459959550066,14.5,14.2,29.5,8.5,14.616666666666667,True,True
2022-09-25,14.5,268,6,9,-0.9951053111006974,-0.09882013873287211,14.5,14.3,26.5,8.5,14.216666666666667,True,True
2022-09-26,14.5,269,0,9,-0.99665890175417,-0.08167639533042288,14.5,14.4,23.5,8.5,13.916666666666666,True,True
2022-09-27,14.5,270,1,9,-0.9979171608653922,-0.06450844944931625,14.5,14.5,20.5,8.5,13.716666666666667,True,True
2022-09-28,14.5,271,2,9,-0.9988797155850335,-0.04732138832243232,14.5,14.5,17.5,8.5,13.616666666666667,True,True
2022-09-29,14.5,272,3,9,-0.9995462806873573,-0.03012030484690836,14.5,14.5,14.5,8.5,13.616666666666667,True,True
2022-09-30,14.5,273,4,9,-0.9999166586547379,-0.012910296075008843,14.5,14.5,11.5,8.5,13.716666666666667,True,True
2022-10-01,14.5,274,5,10,-0.9999907397361901,0.004303538296243821,14.5,14.5,11.7,8.8,13.81,True,True
2022-10-02,14.5,275,6,10,-0.9997685019798909,0.021516097436222233,14.5,14.5,11.9,9.1,13.896666666666667,True,True
2022-10-03,14.5,276,0,10,-0.9992500112396835,0.03872228089217399,14.5,14.5,12.1,9.4,13.976666666666667,True,True
2022-10-04,14.5,277,1,10,-0.9984354211555643,0.05591699010060302,14.5,14.5,12.3,9.7,14.05,True,True
2022-10-05,14.5,278,2,10,-0.9973249731081555,0.07309512989807776,14.5,14.5,12.5,10.0,14.116666666666667,True,True
2022-10-06,14.5,279,3,10,-0.9959189961471792,0.0902516100310407,14.5,14.5,12.7,10.3,14.176666666666668,True,True
2022-10-07,14.5,280,4,10,-0.994217906893952,0.10738134666416306,14.5,14.5,12.9,10.6,14.229999999999999,True,True
2022-10-08,14.5,281,5,10,-0.9922222094179324,0.12447926388678869,14.5,14.5,13.1,10.9,14.276666666666667,True,True
2022-10-09,14.5,282,6,10,-0.989932495087353,0.141540295217043,14.5,14.5,13.3,11.2,14.316666666666666,True,True
2022-10-10,14.5,283,0,10,-0.9873494423939864,0.15855938510313475,14.5,14.5,13.5,11.5,14.35,True,True
2022-10-11,14.5,284,1,10,-0.9844738167520923,0.17553149042142777,14.5,14.5,13.6,11.8,14.379999999999999,True,True
2022-10-12,14.5,285,2,10,-0.9813064702716093,0.19245158197082995,14.5,14.5,13.7,12.1,14.406666666666666,True,True
2022-10-13,14.5,286,3,10,-0.9778483415056567,0.20931464596304888,14.5,14.5,13.8,12.4,14.43,True,True
2022-10-14,14.5,287,4,10,-0.9741004551724206,0.22611568550828803,14.5,14.5,13.9,12.7,14.45,True,True
2022-10-15,14.5,288,5,10,-0.970063921851507,0.2428497220959358,14.5,14.5,14.0,13.0,14.466666666666667,True,True
2022-10-16,14.5,289,6,10,-0.965739937654855,0.25951179706979943,14.5,14.5,14.1,13.3,14.479999999999999,True,True
2022-10-17,14.5,290,0,10,-0.9611297838723007,0.27609697309746883,14.5,14.5,14.2,13.6,14.49,True,True
2022-10-18,14.5,291,1,10,-0.9562348265919058,0.2926003356333479,14.5,14.5,14.3,13.899999999999999,14.496666666666666,True,True
