pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g左右,specInfo_150g,specInfo_300g-350g,prodPcat_虾蟹类,prodPcat_其他类
2022-12-11,140.0,345,6,12,-0.33752289959411347,0.941317317512847,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-11,95.0,345,6,12,-0.33752289959411347,0.941317317512847,95.0,95.0,62.5,35.0,85.83333333333333,True,False,False,True,False
2022-12-11,50.0,345,6,12,-0.33752289959411347,0.941317317512847,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-12,95.0,346,0,12,-0.32126966169236515,0.9469877530760751,95.0,95.0,62.5,35.0,86.91666666666667,True,False,False,True,False
2022-12-12,140.0,346,0,12,-0.32126966169236515,0.9469877530760751,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-12,50.0,346,0,12,-0.32126966169236515,0.9469877530760751,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-13,95.0,347,1,12,-0.3049212246562894,0.9523775757303973,95.0,95.0,70.0,35.0,87.75,True,False,False,True,False
2022-12-13,140.0,347,1,12,-0.3049212246562894,0.9523775757303973,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-13,50.0,347,1,12,-0.3049212246562894,0.9523775757303973,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-14,140.0,348,2,12,-0.2884824328806098,0.9574851883550389,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-14,50.0,348,2,12,-0.2884824328806098,0.9574851883550389,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-14,95.0,348,2,12,-0.2884824328806098,0.9574851883550389,95.0,95.0,70.0,35.0,88.58333333333333,True,False,False,True,False
2022-12-15,50.0,349,3,12,-0.27195815753410524,0.9623090774541487,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-15,95.0,349,3,12,-0.27195815753410524,0.9623090774541487,95.0,95.0,70.0,35.0,89.41666666666667,True,False,False,True,False
2022-12-15,140.0,349,3,12,-0.27195815753410524,0.9623090774541487,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-16,50.0,350,4,12,-0.2553532951161881,0.9668478136052773,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-16,95.0,350,4,12,-0.2553532951161881,0.9668478136052773,95.0,95.0,75.0,35.0,90.08333333333333,True,False,False,True,False
2022-12-16,140.0,350,4,12,-0.2553532951161881,0.9668478136052773,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-17,100.0,351,5,12,-0.23867276600594997,0.9711000518829505,95.0,95.0,75.0,35.0,90.91666666666667,True,False,False,True,False
2022-12-17,140.0,351,5,12,-0.23867276600594997,0.9711000518829505,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-17,50.0,351,5,12,-0.23867276600594997,0.9711000518829505,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-18,140.0,352,6,12,-0.22192151300416674,0.9750645322571945,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-18,50.0,352,6,12,-0.22192151300416674,0.9750645322571945,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-18,105.0,352,6,12,-0.22192151300416674,0.9750645322571945,100.0,95.0,85.0,35.0,91.58333333333333,True,False,False,True,False
2022-12-19,140.0,353,0,12,-0.20510449986861926,0.9787400799669153,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-19,50.0,353,0,12,-0.20510449986861926,0.9787400799669153,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-19,105.0,353,0,12,-0.20510449986861926,0.9787400799669153,105.0,95.0,85.0,35.0,92.25,True,False,False,True,False
2022-12-20,50.0,354,1,12,-0.1882267098432439,0.9821256058680006,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-20,105.0,354,1,12,-0.1882267098432439,0.9821256058680006,105.0,95.0,85.0,35.0,92.91666666666667,True,False,False,True,False
2022-12-20,140.0,354,1,12,-0.1882267098432439,0.9821256058680006,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-21,105.0,355,2,12,-0.1712931441814778,0.9852201067560606,105.0,95.0,85.0,35.0,93.58333333333333,True,False,False,True,False
2022-12-21,140.0,355,2,12,-0.1712931441814778,0.9852201067560606,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-21,50.0,355,2,12,-0.1712931441814778,0.9852201067560606,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-22,105.0,356,3,12,-0.154308820664281,0.9880226656636976,105.0,95.0,80.0,35.0,94.41666666666667,True,False,False,True,False
2022-12-22,140.0,356,3,12,-0.154308820664281,0.9880226656636976,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-22,50.0,356,3,12,-0.154308820664281,0.9880226656636976,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-23,105.0,357,4,12,-0.13727877211326517,0.9905324521322227,105.0,95.0,80.0,35.0,95.25,True,False,False,True,False
2022-12-23,50.0,357,4,12,-0.13727877211326517,0.9905324521322227,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-23,140.0,357,4,12,-0.13727877211326517,0.9905324521322227,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-24,50.0,358,5,12,-0.12020804489935275,0.9927487224577402,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-24,140.0,358,5,12,-0.12020804489935275,0.9927487224577402,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-24,105.0,358,5,12,-0.12020804489935275,0.9927487224577402,105.0,100.0,85.0,35.0,95.91666666666667,True,False,False,True,False
2022-12-25,50.0,359,6,12,-0.10310169744743544,0.9946708199115211,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-25,140.0,359,6,12,-0.10310169744743544,0.9946708199115211,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-25,105.0,359,6,12,-0.10310169744743544,0.9946708199115211,105.0,105.0,86.66666666666667,35.0,96.52777777777779,True,False,False,True,False
2022-12-26,50.0,360,0,12,-0.0859647987374467,0.9962981749346077,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-26,140.0,360,0,12,-0.0859647987374467,0.9962981749346077,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-26,105.0,360,0,12,-0.0859647987374467,0.9962981749346077,105.0,105.0,88.33333333333333,35.0,97.08333333333333,True,False,False,True,False
2022-12-27,50.0,361,1,12,-0.06880242680232064,0.9976303053065857,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-27,140.0,361,1,12,-0.06880242680232064,0.9976303053065857,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-27,105.0,361,1,12,-0.06880242680232064,0.9976303053065857,105.0,105.0,90.0,35.0,97.58333333333333,True,False,False,True,False
2022-12-28,50.0,362,2,12,-0.05161966722325418,0.9986668162884759,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-28,115.0,362,2,12,-0.05161966722325418,0.9986668162884759,105.0,105.0,90.0,35.0,98.41666666666667,True,False,False,True,False
2022-12-28,140.0,362,2,12,-0.05161966722325418,0.9986668162884759,140.0,140.0,140.0,70.0,140.0,False,False,True,False,True
2022-12-29,115.0,363,3,12,-0.034421611622745804,0.9994074007397048,115.0,105.0,90.0,35.0,99.25,True,False,False,True,False
2022-12-29,140.0,363,3,12,-0.034421611622745804,0.9994074007397048,140.0,140.0,140.0,72.5,140.0,False,False,True,False,True
2022-12-29,50.0,363,3,12,-0.034421611622745804,0.9994074007397048,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-30,115.0,364,4,12,-0.01721335615583528,0.9998518392091162,115.0,105.0,90.0,35.0,100.08333333333333,True,False,False,True,False
2022-12-30,140.0,364,4,12,-0.01721335615583528,0.9998518392091162,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2022-12-30,50.0,364,4,12,-0.01721335615583528,0.9998518392091162,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-31,140.0,365,5,12,6.432490598706546e-16,1.0,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2022-12-31,50.0,365,5,12,6.432490598706546e-16,1.0,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2022-12-31,116.66666666666667,365,5,12,6.432490598706546e-16,1.0,115.0,105.0,90.0,35.0,100.97222222222221,True,False,False,True,False
2023-01-01,50.0,1,6,1,0.017213356155834685,0.9998518392091162,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-01,118.33333333333333,1,6,1,0.017213356155834685,0.9998518392091162,116.66666666666667,105.0,90.0,35.0,101.91666666666667,True,False,False,True,False
2023-01-01,140.0,1,6,1,0.017213356155834685,0.9998518392091162,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-02,50.0,2,0,1,0.03442161162274574,0.9994074007397048,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-02,120.0,2,0,1,0.03442161162274574,0.9994074007397048,118.33333333333333,105.0,92.5,35.0,102.83333333333333,True,False,False,True,False
2023-01-02,140.0,2,0,1,0.03442161162274574,0.9994074007397048,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-03,50.0,3,1,1,0.051619667223253764,0.998666816288476,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-03,140.0,3,1,1,0.051619667223253764,0.998666816288476,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-03,120.0,3,1,1,0.051619667223253764,0.998666816288476,120.0,105.0,95.0,35.0,103.66666666666667,True,False,False,True,False
2023-01-04,140.0,4,2,1,0.06880242680231986,0.9976303053065857,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-04,50.0,4,2,1,0.06880242680231986,0.9976303053065857,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-04,120.0,4,2,1,0.06880242680231986,0.9976303053065857,120.0,115.0,95.0,35.0,104.5,True,False,False,True,False
2023-01-05,140.0,5,3,1,0.08596479873744647,0.9962981749346078,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-05,50.0,5,3,1,0.08596479873744647,0.9962981749346078,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-05,120.0,5,3,1,0.08596479873744647,0.9962981749346078,120.0,115.0,95.0,35.0,105.33333333333333,True,False,False,True,False
2023-01-06,50.0,6,4,1,0.10310169744743485,0.9946708199115211,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-06,120.0,6,4,1,0.10310169744743485,0.9946708199115211,120.0,115.0,95.0,35.0,106.16666666666667,True,False,False,True,False
2023-01-06,140.0,6,4,1,0.10310169744743485,0.9946708199115211,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-07,120.0,7,5,1,0.1202080448993527,0.9927487224577402,120.0,116.66666666666667,95.0,35.0,107.0,True,False,False,True,False
2023-01-07,140.0,7,5,1,0.1202080448993527,0.9927487224577402,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-07,50.0,7,5,1,0.1202080448993527,0.9927487224577402,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-08,115.0,8,6,1,0.13727877211326478,0.9905324521322229,120.0,118.33333333333333,95.0,35.0,107.66666666666667,True,False,False,True,False
2023-01-08,140.0,8,6,1,0.13727877211326478,0.9905324521322229,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-08,50.0,8,6,1,0.13727877211326478,0.9905324521322229,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-09,140.0,9,0,1,0.15430882066428117,0.9880226656636976,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-09,50.0,9,0,1,0.15430882066428117,0.9880226656636976,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-09,115.0,9,0,1,0.15430882066428117,0.9880226656636976,115.0,120.0,95.0,35.0,108.33333333333333,True,False,False,True,False
2023-01-10,50.0,10,1,1,0.1712931441814776,0.9852201067560606,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-10,115.0,10,1,1,0.1712931441814776,0.9852201067560606,115.0,120.0,95.0,35.0,109.0,True,False,False,True,False
2023-01-10,140.0,10,1,1,0.1712931441814776,0.9852201067560606,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-11,50.0,11,2,1,0.1882267098432442,0.9821256058680006,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-11,115.0,11,2,1,0.1882267098432442,0.9821256058680006,115.0,120.0,95.0,35.0,109.66666666666667,True,False,False,True,False
2023-01-11,140.0,11,2,1,0.1882267098432442,0.9821256058680006,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-12,115.0,12,3,1,0.2051044998686192,0.9787400799669153,115.0,120.0,95.0,35.0,110.33333333333333,True,False,False,True,False
2023-01-12,140.0,12,3,1,0.2051044998686192,0.9787400799669153,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-12,50.0,12,3,1,0.2051044998686192,0.9787400799669153,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-13,140.0,13,4,1,0.2219215130041655,0.9750645322571948,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-13,50.0,13,4,1,0.2219215130041655,0.9750645322571948,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-13,115.0,13,4,1,0.2219215130041655,0.9750645322571948,115.0,120.0,95.0,35.0,111.0,True,False,False,True,False
2023-01-14,140.0,14,5,1,0.2386727660059501,0.9711000518829505,140.0,140.0,140.0,75.0,140.0,False,False,True,False,True
2023-01-14,50.0,14,5,1,0.2386727660059501,0.9711000518829505,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-14,115.0,14,5,1,0.2386727660059501,0.9711000518829505,115.0,120.0,95.0,35.0,111.66666666666667,True,False,False,True,False
2023-01-15,140.0,15,6,1,0.255353295116187,0.9668478136052775,140.0,140.0,140.0,80.0,140.0,False,False,True,False,True
2023-01-15,115.0,15,6,1,0.255353295116187,0.9668478136052775,115.0,115.0,95.0,35.0,112.33333333333333,True,False,False,True,False
2023-01-15,50.0,15,6,1,0.255353295116187,0.9668478136052775,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-16,115.0,16,0,1,0.2719581575341055,0.9623090774541486,115.0,115.0,100.0,35.0,112.83333333333333,True,False,False,True,False
2023-01-16,50.0,16,0,1,0.2719581575341055,0.9623090774541486,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-16,140.0,16,0,1,0.2719581575341055,0.9623090774541486,140.0,140.0,140.0,85.0,140.0,False,False,True,False,True
2023-01-17,115.0,17,1,1,0.288482432880609,0.9574851883550393,115.0,115.0,105.0,35.0,113.16666666666667,True,False,False,True,False
2023-01-17,50.0,17,1,1,0.288482432880609,0.9574851883550393,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-17,140.0,17,1,1,0.288482432880609,0.9574851883550393,140.0,140.0,140.0,105.0,140.0,False,False,True,False,True
2023-01-18,115.0,18,2,1,0.30492122465628907,0.9523775757303974,115.0,115.0,105.0,35.0,113.5,True,False,False,True,False
2023-01-18,50.0,18,2,1,0.30492122465628907,0.9523775757303974,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-18,140.0,18,2,1,0.30492122465628907,0.9523775757303974,140.0,140.0,140.0,105.0,140.0,False,False,True,False,True
2023-01-19,115.0,19,3,1,0.3212696616923644,0.9469877530760753,115.0,115.0,105.0,35.0,113.83333333333333,True,False,False,True,False
2023-01-19,50.0,19,3,1,0.3212696616923644,0.9469877530760753,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-19,140.0,19,3,1,0.3212696616923644,0.9469877530760753,140.0,140.0,140.0,105.0,140.0,False,False,True,False,True
2023-01-20,50.0,20,4,1,0.3375228995941133,0.9413173175128471,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-20,140.0,20,4,1,0.3375228995941133,0.9413173175128471,140.0,140.0,140.0,105.0,140.0,False,False,True,False,True
2023-01-20,115.0,20,4,1,0.3375228995941133,0.9413173175128471,115.0,115.0,105.0,35.0,114.16666666666667,True,False,False,True,False
2023-01-21,140.0,21,5,1,0.3536761221763716,0.9353679493131483,140.0,140.0,140.0,105.0,140.0,False,False,True,False,True
2023-01-21,50.0,21,5,1,0.3536761221763716,0.9353679493131483,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-21,115.0,21,5,1,0.3536761221763716,0.9353679493131483,115.0,115.0,105.0,35.0,114.5,True,False,False,True,False
2023-01-22,140.0,22,6,1,0.3697245428906731,0.9291414114031743,140.0,140.0,140.0,115.0,140.0,False,False,True,False,True
2023-01-22,50.0,22,6,1,0.3697245428906731,0.9291414114031743,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-22,115.0,22,6,1,0.3697245428906731,0.9291414114031743,115.0,115.0,105.0,35.0,114.83333333333333,True,False,False,True,False
2023-01-23,50.0,23,0,1,0.38566340624360707,0.9226395488404876,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-23,115.0,23,0,1,0.38566340624360707,0.9226395488404876,115.0,115.0,105.0,35.0,115.16666666666667,True,False,False,True,False
2023-01-23,140.0,23,0,1,0.38566340624360707,0.9226395488404876,140.0,140.0,140.0,125.0,140.0,False,False,True,False,True
2023-01-24,115.0,24,1,1,0.401487989205973,0.9158642882672872,115.0,115.0,105.0,35.0,115.5,True,False,False,True,False
2023-01-24,140.0,24,1,1,0.401487989205973,0.9158642882672872,140.0,140.0,140.0,125.0,140.0,False,False,True,False,True
2023-01-24,50.0,24,1,1,0.401487989205973,0.9158642882672872,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-25,115.0,25,2,1,0.4171936026123168,0.9088176373395029,115.0,115.0,105.0,35.0,115.83333333333333,True,False,False,True,False
2023-01-25,140.0,25,2,1,0.4171936026123168,0.9088176373395029,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-25,50.0,25,2,1,0.4171936026123168,0.9088176373395029,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-26,115.0,26,3,1,0.4327755925504312,0.901501684131884,115.0,115.0,105.0,35.0,116.16666666666667,True,False,False,True,False
2023-01-26,50.0,26,3,1,0.4327755925504312,0.901501684131884,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-26,140.0,26,3,1,0.4327755925504312,0.901501684131884,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-27,50.0,27,4,1,0.4482293417404106,0.893918596519257,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-27,115.0,27,4,1,0.4482293417404106,0.893918596519257,115.0,115.0,115.0,35.0,116.16666666666667,True,False,False,True,False
2023-01-27,140.0,27,4,1,0.4482293417404106,0.893918596519257,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-28,50.0,28,5,1,0.4635502709028509,0.886070621534138,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-28,115.0,28,5,1,0.4635502709028509,0.886070621534138,115.0,115.0,115.0,35.0,116.16666666666667,True,False,False,True,False
2023-01-28,140.0,28,5,1,0.4635502709028509,0.886070621534138,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-29,115.0,29,6,1,0.47873384011578846,0.8779600847008882,115.0,115.0,115.0,35.0,116.16666666666667,True,False,False,True,False
2023-01-29,140.0,29,6,1,0.47873384011578846,0.8779600847008882,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-29,50.0,29,6,1,0.47873384011578846,0.8779600847008882,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-30,140.0,30,0,1,0.49377555015997715,0.869589389346611,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-30,50.0,30,0,1,0.49377555015997715,0.869589389346611,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-30,115.0,30,0,1,0.49377555015997715,0.869589389346611,115.0,115.0,116.66666666666667,35.0,116.11111111111111,True,False,False,True,False
2023-01-31,140.0,31,1,1,0.5086709438521044,0.8609610158889943,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-01-31,50.0,31,1,1,0.5086709438521044,0.8609610158889943,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-01-31,115.0,31,1,1,0.5086709438521044,0.8609610158889943,115.0,115.0,118.33333333333333,35.0,116.0,True,False,False,True,False
2023-02-01,50.0,32,2,2,0.5234156073655503,0.8520775211013093,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-01,115.0,32,2,2,0.5234156073655503,0.8520775211013093,115.0,115.0,120.0,35.0,115.83333333333333,True,False,False,True,False
2023-02-01,140.0,32,2,2,0.5234156073655503,0.8520775211013093,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-02,115.0,33,3,2,0.5380051715382996,0.8429415373547828,115.0,115.0,120.0,35.0,115.66666666666667,True,False,False,True,False
2023-02-02,140.0,33,3,2,0.5380051715382996,0.8429415373547828,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-02,50.0,33,3,2,0.5380051715382996,0.8429415373547828,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-03,115.0,34,4,2,0.5524353131676196,0.8335557718385699,115.0,115.0,120.0,35.0,115.5,True,False,False,True,False
2023-02-03,140.0,34,4,2,0.5524353131676196,0.8335557718385699,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-03,50.0,34,4,2,0.5524353131676196,0.8335557718385699,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-04,140.0,35,5,2,0.5667017562911176,0.8239230057575542,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-04,50.0,35,5,2,0.5667017562911176,0.8239230057575542,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-04,115.0,35,5,2,0.5667017562911176,0.8239230057575542,115.0,115.0,120.0,35.0,115.33333333333333,True,False,False,True,False
2023-02-05,50.0,36,6,2,0.5808002734538009,0.8140460935082178,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-05,115.0,36,6,2,0.5808002734538009,0.8140460935082178,115.0,115.0,120.0,35.0,115.16666666666667,True,False,False,True,False
2023-02-05,140.0,36,6,2,0.5808002734538009,0.8140460935082178,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-06,50.0,37,0,2,0.5947266869607634,0.8039279618328213,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-06,115.0,37,0,2,0.5947266869607634,0.8039279618328213,115.0,115.0,120.0,35.0,115.0,True,False,False,True,False
2023-02-06,140.0,37,0,2,0.5947266869607634,0.8039279618328213,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-07,50.0,38,1,2,0.6084768701151261,0.7935716089521474,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-07,140.0,38,1,2,0.6084768701151261,0.7935716089521474,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-07,115.0,38,1,2,0.6084768701151261,0.7935716089521474,115.0,115.0,115.0,35.0,115.0,True,False,False,True,False
2023-02-08,140.0,39,2,2,0.6220467484408675,0.7829801036770629,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-08,115.0,39,2,2,0.6220467484408675,0.7829801036770629,115.0,115.0,115.0,35.0,115.0,True,False,False,True,False
2023-02-08,50.0,39,2,2,0.6220467484408675,0.7829801036770629,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-09,140.0,40,3,2,0.6354323008901774,0.7721565844991642,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-09,110.0,40,3,2,0.6354323008901774,0.7721565844991642,115.0,115.0,115.0,35.0,114.83333333333333,True,False,False,True,False
2023-02-09,50.0,40,3,2,0.6354323008901774,0.7721565844991642,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-10,140.0,41,4,2,0.6486295610349814,0.7611042586607747,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-10,110.0,41,4,2,0.6486295610349814,0.7611042586607747,110.0,115.0,115.0,35.0,114.66666666666667,True,False,False,True,False
2023-02-10,50.0,41,4,2,0.6486295610349814,0.7611042586607747,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-11,140.0,42,5,2,0.6616346182422783,0.7498264012045686,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-11,110.0,42,5,2,0.6616346182422783,0.7498264012045686,110.0,115.0,115.0,35.0,114.5,True,False,False,True,False
2023-02-11,50.0,42,5,2,0.6616346182422783,0.7498264012045686,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-12,140.0,43,6,2,0.6744436188329455,0.7383263540031065,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-12,50.0,43,6,2,0.6744436188329455,0.7383263540031065,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-12,110.0,43,6,2,0.6744436188329455,0.7383263540031065,110.0,115.0,115.0,35.0,114.33333333333333,True,False,False,True,False
2023-02-13,50.0,44,0,2,0.6870527672236669,0.7266075247685656,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-13,110.0,44,0,2,0.6870527672236669,0.7266075247685656,110.0,115.0,115.0,35.0,114.16666666666667,True,False,False,True,False
2023-02-13,140.0,44,0,2,0.6870527672236669,0.7266075247685656,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-14,50.0,45,1,2,0.699458327051647,0.7146733860429609,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-14,110.0,45,1,2,0.699458327051647,0.7146733860429609,110.0,115.0,115.0,35.0,114.0,True,False,False,True,False
2023-02-14,140.0,45,1,2,0.699458327051647,0.7146733860429609,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-15,110.0,46,2,2,0.7116566222817746,0.7025274741691571,110.0,115.0,115.0,35.0,113.83333333333333,True,False,False,True,False
2023-02-15,140.0,46,2,2,0.7116566222817746,0.7025274741691571,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-15,50.0,46,2,2,0.7116566222817746,0.7025274741691571,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-16,140.0,47,3,2,0.7236440382959124,0.6901733882429719,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-16,50.0,47,3,2,0.7236440382959124,0.6901733882429719,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-16,110.0,47,3,2,0.7236440382959124,0.6901733882429719,110.0,110.0,115.0,35.0,113.66666666666667,True,False,False,True,False
2023-02-17,140.0,48,4,2,0.7354170229639855,0.6776147890466889,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-17,50.0,48,4,2,0.7354170229639855,0.6776147890466889,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-17,110.0,48,4,2,0.7354170229639855,0.6776147890466889,110.0,110.0,115.0,35.0,113.5,True,False,False,True,False
2023-02-18,140.0,49,5,2,0.7469720876965552,0.6648553979642865,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-18,110.0,49,5,2,0.7469720876965552,0.6648553979642865,110.0,110.0,115.0,35.0,113.33333333333333,True,False,False,True,False
