pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_特菜
2022-10-11,5.25,284,1,10,-0.9844738167520923,0.17553149042142777,5.25,5.25,5.7,6.25,5.31,True,True
2022-10-12,5.25,285,2,10,-0.9813064702716093,0.19245158197082995,5.25,5.25,5.65,6.25,5.296666666666667,True,True
2022-10-13,5.25,286,3,10,-0.9778483415056567,0.20931464596304888,5.25,5.25,5.6,6.25,5.284999999999999,True,True
2022-10-14,5.25,287,4,10,-0.9741004551724206,0.22611568550828803,5.25,5.25,5.55,6.25,5.275,True,True
2022-10-15,5.25,288,5,10,-0.970063921851507,0.2428497220959358,5.25,5.25,5.5,6.25,5.266666666666667,True,True
2022-10-16,5.25,289,6,10,-0.965739937654855,0.25951179706979943,5.25,5.25,5.45,6.25,5.26,True,True
2022-10-17,5.25,290,0,10,-0.9611297838723007,0.27609697309746883,5.25,5.25,5.4,6.25,5.255,True,True
2022-10-18,5.25,291,1,10,-0.9562348265919058,0.2926003356333479,5.25,5.25,5.35,6.25,5.251666666666666,True,True
2022-10-19,5.25,292,2,10,-0.9510565162951536,0.30901699437494723,5.25,5.25,5.3,6.25,5.25,True,True
2022-10-20,5.25,293,3,10,-0.9455963874271428,0.3253420847119795,5.25,5.25,5.25,6.25,5.25,True,True
2022-10-21,5.25,294,4,10,-0.9398560579418953,0.341570769167856,5.25,5.25,5.25,6.204545454545454,5.25,True,True
2022-10-22,5.25,295,5,10,-0.9338372288229252,0.35769823883312546,5.25,5.25,5.25,6.159090909090909,5.25,True,True
2022-10-23,5.25,296,6,10,-0.9275416835791965,0.3737197147904692,5.25,5.25,5.25,6.113636363636363,5.25,True,True
2022-10-24,5.25,297,0,10,-0.9209712877166347,0.38963044953078774,5.25,5.25,5.25,6.068181818181818,5.25,True,True
2022-10-25,5.25,298,1,10,-0.9141279881853337,0.4054257283599973,5.25,5.25,5.25,6.0227272727272725,5.25,True,True
2022-10-26,5.25,299,2,10,-0.9070138128026362,0.42110087079608916,5.25,5.25,5.25,5.9772727272727275,5.25,True,True
2022-10-27,5.25,300,3,10,-0.8996308696522434,0.4366512319560638,5.25,5.25,5.25,5.931818181818182,5.25,True,True
2022-10-28,5.25,301,4,10,-0.8919813464595487,0.45207220393230374,5.25,5.25,5.25,5.886363636363637,5.25,True,True
2022-10-29,5.25,302,5,10,-0.8840675099433637,0.46735921715800205,5.25,5.25,5.25,5.840909090909091,5.25,True,True
2022-10-30,5.25,303,6,10,-0.8758917051442433,0.48250774176121763,5.25,5.25,5.25,5.795454545454545,5.25,True,True
2022-10-31,5.25,304,0,10,-0.8674563547295971,0.4975132889071803,5.25,5.25,5.25,5.75,5.25,True,True
2022-11-01,5.175,305,1,11,-0.858763958275803,0.5123714121284235,5.25,5.25,5.25,5.75,5.2475000000000005,True,True
2022-11-02,5.1,306,2,11,-0.8498170915275277,0.5270777086423724,5.175,5.25,5.25,5.75,5.242500000000001,True,True
2022-11-03,5.025,307,3,11,-0.8406184056344783,0.5416278206559811,5.1,5.25,5.25,5.75,5.235,True,True
2022-11-04,4.95,308,4,11,-0.8311706263658079,0.5560174366570446,5.025,5.25,5.25,5.75,5.225,True,True
2022-11-05,4.875,309,5,11,-0.8214765533024145,0.5702422926917867,4.95,5.25,5.25,5.75,5.2125,True,True
2022-11-06,4.8,310,6,11,-0.8115390590073611,0.5842981736283683,4.875,5.25,5.25,5.75,5.197500000000001,True,True
2022-11-07,4.725,311,0,11,-0.801361088174677,0.5981809144059158,4.8,5.25,5.25,5.75,5.180000000000001,True,True
2022-11-08,4.65,312,1,11,-0.7909456567567774,0.6118864012687242,4.725,5.175,5.25,5.75,5.16,True,True
2022-11-09,4.575,313,2,11,-0.780295851070776,0.6254105729852457,4.65,5.1,5.25,5.75,5.1375,True,True
2022-11-10,4.5,314,3,11,-0.7694148268839381,0.6387494220515268,4.575,5.025,5.25,5.75,5.1125,True,True
2022-11-11,4.5,315,4,11,-0.7583058084785625,0.6518989958787125,4.5,4.95,5.25,5.6875,5.0875,True,True
2022-11-12,4.5,316,5,11,-0.7469720876965551,0.6648553979642866,4.5,4.875,5.25,5.625,5.0625,True,True
2022-11-13,4.5,317,6,11,-0.7354170229639858,0.6776147890466887,4.5,4.8,5.25,5.5625,5.0375,True,True
2022-11-14,4.5,318,0,11,-0.7236440382959124,0.690173388242972,4.5,4.725,5.25,5.5,5.0125,True,True
2022-11-15,4.5,319,1,11,-0.711656622281775,0.7025274741691566,4.5,4.65,5.25,5.4375,4.9875,True,True
2022-11-16,4.5,320,2,11,-0.6994583270516471,0.7146733860429608,4.5,4.575,5.25,5.375,4.9625,True,True
2022-11-17,4.5,321,3,11,-0.6870527672236675,0.7266075247685652,4.5,4.5,5.25,5.3125,4.9375,True,True
2022-11-18,4.5,322,4,11,-0.6744436188329457,0.7383263540031063,4.5,4.5,5.25,5.25,4.9125,True,True
2022-11-19,4.5,323,5,11,-0.661634618242279,0.749826401204568,4.5,4.5,5.25,5.1875,4.8875,True,True
2022-11-20,4.5,324,6,11,-0.6486295610349818,0.7611042586607742,4.5,4.5,5.25,5.125,4.8625,True,True
2022-11-21,4.5,325,0,11,-0.6354323008901775,0.7721565844991641,4.5,4.5,5.25,5.0625,4.8375,True,True
2022-11-22,4.5,326,1,11,-0.622046748440868,0.7829801036770624,4.5,4.5,5.25,5.0,4.8125,True,True
2022-11-23,4.5,327,2,11,-0.6084768701151264,0.7935716089521472,4.5,4.5,5.25,4.9375,4.7875,True,True
2022-11-24,4.5,328,3,11,-0.594726686960764,0.8039279618328208,4.5,4.5,5.25,4.875,4.7625,True,True
2022-11-25,4.5,329,4,11,-0.5808002734538013,0.8140460935082175,4.5,4.5,5.25,4.8125,4.7375,True,True
2022-11-26,4.5,330,5,11,-0.5667017562911184,0.8239230057575536,4.5,4.5,5.25,4.75,4.7125,True,True
2022-11-27,4.5,331,6,11,-0.5524353131676203,0.8335557718385695,4.5,4.5,5.25,4.6875,4.6875,True,True
2022-11-28,4.5,332,0,11,-0.5380051715382992,0.8429415373547832,4.5,4.5,5.25,4.625,4.6625,True,True
2022-11-29,4.5,333,1,11,-0.5234156073655503,0.8520775211013093,4.5,4.5,5.25,4.5625,4.6375,True,True
2022-11-30,4.5,334,2,11,-0.5086709438521042,0.8609610158889945,4.5,4.5,5.25,4.5,4.6125,True,True
2022-12-01,4.55,335,3,12,-0.49377555015997737,0.8695893893466109,4.5,4.5,5.175,4.49,4.591666666666667,True,True
2022-12-02,4.6,336,4,12,-0.4787338401157883,0.8779600847008883,4.55,4.5,5.1,4.48,4.575,True,True
2022-12-03,4.65,337,5,12,-0.4635502709028512,0.8860706215341378,4.6,4.5,5.025,4.47,4.5625,True,True
2022-12-04,4.7,338,6,12,-0.4482293417404106,0.893918596519257,4.65,4.5,4.95,4.46,4.554166666666666,True,True
2022-12-05,4.75,339,0,12,-0.4327755925504317,0.9015016841318838,4.7,4.5,4.875,4.45,4.55,True,True
2022-12-06,4.8,340,1,12,-0.41719360261231697,0.9088176373395028,4.75,4.5,4.8,4.44,4.55,True,True
2022-12-07,4.85,341,2,12,-0.4014879892059737,0.9158642882672868,4.8,4.5,4.725,4.430000000000001,4.554166666666666,True,True
2022-12-08,4.9,342,3,12,-0.38566340624360745,0.9226395488404875,4.85,4.55,4.65,4.42,4.5625,True,True
2022-12-09,4.95,343,4,12,-0.3697245428906732,0.9291414114031743,4.9,4.6,4.575,4.41,4.575,True,True
2022-12-10,5.0,344,5,12,-0.3536761221763721,0.935367949313148,4.95,4.65,4.5,4.4,4.591666666666667,True,True
2022-12-11,5.05,345,6,12,-0.33752289959411347,0.941317317512847,5.0,4.7,4.5,4.4071428571428575,4.61,True,True
2022-12-12,5.1,346,0,12,-0.32126966169236515,0.9469877530760751,5.05,4.75,4.5,4.414285714285715,4.63,True,True
2022-12-13,5.15,347,1,12,-0.3049212246562894,0.9523775757303973,5.1,4.8,4.5,4.421428571428572,4.651666666666667,True,True
2022-12-14,5.2,348,2,12,-0.2884824328806098,0.9574851883550389,5.15,4.85,4.5,4.428571428571429,4.675,True,True
2022-12-15,5.25,349,3,12,-0.27195815753410524,0.9623090774541487,5.2,4.9,4.5,4.435714285714286,4.7,True,True
2022-12-16,5.3,350,4,12,-0.2553532951161881,0.9668478136052773,5.25,4.95,4.5,4.442857142857143,4.7266666666666675,True,True
2022-12-17,5.35,351,5,12,-0.23867276600594997,0.9711000518829505,5.3,5.0,4.5,4.45,4.755,True,True
2022-12-18,5.4,352,6,12,-0.22192151300416674,0.9750645322571945,5.35,5.05,4.5,4.457142857142857,4.785,True,True
2022-12-19,5.45,353,0,12,-0.20510449986861926,0.9787400799669153,5.4,5.1,4.5,4.464285714285714,4.816666666666666,True,True
2022-12-20,5.5,354,1,12,-0.1882267098432439,0.9821256058680006,5.45,5.15,4.5,4.4714285714285715,4.85,True,True
2022-12-21,5.681818181818182,355,2,12,-0.1712931441814778,0.9852201067560606,5.5,5.2,4.5,4.478571428571429,4.88939393939394,True,True
2022-12-22,5.863636363636363,356,3,12,-0.154308820664281,0.9880226656636976,5.681818181818182,5.25,4.5,4.485714285714286,4.9348484848484855,True,True
2022-12-23,6.045454545454545,357,4,12,-0.13727877211326517,0.9905324521322227,5.863636363636363,5.3,4.5,4.492857142857143,4.986363636363636,True,True
2022-12-24,6.2272727272727275,358,5,12,-0.12020804489935275,0.9927487224577402,6.045454545454545,5.35,4.5,4.5,5.043939393939394,True,True
2022-12-25,6.409090909090909,359,6,12,-0.10310169744743544,0.9946708199115211,6.2272727272727275,5.4,4.5,4.507142857142857,5.107575757575757,True,True
2022-12-26,6.590909090909091,360,0,12,-0.0859647987374467,0.9962981749346077,6.409090909090909,5.45,4.5,4.514285714285714,5.177272727272727,True,True
2022-12-27,6.7727272727272725,361,1,12,-0.06880242680232064,0.9976303053065857,6.590909090909091,5.5,4.5,4.521428571428571,5.253030303030303,True,True
2022-12-28,6.954545454545455,362,2,12,-0.05161966722325418,0.9986668162884759,6.7727272727272725,5.681818181818182,4.5,4.5285714285714285,5.334848484848485,True,True
2022-12-29,7.136363636363637,363,3,12,-0.034421611622745804,0.9994074007397048,6.954545454545455,5.863636363636363,4.5,4.535714285714286,5.422727272727273,True,True
2022-12-30,7.318181818181818,364,4,12,-0.01721335615583528,0.9998518392091162,7.136363636363637,6.045454545454545,4.5,4.542857142857143,5.516666666666667,True,True
2022-12-31,7.5,365,5,12,6.432490598706546e-16,1.0,7.318181818181818,6.2272727272727275,4.55,4.55,5.614999999999999,True,True
