pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活（无沙）,specInfo_活,prodPcat_贝壳类,prodPcat_其他类
2022-10-12,6.5,285,2,10,-0.9813064702716093,0.19245158197082995,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-12,8.5,285,2,10,-0.9813064702716093,0.19245158197082995,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-12,8.5,285,2,10,-0.9813064702716093,0.19245158197082995,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-12,6.5,285,2,10,-0.9813064702716093,0.19245158197082995,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-13,8.5,286,3,10,-0.9778483415056567,0.20931464596304888,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-13,6.5,286,3,10,-0.9778483415056567,0.20931464596304888,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-13,6.5,286,3,10,-0.9778483415056567,0.20931464596304888,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-13,8.5,286,3,10,-0.9778483415056567,0.20931464596304888,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-14,8.5,287,4,10,-0.9741004551724206,0.22611568550828803,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-14,8.5,287,4,10,-0.9741004551724206,0.22611568550828803,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-14,6.5,287,4,10,-0.9741004551724206,0.22611568550828803,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-14,6.5,287,4,10,-0.9741004551724206,0.22611568550828803,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-15,8.5,288,5,10,-0.970063921851507,0.2428497220959358,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-15,6.5,288,5,10,-0.970063921851507,0.2428497220959358,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-15,8.5,288,5,10,-0.970063921851507,0.2428497220959358,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-15,6.5,288,5,10,-0.970063921851507,0.2428497220959358,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-16,8.5,289,6,10,-0.965739937654855,0.25951179706979943,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-16,8.5,289,6,10,-0.965739937654855,0.25951179706979943,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-16,6.5,289,6,10,-0.965739937654855,0.25951179706979943,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-16,6.5,289,6,10,-0.965739937654855,0.25951179706979943,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-17,6.5,290,0,10,-0.9611297838723007,0.27609697309746883,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-17,6.5,290,0,10,-0.9611297838723007,0.27609697309746883,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-17,8.5,290,0,10,-0.9611297838723007,0.27609697309746883,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-17,8.5,290,0,10,-0.9611297838723007,0.27609697309746883,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-18,6.5,291,1,10,-0.9562348265919058,0.2926003356333479,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-18,8.5,291,1,10,-0.9562348265919058,0.2926003356333479,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-18,8.5,291,1,10,-0.9562348265919058,0.2926003356333479,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-18,6.5,291,1,10,-0.9562348265919058,0.2926003356333479,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-19,6.5,292,2,10,-0.9510565162951536,0.30901699437494723,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-19,6.5,292,2,10,-0.9510565162951536,0.30901699437494723,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-19,8.5,292,2,10,-0.9510565162951536,0.30901699437494723,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-19,8.5,292,2,10,-0.9510565162951536,0.30901699437494723,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-20,8.5,293,3,10,-0.9455963874271428,0.3253420847119795,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-20,6.5,293,3,10,-0.9455963874271428,0.3253420847119795,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-20,6.5,293,3,10,-0.9455963874271428,0.3253420847119795,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-20,8.5,293,3,10,-0.9455963874271428,0.3253420847119795,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-21,8.5,294,4,10,-0.9398560579418953,0.341570769167856,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-21,6.5,294,4,10,-0.9398560579418953,0.341570769167856,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-21,6.5,294,4,10,-0.9398560579418953,0.341570769167856,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-21,8.5,294,4,10,-0.9398560579418953,0.341570769167856,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-22,8.5,295,5,10,-0.9338372288229252,0.35769823883312546,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-22,8.5,295,5,10,-0.9338372288229252,0.35769823883312546,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-22,6.5,295,5,10,-0.9338372288229252,0.35769823883312546,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-22,6.5,295,5,10,-0.9338372288229252,0.35769823883312546,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-23,8.5,296,6,10,-0.9275416835791965,0.3737197147904692,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-23,6.5,296,6,10,-0.9275416835791965,0.3737197147904692,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-23,6.5,296,6,10,-0.9275416835791965,0.3737197147904692,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-23,8.5,296,6,10,-0.9275416835791965,0.3737197147904692,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-24,6.5,297,0,10,-0.9209712877166347,0.38963044953078774,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-24,8.5,297,0,10,-0.9209712877166347,0.38963044953078774,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-24,6.5,297,0,10,-0.9209712877166347,0.38963044953078774,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-24,8.5,297,0,10,-0.9209712877166347,0.38963044953078774,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-25,6.5,298,1,10,-0.9141279881853337,0.4054257283599973,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-25,8.5,298,1,10,-0.9141279881853337,0.4054257283599973,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-25,8.5,298,1,10,-0.9141279881853337,0.4054257283599973,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-25,6.5,298,1,10,-0.9141279881853337,0.4054257283599973,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-26,8.5,299,2,10,-0.9070138128026362,0.42110087079608916,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-26,6.5,299,2,10,-0.9070138128026362,0.42110087079608916,6.5,6.5,6.5,4.5,6.5,False,True,False,True
2022-10-26,6.5,299,2,10,-0.9070138128026362,0.42110087079608916,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-26,8.5,299,2,10,-0.9070138128026362,0.42110087079608916,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-27,8.5,300,3,10,-0.8996308696522434,0.4366512319560638,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-27,6.5,300,3,10,-0.8996308696522434,0.4366512319560638,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-27,8.5,300,3,10,-0.8996308696522434,0.4366512319560638,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-27,6.5,300,3,10,-0.8996308696522434,0.4366512319560638,6.5,6.5,6.5,5.0,6.5,False,True,False,True
2022-10-28,8.5,301,4,10,-0.8919813464595487,0.45207220393230374,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-28,6.5,301,4,10,-0.8919813464595487,0.45207220393230374,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-28,8.5,301,4,10,-0.8919813464595487,0.45207220393230374,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-28,6.5,301,4,10,-0.8919813464595487,0.45207220393230374,6.5,6.5,6.5,5.25,6.5,False,True,False,True
2022-10-29,6.5,302,5,10,-0.8840675099433637,0.46735921715800205,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-10-29,6.5,302,5,10,-0.8840675099433637,0.46735921715800205,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-29,8.5,302,5,10,-0.8840675099433637,0.46735921715800205,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-29,8.5,302,5,10,-0.8840675099433637,0.46735921715800205,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-30,8.5,303,6,10,-0.8758917051442433,0.48250774176121763,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-30,6.5,303,6,10,-0.8758917051442433,0.48250774176121763,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-10-30,6.5,303,6,10,-0.8758917051442433,0.48250774176121763,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-10-30,8.5,303,6,10,-0.8758917051442433,0.48250774176121763,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-31,8.5,304,0,10,-0.8674563547295971,0.4975132889071803,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-10-31,6.5,304,0,10,-0.8674563547295971,0.4975132889071803,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-10-31,8.5,304,0,10,-0.8674563547295971,0.4975132889071803,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-10-31,6.5,304,0,10,-0.8674563547295971,0.4975132889071803,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-01,8.5,305,1,11,-0.858763958275803,0.5123714121284235,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-01,8.5,305,1,11,-0.858763958275803,0.5123714121284235,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-01,6.5,305,1,11,-0.858763958275803,0.5123714121284235,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-01,6.5,305,1,11,-0.858763958275803,0.5123714121284235,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-02,8.5,306,2,11,-0.8498170915275277,0.5270777086423724,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-02,6.5,306,2,11,-0.8498170915275277,0.5270777086423724,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-02,6.5,306,2,11,-0.8498170915275277,0.5270777086423724,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-02,8.5,306,2,11,-0.8498170915275277,0.5270777086423724,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-03,6.5,307,3,11,-0.8406184056344783,0.5416278206559811,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-03,6.5,307,3,11,-0.8406184056344783,0.5416278206559811,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-03,8.5,307,3,11,-0.8406184056344783,0.5416278206559811,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-03,8.5,307,3,11,-0.8406184056344783,0.5416278206559811,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-04,6.5,308,4,11,-0.8311706263658079,0.5560174366570446,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-04,8.5,308,4,11,-0.8311706263658079,0.5560174366570446,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-04,6.5,308,4,11,-0.8311706263658079,0.5560174366570446,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-04,8.5,308,4,11,-0.8311706263658079,0.5560174366570446,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-05,6.5,309,5,11,-0.8214765533024145,0.5702422926917867,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-05,8.5,309,5,11,-0.8214765533024145,0.5702422926917867,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-05,6.5,309,5,11,-0.8214765533024145,0.5702422926917867,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-05,8.5,309,5,11,-0.8214765533024145,0.5702422926917867,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-06,6.5,310,6,11,-0.8115390590073611,0.5842981736283683,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-06,6.5,310,6,11,-0.8115390590073611,0.5842981736283683,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-06,8.5,310,6,11,-0.8115390590073611,0.5842981736283683,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-06,8.5,310,6,11,-0.8115390590073611,0.5842981736283683,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-07,8.5,311,0,11,-0.801361088174677,0.5981809144059158,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-07,6.5,311,0,11,-0.801361088174677,0.5981809144059158,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-07,8.5,311,0,11,-0.801361088174677,0.5981809144059158,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-07,6.5,311,0,11,-0.801361088174677,0.5981809144059158,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-08,6.5,312,1,11,-0.7909456567567774,0.6118864012687242,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-08,6.5,312,1,11,-0.7909456567567774,0.6118864012687242,6.5,6.5,6.5,5.5,6.5,False,True,False,True
2022-11-08,8.5,312,1,11,-0.7909456567567774,0.6118864012687242,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-08,8.5,312,1,11,-0.7909456567567774,0.6118864012687242,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-09,6.5,313,2,11,-0.780295851070776,0.6254105729852457,6.5,6.5,6.5,5.0,6.5,False,True,False,True
2022-11-09,6.5,313,2,11,-0.780295851070776,0.6254105729852457,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-09,8.5,313,2,11,-0.780295851070776,0.6254105729852457,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-09,8.5,313,2,11,-0.780295851070776,0.6254105729852457,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-10,8.5,314,3,11,-0.7694148268839381,0.6387494220515268,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-10,6.5,314,3,11,-0.7694148268839381,0.6387494220515268,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-10,8.5,314,3,11,-0.7694148268839381,0.6387494220515268,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-10,6.5,314,3,11,-0.7694148268839381,0.6387494220515268,6.5,6.5,6.5,5.0,6.5,False,True,False,True
2022-11-11,8.5,315,4,11,-0.7583058084785625,0.6518989958787125,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-11,8.5,315,4,11,-0.7583058084785625,0.6518989958787125,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-11,6.5,315,4,11,-0.7583058084785625,0.6518989958787125,6.5,6.5,6.5,5.0,6.5,False,True,False,True
2022-11-11,6.5,315,4,11,-0.7583058084785625,0.6518989958787125,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-12,8.5,316,5,11,-0.7469720876965551,0.6648553979642866,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-12,6.5,316,5,11,-0.7469720876965551,0.6648553979642866,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-12,6.5,316,5,11,-0.7469720876965551,0.6648553979642866,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-12,8.5,316,5,11,-0.7469720876965551,0.6648553979642866,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-13,8.5,317,6,11,-0.7354170229639858,0.6776147890466887,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-13,6.5,317,6,11,-0.7354170229639858,0.6776147890466887,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-13,6.5,317,6,11,-0.7354170229639858,0.6776147890466887,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-13,8.5,317,6,11,-0.7354170229639858,0.6776147890466887,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-14,8.5,318,0,11,-0.7236440382959124,0.690173388242972,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-14,8.5,318,0,11,-0.7236440382959124,0.690173388242972,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-14,6.5,318,0,11,-0.7236440382959124,0.690173388242972,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-14,6.5,318,0,11,-0.7236440382959124,0.690173388242972,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-15,8.5,319,1,11,-0.711656622281775,0.7025274741691566,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-15,6.5,319,1,11,-0.711656622281775,0.7025274741691566,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-15,8.5,319,1,11,-0.711656622281775,0.7025274741691566,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-15,6.5,319,1,11,-0.711656622281775,0.7025274741691566,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-16,8.5,320,2,11,-0.6994583270516471,0.7146733860429608,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-16,6.5,320,2,11,-0.6994583270516471,0.7146733860429608,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-16,6.5,320,2,11,-0.6994583270516471,0.7146733860429608,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-16,8.5,320,2,11,-0.6994583270516471,0.7146733860429608,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-17,8.5,321,3,11,-0.6870527672236675,0.7266075247685652,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-17,8.5,321,3,11,-0.6870527672236675,0.7266075247685652,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-17,6.5,321,3,11,-0.6870527672236675,0.7266075247685652,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-17,6.5,321,3,11,-0.6870527672236675,0.7266075247685652,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-18,6.5,322,4,11,-0.6744436188329457,0.7383263540031063,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-18,8.5,322,4,11,-0.6744436188329457,0.7383263540031063,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-18,8.5,322,4,11,-0.6744436188329457,0.7383263540031063,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-18,6.5,322,4,11,-0.6744436188329457,0.7383263540031063,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-19,8.5,323,5,11,-0.661634618242279,0.749826401204568,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-19,6.5,323,5,11,-0.661634618242279,0.749826401204568,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-19,8.5,323,5,11,-0.661634618242279,0.749826401204568,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-19,6.5,323,5,11,-0.661634618242279,0.749826401204568,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-20,8.5,324,6,11,-0.6486295610349818,0.7611042586607742,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-20,8.5,324,6,11,-0.6486295610349818,0.7611042586607742,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-20,6.5,324,6,11,-0.6486295610349818,0.7611042586607742,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-20,6.5,324,6,11,-0.6486295610349818,0.7611042586607742,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-21,6.5,325,0,11,-0.6354323008901775,0.7721565844991641,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-21,8.5,325,0,11,-0.6354323008901775,0.7721565844991641,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-21,8.5,325,0,11,-0.6354323008901775,0.7721565844991641,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-21,6.5,325,0,11,-0.6354323008901775,0.7721565844991641,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-22,6.5,326,1,11,-0.622046748440868,0.7829801036770624,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-22,6.5,326,1,11,-0.622046748440868,0.7829801036770624,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-22,8.5,326,1,11,-0.622046748440868,0.7829801036770624,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-22,8.5,326,1,11,-0.622046748440868,0.7829801036770624,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-23,6.5,327,2,11,-0.6084768701151264,0.7935716089521472,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-23,6.5,327,2,11,-0.6084768701151264,0.7935716089521472,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-23,8.5,327,2,11,-0.6084768701151264,0.7935716089521472,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-23,8.5,327,2,11,-0.6084768701151264,0.7935716089521472,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-24,8.5,328,3,11,-0.594726686960764,0.8039279618328208,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-24,6.5,328,3,11,-0.594726686960764,0.8039279618328208,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-24,8.5,328,3,11,-0.594726686960764,0.8039279618328208,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-24,6.5,328,3,11,-0.594726686960764,0.8039279618328208,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-25,6.5,329,4,11,-0.5808002734538013,0.8140460935082175,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-25,8.5,329,4,11,-0.5808002734538013,0.8140460935082175,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-25,6.5,329,4,11,-0.5808002734538013,0.8140460935082175,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-25,8.5,329,4,11,-0.5808002734538013,0.8140460935082175,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-26,6.5,330,5,11,-0.5667017562911184,0.8239230057575536,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-26,6.5,330,5,11,-0.5667017562911184,0.8239230057575536,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-26,8.5,330,5,11,-0.5667017562911184,0.8239230057575536,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-26,8.5,330,5,11,-0.5667017562911184,0.8239230057575536,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-27,8.5,331,6,11,-0.5524353131676203,0.8335557718385695,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-27,6.5,331,6,11,-0.5524353131676203,0.8335557718385695,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-27,8.5,331,6,11,-0.5524353131676203,0.8335557718385695,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-27,6.5,331,6,11,-0.5524353131676203,0.8335557718385695,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-28,8.5,332,0,11,-0.5380051715382992,0.8429415373547832,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-28,6.5,332,0,11,-0.5380051715382992,0.8429415373547832,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-28,8.5,332,0,11,-0.5380051715382992,0.8429415373547832,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-28,6.5,332,0,11,-0.5380051715382992,0.8429415373547832,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-29,8.5,333,1,11,-0.5234156073655503,0.8520775211013093,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-11-29,6.5,333,1,11,-0.5234156073655503,0.8520775211013093,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-29,8.5,333,1,11,-0.5234156073655503,0.8520775211013093,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-29,6.5,333,1,11,-0.5234156073655503,0.8520775211013093,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-30,8.5,334,2,11,-0.5086709438521042,0.8609610158889945,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-11-30,6.5,334,2,11,-0.5086709438521042,0.8609610158889945,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-11-30,6.5,334,2,11,-0.5086709438521042,0.8609610158889945,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-11-30,8.5,334,2,11,-0.5086709438521042,0.8609610158889945,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-01,8.5,335,3,12,-0.49377555015997737,0.8695893893466109,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-01,8.5,335,3,12,-0.49377555015997737,0.8695893893466109,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-01,6.5,335,3,12,-0.49377555015997737,0.8695893893466109,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-01,6.5,335,3,12,-0.49377555015997737,0.8695893893466109,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-02,6.5,336,4,12,-0.4787338401157883,0.8779600847008883,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-02,8.5,336,4,12,-0.4787338401157883,0.8779600847008883,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-02,8.5,336,4,12,-0.4787338401157883,0.8779600847008883,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-02,6.5,336,4,12,-0.4787338401157883,0.8779600847008883,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-03,8.5,337,5,12,-0.4635502709028512,0.8860706215341378,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-03,8.5,337,5,12,-0.4635502709028512,0.8860706215341378,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-03,6.5,337,5,12,-0.4635502709028512,0.8860706215341378,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-03,6.5,337,5,12,-0.4635502709028512,0.8860706215341378,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-04,6.5,338,6,12,-0.4482293417404106,0.893918596519257,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-04,8.5,338,6,12,-0.4482293417404106,0.893918596519257,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-04,6.5,338,6,12,-0.4482293417404106,0.893918596519257,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-04,8.5,338,6,12,-0.4482293417404106,0.893918596519257,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-05,8.5,339,0,12,-0.4327755925504317,0.9015016841318838,8.5,8.5,8.5,8.25,8.5,True,False,False,True
