pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_养殖,specInfo_仿野生,prodPcat_其他类
2023-04-28,47.5,118,4,4,0.895839290734909,-0.4443781781046132,45.5,45.5,39.5,49.0,41.86666666666667,False,True,True
2023-04-29,27.25,119,5,4,0.8880573226294932,-0.45973273945210397,27.5,27.0,26.0,36.5,26.45,True,False,True
2023-04-29,47.5,119,5,4,0.8880573226294932,-0.45973273945210397,47.5,45.5,39.5,49.0,42.13333333333333,False,True,True
2023-04-30,27.0,120,6,4,0.8800122039735357,-0.47495107206704995,27.25,27.0,26.0,36.5,26.483333333333334,True,False,True
2023-04-30,47.5,120,6,4,0.8800122039735357,-0.47495107206704995,47.5,45.5,39.5,49.0,42.4,False,True,True
2023-05-01,27.0,121,0,5,0.8717063187093218,-0.4900286664290592,27.0,27.0,26.0,36.5,26.516666666666666,True,False,True
2023-05-01,47.5,121,0,5,0.8717063187093218,-0.4900286664290592,47.5,45.5,39.5,49.0,42.666666666666664,False,True,True
2023-05-02,47.5,122,1,5,0.8631421280499114,-0.5049610547215204,47.5,45.5,39.5,49.0,42.93333333333333,False,True,True
2023-05-02,27.0,122,1,5,0.8631421280499114,-0.5049610547215204,27.0,27.0,26.0,36.5,26.55,True,False,True
2023-05-03,47.5,123,2,5,0.854322169749827,-0.5197438121555155,47.5,45.5,39.5,49.0,43.2,False,True,True
2023-05-03,26.5,123,2,5,0.854322169749827,-0.5197438121555155,27.0,27.0,26.0,36.5,26.566666666666666,True,False,True
2023-05-04,47.5,124,3,5,0.8452490573530633,-0.5343725582809786,47.5,45.5,39.5,49.0,43.46666666666667,False,True,True
2023-05-04,26.5,124,3,5,0.8452490573530633,-0.5343725582809786,26.5,27.0,26.0,36.5,26.583333333333332,True,False,True
2023-05-05,26.5,125,4,5,0.8359254794186372,-0.548842958284719,26.5,27.5,26.0,36.5,26.6,True,False,True
2023-05-05,47.5,125,4,5,0.8359254794186372,-0.548842958284719,47.5,47.5,39.5,49.0,43.733333333333334,False,True,True
2023-05-06,26.5,126,5,5,0.8263541987239096,-0.5631507242749186,26.5,27.25,26.0,36.5,26.616666666666667,True,False,True
2023-05-06,47.5,126,5,5,0.8263541987239096,-0.5631507242749186,47.5,47.5,39.5,49.0,44.0,False,True,True
2023-05-07,26.5,127,6,5,0.8165380514459161,-0.5772916165517272,26.5,27.0,26.0,36.5,26.633333333333333,True,False,True
2023-05-07,47.5,127,6,5,0.8165380514459161,-0.5772916165517272,47.5,47.5,39.5,49.0,44.266666666666666,False,True,True
2023-05-08,47.5,128,0,5,0.8064799463209448,-0.5912614448635781,47.5,47.5,39.5,49.0,44.53333333333333,False,True,True
2023-05-08,26.5,128,0,5,0.8064799463209448,-0.5912614448635781,26.5,27.0,26.0,36.5,26.65,True,False,True
2023-05-09,47.5,129,1,5,0.7961828637826158,-0.6050560696488488,47.5,47.5,39.5,49.0,44.8,False,True,True
2023-05-09,26.5,129,1,5,0.7961828637826158,-0.6050560696488488,26.5,27.0,26.0,36.5,26.666666666666668,True,False,True
2023-05-10,47.5,130,2,5,0.7856498550787147,-0.6186714032625031,47.5,47.5,39.5,49.0,45.06666666666667,False,True,True
2023-05-10,26.5,130,2,5,0.7856498550787147,-0.6186714032625031,26.5,26.5,26.0,36.5,26.683333333333334,True,False,True
2023-05-11,47.5,131,3,5,0.7748840413670407,-0.6321034111873487,47.5,47.5,39.5,49.0,45.333333333333336,False,True,True
2023-05-11,26.5,131,3,5,0.7748840413670407,-0.6321034111873487,26.5,26.5,26.0,36.5,26.7,True,False,True
2023-05-12,47.5,132,4,5,0.7638886127905428,-0.6453481132295501,47.5,47.5,39.5,49.0,45.6,False,True,True
2023-05-12,26.5,132,4,5,0.7638886127905428,-0.6453481132295501,26.5,26.5,26.0,36.5,26.716666666666665,True,False,True
2023-05-13,26.5,133,5,5,0.7526668275320085,-0.6584015846980488,26.5,26.5,26.25,36.5,26.725,True,False,True
2023-05-13,47.5,133,5,5,0.7526668275320085,-0.6584015846980488,47.5,47.5,39.5,49.0,45.86666666666667,False,True,True
2023-05-14,26.5,134,6,5,0.7412220108485958,-0.6712599575675313,26.5,26.5,26.5,36.5,26.725,True,False,True
2023-05-14,47.5,134,6,5,0.7412220108485958,-0.6712599575675313,47.5,47.5,42.5,49.0,46.03333333333333,False,True,True
2023-05-15,47.5,135,0,5,0.7295575540864875,-0.6839194216246106,47.5,47.5,42.5,49.0,46.2,False,True,True
2023-05-15,26.5,135,0,5,0.7295575540864875,-0.6839194216246106,26.5,26.5,26.5,36.5,26.725,True,False,True
2023-05-16,26.5,136,1,5,0.717676913675962,-0.6963762255968722,26.5,26.5,26.5,36.5,26.725,True,False,True
2023-05-16,47.5,136,1,5,0.717676913675962,-0.6963762255968722,47.5,47.5,42.5,49.0,46.36666666666667,False,True,True
2023-05-17,47.5,137,2,5,0.705583610107178,-0.7086266782644596,47.5,47.5,42.5,49.0,46.53333333333333,False,True,True
2023-05-17,26.5,137,2,5,0.705583610107178,-0.7086266782644596,26.5,26.5,26.5,36.5,26.725,True,False,True
2023-05-18,47.5,138,3,5,0.6932812268869777,-0.7206671495538609,47.5,47.5,42.5,49.0,46.7,False,True,True
2023-05-18,26.5,138,3,5,0.6932812268869777,-0.7206671495538609,26.5,26.5,26.5,36.5,26.725,True,False,True
2023-05-19,47.5,139,4,5,0.6807734094770161,-0.7324940716135789,47.5,47.5,42.5,49.0,46.86666666666667,False,True,True
2023-05-19,26.5,139,4,5,0.6807734094770161,-0.7324940716135789,26.5,26.5,26.5,29.0,26.725,True,False,True
2023-05-20,26.5,140,5,5,0.6680638642135335,-0.7441039398713607,26.5,26.5,26.5,29.0,26.725,True,False,True
2023-05-20,47.5,140,5,5,0.6680638642135335,-0.7441039398713607,47.5,47.5,42.5,49.0,47.03333333333333,False,True,True
2023-05-21,47.5,141,6,5,0.6551563572090853,-0.7554933140726803,47.5,47.5,45.5,49.0,47.1,False,True,True
2023-05-21,26.5,141,6,5,0.6551563572090853,-0.7554933140726803,26.5,26.5,27.0,29.0,26.708333333333332,True,False,True
2023-05-22,26.5,142,0,5,0.6420547132365637,-0.766658819300159,26.5,26.5,27.0,29.0,26.691666666666666,True,False,True
2023-05-22,47.5,142,0,5,0.6420547132365637,-0.766658819300159,47.5,47.5,45.5,49.0,47.166666666666664,False,True,True
2023-05-23,26.5,143,1,5,0.6287628145958344,-0.7775971469736269,26.5,26.5,27.0,29.0,26.675,True,False,True
2023-05-23,47.5,143,1,5,0.6287628145958344,-0.7775971469736269,47.5,47.5,45.5,49.0,47.233333333333334,False,True,True
2023-05-24,47.5,144,2,5,0.6152845999633276,-0.7883050558305255,47.5,47.5,45.5,49.0,47.3,False,True,True
2023-05-24,26.5,144,2,5,0.6152845999633276,-0.7883050558305255,26.5,26.5,27.0,29.0,26.658333333333335,True,False,True
2023-05-25,47.5,145,3,5,0.6016240632249226,-0.7987793728863649,47.5,47.5,45.5,49.0,47.36666666666667,False,True,True
2023-05-25,26.5,145,3,5,0.6016240632249226,-0.7987793728863649,26.5,26.5,27.0,29.0,26.641666666666666,True,False,True
2023-05-26,26.5,146,4,5,0.5877852522924732,-0.8090169943749473,26.5,26.5,27.0,26.5,26.625,True,False,True
2023-05-26,48.5,146,4,5,0.5877852522924732,-0.8090169943749473,47.5,47.5,45.5,49.0,47.46666666666667,False,True,True
2023-05-27,49.5,147,5,5,0.5737722679043246,-0.8190148866680801,48.5,47.5,45.5,49.0,47.6,False,True,True
2023-05-27,26.5,147,5,5,0.5737722679043246,-0.8190148866680801,26.5,26.5,27.0,26.5,26.608333333333334,True,False,True
2023-05-28,26.5,148,6,5,0.5595892624101765,-0.8287700871745038,26.5,26.5,27.5,26.5,26.575,True,False,True
2023-05-28,50.5,148,6,5,0.5595892624101765,-0.8287700871745038,49.5,47.5,47.5,49.0,47.7,False,True,True
2023-05-29,26.5,149,0,5,0.545240438540651,-0.8382797052177744,26.5,26.5,27.25,26.5,26.55,True,False,True
2023-05-29,50.5,149,0,5,0.545240438540651,-0.8382797052177744,50.5,47.5,47.5,49.0,47.8,False,True,True
2023-05-30,26.5,150,1,5,0.5307300481619334,-0.8475409228928311,26.5,26.5,27.0,26.5,26.533333333333335,True,False,True
2023-05-30,50.5,150,1,5,0.5307300481619334,-0.8475409228928311,50.5,47.5,47.5,49.0,47.9,False,True,True
2023-05-31,26.5,151,2,5,0.5160623910158528,-0.8565509959010036,26.5,26.5,27.0,26.5,26.516666666666666,True,False,True
2023-05-31,50.5,151,2,5,0.5160623910158528,-0.8565509959010036,50.5,47.5,47.5,49.0,48.0,False,True,True
2023-06-01,26.5,152,3,6,0.5012418134457758,-0.865307254363206,26.5,26.5,27.0,26.5,26.5,True,False,True
2023-06-01,50.5,152,3,6,0.5012418134457758,-0.865307254363206,50.5,47.5,47.5,49.0,48.1,False,True,True
2023-06-02,26.5,153,4,6,0.48627270710868997,-0.8738071036110808,26.5,26.5,26.5,26.5,26.5,True,False,True
2023-06-02,50.5,153,4,6,0.48627270710868997,-0.8738071036110808,50.5,48.5,47.5,49.0,48.2,False,True,True
2023-06-03,50.5,154,5,6,0.4711595076738638,-0.8820480249558537,50.5,49.5,47.5,49.0,48.3,False,True,True
2023-06-03,26.5,154,5,6,0.4711595076738638,-0.8820480249558537,26.5,26.5,26.5,26.5,26.5,True,False,True
2023-06-04,50.5,155,6,6,0.4559066935084588,-0.8900275764346767,50.5,50.5,47.5,49.0,48.4,False,True,True
2023-06-04,26.5,155,6,6,0.4559066935084588,-0.8900275764346767,26.5,26.5,26.5,26.0,26.5,True,False,True
2023-06-05,26.5,156,0,6,0.440518784350495,-0.8977433935342337,26.5,26.5,26.5,25.5,26.5,True,False,True
2023-06-05,50.5,156,0,6,0.440518784350495,-0.8977433935342337,50.5,50.5,47.5,49.0,48.5,False,True,True
2023-06-06,50.5,157,1,6,0.42500033996955416,-0.9051931898913974,50.5,50.5,47.5,49.0,48.6,False,True,True
2023-06-06,26.5,157,1,6,0.42500033996955416,-0.9051931898913974,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-07,26.5,158,2,6,0.4093559588156213,-0.9123747579707273,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-07,50.5,158,2,6,0.4093559588156213,-0.9123747579707273,50.5,50.5,47.5,49.0,48.7,False,True,True
2023-06-08,26.5,159,3,6,0.39359027665646673,-0.9192859697186104,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-08,50.5,159,3,6,0.39359027665646673,-0.9192859697186104,50.5,50.5,47.5,49.0,48.8,False,True,True
2023-06-09,26.5,160,4,6,0.3777079652039649,-0.9259247771938498,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-09,50.5,160,4,6,0.3777079652039649,-0.9259247771938498,50.5,50.5,47.5,49.0,48.9,False,True,True
2023-06-10,26.5,161,5,6,0.36171373072976765,-0.9322892131745133,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-10,50.5,161,5,6,0.36171373072976765,-0.9322892131745133,50.5,50.5,47.5,49.0,49.0,False,True,True
2023-06-11,26.5,162,6,6,0.3456123126707335,-0.9383773917408641,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-11,50.5,162,6,6,0.3456123126707335,-0.9383773917408641,50.5,50.5,47.5,49.0,49.1,False,True,True
2023-06-12,50.5,163,0,6,0.3294084822245304,-0.9441875088341993,50.5,50.5,47.5,49.0,49.2,False,True,True
2023-06-12,26.5,163,0,6,0.3294084822245304,-0.9441875088341993,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-13,26.5,164,1,6,0.3131070409358269,-0.9497178427914316,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-13,50.5,164,1,6,0.3131070409358269,-0.9497178427914316,50.5,50.5,47.5,49.0,49.3,False,True,True
2023-06-14,50.5,165,2,6,0.29671281927349075,-0.9549667548552551,50.5,50.5,47.5,48.5,49.4,False,True,True
2023-06-14,26.5,165,2,6,0.29671281927349075,-0.9549667548552551,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-15,50.5,166,3,6,0.28023067519921585,-0.9599326896597447,50.5,50.5,47.5,48.0,49.5,False,True,True
2023-06-15,26.5,166,3,6,0.28023067519921585,-0.9599326896597447,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-16,50.5,167,4,6,0.26366549272800704,-0.9646141756912435,50.5,50.5,47.5,48.0,49.6,False,True,True
2023-06-16,26.5,167,4,6,0.26366549272800704,-0.9646141756912435,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-17,26.5,168,5,6,0.24702218048093552,-0.9690098257244062,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-17,50.5,168,5,6,0.24702218048093552,-0.9690098257244062,50.5,50.5,47.5,48.0,49.7,False,True,True
2023-06-18,26.5,169,6,6,0.23030567023061221,-0.9731183372332619,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-18,50.5,169,6,6,0.23030567023061221,-0.9731183372332619,50.5,50.5,47.5,48.0,49.8,False,True,True
2023-06-19,26.5,170,0,6,0.21352091543979612,-0.9769384927771817,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-19,50.5,170,0,6,0.21352091543979612,-0.9769384927771817,50.5,50.5,47.5,48.0,49.9,False,True,True
2023-06-20,50.5,171,1,6,0.19667288979357647,-0.980469160361632,50.5,50.5,47.5,48.0,50.0,False,True,True
2023-06-20,26.5,171,1,6,0.19667288979357647,-0.980469160361632,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-21,50.5,172,2,6,0.1797665857255624,-0.9837092937736097,50.5,50.5,47.5,48.0,50.1,False,True,True
2023-06-21,26.5,172,2,6,0.1797665857255624,-0.9837092937736097,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-22,26.5,173,3,6,0.16280701293851715,-0.986657932891657,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-22,50.5,173,3,6,0.16280701293851715,-0.986657932891657,50.5,50.5,47.5,48.0,50.2,False,True,True
2023-06-23,50.5,174,4,6,0.1457991969198751,-0.9893142039703663,50.5,50.5,47.5,48.0,50.3,False,True,True
2023-06-23,26.5,174,4,6,0.1457991969198751,-0.9893142039703663,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-24,26.5,175,5,6,0.12874817745258132,-0.99167731989929,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-24,50.5,175,5,6,0.12874817745258132,-0.99167731989929,50.5,50.5,47.5,48.0,50.4,False,True,True
2023-06-25,26.5,176,6,6,0.11165900712169512,-0.993746580436178,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-25,50.5,176,6,6,0.11165900712169512,-0.993746580436178,50.5,50.5,48.5,48.0,50.46666666666667,False,True,True
2023-06-26,26.5,177,0,6,0.09453674981719912,-0.9955213724144752,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-26,50.5,177,0,6,0.09453674981719912,-0.9955213724144752,50.5,50.5,49.5,48.0,50.5,False,True,True
2023-06-27,26.5,178,1,6,0.07738647923346301,-0.9970011699250151,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-27,50.5,178,1,6,0.07738647923346301,-0.9970011699250151,50.5,50.5,50.5,48.0,50.5,False,True,True
2023-06-28,50.5,179,2,6,0.06021327736579302,-0.9981855344718586,50.5,50.5,50.5,48.0,50.5,False,True,True
2023-06-28,26.5,179,2,6,0.06021327736579302,-0.9981855344718586,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-29,50.5,180,3,6,0.04302223300453059,-0.99907411510223,50.5,50.5,50.5,48.0,50.5,False,True,True
2023-06-29,26.5,180,3,6,0.04302223300453059,-0.99907411510223,26.5,26.5,26.5,25.0,26.5,True,False,True
2023-06-30,26.5,181,4,6,0.02581844022713308,-0.9996666485105112,26.5,26.5,26.5,24.5,26.5,True,False,True
2023-06-30,49.5,181,4,6,0.02581844022713308,-0.9996666485105112,50.5,50.5,50.5,48.0,50.46666666666667,False,True,True
2023-07-01,48.5,182,5,7,0.008606996888688698,-0.9999629591162655,49.5,50.5,50.5,48.0,50.4,False,True,True
2023-07-01,25.0,182,5,7,0.008606996888688698,-0.9999629591162655,26.5,26.5,26.5,24.5,26.45,True,False,True
2023-07-02,23.5,183,6,7,-0.008606996888688009,-0.9999629591162655,25.0,26.5,26.5,24.5,26.35,True,False,True
2023-07-02,47.5,183,6,7,-0.008606996888688009,-0.9999629591162655,48.5,50.5,50.5,48.0,50.3,False,True,True
2023-07-03,23.5,184,0,7,-0.02581844022713239,-0.9996666485105112,23.5,26.5,26.5,24.5,26.25,True,False,True
2023-07-03,47.5,184,0,7,-0.02581844022713239,-0.9996666485105112,47.5,50.5,50.5,48.0,50.2,False,True,True
2023-07-04,23.5,185,1,7,-0.04302223300453034,-0.99907411510223,23.5,26.5,26.5,24.5,26.15,True,False,True
2023-07-04,47.5,185,1,7,-0.04302223300453034,-0.99907411510223,47.5,50.5,50.5,48.0,50.1,False,True,True
2023-07-05,47.5,186,2,7,-0.060213277365792774,-0.9981855344718586,47.5,50.5,50.5,48.0,50.0,False,True,True
2023-07-05,23.5,186,2,7,-0.060213277365792774,-0.9981855344718586,23.5,26.5,26.5,24.5,26.05,True,False,True
2023-07-06,47.5,187,3,7,-0.07738647923346322,-0.9970011699250151,47.5,50.5,50.5,48.0,49.9,False,True,True
2023-07-06,23.5,187,3,7,-0.07738647923346322,-0.9970011699250151,23.5,26.5,26.5,24.5,25.95,True,False,True
2023-07-07,47.5,188,4,7,-0.09453674981719933,-0.9955213724144752,47.5,49.5,50.5,48.0,49.8,False,True,True
2023-07-07,23.5,188,4,7,-0.09453674981719933,-0.9955213724144752,23.5,26.5,26.5,24.5,25.85,True,False,True
2023-07-08,23.5,189,5,7,-0.11165900712169444,-0.9937465804361781,23.5,25.0,26.5,24.5,25.75,True,False,True
2023-07-08,47.5,189,5,7,-0.11165900712169444,-0.9937465804361781,47.5,48.5,50.5,48.0,49.7,False,True,True
2023-07-09,23.5,190,6,7,-0.12874817745258066,-0.99167731989929,23.5,23.5,26.5,24.5,25.65,True,False,True
2023-07-09,47.5,190,6,7,-0.12874817745258066,-0.99167731989929,47.5,47.5,50.5,48.0,49.6,False,True,True
2023-07-10,47.5,191,0,7,-0.14579919691987442,-0.9893142039703664,47.5,47.5,50.5,48.0,49.5,False,True,True
2023-07-10,23.5,191,0,7,-0.14579919691987442,-0.9893142039703664,23.5,23.5,26.5,24.5,25.55,True,False,True
2023-07-11,23.5,192,1,7,-0.16280701293851646,-0.9866579328916572,23.5,23.5,26.5,24.5,25.45,True,False,True
2023-07-11,47.5,192,1,7,-0.16280701293851646,-0.9866579328916572,47.5,47.5,50.5,48.0,49.4,False,True,True
2023-07-12,23.5,193,2,7,-0.17976658572556214,-0.9837092937736098,23.5,23.5,26.5,24.5,25.35,True,False,True
2023-07-12,47.5,193,2,7,-0.17976658572556214,-0.9837092937736098,47.5,47.5,50.5,48.0,49.3,False,True,True
2023-07-13,23.5,194,3,7,-0.19667288979357622,-0.9804691603616321,23.5,23.5,26.5,24.5,25.25,True,False,True
2023-07-13,47.5,194,3,7,-0.19667288979357622,-0.9804691603616321,47.5,47.5,50.5,48.0,49.2,False,True,True
2023-07-14,47.5,195,4,7,-0.2135209154397959,-0.9769384927771817,47.5,47.5,50.5,48.0,49.1,False,True,True
2023-07-14,23.5,195,4,7,-0.2135209154397959,-0.9769384927771817,23.5,23.5,26.5,24.5,25.15,True,False,True
2023-07-15,23.5,196,5,7,-0.23030567023061196,-0.973118337233262,23.5,23.5,26.5,24.5,25.05,True,False,True
2023-07-15,47.5,196,5,7,-0.23030567023061196,-0.973118337233262,47.5,47.5,50.5,48.0,49.0,False,True,True
2023-07-16,47.5,197,6,7,-0.24702218048093527,-0.9690098257244063,47.5,47.5,50.5,48.0,48.9,False,True,True
2023-07-16,23.5,197,6,7,-0.24702218048093527,-0.9690098257244063,23.5,23.5,26.5,24.5,24.95,True,False,True
2023-07-17,48.5,198,0,7,-0.2636654927280072,-0.9646141756912435,47.5,47.5,50.5,48.0,48.833333333333336,False,True,True
2023-07-17,23.0,198,0,7,-0.2636654927280072,-0.9646141756912435,23.5,23.5,26.5,24.5,24.833333333333332,True,False,True
2023-07-18,48.5,199,1,7,-0.2802306751992161,-0.9599326896597445,48.5,47.5,50.5,48.0,48.766666666666666,False,True,True
2023-07-18,23.0,199,1,7,-0.2802306751992161,-0.9599326896597445,23.0,23.5,26.5,24.5,24.716666666666665,True,False,True
2023-07-19,23.0,200,2,7,-0.2967128192734901,-0.9549667548552553,23.0,23.5,26.5,24.25,24.6,True,False,True
2023-07-19,48.5,200,2,7,-0.2967128192734901,-0.9549667548552553,48.5,47.5,50.5,48.0,48.7,False,True,True
2023-07-20,23.0,201,3,7,-0.3131070409358267,-0.9497178427914317,23.0,23.5,26.5,24.0,24.483333333333334,True,False,True
2023-07-20,48.5,201,3,7,-0.3131070409358267,-0.9497178427914317,48.5,47.5,50.5,49.0,48.63333333333333,False,True,True
2023-07-21,23.0,202,4,7,-0.3294084822245302,-0.9441875088341994,23.0,23.5,26.5,24.0,24.366666666666667,True,False,True
2023-07-21,48.5,202,4,7,-0.3294084822245302,-0.9441875088341994,48.5,47.5,50.5,49.0,48.56666666666667,False,True,True
2023-07-22,48.5,203,5,7,-0.3456123126707333,-0.9383773917408642,48.5,47.5,50.5,49.0,48.5,False,True,True
2023-07-22,23.0,203,5,7,-0.3456123126707333,-0.9383773917408642,23.0,23.5,26.5,24.0,24.25,True,False,True
2023-07-23,23.0,204,6,7,-0.3617137307297674,-0.9322892131745134,23.0,23.5,26.5,24.0,24.133333333333333,True,False,True
2023-07-23,48.5,204,6,7,-0.3617137307297674,-0.9322892131745134,48.5,47.5,50.5,49.0,48.43333333333333,False,True,True
2023-07-24,48.5,205,0,7,-0.37770796520396466,-0.9259247771938499,48.5,48.5,50.5,49.0,48.36666666666667,False,True,True
2023-07-24,23.0,205,0,7,-0.37770796520396466,-0.9259247771938499,23.0,23.0,26.5,24.0,24.016666666666666,True,False,True
2023-07-25,23.0,206,1,7,-0.39359027665646645,-0.9192859697186105,23.0,23.0,26.5,24.0,23.9,True,False,True
2023-07-25,48.5,206,1,7,-0.39359027665646645,-0.9192859697186105,48.5,48.5,50.5,49.0,48.3,False,True,True
2023-07-26,48.5,207,2,7,-0.4093559588156211,-0.9123747579707274,48.5,48.5,50.5,49.0,48.233333333333334,False,True,True
2023-07-26,23.0,207,2,7,-0.4093559588156211,-0.9123747579707274,23.0,23.0,26.5,24.0,23.783333333333335,True,False,True
2023-07-27,23.0,208,3,7,-0.42500033996955394,-0.9051931898913975,23.0,23.0,26.5,24.0,23.666666666666668,True,False,True
2023-07-27,48.5,208,3,7,-0.42500033996955394,-0.9051931898913975,48.5,48.5,50.5,49.0,48.166666666666664,False,True,True
2023-07-28,48.5,209,4,7,-0.4405187843504952,-0.8977433935342336,48.5,48.5,50.5,49.0,48.1,False,True,True
2023-07-28,23.0,209,4,7,-0.4405187843504952,-0.8977433935342336,23.0,23.0,26.5,24.0,23.55,True,False,True
2023-07-29,48.5,210,5,7,-0.455906693508459,-0.8900275764346766,48.5,48.5,50.5,49.0,48.03333333333333,False,True,True
2023-07-29,23.0,210,5,7,-0.455906693508459,-0.8900275764346766,23.0,23.0,26.5,24.0,23.433333333333334,True,False,True
2023-07-30,48.5,211,6,7,-0.47115950767386394,-0.8820480249558535,48.5,48.5,49.5,49.0,48.0,False,True,True
2023-07-30,23.0,211,6,7,-0.47115950767386394,-0.8820480249558535,23.0,23.0,26.5,24.0,23.316666666666666,True,False,True
2023-07-31,23.0,212,0,7,-0.4862727071086902,-0.8738071036110807,23.0,23.0,25.0,24.0,23.25,True,False,True
2023-07-31,48.5,212,0,7,-0.4862727071086902,-0.8738071036110807,48.5,48.5,48.5,49.0,48.0,False,True,True
2023-08-01,48.5,213,1,8,-0.5012418134457756,-0.8653072543632061,48.5,48.5,47.5,49.0,48.03333333333333,False,True,True
2023-08-01,23.0,213,1,8,-0.5012418134457756,-0.8653072543632061,23.0,23.0,23.5,24.0,23.233333333333334,True,False,True
2023-08-02,48.5,214,2,8,-0.5160623910158526,-0.8565509959010037,48.5,48.5,47.5,49.0,48.06666666666667,False,True,True
2023-08-02,23.0,214,2,8,-0.5160623910158526,-0.8565509959010037,23.0,23.0,23.5,24.0,23.216666666666665,True,False,True
2023-08-03,48.5,215,3,8,-0.5307300481619331,-0.8475409228928312,48.5,48.5,47.5,49.0,48.1,False,True,True
2023-08-03,23.0,215,3,8,-0.5307300481619331,-0.8475409228928312,23.0,23.0,23.5,24.0,23.2,True,False,True
2023-08-04,23.0,216,4,8,-0.5452404385406507,-0.8382797052177745,23.0,23.0,23.5,24.0,23.183333333333334,True,False,True
2023-08-04,48.5,216,4,8,-0.5452404385406507,-0.8382797052177745,48.5,48.5,47.5,49.0,48.13333333333333,False,True,True
2023-08-05,48.5,217,5,8,-0.5595892624101763,-0.828770087174504,48.5,48.5,47.5,49.0,48.166666666666664,False,True,True
2023-08-05,23.0,217,5,8,-0.5595892624101763,-0.828770087174504,23.0,23.0,23.5,24.0,23.166666666666668,True,False,True
2023-08-06,48.5,218,6,8,-0.5737722679043243,-0.8190148866680802,48.5,48.5,47.5,49.0,48.2,False,True,True
2023-08-06,23.0,218,6,8,-0.5737722679043243,-0.8190148866680802,23.0,23.0,23.5,24.0,23.15,True,False,True
2023-08-07,48.0,219,0,8,-0.5877852522924734,-0.8090169943749472,48.5,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-07,23.0,219,0,8,-0.5877852522924734,-0.8090169943749472,23.0,23.0,23.5,24.0,23.133333333333333,True,False,True
2023-08-08,47.5,220,1,8,-0.6016240632249227,-0.7987793728863648,48.0,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-08,22.5,220,1,8,-0.6016240632249227,-0.7987793728863648,23.0,23.0,23.5,24.0,23.1,True,False,True
2023-08-09,47.5,221,2,8,-0.6152845999633277,-0.7883050558305253,47.5,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-09,22.5,221,2,8,-0.6152845999633277,-0.7883050558305253,22.5,23.0,23.5,24.0,23.066666666666666,True,False,True
2023-08-10,47.5,222,3,8,-0.6287628145958345,-0.7775971469736268,47.5,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-10,22.5,222,3,8,-0.6287628145958345,-0.7775971469736268,22.5,23.0,23.5,24.0,23.033333333333335,True,False,True
2023-08-11,47.5,223,4,8,-0.6420547132365636,-0.7666588193001592,47.5,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-11,22.5,223,4,8,-0.6420547132365636,-0.7666588193001592,22.5,23.0,23.5,24.0,23.0,True,False,True
2023-08-12,22.5,224,5,8,-0.655156357209085,-0.7554933140726804,22.5,23.0,23.5,24.0,22.966666666666665,True,False,True
2023-08-12,47.5,224,5,8,-0.655156357209085,-0.7554933140726804,47.5,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-13,47.5,225,6,8,-0.6680638642135333,-0.7441039398713608,47.5,48.5,47.5,49.0,48.21666666666667,False,True,True
2023-08-13,22.5,225,6,8,-0.6680638642135333,-0.7441039398713608,22.5,23.0,23.5,24.0,22.933333333333334,True,False,True
2023-08-14,47.5,226,0,8,-0.6807734094770159,-0.7324940716135792,47.5,48.0,47.5,49.0,48.21666666666667,False,True,True
2023-08-14,22.5,226,0,8,-0.6807734094770159,-0.7324940716135792,22.5,23.0,23.5,24.0,22.9,True,False,True
